dates,satname,nzd0086-0000,nzd0086-0001,nzd0086-0002,nzd0086-0003,nzd0086-0004,nzd0086-0005,nzd0086-0006,nzd0086-0007,nzd0086-0008,nzd0086-0009,nzd0086-0010,nzd0086-0011,nzd0086-0012,nzd0086-0013,nzd0086-0014,nzd0086-0015,nzd0086-0016,nzd0086-0017,nzd0086-0018,nzd0086-0019,nzd0086-0020
2002-01-22 22:00:40+00:00,L7,304.16,284.99,,253.49,274.05,290.36,286.53,285.29,293.41,296.32,301.53,294.82,287.63,282.22,271.30,266.36,267.03,271.32,269.80,281.86,295.52
2002-03-27 22:00:37+00:00,L7,,107.42,166.03,221.17,248.08,262.97,268.45,267.87,270.71,275.37,281.00,273.77,267.88,263.14,256.00,248.74,249.68,253.43,253.81,267.56,271.41
2002-07-01 22:00:15+00:00,L7,,92.45,178.05,214.32,249.41,266.50,274.30,270.04,264.17,266.45,270.59,263.40,259.39,257.14,252.89,247.94,248.98,260.33,255.17,263.24,270.90
2002-07-17 22:00:08+00:00,L7,305.93,296.93,309.37,281.36,284.23,292.16,293.52,285.52,278.30,282.05,283.71,273.34,271.03,267.55,262.47,263.95,257.14,266.29,263.00,280.55,276.07
2002-08-18 21:59:57+00:00,L7,303.41,298.22,,290.93,277.98,288.12,291.75,289.29,300.35,303.29,299.19,292.76,281.19,279.40,272.34,263.03,256.72,269.41,272.49,273.43,274.76
2002-09-19 21:59:35+00:00,L7,,83.06,194.16,244.63,,251.83,262.20,264.22,259.43,260.18,271.72,278.27,267.36,264.40,259.02,255.26,250.69,256.89,250.06,258.97,
2002-10-21 21:59:36+00:00,L7,,,175.73,229.12,245.95,264.10,277.66,274.55,272.79,278.23,274.90,271.02,265.24,262.89,250.53,247.73,246.23,259.76,261.00,277.99,283.52
2003-02-26 22:00:28+00:00,L7,,,195.57,215.44,221.99,246.68,262.07,257.14,259.19,256.97,261.30,259.17,256.88,254.29,273.69,284.69,,,,178.23,149.79
2003-07-28 21:48:28+00:00,L5,,160.48,215.99,245.11,251.23,264.69,271.39,264.57,270.53,272.13,290.28,275.81,276.24,267.47,258.61,254.39,242.52,243.79,253.63,268.14,271.97
2003-08-05 22:00:11+00:00,L7,262.53,245.51,236.67,257.26,266.39,274.68,,276.13,273.44,279.23,280.73,277.34,272.54,264.18,254.37,249.09,245.41,256.83,,276.73,274.76
2003-09-14 21:49:18+00:00,L5,,,211.70,236.54,251.00,264.80,273.25,264.88,268.07,268.17,268.51,265.96,263.70,262.86,250.17,245.45,243.43,251.61,248.84,261.50,264.01
2003-11-09 22:00:18+00:00,L7,,,,226.75,237.18,259.55,274.63,267.77,263.55,270.09,274.54,269.71,264.18,,,245.21,245.59,250.62,247.07,255.61,262.61
2003-12-19 21:50:27+00:00,L5,304.95,305.65,323.91,327.61,302.32,305.13,315.13,306.40,313.32,307.14,304.61,286.99,280.71,274.95,262.55,259.51,260.54,276.46,276.15,286.75,294.78
2004-04-01 22:01:04+00:00,L7,272.58,273.54,,294.34,299.28,299.76,302.87,296.43,293.37,298.67,312.25,317.34,,284.45,278.27,268.93,277.41,289.14,276.30,,368.59
2004-05-03 22:00:59+00:00,L7,,,,268.50,278.86,282.75,281.27,273.66,276.19,279.59,284.45,281.26,274.11,267.86,,,,261.87,263.24,,
2004-06-20 22:00:50+00:00,L7,,,,,,,,,,,,,,251.03,238.54,235.21,232.90,239.43,244.57,253.45,260.41
2004-07-22 22:00:44+00:00,L7,,92.83,169.41,228.02,248.89,267.32,270.38,265.33,263.81,147.81,,261.34,258.09,251.00,244.12,240.35,245.36,250.71,248.72,257.89,264.85
2004-07-30 21:54:28+00:00,L5,,138.09,206.82,279.05,277.31,289.23,293.44,278.09,277.87,281.46,285.42,278.47,269.31,271.81,267.08,262.46,265.44,270.74,268.39,272.76,269.65
2004-09-16 21:55:41+00:00,L5,,113.09,190.86,223.19,259.06,277.86,285.55,281.78,283.53,283.80,287.93,275.72,278.35,266.09,260.03,254.40,261.46,259.92,262.13,270.92,278.55
2004-10-18 21:56:23+00:00,L5,,128.64,186.43,215.29,248.69,274.93,285.39,287.56,284.64,288.14,291.99,288.48,278.82,267.21,255.98,252.74,249.25,257.78,255.19,271.78,281.22
2004-11-11 22:00:45+00:00,L7,,,,273.12,276.00,275.68,286.21,282.97,282.08,280.15,286.41,282.93,274.32,269.15,,253.74,255.77,259.23,256.27,261.80,274.27
2004-11-19 21:56:55+00:00,L5,282.61,299.02,308.36,315.08,299.22,294.91,295.07,291.94,291.05,299.05,314.91,308.50,302.59,300.71,295.35,285.53,276.64,270.45,272.24,276.17,289.31
2004-12-13 22:01:00+00:00,L7,,,178.84,215.77,241.89,259.56,280.81,272.24,274.69,,273.59,270.53,264.14,259.73,250.06,248.47,245.87,249.34,247.15,255.15,264.25
2005-01-14 22:01:13+00:00,L7,,,186.11,247.42,271.63,280.71,287.97,282.35,281.03,,280.87,278.18,269.16,265.76,257.61,252.26,251.67,260.11,,,
2005-02-23 21:58:31+00:00,L5,,,218.35,250.19,263.12,274.87,278.79,270.06,271.93,273.19,276.31,273.40,265.96,267.37,258.88,253.12,253.01,261.57,258.84,263.70,270.59
2005-03-03 22:01:30+00:00,L7,,152.57,253.49,274.12,,281.46,291.54,280.99,285.81,283.18,291.08,282.14,281.63,274.36,267.63,260.63,,,269.12,275.12,285.51
2005-03-11 21:58:44+00:00,L5,,,200.27,238.10,253.21,264.11,269.85,268.26,270.38,270.90,268.06,264.51,262.18,255.71,253.06,243.46,245.36,253.17,250.86,262.37,267.75
2005-03-19 22:01:30+00:00,L7,232.53,201.91,257.77,269.72,273.24,,,283.35,283.28,291.73,295.68,285.67,279.93,270.05,266.91,,,,,,
2005-03-27 21:58:51+00:00,L5,,,210.27,,,,,,,,,,,,,251.13,251.82,251.05,250.02,,
2005-04-12 21:58:55+00:00,L5,,,200.14,239.22,253.04,257.44,264.84,262.73,262.82,264.76,272.80,272.26,,269.00,250.80,241.16,230.51,228.62,246.69,254.67,258.29
2005-05-30 21:59:15+00:00,L5,,,,,288.87,286.81,296.22,283.50,282.35,289.28,294.63,294.39,285.59,282.44,276.35,272.18,271.50,266.73,270.57,275.55,284.37
2005-07-09 22:01:14+00:00,L7,,,201.98,240.50,249.57,263.55,269.17,265.19,,271.21,275.45,268.07,257.85,254.90,244.88,244.16,244.43,251.33,249.75,255.82,
2005-07-17 21:59:35+00:00,L5,269.05,244.21,249.43,274.44,280.21,288.38,294.62,277.68,279.52,281.57,284.78,278.93,271.07,273.80,267.64,266.61,265.68,265.15,269.60,263.62,267.51
2005-07-25 22:01:13+00:00,L7,,137.81,202.38,243.36,257.17,268.34,278.04,270.70,272.50,277.93,,272.24,,289.64,,,,,,,
2005-08-10 22:01:10+00:00,L7,,138.41,201.37,239.35,253.48,271.99,274.98,272.48,,,277.95,273.10,265.67,261.53,254.58,248.35,245.84,251.48,252.58,264.08,
2005-10-13 22:00:54+00:00,L7,146.80,218.44,,305.72,316.99,313.36,324.00,321.80,325.96,294.39,311.23,319.78,303.84,293.50,286.56,,270.71,279.93,273.85,284.00,296.10
2005-11-30 22:01:24+00:00,L7,,121.29,219.45,247.97,263.78,,271.67,271.83,273.23,277.57,282.56,274.63,268.94,263.13,256.99,251.11,248.02,,,268.70,266.12
2006-01-17 22:01:43+00:00,L7,,,214.37,236.10,250.73,270.06,274.67,,,271.66,281.32,270.91,264.37,259.32,255.34,252.46,248.72,259.61,254.36,,
2006-02-18 22:01:53+00:00,L7,,,214.08,232.44,249.27,,,259.49,258.22,265.57,268.69,264.14,255.76,254.54,245.69,240.83,238.97,,,254.06,262.90
2006-04-15 22:03:30+00:00,L5,,97.03,225.60,254.65,266.49,275.40,284.97,283.19,279.11,282.02,282.38,282.04,275.18,265.89,261.20,253.53,260.37,265.17,268.26,272.49,279.38
2006-05-17 22:03:57+00:00,L5,,137.38,212.34,237.66,259.80,274.74,281.39,277.42,277.84,284.15,287.08,276.56,269.32,261.36,256.45,252.05,253.82,260.92,254.83,267.85,280.53
2006-06-10 22:01:49+00:00,L7,,161.66,210.35,237.70,261.88,277.25,,286.33,288.21,287.27,289.28,290.24,276.31,269.95,265.75,258.50,258.00,264.28,,273.59,283.55
2006-06-26 22:01:44+00:00,L7,,122.51,195.57,224.74,242.64,261.78,269.67,264.70,266.82,,270.94,266.76,260.10,253.69,245.26,238.77,242.88,247.02,252.07,258.29,264.11
2006-07-28 22:01:30+00:00,L7,,,189.65,230.38,241.19,260.91,266.10,,266.64,265.27,270.84,264.88,261.71,248.32,244.46,242.65,239.88,248.46,249.15,,263.00
2006-11-25 22:06:19+00:00,L5,,,,177.79,209.26,227.82,244.58,239.27,244.89,238.17,229.75,221.09,213.50,209.36,203.17,208.02,213.53,217.01,214.36,221.57,228.32
2006-12-11 22:06:28+00:00,L5,,,,121.09,145.12,155.08,167.75,165.11,170.92,169.40,171.49,171.61,165.22,158.15,142.49,130.93,134.84,139.99,142.12,155.19,163.98
2007-01-04 22:02:01+00:00,L7,,98.71,216.39,247.65,,,284.91,282.85,286.09,289.75,298.52,289.35,277.83,271.63,262.25,257.15,,,265.66,274.59,280.58
2007-05-12 22:02:11+00:00,L7,342.90,,,,302.89,303.90,311.21,308.03,302.74,309.73,309.05,306.71,299.53,295.16,289.22,,273.98,277.62,277.03,284.27,298.36
2007-05-28 22:02:04+00:00,L7,319.99,316.88,,296.06,298.16,299.67,310.61,304.36,299.20,90.62,300.33,296.81,292.17,292.31,280.09,269.71,277.06,281.98,279.14,287.04,300.64
2007-08-16 22:01:50+00:00,L7,,,158.45,,,,,,237.46,242.88,244.69,247.79,247.60,239.99,230.01,228.82,232.46,,242.49,244.94,248.56
2007-11-20 22:01:58+00:00,L7,332.80,313.84,326.62,313.38,295.12,301.21,300.33,302.21,301.04,298.14,,,277.96,268.68,260.56,258.18,260.73,268.95,263.46,272.69,280.07
2008-04-28 22:01:53+00:00,L7,,154.51,240.36,263.65,,283.21,286.65,285.53,285.18,,296.05,289.88,277.92,274.05,269.21,263.03,259.91,270.11,259.17,279.68,
2008-05-30 22:01:41+00:00,L7,336.87,341.20,363.74,350.89,322.58,327.08,332.94,333.67,336.95,314.94,309.06,294.05,,284.00,271.19,273.30,266.68,271.60,290.82,308.82,317.28
2008-08-02 22:01:03+00:00,L7,,,171.89,227.33,237.95,252.03,261.67,259.51,255.00,257.57,261.35,,255.37,243.46,243.55,233.71,237.98,243.79,241.32,249.48,258.15
2008-08-18 22:00:56+00:00,L7,,,,244.21,,,268.58,273.34,269.39,271.07,273.55,271.84,265.05,260.69,255.43,250.73,,,250.24,259.13,263.12
2009-01-25 22:01:34+00:00,L7,,,185.10,223.94,,248.54,262.71,261.04,261.33,267.47,268.10,264.60,258.01,251.27,241.67,241.48,,240.07,246.02,256.14,262.20
2009-02-02 21:57:22+00:00,L5,,113.84,191.92,229.91,253.16,269.91,277.20,277.01,278.26,280.91,283.63,271.59,271.99,262.58,257.59,253.09,251.59,259.06,257.73,270.73,272.66
2009-06-02 22:02:15+00:00,L7,323.64,323.80,332.03,309.82,314.20,314.57,320.64,296.59,316.09,,,288.79,274.63,267.81,262.45,264.97,255.54,260.83,258.05,283.53,274.35
2009-06-18 22:02:13+00:00,L7,321.29,319.76,347.80,324.30,318.28,319.55,336.55,320.89,299.42,301.27,,296.36,289.92,280.86,285.42,279.45,276.24,274.18,273.20,296.55,297.08
2009-07-04 22:02:11+00:00,L7,271.61,236.09,,,285.94,287.85,302.97,290.23,292.24,297.57,297.29,,280.37,274.95,267.32,255.93,252.34,259.06,260.90,271.40,274.89
2009-07-20 22:02:06+00:00,L7,224.07,199.05,,282.62,282.38,290.60,296.95,303.42,306.21,306.86,304.23,294.03,288.35,279.21,,260.67,259.73,268.30,271.98,277.66,274.46
2009-08-05 22:02:01+00:00,L7,,120.88,220.08,250.97,254.08,267.52,274.30,273.57,,,283.83,273.35,267.31,262.46,259.00,248.01,247.57,256.04,255.45,264.37,
2009-09-06 22:01:59+00:00,L7,,,173.78,224.05,240.32,252.14,260.22,256.44,,258.64,261.61,252.58,246.71,241.64,231.16,235.37,234.62,241.19,243.80,,
2009-11-25 22:02:33+00:00,L7,286.69,234.16,224.48,261.82,258.77,272.05,293.90,290.76,289.45,298.08,,,293.74,271.78,269.93,266.87,268.71,267.94,265.81,273.90,276.33
2009-12-27 22:03:02+00:00,L7,317.91,325.24,342.91,340.17,327.39,336.96,341.46,322.08,321.60,322.85,320.87,311.57,313.45,,,280.32,276.86,284.24,278.88,287.14,296.99
2010-01-20 22:02:37+00:00,L5,,112.98,193.18,224.00,233.24,252.01,269.38,267.23,270.43,270.36,274.06,270.21,265.41,256.64,250.26,242.39,243.74,247.75,249.93,263.12,274.05
2010-03-17 22:03:57+00:00,L7,,,184.47,223.62,230.00,,,264.36,259.43,260.85,267.63,260.41,256.85,250.10,241.55,238.86,237.86,,,254.58,257.00
2010-05-04 22:03:59+00:00,L7,,92.71,202.99,237.86,251.35,262.96,273.71,274.08,270.66,270.41,,271.94,265.88,259.34,254.34,250.04,247.50,253.31,250.87,259.34,265.40
2010-06-21 22:03:58+00:00,L7,,,339.61,,306.74,310.89,316.66,326.29,334.08,,303.28,297.50,295.34,282.40,288.63,275.85,273.39,275.49,274.71,283.41,
2010-07-07 22:04:01+00:00,L7,129.90,,317.07,,272.55,286.47,301.39,298.13,298.20,293.36,294.17,291.14,280.66,,,268.83,265.95,271.60,273.33,284.82,270.36
2010-07-23 22:04:02+00:00,L7,258.30,181.50,298.45,242.51,,294.79,307.27,310.28,311.37,302.90,290.62,275.91,270.43,262.46,255.05,252.98,,261.87,256.44,277.80,276.08
2010-09-25 22:04:05+00:00,L7,,122.32,204.24,228.24,242.47,,284.40,285.37,282.95,289.43,282.35,277.51,271.08,270.40,262.69,259.39,257.21,,265.59,268.63,275.41
2011-01-07 22:01:44+00:00,L5,,113.87,206.50,233.50,243.11,257.93,271.32,271.03,276.55,276.40,276.88,268.65,261.48,257.87,249.23,247.11,245.88,249.31,251.74,258.04,265.09
2011-01-15 22:05:06+00:00,L7,284.28,295.81,,,,305.56,308.38,315.79,308.62,298.68,297.87,293.46,283.18,272.88,270.29,263.86,,272.73,273.21,282.18,289.57
2011-02-16 22:05:15+00:00,L7,279.78,153.02,271.47,248.71,250.96,,,278.52,276.71,280.93,284.10,276.90,270.49,264.61,259.44,254.45,249.38,,,255.87,261.94
2011-03-12 22:01:43+00:00,L5,,139.10,,248.59,266.05,278.91,288.26,290.46,287.81,289.37,293.74,284.99,274.41,267.29,261.96,256.06,255.97,263.82,265.06,275.40,282.79
2011-04-05 22:05:26+00:00,L7,,93.46,200.58,240.60,252.33,269.57,275.23,,276.34,272.60,280.02,269.69,264.62,259.48,253.76,247.97,250.21,250.99,,,264.37
2011-07-26 22:05:18+00:00,L7,329.02,316.40,,316.48,319.61,,305.54,295.79,308.35,,323.67,305.15,309.49,317.85,285.34,272.73,269.85,266.81,252.98,267.61,
2011-08-11 22:05:13+00:00,L7,,169.07,199.64,250.33,266.29,281.08,280.07,273.26,270.98,276.37,278.76,,259.82,258.42,250.91,246.28,246.46,245.10,244.05,252.95,260.21
2011-08-27 22:05:11+00:00,L7,314.47,291.76,243.10,301.80,299.01,311.92,315.18,297.33,,,312.57,294.49,279.62,277.43,267.18,267.12,262.45,269.67,258.92,275.68,295.94
2011-09-04 22:00:27+00:00,L5,,146.31,213.89,269.49,277.11,284.89,287.31,277.72,269.37,285.53,292.92,279.73,276.51,273.01,264.33,261.71,263.30,267.41,262.28,267.35,285.39
2011-09-12 22:05:05+00:00,L7,,121.67,198.38,227.63,251.20,266.23,271.42,268.13,268.50,272.14,280.62,,265.97,262.06,256.58,253.32,248.22,258.47,249.82,256.53,265.45
2011-11-15 22:05:23+00:00,L7,,,191.14,222.53,242.97,260.51,267.62,263.26,,263.21,271.00,259.99,258.11,253.08,248.46,238.38,238.58,239.69,242.24,246.60,
2012-01-18 22:05:49+00:00,L7,324.07,308.13,,291.11,291.84,299.32,309.55,295.23,292.16,,285.31,272.24,270.65,267.28,261.39,247.26,241.35,246.34,242.17,253.63,
2012-04-07 22:05:52+00:00,L7,,,184.29,,,245.00,251.43,249.39,249.30,251.49,259.55,252.11,246.84,238.06,231.06,,,235.28,240.54,245.93,242.08
2012-06-26 22:06:18+00:00,L7,246.10,139.64,194.19,236.67,270.17,287.71,279.38,272.93,273.76,273.93,279.15,,261.67,256.87,257.98,252.01,248.40,249.60,250.43,258.42,274.77
2012-07-12 22:06:34+00:00,L7,305.80,305.42,,297.49,301.94,311.86,318.97,175.32,,311.11,293.89,288.65,275.35,273.07,263.59,257.78,256.49,254.35,257.41,,281.78
2012-11-17 22:07:47+00:00,L7,,,165.43,203.84,225.23,,277.91,268.64,272.20,268.99,270.33,264.79,245.79,242.88,231.50,231.55,222.36,,243.68,253.11,262.81
2013-01-04 22:07:58+00:00,L7,,136.45,194.01,224.30,251.61,271.92,283.02,277.90,276.28,,,273.48,,,,,,,,,
2013-03-25 22:07:51+00:00,L7,258.27,174.49,261.84,267.87,268.32,,284.09,282.33,281.49,283.67,284.84,279.37,273.22,264.90,259.74,254.39,254.23,,255.83,273.43,
2013-04-26 22:07:43+00:00,L7,,,,231.18,249.73,269.23,281.85,277.13,277.84,279.20,280.06,270.28,266.03,261.78,,253.57,249.15,260.46,253.03,268.76,272.10
2013-05-12 22:07:41+00:00,L7,,123.38,200.15,228.57,247.41,266.40,274.51,,264.62,261.67,269.18,259.12,255.52,252.98,250.66,246.75,243.58,246.39,,256.59,263.67
2013-05-20 22:13:50+00:00,L8,300.34,314.79,,264.13,291.54,304.40,320.10,317.45,319.58,319.86,316.20,300.99,301.63,295.86,289.81,279.88,278.12,277.99,276.66,298.00,311.44
2013-05-28 22:07:35+00:00,L7,,137.75,202.33,226.62,246.58,262.30,,276.63,276.13,278.36,279.84,272.03,268.76,255.16,254.50,238.52,246.35,250.30,,265.11,271.17
2013-06-05 22:13:51+00:00,L8,,195.82,180.07,,258.74,275.10,276.38,276.00,274.39,286.23,284.77,279.06,273.05,273.20,260.57,257.60,254.17,266.63,261.49,279.45,287.65
2013-06-21 22:13:43+00:00,L8,297.72,283.96,313.06,254.39,285.11,307.45,320.59,321.59,324.47,324.38,320.15,306.62,299.40,296.84,291.06,284.86,284.30,281.65,277.31,298.38,322.35
2013-07-07 22:13:48+00:00,L8,,170.62,233.03,254.40,268.62,284.13,293.55,293.41,289.84,294.14,295.14,286.77,273.54,269.75,261.39,257.40,252.64,265.77,257.02,271.46,286.23
2013-07-15 22:07:11+00:00,L7,,156.16,216.55,239.63,249.23,271.48,276.54,,279.45,278.33,284.52,275.72,266.55,259.52,256.41,253.62,252.85,253.05,,,277.90
2013-08-16 22:07:07+00:00,L7,,,,,,300.91,305.56,299.88,297.27,295.11,,284.73,283.37,279.09,271.13,265.52,264.50,270.15,272.73,285.96,293.01
2013-09-17 22:07:29+00:00,L7,271.28,154.89,,249.94,263.40,278.26,282.64,280.45,275.27,277.84,285.60,273.40,262.52,258.66,,247.55,247.35,245.38,248.02,261.61,269.74
2013-10-19 22:07:51+00:00,L7,,94.05,201.42,242.89,250.02,263.00,273.58,267.10,265.70,,278.16,270.19,264.81,257.58,250.23,244.58,243.31,245.39,247.43,256.97,
2013-11-28 22:13:25+00:00,L8,326.01,301.64,309.51,296.81,299.33,313.33,326.61,316.68,315.91,308.90,314.95,305.10,296.40,288.93,286.69,278.63,277.08,276.19,276.52,287.70,301.70
2013-12-14 22:13:21+00:00,L8,308.57,277.64,,283.67,290.10,303.45,315.40,310.08,304.33,310.03,306.99,306.52,292.14,283.21,281.73,275.38,270.08,268.28,256.37,274.37,286.75
2014-01-15 22:12:57+00:00,L8,,155.86,210.20,217.29,263.59,279.58,295.99,288.17,286.43,282.73,292.00,278.51,276.50,268.40,266.83,258.44,257.66,269.23,260.20,273.25,276.05
2014-01-31 22:12:52+00:00,L8,,114.11,191.72,206.10,233.75,255.50,268.74,264.91,262.57,260.88,270.18,261.67,256.64,244.36,241.46,234.23,240.96,242.55,248.78,258.08,260.50
2014-03-04 22:12:23+00:00,L8,,114.01,177.65,211.05,225.34,257.51,261.25,266.95,258.19,265.85,270.21,263.54,253.86,250.61,224.91,234.24,240.08,245.19,247.74,256.30,262.83
2014-03-12 22:08:38+00:00,L7,298.58,291.96,,286.85,282.04,281.46,301.07,297.02,,,288.24,284.06,276.39,266.04,259.87,263.48,267.91,261.28,265.80,274.66,
2014-03-28 22:08:46+00:00,L7,280.15,264.65,,265.78,271.90,281.41,286.48,283.99,281.34,,,282.47,277.59,271.64,263.09,256.39,258.89,271.39,262.79,273.42,285.44
2014-04-05 22:11:58+00:00,L8,,108.86,175.04,227.57,241.59,251.38,267.08,266.66,271.75,269.45,273.09,268.84,265.20,244.88,248.36,232.75,241.27,241.38,248.17,257.42,264.74
2014-04-21 22:11:42+00:00,L8,,121.73,203.17,249.68,260.28,270.68,274.56,277.01,276.41,280.55,276.82,276.59,269.37,265.62,256.60,254.66,249.44,258.08,258.09,260.81,278.48
2014-04-29 22:09:01+00:00,L7,,109.06,194.24,231.32,247.44,264.42,269.90,268.55,271.01,,277.76,271.47,265.42,255.60,253.54,249.79,245.87,253.12,249.69,256.45,266.31
2014-05-15 22:09:08+00:00,L7,,120.87,202.17,229.28,245.66,260.33,278.46,274.89,277.66,277.54,,,269.89,264.70,259.76,253.48,251.39,263.09,256.84,262.49,274.56
2014-05-23 22:11:18+00:00,L8,328.59,318.13,,309.84,306.13,321.27,324.61,322.69,325.07,328.84,303.15,298.17,294.29,288.84,284.74,276.16,274.10,282.25,272.88,299.38,300.38
2014-05-31 22:09:12+00:00,L7,,99.67,185.39,210.12,221.44,154.34,253.78,252.86,258.69,262.40,267.12,260.63,252.32,248.22,235.67,234.63,234.97,,244.70,249.92,261.53
2014-06-16 22:09:12+00:00,L7,,91.96,178.98,,227.33,240.49,266.22,261.81,268.43,269.84,266.30,262.62,256.43,247.19,246.60,,242.94,251.06,252.74,261.39,265.34
2014-07-02 22:09:19+00:00,L7,,,185.08,223.37,244.90,261.43,280.12,273.29,272.51,281.51,279.42,276.15,,,258.19,251.67,250.73,261.56,263.49,267.30,269.91
2014-08-11 22:11:51+00:00,L8,,,194.05,225.63,230.64,259.33,265.27,271.38,262.42,276.96,274.08,270.47,261.83,262.14,253.92,247.57,249.28,256.70,256.32,262.02,272.95
2014-10-14 22:12:02+00:00,L8,,121.34,185.53,227.23,237.91,262.25,266.88,273.62,268.34,271.31,272.68,273.09,264.68,261.13,253.71,250.58,248.48,252.98,255.40,259.78,265.52
2015-01-10 22:10:23+00:00,L7,,107.53,201.35,223.82,235.86,251.50,,264.17,264.63,269.25,275.23,266.92,262.56,253.44,246.89,246.92,246.09,,,256.23,262.06
2015-01-26 22:10:26+00:00,L7,,90.88,182.61,207.54,217.92,238.39,256.63,248.63,,260.44,261.14,254.78,250.03,244.52,238.11,235.86,236.19,241.11,,,
2015-02-27 22:10:40+00:00,L7,289.56,280.30,295.76,295.31,267.58,280.01,280.75,,281.55,291.41,290.51,282.59,274.48,272.93,269.32,264.23,259.87,267.83,259.08,,292.35
2015-03-07 22:11:30+00:00,L8,,120.78,196.44,226.87,225.45,248.51,259.20,260.80,259.95,272.43,270.62,265.59,262.63,255.59,255.87,248.41,248.34,248.50,251.54,259.90,267.21
2015-03-31 22:10:52+00:00,L7,303.70,259.87,286.38,285.89,279.23,280.50,279.93,288.55,286.96,,286.86,278.72,271.20,276.95,273.39,266.62,266.90,269.19,267.26,282.36,289.61
2015-05-02 22:11:08+00:00,L7,,,229.67,245.38,248.40,257.80,265.05,268.31,266.89,274.74,,268.72,264.14,263.86,260.37,252.59,250.89,257.45,252.86,263.53,272.84
2015-05-10 22:10:52+00:00,L8,,,215.35,235.81,247.90,254.03,270.34,269.19,273.32,271.39,278.96,273.24,270.95,267.65,260.58,255.12,254.09,258.74,255.91,267.17,275.30
2015-05-18 22:11:16+00:00,L7,,,200.23,,233.72,247.62,260.44,256.46,249.27,,263.42,263.55,,254.80,250.39,,240.52,244.27,246.66,253.84,264.05
2015-06-03 22:11:21+00:00,L7,,,191.63,,227.06,243.16,260.06,255.41,262.64,264.09,264.03,257.78,251.55,249.70,240.68,,248.47,248.23,249.89,259.08,266.48
2015-06-11 22:11:04+00:00,L8,344.17,332.65,,284.02,290.93,308.75,308.84,308.93,314.27,318.99,317.81,314.52,310.55,307.54,304.78,294.38,297.47,298.08,297.40,313.25,328.61
2015-07-21 22:11:34+00:00,L7,,,199.54,233.29,239.08,,,267.35,266.92,269.43,279.94,270.68,263.46,261.01,253.97,250.76,250.19,,258.27,261.05,279.75
2015-07-29 22:11:25+00:00,L8,305.55,317.69,,269.89,282.96,294.21,296.81,299.03,304.26,313.80,307.92,308.56,299.85,293.62,286.10,274.56,275.85,277.56,277.73,296.69,315.16
2015-08-06 22:11:37+00:00,L7,,,,230.59,245.88,253.52,264.14,262.10,261.50,265.10,271.51,266.04,264.86,,,255.91,252.95,255.32,253.46,271.61,271.20
