dates,nzd0086-0000,nzd0086-0001,nzd0086-0002,nzd0086-0003,nzd0086-0004,nzd0086-0005,nzd0086-0006,nzd0086-0007,nzd0086-0008,nzd0086-0009,nzd0086-0010,nzd0086-0011,nzd0086-0012,nzd0086-0013,nzd0086-0014,nzd0086-0015,nzd0086-0016,nzd0086-0017,nzd0086-0018,nzd0086-0019,nzd0086-0020,satname
1999-09-27 22:04:48+00:00,,,,257.97,275.52,282.72,281.60,273.45,270.85,279.35,288.58,283.88,270.93,264.75,265.62,253.42,253.73,261.23,258.72,271.76,282.50,L7
1999-11-14 22:04:42+00:00,,,,242.85,265.80,278.15,287.21,279.73,278.63,279.03,284.34,281.32,272.88,268.05,265.82,259.35,260.67,263.94,266.03,272.94,276.48,L7
2000-01-01 22:04:37+00:00,,,,268.15,300.52,309.69,310.57,303.21,293.01,292.07,301.55,300.94,289.56,279.19,273.02,267.90,269.88,270.86,,,,L7
2000-02-18 22:04:29+00:00,,,,221.75,249.36,267.73,283.03,274.88,275.21,277.44,282.29,274.38,266.76,264.02,260.43,254.54,255.37,263.66,264.27,272.77,280.59,L7
2000-07-11 22:03:17+00:00,245.51,,,204.69,218.83,237.39,253.11,256.56,256.67,258.29,265.83,251.71,248.51,241.41,234.10,234.04,235.66,240.20,249.82,252.84,249.81,L7
2000-10-15 22:01:56+00:00,,,,241.84,247.74,264.40,270.90,271.07,271.30,274.27,285.26,278.78,257.66,258.79,255.64,251.69,252.96,256.82,256.49,268.86,275.61,L7
2001-01-03 22:02:12+00:00,268.17,214.64,,218.13,228.06,256.88,269.37,269.89,280.33,284.23,285.47,284.98,265.72,260.99,256.98,252.15,246.05,256.24,250.87,258.06,268.41,L7
2001-06-12 22:01:24+00:00,,,,222.51,230.33,256.09,262.97,258.21,257.83,262.53,267.26,254.65,236.40,226.81,,,,,,,,L7
2001-08-15 22:00:38+00:00,299.11,179.96,197.94,,,267.25,268.39,270.40,285.96,282.44,265.13,256.85,256.31,250.50,244.87,243.21,244.05,251.47,273.78,266.00,266.34,L7
2001-10-02 22:00:04+00:00,,,189.62,216.30,240.32,257.63,265.57,266.30,263.71,267.39,282.19,270.99,262.95,254.28,253.59,248.55,248.02,248.16,250.69,260.00,268.56,L7
2001-12-05 22:00:18+00:00,,,,243.57,257.32,267.86,268.01,267.81,266.13,274.84,283.60,278.50,268.77,259.80,259.69,250.93,252.62,,,,,L7
2001-12-21 22:00:29+00:00,,,,234.13,249.15,257.97,260.79,263.62,265.48,271.05,275.97,268.43,261.66,256.86,249.89,249.90,,,,,,L7
2002-01-22 22:00:40+00:00,303.16,,,245.49,267.38,284.65,282.09,281.96,290.08,292.68,297.09,290.38,284.30,278.89,267.66,263.03,264.17,268.24,267.30,278.53,291.88,L7
2002-03-27 22:00:37+00:00,,,158.03,216.37,244.08,259.54,265.78,265.87,268.71,273.19,278.33,271.10,265.88,261.14,253.82,246.74,247.97,251.58,252.31,265.56,269.23,L7
2002-07-01 22:00:15+00:00,,,180.72,215.92,250.74,267.64,275.19,270.71,264.84,267.18,271.48,264.29,260.06,257.81,253.62,248.61,249.55,260.95,255.67,263.91,271.63,L7
2002-07-17 22:00:08+00:00,304.28,,,268.16,273.23,282.73,286.19,280.02,272.80,276.05,276.38,266.01,265.53,262.05,256.47,258.45,252.43,261.21,258.88,275.05,270.07,L7
2002-08-18 21:59:57+00:00,299.31,216.22,,258.13,250.65,264.69,273.53,275.62,286.68,288.38,280.97,274.54,267.52,265.73,257.43,249.36,245.01,256.79,262.24,259.76,259.85,L7
2002-09-19 21:59:35+00:00,,,171.49,231.03,,242.12,254.64,258.55,253.76,254.00,264.16,270.71,261.69,258.73,252.84,249.59,245.83,251.66,245.81,253.30,,L7
2002-10-21 21:59:36+00:00,,,200.40,243.92,258.28,274.67,285.88,280.72,278.96,284.96,283.12,279.24,271.41,269.06,257.26,253.90,251.52,265.45,265.62,284.16,290.25,L7
2003-02-26 22:00:28+00:00,,,,,,230.68,249.63,247.81,249.86,246.79,248.86,246.73,247.55,244.96,263.51,275.36,,,,,,L7
2003-07-28 21:48:28+00:00,,,213.32,243.51,249.90,263.55,270.50,263.90,269.86,271.40,289.39,274.92,275.57,266.80,257.88,253.72,241.95,243.17,253.13,267.47,271.24,L5
2003-08-05 22:00:11+00:00,261.38,222.51,221.34,248.06,258.72,268.11,,272.30,269.61,275.05,275.62,272.23,268.71,260.35,250.19,245.26,242.12,253.29,,272.90,270.58,L7
2003-09-14 21:49:18+00:00,,,,267.34,276.67,286.80,290.36,277.71,280.90,282.17,285.62,283.07,276.53,275.69,264.17,258.28,254.43,263.46,258.47,274.33,278.01,L5
2003-11-09 22:00:18+00:00,,,,245.15,252.51,272.69,284.85,275.44,271.22,278.45,284.76,279.93,271.85,,,252.88,252.16,257.70,252.82,263.28,270.97,L7
2003-12-19 21:50:27+00:00,301.35,233.65,,298.81,278.32,284.56,299.13,294.40,301.32,294.05,288.61,270.99,268.71,262.95,249.46,247.51,250.25,265.38,267.15,274.75,281.69,L5
2004-04-01 22:01:04+00:00,270.13,224.54,,274.74,282.95,285.76,291.98,288.26,285.20,289.76,301.36,306.45,,276.28,269.36,260.76,270.41,281.60,270.18,,,L7
2004-05-03 22:00:59+00:00,,,,257.30,269.53,274.75,275.05,268.99,271.52,274.50,278.23,275.04,269.44,263.19,,,,257.56,259.74,,,L7
2004-06-20 22:00:50+00:00,,,,,,,,,,,,,,260.20,248.54,244.38,240.76,247.89,251.44,262.62,270.41,L7
2004-07-22 22:00:44+00:00,,,204.08,248.82,266.22,282.18,281.94,274.00,272.48,,,272.90,266.76,259.67,253.57,249.02,252.79,258.71,255.22,266.56,274.30,L7
2004-07-30 21:54:28+00:00,,,180.15,263.05,263.98,277.80,284.55,271.42,271.20,274.19,276.53,269.58,262.64,265.14,259.81,255.79,259.73,264.59,263.39,266.09,262.38,L5
2004-09-16 21:55:41+00:00,,187.09,240.19,252.79,283.73,299.00,301.99,294.11,295.86,297.25,304.37,292.16,290.68,278.42,273.48,266.73,272.03,271.30,271.38,283.25,292.00,L5
2004-10-18 21:56:23+00:00,,217.64,245.76,250.89,278.36,300.36,305.17,302.39,299.47,304.32,311.77,308.26,293.65,282.04,272.16,267.57,261.96,271.47,266.31,286.61,297.40,L5
2004-11-11 22:00:45+00:00,,,,267.12,271.00,271.39,282.88,280.47,279.58,277.42,283.08,279.60,271.82,266.65,,251.24,253.63,256.92,254.39,259.30,271.54,L7
2004-11-19 21:56:55+00:00,281.81,,,,293.89,290.34,291.51,289.27,288.38,296.14,311.35,304.94,299.92,298.04,292.44,282.86,274.35,267.99,270.24,273.50,286.40,L5
2004-12-13 22:01:00+00:00,,,244.17,254.97,274.56,287.56,302.59,288.57,291.02,,295.37,292.31,280.47,276.06,267.88,264.80,259.87,264.42,259.40,271.48,282.07,L7
2005-01-14 22:01:13+00:00,,,252.11,287.02,304.63,309.00,309.97,298.85,297.53,,302.87,300.18,285.66,282.26,275.61,268.76,265.81,275.34,,,,L7
2005-02-23 21:58:31+00:00,,,241.68,264.19,274.79,284.87,286.57,275.89,277.76,279.55,284.09,281.18,271.79,273.20,265.24,258.95,258.01,266.95,263.21,269.53,276.95,L5
2005-03-03 22:01:30+00:00,,158.57,257.49,276.52,,283.17,292.87,281.99,286.81,284.27,292.41,283.47,282.63,275.36,268.72,261.63,,,269.87,276.12,286.60,L7
2005-03-11 21:58:44+00:00,,,258.27,272.90,282.21,288.97,289.18,282.76,284.88,286.72,287.39,283.84,276.68,270.21,268.88,257.96,257.79,266.55,261.74,276.87,283.57,L5
2005-03-19 22:01:30+00:00,,165.91,233.77,255.32,261.24,,,277.35,277.28,285.18,287.68,277.67,273.93,264.05,260.36,,,,,,,L7
2005-03-27 21:58:51+00:00,,,260.94,,,,,,,,,,,,,263.80,262.68,262.74,259.52,,,L5
2005-04-12 21:58:55+00:00,,,253.47,271.22,279.71,280.30,282.62,276.06,276.15,279.31,290.58,290.04,,282.33,265.35,254.49,241.94,240.93,256.69,268.00,272.84,L5
2005-05-30 21:59:15+00:00,,,,,280.87,279.95,290.89,279.50,278.35,284.92,289.30,289.06,281.59,278.44,271.99,268.18,268.07,263.04,267.57,271.55,280.01,L5
2005-07-09 22:01:14+00:00,,,241.31,264.10,269.24,280.41,282.28,275.02,,281.94,288.56,281.18,267.68,264.73,255.61,253.99,252.86,260.41,257.12,265.65,,L7
2005-07-17 21:59:35+00:00,264.85,160.21,,240.84,252.21,264.38,275.95,263.68,265.52,266.30,266.11,260.26,257.07,259.80,252.37,252.61,253.68,252.23,259.10,249.62,252.24,L5
2005-07-25 22:01:13+00:00,,,255.71,275.36,283.84,291.20,295.82,284.03,285.83,292.48,,290.02,,302.97,,,,,,,,L7
2005-08-10 22:01:10+00:00,,188.41,234.70,259.35,270.15,286.28,286.09,280.81,,,289.06,284.21,274.00,269.86,263.67,256.68,252.98,259.17,258.83,272.41,,L7
2005-10-13 22:00:54+00:00,,,,272.52,289.32,289.65,305.56,307.97,312.13,279.30,292.79,301.34,290.01,279.67,271.47,,258.85,267.16,263.48,270.17,281.01,L7
2005-11-30 22:01:24+00:00,,,216.78,246.37,262.45,,270.78,271.16,272.56,276.84,281.67,273.74,268.27,262.46,256.26,250.44,247.45,,,268.03,265.39,L7
2006-01-17 22:01:43+00:00,,,274.37,272.10,280.73,295.77,294.67,,,288.02,301.32,290.91,279.37,274.32,271.70,267.46,261.58,273.46,265.61,,,L7
