dates,satname,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114
2007-08-18 21:50:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,349.29,359.07,360.97,352.11,354.66,351.28,352.05,348.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.42,328.95,327.49,315.11,,,,320.64,312.04,,,,,,288.77,303.34,310.05,310.98,312.72,312.46,321.92,318.16,,,,,320.63,324.66,326.44,330.61,323.69,315.94,339.67,345.21,,,,,,330.28,316.60,305.56,307.36,309.56,307.69,309.33,325.31,,,
2007-09-12 21:44:17+00:00,L7,,,383.32,372.40,364.19,354.51,357.66,356.65,358.23,363.10,367.01,373.78,377.13,,,,,380.32,382.67,377.32,380.83,383.28,386.64,386.86,385.34,383.45,392.00,402.09,,,,,362.10,363.87,367.51,373.66,384.04,382.06,381.67,373.91,371.79,,,,,391.60,394.36,395.10,391.81,400.41,393.43,390.21,384.53,383.67,387.18,,,,,386.37,385.43,376.28,369.93,368.65,360.37,352.06,354.29,355.17,,,,,344.81,338.18,332.45,319.10,318.72,314.79,328.33,330.59,334.96,,,,,341.22,338.40,337.89,339.22,342.71,340.43,345.00,345.15,348.15,,,,,374.17,379.44,388.65,397.03,389.53,369.41,352.41,342.30,330.12,,,,324.80,337.83,319.25,315.45,332.96
2007-09-28 21:44:13+00:00,L7,369.98,,,,,349.86,349.14,348.41,359.28,366.98,369.63,376.52,380.33,384.64,385.68,385.91,377.22,,,,374.36,370.90,376.10,374.41,380.78,378.72,384.58,390.16,376.82,371.69,366.92,,,,363.50,368.66,376.16,378.38,381.10,375.34,368.26,371.68,383.88,396.74,,,,,391.68,397.60,392.28,387.25,377.92,380.09,379.35,382.30,382.36,391.49,,,,,366.26,363.80,356.88,356.34,355.85,353.83,348.05,351.55,343.84,352.04,,,,325.72,320.95,315.80,321.12,326.31,326.20,332.57,334.51,333.86,,,,,334.18,338.59,339.48,346.32,347.33,345.49,346.21,342.72,334.53,,,,386.79,387.42,376.02,367.57,351.75,333.35,324.40,321.02,315.88,,,,,323.27,328.91
2007-10-14 21:44:15+00:00,L7,376.09,378.00,378.40,362.37,356.90,348.05,348.46,346.01,,,,,373.68,383.82,390.43,388.62,380.75,371.63,373.56,370.77,369.63,370.97,372.37,,,,,389.16,374.63,367.91,364.11,361.14,361.47,360.33,362.95,362.39,369.60,,,,,370.02,382.43,389.95,384.52,382.20,381.79,386.48,379.94,389.16,384.73,,,,376.11,380.32,381.59,386.86,383.99,378.06,371.15,364.43,358.21,360.67,,,,,344.79,345.21,339.67,344.27,345.22,339.42,325.72,321.76,315.37,308.49,,,,331.80,332.98,331.13,328.84,332.46,332.03,327.88,326.52,328.36,,,,,339.24,338.44,328.67,350.94,355.71,364.16,373.95,379.91,370.83,,,,,316.16,313.87,309.91,315.98,329.72,316.85,307.24,316.91
2007-10-21 21:50:31+00:00,L7,389.73,389.68,393.17,377.19,372.88,363.63,,,,,,,378.59,387.02,394.16,389.02,387.05,381.38,381.88,379.53,381.10,382.60,,,,,,396.74,389.95,380.09,371.30,367.38,373.46,373.83,376.55,383.72,,,,,,378.51,388.19,393.61,390.21,384.97,392.76,398.51,395.58,,,,,,,379.63,385.62,388.51,393.25,391.45,382.57,375.82,373.23,,,,,,362.94,356.90,350.33,357.94,352.16,343.84,340.20,331.92,,,,,,338.13,339.82,339.43,338.21,339.45,,,340.16,,,,,,350.40,345.55,347.04,365.89,375.50,388.28,396.18,401.38,,,,,,322.73,325.81,312.63,317.88,335.06,317.99,316.80,326.77
2007-10-30 21:44:26+00:00,L7,367.21,374.46,368.78,,,,,,354.69,359.43,363.36,371.08,374.52,380.70,381.80,380.12,372.50,366.72,364.48,,,,,369.18,370.41,370.18,376.09,385.51,368.70,361.82,359.27,353.43,358.49,,,,356.44,358.54,359.40,359.25,364.90,370.76,375.38,381.13,381.57,382.94,,,,,380.81,379.03,370.49,367.73,369.99,374.13,374.82,378.02,377.31,375.35,,,,,345.71,339.98,345.23,343.89,339.75,344.71,341.82,342.09,339.19,,,,,299.13,307.74,312.67,318.76,320.32,323.99,325.20,320.99,325.05,,,,324.40,328.49,331.71,337.64,333.86,334.02,337.32,328.15,359.34,362.65,,,,361.86,350.15,332.00,326.92,313.04,316.11,310.85,307.93,306.12,,,,
2007-11-22 21:50:25+00:00,L7,,422.65,426.88,422.82,403.86,409.15,393.61,405.68,407.45,405.45,403.86,,,,,,,406.22,402.84,398.68,402.31,397.53,408.32,410.46,414.41,419.47,,,,,,400.91,400.75,402.32,400.87,412.09,414.88,419.71,417.45,415.17,,,,,,427.54,429.76,432.15,439.01,438.35,426.78,422.10,422.33,,,,,,,413.87,408.94,405.65,388.64,391.12,384.82,388.73,389.03,,,,,,392.47,389.79,374.96,381.37,368.04,366.31,369.17,367.69,,,,,,372.52,367.80,375.06,369.86,373.45,364.35,376.67,391.04,,,,,,413.20,415.66,417.08,434.53,432.79,406.14,381.43,371.42,,,,,,362.63,344.98,337.52,360.15
2007-12-17 21:44:47+00:00,L7,,,387.45,374.71,362.68,354.28,353.28,358.32,356.05,355.75,363.19,364.79,367.85,,,,,374.26,375.61,377.15,378.24,376.40,374.03,373.88,378.30,382.73,388.07,393.54,,,,373.66,374.26,373.82,374.65,389.71,397.70,395.41,390.52,385.48,382.82,,,,,,,,,,,,,,,,,,,389.46,383.41,385.62,374.31,372.80,359.86,356.65,357.21,354.29,,,,,367.11,359.24,350.03,346.16,342.86,336.20,336.19,337.70,339.22,341.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,331.14,337.03,321.45,315.42,339.11
2008-01-02 21:44:49+00:00,L7,392.71,399.89,,,,,370.81,373.10,372.90,377.89,382.12,387.31,391.42,400.96,406.26,402.71,398.50,393.37,,,,382.21,384.19,388.01,389.14,396.33,400.31,403.43,401.22,393.38,390.83,385.90,,,,391.28,399.25,404.57,402.77,405.90,403.94,398.17,396.15,402.23,410.64,411.82,,,,413.23,414.59,404.78,401.03,400.79,399.99,402.38,401.80,402.62,401.17,,,,381.38,379.95,379.41,370.68,372.73,377.74,376.14,370.55,373.72,370.98,372.01,,,,342.66,343.91,340.89,347.41,353.55,352.91,349.22,351.57,351.79,,,,,359.38,361.43,365.00,368.05,367.61,364.36,369.94,370.38,386.56,,,,,418.61,407.38,388.42,364.64,347.44,351.18,352.59,333.48,346.96,,,,350.29
2008-02-03 21:44:47+00:00,L7,386.82,,,,,359.20,363.66,362.27,364.55,366.93,370.05,380.27,381.82,389.58,390.17,392.60,388.25,,,,371.54,378.10,378.96,385.93,386.89,387.40,387.80,392.53,382.88,378.87,370.17,,,,378.91,380.84,384.30,385.41,384.91,385.01,384.42,387.89,392.44,392.85,,,,,403.95,407.76,399.74,403.36,397.27,388.20,390.33,389.83,386.10,387.51,,,,,377.27,373.70,366.41,359.67,358.81,353.10,356.67,357.90,360.09,,,,,338.02,336.52,332.24,332.14,335.51,343.55,343.64,339.29,340.59,,,,,349.47,349.67,353.32,358.15,355.31,357.08,359.10,360.18,355.67,,,,402.78,415.97,408.26,391.39,378.24,358.79,347.52,344.13,340.78,335.85,,,,337.79,349.21
2008-02-26 21:50:52+00:00,L7,,,,,,,,,,,,,,,380.40,,,,,,375.34,374.53,373.32,368.67,369.39,367.69,383.57,390.43,378.89,376.81,,,,,,353.91,361.42,367.83,368.33,375.14,377.21,378.46,383.38,,,,,,,,,,,,,,,,,,,,355.18,345.64,346.05,336.28,337.49,348.24,341.79,347.48,,,,,,,,,,,,327.51,325.31,,,,,,319.84,325.27,329.22,329.58,333.40,338.14,340.02,337.68,,,,,,382.33,375.19,364.94,350.13,342.03,340.11,329.30,326.67,,,,,315.99,322.08
2008-03-06 21:44:38+00:00,L7,385.05,391.33,382.30,,,,,,354.00,358.80,361.01,367.40,373.55,385.74,392.67,394.54,390.83,391.26,393.92,,,,,390.51,385.53,382.18,388.75,396.84,382.29,379.71,376.48,380.15,374.06,,,,,390.37,384.79,379.97,384.16,401.12,396.65,391.96,398.45,395.26,,,,,402.13,404.24,386.85,391.84,393.91,389.52,383.41,385.21,389.13,383.97,,,,,365.94,350.82,357.21,352.89,353.38,352.07,350.72,359.30,356.19,,,,,333.59,337.09,338.66,336.79,342.94,337.81,336.01,337.15,330.76,,,,,348.14,352.62,354.97,364.75,363.59,356.46,359.36,366.55,379.12,,,,,398.85,381.85,371.50,354.22,351.26,342.50,337.02,344.17,365.43,,,
2008-04-23 21:44:34+00:00,L7,,,,,,,,,,,,,,,,,,357.70,359.47,360.41,361.91,365.80,363.60,362.94,363.61,356.65,362.74,,,,351.41,349.79,,,,,,,,,,,,,,374.81,379.21,378.31,373.57,383.11,376.69,371.05,368.11,373.67,,,,,364.94,356.95,351.96,346.46,345.66,339.36,340.69,330.62,330.85,334.36,,,,335.09,329.61,323.16,319.28,319.00,306.53,300.90,302.80,313.47,315.63,,,,308.48,310.59,311.93,322.37,319.67,315.46,315.99,327.85,341.88,,,,340.70,350.24,354.95,364.54,366.28,381.86,378.29,364.84,349.43,339.53,,,,317.31,323.22,332.26,314.16,311.48,319.67
2008-04-30 21:50:43+00:00,L7,,,,,,,,,,,,,,,,,384.14,379.74,386.60,398.78,434.84,410.33,396.85,392.00,396.19,,,,,,,,,,,,,,,,,,,,388.93,386.25,391.07,389.98,387.04,382.47,381.37,380.42,,,,,,387.02,382.33,376.13,370.90,365.73,360.16,358.73,355.32,354.74,,,,,,349.94,351.51,347.80,344.20,331.62,327.13,324.03,331.03,,,,,,,,,,,,,,,,,,354.04,361.97,370.34,377.20,386.16,399.03,398.06,383.38,,,,,,,,,,,333.44
2008-06-10 21:44:15+00:00,L7,360.11,359.40,,342.15,339.51,,,,,,322.79,327.71,336.72,345.51,353.67,356.44,354.18,352.14,352.16,361.29,,,,,353.62,356.94,362.80,366.29,350.45,353.95,355.51,356.33,353.60,347.17,,,,,355.49,356.74,359.15,362.46,361.68,378.15,376.10,377.10,377.37,378.28,,,,,353.11,361.64,357.76,353.51,355.83,368.26,362.00,356.66,352.32,,,,,321.04,320.95,325.55,316.82,,,,332.98,326.16,,,,,302.22,311.94,299.98,313.89,,322.50,316.83,308.57,311.40,,,,,315.46,315.96,312.20,317.53,,325.53,339.94,342.23,357.76,,,,,331.25,329.60,324.30,318.68,318.61,311.38,316.62,325.34,300.85,,
2008-07-03 21:50:11+00:00,L7,378.52,381.73,373.81,360.57,361.64,,,,,,,364.87,366.20,369.65,379.02,378.24,376.30,370.17,376.53,383.39,380.67,,,,,,385.36,395.44,385.77,378.80,372.20,375.08,375.61,369.30,370.84,,,,,386.42,381.97,386.98,381.16,386.84,387.79,391.95,394.08,400.43,,,,,,380.20,380.02,379.43,375.95,375.79,377.55,374.98,367.66,365.02,,,,,,344.90,347.21,344.42,343.47,350.45,347.68,341.31,338.51,,,,,,348.72,353.22,352.76,345.05,344.37,346.48,351.55,343.81,,,,,,357.34,343.42,333.55,355.01,363.06,358.48,365.89,383.29,,,,,367.01,354.75,345.47,335.55,335.21,328.52,340.84,319.51,,
2008-07-12 21:43:53+00:00,L7,98.90,77.29,,,,349.95,348.46,347.14,353.23,356.55,363.27,368.30,370.96,383.27,384.15,384.31,,,,,377.65,384.05,381.78,371.97,379.28,387.39,394.26,400.75,393.81,388.94,,,,,379.31,380.37,383.19,385.45,386.86,386.29,383.33,385.52,381.98,389.43,,,,398.57,391.50,390.39,392.56,391.28,384.58,388.14,384.88,381.26,378.67,,,,,365.78,361.02,351.52,350.67,343.74,347.93,349.12,349.93,350.36,,92.38,,,,344.60,338.92,335.91,339.33,350.78,359.62,354.82,344.61,346.71,,,,342.89,344.94,,,,,,,,,,,,,399.31,392.44,384.50,371.46,365.98,352.75,347.17,341.00,,,,,325.04,345.04
2008-08-20 21:49:46+00:00,L7,360.65,366.45,357.60,351.72,346.37,338.47,,,,,,,346.81,357.35,360.48,354.48,359.50,360.45,360.34,360.87,358.37,,,,,,,371.22,356.98,356.76,354.31,350.11,354.28,352.60,348.24,,,,,,358.15,361.40,361.66,368.36,375.03,385.50,389.87,380.16,370.05,,,,,,367.03,368.57,365.69,366.20,360.50,364.24,355.07,351.37,343.42,,,,,313.54,310.23,315.53,308.45,330.66,336.22,324.11,321.82,310.82,,,,,306.43,323.12,320.91,320.96,319.16,321.93,321.15,328.67,326.76,,,,,321.70,319.14,297.41,311.79,342.28,344.25,343.29,358.68,,,,,,314.05,311.63,305.20,303.20,301.77,322.57,313.20,316.80,
2008-09-14 21:43:23+00:00,L7,381.02,390.27,382.42,368.33,369.26,360.96,364.16,348.21,357.14,361.06,365.62,,,,,398.67,379.17,373.92,395.61,386.87,383.82,378.42,375.64,388.60,391.27,391.90,,,,,385.01,378.40,374.71,381.61,372.23,383.99,383.14,392.69,390.62,,,,,406.02,400.67,396.28,403.27,413.87,403.97,401.12,390.23,395.24,393.25,,,,,387.50,394.34,384.30,373.71,370.39,362.32,368.86,359.88,358.36,358.87,,,,357.70,362.95,357.68,346.57,341.99,338.98,333.44,340.87,334.91,,,,,360.05,357.77,361.16,360.81,360.63,355.28,356.97,360.21,358.88,,,,,380.33,373.62,373.51,379.16,392.24,398.82,389.35,372.11,362.56,,,,340.49,322.47,324.63,381.54,,334.23,346.66
2008-09-21 21:49:29+00:00,L7,363.07,374.52,373.95,361.99,355.51,347.59,,,,,,,347.89,357.37,362.14,359.49,364.29,365.46,362.84,366.91,361.70,360.72,,,,,,371.68,363.21,361.26,359.88,360.83,360.76,359.17,356.28,352.57,,,,,,368.17,362.18,372.30,375.56,381.70,385.20,385.76,378.37,,,,,,368.67,371.07,368.98,361.55,364.24,366.24,358.48,352.64,343.49,,,,,,317.24,321.45,314.92,337.98,338.52,335.32,324.97,331.09,,,,,,321.22,320.94,314.96,315.26,314.66,322.15,325.31,323.70,,,,,,319.53,310.20,328.31,333.90,346.98,344.99,361.34,365.09,,,,,316.12,310.75,306.15,295.34,296.26,320.12,315.01,311.68,
2008-09-30 21:43:13+00:00,L7,,,,356.27,347.89,346.39,337.90,338.02,339.04,340.94,346.21,354.17,357.51,364.72,372.30,,,,,371.15,370.28,364.84,364.48,365.24,372.52,373.68,381.19,384.58,378.23,,,,,362.10,363.21,357.88,360.35,363.98,373.42,374.40,377.42,372.61,365.09,,,,386.08,394.43,392.75,386.90,383.50,379.79,371.87,377.09,378.03,382.10,,,,,361.53,352.58,342.90,345.78,346.69,341.32,339.42,336.07,342.02,343.73,,,,337.36,338.05,327.76,320.87,307.02,320.76,328.87,331.67,340.36,,,,,322.15,328.16,331.35,340.51,339.93,345.97,345.04,341.78,330.60,,,,,356.21,360.53,365.86,362.74,357.83,347.67,338.69,328.89,322.22,,,,321.36,312.38,308.81,321.20
2008-11-08 21:49:19+00:00,L7,370.45,385.04,380.96,372.86,368.90,358.01,361.02,357.92,358.93,356.75,,,,,,,378.44,381.37,379.37,380.14,380.26,382.00,387.03,388.99,389.04,,,,,,,374.55,369.09,374.82,378.93,379.17,385.38,392.91,387.68,,,,,,391.56,394.99,391.93,396.76,392.83,398.49,392.85,392.83,386.95,,,,,,380.48,373.43,368.20,369.75,365.75,359.35,354.57,352.54,,,,,,,359.26,345.17,336.51,330.21,330.91,333.70,336.47,,,,,,340.99,342.29,336.92,343.83,348.26,357.89,356.05,365.17,,,,,,368.28,370.50,370.55,380.27,397.39,389.31,366.71,351.55,,,,,,312.24,323.33,317.05,309.40,330.09
2008-11-17 21:43:39+00:00,L7,,,,351.84,345.89,344.09,338.37,332.38,332.34,335.21,338.24,347.99,355.50,363.30,,,,,372.28,372.65,368.07,370.59,365.51,367.71,366.29,368.97,366.26,378.08,372.53,,,,,,,,,,,,,,,,,,385.17,376.43,378.14,389.97,378.52,371.80,366.94,363.14,363.79,371.16,,,,352.67,356.26,351.23,345.34,339.65,336.44,331.62,332.77,335.67,334.62,,,,,,,,,,,,,,,,,,328.81,332.10,337.78,340.17,338.76,347.89,341.93,332.75,332.30,,,,339.44,359.24,362.73,373.08,364.36,349.67,332.63,326.00,311.24,,,,,308.77,299.88,308.47,318.69
2008-12-10 21:50:06+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.18,,,,,,,,,,,,,,,,,,,,,,,,,,630.20,547.55,,,,,,,,,,622.26,597.37,621.69,,618.27,621.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-12-26 21:49:50+00:00,L7,,,,,,,,,,,,,,,,,,382.97,380.50,387.78,383.27,376.33,,,,,,,,,,390.67,391.95,384.11,375.20,380.80,,,,,,386.18,387.80,396.60,397.24,393.64,400.58,407.45,405.68,,,,,,384.14,380.05,375.62,378.57,375.61,370.76,364.98,360.35,357.70,,,,,,362.43,365.27,364.15,373.03,356.36,346.19,341.99,331.83,,,,,,345.33,343.65,348.51,347.02,340.72,344.70,352.10,347.97,,,,,365.33,365.15,371.61,364.35,366.22,383.13,388.33,395.96,404.60,,,,,364.31,359.30,342.90,324.19,325.01,347.94,333.98,328.96,
2009-01-04 21:44:06+00:00,L7,,,382.93,368.17,358.30,353.60,352.22,348.07,347.53,353.95,370.22,371.42,375.43,,,,,382.49,380.45,387.15,376.85,369.90,374.57,376.80,378.15,384.43,380.85,394.91,,,,,390.18,380.69,377.26,387.42,388.71,392.44,391.95,389.89,384.49,,,,,396.46,406.40,410.68,401.99,400.68,396.68,390.93,390.75,386.04,386.33,,,,,377.09,373.58,366.97,365.24,366.71,359.17,356.52,354.51,359.45,,,,,357.00,349.95,339.69,341.74,342.75,335.40,328.70,329.81,341.45,,,,,346.77,343.63,358.49,351.81,353.49,355.25,353.87,356.72,365.10,,,,,374.80,380.79,395.91,402.94,383.89,370.01,355.43,358.83,360.97,,,,325.47,338.52,329.89,316.30,343.63
2009-01-20 21:44:12+00:00,L7,384.58,394.11,381.87,369.61,367.63,347.87,342.52,342.62,,,,,373.82,379.51,384.24,380.14,374.94,372.59,380.61,380.57,382.18,380.28,372.35,,,,,394.52,385.90,388.06,379.71,383.71,383.57,382.17,380.63,382.93,382.22,,,,,390.24,392.01,391.10,401.74,396.40,405.49,408.21,404.57,407.36,,,,,392.47,384.75,377.05,377.81,380.31,373.90,369.46,365.46,366.01,361.00,,,,,348.38,354.82,356.92,361.49,347.65,341.87,337.84,332.10,328.73,,,,,350.92,345.68,343.04,330.67,334.29,340.51,348.52,347.42,345.53,,,,350.88,354.83,348.29,362.15,369.12,380.22,388.51,395.31,406.82,392.74,,,,367.44,361.22,347.31,334.15,337.16,359.30,349.00,335.59,348.05
2009-02-05 21:44:16+00:00,L7,,,,,,,,,,,357.37,,,,,391.37,382.43,384.80,383.30,385.23,386.18,380.28,382.02,382.18,382.98,385.96,,,,,389.30,390.39,390.20,393.49,397.27,391.67,397.63,394.17,389.82,,,,,408.03,400.29,399.19,407.35,416.53,415.64,408.95,408.88,403.26,389.91,,,,,383.04,387.30,385.52,381.05,378.14,374.36,373.42,364.03,363.34,,,,,,,,,,,,,,,,,,349.07,347.84,349.31,350.84,358.97,,,,,,,,,366.81,375.86,404.96,407.54,420.86,440.73,,,364.89,,,,,335.01,327.48,,,,
2009-02-28 21:50:41+00:00,L7,370.19,378.86,370.28,361.67,360.09,350.46,341.33,336.33,344.12,,,,,,373.06,366.98,369.97,368.67,369.58,372.91,368.35,371.56,368.98,364.83,,,,,,362.67,361.57,356.61,363.17,363.03,365.86,365.66,367.75,,,,,,378.89,383.72,388.29,393.33,392.54,390.23,394.90,398.29,395.74,,,,,,375.90,376.69,376.68,369.37,363.32,363.49,356.88,345.71,344.83,,,,,343.83,349.28,352.58,343.79,334.94,336.24,326.89,326.56,320.90,,,,,,325.45,322.87,318.07,320.53,330.08,329.76,332.89,,,,,,339.34,344.53,348.02,355.84,368.03,376.98,385.00,371.54,,,,,,329.37,318.19,307.91,321.77,319.42,309.37,316.88
2009-03-09 21:44:35+00:00,L7,390.20,403.94,385.10,376.46,375.03,361.10,365.18,355.69,,,,,392.16,392.98,390.35,393.85,394.75,399.11,394.84,398.98,402.49,405.64,,,,,402.96,395.67,397.71,396.06,401.87,386.63,392.14,396.10,412.05,408.43,,,,,389.93,399.53,400.66,398.38,403.21,407.20,404.81,411.99,417.67,411.71,,,,,392.48,389.72,390.75,390.54,384.48,376.32,373.92,368.47,366.49,,,,,362.98,372.64,374.66,373.33,364.20,366.36,364.32,355.40,344.75,,,,,373.13,358.95,369.59,359.28,359.48,356.18,352.14,351.23,359.23,,,,,366.06,369.49,373.67,,,,,,,,,,,,,,,,,,,
2009-03-25 21:44:42+00:00,L7,,,,,,353.02,354.06,354.48,355.99,357.62,367.45,373.86,378.17,384.75,385.09,383.47,,,,,378.87,392.26,395.32,391.25,383.98,381.48,385.67,393.13,376.82,376.64,370.16,,,,387.22,386.91,384.95,379.78,382.16,388.26,391.99,387.23,386.12,386.59,,,,400.53,401.86,399.97,390.24,389.12,384.94,390.93,388.09,389.34,383.48,389.58,,,,357.34,354.20,357.08,355.16,355.55,355.78,362.54,368.01,371.56,363.53,,,,,351.24,351.92,341.40,338.91,341.62,348.19,354.66,349.56,342.68,,,,,353.75,349.07,347.59,343.58,352.63,355.61,354.97,352.16,360.31,,,,414.97,411.34,397.35,390.00,381.61,375.40,359.05,352.84,356.47,,,,,328.88,336.60
2009-04-10 21:44:47+00:00,L7,,,,353.19,353.55,347.50,340.55,340.37,343.33,351.92,351.44,358.25,362.70,368.62,372.02,,,,,367.32,366.93,370.34,369.61,370.28,369.44,361.85,377.02,377.93,368.36,,,,356.42,363.76,365.94,368.99,373.32,373.20,374.63,380.79,378.30,378.51,,,,,392.26,385.29,387.53,383.99,380.15,374.34,375.13,374.08,380.02,375.03,,,,358.37,357.57,356.60,350.19,340.98,337.89,335.89,340.31,341.58,340.93,,,,,342.47,333.95,332.88,328.32,320.84,322.38,326.61,326.57,336.68,,,,,321.92,329.31,331.63,324.10,331.90,332.27,338.47,336.27,341.57,,,,361.79,373.23,385.97,392.10,387.92,368.79,350.49,343.72,331.45,,,,,336.16,321.67,312.74,320.73
2009-04-26 21:44:51+00:00,L7,379.00,,,,,349.80,345.53,346.38,349.09,351.59,356.40,360.11,367.57,374.59,377.56,372.59,371.45,,,,,,,,,,,,,,,,,,,,,,,,,,350.93,358.16,,,,,368.36,369.22,358.87,358.47,359.63,366.09,380.67,384.22,382.94,,,,,,,,,,,,,,,,,,,327.03,325.43,322.07,326.91,327.97,342.78,348.07,343.45,343.94,,,,,333.11,334.19,334.31,337.06,343.11,347.29,357.51,349.57,363.87,,,,381.19,390.96,389.95,372.55,353.91,344.19,339.53,330.62,333.90,333.55,,,,,
2009-05-28 21:44:55+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,358.80,,,,,,,,,,,,,,352.20,356.56,356.87,362.25,359.42,371.09,371.99,366.58,362.69,,,,,353.18,350.98,352.81,353.16,351.93,356.86,348.08,343.24,338.44,328.85,,,,307.56,306.88,299.47,305.98,,,326.93,321.27,312.94,311.99,,,,,310.60,315.99,313.14,305.92,308.09,302.12,310.29,315.62,315.01,,,,311.20,308.72,312.50,304.56,321.87,333.97,342.47,344.92,356.65,,,,,319.38,315.31,312.79,305.95,307.94,314.72,321.25,300.28,303.85,
2009-07-06 21:50:36+00:00,L7,370.56,75.16,,,,,,334.10,337.69,339.42,350.41,358.59,360.25,365.77,367.19,367.46,366.66,,,,,,371.62,371.00,372.90,379.42,381.91,382.43,377.26,372.90,371.24,,,,,,372.67,372.58,376.82,369.90,368.69,371.38,373.00,375.92,385.01,,,,,391.08,398.22,393.26,380.01,383.69,384.33,382.14,374.22,374.50,,,,,,345.45,342.44,334.60,332.48,331.80,330.73,337.01,333.37,335.36,,,,,333.02,332.52,332.04,335.42,329.58,323.71,321.40,324.60,331.04,,,,,338.08,331.64,339.80,343.86,339.91,336.98,341.51,348.90,,,,,,360.56,351.09,342.80,343.10,339.70,334.24,337.32,324.44,,,,,
2009-07-31 21:44:42+00:00,L7,364.20,372.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.64,,,,,358.92,368.31,373.31,377.29,366.32,364.51,373.23,377.73,370.14,382.28,,,,,391.03,385.80,381.59,377.32,380.77,378.24,380.74,375.76,373.49,,,,,336.05,325.89,322.61,316.86,312.21,309.08,,,,,,,,,296.04,289.19,307.12,309.09,310.06,,,330.42,330.58,,,,,,,,,,,,,,,,,,350.78,353.30,348.87,341.17,336.38,324.05,316.80,312.37,,,,317.66,328.75
2009-08-07 21:50:50+00:00,L7,,,,,,,341.42,343.39,338.20,350.66,353.25,361.26,371.19,377.63,381.44,375.57,,,,,,374.55,374.68,377.54,385.71,387.26,385.79,384.53,380.06,375.16,367.27,,,,,370.98,389.77,394.73,390.03,384.47,369.37,373.01,372.17,374.27,,,,,,404.86,397.20,387.71,391.02,392.54,387.93,382.85,384.25,382.26,,,,,,345.46,343.79,341.84,343.15,340.50,331.06,326.45,326.93,,,,,,319.25,324.79,334.81,340.52,321.13,322.37,320.07,330.58,,,,,,345.11,350.20,353.00,346.20,333.19,332.39,339.11,348.93,,,,,362.33,361.86,365.92,358.15,345.51,334.23,326.21,320.46,,,,,,335.65
2009-08-23 21:50:25+00:00,L7,359.05,,,,,,,,314.92,319.44,328.02,336.68,344.91,350.71,349.12,349.78,351.39,348.24,,,,,,355.02,358.25,363.21,368.15,366.78,349.28,349.72,347.06,339.62,,,,,,367.96,368.32,362.27,358.75,365.64,363.23,361.89,360.13,,,,,,367.79,369.62,365.40,364.69,364.98,362.35,361.02,360.72,359.79,,,,,,323.18,316.76,317.87,313.50,311.36,303.83,299.48,310.51,,,,,,289.90,307.73,314.77,314.72,314.13,309.47,307.27,308.36,,,,,,316.21,319.44,318.19,314.66,308.99,301.70,302.05,331.91,,,,,,332.04,319.77,313.15,307.21,306.64,300.43,293.67,,,,,
