dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,nzd0295-0082,nzd0295-0083,nzd0295-0084,nzd0295-0085,nzd0295-0086,nzd0295-0087,nzd0295-0088,nzd0295-0089,nzd0295-0090,nzd0295-0091,nzd0295-0092,nzd0295-0093,nzd0295-0094,nzd0295-0095,nzd0295-0096,nzd0295-0097,nzd0295-0098,nzd0295-0099,nzd0295-0100,nzd0295-0101,nzd0295-0102,nzd0295-0103,nzd0295-0104,nzd0295-0105,nzd0295-0106,nzd0295-0107,nzd0295-0108,nzd0295-0109,nzd0295-0110,nzd0295-0111,nzd0295-0112,nzd0295-0113,nzd0295-0114,satname
2005-10-24 21:43:43+00:00,374.47,380.96,374.72,365.33,360.14,352.16,347.70,343.98,348.07,354.19,357.67,362.66,368.97,374.93,384.70,383.75,378.54,371.88,363.02,363.92,366.97,364.01,364.79,367.00,367.90,368.46,374.56,379.20,370.91,363.32,360.83,355.19,354.21,350.48,351.22,351.18,357.99,361.26,364.05,364.16,363.93,366.81,369.13,374.08,377.10,381.87,385.63,387.78,383.61,388.23,388.49,386.45,382.69,385.07,383.98,385.98,385.19,385.11,382.73,378.96,373.68,365.28,359.93,348.96,351.21,347.78,348.51,348.59,343.35,349.35,341.97,347.53,343.73,335.95,328.33,322.48,313.72,308.98,313.64,320.28,324.07,327.36,323.59,321.33,320.47,313.29,315.12,317.18,318.77,323.17,325.78,327.46,328.97,324.10,326.64,323.36,334.92,344.17,342.34,342.66,349.50,343.52,340.96,330.36,320.15,315.54,306.82,302.41,298.93,305.28,310.61,335.96,313.55,322.31,325.52,L7
2005-10-31 21:49:59+00:00,375.67,382.01,375.99,367.06,360.11,351.97,347.17,343.54,347.93,354.26,357.63,364.02,370.55,376.55,386.41,385.27,380.71,373.25,363.67,364.59,366.97,364.01,364.79,367.00,367.90,368.46,375.02,380.34,372.91,365.34,362.39,356.55,355.41,350.75,351.22,351.61,358.39,361.98,364.84,365.41,366.79,368.63,371.42,377.18,381.17,385.34,388.51,389.94,384.62,388.67,388.87,386.83,382.93,384.84,384.38,386.03,385.89,386.07,382.76,379.14,374.79,366.31,360.29,348.86,351.23,347.69,348.43,348.26,344.13,349.98,343.05,349.07,344.75,337.05,330.29,324.66,314.02,309.73,313.98,320.62,324.17,328.60,324.69,322.23,322.27,315.96,317.23,319.39,320.25,323.33,326.23,328.02,329.79,324.89,328.06,325.28,336.70,345.59,343.64,344.07,350.85,346.07,341.16,331.26,322.00,317.26,308.95,304.70,301.05,307.09,311.45,336.99,314.04,322.61,324.93,L7
2005-11-08 21:48:28+00:00,376.57,382.25,376.59,368.96,361.08,352.53,347.56,343.71,348.91,357.52,360.35,365.41,372.51,377.11,386.63,386.74,381.28,374.03,364.17,365.61,366.31,363.27,365.07,368.28,369.95,370.36,376.72,382.81,373.54,366.55,363.84,356.29,355.42,350.95,351.34,351.82,358.01,363.01,366.66,367.82,369.34,370.33,372.93,378.45,381.22,385.74,388.41,390.69,385.19,389.44,389.32,387.94,384.72,386.45,385.69,386.19,386.54,386.35,382.13,378.58,374.77,366.82,360.49,348.61,351.65,348.07,349.08,349.02,345.54,350.40,343.70,349.82,345.04,337.23,330.30,325.14,315.26,312.39,317.19,322.63,326.48,329.96,325.91,323.11,323.15,317.11,318.26,320.77,321.14,323.68,327.42,330.62,332.64,327.46,329.57,325.99,336.88,345.15,343.78,344.39,351.81,347.43,342.50,332.84,323.70,318.78,311.15,306.95,302.34,308.12,311.66,337.25,314.40,323.12,325.52,L5
2005-11-09 21:43:54+00:00,376.57,382.25,376.59,369.33,361.48,353.22,348.27,344.38,349.24,357.56,360.29,365.17,371.96,376.96,385.96,386.74,381.28,374.03,364.17,366.16,366.91,363.64,365.92,368.85,370.51,370.79,376.82,382.89,373.32,366.63,363.84,356.29,355.42,351.41,351.93,352.50,358.35,363.41,367.25,368.09,369.68,370.72,373.21,378.45,381.22,385.74,388.41,390.66,384.63,389.40,389.35,387.65,384.43,386.28,385.68,386.09,386.60,386.35,382.13,378.58,374.77,366.90,360.71,348.92,351.89,347.88,349.26,349.15,345.65,350.33,343.43,349.82,345.04,337.23,330.29,325.16,315.19,312.43,317.20,322.64,326.84,330.27,326.22,322.99,323.15,317.11,318.26,321.62,321.59,323.88,328.01,331.10,333.03,328.15,329.94,326.19,336.29,345.15,343.78,344.39,351.81,348.18,343.34,333.09,323.85,319.05,311.52,307.20,302.65,308.12,311.66,337.25,314.40,323.18,325.57,L7
2006-01-03 21:50:01+00:00,376.87,382.63,377.84,371.58,363.26,354.26,349.30,344.72,349.40,358.61,362.14,367.70,373.69,379.09,389.88,391.71,384.49,375.04,362.48,365.32,367.37,363.94,367.00,370.84,372.31,372.32,378.87,384.72,374.08,367.22,364.59,355.63,356.20,351.84,352.77,353.58,360.07,366.60,369.98,371.36,373.07,374.10,377.29,380.73,381.41,387.24,389.25,393.44,387.23,391.96,392.28,389.29,384.98,388.14,386.46,385.09,385.22,384.85,380.24,377.62,374.75,365.51,360.09,347.89,350.35,345.97,348.29,348.03,345.00,348.84,341.98,347.87,343.42,336.64,328.61,325.61,315.14,312.72,318.74,325.02,329.72,331.61,326.51,324.28,325.76,318.77,320.71,324.87,323.85,325.42,329.24,331.80,335.47,331.29,331.57,323.25,338.68,344.99,345.26,346.03,353.10,349.52,344.55,336.44,325.87,321.33,314.74,309.06,303.30,309.07,311.78,341.27,315.98,323.56,326.04,L7
2006-01-20 21:44:25+00:00,379.45,384.32,378.96,372.87,365.93,356.39,351.36,346.70,350.44,359.80,362.96,368.13,374.61,380.10,390.73,393.02,385.39,376.02,364.22,366.67,368.26,364.94,367.30,371.05,373.17,372.94,379.51,386.48,376.46,370.48,367.89,357.93,357.30,353.23,354.39,355.48,361.00,368.95,372.53,374.30,376.47,377.32,379.44,382.71,383.13,388.88,391.28,395.17,389.67,393.63,393.86,391.22,386.86,389.08,387.41,386.25,386.53,385.89,381.14,378.76,375.18,367.02,361.81,350.33,351.59,348.65,350.80,350.20,347.36,351.20,345.14,350.33,345.36,337.87,329.64,326.08,316.56,314.63,321.44,327.04,332.25,333.28,328.22,326.35,327.41,320.68,322.45,326.53,325.47,327.28,332.59,334.99,337.58,333.97,334.62,327.64,343.14,347.78,348.11,348.16,353.50,350.21,345.13,337.60,327.43,323.26,316.48,311.03,304.80,309.87,311.75,342.32,315.46,323.89,326.56,L5
2006-02-12 21:51:08+00:00,381.51,385.68,379.95,372.68,366.26,356.67,352.40,346.70,350.30,359.98,363.47,369.61,375.37,381.62,393.73,396.49,387.90,377.87,367.22,368.62,368.12,363.98,366.09,370.82,373.48,374.70,381.76,389.28,378.27,373.99,370.43,360.21,357.93,354.96,355.99,356.22,360.73,369.35,374.12,376.01,379.41,378.90,380.80,383.96,382.37,389.46,391.81,394.70,388.04,394.39,393.78,390.59,387.15,387.98,387.17,384.48,385.31,384.13,379.59,377.32,373.01,366.56,361.21,351.88,352.86,349.09,350.87,349.75,348.47,350.06,344.99,350.19,344.21,337.33,329.75,325.55,317.09,315.99,322.10,328.47,333.60,336.80,330.67,326.58,325.46,321.35,323.35,326.42,325.57,327.18,333.39,335.91,338.85,336.40,336.29,329.45,345.57,348.67,348.67,348.58,353.22,352.38,346.34,338.99,328.22,324.47,318.00,311.87,306.49,311.52,311.32,342.39,314.78,322.83,326.55,L5
2006-02-13 21:44:31+00:00,381.51,385.68,379.95,372.68,366.45,356.79,352.53,346.87,350.45,359.56,363.19,369.48,375.28,381.32,392.87,395.25,387.90,377.87,367.22,368.62,368.50,363.64,365.93,370.72,373.39,375.14,381.97,389.40,378.67,374.30,370.43,360.21,357.93,354.96,355.99,355.90,360.06,369.00,374.20,376.71,380.21,379.48,380.78,383.69,382.37,389.46,391.81,394.70,389.10,394.79,393.67,389.87,386.70,387.55,386.60,384.15,384.68,383.63,379.59,377.32,373.01,366.56,361.45,352.99,353.34,348.92,350.47,349.65,348.68,350.26,345.19,350.29,344.21,337.33,329.75,325.36,317.39,316.54,321.76,327.89,333.17,337.25,330.97,326.70,325.45,321.35,323.35,326.42,325.92,328.10,334.06,336.39,339.03,336.78,336.86,330.30,346.44,349.31,348.67,348.58,353.22,354.21,348.16,340.35,329.47,325.15,318.34,312.32,307.36,312.13,312.04,342.39,314.78,322.83,326.91,L7
2006-02-21 21:45:08+00:00,382.99,385.85,379.49,372.31,366.25,355.94,350.25,343.94,347.35,356.69,360.64,366.73,373.32,379.43,391.05,394.53,388.04,377.26,367.71,368.28,367.96,361.86,365.08,369.21,371.38,372.80,381.48,388.93,377.59,374.32,370.60,360.26,359.46,355.60,356.71,355.44,358.46,368.47,374.61,378.58,379.97,379.25,379.98,383.42,383.07,390.93,392.99,393.11,387.21,394.45,391.58,387.95,384.67,386.02,385.42,383.05,383.58,383.63,380.81,378.17,372.93,366.32,359.73,350.40,352.53,346.67,349.13,348.86,346.48,349.45,343.61,349.58,344.00,337.00,329.99,325.52,317.45,315.67,320.19,327.41,331.52,336.79,330.57,326.50,325.41,321.76,325.31,326.59,326.13,328.39,333.32,337.02,338.35,337.64,336.59,330.61,345.90,349.54,349.62,348.55,353.60,356.16,349.26,338.50,327.47,323.96,317.66,311.08,307.78,313.07,313.74,344.56,316.92,321.42,327.59,L5
2006-02-28 21:51:28+00:00,383.15,384.83,377.35,370.17,364.31,355.09,349.18,342.37,345.45,353.99,357.76,363.87,370.42,376.13,387.28,390.19,384.57,375.80,365.77,366.42,366.84,360.51,364.93,369.49,370.62,370.84,380.50,388.72,377.77,375.51,371.87,363.16,359.95,355.26,356.21,355.04,358.17,367.45,374.92,380.09,381.23,379.47,379.40,384.12,383.19,389.95,393.79,391.88,386.16,393.48,390.16,385.55,382.33,383.60,385.22,382.31,383.18,382.16,378.63,376.75,371.65,364.86,358.94,349.05,351.43,346.46,349.14,348.54,345.67,348.66,342.66,349.16,342.47,335.40,330.19,324.64,317.10,314.99,319.68,325.48,330.75,336.26,329.66,324.57,322.56,320.20,324.75,327.51,326.78,328.88,333.29,338.20,337.92,338.07,337.31,330.20,345.32,349.43,348.26,348.98,354.75,357.54,349.96,338.45,328.50,324.24,317.71,310.07,307.60,313.49,313.66,338.76,317.00,320.43,327.44,L5
2006-03-09 21:45:28+00:00,382.47,384.83,377.62,370.20,364.73,354.92,349.15,342.05,344.95,352.75,356.56,362.70,369.19,375.62,386.12,388.80,383.29,375.68,366.30,366.45,365.75,361.15,365.28,369.41,370.08,370.53,379.63,387.54,377.17,376.22,373.84,365.70,362.42,358.20,357.74,355.37,358.64,367.23,374.53,379.62,381.30,380.67,380.04,383.81,383.61,390.17,394.63,393.48,388.09,393.66,389.95,385.18,382.47,383.98,385.24,382.35,382.76,381.83,378.49,376.36,371.42,364.74,358.45,348.87,351.61,346.90,349.32,348.29,345.43,348.01,342.31,348.08,343.40,337.06,330.00,324.08,317.63,315.93,320.54,326.51,331.70,336.71,330.35,324.89,322.46,319.80,323.79,326.72,326.19,328.66,334.32,338.68,338.32,338.42,337.94,331.85,346.58,351.18,349.83,350.10,355.44,359.02,352.31,340.77,330.19,325.54,319.25,312.32,308.38,313.82,313.49,338.76,317.00,321.21,327.93,L5
2006-04-02 21:44:32+00:00,384.14,386.94,379.99,371.28,365.68,355.36,350.26,343.34,345.50,353.37,357.37,362.12,369.00,375.27,384.00,386.51,381.09,376.71,367.28,367.29,365.81,362.27,366.04,369.73,370.00,371.87,380.16,388.64,379.09,377.25,373.51,369.36,365.52,361.45,361.68,359.47,360.60,367.77,375.79,381.67,383.38,382.02,381.02,384.96,385.26,392.84,397.32,397.04,391.33,395.72,390.50,384.85,383.74,384.40,385.46,381.43,381.71,382.31,379.57,376.77,372.81,366.37,359.76,351.25,352.76,348.08,350.78,347.99,346.63,348.82,344.19,349.43,345.91,339.75,331.65,325.50,319.34,317.35,321.46,327.51,333.33,337.26,330.86,326.13,324.12,322.89,326.59,328.30,328.03,331.12,336.92,340.95,340.24,341.25,341.35,335.26,346.80,354.28,353.53,352.47,357.28,363.47,355.81,343.31,332.51,327.88,321.39,314.27,311.01,315.98,314.94,338.25,319.36,322.61,328.63,L7
2006-04-09 21:50:17+00:00,382.88,386.94,379.99,371.28,365.68,355.36,350.26,343.34,344.39,352.27,356.59,360.61,367.86,374.12,382.25,384.60,379.14,375.50,367.28,367.29,365.81,362.27,366.04,369.73,368.83,371.71,380.03,388.09,378.46,376.80,373.02,368.73,365.52,361.45,361.68,359.47,360.60,367.77,375.25,380.61,383.05,382.18,380.46,383.92,384.34,392.46,397.32,397.04,391.33,395.72,390.50,384.12,383.91,384.26,385.02,380.52,380.33,380.95,377.77,375.15,372.81,366.37,359.76,351.25,352.76,348.11,350.86,346.88,346.00,348.18,343.49,348.98,346.29,340.73,331.65,325.50,319.34,317.35,321.46,328.35,333.61,337.36,330.73,325.92,323.47,322.20,325.49,328.30,328.03,331.12,336.92,340.95,339.97,341.47,341.52,336.65,347.18,354.30,353.34,352.05,357.28,363.47,355.81,343.31,333.84,327.98,321.48,315.24,311.73,315.48,314.27,335.82,319.14,322.61,328.63,L7
2006-04-10 21:46:04+00:00,381.88,386.75,380.41,371.65,365.67,355.91,350.55,343.28,344.06,351.87,356.01,359.57,367.22,373.57,381.38,383.37,378.03,374.73,367.36,366.92,366.50,362.54,366.27,369.01,368.35,372.25,380.36,388.25,379.11,377.03,373.45,369.06,366.25,362.81,363.03,360.43,361.45,368.25,375.27,380.17,383.24,382.86,380.57,383.54,383.68,392.99,399.50,399.05,392.63,395.62,389.96,384.11,383.97,384.45,385.06,380.39,379.70,380.38,377.28,374.24,372.09,367.25,359.79,351.02,352.60,348.89,351.21,346.69,345.76,347.89,343.52,348.83,346.97,341.73,331.81,325.85,319.40,317.75,322.45,329.29,333.93,337.64,331.26,326.19,323.44,322.22,325.07,327.75,328.40,331.86,337.40,340.37,340.09,341.77,342.01,337.82,347.78,354.54,354.40,352.00,357.28,363.47,355.81,345.97,335.79,328.71,321.89,315.24,311.73,315.48,314.27,335.82,319.14,319.02,324.82,L5
2006-04-18 21:44:27+00:00,379.57,384.86,380.24,371.78,365.24,355.78,350.71,343.25,343.97,349.12,352.98,357.44,365.03,372.53,378.57,379.44,374.26,371.61,367.54,366.95,366.63,362.93,366.71,368.90,368.88,371.54,378.87,386.64,377.65,376.72,373.34,370.01,366.63,363.78,363.93,362.43,363.42,369.71,374.43,377.82,383.55,383.63,379.78,380.51,383.63,391.59,399.89,399.40,392.97,395.58,389.60,383.82,382.88,382.96,383.64,380.05,378.60,378.04,374.60,371.08,367.68,367.11,359.95,350.70,352.64,349.40,351.75,346.69,345.76,347.89,343.52,349.00,347.61,342.23,331.69,325.59,320.19,319.06,323.24,329.45,332.22,337.26,331.15,325.28,321.53,321.12,322.79,327.49,328.83,333.40,337.99,340.31,339.76,339.98,340.95,339.03,346.64,353.30,353.08,351.52,358.05,365.05,357.25,347.25,336.88,328.18,321.70,315.69,311.24,313.45,312.35,330.19,318.55,318.55,324.59,L7
2006-04-25 21:50:16+00:00,378.95,384.56,381.05,372.25,365.60,355.56,350.97,343.41,344.05,349.36,353.17,357.43,365.18,372.68,378.57,377.90,373.33,370.71,367.29,366.28,366.07,362.71,366.49,368.53,369.32,371.88,379.24,387.01,378.40,376.72,372.18,369.69,366.31,365.56,365.61,363.52,364.55,369.90,374.84,378.10,384.19,384.24,380.24,380.52,384.65,391.98,400.65,400.04,394.56,396.42,389.47,383.56,383.30,383.16,383.81,379.82,378.60,376.97,373.36,370.11,366.65,365.97,358.86,349.88,351.28,348.84,352.24,346.74,346.12,347.98,343.52,347.83,346.72,341.78,331.39,324.62,320.20,319.42,324.27,329.99,332.92,337.65,332.01,325.28,320.41,319.30,320.83,326.28,327.91,333.75,338.94,340.49,340.31,340.81,341.66,340.87,346.64,353.18,353.05,351.55,358.35,366.39,359.02,348.53,338.08,329.25,322.61,317.01,312.01,313.45,312.19,330.19,319.29,318.73,325.20,L7
2006-04-26 21:46:20+00:00,377.40,383.09,379.64,370.88,364.05,354.28,349.24,342.09,342.62,347.31,350.35,354.72,362.94,370.92,376.93,376.03,371.73,369.24,365.88,364.67,364.83,361.96,365.75,367.84,368.19,371.15,378.49,385.33,375.28,373.64,369.05,367.99,365.13,364.49,364.62,363.01,364.00,368.92,373.45,376.43,382.54,382.99,379.64,379.84,384.80,391.78,400.15,399.04,393.85,395.57,389.04,382.85,381.69,381.87,382.67,378.54,377.01,375.43,371.45,368.82,365.38,364.60,357.47,348.02,349.86,346.92,351.03,345.79,344.07,345.85,341.44,346.29,345.28,340.42,330.57,323.10,318.63,318.38,323.50,329.32,331.41,336.28,331.16,324.04,318.72,316.82,318.87,325.09,326.70,332.41,337.08,338.32,337.82,338.27,339.27,337.19,343.57,350.85,350.87,349.86,356.97,365.53,357.97,347.39,337.07,327.12,321.38,316.46,311.29,311.90,311.43,330.76,319.29,319.27,325.15,L5
2006-05-20 21:44:32+00:00,375.86,381.93,378.37,367.00,362.66,351.76,345.79,338.90,339.54,343.78,345.94,348.35,357.54,366.01,373.61,372.49,368.32,366.71,364.98,360.67,361.98,359.97,363.61,366.10,365.06,367.74,376.53,382.09,372.21,372.40,367.87,368.51,365.28,366.81,365.96,363.16,364.08,368.60,372.50,375.62,382.18,382.62,378.87,378.15,382.80,390.48,398.23,397.59,395.22,395.30,388.07,381.00,380.01,379.82,379.31,375.83,372.90,372.87,370.91,367.53,362.01,361.04,355.12,345.44,347.03,344.59,348.65,343.68,339.53,341.90,339.16,344.42,344.57,339.77,327.87,320.15,317.80,317.16,321.49,328.74,331.00,335.47,331.19,323.99,316.87,313.53,315.75,320.02,324.32,331.50,335.74,336.02,335.99,336.29,338.13,336.57,345.45,351.34,352.09,350.37,357.06,365.99,359.14,348.50,337.85,326.91,321.14,317.53,311.62,310.03,310.66,329.49,319.41,318.63,324.66,L7
2006-06-05 21:44:30+00:00,373.84,379.75,378.37,364.87,362.66,351.76,345.79,338.90,339.54,341.89,343.84,346.28,354.83,363.57,371.15,370.33,366.28,363.79,362.62,358.28,361.98,359.97,363.61,366.10,363.90,366.29,375.06,379.80,370.69,370.79,366.37,366.76,363.66,365.26,365.96,363.16,364.08,368.60,370.77,373.43,379.86,380.28,377.23,377.08,381.82,389.33,396.48,395.39,395.22,395.30,388.07,381.00,377.72,378.02,377.30,374.00,371.36,371.80,370.02,366.14,360.39,361.04,355.12,345.44,347.03,344.59,346.49,342.02,339.53,341.90,339.16,344.42,341.83,337.94,327.11,320.15,317.80,317.16,321.49,327.53,330.66,335.47,331.19,322.54,315.80,312.21,314.42,318.83,324.32,331.50,335.74,336.02,333.84,333.74,336.49,334.11,344.10,350.27,350.84,350.24,356.52,365.99,359.14,348.50,337.85,326.35,320.92,316.16,310.40,308.35,309.10,327.77,317.18,317.08,324.66,L7
2006-06-13 21:47:01+00:00,372.99,378.86,378.37,363.42,361.20,350.74,344.30,337.95,338.71,341.13,343.07,345.30,353.90,362.41,370.11,369.63,365.34,362.52,361.11,357.37,360.82,358.51,362.44,365.43,363.62,365.62,374.42,378.79,369.74,369.89,365.66,365.72,362.79,364.59,365.29,363.08,363.66,368.11,370.47,372.67,378.72,379.13,376.72,377.07,381.65,389.07,395.54,394.81,394.22,394.71,387.31,380.58,377.17,377.56,376.72,373.48,371.16,371.64,369.86,365.44,359.91,360.42,354.17,343.99,345.63,343.30,345.49,341.72,338.47,340.64,337.55,342.94,340.40,336.78,327.13,320.43,316.70,315.85,320.75,327.24,330.52,335.63,331.47,322.75,315.64,311.97,314.10,318.32,323.48,329.99,334.57,334.99,333.26,333.01,335.92,332.81,343.55,350.08,351.25,350.98,357.24,365.12,358.51,347.77,337.26,326.27,320.78,316.33,310.51,308.15,309.12,328.29,316.94,317.66,324.56,L5
2006-07-06 21:53:09+00:00,372.34,378.25,376.20,362.06,360.23,349.60,342.28,336.29,337.02,339.23,341.35,343.51,352.46,361.06,368.33,367.83,363.66,361.90,360.09,357.07,360.19,358.82,362.74,364.40,363.20,366.52,374.10,378.06,369.46,369.21,365.70,364.82,362.06,363.99,364.51,362.55,363.10,367.44,370.30,371.88,377.89,378.79,376.51,377.26,382.13,388.87,395.03,393.89,393.38,393.94,387.06,380.16,376.44,376.48,375.93,372.63,370.07,370.39,367.93,364.71,359.44,359.54,353.47,343.40,345.06,342.16,344.74,340.19,336.67,338.70,336.84,341.78,339.29,335.79,326.01,319.52,315.81,315.61,320.75,327.15,330.54,335.34,331.16,322.70,314.90,311.29,314.18,318.37,322.78,328.52,333.22,334.15,333.18,333.15,335.55,332.07,343.61,349.63,350.72,350.87,357.50,365.06,358.18,348.70,338.66,327.30,321.79,316.86,311.76,308.01,309.18,328.07,316.03,317.81,324.51,L5
2006-07-07 21:44:19+00:00,372.12,378.25,376.20,362.06,360.23,349.60,342.28,336.29,337.02,339.23,341.35,343.51,352.46,361.06,368.33,367.83,363.66,361.90,360.09,357.07,360.19,359.11,362.94,363.86,362.78,366.85,374.12,378.26,369.92,369.27,365.44,364.82,362.06,363.99,364.51,362.55,362.74,366.80,369.58,371.17,377.03,377.97,376.14,377.76,382.40,388.87,395.03,393.89,393.38,393.94,387.06,380.16,376.44,376.48,375.93,372.63,370.07,370.39,367.01,364.71,359.44,359.54,353.47,342.06,344.36,340.88,343.54,338.78,335.17,337.27,336.84,341.78,338.65,335.79,326.01,319.52,315.81,314.71,320.47,326.65,329.89,334.92,330.95,322.79,314.85,311.60,314.18,318.37,322.78,327.28,331.65,332.75,332.59,333.24,334.75,330.06,342.78,349.29,350.72,350.87,357.50,365.06,357.32,348.17,338.46,327.56,322.03,317.24,312.28,308.06,309.62,328.07,316.03,317.81,324.51,L7
2006-07-22 21:53:46+00:00,369.78,376.99,373.74,359.54,356.88,346.45,337.74,331.79,333.38,335.06,336.91,339.81,348.26,356.89,364.55,364.09,360.81,359.50,357.65,354.79,358.34,357.43,361.77,362.82,361.44,365.09,372.73,377.03,368.23,367.20,363.73,363.51,361.22,362.73,362.74,361.39,361.41,364.95,367.75,368.52,374.74,375.57,375.05,376.66,381.92,387.93,393.92,392.42,390.84,391.88,385.21,378.23,373.44,373.82,373.70,370.22,367.50,367.60,364.61,362.67,357.83,356.59,350.26,337.92,341.32,336.35,339.75,335.00,330.74,333.37,332.74,338.73,337.14,334.45,324.22,317.75,313.36,312.47,318.87,325.52,328.11,333.32,329.74,321.07,313.35,309.74,312.87,316.97,320.59,324.32,328.35,329.13,330.27,330.23,331.23,326.64,339.55,347.10,348.32,349.13,357.06,364.04,356.61,347.87,338.27,327.97,322.99,318.53,312.87,307.93,310.62,331.57,316.03,317.80,323.44,L5
2006-07-23 21:44:10+00:00,369.78,376.99,369.99,357.37,354.46,344.47,335.00,329.13,331.19,332.75,334.70,337.92,346.58,354.96,364.55,364.09,360.81,359.50,355.34,353.57,356.88,356.24,360.58,361.72,360.75,363.66,371.79,375.86,366.77,367.20,363.73,363.51,359.41,361.10,360.87,359.93,360.06,363.88,366.94,367.68,373.79,374.41,375.05,376.66,381.92,387.93,392.36,390.92,390.84,390.50,383.60,377.21,371.50,372.11,372.63,368.96,367.50,367.60,364.61,362.67,356.69,354.92,348.66,335.38,339.26,333.87,337.80,333.51,330.74,333.37,332.74,338.73,337.14,333.10,322.67,316.44,311.75,310.74,318.01,324.86,327.37,333.32,329.74,321.07,313.35,309.74,312.87,316.55,319.51,322.67,326.25,327.37,328.69,328.52,329.34,326.64,339.55,347.10,348.32,347.06,355.36,361.97,355.10,346.11,336.91,327.40,322.61,318.47,312.87,307.93,310.62,331.57,313.38,317.07,322.56,L7
2006-08-23 21:54:11+00:00,368.45,376.06,367.37,355.15,351.65,342.14,331.58,325.69,327.59,328.91,329.72,331.95,340.83,349.74,359.18,360.00,358.83,358.36,353.92,351.97,354.43,355.61,359.78,361.09,360.14,362.02,369.84,373.17,364.60,366.08,364.17,363.88,360.31,361.74,362.08,362.10,362.57,365.37,365.75,364.09,370.00,372.35,374.47,376.86,383.11,389.25,392.74,391.54,389.81,388.77,381.95,376.72,369.42,369.99,370.90,367.29,365.13,365.47,362.86,360.05,354.97,354.09,346.50,332.29,335.66,331.57,335.78,330.54,327.08,329.54,329.84,336.95,337.31,333.53,322.11,314.62,310.36,308.98,318.21,325.52,327.67,332.27,329.99,321.82,313.19,310.80,313.25,316.97,318.62,321.27,324.68,324.53,327.03,326.54,327.42,324.24,338.16,347.41,349.57,347.39,354.80,360.75,354.60,345.65,337.48,327.70,323.72,320.92,314.52,307.19,310.82,332.31,312.06,316.84,321.82,L5
2006-09-01 21:48:07+00:00,367.90,376.00,365.61,354.63,351.16,341.69,331.14,325.85,327.41,328.86,329.14,331.61,340.09,349.20,358.38,359.64,358.00,358.09,353.57,352.48,354.60,356.52,360.09,360.70,360.45,363.00,370.04,373.24,364.73,366.61,364.26,364.13,361.35,363.56,364.19,364.27,364.42,367.30,366.65,364.43,368.79,372.17,374.45,377.49,384.30,390.53,392.98,392.07,390.06,389.46,382.60,377.42,369.78,370.42,370.99,367.52,365.66,365.52,362.83,359.07,354.78,354.61,346.64,332.87,335.37,331.96,335.38,330.29,327.02,329.28,328.85,336.90,337.36,333.31,321.81,315.10,311.17,309.62,318.48,325.62,328.18,333.27,331.45,323.60,315.53,313.16,314.75,317.25,319.43,322.31,325.84,325.25,327.15,326.64,327.69,323.56,337.41,348.57,351.75,349.23,355.79,362.16,355.62,346.62,338.30,328.44,324.68,322.13,316.28,307.46,312.28,334.13,312.85,317.38,322.61,L5
