dates,satname,nzd0058-0000,nzd0058-0001,nzd0058-0002,nzd0058-0003,nzd0058-0004,nzd0058-0005
1999-07-25 22:04:15+00:00,L7,305.04,322.51,350.16,368.13,357.11,356.78
1999-08-26 22:04:21+00:00,L7,277.51,324.54,349.54,356.70,350.92,358.55
1999-09-27 22:04:25+00:00,L7,271.32,305.50,333.85,352.10,348.55,348.84
1999-11-14 22:04:18+00:00,L7,276.33,304.84,341.74,351.80,345.35,343.65
2000-01-17 22:04:11+00:00,L7,357.07,338.00,369.64,377.50,360.49,368.47
2000-05-24 22:03:22+00:00,L7,308.18,329.40,353.98,358.45,360.31,358.73
2000-10-15 22:01:32+00:00,L7,241.68,302.89,333.98,351.00,349.98,351.10
2001-03-08 22:01:45+00:00,L7,299.03,316.97,346.08,351.35,342.36,342.09
2001-03-24 22:01:35+00:00,L7,302.21,330.82,351.99,361.40,350.22,351.20
2001-08-15 22:00:14+00:00,L7,368.19,322.92,376.72,390.94,372.69,370.31
2001-08-31 22:00:05+00:00,L7,,,,,,
2001-09-16 21:59:53+00:00,L7,252.50,311.97,352.72,360.68,348.27,356.10
2001-11-03 21:59:47+00:00,L7,239.11,300.81,336.81,353.22,348.44,353.62
2001-12-05 21:59:55+00:00,L7,225.33,301.90,336.23,348.70,339.62,344.37
2002-01-22 22:00:16+00:00,L7,,,,,,
2002-03-27 22:00:13+00:00,L7,293.20,321.01,349.31,354.59,346.48,351.68
2002-04-28 22:00:14+00:00,L7,274.78,315.58,336.44,347.72,337.60,342.19
2002-07-17 21:59:44+00:00,L7,346.69,325.57,348.88,369.33,359.93,366.24
2002-08-18 21:59:33+00:00,L7,353.46,338.57,366.57,377.38,360.37,370.82
2002-09-19 21:59:11+00:00,L7,282.97,313.38,342.83,355.50,349.39,353.70
2003-01-09 21:59:45+00:00,L7,285.73,331.58,358.33,366.97,359.97,373.76
2003-07-28 21:48:04+00:00,L5,288.48,316.20,346.34,359.97,352.55,352.03
2003-08-05 21:59:47+00:00,L7,334.05,326.07,353.41,370.26,358.39,364.83
2003-08-13 21:48:21+00:00,L5,,,343.54,356.91,352.42,346.26
2003-08-29 21:48:38+00:00,L5,285.09,315.88,350.56,357.61,353.09,360.17
2003-11-09 21:59:54+00:00,L7,,,340.09,197.74,,
2004-02-05 21:50:17+00:00,L5,301.74,332.84,356.08,366.89,367.42,377.38
2004-04-01 22:00:40+00:00,L7,324.93,318.16,344.76,352.21,351.04,351.03
2004-04-17 22:00:33+00:00,L7,324.55,320.49,352.18,357.86,354.95,366.74
2004-06-12 21:52:47+00:00,L5,357.54,330.73,361.85,369.32,363.77,365.69
2004-06-20 22:00:26+00:00,L7,289.88,323.33,349.15,354.37,348.75,353.73
2004-07-06 22:00:24+00:00,L7,296.80,331.25,351.90,357.67,362.05,368.62
2004-07-22 22:00:20+00:00,L7,415.40,389.32,404.71,197.74,,
2004-07-30 21:54:04+00:00,L5,327.52,331.07,349.69,370.40,362.07,362.95
2004-09-16 21:55:17+00:00,L5,270.22,307.34,345.12,352.56,350.88,363.05
2004-11-11 22:00:21+00:00,L7,289.64,315.54,341.48,349.08,,
2004-11-19 21:56:31+00:00,L5,348.21,337.04,359.91,368.27,358.16,366.78
2004-12-13 22:00:36+00:00,L7,271.48,308.85,337.91,347.98,344.92,348.17
2005-01-14 22:00:49+00:00,L7,296.81,319.52,349.17,358.40,350.36,362.47
2005-02-15 22:01:01+00:00,L7,,,,,,
2005-03-03 22:01:06+00:00,L7,333.76,,359.62,371.37,362.80,373.77
2005-03-19 22:01:06+00:00,L7,340.72,341.79,362.35,367.94,361.24,358.89
2005-03-27 21:58:27+00:00,L5,318.40,334.68,355.01,360.99,359.73,368.46
2005-04-04 22:01:03+00:00,L7,360.79,342.08,361.28,371.45,369.36,374.30
2005-05-06 22:01:01+00:00,L7,128.16,181.44,,,,
2005-05-22 22:01:00+00:00,L7,510.91,458.79,349.91,358.67,348.54,358.06
2005-06-07 22:00:55+00:00,L7,179.38,200.35,,,,
2005-07-09 22:00:50+00:00,L7,300.49,330.14,355.10,357.07,354.81,365.45
2005-07-17 21:59:11+00:00,L5,532.64,480.64,546.55,546.65,,350.03
2005-08-10 22:00:46+00:00,L7,275.52,310.95,348.65,354.53,346.82,351.00
