dates,nzd0058-0000,nzd0058-0001,nzd0058-0002,nzd0058-0003,nzd0058-0004,nzd0058-0005,satname
1999-07-25 22:04:15+00:00,280.04,314.82,343.02,355.63,354.61,352.02,L7
1999-08-26 22:04:21+00:00,283.01,326.23,351.11,359.45,351.47,359.60,L7
1999-09-27 22:04:25+00:00,320.32,320.58,347.85,376.60,353.45,358.17,L7
1999-11-14 22:04:18+00:00,292.33,309.76,346.31,359.80,346.95,346.70,L7
2000-01-17 22:04:11+00:00,322.57,327.38,359.78,360.25,357.04,361.90,L7
2000-05-24 22:03:22+00:00,317.68,332.32,356.69,363.20,361.26,360.54,L7
2000-10-15 22:01:32+00:00,287.68,317.04,347.12,374.00,354.58,359.86,L7
2001-03-08 22:01:45+00:00,303.53,318.35,347.37,353.60,342.81,342.95,L7
2001-03-24 22:01:35+00:00,322.71,337.13,357.85,371.65,352.27,355.10,L7
2001-08-15 22:00:14+00:00,325.19,309.69,364.43,369.44,368.39,362.12,L7
2001-09-16 21:59:53+00:00,244.50,309.51,350.43,356.68,347.47,354.58,L7
2001-11-03 21:59:47+00:00,282.11,314.04,349.10,374.72,352.74,361.81,L7
2001-12-05 21:59:55+00:00,262.83,313.44,346.94,367.45,343.37,351.51,L7
2002-03-27 22:00:13+00:00,293.70,321.16,349.45,354.84,346.53,351.78,L7
2002-04-28 22:00:14+00:00,319.28,329.27,349.15,369.97,342.05,350.67,L7
2002-07-17 21:59:44+00:00,326.69,319.42,343.17,359.33,357.93,362.43,L7
2002-08-18 21:59:33+00:00,313.46,326.26,355.14,357.38,356.37,363.20,L7
2002-09-19 21:59:11+00:00,269.97,309.38,339.12,349.00,348.09,351.22,L7
2003-01-09 21:59:45+00:00,292.23,333.58,360.19,370.22,360.62,375.00,L7
2003-07-28 21:48:04+00:00,290.98,316.97,347.05,361.22,352.80,352.51,L5
2003-08-05 21:59:47+00:00,318.55,321.30,348.98,362.51,356.84,361.88,L7
2003-08-13 21:48:21+00:00,,,353.11,373.66,355.77,352.64,L5
2003-08-29 21:48:38+00:00,327.59,328.96,362.70,378.86,357.34,368.27,L5
2003-11-09 21:59:54+00:00,,,347.52,,,,L7
2004-02-05 21:50:17+00:00,323.24,339.46,362.22,377.64,369.57,381.48,L5
2004-04-01 22:00:40+00:00,302.93,311.39,338.47,341.21,348.84,346.84,L7
2004-04-17 22:00:33+00:00,318.05,318.49,350.32,354.61,354.30,365.50,L7
2004-06-12 21:52:47+00:00,321.04,319.50,351.42,351.07,360.12,358.74,L5
2004-06-20 22:00:26+00:00,318.38,332.10,357.29,368.62,351.60,359.16,L7
2004-07-06 22:00:24+00:00,330.30,341.56,361.47,374.42,365.40,375.00,L7
2004-07-30 21:54:04+00:00,313.02,326.61,345.55,363.15,360.62,360.19,L5
2004-09-16 21:55:17+00:00,309.22,319.34,356.26,372.06,354.78,370.48,L5
2004-11-11 22:00:21+00:00,286.64,314.62,340.62,347.58,,,L7
2004-11-19 21:56:31+00:00,335.71,333.19,356.34,362.02,356.91,364.40,L5
2004-12-13 22:00:36+00:00,322.48,324.54,352.48,373.48,350.02,357.88,L7
2005-01-14 22:00:49+00:00,342.81,333.67,362.31,381.40,354.96,371.23,L7
2005-03-03 22:01:06+00:00,334.76,,359.91,371.87,362.90,373.96,L7
2005-03-19 22:01:06+00:00,323.22,336.41,357.35,359.19,359.49,355.56,L7
2005-03-27 21:58:27+00:00,358.90,347.14,366.58,381.24,363.78,376.17,L5
2005-04-04 22:01:03+00:00,328.79,332.23,352.14,355.45,366.16,368.20,L7
2005-05-22 22:01:00+00:00,,,346.77,353.17,347.44,355.96,L7
2005-07-09 22:00:50+00:00,330.49,339.37,363.67,372.07,357.81,371.16,L7
2005-07-17 21:59:11+00:00,,,,,,342.03,L5
2005-08-10 22:00:46+00:00,298.52,318.03,355.22,366.03,349.12,355.38,L7
2005-09-19 21:59:32+00:00,312.36,314.55,354.10,376.61,355.91,364.39,L5
2005-11-30 22:01:00+00:00,,,349.75,366.22,352.47,364.99,L7
2005-12-16 22:01:02+00:00,315.36,331.84,360.17,378.36,352.67,364.79,L7
2006-01-01 22:01:10+00:00,329.36,345.62,367.84,380.63,360.45,366.55,L7
2006-02-10 22:01:51+00:00,319.23,337.73,372.05,371.25,369.10,376.85,L5
2006-02-18 22:01:29+00:00,,334.01,359.93,377.40,354.27,361.95,L7
2006-02-26 22:02:11+00:00,321.83,335.99,361.16,368.80,,,L5
2006-03-14 22:02:31+00:00,330.90,338.96,356.98,367.91,358.89,362.53,L5
2006-03-22 22:01:30+00:00,321.66,334.55,356.02,367.60,357.46,368.23,L7
2006-05-09 22:01:28+00:00,316.91,325.31,351.89,355.42,360.81,354.92,L7
2006-05-17 22:03:33+00:00,331.39,344.91,370.89,391.45,371.66,376.14,L5
2006-06-10 22:01:26+00:00,308.35,316.79,348.16,357.14,355.38,356.87,L7
2006-11-25 22:06:19+00:00,346.44,354.62,392.84,,,,L5
2006-12-11 22:06:28+00:00,343.41,383.39,398.59,,,,L5
2007-02-13 22:06:23+00:00,313.54,337.68,360.91,363.18,360.11,372.22,L5
2007-02-21 22:01:52+00:00,353.68,346.37,370.89,383.65,357.95,370.70,L7
2007-05-12 22:01:48+00:00,318.32,326.61,345.55,347.47,354.55,363.22,L7
2007-05-28 22:01:40+00:00,,,,,,368.86,L7
2007-06-13 22:01:40+00:00,,,,,376.09,386.10,L7
2007-10-02 22:10:31+00:00,282.20,,,,,,L5
2008-01-23 22:01:45+00:00,322.25,330.22,361.18,373.77,349.05,360.53,L7
2008-02-24 22:01:38+00:00,334.57,336.23,365.45,379.02,352.41,365.07,L7
2008-04-28 22:01:29+00:00,,,,410.26,,,L7
2008-05-30 22:01:17+00:00,304.21,329.30,353.26,346.10,343.85,346.82,L7
2008-09-19 22:00:16+00:00,314.25,317.91,355.85,375.89,355.99,363.28,L7
2008-10-21 22:00:12+00:00,303.22,303.58,376.96,,,,L7
2009-01-01 21:56:07+00:00,302.77,320.11,371.56,387.66,371.83,387.05,L5
2009-01-25 22:01:10+00:00,321.00,335.54,359.18,375.36,362.84,362.85,L7
2009-03-30 22:01:40+00:00,331.49,332.06,361.02,373.70,349.39,354.95,L7
2009-05-17 22:01:51+00:00,332.38,,,,,,L7
2009-06-02 22:01:51+00:00,,320.84,343.90,345.60,356.42,354.73,L7
2009-06-18 22:01:50+00:00,,343.46,364.87,362.61,372.09,369.77,L7
2009-07-04 22:01:47+00:00,284.34,310.86,333.96,336.94,345.31,348.38,L7
2009-07-20 22:01:42+00:00,292.33,319.50,342.48,347.33,346.51,348.48,L7
2009-08-21 22:01:35+00:00,316.56,329.04,359.11,367.97,347.02,353.64,L7
2009-11-25 22:02:09+00:00,337.73,336.13,349.20,357.28,357.60,367.35,L7
2009-12-03 22:01:55+00:00,321.90,319.66,352.48,376.94,358.71,373.55,L5
2009-12-27 22:02:38+00:00,335.31,343.75,361.99,364.99,362.37,369.89,L7
2010-03-17 22:03:33+00:00,333.58,335.56,359.79,371.70,350.56,353.05,L7
2010-05-04 22:03:35+00:00,310.74,332.61,354.95,362.73,357.34,359.79,L7
2010-07-07 22:03:37+00:00,311.93,320.43,348.11,350.24,346.73,346.57,L7
2010-07-23 22:03:38+00:00,295.30,307.36,344.01,348.38,348.69,353.40,L7
2010-09-25 22:03:41+00:00,325.58,320.82,360.50,379.55,360.74,380.81,L7
2010-11-12 22:04:06+00:00,317.33,320.46,354.00,371.10,,,L7
2011-01-15 22:04:42+00:00,313.51,334.47,355.68,356.51,360.48,369.81,L7
2011-06-24 22:04:57+00:00,287.21,312.98,335.83,347.92,345.29,338.78,L7
2011-08-19 22:00:12+00:00,291.56,308.78,350.28,369.57,356.91,368.05,L5
2011-09-04 22:00:03+00:00,,302.89,350.49,364.36,359.39,362.03,L5
2011-09-11 22:06:09+00:00,254.94,285.26,325.86,,,,L5
2011-09-12 22:04:41+00:00,272.19,294.69,326.62,357.03,347.24,349.59,L7
2011-12-01 22:05:09+00:00,321.58,321.12,356.84,369.93,354.75,374.48,L7
2012-04-07 22:05:28+00:00,306.24,318.11,353.12,358.20,338.65,340.76,L7
2012-04-23 22:05:40+00:00,323.47,367.04,388.85,,,,L7
2012-05-09 22:06:03+00:00,351.92,332.04,354.81,370.59,329.61,340.09,L7
2013-01-04 22:07:34+00:00,,,,,,364.70,L7
2013-02-05 22:07:37+00:00,310.37,334.94,353.49,355.01,351.08,359.59,L7
2013-03-25 22:07:27+00:00,320.21,331.59,346.33,345.09,347.78,355.78,L7
2013-04-26 22:07:19+00:00,326.61,335.36,361.79,368.24,354.98,358.40,L7
2013-05-12 22:07:17+00:00,329.84,340.14,364.12,385.98,,,L7
2013-05-20 22:13:26+00:00,317.11,334.06,356.34,354.71,361.56,367.43,L8
2013-05-28 22:07:11+00:00,346.99,341.19,367.23,383.74,359.56,367.05,L7
2013-06-05 22:13:27+00:00,270.14,297.48,347.43,358.23,357.97,359.76,L8
2013-06-21 22:13:19+00:00,306.12,321.37,350.72,354.03,355.02,364.01,L8
2013-06-29 22:06:57+00:00,309.93,323.87,350.02,354.75,350.80,355.95,L7
2013-07-15 22:06:47+00:00,310.60,314.16,367.89,381.21,,,L7
2013-09-25 22:13:17+00:00,301.00,320.86,359.06,373.03,352.75,361.61,L8
2014-01-15 22:12:57+00:00,335.95,341.12,364.89,376.56,363.08,376.12,L8
2014-01-31 22:12:28+00:00,325.98,338.92,363.04,374.00,352.32,361.81,L8
2014-02-24 22:08:07+00:00,311.87,325.67,345.45,342.14,351.36,352.19,L7
2014-03-27 22:17:50+00:00,311.66,327.97,370.56,360.10,356.23,362.33,L8
2014-04-05 22:11:58+00:00,299.00,331.56,358.40,376.39,354.48,356.82,L8
2014-04-12 22:17:37+00:00,317.28,327.34,364.56,361.27,350.12,355.66,L8
2014-04-21 22:11:42+00:00,284.45,330.33,366.17,378.01,351.87,366.58,L8
2014-04-28 22:17:22+00:00,298.63,313.53,354.48,,,,L8
2014-05-07 22:11:26+00:00,,,355.90,368.69,355.21,359.72,L8
2014-05-15 22:08:44+00:00,301.76,314.24,354.22,373.89,363.12,362.79,L7
2014-05-23 22:11:18+00:00,325.35,348.63,369.43,358.65,351.38,364.04,L8
2014-05-31 22:08:48+00:00,314.55,321.34,361.27,377.33,353.48,363.32,L7
2014-07-26 22:11:43+00:00,280.94,331.30,359.11,365.96,357.79,353.52,L8
2014-08-11 22:11:28+00:00,301.72,312.40,352.86,360.77,343.97,346.88,L8
2014-10-06 22:09:20+00:00,328.21,324.58,322.41,344.15,347.84,337.81,L7
2014-10-14 22:12:02+00:00,,309.55,336.15,357.69,352.30,353.19,L8
2014-12-01 22:12:00+00:00,358.12,,,378.08,371.45,368.39,L8
2015-01-02 22:11:50+00:00,340.45,,360.48,353.34,350.16,355.88,L8
2015-05-02 22:10:44+00:00,307.89,323.95,348.66,352.19,349.37,352.35,L7
2015-05-10 22:10:52+00:00,310.48,333.31,358.03,360.75,350.96,355.37,L8
2015-06-03 22:10:57+00:00,321.50,336.46,362.12,372.07,352.99,371.51,L7
2015-06-27 22:10:46+00:00,337.07,344.32,368.76,365.24,371.04,366.83,L8
2015-07-21 22:11:10+00:00,300.39,335.98,361.59,372.09,362.77,363.61,L7
2015-07-29 22:11:01+00:00,326.97,333.89,362.00,364.98,368.71,368.91,L8
2015-08-06 22:11:13+00:00,278.63,314.48,346.77,353.75,343.85,342.79,L7
