,dates,usa_CA_0269-0000,usa_CA_0269-0001,usa_CA_0269-0002,usa_CA_0269-0003
0,1984-04-14 18:24:49+00:00,191.29879204357673,186.99840271566575,192.4890071719069,196.61815511683193
1,1984-05-25 18:19:21+00:00,199.19495162629156,193.52270032455024,204.73784269945145,203.7202903320544
2,1984-06-10 18:20:05+00:00,184.07325596344526,187.0706954676796,192.37421450178152,191.76507209138958
3,1984-06-26 18:20:19+00:00,194.0601132185094,190.33238559240127,195.65327513734428,202.24609512900253
4,1984-07-28 18:20:39+00:00,203.5534935339521,197.59098460471316,196.72326515172892,198.8051379491685
5,1984-08-04 18:27:04+00:00,223.94474348244523,211.86236579750621,220.20250191982097,216.23547240250696
6,1984-09-21 18:27:45+00:00,184.96602620945876,189.2288597138967,201.7373242677732,203.02890112543338
7,1984-10-23 18:27:40+00:00,191.94962545394742,190.58313287694656,199.21500638651167,210.05671778885213
8,1984-12-19 18:21:59+00:00,154.29529784794232,178.00964366674805,183.47766652253253,192.87310754740102
9,1985-04-01 18:28:00+00:00,193.88948782955097,188.12348871520402,208.82509183986244,207.6519874497466
10,1985-05-03 18:27:48+00:00,186.70869382082915,181.13841961995087,186.44399638729843,189.2865790263635
11,1985-05-12 18:21:57+00:00,219.16381415272468,211.03899845220604,227.79203735149144,230.73251429843384
12,1985-06-13 18:21:33+00:00,195.22489167612878,184.66274486649556,201.94943629258725,215.72809115190495
13,1985-06-29 18:21:53+00:00,216.40739301676538,199.23169978721643,211.48130070808497,211.70216373227538
14,1985-08-07 18:27:22+00:00,239.61012973651913,223.2988265650647,245.06672152598134,240.03886606731393
15,1985-10-03 18:20:56+00:00,,208.57299641751086,220.12914716929282,220.52963892604964
16,1985-10-10 18:26:39+00:00,,223.29716443497801,239.7026044755296,238.30320731747784
17,1985-11-11 18:26:13+00:00,,176.33326405031767,,
18,1986-02-08 18:18:18+00:00,,162.0677188185449,,
19,1986-03-12 18:17:35+00:00,,,,
20,1986-03-19 18:23:38+00:00,208.64361781971218,198.0915600762015,214.037507596731,219.7000983881649
21,1986-04-04 18:23:18+00:00,189.1092400930732,178.86920833958942,196.2066603968097,203.53377455145898
22,1986-04-13 18:17:19+00:00,196.34715670213245,177.9487737417316,196.16676415269427,201.16142044104743
23,1986-04-20 18:22:56+00:00,201.114667076736,204.46874724439476,210.5358246485137,212.147163498314
24,1986-04-29 18:16:56+00:00,217.87977858328134,208.10088043416994,239.86756178484376,242.55741818294797
25,1986-05-06 18:22:32+00:00,194.7472569414133,184.15502009151047,196.32395295722637,195.18420791662433
26,1986-05-15 18:16:31+00:00,224.47857097228754,218.81669641783776,233.5533555447118,233.88499855656798
