,dates,usa_CA_0125-0000,usa_CA_0125-0001,usa_CA_0125-0002,usa_CA_0125-0003,usa_CA_0125-0004,usa_CA_0125-0005,usa_CA_0125-0006,usa_CA_0125-0007,usa_CA_0125-0008,usa_CA_0125-0009,usa_CA_0125-0010,usa_CA_0125-0011,usa_CA_0125-0012,usa_CA_0125-0013,usa_CA_0125-0014,usa_CA_0125-0015,usa_CA_0125-0016,usa_CA_0125-0017,usa_CA_0125-0018,usa_CA_0125-0019
0,1984-04-18 18:01:41+00:00,203.46481985104694,199.68816134837584,205.32620407939655,205.40643899936265,207.5741692425089,201.9077384672597,213.19871413987497,224.90609029877103,223.75346737726562,214.11547504062477,213.99562188720213,212.0210584394375,213.2116790805776,210.82717159462626,193.45775847919353,199.0471703921365,213.1590178193435,204.3597674051266,208.63530647108863,210.79764016207506
1,1984-05-04 18:01:45+00:00,193.48124869414372,186.26235998968684,195.48009739063025,202.0770249008079,199.6311288742946,203.46890421540837,207.76036712086284,213.9888434743775,213.03596148664124,206.32409638355975,196.20323278182573,199.9424370204188,203.37742956856712,206.4633396155799,191.80776409154672,193.74525633036745,205.95052400190764,199.59577970218734,210.9731248974911,218.6520339827308
2,1984-05-20 18:02:16+00:00,193.37382325137895,186.78303493127746,192.782655146449,203.79722215409487,196.53514861010808,202.84295290440087,211.43032443641826,216.2477626872936,212.5983340388498,203.77488036482308,202.2852365505552,199.56530513371163,211.30965358058782,203.12763214426207,192.69109541787552,198.58875607640837,203.0511347823506,199.43855752423403,208.2214538476249,208.82359323036152
3,1984-06-21 18:02:54+00:00,192.2414477426349,181.4220177140288,192.2092882697491,199.52438245047193,200.69119404734568,202.45851421382497,208.71926007954306,208.62824172971438,209.7385497339539,204.9186954230966,209.71164235823937,210.43468760438418,210.48064521730603,201.86679349697187,184.83082646695897,188.29385929271035,202.48052028161925,201.2978386632357,216.1031125887144,228.32986922827484
4,1984-10-27 18:04:31+00:00,203.86099364388667,198.7977529651725,213.83906470153812,215.29994238162595,215.2067083004498,219.41843838385202,219.20132954068373,231.2751255471257,221.82275657005755,226.33190651529407,213.14806355688407,224.53432209146249,220.98462078251998,216.8900426377397,212.05547986982026,221.0313177742221,229.6976190742575,231.5651549587316,235.62621762139446,241.18246973499868
5,1984-11-28 18:04:24+00:00,188.656700246574,188.74837664075474,197.55224405626586,199.19668094831795,203.15834663768484,197.43289848031915,207.75297187649528,212.72396425822996,210.4301629883054,214.00928726998492,206.80463583483754,215.04763719144378,213.9080315603392,212.54882680560203,185.93853861147548,205.3307045278061,214.0632696994104,207.74345928555437,205.37047060025483,210.8865004074572
6,1984-12-14 18:04:35+00:00,195.77426339543945,194.00831520307585,198.84282327436884,201.6169602314957,197.2982415896546,198.87630784706275,206.37768304400447,216.23031940374236,214.13289678529114,207.79143262508595,213.64538281365463,217.6149987698459,216.04711666927216,209.99632762105978,209.64483781210416,207.71381990370523,214.6502834181916,207.10408696370553,205.16201228817238,200.06564479255397
7,1984-12-30 18:04:44+00:00,199.17949142413113,193.86238339847182,203.88574859821992,203.0837469482793,201.35260335699712,203.83136779582912,203.3150088419735,217.2774853666545,213.9275888201968,213.18318023066573,209.7161348908179,215.28461773326626,217.98522034396873,212.77736686458744,211.67412451789227,210.04246428346514,220.58053434010637,220.89971049695168,218.46692930514953,219.36360859461806
8,1985-01-15 18:04:51+00:00,201.0143310053767,196.55163703448818,199.41884841284744,208.81633849375484,202.34505201144975,202.74139077811728,213.23153995455462,213.8693552666141,215.36899911513453,213.0853317074498,213.9493252778913,209.9340185951679,218.4559763553278,209.28073565128173,207.9180712251972,206.974718587163,213.21385681749,208.27570014203926,201.190270532389,205.56556613366442
9,1985-01-31 18:04:55+00:00,193.5282659963458,186.01176773141003,198.0142010014818,199.49330709074115,203.16450790617517,204.3959502855361,214.64637826723828,216.7531219528196,218.07016463712694,216.39676136709457,212.3658495843691,217.46680459570638,218.61074406113812,214.4063892434966,207.38762515244758,206.65488228361997,208.84305036262,200.20024116082826,195.50250579417127,207.9137774406134
10,1985-03-20 18:04:55+00:00,192.9631716889896,186.77080713073437,194.79703080534605,197.22863332743805,192.2381340882821,196.04481547078905,210.08602551683674,216.3770728565481,213.1868591712868,217.04513184321272,207.4536860722992,212.9385162096647,211.56747186643398,201.0348108174049,193.49540710017365,200.87882480602798,207.30500489726307,206.69391837894108,205.51500397535193,204.04739139077205
11,1985-06-08 18:04:37+00:00,201.9501957112598,200.30381168465098,204.04079112020113,214.6793546414821,224.21276964167004,219.681107059278,224.23847061700565,227.50008884756616,218.66497254420963,208.99329672842154,214.0668157601312,218.34028950583354,216.61469272872122,206.68429994103823,194.67095939542156,201.73278063956846,217.66701852532813,221.21073855242395,228.8904221800107,234.7182590316576
12,1985-09-12 18:03:49+00:00,198.51429148719095,196.79195528145152,201.10300445096982,216.04701827294556,217.03022291388416,213.26248022232238,221.01486603268447,228.3673944172376,219.18815528786863,211.863288601428,213.221926290761,210.4207012300627,211.4312489509628,210.3678746728205,205.56229590653498,216.56626820129665,227.87829320176732,232.70694606799952,243.91414388321118,241.61750292126192
13,1985-10-14 18:03:28+00:00,201.92817303317327,209.1844103650497,210.2102434977502,214.22116691762048,214.49919152828753,212.3866600389133,220.6675518931258,230.9990982037219,223.58491460856925,208.10373376179768,212.0488193656173,218.54408052554933,221.08787202829333,214.19864995448916,206.48015012204726,208.6743947162273,225.11951728470336,226.6703619764945,230.6982033046527,228.22262523000285
14,1985-11-15 18:03:01+00:00,208.34837274913698,212.3151006986282,224.06670102734194,,233.11769005369754,229.1054378860071,229.50959805931632,238.03954652421598,233.28417574120164,225.2003934098553,228.68189127725947,232.90948700572756,228.8810773591469,231.48065439415677,219.89587609030602,222.06267248160634,,237.05685328921322,234.24238737463935,242.8046732543695
15,1986-01-18 18:01:49+00:00,191.83446285387924,187.345778704696,207.7509327123579,213.2598289130876,203.3957625359716,208.82140769532893,214.74069932807888,218.77609041622898,219.63641658796237,217.06256785233504,213.16795440696862,219.87580681662382,223.99657116057477,216.84413243314236,208.58922044174554,209.0543232649808,211.7825757189825,206.6934536843252,194.38989052370675,203.36351877290338
16,1986-02-03 18:01:28+00:00,182.6150736642806,184.0690122202411,195.4925143917861,194.0497623112389,195.82435954737178,196.39048004367518,203.34690756575597,204.8222097270716,206.94574107100493,199.6979665979666,197.0986409952252,205.0023781118932,203.59643628905235,194.34552844303488,173.6626980415543,170.655714517003,198.5211253142204,192.9137996186096,187.63039160672716,199.52970902019396
17,1986-04-08 18:00:05+00:00,200.38533900741896,196.12563667776743,207.80813301762592,207.67597031343823,205.07941038798018,205.33350507321998,210.71466934730904,220.30604393445006,221.2796114516263,217.40444023873886,199.71802512411938,219.4479238223099,215.10215123629646,195.96016281730115,190.9199195571317,199.8051355967963,207.78781591861375,207.34005854532734,207.5891469105655,210.56818170279
18,1986-05-10 17:59:18+00:00,197.88294536825242,193.4760264406344,202.17092272437813,205.31095319677323,198.04835576019005,202.71371361569584,210.787043483966,220.3621890164703,218.95187968239784,206.90098554894251,193.09350569568016,212.16625134966247,217.30027072625444,205.13609404596406,190.54684328299396,206.04819988868616,210.2025668258154,210.62149907876804,213.37959393335464,222.45252536105966
19,1986-06-11 17:58:22+00:00,196.4935560308719,194.8821110417562,200.55677767339918,210.68286898490135,205.67369383965493,205.4983919335023,219.60941310197524,221.06027623848243,219.0722300653237,217.4859844222938,195.7485749619174,214.4532232707556,218.13510147347193,205.9213600955744,193.5036452932401,203.61863595643987,209.7765436481112,210.18459191082428,217.51377716301425,216.9363520203603
20,1986-06-27 17:57:51+00:00,179.0829422962605,190.96049692459152,212.945226874019,200.67055355724614,201.83731137903962,202.85775185352074,208.56462852499078,223.82033890093865,211.09793055165443,201.02585888917852,197.51532577349414,210.4269677698009,202.84847063947072,199.89231075767626,187.23226304692417,191.98605665208234,205.39747542203304,201.87504388714913,210.57360437538873,211.97224573038665
21,1986-07-13 17:57:19+00:00,191.42537726539538,183.8264883051698,199.43802883895833,201.36892198454575,200.28454814422338,209.38429837520397,199.81275117318103,207.47239135450045,201.61988904382028,198.96580357068467,187.7346012263568,205.4316701628667,212.1541799359566,196.8523726772126,181.60664881932894,187.1320918889312,201.12628468194904,198.8288855438591,208.83016545107614,213.13148145572055
22,1986-07-29 17:56:45+00:00,196.90433700983132,195.73625024536335,208.4139713658927,221.99145885326882,212.4226147357711,209.27723934709965,215.0267839186482,218.85889488319708,222.5775377954916,212.27944641625515,197.1759109700062,211.75609461614368,218.51651384320937,201.0028014067568,196.2257943397885,207.8163883325571,216.59681996841832,214.07669419053062,209.0238641651133,208.0462198129645
23,1986-08-30 17:55:34+00:00,196.40653766415815,188.0788050778769,201.05792297845744,198.73573348361057,202.62130557208587,201.61629804796928,205.77791428980004,215.75272660157898,212.2382921540499,196.06640753245696,185.55416377545055,200.13545869272644,206.25304314408703,195.60577943770906,188.55211325638007,193.20778935411346,205.33007278692185,199.9180854502971,210.58353074549782,206.4150427225377
24,1986-09-15 17:55:02+00:00,199.53035729015318,200.7228843659148,202.35248717367836,210.05497644907697,207.45098030894567,208.84339349793186,212.47699096816407,213.25108148213405,214.54730369794834,207.33295454163027,207.0737026896829,221.3548869431852,221.06837955056517,212.38619481758107,197.00881243130397,197.76023271309433,205.2484157691962,201.9190104166496,210.2965887967054,214.10898281402197
25,1986-11-02 17:53:27+00:00,197.0289362999319,196.4385654455959,204.3584520670185,205.47605809342406,205.87934726643593,206.44790913317166,215.11056096620786,223.17172802549774,212.12753356095965,221.304334995936,201.18434132359044,209.85127997819797,220.30294188689425,204.90219143743587,193.20158120081058,202.69802264357455,212.53429501475057,209.91584523965346,209.76729622080384,215.8419099101061
26,1986-12-20 17:53:28+00:00,199.99522210355167,198.50471438554405,207.0266721625183,208.0344127603503,201.9905424496508,203.39122598685242,209.84825625555862,213.9303747669829,215.42636635742355,204.90710003763476,195.64352993783916,199.7863855813616,211.7766628458215,194.8972124079058,195.05863380495327,199.28080027698553,208.31462984970585,206.1413516626752,200.4702884521973,203.42749706664483
27,1987-01-21 17:54:24+00:00,200.83550918721437,198.66201018169554,202.76146835730134,207.26931267601395,202.22211594742,201.71283897704848,207.7381424282723,209.86563299639573,211.43859743695333,205.38312333577366,213.41665098321113,219.43027586669996,216.4642905714432,207.1244182425786,200.26778886251543,197.28364433699073,213.77645510264307,204.82524208198427,205.9055487551726,208.52479019701832
28,1987-02-06 17:54:58+00:00,207.69081625818353,202.35950550871914,200.97308486886672,209.4161355127859,200.23841028810483,204.7218914581893,216.55950559437073,216.27562639883905,216.49051751745557,211.7236035472543,208.3741567277324,208.0943858752754,218.07085432778473,214.28822903467105,205.90341040163167,202.88162285765924,212.26261039621772,204.06008492102558,191.2439000963276,199.9101086547795
29,1987-03-26 17:56:47+00:00,201.8346373486111,192.29569483722918,199.9207113542908,200.29715798771915,195.91125662854017,201.57132661491352,208.98805267109148,219.0632141134841,217.48312755363335,213.99513863810913,212.40628297144826,219.20554535672085,214.12195183304323,210.748926505575,207.35447304086895,196.45443253393992,210.40166896618445,206.8687607039473,206.24825706776815,205.08985819379353
30,1987-04-11 17:57:20+00:00,200.20665462901997,197.00053731309256,199.4900959731818,199.55934102514584,197.45893354529088,201.59144896671322,207.39265608383303,213.30470556812637,213.78775968595815,211.81540006351122,210.95637247542172,212.84352662392902,210.3938075128933,208.8077400834295,201.61355404104557,194.14832233189986,199.74104748792905,197.73341476157978,199.20859998174862,199.5589463843773
