,dates,usa_CA_0125-0000,usa_CA_0125-0001,usa_CA_0125-0002,usa_CA_0125-0003,usa_CA_0125-0004,usa_CA_0125-0005,usa_CA_0125-0006,usa_CA_0125-0007,usa_CA_0125-0008,usa_CA_0125-0009,usa_CA_0125-0010,usa_CA_0125-0011,usa_CA_0125-0012,usa_CA_0125-0013,usa_CA_0125-0014,usa_CA_0125-0015,usa_CA_0125-0016,usa_CA_0125-0017,usa_CA_0125-0018,usa_CA_0125-0019
0,1984-04-18 18:01:41+00:00,203.2955247450103,199.4673416448498,205.04404556933548,205.13913093719955,207.332319091028,201.60898239778328,212.88128581605628,224.51540928484036,223.43603905344693,213.7526998134034,213.67819356338345,211.68246822736424,212.87308886850434,210.50974327080758,193.09498325197217,198.68439516491514,212.90507516028853,204.11791725364571,208.39345631960774,210.515481652014
1,1984-05-04 18:01:45+00:00,194.55008782521045,187.65649798673041,197.26149594240815,203.7646656340712,201.15804191867568,205.35509091729085,209.764440491613,216.45539531530073,215.0400348573914,208.61446595013135,198.20730615257588,202.08011528255227,205.5151078307006,208.46741298633006,194.09813365811831,196.03562589693905,207.55378269850775,201.12269274656842,212.50003794187216,220.4334325345087
2,1984-05-20 18:02:16+00:00,197.54961793940947,192.22972365479555,199.7423129598332,210.39058218782728,202.50056959300883,210.21200235386652,219.2599394764755,225.88421196736405,220.42794907890703,212.7230118391742,210.11485159061243,207.9168945097727,219.6612429566489,210.9572471843193,201.63922689222665,207.5368875507595,209.31482681439638,205.40397850713478,214.18687483052565,215.78325104374574
3,1984-06-21 18:02:54+00:00,195.56907631067136,185.76240280277202,197.75533588314318,204.7785328210558,205.4449491445406,208.33079992212458,214.9585636446114,216.30738457902925,215.97785329902223,212.049328068889,215.9509459233077,217.08994474045707,217.13590235337892,208.1060970620402,191.96145911275136,195.42449193850274,207.4719631336739,206.05159376043062,220.85686768590932,233.87591684166892
4,1984-10-27 18:04:31+00:00,197.71842356552148,190.78570503687004,203.60144790426278,205.6011475210493,206.43160818849952,208.57860883379578,207.68401064374896,217.09996382782137,210.30543767312278,213.16925634736862,201.6307446599493,212.24918193473206,208.69948062578956,205.37272374080493,198.8928297018948,207.86866760629664,220.48376395670968,222.79005484678132,226.85111750944418,230.94485293772334
5,1984-11-28 18:04:24+00:00,186.71329437896867,186.2134994221391,194.31323427692365,196.1281453678885,200.3820525411058,194.0033587139568,204.10908587473529,208.23918148683305,206.7862769865454,209.84484612511636,203.16074983307755,211.1608254562331,210.02121982512853,208.90494080384204,181.77409746660692,201.16626338293753,211.1481608980024,204.96716518897532,202.59417650367578,207.64749062811498
6,1984-12-14 18:04:35+00:00,194.7581490720152,192.6829486942616,197.14929940199505,200.01256919451004,195.8466496990485,197.08316492337286,204.47246868758396,213.8854401958402,212.22768242887062,205.6140447891768,211.74016845723412,215.58277012299737,214.01488802242363,208.09111326463926,207.467449976195,205.53643206779608,213.1261119330552,205.65249507309943,203.71042039756628,198.37212092018018
7,1984-12-30 18:04:44+00:00,200.31213077477543,195.33973907322525,205.77348084929372,204.87212487034924,202.97065957220326,205.8301431204955,205.43870762443154,219.89126848352595,216.05128760265484,215.6102645534749,211.83983367327593,217.54989643455482,220.2504990452573,214.90106564704547,214.10120884070145,212.46954860627432,222.2794933660728,222.51776671215782,220.08498552035567,221.25134084569186
8,1985-01-15 18:04:51+00:00,204.09585669240482,200.57101836539442,204.5547245578943,213.68190536800978,206.74723156434706,208.1793772846375,219.00940061773235,220.98056839052515,221.14685977831226,219.68860103679577,219.72718594106902,216.09706996922415,224.61902772938404,215.05859631445946,214.52134055454317,213.577987916509,217.8361453480322,212.67787969493656,205.59245008528632,210.70144227871128
9,1985-01-31 18:04:55+00:00,195.3329743658797,188.36573516993252,201.0220482840383,202.34284662158416,205.74266271979502,207.58072976118416,218.03020646011433,220.91783357482092,221.453992830003,220.26399358752437,215.74967777724515,221.07622133477417,222.22016080020592,217.79021743637264,211.25485737287738,210.52211450404977,211.55011291692085,202.7783959744481,198.08066060779112,210.92162472316988
