,dates,aus0326-0000,aus0326-0001,aus0326-0002,aus0326-0003,aus0326-0004,aus0326-0005,aus0326-0006
0,1987-05-22 23:08:32+00:00,156.61582746787207,190.42989212164474,182.16736877060515,197.4202788226093,203.82283913521565,211.89967944936083,209.3682751932515
1,1987-05-29 23:14:53+00:00,,,,,194.19101490319883,,
2,1987-09-11 23:11:17+00:00,171.5221329002498,189.15085300743533,191.37994179207715,203.50228797615875,201.6955542034667,205.9400684347713,194.4871799429789
3,1987-09-18 23:17:38+00:00,203.97161212607847,205.30418577599022,207.2909767626026,212.8529265103721,215.86095290920707,219.93945767068732,202.78015138259047
4,1987-09-27 23:11:39+00:00,203.36504268416635,212.05691055988962,205.01491460923035,217.46559705033093,218.9245849859251,222.3918360055419,210.4094637371361
5,1987-10-04 23:17:58+00:00,185.4490581202559,197.24656222591753,201.9557966091359,205.56077601217478,203.9013499093387,214.2541420303785,197.1265047885157
6,1987-10-13 23:11:57+00:00,209.90298143337196,215.08509173245602,217.58097784624618,220.201836008298,215.1503936069099,218.58483919661853,204.07676297053519
7,1987-10-29 23:12:37+00:00,224.55206020421178,215.84293832520524,216.1978189560471,213.31636318564097,219.62344795103616,223.74591091474048,218.51353808172536
8,1987-11-14 23:12:35+00:00,211.51839351433875,211.01766617520502,215.00209590069008,208.27928138545838,215.05561787421397,219.36482502370512,211.97968408880132
9,1987-11-21 23:18:53+00:00,193.7496800041722,200.98808308428332,203.24841199670908,198.84210691425088,204.912813440656,215.3491620354833,204.18711868310527
10,1987-12-07 23:19:07+00:00,181.04582320093368,198.7539009177797,195.53437397438802,198.53403878642564,199.36401403551076,199.28206474363475,188.6401681771248
11,1987-12-23 23:19:22+00:00,183.46423674267967,195.87510017629785,192.81035443790802,194.47465198165207,189.18303510095615,193.18939110641145,183.3939769901856
12,1988-01-08 23:19:38+00:00,207.4756542354806,204.13219380837663,197.00268780295607,196.73105167008833,205.4841702664157,218.146451826492,196.19705537390587
13,1988-01-24 23:19:56+00:00,212.2264779821599,203.1131390954178,204.78330260710078,205.41210531311637,219.16727963334677,223.3461614257488,216.3404493258509
14,1988-02-18 23:14:35+00:00,,,170.20248882544644,190.2118799146587,188.70367163024298,195.04694878355576,185.1590331671814
15,1988-02-25 23:20:26+00:00,190.3612233488554,196.30137759306552,202.07655445200436,209.46782360703912,205.9946185298112,213.73694519248482,204.77289025237877
16,1988-03-21 23:14:29+00:00,221.02199696365733,206.27658348045668,217.88114532713826,215.91036887662605,217.09514635788273,227.55766724029638,211.71911143462512
17,1988-03-28 23:20:43+00:00,191.76528751040183,194.0348953804007,209.08966129101543,204.12747739268775,212.58527407108843,227.34233498226286,207.35693557708123
18,1988-04-13 23:20:47+00:00,178.30327957187993,201.30590516687778,199.28459490511932,198.11869656713117,204.3650868682849,209.524795843168,198.09174991381602
19,1988-04-22 23:14:40+00:00,188.26212609463167,194.2962341026456,200.6790699112633,205.31963739162484,217.31952268659677,211.52056736599792,210.8923602557477
20,1988-05-08 23:14:50+00:00,179.09247484990502,196.86737259512608,195.101877295617,206.8863114878829,208.19517268606046,217.27100685454369,204.39898197463387
21,1988-06-09 23:15:27+00:00,,183.83890826005813,188.90402260829467,201.55495178877743,206.34251107313185,210.3945062805749,201.64247960024258
