dates,nzd0188-0000,nzd0188-0001,nzd0188-0002,nzd0188-0003,nzd0188-0004,nzd0188-0005,nzd0188-0006,nzd0188-0007,nzd0188-0008,nzd0188-0009,nzd0188-0010,nzd0188-0011,nzd0188-0012,nzd0188-0013,nzd0188-0014
2000-08-14 21:50:56+00:00,157.91586184330006,153.50362283446327,152.7883749348527,164.99867215410765,158.65420464200122,148.66173681622797,160.12483489897494,155.34280971371714,138.01165379224125,136.79942906671738,150.35500281004923,164.1747080424803,154.9058339654602,143.85653644704618,139.02391404818727
2000-10-17 21:50:01+00:00,139.4073874810493,133.1809747948249,135.36640802664428,138.4558717991523,139.20407982373376,138.24208287041284,148.0492015741481,149.08917374209742,144.64329255223305,148.85335761207895,158.381690690213,172.24355700979578,169.0822302667934,155.751705882321,146.27714301394624
2000-10-24 21:56:17+00:00,145.24899232918804,140.4767078730792,136.39988535432624,135.245209232965,135.81688209871436,,,,,,,,158.0549183079175,147.88508355075479,135.08600396556903
2000-12-04 21:50:10+00:00,,,,,,96.81632745980244,130.72687965473853,,339.9304734565526,345.3838120482734,,332.3341848632628,282.58910361329146,301.5926664655546,364.24952096115766
2001-01-05 21:50:16+00:00,156.71688499559696,151.68179586321148,153.9439701684515,157.07833066400488,152.5553827339796,154.24545620474603,151.8784638013442,144.53183108908104,145.69923430210952,148.04999170793522,154.58383260486266,153.38384619591528,151.69449280879925,154.8639343232547,146.2744066744338
2001-03-26 21:50:01+00:00,,,,,146.65136451017787,147.46861461279786,152.39728439960376,,,,,116.85105342573875,142.49825620803836,334.45352355615125,304.6061430633481
2001-06-05 21:55:40+00:00,155.8965511652736,156.31562644127408,155.64278391226466,152.34181694221053,146.48163381114537,154.8423371870784,156.2230596575636,159.22937619361298,151.90850347380052,146.59258736171296,,151.76972337951335,157.8271812408967,147.43292429902544,151.0247121088041
2001-06-21 21:55:29+00:00,,158.9539113310571,152.57574474344912,152.09761680579538,152.38404663356815,155.01389221948037,154.14920067339798,154.42554322865607,146.61654027123893,143.1295074628687,,151.5530737039631,153.2821812643065,150.11624437192674,148.15659370913468
2001-06-30 21:49:12+00:00,,,,,,,,,,,,147.4592610495466,148.5270128240462,150.0719316605904,146.30759033685544
2001-08-17 21:48:40+00:00,,,,,,,,,,,,,289.9277579806322,353.09778344570543,238.6712916070009
2001-09-02 21:48:29+00:00,,,,,,,,,,,,,144.82032845777297,204.24618073948884,273.45169649989384
2001-09-09 21:54:36+00:00,155.93589257607346,162.60340542191105,152.36941532979844,152.0808461203569,157.9394677673728,157.54144997082938,147.27719751424593,142.67129990904814,144.55770072990785,144.40653658530238,142.16933788121284,152.0154798014244,145.369007183119,129.76831007224925,134.54727663927704
2001-09-18 21:48:17+00:00,,,,,,,,,,132.48340412758375,134.80374622224022,139.85455557645616,136.8099372976666,121.10085187159507,119.62127090678602
2001-09-25 21:54:28+00:00,161.6001217683036,158.9530509170642,153.32720079718527,154.26761424039316,152.95324356161044,152.19335690513697,149.2067799303377,145.69835820478937,144.77737444611498,147.52468427914107,145.66427414191207,148.10775726054592,146.9017549257424,134.8184424115601,136.55675231643767
2001-10-11 21:54:09+00:00,147.49996733499142,153.90421057177133,146.36078784105595,146.99364321749937,155.69564842936146,153.423258638995,144.66961092018485,141.880492330876,144.28961687790724,147.61892828395875,154.620089731919,148.26370603652148,147.55912022490108,142.05678601124444,146.5308872150922
2001-12-30 21:54:37+00:00,146.03749229943068,149.47754818714554,149.25646330566516,141.10852740523964,147.67853349463348,158.93345527129696,,,,,,,,,
2002-01-24 21:48:42+00:00,147.4338328779974,151.14492310328038,150.8862544619792,144.84644043876773,151.756726815076,154.0788884378429,150.02735511578913,152.16412620591143,151.73585630433186,148.80485007473578,158.36455312023094,161.1644675575117,158.91086336786992,163.8986933385669,157.62748987787006
2002-01-31 21:54:50+00:00,148.70009265615423,141.75139783289808,143.07708589668536,147.05516898178774,149.190590108298,155.7087364459229,149.21697552085337,147.51011456439534,148.96814018983372,145.43090458245055,149.92871260948627,163.0033469189836,161.10651979580953,158.07298730502103,159.83449301816503
2002-02-16 21:54:54+00:00,145.059703580879,138.9314984267532,135.84929940580756,140.7675314520526,142.1096381923775,142.30478641153658,142.52547998342146,141.45226863114306,139.15661107996647,138.58741073666522,144.9375875766458,153.7450644377277,154.24356347291632,148.5780132182019,144.2368811361371
2002-02-25 21:48:47+00:00,153.72626349607236,155.4482882833944,151.97641173370408,153.56294001719183,154.18534578718473,153.66975303597417,153.17505270942848,158.7165004989501,156.4132080475685,153.62763567504317,157.69599982915034,162.1850462110002,159.9049312607108,155.15447689731718,155.4658060805575
2002-03-20 21:54:48+00:00,157.8950995337352,153.709984665156,148.74889918778698,152.01074220988116,151.2726499118545,156.11556072537255,156.510489397455,157.35601982006764,156.46838940633432,159.32592566581758,158.69850136111373,163.3075610116204,165.49230495717018,164.57264468191724,159.2588553915936
2002-03-29 21:48:39+00:00,,151.39397502734784,152.3266451946521,154.18380945389197,157.02623371956724,142.37050946877955,,,152.95617647509977,149.61584242060573,157.96853499846858,167.1495934290203,157.66197951897175,157.10114151259455,152.8206275885324
2002-04-05 21:54:49+00:00,,,,150.7018704750051,142.30946897574051,148.5843219144643,155.5739900879626,157.90167445523636,148.2020453699529,,,,,,
2002-06-01 21:48:28+00:00,,142.0972393061235,146.07451352865033,148.63930278714085,147.33606664954192,145.5196867142357,151.80618872113246,146.70007165791918,144.4991079042056,145.64572973175981,160.8642279327086,164.5188693172863,166.1976451791725,158.86058390722815,151.1613362546051
2002-06-24 21:54:28+00:00,,,,,,,,,157.322208427149,160.14974968928823,158.2079984953951,165.1692924288264,160.78229341130046,169.30239294570745,169.2039211509055
2002-08-20 21:47:58+00:00,,,,,,,,,,,,,,,
2002-08-27 21:54:00+00:00,176.76620335324526,169.70396262107417,168.30514386055586,169.79704981520266,161.9781046296957,165.36175033879243,166.74136445542942,166.25364515261003,167.645220080554,166.17397043990047,166.3155474824967,180.3937251779179,181.3875629063654,177.16764379495302,180.1267527995617
2002-10-07 21:47:33+00:00,150.14406629622155,145.32541308318378,149.58690654684798,145.54321588530146,150.39321062567728,149.9916023769339,155.15533419537363,158.00853564286038,160.44590290925618,157.1630838861175,164.63033526676,165.19478613828778,157.95865398510665,158.17048136755972,156.2950031147649
2002-10-14 21:53:43+00:00,165.6238558194393,156.09125642742663,149.60731013760358,148.22437399439528,151.0069121743665,152.34889708095156,152.77304547958718,157.7310868082737,157.32920043898125,158.05239871160487,162.0602480723444,165.43397721718625,163.12672336218628,157.6165979790868,159.38419955478656
2002-10-23 21:47:39+00:00,148.65794819036614,143.2509570722612,143.2914854016746,141.26295752718255,145.30277519594415,158.56028875807934,159.684475284641,156.23570053339432,162.88184446276102,160.96426710811042,164.0000576541523,173.25622258497236,170.98874570699866,161.81488277564182,162.86119626267066
2002-11-08 21:47:44+00:00,164.35672352307543,163.20859788953032,165.8408303389672,169.4090636997338,167.13907282379398,172.3453733059337,174.0250834067481,175.3740263756017,179.9766971208433,182.2565938615785,183.81317303940432,190.750400909448,188.01145003534646,190.52718023626858,190.04914623622838
2002-12-01 21:54:16+00:00,,,,,143.2357283432289,147.40431343175482,144.28952866402264,148.1324260447663,150.97326945589532,147.66438838052642,151.47083044315718,162.57210902094482,160.9808302052839,154.69880452318867,134.80053197851853
2003-01-02 21:54:22+00:00,156.96879192708286,148.3866223176982,139.25339613793085,148.18693147237727,145.8739610611017,143.8954109718434,153.259274789912,155.05521787414796,146.8566859028313,150.68764263745862,152.42637032410423,165.5971368671588,161.8042530573699,156.25228295989783,158.16163626876744
2003-01-18 21:54:30+00:00,155.73082235660988,148.67548572968403,148.66755297171684,146.6827249430779,151.30514556794577,150.570080567005,149.0760444457969,149.95759742647544,147.88746690126638,147.55569309234465,156.20252536859263,160.62291550327842,155.46465307273593,154.78403391911908,150.51687887806193
2003-02-03 21:54:38+00:00,157.98522214189603,150.94719121915918,152.75061115017823,148.9254983033512,153.4639564637604,152.72727684854806,157.80091471330792,163.08708030198903,156.9079857922523,155.08883605219322,163.3644547373404,168.90805612910998,169.79361158987226,167.8898867660364,164.45452382176194
2003-03-23 21:54:40+00:00,176.36122948744412,167.3936427486619,158.1557387659102,155.4262210373807,154.81757118045135,158.43058258196768,151.16946819523457,147.35688421529278,149.98825307046036,136.9847261795583,135.53006232667738,151.5958648031556,148.23644133762247,137.04413432452657,132.61845297074393
2003-04-08 21:54:47+00:00,163.8778412879656,162.29947550719623,160.57512577381965,162.87864094876338,160.40794659690613,161.73515512680243,151.30318556997798,149.53192002948165,143.34879460186332,139.32485755118728,135.60364844349346,148.660663010806,148.23244893350983,143.45745828598845,136.0302224210867
2003-05-03 21:48:37+00:00,149.11025623357563,146.7727948261477,148.4632644508895,140.82620857443874,140.44971328441486,134.36884458935714,133.3536285614773,134.51807671531998,126.55528021334914,125.69312946662248,124.97849642573857,135.73760771927843,131.97005499000602,126.06529517072164,126.28231597464666
2003-05-10 21:54:46+00:00,,,,176.60290012549314,,,,,150.68252479430151,143.009895055473,142.37933312329244,143.0221799196039,138.52773687683592,133.0818850548506,128.00135772503214
2003-05-26 21:54:43+00:00,147.356493461872,152.92808489081122,150.1841115242667,145.6513475738883,149.59464294758317,147.66951597913732,145.52906885347795,144.04638712508694,141.3471333202769,136.6731742011472,134.99501904926305,142.62846796929296,142.2301839892024,137.3985096969431,139.3416128101968
2003-07-21 21:42:33+00:00,159.76641587225808,162.6051012392033,156.1847227900934,151.87316965107212,150.66748997161946,149.81702860565835,149.57538108851858,155.06585860589263,154.7492169924869,153.27514193357044,147.60194405681264,150.23274885972742,152.70872740297946,147.20325873656867,151.81358400809856
2003-08-06 21:42:51+00:00,169.859864145364,167.68395422287838,160.15087475952802,148.54100775808118,141.62933650860037,140.65583480718783,140.11685626965092,139.31678830782616,149.08817177938602,147.21045121698626,139.46978543311386,137.80782390466587,135.90700744578606,127.02765033258831,125.55419271573643
2003-08-15 21:36:48+00:00,169.98585193544946,161.9282801833298,160.3055212398101,151.28599893568736,151.05203243771874,145.75933253065202,142.0764592882858,145.14674806209936,147.69456201289645,140.31622190790918,131.95378718270962,139.61825149352802,134.0755287842847,133.72414238759254,118.81542284757353
2003-08-31 21:37:06+00:00,158.08714232485363,156.10875798002743,149.3209574821772,144.58315867939743,136.45430188599232,134.07797751334593,139.32783824234,141.73247653045095,136.1456023590769,132.02048820404048,132.90876870327978,125.65361867887104,120.66473398221518,123.46727302148362,108.4112891733345
2003-09-07 21:43:24+00:00,173.85804630994176,175.2964112150743,164.16846012168105,154.21596171820343,144.69535749240185,148.7775704227389,152.2736763555056,148.86498100457297,145.3956315400366,131.92728346041147,,,,,
2003-09-23 21:43:39+00:00,167.90661948845622,166.21445760542923,161.2902375372529,152.63458381870666,150.92863331135072,148.30593379588905,151.85596955890676,149.45716953152063,139.03077254050405,128.9468808300892,132.9515444434576,137.53846924302908,126.0599536706517,133.97547545556688,140.2448034634068
2003-10-10 21:47:55+00:00,158.37958158346137,152.64636826147853,148.59205349000462,151.3971930781408,151.11217691090224,148.88419859248918,,,,,,,,,131.55323471857378
2003-10-17 21:54:15+00:00,170.95693513786608,163.0041643732025,162.67722222071143,162.7014092906707,,,,,149.12847347866074,145.10913716452498,138.8998194772128,146.7302952734406,145.76559928727173,144.29480651515684,137.22348240592166
2003-10-18 21:37:48+00:00,173.38925614589908,173.2611668465591,170.07685889220784,164.4597483982877,170.02347798257367,163.85367008906672,160.42100032186605,158.98693853798738,156.62259775923658,153.73758680339594,146.17905658045476,149.37879856631184,152.31523334824738,145.37134990730965,142.7576363292565
2003-10-25 21:44:04+00:00,170.52075436127532,161.35180341667217,154.90205904034258,150.28365179969416,153.0502322919629,151.92552907932176,148.62497872935032,145.76714208159356,142.98291108578172,137.49179234020343,148.04282485522972,148.0996040930495,139.63598233250963,143.6200036041167,139.88560297342013
2003-10-26 21:48:14+00:00,168.3482579992547,160.04093653287316,155.05245060420347,,,,,,,,,150.07441341919625,138.0171640547727,147.36131206667787,139.63788297565313
2003-11-18 21:54:39+00:00,161.54880019619293,157.49972656103876,154.1010251365533,151.0592260048585,149.73737981543312,151.90342535440223,,,,,,134.1536437540855,132.73106179925193,134.47496868541313,133.58460249395222
2003-11-19 21:38:14+00:00,171.14089647561806,165.45836734513136,167.3604577169835,161.647014753996,158.41966490714898,157.77634577243867,160.01235719455735,154.73647428159651,156.71479026424385,156.19185543386527,152.9493216756648,147.11048512304848,145.43583853336247,148.18514190061464,140.25002363061904
2003-12-04 21:54:43+00:00,159.4500118463013,158.3634135751072,160.33903795594847,,,,,150.2205656054288,145.89994163600343,140.30899431733943,137.62912563169976,140.721186362474,138.50055909450504,140.11555562283107,136.07849566212707
2003-12-12 21:44:34+00:00,164.3520359774036,168.5103702823356,170.85183934247985,179.67905490208437,183.2415306046621,184.04252090566072,,,,,,,143.45651823069423,147.50230001771718,139.84891886352912
2004-01-05 21:54:57+00:00,149.9736471959164,,,,,167.45730143526225,149.88736069435825,145.54736126164156,146.07092353961792,140.2998893276622,143.09732021700242,145.86921027697454,142.53005160420886,135.58501233128138,134.18607612579925
2004-02-06 21:55:08+00:00,168.26181759974455,168.6034218351966,164.2701307993586,168.77989764157283,168.16722665958585,171.53941521108197,167.88001381916274,163.44152043575505,,,,,168.999330779342,148.89237392161087,147.11486142394475
2004-02-22 21:55:07+00:00,,172.51381165822954,,,,,169.4689725909676,167.78496447213368,159.98286979856186,153.88467113433853,155.14813075524202,165.72478842894833,165.53819243349906,,
2004-03-09 21:55:15+00:00,143.66718230151992,137.8949716984354,140.9944494872092,141.67106663764403,141.15965774242,137.37564228914667,135.47261850289982,135.13956368318173,,,,,,135.67907369878336,136.45619610070517
2004-03-17 21:45:08+00:00,156.84160713740613,159.73463299922005,159.93030007598836,156.5092146318816,156.21510454628006,151.80661954853673,152.7047563852839,151.78367062556225,144.95658908412904,144.0359143246959,147.90550493309672,155.4571778273422,156.9819520996833,149.49201275118634,152.2877170670193
2004-03-18 21:49:07+00:00,151.39748025462066,149.38992580130997,149.54978455190118,151.08403486921583,149.28714429017919,145.4137680670641,143.20603832232422,142.87973239950313,,,,,,,
2004-03-25 21:55:18+00:00,173.22149252617848,162.8777632330694,157.42219204968737,157.96899437142147,154.86957444692518,155.9761672635292,157.58552201777232,159.528001027918,158.54761730559164,160.24003184232416,164.60603117052008,172.1979192173729,168.64904854181611,,
2004-04-02 21:45:18+00:00,,,,,,156.4258685543293,162.17907664526172,169.12774149487547,167.99251245895883,162.06908114443624,166.24188370000115,173.95628720352136,169.48562477671834,166.71021456862076,160.62875564433713
2004-04-18 21:45:49+00:00,143.25139801122035,138.27171512348494,142.14941521391484,144.8942274043934,143.9513498264433,146.2672359989949,144.3640675922493,142.54539703258638,139.00348406074548,138.41481837276362,145.68183210870617,147.99982907321626,145.1508475235593,141.01072393799063,128.96948826774883
2004-05-12 21:55:13+00:00,150.64314692116886,146.2528834766128,,,,,143.95107738948056,147.07571560482617,147.41000023073926,143.16016083245458,145.97941502886812,144.92324812310332,147.23241202006278,145.48344689497907,132.35353667125037
2004-05-20 21:46:44+00:00,168.25807368975245,155.93719407674385,146.51660014541133,151.6318483372253,147.34600248226943,145.25962928121174,144.70650941227044,144.21076555101797,140.84664013058486,143.477749751964,143.22686430831067,147.9802045957682,147.6378356792552,139.93725358830994,143.0455190289448
2004-05-28 21:55:11+00:00,175.66036169834814,162.7372674170134,159.23809373592727,156.60517199317272,149.522112164095,147.73693007628006,145.6988029346408,135.2768553507272,,,,,143.78074299491598,138.98658257775062,135.45371591415343
2004-06-05 21:47:12+00:00,194.95424793092468,181.46714083356,178.43714897227724,182.62967512422122,173.60808008342298,166.17863438811386,150.53055947360318,143.5740424243889,140.96975607170359,148.78189943947743,151.06051296946268,159.01395401325794,155.8776187610411,157.7101766424406,152.19185065138444
2004-06-06 21:48:56+00:00,,,174.32702250153162,171.7732242937907,167.3184737131582,162.47585432664349,164.34198193913844,147.15024580802947,146.9393904591132,152.95558835266928,157.67924597604235,,,,
2004-06-29 21:55:03+00:00,,140.41317395106435,141.16412067125418,144.36929679026724,150.0199774005503,149.88262524701338,149.31776885915914,153.02040887755533,151.7381707324294,,,,,151.8185265846521,138.32501505696973
2004-06-30 21:41:46+00:00,152.31671097125863,148.47628623429583,149.3796295903387,150.10893216458325,152.08519450158582,152.34857406339418,155.6870959758752,159.09227393216017,156.6096691206099,148.141509481795,143.9867877928896,149.03101947721018,144.53385098869774,148.33881872076753,148.92446559481652
2004-07-07 21:48:09+00:00,156.23221451585198,147.82016357254577,149.06031313757754,153.486170781425,155.84442035884214,164.43455123895833,167.0572116508443,165.967670409495,160.66972968208873,154.57993551842324,147.04782476427204,151.1832262926416,152.49680718443497,151.516682749359,148.2108466186349
2004-07-23 21:48:33+00:00,174.1367069462989,158.3819692689858,157.84595361135607,160.1217293397409,157.01288892161557,164.24925148229323,162.40402130827303,154.0986069275685,154.16557284866664,153.9896758414992,154.81923498035854,158.309583156269,154.578328324565,152.76230067770325,160.46727503038463
2004-07-24 21:48:45+00:00,166.2684426653076,149.7469889483955,151.39291540838582,161.25651668422373,156.82497387505225,157.3966344325788,163.16278317060278,,,,,,,,
2004-08-08 21:48:50+00:00,,96.1341395934277,120.1438983976564,,,,151.87810103776815,150.75954461096998,153.1514943827174,155.55792679171344,157.95210138297114,157.82770083430393,151.63516113537338,149.07219269396512,155.75815114683252
2004-08-09 21:48:39+00:00,,,,,,179.62066788994704,177.95942073665108,167.2892927661122,165.2160182513294,169.0512111725964,174.38221994670621,170.14028502849385,160.50225803925264,,
2004-08-16 21:54:50+00:00,162.18764456061547,150.72258612697257,148.13777152725643,152.80889043170762,,,,,156.17608122184885,143.70338211540547,150.38789094530983,150.44071444474812,146.0403518369921,141.719423196726,139.0035586359066
2004-08-25 21:48:37+00:00,173.2242785145695,160.60572093087484,,,,,,,,,158.3592098850984,158.02382426430756,148.96498079366302,145.64402608442427,142.40360522177554
2004-09-25 21:50:07+00:00,170.93542617482981,154.31461496190826,146.4827231024313,148.56282533058277,154.47266216882636,151.23876122625543,148.08866877531634,146.5031039302565,144.3670095966342,142.74739346451656,158.78460317039313,163.54245240128375,152.86602602600044,146.8805952659128,145.04640368873802
2004-10-11 21:50:27+00:00,159.65403775616218,144.9611614934241,145.4940511786527,147.6493227778401,148.63864473705178,141.39057999234348,143.33223583888795,148.23022593677467,145.55555981918664,145.2296543995918,149.69616051523244,152.428199411832,150.19057452436917,151.75937928839724,145.69774933117318
2004-10-20 21:44:28+00:00,174.03718083977495,168.0230539163297,159.32711027492581,166.55282119157363,170.43301271638015,166.18423514439272,167.08698761150168,157.54744966872454,156.61744817595218,155.92124148450696,160.32213275572667,165.59096077174107,159.07085970897808,163.6311400311084,157.6941211726535
2004-10-27 21:50:47+00:00,158.81031114395097,150.6192268515926,148.61850801774037,158.92677084488108,158.12987976457194,152.52976283667914,156.0728616621339,148.01001649584808,149.16398881494877,160.03613021338538,163.92608944118533,166.18588322240947,166.3338473252234,163.83862763894837,159.5001025422202
2004-12-07 21:45:24+00:00,166.99265976455138,158.8116499292051,153.76538159513655,159.96493687869005,163.63769956666403,164.4967305278468,165.09128395232554,156.8256418740458,154.52043298029844,153.8664286619116,155.15325448712275,166.89488043097498,178.17032242726305,169.04236275060038,159.20828768754635
2004-12-15 21:49:03+00:00,140.81424233895547,143.44284910618484,145.0767609234496,150.90206250376954,154.0284567552751,154.2335065790917,152.83868939003605,,,,,,,,
2004-12-23 21:45:40+00:00,161.53095152771778,157.79102145099887,152.56104090583176,154.60423830271236,157.07749973399376,162.1875766148469,165.32350199585215,152.12789971724973,154.42551190517852,149.6724571608161,154.04947735071767,168.99314561472335,164.6370700096696,161.93409314342586,154.70714999201482
2005-01-15 21:52:09+00:00,163.38585324117344,165.17763235185174,160.2196005246883,157.90549674896388,156.83599541966638,162.4214795533886,171.3138865288075,156.90991058845117,148.58153582354623,147.16257477710076,152.06537779367355,155.1615349954572,157.4705863163917,162.7012582709901,161.26681343941397
2005-01-24 21:46:06+00:00,152.1472537338969,150.30566635635316,150.58705400729775,148.0992836283841,149.88136528813104,161.5302714915745,147.8647076305036,144.04293043060574,151.48144941462343,149.8023315070931,151.50324886984268,157.14942008649675,159.98307698930938,156.44752296854284,156.93377267181742
2005-02-08 21:55:35+00:00,,,138.9049818371628,138.24654056555684,136.0798602676416,140.99237208928557,138.9261261204554,139.40825056377344,139.20495545631786,138.02571947560534,141.46696947098206,149.06971782199597,142.59923492942684,144.91498341139066,133.0829614394407
2005-02-09 21:46:19+00:00,148.109807474286,137.49337461892654,138.8271783488934,134.0166207284752,126.71140243326099,135.47552849877076,137.1348759445044,136.7101394438166,138.24607341236023,134.06000826271404,134.30109944410032,141.5730189985662,145.9667323355124,151.3324804451898,144.14490585125168
2005-02-24 21:55:41+00:00,,,,,147.72380725806,147.11811906986023,149.02677699209616,152.43318494452174,147.8038074782603,143.36986499028814,146.39084910990007,153.88522923940712,146.22211229033445,152.38463239161538,142.83867701183996
2005-02-25 21:46:35+00:00,139.74808116932053,137.5242731358802,139.49722116562907,140.0380323527902,144.73350360804113,146.03282618049093,148.33211733571025,152.3609132061628,153.93837382415305,145.89999466880107,146.92900892311766,153.03075481898134,152.236998484524,150.8618037808565,144.82717583459623
2005-03-12 21:55:44+00:00,138.62936066780046,141.32506914017867,141.57636316744265,148.04274203614634,153.49465245159126,152.6016655305302,154.34081472169868,152.6282183946865,149.16208367686832,148.3437318572315,150.8160666464842,,,,
2005-03-13 21:46:47+00:00,144.89584337386847,139.13161642259513,146.61976463325797,163.7243520643362,157.9416156760011,156.88183804714612,153.51780889304442,154.50762276671165,150.02472920700214,147.77934837849259,153.58170406002168,159.13069130422883,161.6115779623854,152.93639206794748,148.3636090047203
2005-03-29 21:46:54+00:00,,,163.6777670837615,169.539275837163,163.01142930761583,167.38218710825106,166.00209536085106,163.71412229952352,159.8484551003889,156.45673442893857,156.52983454109793,156.97283934051006,161.86316911636263,168.34103950157862,159.18894035681566
2005-04-06 21:49:28+00:00,,,155.62326696036956,151.55223021782044,153.84708086255918,152.14383390900693,157.37882497840997,159.41749158898585,156.07405367925446,149.9833308601786,151.45899697057055,155.0348126375444,,,
2005-04-13 21:55:36+00:00,142.54008114837947,136.83672536511915,141.36051280188457,150.95166983771838,147.9953677140461,152.69748588058474,156.05783404311074,156.00115167090638,149.48385017964546,143.36787991784018,147.11773185139106,,,,145.48490118439307
2005-04-21 21:53:10+00:00,165.49603425992774,164.33648465876598,163.02358922959965,159.26155716240154,165.5265282753228,172.7359489672921,167.86165182151467,165.3180797496811,166.08215881805143,158.16398913391146,157.86888037247402,163.81511329987734,164.4934648482738,156.48816453957403,151.10661130401687
2005-04-29 21:55:36+00:00,183.3461176478649,164.3647657188113,158.08555099332207,,,,,,,,,,,,
