,dates,chi0062-0000,chi0062-0001,chi0062-0002,chi0062-0003,chi0062-0004,chi0062-0005,chi0062-0006
0,1985-03-05 14:07:05+00:00,197.21936350411337,183.55239594962575,168.7084604270272,168.31775080166037,163.50422974922876,148.3168650763314,140.63248516308195
1,1985-03-28 14:13:13+00:00,200.8371424955344,174.8570040771258,167.67527752617593,179.6229944267656,162.72579754056372,149.15396826688556,137.85753297267215
2,1986-02-04 14:03:35+00:00,198.8892833110428,172.7051444337345,162.58049782215343,164.86049446467717,167.8908934032406,165.9225117824133,160.56257542692973
3,1986-07-21 14:05:23+00:00,209.98942340341196,187.69725524187476,177.92871566879154,160.07571821158476,148.15601680650676,144.98410373074523,144.00961089740312
4,1986-07-30 13:58:52+00:00,199.91887772023426,182.54402837519137,179.26691677054663,167.02607846105204,148.61980676612612,142.5715646982269,147.16196128262544
5,1986-08-31 13:57:41+00:00,188.25748509818604,166.0908623106021,165.7567213634546,143.03189734069025,126.10477262870589,136.77959915369524,130.14890592315592
6,1986-09-07 14:03:37+00:00,204.52627895080664,183.2435628616465,161.9506586730713,144.35182820146412,139.27764318751716,145.90665301521818,141.8604286087343
7,1986-09-23 14:03:08+00:00,199.054986835414,175.3394179893631,163.16468501595617,158.58123293188643,136.62800232943255,129.407150943865,131.53562946628915
8,1986-10-09 14:02:37+00:00,202.9027498594458,178.51803200190278,169.29648278054145,170.34083057500277,158.5475381264559,128.55159593506204,123.8569106294103
9,1986-10-18 13:56:08+00:00,187.89359727861722,156.34296335979352,,137.28154862905282,121.3618458561558,117.27621265663932,108.88579811124355
10,1986-10-25 14:02:04+00:00,200.99653509256638,177.8061948202962,174.52605174154323,163.0082314782365,145.40519592250587,133.89544970153366,126.65390405031344
11,1986-11-03 13:55:34+00:00,202.71425662885136,178.98438953324697,174.62418433900504,168.1060630250073,143.9982864167297,123.87520665440731,133.07135416478107
12,1986-11-26 14:01:05+00:00,215.90715285515387,180.98257773815777,192.68892064749159,184.05974687991545,155.79486603367695,150.14944833469966,132.0511819228956
13,1987-01-06 13:56:06+00:00,185.82120111569478,173.9725949634955,163.64802968133299,167.93459248482787,154.88512390697656,140.00340946460483,129.77832264241727
14,1987-01-29 14:02:58+00:00,213.50448708931188,210.3524221701697,200.08227334874942,192.86264112577828,165.96375562683184,171.22062880564104,186.01538491269383
15,1987-02-07 13:57:09+00:00,212.6991252279029,204.34266994685152,196.55098596559063,183.39359803303967,157.99424201881362,176.2989797610026,174.16588523130378
16,1987-03-18 14:04:49+00:00,233.6152259245071,231.52600686991664,219.84339808055293,209.9464651150382,193.13799757196844,189.57485544755093,194.430990023088
17,1987-10-21 14:04:13+00:00,195.3838767042667,167.63031986271898,144.46735675416065,125.54243017982115,135.7605487830872,134.22945470757494,
18,1987-11-13 14:10:53+00:00,202.56249852112333,179.19565956466047,147.4764333302517,148.3737662335784,150.36262275614274,154.36379358969927,151.20115894042428
19,1987-11-29 14:11:09+00:00,201.53756887020938,175.61071427757176,147.35295052456573,159.87262934327003,158.50355985635193,160.65129355996496,153.19851840742766
20,1987-12-08 14:05:05+00:00,196.71517099751273,175.66338081421992,153.61470219050872,159.75424483551666,149.8418287825255,155.34752448170622,154.85000832855803
21,1987-12-15 14:11:23+00:00,204.06531432365466,174.01572012378102,160.4189137381744,155.90091199231807,147.32799292973118,151.07465473834938,155.74561372569636
22,1987-12-31 14:11:39+00:00,204.93839844993155,185.24963476134639,184.25993267129687,175.70406831237622,170.61490441109575,161.42685890778594,162.5458676907722
23,1988-01-09 14:05:37+00:00,200.8758706550369,183.12288514167855,185.488125573461,184.25639370838852,170.14107461497971,156.92431857293056,156.48151548645947
24,1988-02-01 14:12:14+00:00,215.46935939884676,214.64295783994248,203.322140040058,195.58911480967657,185.6732159159794,167.53627849178002,171.13457471066397
25,1988-02-17 14:12:29+00:00,211.56799503691408,219.44263735225238,191.94690059623642,192.36171400320785,190.90221540496796,186.7258672157511,177.1521914220892
26,1988-03-04 14:12:39+00:00,221.0402017845118,226.87123184181786,201.6261762943707,204.18544917843076,197.53270970261866,189.9775407134136,181.7490143600327
27,1988-03-29 14:06:41+00:00,204.87988626926713,194.61029552508083,178.3452807168981,166.22607078219457,148.14210384916564,156.91451629918316,160.13282653116906
28,1988-04-14 14:06:45+00:00,213.7571832729687,199.53290852975374,194.0928850505157,193.33720483952385,186.2746309412117,169.993994292643,158.8319854218149
29,1988-04-21 14:12:59+00:00,196.84110879409252,189.59064337982832,155.17464359022242,152.7674267087934,147.88917768454422,154.0131830132862,135.68239326204522
