dates,sar2194-0000,sar2194-0001,sar2194-0002,sar2194-0003,satname
1984-04-13 09:27:07+00:00,203.0,234.74,225.91,249.69,L5
1984-05-06 09:33:03+00:00,206.23,237.83,233.72,265.68,L5
1984-06-07 09:33:54+00:00,200.87,236.91,232.03,254.71,L5
1984-07-18 09:28:46+00:00,205.51,234.74,231.89,253.62,L5
1984-08-03 09:29:20+00:00,203.68,230.65,228.27,252.2,L5
1984-08-19 09:29:51+00:00,197.91,230.03,226.16,260.95,L5
1984-09-11 09:36:14+00:00,193.87,230.74,232.38,261.09,L5
1984-10-13 09:36:13+00:00,191.27,226.15,215.96,255.29,L5
1984-10-22 09:30:00+00:00,200.22,236.13,223.07,266.94,L5
1984-11-07 09:29:53+00:00,201.6,227.76,215.24,260.55,L5
1984-12-09 09:29:58+00:00,203.46,224.65,174.22,,L5
1985-01-17 09:36:29+00:00,179.09,,186.5,,L5
1985-02-02 09:36:32+00:00,204.86,220.78,182.51,,L5
1985-03-15 09:30:22+00:00,205.76,231.7,217.13,261.98,L5
1985-04-23 09:35:59+00:00,205.49,236.57,232.13,256.28,L5
1985-05-02 09:30:07+00:00,199.32,234.75,237.98,261.21,L5
1985-05-18 09:30:04+00:00,202.54,235.72,227.96,257.79,L5
1985-05-25 09:35:51+00:00,199.53,234.74,227.79,247.86,L5
1985-06-03 09:30:04+00:00,198.06,228.01,219.95,252.53,L5
1985-06-26 09:35:47+00:00,193.36,224.31,212.84,247.9,L5
1985-07-05 09:29:57+00:00,212.56,243.91,231.98,248.75,L5
1985-08-13 09:35:48+00:00,194.72,226.31,222.68,250.78,L5
1985-08-22 09:29:32+00:00,196.63,234.74,230.49,262.27,L5
1985-10-09 09:28:59+00:00,198.82,232.43,219.68,257.44,L5
1985-11-10 09:28:33+00:00,198.54,229.19,204.17,262.04,L5
1985-12-03 09:33:55+00:00,203.62,224.47,189.12,,L5
1986-01-04 09:33:20+00:00,202.43,213.0,,,L5
1986-04-19 09:25:17+00:00,195.33,228.05,217.85,255.86,L5
1986-05-12 09:30:53+00:00,206.42,234.74,223.85,251.28,L5
1986-05-28 09:30:26+00:00,204.17,234.74,230.92,258.95,L5
1986-07-08 09:22:57+00:00,199.64,231.56,224.89,255.24,L5
1986-07-15 09:28:53+00:00,,,,297.17,L5
1986-07-31 09:28:19+00:00,198.78,228.29,223.7,269.17,L5
1986-08-16 09:27:20+00:00,203.78,235.8,225.85,260.61,L5
1986-09-17 09:26:37+00:00,201.79,235.89,224.53,263.46,L5
1986-10-12 09:19:38+00:00,196.22,231.35,221.4,256.36,L5
1987-01-07 09:25:37+00:00,183.55,,,,L5
1987-02-17 09:20:35+00:00,190.78,,,,L5
1987-03-21 09:22:02+00:00,198.21,226.26,220.12,262.87,L5
1987-04-06 09:22:36+00:00,205.58,234.75,223.72,257.08,L5
1987-04-29 09:29:06+00:00,204.83,234.74,229.02,250.89,L5
1987-05-08 09:23:35+00:00,207.34,238.82,237.14,258.04,L5
1987-05-15 09:29:57+00:00,190.63,220.66,213.41,249.15,L5
1987-06-09 09:24:23+00:00,193.35,229.1,222.18,239.6,L5
1987-06-16 09:30:43+00:00,190.09,219.74,216.37,250.69,L5
1987-06-25 09:24:44+00:00,199.49,230.77,232.43,250.3,L5
1987-07-11 09:25:03+00:00,190.74,227.95,227.77,259.69,L5
1987-07-18 09:31:20+00:00,199.27,226.74,224.06,253.85,L5
1987-07-27 09:25:25+00:00,199.15,229.82,221.89,252.85,L5
1987-08-03 09:31:49+00:00,192.85,230.63,223.66,250.24,L5
1987-08-12 09:25:55+00:00,192.71,224.73,222.69,258.79,L5
1987-08-19 09:32:18+00:00,198.59,221.85,220.94,256.73,L5
1987-08-28 09:26:22+00:00,193.96,228.15,216.39,256.06,L5
1987-09-04 09:32:43+00:00,208.68,234.78,,,L5
1987-09-13 09:26:45+00:00,193.69,227.12,216.23,259.19,L5
1987-09-20 09:32:42+00:00,199.76,234.73,225.3,258.34,L5
1987-10-06 09:33:02+00:00,207.71,234.74,227.88,259.72,L5
1987-10-31 09:27:40+00:00,194.37,221.07,209.34,264.48,L5
1987-11-07 09:34:02+00:00,193.64,219.74,207.55,252.37,L5
1987-11-16 09:28:03+00:00,191.64,221.41,204.71,252.3,L5
1987-12-02 09:28:18+00:00,197.45,217.8,177.23,,L5
1988-01-10 09:34:42+00:00,210.52,249.74,,274.19,L5
1988-02-11 09:35:17+00:00,207.53,223.96,204.19,,L5
1988-02-20 09:29:38+00:00,191.2,206.96,203.81,265.74,L5
1988-03-14 09:36:03+00:00,205.44,234.51,216.49,258.32,L5
1988-04-15 09:35:50+00:00,208.12,243.0,237.12,266.02,L5
1988-05-01 09:36:21+00:00,213.01,244.06,238.53,266.47,L5
1988-05-17 09:36:08+00:00,200.19,234.74,225.31,263.58,L5
1988-06-02 09:36:38+00:00,192.56,229.07,220.66,257.37,L5
1988-06-11 09:30:29+00:00,197.64,230.38,229.45,244.56,L5
1988-06-18 09:36:19+00:00,199.44,218.18,212.86,249.38,L5
1988-07-13 09:30:39+00:00,197.8,234.74,232.85,255.63,L5
1988-07-29 09:30:42+00:00,189.7,219.74,217.75,251.16,L5
1988-08-05 09:36:52+00:00,201.36,235.43,225.39,252.5,L5
1988-08-14 09:30:40+00:00,189.52,215.79,211.35,239.17,L5
1988-08-21 09:36:53+00:00,197.85,225.88,220.24,238.96,L5
1988-09-15 09:30:41+00:00,199.21,224.09,214.56,248.04,L5
1988-10-08 09:36:21+00:00,,227.19,215.7,259.67,L5
1988-12-04 09:30:29+00:00,201.78,228.99,204.71,50.14,L5
1988-12-11 09:36:09+00:00,199.28,222.74,190.5,26.06,L5
1988-12-27 09:36:03+00:00,193.73,212.16,159.19,24.75,L5
1989-02-06 09:29:59+00:00,200.33,218.42,,38.24,L5
1989-02-22 09:29:52+00:00,194.5,218.42,199.67,262.29,L5
1989-03-17 09:34:52+00:00,200.52,234.74,222.96,270.72,L5
1989-03-26 09:28:53+00:00,191.15,219.74,212.68,252.67,L5
1989-04-02 09:35:12+00:00,196.21,,,255.09,L5
1989-04-18 09:35:07+00:00,204.73,215.76,215.98,262.72,L5
1989-05-20 09:34:32+00:00,190.77,216.09,209.88,247.51,L5
1989-05-29 09:28:17+00:00,205.87,239.07,238.46,261.43,L5
1989-06-14 09:27:46+00:00,189.86,219.74,220.37,254.86,L5
1989-06-21 09:33:55+00:00,187.46,210.68,206.39,244.54,L5
1989-06-30 09:27:39+00:00,189.76,222.05,213.59,247.83,L5
1989-07-16 09:27:19+00:00,199.87,235.16,235.02,263.4,L5
1989-07-23 09:33:21+00:00,190.47,218.53,215.22,252.04,L5
1989-08-24 09:32:39+00:00,193.1,225.17,219.37,249.98,L5
1989-09-18 09:25:44+00:00,205.48,234.79,226.26,258.89,L5
1989-09-25 09:31:28+00:00,203.73,232.88,229.04,256.85,L5
1989-10-04 09:25:36+00:00,202.68,229.12,219.0,260.16,L5
1989-10-11 09:31:29+00:00,210.76,243.12,232.3,264.82,L5
1989-10-20 09:24:51+00:00,205.75,224.44,213.15,253.58,L5
1989-10-27 09:30:51+00:00,195.45,224.29,208.37,252.44,L5
1989-11-12 09:30:07+00:00,200.07,227.18,204.54,256.84,L5
1989-11-28 09:29:40+00:00,208.96,234.74,194.3,25.55,L5
1989-12-23 09:23:10+00:00,206.63,215.02,,31.76,L5
1989-12-30 09:29:08+00:00,206.01,216.25,,31.17,L5
1990-01-31 09:27:43+00:00,204.61,217.29,174.22,21.93,L5
1990-02-09 09:21:38+00:00,197.39,223.62,174.08,47.99,L5
1990-02-16 09:27:35+00:00,201.64,217.65,219.84,242.62,L5
1990-03-04 09:26:38+00:00,201.5,231.4,219.52,253.7,L5
1990-04-14 09:20:11+00:00,205.33,234.74,219.18,268.08,L5
1990-04-21 09:25:58+00:00,205.15,234.73,230.06,259.25,L5
1990-05-16 09:20:13+00:00,199.76,234.74,234.32,261.51,L5
1990-05-23 09:25:56+00:00,178.67,221.67,215.34,249.83,L5
1990-06-01 09:20:08+00:00,203.29,229.23,226.75,244.22,L5
1990-06-17 09:20:06+00:00,200.93,232.75,233.45,250.6,L5
1990-06-24 09:26:18+00:00,190.93,219.74,214.94,251.44,L5
1990-07-03 09:20:06+00:00,196.07,232.43,230.12,251.89,L5
1990-07-10 09:26:16+00:00,199.72,227.94,223.99,241.21,L5
1990-07-19 09:20:01+00:00,189.58,219.74,216.21,257.55,L5
1990-07-26 09:25:48+00:00,195.54,225.75,215.96,258.8,L5
1990-08-04 09:19:56+00:00,199.4,231.34,223.58,258.44,L5
1990-08-11 09:26:07+00:00,204.75,239.36,235.62,261.34,L5
1990-08-20 09:19:54+00:00,204.51,231.3,223.88,256.76,L5
1990-09-05 09:19:46+00:00,205.96,234.71,227.65,251.91,L5
1990-09-12 09:25:35+00:00,214.61,240.56,232.77,256.36,L5
1990-09-21 09:19:43+00:00,191.22,216.39,206.02,248.68,L5
1990-09-28 09:25:26+00:00,189.43,222.99,211.96,238.08,L5
1990-10-14 09:25:20+00:00,183.56,214.33,216.24,254.24,L5
1990-10-30 09:25:11+00:00,195.96,219.74,193.58,247.33,L5
1990-11-15 09:25:13+00:00,199.46,225.67,205.14,254.2,L5
1991-01-02 09:25:37+00:00,201.91,217.2,174.38,,L5
1991-01-27 09:20:30+00:00,211.46,208.67,,,L5
1991-04-08 09:27:30+00:00,,242.02,237.2,268.63,L5
1991-04-24 09:28:10+00:00,193.18,230.17,220.3,264.95,L5
1991-05-19 09:22:26+00:00,195.47,231.27,225.2,254.97,L5
1991-05-26 09:28:22+00:00,199.74,228.52,228.39,268.97,L5
