,dates,usa_CA_0279-0000,usa_CA_0279-0001,usa_CA_0279-0002,usa_CA_0279-0003,usa_CA_0279-0004,usa_CA_0279-0005,usa_CA_0279-0006,usa_CA_0279-0007,usa_CA_0279-0008,usa_CA_0279-0009,usa_CA_0279-0010,usa_CA_0279-0011,usa_CA_0279-0012,usa_CA_0279-0013,usa_CA_0279-0014,usa_CA_0279-0015,usa_CA_0279-0016,usa_CA_0279-0017,usa_CA_0279-0018,usa_CA_0279-0019,usa_CA_0279-0020,usa_CA_0279-0021,usa_CA_0279-0022,usa_CA_0279-0023,usa_CA_0279-0024,usa_CA_0279-0025,usa_CA_0279-0026,usa_CA_0279-0027,usa_CA_0279-0028,usa_CA_0279-0029,usa_CA_0279-0030,usa_CA_0279-0031,usa_CA_0279-0032,usa_CA_0279-0033,usa_CA_0279-0034,usa_CA_0279-0035,usa_CA_0279-0036,usa_CA_0279-0037,usa_CA_0279-0038,usa_CA_0279-0039,usa_CA_0279-0040,usa_CA_0279-0041,usa_CA_0279-0042,usa_CA_0279-0043,usa_CA_0279-0044,usa_CA_0279-0045,usa_CA_0279-0046,usa_CA_0279-0047,usa_CA_0279-0048,usa_CA_0279-0049,usa_CA_0279-0050,usa_CA_0279-0051,usa_CA_0279-0052,usa_CA_0279-0053,usa_CA_0279-0054,usa_CA_0279-0055,usa_CA_0279-0056,usa_CA_0279-0057,usa_CA_0279-0058,usa_CA_0279-0059,usa_CA_0279-0060,usa_CA_0279-0061,usa_CA_0279-0062,usa_CA_0279-0063,usa_CA_0279-0064,usa_CA_0279-0065,usa_CA_0279-0066,usa_CA_0279-0067,usa_CA_0279-0068,usa_CA_0279-0069,usa_CA_0279-0070,usa_CA_0279-0071,usa_CA_0279-0072,usa_CA_0279-0073,usa_CA_0279-0074,usa_CA_0279-0075,usa_CA_0279-0076,usa_CA_0279-0077,usa_CA_0279-0078,usa_CA_0279-0079,usa_CA_0279-0080,usa_CA_0279-0081,usa_CA_0279-0082,usa_CA_0279-0083,usa_CA_0279-0084,usa_CA_0279-0085,usa_CA_0279-0086,usa_CA_0279-0087,usa_CA_0279-0088,usa_CA_0279-0089,usa_CA_0279-0090,usa_CA_0279-0091,usa_CA_0279-0092,usa_CA_0279-0093,usa_CA_0279-0094,usa_CA_0279-0095,usa_CA_0279-0096,usa_CA_0279-0097,usa_CA_0279-0098,usa_CA_0279-0099,usa_CA_0279-0100,usa_CA_0279-0101,usa_CA_0279-0102,usa_CA_0279-0103,usa_CA_0279-0104,usa_CA_0279-0105,usa_CA_0279-0106,usa_CA_0279-0107,usa_CA_0279-0108,usa_CA_0279-0109,usa_CA_0279-0110
0,1984-04-14 18:24:49+00:00,204.50276836222787,191.3772795107759,199.565767933528,218.43975512040308,232.7299375999943,227.51169598902624,221.17381809686913,217.90934869939792,209.24804374097027,217.30146944224242,234.33654915777993,218.2784996872628,226.66008348237563,232.09145405392897,228.26828525729763,225.98813469989142,214.98590414209716,220.76532808403633,227.7867117338694,224.67647325810492,222.1589185923795,224.83097619577114,223.43401360531334,203.4463735187311,198.01228878258885,198.28020841172673,202.37520640579575,202.65017541903936,209.78596033224937,203.8577296511061,208.80115752058157,217.90418107940044,213.64244603596595,207.3260795914597,215.97091365442427,223.44920475104124,219.14486976148754,220.38022482306397,224.7716233841098,220.2374037435372,203.4311018358787,208.90467897843584,206.90434567463151,211.02264973370382,214.7428293004742,210.0307189988826,213.1930329220755,220.32216119026447,221.11970703778326,213.26768870953453,211.75002372576054,207.57827001653607,208.57174472912908,209.08271262655688,201.99568333430167,205.15745922831363,198.83265729666914,208.42667820646298,220.62323077094788,210.6024745587087,209.4288953832298,205.9800926400841,199.98408798114508,190.43467473798367,209.42618712454225,208.50224997415026,198.6392512972727,209.7227937405468,215.84686863971666,219.09443881362273,207.07215553755577,199.6920999113402,193.42230405869668,201.02867029580568,199.12006012276947,198.2421896188394,190.60916579379958,190.9317158321059,195.12412496961056,200.63156908380876,219.29104848743617,219.59135840043442,231.29355595054224,220.14214211323042,221.30497977753316,207.62762164860237,191.0581740613035,199.2515159303682,203.444854558246,201.80409474543256,194.19083720094312,197.18097303488923,204.3287439009648,207.3565313241332,213.27727542468438,212.81524932303546,202.21447246357852,209.1654303211726,213.43638014397047,226.24420248284352,231.41355403553226,225.0329109101113,228.1727709534229,240.02577679784906,233.7032201103783,236.15154640670428,223.71618333900756,218.4636710757726,215.3891212716975,216.7886885338565,215.49383426889858
1,1984-07-03 18:26:10+00:00,198.94627432187212,166.50126297873652,184.5602610549035,213.47367505750992,233.66854792585087,234.64874148891388,225.63307663394187,221.5287834035272,224.28200251557513,225.3664280822828,220.9745287030037,213.16093420028272,223.87080693940388,212.50762214627105,217.31142168812292,221.58520410501566,219.26351765124298,222.9944778814472,217.2939291613633,214.6104511124643,192.74579501813136,209.4585578911269,213.55488653288091,194.59429875421432,190.86757397140505,195.8696294624886,192.53316223929878,185.6533010689731,193.8657282688042,197.90805038703573,208.1135038066691,210.42598276943417,202.97621014969462,203.38763883652123,196.78949733482918,207.5074263947895,213.67729292828912,223.75324223558934,228.1408925914009,214.08153592179232,200.89542622241026,203.87907698468825,217.72010801370786,209.54190352416057,211.15494265320493,210.08897122675697,216.03109310001528,218.21733265150533,224.0401886893516,206.30501030162932,204.86112932280685,210.83081533051333,205.92598460336907,205.10916178364977,199.35730369350804,205.0732670870324,200.9365294962308,214.33700852348278,219.37055155908956,211.97441942961166,204.0851075332714,199.1350946434328,189.62685380924353,185.00796069487427,202.88267128757502,207.5934603521394,203.52525563777823,205.66633289104516,210.8603447902412,216.56563816294627,199.58584818935964,194.25873996870538,188.70601470371042,195.3030012478354,195.00551008775923,179.79077000119466,187.2219138832019,186.68986294639544,197.37802170168675,208.65161678003918,220.6220613664693,221.76569312063054,230.88242627323203,222.8317043308234,217.89665668211106,212.69290299169842,194.82230338022512,197.7105570631593,197.20546815119462,196.40901282314422,189.15930642456826,199.9286082882228,197.2155110484188,203.98463081262688,211.50308706878363,210.40054945955796,195.4379386288705,211.85548299153686,222.60331554901137,225.28401559377855,237.55510498186908,227.78483002762366,220.49364110407603,236.60183821716737,224.21574761307986,202.98804484295738,200.2954524252454,210.21172523121493,211.96687523292556,213.0330207898774,207.497875268748
2,1984-08-04 18:27:04+00:00,242.161620502173,229.4025224100363,227.97988975436456,248.62173951049664,258.9942969192138,253.9436618931025,248.89322784271363,242.95816794241418,232.53732028245096,237.34887419677978,239.63750238729855,239.40906367575204,242.82267690051168,243.15891482594319,245.44773877995956,247.17987126906684,234.1945454155008,232.20022214400487,222.45132123473158,220.96235448850226,223.70523449591633,219.90699385476745,213.9848042585163,208.47083553551664,213.69299875789352,212.07505878368045,211.25885715673405,207.66806161673784,211.92992853387506,217.94536577671605,220.09346349447694,225.18696344906493,220.98475057290256,211.039330274344,210.774985760567,217.30453044377572,221.62734121885566,227.84713284025804,235.98054413462236,226.66246119640408,208.74588240625312,212.46306214305193,217.09339829764548,214.2355505318628,217.27928021067555,219.99298335438297,227.7497268657837,229.5355027738603,234.0584653401351,215.94186481655757,212.9252457442894,213.6013379932213,210.53257395400968,210.90514220004843,206.30347193126016,210.09055679283878,212.2456712477346,221.3835338835995,231.57986402792818,221.00207424400207,210.75673747479362,213.07734529834974,208.64701350833792,214.12732042180056,223.1896361259239,226.91411304335426,216.3432755437397,224.47025273546018,234.76555024234,242.5514415682454,218.18789718989893,211.88300553837033,202.33482019993886,212.88342063444705,205.5050904303355,199.80801852703914,209.73196237762212,206.81386397441818,220.55416247385048,231.48344657401984,232.1354612032085,234.4887792119072,244.79341037463502,239.66086641091323,231.31353107053732,220.45199040280073,201.61428298892486,211.25600015300878,210.46403160307764,211.34341293853515,205.9243915828344,213.09066755498452,211.87957073132736,219.52848120408916,228.41845334250726,225.37629088257518,210.62873930122808,221.4018183399918,237.36397509737336,237.62991395827808,242.4279644970221,242.31590976915837,245.57392899185356,244.9877261530543,238.47540291719852,236.7304978530123,235.77477390240753,234.49574352159723,234.1106852965258,230.03665748816027,228.95607503787505
3,1984-09-21 18:27:45+00:00,227.89877701483388,210.3225202860678,227.778539228612,233.31046223475244,245.1851458161214,254.69468689451855,246.8224527240478,236.6916572355756,236.65523128618855,236.5836283579537,229.29803750245625,220.2699150391959,228.35160382495803,231.69387099571603,232.60837651025793,234.02757901988358,228.27909350389638,232.4047240663406,229.2819587133235,222.00852601172787,218.85760047609867,217.70915853835825,210.64506458837042,201.8503393679226,199.95557214552207,201.88067521947502,204.86621578546132,198.3897544586883,209.48700254560248,215.60701847616002,214.7634183272634,222.58770280557215,216.9894404673912,205.37000907103013,205.64268906827098,214.0702436853014,225.97153334237234,229.1053979580259,232.4832406773426,216.19381762626847,207.01184903272215,214.80673832316856,218.17651312220207,216.4695026673688,219.94404663245845,223.28511133329204,236.79884015275,233.9642929438494,224.9945529466817,209.88694221363812,212.79110903844347,213.0728144741047,209.51319167029183,212.23184607656555,204.78475025758212,213.51033408129743,214.40098565073382,218.977178687804,231.20611981420316,221.09207534176699,211.55790543477733,211.36333955571297,204.97924986570237,204.31444070448364,220.54266029115237,209.0008240451099,211.66792195048774,219.08280851709105,230.84932989074778,227.3574232540599,221.9093142431019,209.1007556740676,198.91636690495562,206.53147545444273,204.78846031526444,201.84032373662086,201.54755967750035,205.4268463422385,217.95924173982564,224.1627634782801,235.3255281406555,237.8308815150683,245.9798170755156,237.36628751405115,230.83349796104656,222.3818201858314,205.82386458256732,212.88495172183875,207.73726182405616,207.49569584905097,202.5451047440985,212.46000034844707,211.4209621820818,215.47813669694003,215.54044260524202,222.42977569090874,211.93209779224205,225.6790455191441,233.916567579871,240.59251341195107,239.0718736431358,240.41704242874445,247.30514809043788,245.86094214559864,237.10928803380108,233.02599824725576,226.64062218999672,232.76678362332893,234.29653832032977,226.39670192743182,230.32004322758914
4,1984-10-23 18:27:40+00:00,234.68930593836242,230.09885211531696,234.03117012669668,239.41574419121275,254.48403296461186,253.5200531847874,257.06515838785674,249.63220963489152,244.72391263926198,249.10757542673144,247.7864836336723,247.7111294909861,243.08760858921048,235.0226853125117,227.87571501850732,233.56077227760485,231.65447660889768,237.40107400221677,224.86233233426677,218.93985417296147,217.5885018444593,214.68851482430256,214.33223993154346,193.9777204878842,195.5758493379252,183.75258386816134,205.41559002045236,205.9143515582284,209.3103762245597,213.26477090363275,217.32814154551141,220.2182235231396,216.76573280874914,202.81406414634472,205.54502175763182,217.21048145451223,224.71782366749636,227.59956886209514,232.18755059833282,223.8790620797128,210.08125669811133,221.8671937758272,224.3056033116559,227.53529572817834,228.2826803164793,228.9045047172334,237.8454563851111,243.44585811008142,231.56503057844725,211.77981975759081,213.4443639557131,210.8336664015576,207.55199510097677,213.82558782039078,209.28287009239472,216.9751820290428,215.38670513711102,226.2798913587132,233.74787605344426,224.2038277934389,216.51808940491216,217.00992012529167,214.78199513600626,211.59001510699358,226.04960553119005,229.97738605919702,215.570947977192,221.73523590704474,229.67951867645968,225.50132977241128,217.7035932338465,208.44267681583628,206.25656186796442,212.43407419581985,209.76267948760895,205.46682468910126,206.19863570844404,210.83112563252814,222.28078652272427,232.01123280051095,242.9864387250666,245.41831116003502,249.59984851998445,236.02333482727087,232.32183671309943,220.71939470332,198.07187043553628,209.44324367620743,218.31054340059984,215.8740048067647,209.98320894317132,223.62620268095887,221.35303776695278,228.22583675657924,229.20259518218623,228.5658138180951,216.53333305025237,230.12131119786727,242.70661021222554,247.3586971845702,246.16377497368993,240.82320317637462,245.49428698408425,248.52444166025344,243.84463172308824,239.7928146688004,234.45148526944993,234.64095661566458,237.2411562656342,234.36648153070175,237.69084186887514
5,1985-04-01 18:28:00+00:00,199.97384462405762,208.96849741794225,221.19989196635726,229.27671334562405,243.68733117006335,230.24517656298647,223.65748642634554,216.59983216041996,218.22668762681195,216.0728827315017,215.9869808120635,211.93662896611997,210.5873212338096,214.52552544274167,218.03102758108608,206.03522467782497,196.62093778120806,206.03854085881468,191.44496408918081,188.8465763304806,187.33930237283676,184.10888162912258,193.86345971244006,185.03681501561758,180.15958913494885,175.00176211269945,187.135369599262,188.39547323048862,185.7944740769412,188.82119034153885,197.47077539564933,199.35566070924833,201.5593684149652,188.47166092312466,185.28298439612695,198.1238047730339,202.19453757808606,214.04194716599926,221.1371148728139,208.6944061625695,195.21531514611155,201.96553335821335,203.7977487875791,203.71496992104682,207.9881698820142,208.45373898982893,212.02832983245722,215.04814216717844,217.97995261568653,212.85259327680922,204.04994482121862,206.73640360125967,197.89639782269586,197.94180755814705,193.03570317371927,194.8944353703066,188.513240504586,199.910262644773,204.65371679262088,198.19296855803586,191.61469060892387,192.3039476606666,189.53121364572596,189.14997656007884,202.4212024288131,199.56057326084738,189.61127944299216,194.8271021638931,202.26509051087135,212.75499855595754,200.68539981573815,193.82484264213915,186.19175840742832,198.9090191034086,191.78226453857098,188.45564855320674,195.67207698635005,195.5305731573862,202.61907070666996,203.54188351841063,215.16780286736113,223.5325755315542,222.54482773257234,215.84605810659696,212.18578795436864,200.39395309499986,190.65399245712092,194.27750035367364,197.5453867795292,195.12162275865927,184.88576025716455,195.06020287407205,199.74886915039704,208.59314066314104,209.3976402117772,210.93224939037063,196.66274690328882,206.76999063391662,210.8909140926061,217.8955446294672,217.2449628821351,214.6092277469678,217.13183050784394,231.1895565130631,227.4028813140517,228.06221064545298,206.42655728177814,206.95880383688356,201.08796280039667,207.35168627899344,208.53210845356304
6,1985-08-07 18:27:22+00:00,,237.59763632351456,249.17805502162454,243.61308600704592,260.8264232012754,262.2167498626698,253.5820341169394,253.68297990922056,238.87826895371512,238.5276781192946,238.0408687097559,241.49083475519518,231.76947773460603,228.97465092270227,233.23939157273992,232.88921398392935,231.06522877316195,227.60849548995293,218.30162652421876,214.4067665083423,211.7550373918396,214.46040493638304,218.3286979562849,208.01983934004406,195.7018460709627,198.90205201576583,203.93622562572742,202.73728178585114,210.22413052673483,211.36249883214032,217.9174147037829,217.94910605825825,214.54698194385284,197.2068345856285,198.72966611222003,206.912189809739,216.79334177470062,231.61270507773312,228.21112874608346,215.65804862947212,204.3560516017736,216.9753756339672,224.07596260941963,220.6458898133865,219.62247909242618,226.2027699866984,242.5583209881571,239.25363179869348,231.57673464966243,214.3597216507641,211.54255106973622,213.3737421525982,209.36620472306097,211.1373326085011,208.41608459242647,218.02599907399727,220.95726896940803,226.48573180765274,232.7840375189066,220.64552055162792,215.0161376698009,213.5546094857672,212.00486525965252,211.4910730210876,230.47583787640986,230.74599449136232,218.79677303867237,229.0019291508032,227.90926595221688,231.52709616967965,221.48599824878582,210.79117675244854,203.21774568568668,211.01661582721175,207.51233371764476,202.12691074382303,208.84652987446475,210.31743482785447,227.65221024560213,229.17185996081415,234.9865429288766,238.14791333303683,241.4770289648197,237.1813559134731,231.49331395030512,218.55037817529794,200.62928539175434,208.86877482105865,207.33828918983764,207.71595097536832,205.45828438416794,220.0621723145031,212.09055065843268,225.32662350012643,230.14175023865207,224.41692303706319,212.77609968358212,221.49188965423397,241.89147661637142,242.76433892108543,237.11863618393275,232.24085140343647,232.6546156043716,239.7681611826426,229.3243884331838,228.69061023014117,231.26677758705404,234.98631510670967,241.3856928764604,234.67417550926675,236.40407945279213
7,1985-10-10 18:26:39+00:00,233.86876116134118,244.41052718901057,253.35233644612433,260.1298961585235,275.7972259769788,261.26213240103556,255.66810485711184,246.619510511216,238.23750709360456,242.7052132007079,241.23135241307392,239.93296167663507,241.03449654477853,236.57739300981495,235.95305884289758,228.78931906767798,223.7750967437023,218.6004353177339,210.91842739253906,213.14016079854534,214.7616856234662,210.63427036045707,213.34981190915167,202.70359910614602,201.56101556437739,203.57855629055396,205.92235510107523,201.9653943283472,214.90762924531822,220.99379739851716,220.77740349552658,224.50096874324123,221.69587304433705,206.0251475997364,201.77130008634052,215.62367534316198,225.03112294004615,237.91971928817958,236.16737667899363,219.74311829605833,208.19176356717372,222.14862835424628,225.32415592249012,224.09870300957547,231.5838975903507,239.3034347234219,248.72017678283143,240.93908797499336,226.09468145257793,219.20199451044826,214.7524317412559,215.75755127026827,218.8441163775379,217.16321637781965,209.88794648129695,219.8614205364618,220.79427839632223,225.46511132685913,234.9824940866964,221.82539072462845,217.59900274768313,214.2065805988933,214.3528021547992,212.87637580724305,225.12096549601094,227.26437480448973,222.03282857124867,224.9587731654999,227.94919568048434,228.32286282588714,223.09822461904642,213.79402563842638,203.50486070326434,214.37004143159027,216.03111833034023,213.28275481974336,211.8069018269359,215.77739738746135,223.41480188303606,230.1531074183151,237.3553305267781,237.38994977003512,240.2636542394458,236.46772550354112,229.33711977054926,224.59688331318392,208.30257984521748,217.64120415186983,218.97723684638476,212.06474823706756,212.29140461848863,220.38009769350296,217.69802971378306,224.81445718119494,226.40064038493554,228.08560275914027,220.27510969404457,229.60018215913718,242.24750805362694,245.96226826528252,243.96379809251016,244.33954046927929,248.4475286260091,252.68203734391858,236.2044212757812,231.34562051606338,231.2372675066252,238.64322760001545,240.18606346600043,238.94755707060125,236.01649758212542
8,1985-10-26 18:26:27+00:00,,,,206.7718738685755,,,207.78966155900562,205.87150058319847,212.3431238636915,214.60159974631432,224.17113181297916,,,,,,,,193.09966321353238,189.60305452066777,176.23462379103162,187.5122757358924,193.00942124225003,186.22698822787,171.03167555963094,175.42949282932332,186.36223064018074,190.10832484608162,196.97938214542944,198.83059855459322,206.8921896061311,212.2754045082501,207.99482882856594,192.21287093102174,187.9104261594187,201.00800734613404,210.67868040092014,225.35528099327988,223.6118922270943,206.97454260166413,198.61240210320648,211.1297000177691,211.63450820762213,213.282391917877,218.85919256314173,223.35868826984677,231.6344252691965,230.25203643493404,218.08407725691544,201.05111172410727,196.37416838756528,203.19556684756392,194.55956146747576,199.611469278906,196.35959449408665,204.595237418658,200.39692004978696,206.2841602608546,216.9774131435622,204.69778836638983,199.9293679960709,200.3747577524217,199.13152569746939,195.46698095740865,200.0360832937981,207.80007913473273,206.0776062695574,205.77471440994472,212.95215054447715,211.76588991514288,201.46305666097126,196.62524431208075,192.9608276280903,202.8408925459172,187.0403607016268,192.0534760991925,188.34508269612533,194.86733647500245,206.28394141047855,215.37044422063045,229.5951547519523,226.7816337187091,229.74980219759587,224.48114388401675,219.84075470229038,208.42265670587997,196.30761815210028,199.07650386657224,204.43320696750487,200.8437714599411,193.29763568635997,204.33207322012873,202.59935287203106,208.8900656461533,206.20919971924127,210.2399519386257,202.27268056602372,213.76811534626273,227.25461545957006,229.30651578386923,220.99015486989302,214.2662968185252,213.4164761975656,229.66841192875467,215.89088630522014,214.40195748302878,213.42388039902568,224.4764298034133,223.81386318133931,226.91703127969254,222.51323515164833
9,1985-11-11 18:26:13+00:00,234.48873943527818,232.98770482004628,237.64359642448335,246.19343744336766,249.6297081600972,251.08339826996306,248.28854380667244,239.98539697393355,226.53696551877098,236.0811428640495,226.78149121451563,225.20456581432293,224.97916435148653,225.53792466468838,211.81496260348086,218.74494913069879,210.33993948377602,222.0898621780728,209.23455124668544,205.17335064642924,201.42458616549874,201.34448131059852,201.77580795430106,187.30330688292332,180.91544725764663,182.44511598413695,196.3052206987452,194.28194727869027,208.76307163904184,207.66458924656212,212.58763747646447,216.41912935049658,213.03871355891093,197.14435837934764,193.46519906626017,202.39558463552288,210.53872264395332,222.38198912972564,226.38419713313652,209.40606563552743,203.34781633112235,216.32948848869117,224.67938307711205,217.460939863361,227.07637990825083,230.95243234569588,238.0728104242099,235.84857551687747,220.25423521474255,207.31621969814486,202.55321809490965,202.97148718527555,198.18094644112364,202.76619459616916,205.18928336825076,216.7873541333075,211.10503541638465,229.53904286241527,229.06978009113567,220.22832805225013,210.29627983260934,213.7211922598055,204.37235624876342,202.64787450991648,219.4325944371883,221.75702584558795,209.7912719116736,217.00473862639748,220.35438330893032,223.46481667456797,224.15741235050712,207.22072753252576,198.13204875436463,209.34457338084297,200.9960652791398,204.32879682479972,206.83310104407437,206.78108388435336,218.3166996344323,229.31875449078447,238.80060975817702,,241.61515061857372,231.52556601836045,232.98616404736515,219.67905586555986,197.57899495358572,209.96571619530167,212.984560594485,212.48176153534774,207.46995484588652,221.6924840497348,218.05673214161814,222.648397259751,222.9270988775071,223.0259959962148,213.55165593708506,231.24882238511512,235.87768994637983,243.62231319680814,238.0582725401243,230.62359052271432,231.37037510265085,236.66460343476166,230.91534395586655,226.68487919507476,237.34652168707703,237.6245993607815,235.76321211360505,235.15533558357478,230.66254077619368
