dates,sar1380-0000,sar1380-0001,sar1380-0002,satname
1996-09-28 09:24:57+00:00,,232.39,,L5
1999-08-12 09:59:25+00:00,184.43,237.29,190.98,L7
1999-08-28 09:59:28+00:00,188.67,238.64,190.79,L7
1999-09-13 09:59:23+00:00,188.67,239.54,191.34,L7
1999-09-29 09:59:32+00:00,190.07,240.01,191.81,L7
1999-10-15 09:59:30+00:00,190.07,241.84,190.44,L7
1999-10-31 09:59:25+00:00,186.77,242.15,187.90,L7
1999-11-16 09:59:25+00:00,185.81,241.90,189.07,L7
1999-12-18 09:59:28+00:00,182.24,243.29,187.79,L7
2000-01-03 09:59:21+00:00,182.24,244.95,187.36,L7
2000-01-19 09:59:18+00:00,181.78,244.50,187.19,L7
2000-02-04 09:59:18+00:00,181.77,244.54,187.32,L7
2000-02-20 09:59:11+00:00,181.39,244.47,185.93,L7
2000-03-07 09:59:06+00:00,179.72,245.22,185.82,L7
2000-06-11 09:58:23+00:00,174.15,242.87,181.16,L7
2000-06-27 09:58:13+00:00,176.58,240.91,183.67,L7
2000-07-29 09:57:43+00:00,177.32,237.45,182.51,L7
2000-08-14 09:57:37+00:00,175.88,236.72,183.16,L7
2000-08-30 09:57:26+00:00,175.88,237.74,185.95,L7
2000-09-15 09:57:07+00:00,173.21,236.45,186.88,L7
2000-10-17 09:56:41+00:00,175.72,237.95,185.46,L7
2000-12-20 09:56:57+00:00,176.87,243.74,188.09,L7
2000-12-28 09:46:14+00:00,176.87,244.48,188.71,L5
2001-01-05 09:56:57+00:00,176.87,242.86,185.59,L7
2001-02-06 09:56:56+00:00,176.41,245.01,186.48,L7
2001-04-11 09:56:38+00:00,172.69,245.38,180.38,L7
2001-05-13 09:56:27+00:00,222.59,244.30,183.55,L7
2001-05-29 09:56:18+00:00,253.13,243.12,185.42,L7
2001-06-14 09:56:07+00:00,274.54,242.08,186.66,L7
2001-06-30 09:55:52+00:00,308.27,240.08,186.64,L7
2001-08-01 09:55:40+00:00,317.41,240.69,191.37,L7
2001-08-17 09:55:21+00:00,346.06,239.14,192.89,L7
2001-09-18 09:54:59+00:00,346.06,239.30,191.90,L7
2001-10-04 09:54:47+00:00,350.17,239.35,192.00,L7
2001-11-05 09:54:55+00:00,377.12,241.42,194.02,L7
2001-12-07 09:55:05+00:00,376.84,244.24,191.56,L7
2002-01-08 09:55:16+00:00,377.44,246.84,189.01,L7
2002-03-13 09:55:25+00:00,379.01,248.01,187.21,L7
2002-04-14 09:55:20+00:00,379.11,249.32,185.31,L7
2002-04-30 09:55:22+00:00,381.75,247.97,185.67,L7
2002-06-01 09:55:09+00:00,379.88,246.48,187.34,L7
2002-06-17 09:55:02+00:00,378.01,243.38,190.89,L7
2002-07-03 09:54:58+00:00,380.10,243.15,190.79,L7
2002-07-19 09:54:50+00:00,380.57,240.81,192.39,L7
2002-08-04 09:54:43+00:00,381.02,240.82,191.63,L7
2002-08-20 09:54:40+00:00,379.86,241.23,192.32,L7
2002-09-05 09:54:31+00:00,379.86,241.15,191.10,L7
2002-10-07 09:54:14+00:00,379.97,242.74,189.55,L7
2002-11-24 09:54:42+00:00,379.59,245.25,189.42,L7
2003-01-27 09:55:01+00:00,379.06,248.05,182.49,L7
2003-02-12 09:55:12+00:00,376.75,249.08,181.62,L7
2003-03-16 09:55:15+00:00,362.90,250.64,179.21,L7
2003-05-03 09:55:18+00:00,369.47,248.32,181.98,L7
2003-05-19 09:55:12+00:00,370.04,248.73,184.65,L7
2003-10-10 09:54:34+00:00,312.12,245.22,191.78,L7
2003-12-13 09:55:18+00:00,177.00,251.68,185.12,L7
2004-01-30 09:55:36+00:00,178.21,253.66,183.81,L7
2004-02-23 09:45:30+00:00,180.34,253.87,183.69,L5
2004-06-06 09:55:37+00:00,179.79,253.28,185.88,L7
2005-01-16 09:55:56+00:00,170.17,248.95,186.02,L7
2005-03-21 09:56:13+00:00,170.17,249.97,188.04,L7
2005-04-22 09:56:04+00:00,170.17,246.24,189.89,L7
2005-10-31 09:55:52+00:00,171.24,255.86,180.67,L7
2006-01-19 09:56:27+00:00,168.16,261.24,177.04,L7
2006-02-20 09:56:36+00:00,172.50,255.59,178.70,L7
2006-04-09 09:56:34+00:00,172.50,251.68,182.54,L7
2006-05-11 09:56:36+00:00,173.13,247.76,186.59,L7
2006-06-12 09:56:32+00:00,179.71,247.30,190.82,L7
2006-07-14 09:56:20+00:00,179.71,245.59,192.16,L7
2006-11-03 09:56:19+00:00,183.43,243.31,196.53,L7
2006-11-19 09:56:30+00:00,183.43,243.48,194.58,L7
2006-12-05 09:56:39+00:00,180.39,244.17,192.26,L7
2007-03-27 09:57:04+00:00,174.15,248.31,186.55,L7
2007-07-01 09:56:46+00:00,,248.00,194.96,L7
2007-07-17 09:56:43+00:00,182.44,245.69,194.41,L7
2007-08-02 09:56:39+00:00,183.50,246.91,195.44,L7
2008-01-25 09:56:52+00:00,180.96,251.72,192.26,L7
2008-02-10 09:56:50+00:00,178.30,253.47,185.19,L7
2008-02-26 09:56:45+00:00,179.08,250.46,187.01,L7
2008-03-13 09:56:40+00:00,175.20,246.74,182.07,L7
2008-07-19 09:55:52+00:00,176.66,245.76,183.54,L7
2008-08-04 09:55:45+00:00,177.75,243.22,183.55,L7
2009-02-28 09:56:34+00:00,181.77,267.14,187.53,L7
2009-05-03 09:56:56+00:00,181.77,252.25,185.68,L7
2009-05-19 09:56:58+00:00,181.77,247.53,186.77,L7
2009-06-04 09:56:58+00:00,181.77,250.45,190.89,L7
2009-10-26 09:56:51+00:00,179.28,244.22,191.69,L7
2009-11-11 09:57:05+00:00,169.31,246.79,194.30,L7
2010-04-20 09:58:44+00:00,237.97,242.95,192.37,L7
2010-05-22 09:58:38+00:00,376.90,238.84,194.73,L7
2010-11-14 09:59:15+00:00,364.37,242.73,194.33,L7
2011-03-22 10:00:05+00:00,350.63,246.74,193.23,L7
2011-04-07 10:00:09+00:00,357.43,246.74,194.59,L7
2011-08-13 09:59:56+00:00,361.04,239.89,196.51,L7
2011-09-30 09:59:47+00:00,371.03,240.89,192.20,L7
2011-12-03 10:00:16+00:00,,242.88,188.18,L7
2011-12-19 10:00:24+00:00,,242.88,191.97,L7
2012-02-21 10:00:40+00:00,,243.99,190.17,L7
2012-03-24 10:00:39+00:00,369.20,243.99,190.17,L7
2012-04-25 10:00:50+00:00,369.20,251.02,190.98,L7
2012-05-11 10:01:12+00:00,369.82,249.10,192.31,L7
2012-09-16 10:01:58+00:00,370.42,253.41,192.67,L7
2012-10-02 10:02:09+00:00,371.58,253.41,192.67,L7
2013-01-06 10:02:42+00:00,372.15,227.23,193.53,L7
2013-01-22 10:02:43+00:00,372.15,231.30,189.55,L7
2013-04-12 10:02:33+00:00,381.58,228.38,189.08,L7
2013-04-28 10:02:26+00:00,381.58,231.28,181.91,L7
