,dates,per0020-0000,per0020-0001,per0020-0002,per0020-0003,per0020-0004,per0020-0005,per0020-0006,per0020-0007,per0020-0008,per0020-0009,per0020-0010,per0020-0011,per0020-0012,per0020-0013,per0020-0014,per0020-0015,per0020-0016,per0020-0017,per0020-0018,per0020-0019,per0020-0020,per0020-0021,per0020-0022,per0020-0023,per0020-0024,per0020-0025,per0020-0026,per0020-0027,per0020-0028,per0020-0029,per0020-0030,per0020-0031,per0020-0032,per0020-0033,per0020-0034,per0020-0035,per0020-0036,per0020-0037,per0020-0038,per0020-0039,per0020-0040,per0020-0041,per0020-0042,per0020-0043,per0020-0044,per0020-0045,per0020-0046,per0020-0047,per0020-0048,per0020-0049,per0020-0050,per0020-0051,per0020-0052,per0020-0053,per0020-0054,per0020-0055,per0020-0056,per0020-0057,per0020-0058,per0020-0059,per0020-0060,per0020-0061,per0020-0062,per0020-0063,per0020-0064,per0020-0065,per0020-0066,per0020-0067,per0020-0068,per0020-0069,per0020-0070,per0020-0071,per0020-0072,per0020-0073,per0020-0074,per0020-0075,per0020-0076,per0020-0077,per0020-0078,per0020-0079,per0020-0080,per0020-0081,per0020-0082,per0020-0083,per0020-0084,per0020-0085,per0020-0086,per0020-0087,per0020-0088,per0020-0089,per0020-0090,per0020-0091,per0020-0092,per0020-0093,per0020-0094,per0020-0095,per0020-0096,per0020-0097,per0020-0098,per0020-0099,per0020-0100,per0020-0101,per0020-0102,per0020-0103,per0020-0104,per0020-0105,per0020-0106,per0020-0107,per0020-0108,per0020-0109,per0020-0110,per0020-0111,per0020-0112,per0020-0113,per0020-0114,per0020-0115,per0020-0116,per0020-0117,per0020-0118,per0020-0119,per0020-0120,per0020-0121,per0020-0122,per0020-0123,per0020-0124,per0020-0125,per0020-0126,per0020-0127,per0020-0128,per0020-0129,per0020-0130,per0020-0131,per0020-0132,per0020-0133,per0020-0134,per0020-0135,per0020-0136,per0020-0137,per0020-0138,per0020-0139,per0020-0140,per0020-0141,per0020-0142,per0020-0143,per0020-0144,per0020-0145,per0020-0146,per0020-0147,per0020-0148,per0020-0149,per0020-0150,per0020-0151,per0020-0152,per0020-0153,per0020-0154,per0020-0155,per0020-0156,per0020-0157,per0020-0158,per0020-0159
0,1985-09-03 15:03:06+00:00,155.7785743626662,133.66684688829918,141.3227955949084,169.15171097236893,173.41817686981543,185.08295517857889,192.27457366016367,213.26640406964,202.91053135498382,181.5375872404206,183.92326043749497,184.22909512672646,198.95779420285396,204.17154182439444,211.33892976024924,215.98073162095255,,81.82773216903664,72.57658932769864,85.7886496492135,95.88139709323521,101.91012879469955,105.72520159136225,101.30443007709036,95.68373561649717,104.33532852667504,123.47493170025876,138.2924965333938,150.00359903512583,172.7766820194572,198.50970758244657,208.37538243525117,185.48058941163205,127.91648003891919,96.85147801586812,80.86158862248426,75.58612860783833,76.19694525089994,80.50332833296763,90.99905532210283,89.86746894980357,95.59470267069031,117.4309379477905,139.63047022529386,164.8376007690282,185.05029571345221,210.3422853122994,221.25631066335305,251.91251422084733,169.3976765078267,69.88041160180582,25.558926352661878,27.158995881270393,56.1066633711314,109.87457924207405,124.72233062508592,127.62945697646336,144.73818770923592,159.36379020145316,144.51956211234815,145.74561221331913,138.3093042338312,114.20018634436803,94.60514926869588,91.1014950525246,89.95527176362337,103.51799205834466,116.0098758227512,130.16871337932804,135.30659793191128,135.10911923279318,135.9102984881137,141.90184566433902,155.76111638924675,169.45996747219738,188.80782511205965,158.70786228033955,151.59779930829652,164.51334184790144,184.2798606071777,187.93880893705497,186.24142784377136,197.75290570692198,213.4293357058966,222.08653604612383,212.65345174441933,218.38085614698025,223.81719254958725,221.0758678466608,192.93645658008236,167.83130593032632,154.0038438272658,160.85631549055367,170.28055450655035,175.69586683898038,163.93098979619745,157.90728018538087,170.85291669556736,183.394348134896,186.76067651876286,169.45934504201978,170.13481278545174,186.32440734762372,187.60205233600612,180.429786821691,170.20060425112155,162.4177241596718,164.26204385826512,168.48968839994185,171.95728612604196,161.8366420520545,159.4528887061566,164.0220344966074,154.0697723963319,147.55962126591453,145.5494145244163,151.12925847510044,159.7035802300738,158.3499758572018,156.78957701410215,147.05522353755245,156.57253396954204,168.89451710228627,189.13787892885867,183.71228548091466,175.14937462580193,169.26423032860353,174.14283034069308,173.32146544181248,170.3431096512782,171.2447775467315,168.57112707671098,157.86177393572086,157.99656226049999,150.39062590266684,150.64156274445355,150.13181262841096,158.033173022948,174.27690964750343,174.63646432675395,177.04043472090385,186.0609520671738,190.2568380602538,192.54503886629567,181.05729258261047,161.45199975074993,160.95886961898685,159.2265933824931,169.37548733579501,166.0617772188318,161.5970078824157,154.55542562279967,157.13628450226352,160.63659753293447,160.36390640609923,166.25423109609918,169.9007945279862,178.21322918886918,180.21922395617685,195.7231455694126
1,1985-10-05 15:02:44+00:00,155.23881758317475,135.62593463922215,143.82891837599075,168.07506918748274,170.94958431451965,182.75129911056013,192.51857608820035,209.04332676301087,203.71022625093454,186.3079484645089,187.58289163005364,180.1249164690163,197.74298022763347,197.5567789338852,204.62107074508222,205.6030920147418,,78.090528927266,63.23011254863965,70.65605164153139,92.48145576509675,93.98100496447391,102.02877802066688,98.75229348841115,91.83320632000454,105.68212106100104,120.77318749780895,126.16141524509088,142.48602771402838,170.25985170627516,203.44904669041367,204.49061762185264,179.33448945223756,120.04563155982102,94.874616300719,79.95363503213949,70.55860663305346,68.27772351963296,74.60473963491022,84.5756407785622,,,,,,,,,,,,,28.631815358792203,48.517692947761084,98.0199675010553,113.51211870468924,115.51781568649695,130.59074421936603,144.21465834912644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.67028104129813,182.56792441881723,198.85695503725194
2,1985-12-08 15:01:45+00:00,161.27433837024216,136.6652644598383,141.046533718676,157.60981754777453,158.86416720030255,169.42451178361253,180.10596763267623,202.85205948233602,198.38207832851185,190.94529375778407,183.87880465895458,177.75795674753778,186.78543305711125,190.0372315150537,195.5869058742278,187.1368009155432,,87.2607974886438,71.9698547001778,63.520834140806215,,,62.12050300174805,76.19145422896982,79.20856530756403,92.82531150174125,109.1538401614365,139.60801468093672,135.60003123529728,148.95606655521797,178.01989415883816,190.41838441523132,180.7579394230384,138.06555660764207,100.23863329065159,86.55121646969151,75.15191791513796,78.26470235349018,74.98994454361438,80.44520151185169,80.25352575580727,86.48394460626116,118.90757329118665,130.56439646458523,150.63978095071465,171.30601913374574,189.99247342294586,198.52456844347213,224.2310399875049,141.80482443192463,72.70734484121029,42.87321471525889,50.79583715877119,60.55294738834469,94.2838980916865,105.18425955714027,112.84634563295606,121.45190687794438,139.29238964643017,138.4141032610951,133.5705695473052,130.8476090692288,117.91927561379815,101.9870155917582,100.42812689954866,94.35342580403412,101.5737178546197,105.30424501385998,114.14097958451525,109.48045027207594,116.09245723056738,133.27266922584695,130.85044143110613,137.56521777688934,153.01928052429506,172.06370515409418,178.23637147067228,170.1720471523625,186.14830628342466,195.73787687516747,188.73256653159663,185.37600160408863,175.49726855650763,197.49450730741663,209.09142983664918,198.89455501248278,210.33005432226372,219.41059063912556,212.34466848837073,181.7104417921429,164.10867721553902,155.66436337804078,157.5790419489415,163.14952458700688,156.12291189742677,158.0878025194774,154.3503412438084,170.41517267528667,168.4836303489343,170.69464836599474,165.47883388351823,174.66782549173104,182.86351727842498,187.03976305892158,181.3778550614997,169.55100326935818,158.90489763670226,156.39746829536577,164.00751173122882,161.53861109567916,154.8655531200088,156.37078891144918,156.6401388463415,154.48824175698527,148.2035454078467,145.84450882357663,155.1252219996731,154.4214330124096,145.17643571553634,140.001718563192,141.49570460878354,140.4803183368321,147.92761594030583,164.6280216149876,166.67937589643523,167.86496223784363,161.27086125389135,160.33670062406762,156.4445151130499,158.36264194271484,157.69009363044668,155.65489244914355,146.6232289801469,148.8509525247183,145.9633472786572,148.24302874457314,146.72169965458446,151.81570427783808,165.3155610862617,172.53263254688594,177.72094079673454,176.44293050652956,180.89952923330875,181.31112202485158,177.13535406270705,169.67343487646409,169.8201210474472,167.38444081579232,172.00502161095685,171.02222015268146,165.79719681216292,158.47332536442488,162.15875831508802,160.16244795781304,164.14191842477976,167.0238278273633,169.37773832842305,172.62652470243032,182.9214173944861,191.85135370104106
3,1986-03-14 14:59:46+00:00,194.94256210919545,164.87664876795145,159.3206498665112,161.16154123995733,153.7483639634537,184.00584930606558,198.72343483516337,218.22754187250393,214.61567511390734,218.6881984011736,208.34418804432747,193.1251203966832,188.12801188940992,187.82365635239452,208.34341226955402,198.06718452638324,,,,125.19967390102319,116.5563517599828,110.42911635269031,86.23649645398442,71.42340262783462,69.21546822371678,74.545485017347,91.26173865074861,106.09296938902062,105.20791103193784,125.5342841729222,161.6730683914913,197.21391568313663,187.09785111116665,,,129.7999386877806,119.01601556239227,116.73549539108458,111.953230419981,99.35794029691766,85.22936256411727,80.32463598935112,91.0272456031241,108.06626062413662,142.14296692941522,148.5673439020462,182.7569172020968,188.70994359927155,241.5053829885036,147.11446109591913,86.8399934258399,80.53677386095107,,93.65556818124867,105.90434972400803,123.31351353999014,128.88402611847664,137.9759949084966,151.33753346178867,147.15397507290956,143.30496712763983,151.70279172165604,147.61485799633095,,,,134.77258980282298,122.92228961179488,122.60626633204366,116.17907747260868,113.44781496313607,126.67507658972183,132.7068742608251,134.50968175565566,155.95204336228375,165.5928120038804,171.66849997238162,179.48689106689937,196.62274832209826,194.28163313111997,188.084441016531,180.6771228411009,159.43961541444796,192.69762474023287,214.14116068400122,201.0497982193951,204.33580675968633,218.12334403216875,222.43832525368566,186.45644544988014,203.8000633050908,217.5493907830365,,,204.91491237527188,196.5230204650001,189.0105420933322,199.35519643075932,191.88823340717167,199.20897536393178,197.74489765998337,214.84664831383486,241.3704825566148,,,,,,,222.08267245427243,212.34154252535674,206.49517670851108,194.40568261086915,183.3575318450082,182.58080591299884,174.05652167535325,182.2099621584282,181.62702258796233,172.82274690656266,166.9260716597064,171.44839271249458,172.75190716297345,169.32214124124351,171.63750654428264,173.70875916822553,167.22234841164487,156.17376999011725,160.50990940378048,162.59274553635333,161.7330939475668,160.74510911091554,164.43522639027384,158.34153615316131,161.50376858931006,167.7318746445886,184.2365432056508,179.24931980567737,169.6560567561569,171.98918446685448,168.35632061628903,167.3897727350337,162.8937835241203,161.1243841065239,156.94021222911735,156.41431561025712,152.017996353452,152.09324569055246,148.2654756024923,156.24750138744704,158.51265422841198,153.64540633005103,148.8646660390618,142.15189783712557,134.0313610496547,130.89804891111854,122.92275419751648,127.46868895481643,130.45380720807026,,185.17391243063375
4,1986-05-17 14:58:17+00:00,166.87254609534918,146.55664202943262,151.58557059066806,177.42837824795976,164.83389989996562,180.85018242729132,185.47263222329957,214.0005620293204,203.60568050888492,180.59906490074508,189.00138147559056,183.85084322743668,192.35917562626645,192.2283739112072,191.23890459642288,196.4450073862242,,92.49424163011324,89.94965038467028,97.26153856564846,99.1132060626031,93.73771908530436,90.45485020353425,84.54917357447574,77.13699742121575,86.71447252422571,97.74548840994424,100.72803624015978,112.65565294164375,136.49235607120661,168.42780197958717,179.97383329756664,162.49828244026259,127.31868787232881,113.27377620321428,103.1046584082546,93.56570659823561,86.5122676242879,86.00042049693508,90.16612673027697,87.67213916504421,96.72437006251212,112.4073979449972,130.1330266054881,144.16255224615773,161.85825898951117,175.6533887550191,174.6841926695638,,144.1304425473967,88.85851150551524,51.52862056798955,62.89273771270993,93.04221210600443,120.38355247763116,128.93527664342795,115.05013117989202,125.68495533431845,145.593553537483,150.1497697239016,157.46160913116006,155.89179323543482,136.58778555594458,116.64113247750548,106.39354233050985,107.79803784764039,113.94537264461847,112.62672765900497,114.28376676306104,111.25582883746283,110.4831354431671,114.75092742731998,126.50283297705565,138.37457497807566,153.97247434479985,160.00238102116936,144.84474118162933,140.52208786687737,152.99708501377006,162.2580931730497,161.08012787367682,161.61576676963813,168.92727887934433,192.4523310461557,208.42728901246184,197.0027503937987,189.42574512438202,200.8934056127096,223.03887564107737,186.31466338447913,187.0680432074861,185.88237941266704,184.11151743669316,191.0263046981116,196.09857899948656,181.88878172594488,180.27986537484068,187.42330260096804,198.53912674297035,214.04580065562305,224.2841533310196,223.0203350562028,224.185318162599,217.15353751914907,213.87844093243774,191.82429469670873,186.84430170585043,190.56439323220127,195.8249375079535,205.08409391255003,199.84023460556818,196.53487796732355,199.36648274889237,187.86088708183792,176.15471940380834,164.79072720135338,163.35009545489308,162.25482197801315,159.68412042278467,152.69348619875012,147.41998463143116,142.35530610879655,153.3672395607686,160.38856999177415,172.1040532450963,157.76615594431033,153.6442556337605,149.3883756564055,146.64235571476618,150.44064434262273,164.14116488344922,167.12747512010603,161.9238350346981,162.77214975072428,169.92127317692885,170.0921742737862,169.0626614239749,170.40185699871412,171.51513091223728,164.76086191791103,157.34615888389254,142.5442086714611,156.47027781485963,159.98910680240976,150.24805162023029,143.1206875293386,133.1078295305686,131.90704277903674,133.3226345721554,133.03461241503592,127.07508041630719,124.88229468965704,124.5136304567323,118.97882180341081,117.63248839125575,126.81957498510312,131.15035324510612,123.33088810383005,,174.50513733012534
5,1986-07-20 14:56:15+00:00,160.8699675454126,137.66504543117412,147.99890701198336,173.65904972479407,171.84066432436472,185.32230944220538,194.1379909786222,223.44590938854498,211.02007648673725,190.33393609389526,192.0583677344495,192.97374196142025,201.42890452922614,203.77746735483936,207.5234150109864,212.49144530196668,,74.77880126516636,70.11524523654592,84.0648230867008,92.61008582735852,99.42017120026607,91.59093111190118,82.25932778877653,80.68062509351395,94.28628455137647,110.5559871753518,125.76435921268933,137.123224543193,160.23708366639906,186.27950382380703,205.51036649585978,180.586926574524,114.21514399836687,86.59618307911647,86.72697988275604,73.19628698262602,76.00033416361586,82.05975552986823,95.10196273974655,88.389902388834,93.59848823743911,109.83746810940633,131.05402146998136,159.1713733297758,179.75944132364842,208.9430466488419,232.70752017954314,266.91100802409846,155.82644858251393,80.97803045646997,53.64119327724538,57.79917969227013,94.02133885038846,124.91208100153044,133.8198430559405,133.93337758734435,145.30723244756535,156.06506703137836,161.07624395137816,157.25138042950863,143.9062194760536,134.60946557734735,105.64298333889298,95.86303239302624,98.11970212194042,105.46673491544949,111.94576713019886,125.17377985549484,131.3841007354629,127.12833391050292,133.0193872568325,136.66437197678542,147.3211925380617,157.46227343804722,170.4178756325611,144.00657732591472,132.3059284304998,161.43202513841175,184.06236162112387,184.06232010964027,186.53985139769907,201.17647580294596,220.1724194107336,225.83009853353047,214.1289354616881,208.5163932444372,227.3047802209382,225.5792175201516,192.61449737639853,168.8969278681938,170.15160942657778,183.59157198673964,173.28779621569828,189.9868762956001,187.843810276834,185.38415769149168,189.75042850432587,196.71982527803615,201.32419210963226,183.91323152251385,186.4242571195113,209.52549309416634,198.18082842188906,187.43261178785022,186.0128890824035,177.3489194573174,177.27037802361343,203.09873569715901,214.5513731869952,199.5688219639888,184.32002658113012,194.30636327002986,189.90009339743247,178.21451047029936,175.55816114369625,175.04637017025811,185.74138800814305,192.43563433226905,184.43582696953766,175.4425631351008,178.4526355677648,173.4980464131794,170.60091374369028,176.9463969887933,178.08258519894508,178.3226826950226,179.20582532057,182.35820495464603,185.30218006266915,172.4931476687591,178.31900354945776,173.19699206791054,162.74598314485795,164.37360157083174,163.00831231005674,161.00636010309802,162.12040224282643,176.16415173691297,173.70191426926087,165.22228062883028,155.36425614952407,156.7288598160182,171.8422594695617,149.74078768098494,135.1360715275048,142.82694794900948,145.6672679218181,143.85416873632082,147.760378796248,145.36154605414148,138.60271875551084,136.60205080794324,132.98753296247557,143.17429946792134,142.12921431550063,147.65171462137647,151.83032402765215,167.3441980602317,187.1686082319242
6,1986-08-05 14:55:41+00:00,164.9053348597878,145.33825854735613,151.08035102621704,181.57018114842404,208.75722284726922,202.78931531003246,193.66894794452722,215.36209385725638,204.1843725117232,185.65789362721898,188.4079122069436,182.93138737616178,199.32070379668792,201.49482983491157,205.46874994430954,208.83043921832066,,72.4407927825298,70.22125124722099,83.17356663057255,87.6595025178509,91.28723785890375,97.46069382124901,89.38844350139665,89.36176917625896,98.32063563359645,112.57981322917801,120.89867848524656,139.06279478109,166.75063773889204,194.28139219077644,201.6807949581731,178.64600593113153,112.42857160824569,97.93509860335467,86.35767662534579,78.96819392950395,76.03893939701776,81.72022340610418,90.91466587374528,87.69297859211076,94.90866719198647,117.86610509507919,135.35698068950518,159.03617363472827,183.32515171817028,210.35311623037595,223.79513380107144,256.7834847597895,152.2623039703474,70.30632086702053,43.29594416767257,39.137656290445555,69.98965875890353,121.05230927459891,128.85414963361876,119.50874746238254,135.81783061683205,150.9214630123278,151.7914005542322,154.31016293859452,139.2374778215656,128.943345882549,105.51578643020963,92.74983310575399,103.59550469968566,108.33254437772524,113.68174757451933,120.73595847040816,122.62001092596377,116.28816859951573,123.1208874757945,127.6772578364578,154.2824086360043,167.03014459141315,177.9952181835481,153.60407028194328,140.34220814932902,157.18878775128294,177.78306152208003,183.8320839545395,181.72968699012313,201.3061213650435,217.00741892225486,229.5341572673594,213.08769704147437,212.9196698751468,223.68668203779754,218.57993166092754,184.33383440203843,165.41187290203473,163.18215277601863,165.62019306350433,167.4270029326072,181.34182165994662,167.94465627534,170.53246083823444,178.07782508995297,181.82216920037638,193.12546227780328,193.72622275529014,188.69293288631349,191.0912429960858,190.4689860801553,180.14595964948086,170.43982827428894,169.24510250812577,181.5528159585164,191.03291996710254,192.51799424043944,181.2496531116465,177.51546396246238,183.50598253355292,176.56164906449507,168.31572287674828,163.7234593479107,173.48863562303583,177.88846760650972,176.45073837546738,167.15905315385638,166.51650191679164,157.34275737919464,169.69734962799598,178.9334629552873,180.2240787231199,173.24766544144154,171.82986935559336,175.07996493550962,166.38669073306545,170.20733303968737,175.38999765037724,163.32948769600029,150.67993927955666,158.30563778144716,154.73269493925793,151.57444255900782,156.39686514923662,156.81878910343949,161.83107954472752,168.5806544064381,172.69265884530324,173.23477617288833,170.73018877230814,173.71125354026637,158.27814650127223,145.43284403428314,139.8489291999055,142.86030446853258,148.781913406579,142.70701432375012,145.17210984205136,129.34494080838354,140.72279423967748,139.2873231232281,151.63209674368338,147.40268811751295,149.4075608632823,157.0598085079989,171.04537689080277,190.05584556187333
7,1986-09-06 14:54:29+00:00,163.1356856776765,140.680620545921,153.20509833477243,180.70347398724996,178.69929925158075,196.37010614282508,196.68393526681288,214.8639529913371,204.40071072886445,187.64939949740162,187.94018280812074,178.82583391544483,193.79764512815146,199.07332575704046,203.42650848917188,206.50131569758713,,65.24503067713896,47.778162440928796,60.52095606242751,72.92197434567719,75.14130791635135,84.29991521606439,83.3834782121613,83.45807042835787,93.54926065142791,109.49094092863747,120.45833188940108,135.22233901043333,164.7989073686298,188.9816587377023,204.91255527109792,185.07480420635292,106.93750257330458,90.91619318871463,81.21464122447804,71.64488543503087,72.14128220038647,82.29032907952443,90.68717725379814,87.98344183091068,93.00217185918179,113.04147051424347,138.039323624883,157.7199528525834,183.77705731578357,209.95995215375632,221.37445079957644,258.35504212212885,155.08881696618445,65.78029470899679,38.64207459159528,37.64784014276454,70.83543113663636,106.11755630546475,119.70903586443768,111.40966357232027,126.54720626301906,148.40909439540485,139.21513093468235,148.13723052083304,138.01791265144706,127.39730354466512,98.12764177006683,83.46539944784216,98.1709988688184,110.71956219619281,112.95282936461416,118.61568073561634,121.3202111544351,115.01243161803497,114.87266583650498,125.14430974760066,153.946207374588,163.77070571011006,167.82666478953846,146.1199421592489,136.9669077138707,144.99691757148406,180.50898275159506,180.6952510617066,181.75843163604316,192.34173421885333,210.9757296850231,227.0875952408463,209.47938105333145,211.00798901477572,221.13239947524335,215.090576690916,186.0652787234737,169.08146701298082,151.0056308265056,157.9280982474179,166.63217849760514,182.57666986663637,159.68923299912692,161.66394748540384,169.80597575518883,176.14171583361596,184.75634415920698,188.1119069249986,180.26107050615843,191.11743799783156,189.25226696976216,174.4286963905524,169.58830734309203,160.99260351373871,169.74326822062028,185.64063361707525,185.63678545441135,171.27650404316137,161.04287070660732,172.40545849966162,168.4637094356991,163.7651465624853,157.56566741028075,165.4673455498485,164.05228808331594,164.83301196594869,152.95727768824165,150.6693150008401,158.03333284939808,162.56898170660904,176.84751943639668,179.64694511246645,174.58040490722323,177.32363345192854,161.9170612907666,161.97797854950113,162.73121788198128,168.02273639035823,161.87133673048936,160.08116839349972,162.39961965602942,157.20415650450528,149.6864504562448,142.00756016347944,146.39220904003096,158.78300247787075,163.91477904799214,165.5936675463876,168.88998848213046,169.44765247661962,179.92792639750672,173.94682274646857,158.40357170924912,149.30040135963577,151.2243862168418,152.55108078379206,148.42471790116838,144.90476337926575,139.35718150389954,132.10333509280755,140.48687382847098,144.0500436011331,145.2848466110934,155.44960865269414,150.3853928348691,170.3902243186574,193.08395323487474
8,1986-11-25 14:51:54+00:00,184.13428393603755,161.36267876460428,165.3442546391367,182.48480251774853,180.71321713285977,194.0298246625325,198.63936637598258,224.1675594778214,209.3993074836935,203.04488095534543,200.61252472651952,195.2068414520954,197.45467146114197,205.76133183056893,198.27647677733296,201.40245909068378,,102.82747131323144,97.05800244006768,90.34046172161038,94.42190111327132,85.7265239596133,85.68530615715684,80.79002685742563,79.41413038237276,93.16168138417851,118.88158362697266,139.2061801226267,145.97027995483612,164.398593581619,187.51007802275313,201.2465931664452,166.858552075491,131.7187682592235,115.69466161260233,102.29539484624267,95.91345352901082,98.69147674027803,102.3006798532153,106.76048920288657,107.61787434854638,100.37596356802521,117.90772150330638,137.4324361973153,156.37057144315577,178.00734375850405,209.207579843096,228.95121733135565,249.4400990169337,147.31363719053496,86.36377137697862,73.0029730320851,74.95201406530875,90.62917280250441,116.62567624868497,131.34072918270263,129.8060200289622,141.09446763228098,159.17286460769043,156.83151058752728,151.07629888248968,151.27384398101225,134.20485627110352,131.82185677057137,125.77157948293834,122.536652988431,126.29715517834529,122.71061724443287,128.38915880021833,124.34280580440851,128.67117385280648,138.54097187684374,148.75592192166917,159.63878392746355,165.61934078106603,169.92263056225102,172.72112926340296,176.667894791855,192.48410926232478,212.59202640530995,208.93787852498897,212.14705281808725,205.15913543913686,219.5862625666363,224.3712358640329,208.4778124139883,218.55971406372694,239.93563142570727,228.00651664152886,197.27200921924629,193.16603804288792,195.50669343428368,188.35826205342045,181.33848563005625,186.94439959819536,177.51850596881755,179.8160001177874,187.01283230932603,198.84274673128337,206.92232196355528,202.6287665707953,208.75364272718934,218.37744212742223,208.88657733687162,196.93337778627605,188.95133445253595,182.13109849801097,181.53230561368247,185.7197729036287,181.84977475766982,177.35143950973506,190.8934632538662,187.90212699432396,186.10922752460684,180.607034022349,171.91518449887025,179.85436171312938,187.60165484201974,184.9263085189931,172.34831903993597,179.66683339669063,175.54055824812653,178.31574499340704,178.88406590621562,185.26034076547518,179.03263722354342,186.21779972113978,184.09161929971535,174.50941412497775,171.4424050953671,180.05521517665844,180.5061222495989,160.2498714488387,158.52348845921975,163.56922061304198,159.99606942183027,156.33987336322926,155.08808268510458,164.08056522398155,163.41545873715683,163.0284931800578,165.6519436486089,166.33294655642567,168.31462107159388,168.50657893219503,168.24073578490058,162.55331253511685,160.45302642713065,172.03025414557288,165.2826529303953,166.87008422100797,161.95076390603336,155.54693499383788,166.44149975186022,163.70735515626316,163.12896134551244,170.72599391539126,172.3213009959247,178.72989204596956,197.35608352815805
9,1987-04-18 14:56:42+00:00,165.1249031620919,148.00731539390483,148.09495980135353,157.71727296923487,149.77447072046522,174.868563825759,182.64223230949437,206.23832919452997,195.98481153881204,185.80702214830623,184.25001791552208,177.82130692982787,180.18792617993293,187.58872712803895,195.52833825284935,188.884596701793,,118.2472409384885,121.79866074283547,105.46715918398259,94.5859760940216,84.36404506139456,73.87249113597031,56.235747902787786,64.14940601798456,72.53857848367993,93.2575179691371,97.04646836595313,104.5307490617196,116.46773733165911,148.2299267581827,173.66392115263434,158.0552580944296,155.5205153010507,133.8967328535172,118.28531867780109,104.24835272351831,98.81995532604452,102.90294252553787,86.74991909078842,71.00228021568823,68.52922984858934,80.59365651782966,105.84383295575383,122.23461458639622,138.15979493155433,169.70338116368043,179.49280318298813,225.15325828132757,142.76459765135482,79.53774377395602,71.19162484698434,81.92296293419903,111.03308310775708,128.9518311069252,144.55431603856437,143.35698209295407,148.9018157954914,161.07072565328102,157.53795971279413,150.83715464901198,146.84434451644773,138.263908077003,133.32859241912846,134.07410175638762,134.5575786843828,127.22917726509455,115.83119430566713,107.26446181681328,102.41971070342937,99.49980825038082,104.20847123025821,113.88673734386134,124.33690179053417,133.37082564359446,138.90523177988956,139.15729762881918,135.58009901012815,159.92581227973585,166.1095521920527,159.42027042131255,,,186.536953791446,203.40815083251545,199.01242960596937,193.71455445981624,201.8713965154817,221.37069646451044,201.43651326397838,210.3660804673733,223.4387838205441,,,,,216.591532440748,211.28318068226957,211.327546355282,213.750854839567,200.85284518874988,205.58654395157873,227.383374304187,231.4217944223171,232.14652108331146,220.98632430675303,212.93728904953443,205.64507872339368,215.921574580028,218.46684423132263,208.1202572735112,202.56802818405401,210.25387984347847,196.62278282209795,189.60801127718463,183.16583563610763,186.6134154971963,182.74506850166387,180.233775515638,170.2787290897965,163.96001306038679,166.04951131794937,165.50218006748747,168.51910376119537,167.07687828022674,168.0388012318138,161.33535762397534,156.6711184597971,163.18784876905102,166.23795953174314,166.7475814874507,171.4078308976376,165.83352197341264,165.84182936928627,166.45025810402214,176.51211424214063,172.42759137821824,165.6767921049001,158.46685581375618,151.54858299812005,140.72968869390203,131.25252092038883,128.03490313571191,132.95179733333282,,,121.00692014684574,119.14012973589509,,123.73378279883846,,,,,,,,,,173.28602979871332
