dates,nzd0256-0000,nzd0256-0001,nzd0256-0002,nzd0256-0003,nzd0256-0004,nzd0256-0005,nzd0256-0006,nzd0256-0007,nzd0256-0008,nzd0256-0009,nzd0256-0010,nzd0256-0011,nzd0256-0012,nzd0256-0013,nzd0256-0014,nzd0256-0015,nzd0256-0016,nzd0256-0017,nzd0256-0018,nzd0256-0019,nzd0256-0020,nzd0256-0021,nzd0256-0022,nzd0256-0023,nzd0256-0024,nzd0256-0025,nzd0256-0026,nzd0256-0027,nzd0256-0028,nzd0256-0029,nzd0256-0030,satname
2004-02-24 21:43:09+00:00,292.07,278.14,271.90,,,295.65,300.29,304.17,311.86,317.00,317.71,,236.44,186.66,,,,,,443.30,437.31,418.21,403.84,399.43,391.03,375.98,360.24,337.31,,320.14,308.51,L7
2004-03-27 21:43:21+00:00,290.13,283.37,280.04,286.61,289.33,296.67,,,328.20,332.05,320.41,,256.37,203.35,,319.83,341.03,373.61,417.39,427.19,424.04,,,,391.35,376.54,358.53,342.54,332.49,315.36,306.37,L7
2004-04-04 21:33:25+00:00,285.56,276.24,275.50,291.42,294.65,302.52,303.88,311.66,320.98,321.08,304.12,,244.93,168.33,,347.82,342.09,382.09,415.54,424.69,418.37,428.15,421.42,410.37,402.30,384.66,362.57,343.79,324.09,316.67,308.69,L5
2004-04-12 21:43:15+00:00,284.35,278.33,278.68,279.59,284.39,290.59,298.63,311.34,321.70,326.30,311.36,,248.54,190.01,,323.29,332.04,382.48,408.59,421.38,415.87,407.89,402.42,393.11,386.61,369.23,352.33,333.08,322.99,314.62,,L7
2004-05-06 21:34:22+00:00,252.68,248.74,250.55,255.61,260.81,271.43,276.84,280.48,293.01,299.51,278.60,,,170.58,,,339.79,377.66,411.94,419.42,412.92,392.92,388.85,384.01,378.21,370.74,351.01,337.40,,307.10,296.68,L5
2004-06-23 21:35:46+00:00,292.58,277.45,276.30,283.34,287.58,292.97,303.70,,,,,,,,,,,,,,,,,,,378.73,359.68,340.93,327.16,324.72,311.19,L5
2004-07-25 21:36:37+00:00,284.92,282.22,276.98,275.71,281.69,293.02,305.51,308.88,316.02,339.02,340.04,299.19,265.56,158.36,,312.32,378.82,411.13,429.40,432.68,419.13,419.08,412.74,399.17,389.00,373.08,361.20,347.88,327.03,322.74,304.82,L5
2004-08-02 21:42:52+00:00,284.05,272.90,279.02,276.76,287.09,,,310.29,318.81,325.45,317.46,289.24,287.39,123.76,,218.76,384.29,404.68,431.07,438.06,430.61,,,,404.39,383.70,368.46,349.41,329.23,318.32,302.08,L7
2004-08-10 21:36:56+00:00,287.36,283.49,279.95,284.51,287.64,281.41,289.77,273.66,275.29,,,,,,,,378.53,421.91,444.98,449.74,422.26,423.98,422.57,406.54,387.77,374.51,357.35,343.03,325.88,309.15,299.92,L5
2004-08-26 21:37:23+00:00,291.11,281.36,275.75,277.24,282.29,289.19,293.85,298.41,298.69,327.75,359.63,292.09,,241.62,,219.50,373.84,411.30,441.23,436.04,411.52,421.05,411.33,390.95,382.87,367.14,350.61,332.23,315.83,311.30,295.52,L5
2004-09-03 21:42:47+00:00,285.94,274.65,272.32,,,296.53,300.60,303.63,310.30,325.63,323.88,286.33,268.29,203.48,,,,,,,432.91,420.33,414.77,404.43,392.19,384.43,366.02,346.63,,316.64,307.88,L7
2004-09-11 21:37:49+00:00,297.83,294.25,307.03,303.06,314.76,326.38,322.52,302.88,315.12,361.42,,,,208.11,,210.23,367.14,401.99,431.22,442.33,433.27,426.45,414.43,394.62,387.70,372.81,358.24,345.14,329.77,317.42,303.78,L5
2004-09-19 21:42:41+00:00,287.29,276.76,272.92,280.59,287.94,297.95,302.50,,,330.10,317.86,292.60,265.19,206.28,,187.08,376.84,408.51,426.01,438.04,427.35,410.47,406.61,,,,381.04,340.61,323.97,310.51,296.25,L7
2004-10-13 21:38:32+00:00,298.43,276.04,270.68,271.66,279.80,290.80,296.85,311.73,328.17,331.42,306.28,279.41,240.98,,,185.38,350.88,386.07,414.68,431.31,421.56,408.65,406.67,388.57,390.75,377.89,354.55,341.82,320.61,309.60,299.55,L5
2004-11-06 21:42:59+00:00,291.77,281.02,280.49,,,297.40,306.96,311.67,318.08,322.31,291.52,265.25,240.38,,,,,,,,439.88,413.78,402.76,392.81,381.65,368.42,348.60,335.39,320.46,308.73,297.79,L7
2004-11-22 21:43:05+00:00,293.28,288.47,280.04,281.17,,,300.12,308.10,313.54,326.73,324.10,,247.03,263.32,,217.52,364.21,378.66,,,,,407.23,391.29,377.26,371.96,350.21,336.89,316.68,305.05,298.83,L7
2004-12-08 21:43:14+00:00,279.39,273.18,270.88,274.36,279.94,289.40,,,304.96,316.89,,242.91,219.60,228.10,,218.14,341.77,367.59,400.18,406.97,401.26,399.84,,,,357.08,337.24,327.27,307.88,298.01,289.52,L7
2005-02-10 21:43:38+00:00,,,267.01,263.39,271.30,281.32,287.31,296.70,313.03,313.05,296.81,281.65,,,,,334.74,374.23,403.40,412.23,409.11,397.43,389.09,383.48,373.29,361.49,343.87,323.49,309.91,296.00,286.93,L7
2005-02-18 21:40:42+00:00,270.39,260.95,254.13,247.29,255.27,262.45,281.44,291.96,304.21,301.06,295.51,275.83,235.43,200.32,,233.79,318.57,345.73,386.88,399.72,397.64,395.75,383.85,373.73,365.36,,,,,,,L5
2005-03-30 21:43:44+00:00,290.45,274.31,274.47,270.57,272.10,279.69,292.46,,,315.50,299.63,286.17,279.04,271.91,209.61,283.12,334.93,363.15,402.18,417.20,408.91,396.47,,,,389.52,354.13,331.70,322.19,305.96,299.81,L7
2005-05-09 21:41:19+00:00,289.37,279.88,271.99,267.83,261.79,267.98,281.48,299.23,306.09,307.62,285.89,269.36,269.68,246.51,201.23,307.78,342.91,354.38,374.77,400.84,396.69,392.67,383.62,379.27,370.46,363.30,356.02,336.98,,311.95,297.09,L5
2005-05-25 21:41:28+00:00,288.72,275.08,268.33,270.15,270.27,268.80,276.78,301.98,308.72,302.99,282.31,273.66,277.00,238.83,,312.31,350.34,365.70,388.08,399.04,397.30,394.52,383.89,385.62,383.35,370.52,358.09,335.12,,306.93,299.03,L5
2005-06-02 21:43:36+00:00,301.60,291.45,271.35,271.66,278.98,278.80,276.06,,,,,,,,,,,,,,,,,380.33,,,,341.79,319.45,311.93,300.57,L7
2005-06-10 21:41:36+00:00,309.25,297.84,286.57,287.52,285.59,289.17,290.78,305.98,324.85,317.57,304.49,285.39,275.90,249.84,171.78,327.46,368.02,384.75,400.59,408.10,414.65,408.14,391.80,389.55,383.55,382.51,362.63,343.85,335.61,324.18,314.92,L5
2005-06-26 21:41:40+00:00,287.47,277.63,277.53,273.99,275.39,290.83,286.39,294.14,302.04,299.34,287.50,271.30,267.33,238.25,171.43,303.77,356.08,387.52,407.35,419.43,411.49,397.59,393.72,391.55,379.53,369.19,360.61,336.25,,314.59,302.37,L5
2005-07-12 21:41:47+00:00,276.92,273.72,264.69,264.50,265.20,277.24,287.69,300.81,316.40,318.50,304.25,,,,,,,,,,399.06,388.90,392.08,388.32,380.71,366.58,357.03,333.80,327.50,309.07,302.47,L5
2005-07-28 21:41:57+00:00,270.73,261.38,257.82,256.23,256.54,270.09,296.72,304.55,312.91,309.83,291.01,285.88,264.85,233.93,145.71,266.18,345.12,385.42,405.69,408.26,401.75,396.94,390.62,382.45,373.82,365.03,345.22,330.60,320.13,311.29,300.81,L5
2005-08-29 21:42:10+00:00,276.05,267.98,258.53,272.37,287.00,288.49,305.48,319.51,303.51,287.62,271.38,,,,146.75,279.07,319.97,394.67,425.88,428.33,405.22,404.07,391.99,372.34,365.64,366.31,354.82,333.84,318.75,313.57,312.46,L5
2005-09-06 21:43:12+00:00,280.83,266.97,,268.85,276.80,279.90,289.24,296.92,294.30,288.58,281.37,282.05,281.68,235.72,,,,,415.77,418.21,402.69,387.84,380.91,378.51,367.66,361.91,342.30,327.98,317.73,306.99,303.10,L7
2005-10-08 21:43:05+00:00,276.53,271.09,268.49,272.29,277.06,,,298.27,295.87,297.36,300.57,296.17,281.61,252.28,164.01,251.39,305.63,391.13,412.16,426.64,,,,386.88,372.00,364.82,349.16,334.18,,307.66,296.30,L7
2005-11-09 21:43:30+00:00,282.87,272.62,271.50,,,280.88,287.08,286.14,290.26,297.76,309.77,300.14,271.39,197.07,,,,,,,415.41,390.61,373.63,362.62,358.64,356.22,336.17,325.82,313.36,311.58,302.55,L7
2006-01-20 21:44:01+00:00,285.88,278.92,264.73,265.56,276.89,281.73,295.43,302.89,307.32,321.15,318.01,,219.75,131.11,,226.94,314.33,373.81,424.19,439.38,421.17,409.36,392.64,381.93,373.30,366.68,355.75,338.70,330.41,323.54,312.75,L5
2006-02-13 21:44:07+00:00,281.73,277.65,274.42,,,279.48,281.89,289.71,303.15,306.05,289.55,262.99,225.10,134.82,104.94,,,,,,408.80,399.67,388.32,371.79,357.05,351.10,341.12,329.40,321.89,316.51,302.06,L7
2006-02-21 21:44:44+00:00,262.97,253.20,253.99,251.96,256.80,266.71,273.59,282.29,287.16,294.44,277.58,240.63,203.60,142.76,84.53,162.50,259.63,365.24,408.76,423.18,405.36,390.87,381.24,372.94,359.39,352.37,338.55,326.44,315.28,310.54,298.75,L5
2006-03-09 21:45:04+00:00,268.53,262.60,258.96,260.50,274.22,278.08,275.57,290.09,295.45,299.98,263.52,227.35,188.67,160.63,91.17,198.53,269.90,330.17,397.71,421.99,409.07,398.83,386.35,370.42,357.91,350.92,338.64,324.62,312.50,308.57,291.23,L5
2006-04-10 21:45:40+00:00,283.15,277.93,261.20,260.43,263.32,271.31,270.30,275.01,287.54,294.73,277.46,,177.60,151.11,105.02,232.44,262.60,332.12,385.01,401.70,393.22,382.51,376.42,367.40,357.90,352.27,334.06,322.46,316.57,311.29,301.61,L5
2006-04-18 21:44:03+00:00,290.11,286.34,271.40,269.07,274.34,285.69,288.89,293.94,299.85,301.56,290.07,,199.44,174.14,,243.94,296.92,359.04,398.41,422.26,412.09,401.84,394.23,391.50,376.25,368.65,351.37,335.59,334.26,321.91,,L7
2006-04-26 21:45:56+00:00,257.47,254.60,249.62,247.38,247.67,256.44,259.85,267.48,273.10,278.49,262.32,229.18,189.27,137.00,93.14,223.61,261.87,318.00,374.09,389.26,377.60,373.32,367.28,352.60,346.57,339.94,326.08,314.89,308.27,298.34,286.26,L5
2006-05-12 21:46:09+00:00,271.79,264.77,260.92,260.25,263.99,269.78,268.47,276.60,288.71,280.79,265.42,237.56,182.96,155.42,109.93,,303.05,334.96,380.90,394.39,385.42,373.19,382.40,362.15,351.57,350.75,334.65,320.50,309.91,299.95,293.35,L5
2006-05-20 21:44:08+00:00,,,259.79,262.02,277.07,270.03,274.59,284.00,300.03,293.45,277.46,243.80,,,,,330.69,362.24,398.77,407.71,392.94,382.50,390.24,376.93,369.37,368.51,349.80,332.53,327.97,316.10,313.04,L7
2006-06-05 21:44:06+00:00,272.87,272.43,269.82,264.28,,,277.12,277.42,283.88,296.14,278.55,254.59,208.88,160.11,114.89,194.96,327.45,362.01,394.02,,,,378.68,368.98,357.52,351.26,335.12,321.92,313.51,305.48,295.78,L7
2006-06-13 21:46:37+00:00,280.99,274.22,272.63,262.89,266.85,272.99,277.12,279.14,288.76,302.75,286.08,265.87,212.78,167.32,129.96,173.06,327.35,375.51,396.55,405.42,400.52,381.83,381.43,377.98,364.61,362.67,353.26,331.85,324.71,314.57,302.15,L5
2006-07-07 21:43:55+00:00,261.09,262.99,,,258.86,263.58,267.21,272.22,285.60,281.48,276.69,269.43,251.41,224.29,176.73,,,,,405.52,391.28,372.82,365.58,366.79,359.19,348.32,336.22,330.71,,308.66,300.14,L7
2006-07-23 21:43:47+00:00,,,259.99,255.91,264.90,268.58,266.08,281.45,294.37,294.56,287.38,285.65,272.68,,,169.09,266.51,347.06,405.55,408.79,388.64,373.20,368.22,357.88,358.45,356.68,343.32,328.26,321.22,314.14,294.11,L7
2006-09-01 21:47:43+00:00,271.50,274.74,274.71,267.05,271.59,271.93,263.07,276.06,289.97,302.95,302.68,290.00,269.14,274.33,175.27,173.37,277.22,321.99,400.47,408.19,395.82,374.51,368.53,365.33,366.30,353.78,340.02,324.52,316.88,310.56,302.25,L5
2006-09-17 21:47:54+00:00,270.73,289.03,291.41,276.85,275.77,280.47,260.41,272.27,294.85,310.98,303.96,269.32,260.36,286.92,285.11,204.71,240.41,297.22,403.08,402.09,402.10,384.41,378.91,362.46,367.70,361.56,335.44,326.19,325.56,313.80,305.90,L5
2006-09-25 21:43:32+00:00,264.29,,,262.24,264.25,267.99,264.27,272.39,295.34,310.87,303.97,279.65,268.92,275.23,,180.57,269.87,312.68,365.20,401.13,388.69,380.97,371.60,366.36,363.17,355.30,334.88,324.69,322.07,306.32,301.13,L7
2006-10-27 21:43:45+00:00,270.21,274.30,,,272.03,273.52,268.88,276.45,297.18,311.44,296.15,266.51,266.49,274.43,,,,305.03,390.37,411.21,405.36,380.63,375.64,365.14,363.51,360.13,341.58,318.76,323.48,313.26,298.95,L7
2006-11-12 21:43:58+00:00,,,,,,,,,,,,,,,252.19,171.67,221.21,283.12,398.80,411.97,400.50,382.64,372.66,364.92,360.54,356.38,339.78,321.52,,,,L7
2006-11-28 21:44:08+00:00,272.26,284.19,283.23,278.59,277.27,278.30,272.91,,,308.79,,242.64,238.49,234.89,234.78,167.37,204.56,298.00,401.27,417.14,396.44,378.72,373.52,,,,348.51,318.17,314.65,308.20,292.36,L7
2006-12-06 21:48:41+00:00,,,,,,,,246.64,,,,,200.31,202.68,,147.15,205.80,,386.89,397.98,381.25,366.04,352.64,345.14,343.19,341.76,331.05,318.96,311.39,284.06,278.73,L5
2007-01-23 21:49:00+00:00,261.59,288.39,288.98,290.05,284.51,292.94,312.39,309.06,303.98,308.26,279.00,256.07,249.28,247.78,,,,,418.71,442.19,425.79,398.63,383.08,374.83,,,,,,,,L5
2007-02-08 21:49:02+00:00,254.60,249.49,250.91,251.09,260.99,262.63,266.88,279.60,290.68,286.47,253.09,238.30,244.40,249.86,258.33,,260.96,334.34,390.87,420.79,403.66,379.25,369.20,363.19,363.06,347.66,335.81,317.48,311.39,305.89,293.19,L5
2007-03-04 21:44:34+00:00,,,270.02,263.16,257.83,256.52,260.57,280.52,288.28,284.37,262.71,251.84,251.20,,,245.15,333.08,378.19,399.75,398.69,378.08,364.30,360.30,344.63,348.10,346.45,329.78,316.17,311.49,310.97,295.65,L7
2007-03-20 21:44:36+00:00,261.40,269.27,270.51,265.33,265.70,,,288.83,291.38,278.25,263.94,251.48,253.35,267.29,277.54,235.86,328.65,367.38,409.40,418.55,399.44,,,,352.89,352.71,337.22,317.95,311.60,304.14,294.11,L7
2007-05-07 21:44:29+00:00,,269.87,268.74,267.57,258.71,271.71,286.48,300.77,304.40,,,,,,,,,,,,,381.10,376.52,361.17,358.42,347.66,331.59,,,,,L7
2007-06-08 21:44:20+00:00,278.62,292.67,286.67,286.00,278.51,280.38,,,304.26,280.28,259.71,,,,,,,,425.04,425.75,404.03,388.91,,,,361.61,348.25,333.37,325.02,319.83,305.34,L7
2007-06-24 21:44:19+00:00,251.81,261.00,269.81,270.35,270.63,271.16,279.88,,,,,,,,,,,,,,,,384.79,,,357.02,335.66,319.17,311.65,302.88,293.19,L7
2007-07-26 21:44:13+00:00,270.93,278.39,274.32,285.69,279.62,,,291.21,297.37,288.34,,,,,,,,,,418.23,411.92,,,381.25,367.34,350.56,335.23,332.27,323.14,309.91,305.51,L7
2007-09-12 21:43:53+00:00,,,273.45,274.12,274.18,281.49,280.27,285.79,292.21,293.40,286.75,297.48,280.77,,289.35,260.72,313.41,370.60,398.28,403.76,384.32,387.95,374.87,366.36,361.92,346.68,334.19,320.33,309.13,304.68,294.59,L7
2007-09-28 21:43:49+00:00,275.97,279.67,274.83,,280.17,279.85,283.82,288.33,297.32,310.25,297.20,294.40,291.37,296.43,306.04,284.84,,,404.94,413.65,397.43,384.44,375.97,369.27,364.78,355.80,336.85,319.69,313.79,303.59,299.74,L7
2007-10-30 21:44:02+00:00,289.63,287.73,286.96,288.87,289.51,,,301.88,308.25,314.83,305.98,296.79,301.65,311.62,334.88,305.69,339.64,371.10,406.80,422.72,,,386.63,386.79,378.59,369.85,350.92,330.43,325.05,313.46,305.37,L7
2008-01-02 21:44:25+00:00,271.84,270.83,270.17,265.22,,,276.09,277.14,276.75,291.82,282.07,286.76,301.41,317.17,337.99,274.95,,,,,,374.52,351.32,,345.68,337.86,327.51,314.96,300.08,291.43,287.68,L7
2008-02-03 21:44:23+00:00,265.75,268.13,266.71,,,273.40,277.79,273.04,281.76,290.18,290.79,301.80,307.23,326.53,312.24,249.81,,,,,409.76,381.85,359.98,,338.72,336.69,328.20,316.15,304.79,301.15,293.26,L7
2008-02-19 21:44:19+00:00,262.79,257.66,253.90,261.65,266.09,278.72,285.65,274.68,,296.96,297.25,304.40,311.98,353.33,310.92,236.14,,,,,,,,,,,,,,,,L7
2008-06-10 21:43:51+00:00,279.88,276.17,275.62,282.27,284.93,,,,,,,,,,,,,,,,,,,391.38,377.39,364.79,353.02,342.35,325.54,316.97,308.81,L7
2008-07-12 21:43:29+00:00,285.90,279.28,,299.25,300.55,303.99,303.33,,,,,,,,,,,,,,,406.19,397.38,392.17,393.45,370.46,356.21,343.78,330.39,318.25,310.85,L7
2008-09-14 21:42:59+00:00,286.71,289.45,274.03,280.46,300.29,295.90,290.97,314.22,328.45,353.06,335.97,,,,,,,,358.67,396.29,395.76,410.58,393.29,373.11,363.84,360.34,339.03,322.99,305.98,305.11,,L7
2008-12-03 21:43:27+00:00,294.44,288.91,,,296.94,305.10,310.76,322.43,346.56,344.23,332.54,351.17,352.27,355.73,,,,329.16,343.66,372.83,397.46,401.25,396.33,392.75,382.85,362.19,349.08,334.01,320.77,317.43,305.09,L7
