dates,nzd0256-0000,nzd0256-0001,nzd0256-0002,nzd0256-0003,nzd0256-0004,nzd0256-0005,nzd0256-0006,nzd0256-0007,nzd0256-0008,nzd0256-0009,nzd0256-0010,nzd0256-0011,nzd0256-0012,nzd0256-0013,nzd0256-0014,nzd0256-0015,nzd0256-0016,nzd0256-0017,nzd0256-0018,nzd0256-0019,nzd0256-0020,nzd0256-0021,nzd0256-0022,nzd0256-0023,nzd0256-0024,nzd0256-0025,nzd0256-0026,nzd0256-0027,nzd0256-0028,nzd0256-0029,nzd0256-0030,satname
2002-02-02 21:42:54+00:00,295.93,289.61,286.63,291.75,298.53,300.04,303.40,305.40,319.73,323.87,305.17,290.09,226.26,186.94,147.55,335.22,371.23,398.23,422.11,429.43,416.11,408.67,401.88,397.94,388.99,380.71,367.18,351.86,340.25,319.53,309.21,L7
2002-02-18 21:42:54+00:00,296.35,289.94,288.80,293.88,302.34,302.26,305.48,306.50,319.38,323.70,305.50,290.30,234.16,186.12,142.89,343.60,378.40,403.46,425.52,433.09,420.36,410.31,403.27,399.64,389.72,382.43,368.15,352.74,339.02,321.78,309.92,L7
2002-04-07 21:42:52+00:00,294.68,289.30,287.93,293.63,302.67,303.51,306.53,305.93,317.20,322.61,306.06,302.29,232.51,169.68,145.88,339.27,375.82,401.12,425.71,434.73,422.72,411.95,403.90,398.44,388.22,380.34,365.72,350.78,336.01,318.93,307.09,L7
2002-09-14 21:41:55+00:00,300.17,298.04,293.73,295.40,301.72,302.82,306.93,312.28,314.44,324.39,301.06,296.63,252.15,159.43,154.84,343.40,370.39,392.56,423.48,434.57,426.02,414.43,408.44,394.97,392.38,385.10,370.52,351.80,332.29,316.99,306.00,L7
2002-11-01 21:41:54+00:00,299.04,296.70,292.77,290.89,292.67,294.77,297.02,302.31,309.48,317.09,289.39,257.59,249.60,221.34,,357.22,362.96,374.98,408.60,421.39,407.60,392.68,386.07,379.22,379.71,377.52,364.99,346.02,324.62,312.24,302.16,L7
2003-01-20 21:42:33+00:00,296.35,294.42,289.01,288.37,289.60,293.35,295.76,299.41,306.39,310.30,285.20,260.89,254.40,231.19,,361.68,373.41,388.55,414.74,428.29,414.63,397.99,391.06,383.87,381.45,381.25,367.93,348.70,326.89,316.52,304.79,L7
2003-02-05 21:42:41+00:00,294.87,292.54,285.54,284.70,285.03,288.21,291.52,295.85,303.62,307.21,279.99,260.94,257.56,235.10,,361.33,375.24,392.41,413.50,426.74,414.83,399.54,392.57,384.67,380.19,378.10,365.59,347.26,326.56,316.18,304.31,L7
2003-02-21 21:42:44+00:00,291.68,288.43,283.00,282.28,283.03,285.90,289.72,295.49,303.03,304.25,278.53,264.82,260.83,240.60,,362.16,379.53,398.19,416.14,428.37,416.74,401.48,394.31,386.29,381.06,378.58,365.83,347.24,327.93,317.13,306.11,L7
2003-05-12 21:42:48+00:00,285.91,281.53,275.96,275.56,276.91,277.23,279.90,284.95,294.81,295.92,271.28,269.64,268.32,253.44,,365.45,390.58,413.67,414.97,425.38,417.91,406.40,397.24,387.85,378.65,375.00,362.84,344.85,327.38,319.94,309.80,L7
2003-07-15 21:42:38+00:00,285.91,282.23,276.84,277.06,278.36,278.73,280.99,284.67,294.31,295.23,275.77,268.95,268.32,253.44,,349.49,377.69,405.05,415.56,425.31,417.50,406.21,397.47,389.11,379.53,376.17,364.25,345.61,328.34,320.66,310.97,L7
2003-08-16 21:42:28+00:00,274.23,278.12,271.00,271.23,273.33,273.61,275.13,278.88,288.20,290.99,280.25,269.27,273.93,262.60,,333.55,355.79,391.66,412.27,419.81,412.24,403.09,393.65,387.57,378.08,372.31,359.26,340.62,328.24,317.38,310.36,L7
2003-09-09 21:31:29+00:00,269.63,273.68,266.86,263.75,269.12,270.98,268.04,266.84,279.75,290.10,284.03,263.75,,,,301.60,335.33,376.83,407.46,414.78,408.19,401.04,391.11,385.84,375.93,369.57,356.75,338.45,325.64,314.04,306.93,L5
2003-09-25 21:31:42+00:00,270.75,272.13,266.20,263.83,268.12,270.88,268.23,268.18,281.52,292.44,288.94,263.75,,201.80,180.81,315.49,329.80,376.63,406.29,415.54,406.94,402.02,390.43,382.68,375.96,368.27,352.42,336.93,322.92,313.28,305.84,L5
2003-10-19 21:42:20+00:00,272.87,273.51,268.07,266.47,270.09,273.05,271.76,268.18,281.52,295.24,293.94,263.75,,207.46,194.19,331.93,340.56,379.44,407.84,418.15,409.94,404.00,393.17,383.36,375.96,368.27,352.42,336.93,325.21,314.56,306.73,L7
2003-11-04 21:42:27+00:00,276.36,275.23,268.07,266.47,272.09,276.28,276.28,273.71,283.69,295.69,293.94,263.75,,200.90,194.19,331.93,340.56,379.44,409.15,418.33,410.66,405.48,394.72,383.72,378.10,370.29,353.24,338.75,326.11,315.60,307.93,L7
2003-11-20 21:42:43+00:00,274.96,273.93,267.07,264.07,269.95,278.07,280.16,275.79,283.88,294.73,294.81,263.75,,200.90,194.19,324.37,339.87,375.60,409.37,419.26,410.78,404.16,394.62,383.26,381.06,371.38,352.20,339.38,326.61,314.07,305.95,L7
2003-11-28 21:32:34+00:00,274.81,272.38,267.39,265.38,271.43,279.95,282.36,278.39,286.97,295.64,295.72,273.20,251.73,196.75,188.02,318.55,339.87,381.39,411.62,422.00,413.42,406.13,396.48,385.74,382.96,373.78,352.41,338.75,326.20,314.11,305.40,L5
2004-02-24 21:43:09+00:00,280.08,271.40,267.81,263.59,271.83,283.78,286.60,283.07,291.93,301.02,304.80,292.12,244.08,194.73,188.02,322.79,342.90,383.68,411.07,425.90,418.30,410.26,399.24,386.74,385.94,374.42,351.34,337.95,325.01,314.72,305.22,L7
2004-03-27 21:43:21+00:00,286.28,276.17,273.41,274.44,279.61,291.08,296.62,294.73,304.85,308.09,309.13,292.12,248.18,195.04,191.62,320.40,350.34,383.02,413.99,427.46,421.78,411.33,401.41,389.44,389.00,376.85,355.16,339.99,328.02,316.77,306.97,L7
2004-04-04 21:33:25+00:00,286.16,276.18,273.76,277.84,282.11,292.72,297.83,298.12,307.54,309.95,308.30,292.12,247.37,190.59,191.62,325.89,348.27,382.84,414.25,427.07,421.29,414.13,404.75,392.93,391.22,378.15,356.39,340.62,327.36,316.75,307.22,L5
2004-04-12 21:43:15+00:00,285.90,276.45,274.46,278.13,282.44,292.45,297.94,300.32,309.56,311.99,308.73,292.12,247.60,190.50,191.62,325.45,345.03,382.78,413.44,426.36,420.61,413.24,404.41,392.96,390.56,376.88,355.81,339.54,326.74,316.49,307.22,L7
2004-05-06 21:34:22+00:00,279.81,271.07,270.63,274.12,278.97,290.21,294.94,296.84,309.35,312.54,304.39,292.12,247.60,183.87,175.66,317.58,338.42,381.07,412.71,426.06,420.23,410.13,402.19,393.86,389.35,375.79,355.02,338.31,325.08,313.74,303.49,L5
2004-06-23 21:35:46+00:00,282.89,273.71,272.16,279.31,283.35,291.64,296.67,301.91,315.15,319.19,306.44,,246.57,183.79,,330.31,338.74,378.96,413.36,427.20,421.70,411.79,404.13,396.73,389.90,375.98,357.39,339.18,326.68,316.44,306.29,L5
2004-07-25 21:36:37+00:00,283.18,274.93,272.85,278.71,283.07,291.84,298.14,303.31,315.30,322.49,312.04,299.19,250.37,179.55,,325.81,346.75,385.39,416.57,428.11,421.27,413.25,405.85,397.22,389.75,375.57,357.94,340.42,326.75,317.34,306.04,L5
2004-08-02 21:42:52+00:00,283.29,274.67,273.62,278.43,283.65,291.84,298.14,304.47,315.80,322.92,312.81,294.22,256.54,171.58,,304.40,353.01,388.61,418.99,429.53,422.61,413.25,405.85,397.22,391.84,376.58,359.25,341.54,327.17,317.46,305.48,L7
2004-08-10 21:36:56+00:00,283.74,275.65,274.32,279.19,284.15,290.53,296.95,300.07,310.73,322.92,312.81,294.22,256.54,171.58,,304.40,356.66,393.37,422.70,432.06,422.56,415.04,408.64,398.77,391.33,376.35,359.04,341.71,326.98,316.54,304.78,L5
2004-08-26 21:37:23+00:00,283.64,276.01,274.75,278.98,283.94,289.73,296.03,299.25,309.09,324.45,318.80,293.51,260.56,179.43,,290.25,358.80,395.61,425.02,431.15,419.34,415.51,409.89,397.36,390.31,375.37,357.97,341.14,325.59,315.55,303.16,L5
2004-09-03 21:42:47+00:00,283.87,275.88,274.51,278.98,283.94,290.48,296.60,299.79,309.22,324.60,319.44,291.71,261.85,182.44,,290.25,358.80,395.61,425.02,431.15,420.85,416.20,410.59,398.37,390.52,376.28,358.78,341.69,325.59,315.66,303.68,L7
2004-09-11 21:37:49+00:00,285.14,277.55,277.47,281.38,287.02,294.07,299.48,300.14,309.81,328.69,319.44,291.71,261.85,185.29,,278.82,359.73,396.32,425.71,432.39,422.09,417.48,411.07,397.90,390.24,375.96,358.73,342.01,326.05,315.82,303.69,L5
2004-09-19 21:42:41+00:00,285.32,277.48,277.09,281.31,287.11,294.42,299.78,300.14,309.81,328.83,319.26,291.89,262.32,187.39,,267.35,361.44,397.54,425.74,432.96,422.57,416.70,410.57,397.90,390.24,375.96,360.59,341.89,325.84,315.38,303.02,L7
2004-10-13 21:38:32+00:00,286.22,276.79,276.15,278.72,285.51,293.30,299.13,298.75,306.93,330.04,320.54,289.81,265.48,187.46,,222.21,368.77,402.91,428.82,435.95,423.50,415.37,409.75,395.47,389.11,375.89,360.82,342.51,324.94,314.75,301.77,L5
2004-11-06 21:42:59+00:00,290.13,280.01,279.14,281.61,288.60,296.18,302.47,302.64,310.06,332.89,322.38,286.30,261.30,190.27,,222.21,372.91,406.51,431.23,438.31,426.50,417.97,411.48,396.73,389.54,375.63,360.57,342.31,324.44,314.91,301.88,L7
2004-11-22 21:43:05+00:00,290.41,280.78,279.23,281.56,288.60,296.18,302.24,303.25,310.45,332.20,322.60,286.30,259.26,200.70,,221.54,371.82,403.03,431.23,438.31,426.50,417.97,411.01,396.05,388.18,375.27,359.63,341.81,323.66,314.02,301.60,L7
2004-12-08 21:43:14+00:00,289.50,280.15,278.53,280.84,287.64,295.50,302.24,303.25,309.90,330.67,322.60,280.88,254.30,204.13,,221.12,368.48,399.09,427.35,434.40,423.98,415.96,411.01,396.05,388.18,373.61,357.77,340.60,322.23,312.68,300.59,L7
2005-02-10 21:43:38+00:00,290.63,280.72,277.46,278.78,286.00,296.12,301.34,304.73,312.74,328.37,317.15,277.18,246.91,225.15,,206.31,358.49,389.76,419.45,427.82,422.11,412.25,406.61,392.31,383.67,370.15,354.49,336.61,318.14,308.14,297.34,L7
2005-02-18 21:40:42+00:00,288.38,278.52,275.12,274.84,281.61,292.38,299.13,303.13,311.79,325.64,314.45,277.01,245.27,221.60,,210.23,353.50,384.26,414.80,423.81,419.39,410.42,404.08,389.99,381.38,370.15,354.49,336.61,318.14,308.14,297.34,L5
2005-03-30 21:43:44+00:00,287.28,275.66,271.10,268.07,271.68,283.51,294.19,304.03,313.66,318.14,302.31,271.87,243.74,240.91,209.61,227.59,340.85,369.24,401.46,413.49,413.06,401.99,397.92,385.98,377.66,371.06,348.10,332.76,316.29,303.89,295.40,L7
2005-05-09 21:41:19+00:00,284.58,275.36,269.75,267.44,268.08,276.17,288.56,299.00,308.37,313.47,300.39,271.18,250.16,242.03,205.42,252.07,339.52,363.96,393.48,407.39,402.72,396.43,390.95,381.94,371.59,368.67,348.29,331.27,314.17,303.39,294.44,L5
2005-05-25 21:41:28+00:00,283.66,272.68,267.80,265.60,268.44,274.94,283.89,297.47,307.40,309.52,292.03,271.60,256.15,237.13,205.42,271.03,337.21,361.80,392.58,406.00,401.82,396.11,385.11,380.52,373.12,368.38,349.87,330.91,313.33,303.77,294.48,L5
2005-06-02 21:43:36+00:00,286.65,275.81,268.31,266.46,269.95,275.49,282.59,297.47,307.40,309.52,292.03,271.60,256.15,237.13,205.42,271.03,337.21,361.80,392.58,406.00,401.82,396.11,385.11,380.49,373.12,368.38,349.87,332.72,314.86,305.13,295.49,L7
2005-06-10 21:41:36+00:00,291.63,279.92,270.55,268.34,270.76,275.46,283.76,299.17,311.38,309.63,294.11,278.68,267.41,241.48,194.21,292.89,341.59,364.66,392.65,406.19,404.05,397.50,386.45,382.00,375.20,373.47,354.95,335.49,321.79,309.49,299.72,L5
2005-06-26 21:41:40+00:00,291.04,279.59,271.42,269.05,271.34,277.38,284.09,298.33,309.82,308.16,293.16,277.62,267.40,240.94,188.51,294.70,343.66,367.92,394.75,408.08,405.11,397.51,387.66,383.36,375.92,372.76,355.89,335.60,321.79,310.22,300.10,L5
2005-07-12 21:41:47+00:00,289.27,278.86,270.67,268.54,270.65,277.36,284.49,298.69,310.76,309.45,294.55,277.62,267.40,240.94,188.51,294.70,343.66,367.92,394.75,408.08,404.36,396.43,388.29,383.98,376.61,371.87,356.05,335.37,322.93,310.08,300.40,L5
2005-07-28 21:41:57+00:00,287.21,276.92,269.39,267.31,269.24,276.64,285.71,299.42,311.03,309.50,294.16,278.65,267.03,239.94,179.95,290.63,343.84,370.11,396.12,408.10,404.07,396.49,388.58,383.81,376.26,371.02,354.70,334.84,322.46,310.21,300.44,L5
2005-08-29 21:42:10+00:00,287.84,277.70,270.14,270.54,272.54,279.01,288.20,303.74,310.65,307.37,290.81,278.63,272.30,246.55,174.42,297.10,345.34,376.51,400.65,411.60,404.38,397.41,389.67,383.68,376.72,371.62,356.07,335.99,323.94,312.16,303.28,L5
2005-09-06 21:43:12+00:00,287.14,276.62,270.14,270.37,272.97,279.10,288.31,302.89,308.60,305.28,289.76,279.12,273.64,245.00,174.42,297.10,345.34,376.51,402.54,412.43,404.20,396.35,388.58,383.10,375.59,370.54,354.54,335.19,323.05,311.65,303.26,L7
2005-10-08 21:43:05+00:00,285.75,276.30,269.48,270.54,273.46,279.03,287.85,302.38,307.19,303.27,289.86,280.54,274.01,242.19,166.82,292.57,341.15,380.51,403.79,413.61,403.61,396.33,388.58,383.48,375.19,367.80,353.99,335.44,323.19,311.82,302.91,L7
2005-11-09 21:43:30+00:00,285.10,275.58,269.42,270.84,274.76,280.47,288.47,300.92,305.43,302.17,292.52,284.94,274.25,235.13,159.94,290.03,340.86,384.86,407.93,415.43,405.95,396.08,387.33,381.82,373.88,367.01,351.78,334.32,321.79,311.78,303.46,L7
2006-01-20 21:44:01+00:00,278.81,269.83,264.21,267.06,274.86,280.22,294.79,301.38,300.69,300.38,295.35,291.06,263.86,210.02,152.16,255.90,321.26,386.26,416.74,424.16,409.25,397.76,385.96,377.45,368.51,363.49,347.24,331.85,320.08,312.44,304.66,L5
2006-02-13 21:44:07+00:00,280.65,272.54,267.53,269.77,279.44,282.10,291.82,298.91,299.07,299.75,295.11,285.34,255.91,190.20,138.57,252.47,313.31,386.54,419.50,428.14,410.66,398.31,385.50,375.68,365.71,361.17,346.55,331.65,320.43,313.31,304.87,L7
2006-02-21 21:44:44+00:00,278.12,269.78,265.28,266.21,274.91,279.53,288.79,296.53,297.37,298.99,292.60,276.40,247.19,182.29,125.06,229.98,299.89,381.21,417.35,427.15,409.78,397.07,384.79,375.29,364.81,359.92,345.41,330.91,319.57,312.91,304.00,L5
2006-03-09 21:45:04+00:00,276.42,269.35,265.35,262.58,271.24,277.38,282.71,291.56,296.54,302.79,293.17,265.46,231.69,169.78,111.16,209.84,287.37,365.09,410.71,427.80,411.96,397.87,384.44,374.43,363.05,357.02,343.23,329.86,318.69,313.07,300.61,L5
2006-04-10 21:45:40+00:00,277.52,270.49,264.13,259.61,267.81,276.37,280.64,287.69,295.15,302.35,289.31,257.78,214.35,152.92,96.41,205.10,276.62,350.33,403.92,421.56,408.84,395.31,383.10,371.18,360.70,354.93,340.71,327.91,318.33,313.67,301.49,L5
2006-04-18 21:44:03+00:00,279.32,272.75,265.17,261.50,269.11,277.70,281.82,288.58,295.82,302.24,289.42,257.78,212.22,155.95,96.41,212.87,280.68,352.08,402.82,421.70,409.30,396.24,384.69,374.09,362.92,356.89,342.24,329.00,320.61,314.85,301.49,L7
2006-04-26 21:45:56+00:00,276.59,270.48,263.23,259.15,265.54,275.04,279.07,285.94,292.98,299.27,286.03,252.06,209.35,153.58,95.76,214.66,277.54,346.40,398.03,416.30,405.34,393.38,382.51,371.40,360.88,354.77,340.22,327.24,319.07,312.78,299.32,L5
2006-05-12 21:46:09+00:00,275.20,269.50,261.90,259.31,265.32,273.65,276.75,284.75,292.78,297.15,280.49,239.54,198.30,148.37,98.12,214.66,281.19,344.76,395.58,413.17,401.59,391.20,383.61,371.34,359.99,354.09,340.03,326.58,318.64,311.33,298.00,L5
2006-05-20 21:44:08+00:00,275.20,269.50,261.67,259.65,266.79,273.25,276.51,284.67,293.59,296.74,280.15,240.25,198.30,148.37,98.12,214.66,287.37,346.95,395.98,412.48,400.63,390.23,384.35,371.96,361.03,355.69,341.11,327.24,319.67,311.86,299.88,L7
2006-06-05 21:44:06+00:00,274.94,269.83,262.49,260.16,266.79,273.25,276.57,283.94,292.62,296.68,279.99,242.30,199.47,149.68,100.52,211.85,291.83,348.62,395.76,412.48,400.63,390.23,383.78,371.66,360.68,355.25,340.51,326.71,319.06,311.22,299.43,L7
2006-06-13 21:46:37+00:00,275.55,270.27,263.41,260.43,266.79,273.22,276.62,283.51,292.27,297.23,280.55,245.25,200.81,151.44,104.20,207.00,295.38,351.31,395.84,411.70,400.62,389.39,383.57,372.24,361.04,355.92,341.67,327.17,319.57,311.53,299.70,L5
2006-07-07 21:43:55+00:00,274.23,269.60,263.41,260.43,266.00,272.35,275.84,282.57,291.71,295.92,280.23,247.93,205.41,158.06,112.26,207.00,295.38,351.31,395.84,411.08,399.77,387.89,382.07,371.78,360.89,355.29,341.22,327.47,319.57,311.29,299.74,L7
2006-07-23 21:43:47+00:00,273.07,268.67,262.98,259.47,264.80,271.15,273.39,280.78,290.63,293.70,277.67,251.71,210.22,160.76,112.26,199.77,290.60,348.63,393.98,408.02,396.81,384.60,380.03,369.78,359.65,354.45,340.18,326.60,318.74,310.50,298.04,L7
2006-09-01 21:47:43+00:00,273.06,270.07,263.90,260.98,266.28,270.84,271.66,279.40,289.75,293.35,278.88,255.94,215.28,178.26,124.51,201.12,292.36,344.31,393.15,406.52,394.66,381.45,378.12,368.91,360.51,354.89,340.23,326.17,318.58,309.96,297.99,L5
2006-09-17 21:47:54+00:00,273.30,273.01,267.15,262.61,266.44,271.08,270.28,277.78,289.70,294.35,282.55,260.60,222.45,192.29,148.76,201.90,289.41,341.01,393.69,404.53,393.96,380.01,377.45,368.18,361.40,355.85,339.94,326.31,319.89,310.44,299.46,L5
2006-09-25 21:43:32+00:00,272.40,273.01,267.15,262.58,266.24,270.80,269.78,277.33,290.17,295.73,284.34,262.50,226.68,200.59,148.76,199.53,287.63,338.44,391.10,404.22,393.48,380.10,376.96,368.03,361.55,355.81,339.52,326.18,320.08,310.09,299.61,L7
2006-10-27 21:43:45+00:00,270.43,273.21,269.90,263.94,268.37,270.99,268.72,276.80,291.87,298.54,287.83,266.24,243.74,227.26,165.31,182.63,292.82,335.41,392.77,404.94,394.53,378.23,376.12,367.00,362.14,356.90,340.43,325.99,320.59,310.28,300.68,L7
2006-11-12 21:43:58+00:00,270.24,274.62,271.39,264.46,268.92,271.14,268.75,276.82,292.22,300.51,290.32,269.42,251.33,237.52,189.03,181.06,282.59,329.65,394.76,406.89,396.21,379.28,375.15,367.28,363.04,357.46,340.94,326.10,321.92,311.43,301.49,L7
2006-11-28 21:44:08+00:00,270.49,275.99,275.30,266.83,268.94,272.17,268.56,275.93,291.24,302.22,291.93,269.30,249.91,237.19,195.56,179.35,266.82,322.51,395.03,407.94,396.59,378.86,373.48,366.20,362.33,356.23,340.81,324.66,320.26,310.55,299.20,L7
2006-12-06 21:48:41+00:00,270.15,276.58,276.39,267.25,268.94,272.17,267.49,272.08,292.30,302.98,293.84,271.13,248.95,242.51,209.01,173.37,251.62,317.58,394.24,406.94,395.06,377.58,370.87,363.56,360.74,355.18,340.41,324.36,319.99,308.17,297.30,L5
2007-01-23 21:49:00+00:00,268.43,282.13,284.58,274.96,274.24,277.53,273.66,275.48,296.26,308.88,297.15,267.37,250.43,256.61,236.84,174.14,236.51,303.01,395.60,411.49,399.49,380.82,372.07,363.45,360.73,354.82,338.75,321.83,319.00,306.03,296.55,L5
2007-02-08 21:49:02+00:00,266.45,276.69,277.85,270.98,272.34,275.40,272.69,276.07,295.33,305.68,289.81,263.21,249.67,255.77,241.14,174.14,240.00,307.48,395.07,412.52,399.96,380.64,371.75,363.42,361.07,353.80,338.38,321.29,317.92,306.01,296.07,L5
2007-03-04 21:44:34+00:00,265.61,277.08,276.91,270.33,270.38,273.20,272.33,276.70,295.05,303.03,283.15,257.76,247.43,253.11,257.60,186.10,247.98,315.51,394.99,411.47,397.99,379.51,370.84,360.83,358.47,352.75,337.10,320.24,317.15,306.07,295.13,L7
2007-03-20 21:44:36+00:00,264.06,273.13,272.73,268.41,268.94,271.98,274.32,279.07,294.47,298.35,276.48,255.21,246.56,250.31,255.71,191.29,260.59,325.53,395.70,413.29,397.69,378.90,369.83,360.60,356.35,351.48,337.33,319.21,315.15,304.69,293.45,L7
2007-05-07 21:44:29+00:00,262.46,272.24,272.06,269.30,267.50,272.42,279.85,284.24,295.74,293.23,264.69,248.07,239.51,240.50,255.71,193.44,259.04,332.21,400.81,415.33,397.88,378.67,369.70,358.98,354.37,348.77,336.25,318.38,312.10,302.65,290.81,L7
2007-06-08 21:44:20+00:00,264.05,273.94,272.64,270.53,267.71,272.84,281.58,291.76,297.16,287.53,263.69,249.42,249.56,254.98,267.94,240.51,307.56,359.97,408.75,421.19,402.20,382.44,372.28,360.96,355.62,351.22,336.53,321.24,314.88,310.21,297.07,L7
2007-06-24 21:44:19+00:00,261.60,271.78,272.23,270.51,268.13,272.56,281.24,291.76,297.16,287.53,263.69,249.42,249.56,254.98,267.94,240.51,307.56,359.97,408.75,421.19,402.20,382.44,374.78,360.96,355.62,352.19,336.38,320.83,314.23,308.74,296.30,L7
2007-07-26 21:44:13+00:00,263.47,270.12,270.14,269.88,267.43,268.48,273.45,288.19,296.06,283.54,259.86,247.21,249.65,258.58,267.94,240.51,307.56,359.97,406.26,416.40,399.43,378.39,372.70,362.56,357.96,351.95,336.22,322.74,315.71,308.94,297.83,L7
