dates,satname,nzd0256-0000,nzd0256-0001,nzd0256-0002,nzd0256-0003,nzd0256-0004,nzd0256-0005,nzd0256-0006,nzd0256-0007,nzd0256-0008,nzd0256-0009,nzd0256-0010,nzd0256-0011,nzd0256-0012,nzd0256-0013,nzd0256-0014,nzd0256-0015,nzd0256-0016,nzd0256-0017,nzd0256-0018,nzd0256-0019,nzd0256-0020,nzd0256-0021,nzd0256-0022,nzd0256-0023,nzd0256-0024,nzd0256-0025,nzd0256-0026,nzd0256-0027,nzd0256-0028,nzd0256-0029,nzd0256-0030
2003-01-20 21:42:33+00:00,L7,276.72,277.20,268.81,269.06,269.21,276.25,278.97,279.37,283.91,282.48,260.53,248.49,241.20,228.07,294.10,347.80,365.82,387.20,408.04,423.09,409.69,392.34,384.75,374.17,368.65,372.40,357.53,339.81,315.14,308.78,293.75
2003-02-05 21:42:41+00:00,L7,272.67,271.12,259.35,255.96,253.56,255.05,261.08,267.42,275.01,280.18,244.05,237.44,238.63,218.44,164.49,331.86,345.22,368.49,386.10,398.43,391.77,383.89,376.79,363.41,356.10,348.35,338.25,325.20,305.26,294.88,282.58
2003-02-21 21:42:44+00:00,L7,258.42,253.78,254.60,252.07,254.56,256.15,262.02,273.57,277.28,271.93,249.26,253.00,241.13,229.80,261.26,332.70,355.70,380.33,399.38,407.57,397.07,385.80,377.86,365.44,361.13,357.07,343.36,326.63,309.99,297.51,289.89
2003-05-12 21:42:48+00:00,L7,299.84,292.02,289.08,289.16,294.33,285.47,281.52,283.44,301.87,313.08,,,,,,,,,418.36,424.45,425.13,422.43,408.42,400.37,387.57,381.01,371.06,351.77,337.98,337.44,331.81
2003-07-15 21:42:38+00:00,L7,,278.35,273.70,275.57,276.65,277.24,277.88,276.06,283.74,284.99,280.65,256.86,,,,289.60,324.01,364.18,407.94,415.02,405.84,396.85,389.83,384.15,374.47,372.29,361.32,341.15,323.60,314.95,307.12
2003-08-16 21:42:28+00:00,L7,245.43,,243.05,241.62,241.30,249.07,252.59,255.94,259.64,267.47,261.69,240.63,189.34,,,,301.66,344.47,388.09,396.88,385.60,377.00,368.22,365.01,358.89,348.57,331.02,316.42,,289.35,282.34
2003-09-09 21:31:29+00:00,L5,274.86,267.35,264.96,252.41,267.96,275.87,263.94,255.68,278.03,298.61,,,,,,,,,,,,,,,,,,,,318.71,310.74
2003-09-25 21:31:42+00:00,L5,282.85,275.26,271.32,272.89,272.85,279.26,277.70,282.30,298.60,310.56,308.76,,219.79,215.80,204.14,343.38,336.22,393.73,414.45,429.47,414.87,414.94,398.40,384.87,386.04,374.35,349.42,341.13,327.47,320.24,311.48
2003-10-19 21:42:20+00:00,L7,281.13,278.78,277.19,279.44,279.72,283.64,289.17,,,308.96,308.68,,353.89,212.72,206.91,364.41,372.34,387.39,413.69,428.25,421.62,411.62,403.83,385.73,,,,,331.80,320.67,310.90
2003-11-04 21:42:27+00:00,L7,305.79,294.51,,,296.07,307.68,315.40,313.35,308.24,310.42,,378.71,353.87,206.97,382.96,,,,431.70,435.24,430.22,426.59,416.18,401.52,400.41,392.11,370.26,358.05,343.39,335.53,328.80
2003-11-20 21:42:43+00:00,L7,,281.80,280.66,271.98,276.61,295.23,305.91,293.13,299.88,303.58,314.00,365.84,347.23,,313.16,323.70,364.64,387.74,416.02,426.35,422.18,411.41,404.67,393.96,399.20,383.30,362.68,352.13,337.35,323.62,314.81
2003-11-28 21:32:34+00:00,L5,253.04,244.42,250.60,252.25,260.80,272.13,276.81,273.03,281.50,281.04,276.27,264.12,218.13,150.69,119.66,261.68,339.49,368.36,397.14,410.45,401.28,393.94,383.67,372.58,368.45,361.76,329.50,314.65,300.18,290.40,277.56
2004-02-24 21:43:09+00:00,L7,274.07,262.14,255.90,,,277.65,282.29,286.17,291.29,299.00,297.14,,207.64,157.86,,,,,,419.30,413.31,397.64,383.27,375.43,370.46,355.41,339.67,319.31,,299.57,287.94
2004-03-27 21:43:21+00:00,L7,282.13,276.26,272.93,278.61,281.33,288.67,,,319.06,324.05,311.27,,243.57,190.55,,307.03,325.03,357.61,406.72,416.52,413.37,,,,382.21,367.40,349.39,334.54,323.35,306.22,297.23
2004-04-04 21:33:25+00:00,L5,292.56,282.46,281.72,298.42,301.65,309.52,310.88,318.66,328.98,328.08,312.12,,256.13,179.53,323.28,359.02,356.09,396.09,424.87,434.02,427.70,436.15,429.42,419.70,410.30,392.66,370.57,350.79,332.09,324.67,316.69
2004-04-12 21:43:15+00:00,L7,284.10,278.11,278.46,279.34,284.14,290.34,298.38,311.09,321.41,326.05,311.07,,248.14,189.61,116.12,322.89,331.54,381.98,408.26,421.05,415.54,407.60,402.13,392.78,386.32,368.94,352.04,332.83,322.70,314.33,
2004-05-06 21:34:22+00:00,L5,241.68,238.96,240.77,244.61,249.81,260.43,265.84,269.48,280.44,288.51,266.03,232.03,180.50,152.98,,246.42,317.79,355.66,397.27,404.75,398.25,380.35,376.28,369.34,365.64,358.17,338.44,326.40,,294.53,284.11
2004-06-23 21:35:46+00:00,L5,282.83,268.78,267.63,273.59,277.83,283.22,293.95,,,,,,,,,,,,,,,,,,,367.59,348.54,331.18,316.02,313.58,300.05
2004-07-25 21:36:37+00:00,L5,282.67,280.22,274.98,273.46,279.44,290.77,303.26,306.63,313.45,336.77,337.47,296.19,261.96,154.76,,308.72,374.32,406.63,426.40,429.68,416.13,416.51,410.17,396.17,386.43,370.51,358.63,345.63,324.46,320.17,302.25
2004-08-02 21:42:52+00:00,L7,275.55,265.34,271.46,268.26,278.59,,,301.79,309.10,316.95,307.75,277.91,273.79,110.16,,205.16,367.29,387.68,419.74,426.73,419.28,223.45,229.16,211.11,394.68,373.99,358.75,340.91,319.52,308.61,292.37
2004-08-10 21:36:56+00:00,L5,296.86,291.93,288.39,294.01,297.14,290.91,299.27,283.16,286.15,291.27,,,,,,,397.53,440.91,457.65,462.41,434.93,434.84,433.43,419.21,398.63,385.37,368.21,352.53,336.74,320.01,310.78
2004-08-26 21:37:23+00:00,L5,306.61,295.14,289.53,292.74,297.79,304.69,309.35,313.91,316.40,343.25,377.34,312.76,361.66,266.42,,244.30,404.84,442.30,461.90,456.71,432.19,438.76,429.04,411.62,400.58,384.85,368.32,347.73,333.54,329.01,313.23
2004-09-03 21:42:47+00:00,L7,268.94,259.54,257.21,,,279.53,283.60,286.63,290.87,308.63,304.45,263.66,241.09,176.28,,,,,,98.38,410.24,400.90,395.34,381.76,372.76,365.00,346.59,329.63,,297.21,288.45
2004-09-11 21:37:49+00:00,L5,309.83,304.92,317.70,315.06,326.76,338.38,334.52,314.88,328.83,373.42,383.12,384.55,362.47,227.31,,229.43,391.14,425.99,447.22,458.33,449.27,440.16,428.14,410.62,401.41,386.52,371.95,357.14,343.48,331.13,317.49
2004-09-19 21:42:41+00:00,L7,269.29,260.76,256.92,262.59,269.94,279.95,284.50,,,312.10,297.29,268.60,236.39,177.48,,158.28,340.84,372.51,402.01,414.04,403.35,389.90,386.04,218.76,193.12,176.91,360.47,322.61,303.40,289.94,275.68
2004-10-13 21:38:32+00:00,L5,306.18,282.93,277.57,279.41,287.55,298.55,304.60,319.48,337.03,339.17,315.14,289.74,253.38,123.56,75.95,197.78,366.38,401.57,425.01,441.64,431.89,417.51,415.53,398.90,399.61,386.75,363.41,349.57,329.47,318.46,308.41
2004-11-06 21:42:59+00:00,L7,292.77,281.91,281.38,,,298.40,307.96,312.67,319.22,323.31,292.66,266.58,241.98,155.37,,,,,,,441.21,414.92,403.90,394.14,382.79,369.56,349.74,336.39,321.60,309.87,298.93
2004-11-22 21:43:05+00:00,L7,305.78,299.58,291.15,293.67,,,312.62,320.60,327.83,339.23,338.39,,267.03,283.32,97.00,237.52,389.21,403.66,,,,,421.52,407.96,391.55,386.25,364.50,349.39,330.97,319.34,313.12
2004-12-08 21:43:14+00:00,L7,291.39,283.85,281.55,286.36,291.94,301.40,,,318.67,328.89,,258.91,238.80,247.30,,237.34,365.77,391.59,416.18,422.97,417.26,413.55,,,,370.79,350.95,339.27,321.59,311.72,303.23
2005-02-10 21:43:38+00:00,L7,,,255.45,250.39,258.30,268.32,274.31,283.70,298.17,300.05,281.95,264.32,,,,141.16,308.74,348.23,386.07,394.90,391.78,382.57,374.23,366.15,358.43,346.63,329.01,310.49,295.05,281.14,272.07
2005-02-18 21:40:42+00:00,L5,278.64,268.28,261.46,255.54,263.52,270.70,289.69,300.21,313.64,309.31,304.94,286.83,248.63,213.52,,246.99,335.07,362.23,397.88,410.72,408.64,405.18,393.28,384.73,374.79,,,,,,
2005-03-30 21:43:44+00:00,L7,274.45,260.09,260.25,254.57,256.10,263.69,276.46,,,299.50,281.34,264.84,253.44,246.31,166.94,257.52,302.93,331.15,380.85,395.87,387.58,378.18,,198.28,191.84,371.23,335.84,315.70,303.90,287.67,281.52
2005-05-09 21:41:19+00:00,L5,285.37,276.32,268.43,263.83,257.79,263.98,277.48,295.23,301.52,303.62,281.32,264.03,263.28,240.11,190.56,301.38,334.91,346.38,369.44,395.51,391.36,388.10,379.05,373.94,365.89,358.73,351.45,332.98,,307.38,292.52
2005-05-25 21:41:28+00:00,L5,281.22,268.41,261.66,262.65,262.77,261.30,269.28,294.48,300.15,295.49,273.74,263.66,265.00,226.83,93.77,300.31,335.34,350.70,378.08,389.04,387.30,385.95,375.32,375.62,374.78,361.95,349.52,327.62,,298.36,290.46
2005-06-02 21:43:36+00:00,L7,317.35,305.45,285.35,287.41,294.73,294.55,291.81,,,,,,,,,,,,,,,,,401.33,199.77,,,357.54,337.45,329.93,318.57
2005-06-10 21:41:36+00:00,L5,298.00,287.84,276.57,276.27,274.34,277.92,279.53,294.73,311.99,306.32,291.63,270.39,257.90,231.84,141.78,309.46,345.52,362.25,385.59,393.10,399.65,395.28,378.94,374.55,370.69,369.65,349.77,332.60,322.75,311.32,302.06
2005-06-26 21:41:40+00:00,L5,270.47,262.52,262.42,256.99,258.39,273.83,269.39,277.14,282.61,282.34,268.07,248.63,240.13,211.05,126.10,276.57,322.08,353.52,384.68,396.76,388.82,378.16,374.29,368.88,360.10,349.76,341.18,319.25,,295.16,282.94
2005-07-12 21:41:47+00:00,L5,267.67,265.50,256.47,255.25,255.95,267.99,278.44,291.56,305.83,309.25,293.68,,,,,,,,,,386.73,378.33,381.51,375.99,370.14,356.01,346.46,324.55,316.93,298.50,291.90
2005-07-28 21:41:57+00:00,L5,268.98,259.82,256.26,254.48,254.79,268.34,294.97,302.80,310.91,308.08,289.01,283.55,262.05,231.13,141.04,263.38,341.62,381.92,403.36,405.93,399.42,394.94,388.62,380.12,371.82,363.03,343.22,328.85,318.13,309.29,298.81
2005-08-29 21:42:10+00:00,L5,286.05,276.87,267.42,282.37,297.00,298.49,315.48,329.51,314.94,297.62,282.81,,381.39,394.34,173.42,295.07,339.97,414.67,439.21,441.66,418.55,415.50,403.42,385.67,377.07,377.74,366.25,343.84,330.18,325.00,323.89
2005-09-06 21:43:12+00:00,L7,270.83,258.08,,258.85,266.80,269.90,279.24,286.92,282.87,278.58,269.94,268.72,265.68,219.72,,,,,402.44,404.88,389.36,376.41,369.48,365.18,356.23,350.48,330.87,317.98,306.30,295.56,291.67
2005-10-08 21:43:05+00:00,L7,259.53,255.98,253.38,255.29,260.06,,,281.27,276.44,280.36,281.14,273.50,254.41,225.08,118.68,224.19,271.63,357.13,389.49,403.97,137.32,213.79,227.57,364.21,352.57,345.39,329.73,317.18,,288.23,276.87
2005-11-09 21:43:30+00:00,L7,277.87,268.18,267.06,,,275.88,282.08,281.14,284.55,292.76,304.06,293.47,263.39,189.07,,,,,,,408.74,384.90,367.92,355.95,352.93,350.51,330.46,320.82,307.65,305.87,296.84
2006-01-20 21:44:01+00:00,L5,273.13,267.59,253.40,252.81,264.14,268.98,282.68,290.14,292.75,308.40,303.44,,199.35,110.71,,206.54,288.83,348.31,407.19,422.38,404.17,394.79,378.07,364.93,358.73,352.11,341.18,325.95,315.84,308.97,298.18
2006-02-13 21:44:07+00:00,L7,278.48,274.76,271.53,,,276.23,278.64,286.46,299.44,302.80,285.84,258.66,219.90,129.62,96.27,,,,,,404.47,395.96,384.61,367.46,353.34,347.39,337.41,326.15,318.18,312.80,298.35
2006-02-21 21:44:44+00:00,L5,259.47,250.09,250.88,248.46,253.30,263.21,270.09,278.79,283.16,290.94,273.58,235.96,198.00,137.16,75.20,156.90,252.63,358.24,404.09,418.51,400.69,386.87,377.24,368.27,355.39,348.37,334.55,322.94,311.28,306.54,294.75
2006-03-09 21:45:04+00:00,L5,277.78,270.82,267.18,269.75,283.47,287.33,284.82,299.34,306.02,309.23,274.09,239.68,203.47,175.43,115.84,213.33,288.40,348.67,410.04,434.32,421.40,409.40,396.92,382.75,368.48,361.49,349.21,333.87,323.07,319.14,301.80
2006-04-10 21:45:40+00:00,L5,295.15,288.60,271.87,272.43,275.32,283.31,282.30,287.01,301.25,306.73,291.17,,196.80,170.31,137.02,251.64,286.60,356.12,401.01,417.70,409.22,396.22,390.13,383.40,371.61,365.98,347.77,334.46,330.28,325.00,315.32
2006-04-18 21:44:03+00:00,L7,276.86,274.56,259.62,255.82,261.09,272.44,275.64,280.69,284.71,288.31,274.93,,178.24,152.94,129.57,222.74,270.42,332.54,380.74,404.59,394.42,386.70,379.09,373.83,361.11,353.51,336.23,322.34,319.12,306.77,
2006-04-26 21:45:56+00:00,L5,272.72,268.16,263.18,262.63,262.92,271.69,275.10,282.73,290.53,293.74,279.75,249.51,213.67,161.40,133.81,248.01,292.37,348.50,394.42,409.59,397.93,390.75,384.71,372.93,364.00,357.37,343.51,330.14,325.70,315.77,303.69
2006-05-12 21:46:09+00:00,L5,279.29,271.44,267.59,267.75,271.49,277.28,275.97,284.10,297.28,288.29,273.99,247.56,194.96,167.42,129.93,,318.05,349.96,390.90,404.39,395.42,381.76,390.97,372.15,360.14,359.32,343.22,328.00,318.48,308.52,301.92
2006-05-20 21:44:08+00:00,L7,,,258.01,260.02,275.07,268.03,272.59,282.00,297.74,291.45,275.17,241.13,,,,,326.69,358.24,396.10,405.04,390.27,380.21,387.95,374.26,367.08,366.22,347.51,330.53,325.68,313.81,310.75
2006-06-05 21:44:06+00:00,L7,279.87,278.65,276.04,271.28,,,284.12,284.42,291.88,303.14,286.55,263.92,220.08,171.31,133.56,206.16,341.45,376.01,403.35,,,,386.68,378.31,365.52,359.26,343.12,328.92,321.51,313.48,303.78
2006-06-13 21:46:37+00:00,L5,275.99,269.78,268.19,257.89,261.85,267.99,272.12,274.14,283.05,297.75,280.37,259.20,204.78,159.32,116.63,165.06,317.35,365.51,389.88,398.75,393.85,376.12,375.72,371.31,358.90,356.96,347.55,326.85,319.00,308.86,296.44
2006-07-07 21:43:55+00:00,L7,274.59,274.99,,,272.36,277.08,280.71,285.72,301.03,294.98,292.12,287.43,273.01,245.89,212.73,,,,,423.52,409.28,388.25,381.01,384.79,374.62,363.75,351.65,344.21,,324.09,315.57
2006-07-23 21:43:47+00:00,L7,,,271.32,268.66,277.65,281.33,278.83,294.20,308.94,307.31,301.95,302.65,293.08,,,189.49,292.01,372.56,422.55,425.79,405.64,387.77,382.79,374.88,373.02,371.25,357.89,341.01,335.79,328.71,308.68
2006-09-01 21:47:43+00:00,L5,268.00,271.63,271.60,263.55,268.09,268.43,259.57,272.56,285.97,299.45,298.68,285.33,263.54,268.73,165.94,167.77,270.22,314.99,395.80,403.52,391.15,370.51,364.53,360.66,362.30,349.78,336.02,321.02,312.88,306.56,298.25
2006-09-17 21:47:54+00:00,L5,280.73,297.92,300.30,286.85,285.77,290.47,270.41,282.27,306.28,320.98,315.39,282.65,276.36,302.92,311.78,220.71,260.41,317.22,416.41,415.42,415.43,395.84,390.34,375.79,379.13,372.99,346.87,336.19,336.99,325.23,317.33
2006-09-25 21:43:32+00:00,L7,252.79,,,250.74,252.75,256.49,252.77,260.89,282.20,299.37,290.83,264.32,250.52,256.83,,162.17,246.87,289.68,349.87,385.80,373.36,367.83,358.46,351.03,350.03,342.16,321.74,313.19,308.93,293.18,287.99
2006-10-27 21:43:45+00:00,L7,254.46,260.30,,,256.28,257.77,253.13,260.70,279.18,295.69,278.15,245.51,241.29,249.23,,,,273.53,369.37,390.21,384.36,362.63,357.64,344.14,345.51,342.13,323.58,303.01,305.48,295.26,280.95
2006-11-12 21:43:58+00:00,L7,,,,,,,,,,,,,,,232.19,159.67,206.21,268.12,388.80,401.97,390.50,374.07,364.09,354.92,351.97,347.81,331.21,314.02,,,
2006-11-28 21:44:08+00:00,L7,265.76,278.41,277.45,272.09,270.77,271.80,266.41,,,302.29,,233.97,228.09,224.49,217.45,156.97,191.56,285.00,392.60,408.47,387.77,371.29,366.09,,,,341.08,311.67,307.22,300.77,284.93
2006-12-06 21:48:41+00:00,L5,211.94,233.16,223.71,222.62,228.22,225.84,225.02,238.89,247.16,252.11,207.02,187.53,187.91,190.28,163.06,134.75,190.30,339.83,376.56,387.65,370.92,357.18,343.78,334.81,334.33,332.90,322.19,311.21,302.53,275.20,269.87
2007-01-23 21:49:00+00:00,L5,240.09,269.28,269.87,268.55,263.01,271.44,290.89,287.56,279.41,286.76,254.43,227.40,214.88,213.38,223.67,,341.72,345.00,390.04,413.52,397.12,374.06,358.51,346.16,177.59,,,,,,
2007-02-08 21:49:02+00:00,L5,242.35,238.60,240.02,238.84,248.74,250.38,254.63,267.35,276.68,274.22,239.09,221.97,224.80,230.26,225.66,,236.46,309.84,374.54,404.46,387.33,365.25,355.20,346.86,349.06,333.66,321.81,305.23,297.39,291.89,279.19
2007-03-04 21:44:34+00:00,L7,,,266.91,259.66,254.33,253.02,257.07,277.02,284.28,280.87,258.71,247.17,245.60,,117.66,239.55,326.08,371.19,395.08,394.02,373.41,360.30,356.30,339.96,344.10,342.45,325.78,312.67,307.49,306.97,291.65
2007-03-20 21:44:36+00:00,L7,251.65,260.60,261.84,255.58,255.95,,,279.08,280.24,268.50,252.80,238.48,237.75,251.69,251.54,220.26,309.15,347.88,396.40,405.55,386.44,223.53,229.70,207.91,341.75,341.57,326.08,308.20,300.46,293.00,282.97
2007-05-07 21:44:29+00:00,L7,,260.09,258.96,256.57,247.71,260.71,275.48,289.77,291.83,,,,,,,,,,,,,368.53,363.95,346.50,345.85,335.09,319.02,,,,
2007-06-08 21:44:20+00:00,L7,275.62,290.00,284.00,283.00,275.51,277.38,,,300.83,277.28,256.28,,,,,,,407.61,421.04,421.75,400.03,385.48,,210.31,196.66,358.18,344.82,330.37,321.59,316.40,301.91
2007-06-24 21:44:19+00:00,L7,260.06,268.33,277.14,278.60,278.88,279.41,288.13,,,,,,,,,,,,,,,,394.22,224.08,198.35,366.45,345.09,327.42,321.08,312.31,302.62
2007-07-26 21:44:13+00:00,L7,283.68,289.72,285.65,298.44,292.37,,,303.96,311.94,301.09,,,,,,,,,,435.23,428.92,,,398.25,381.91,365.13,349.80,345.02,337.71,324.48,320.08
2007-09-12 21:43:53+00:00,L7,,,271.23,271.62,271.68,278.99,277.77,283.29,289.35,290.90,283.89,294.15,276.77,,282.68,256.72,308.41,365.60,394.95,400.43,380.99,385.09,372.01,363.03,359.06,343.82,331.33,317.83,306.27,301.82,291.73
2007-09-28 21:43:49+00:00,L7,267.22,271.89,267.05,,271.42,271.10,275.07,279.58,287.32,301.50,287.20,282.73,277.37,282.43,282.71,270.84,,,393.27,401.98,385.76,374.44,365.97,357.60,354.78,345.80,326.85,310.94,303.79,293.59,289.74
2007-10-30 21:44:02+00:00,L7,267.63,268.17,267.40,266.87,267.51,,,279.88,283.11,292.83,280.84,267.46,266.45,276.42,276.21,270.49,295.64,327.10,377.47,393.39,136.98,214.14,361.49,357.46,353.45,344.71,325.78,308.43,299.91,288.32,280.23
2008-01-02 21:44:25+00:00,L7,277.59,275.94,275.28,270.97,,,281.84,282.89,283.32,297.57,288.64,294.43,310.61,326.37,353.32,284.15,415.75,470.94,,,,381.09,357.89,352.71,352.25,344.43,334.08,320.71,306.65,298.00,294.25
2008-02-03 21:44:23+00:00,L7,276.00,277.24,275.82,,,283.65,288.04,283.29,293.47,300.43,302.50,315.47,323.63,342.93,339.57,266.21,423.37,,,,423.43,393.56,371.69,355.03,350.43,348.40,339.91,326.40,316.50,312.86,304.97
2008-02-19 21:44:19+00:00,L7,273.79,267.44,263.68,272.65,277.09,289.72,296.65,285.68,,307.96,309.82,319.07,329.58,370.93,340.25,253.74,,,,,,,,,,,,,,,
2008-06-10 21:43:51+00:00,L7,276.88,273.50,272.95,279.27,281.93,,,,,,,,,,,,,,,,,,,387.38,373.96,361.36,349.59,339.35,322.11,313.54,305.38
2008-07-12 21:43:29+00:00,L7,295.15,287.50,,308.50,309.80,313.24,312.58,,,,,,,,,,,,,,,416.76,407.95,404.50,404.02,381.03,366.78,353.03,340.96,328.82,321.42
