dates,satname,nzd0327-0000,nzd0327-0001,nzd0327-0002,nzd0327-0003,nzd0327-0004
1999-08-21 21:47:20+00:00,L7,377.23,376.38,379.86,379.40,375.27
1999-09-22 21:47:48+00:00,L7,406.10,402.37,398.19,402.93,382.32
1999-09-29 21:53:40+00:00,L7,349.21,348.43,342.25,334.63,331.12
1999-10-24 21:47:44+00:00,L7,409.41,423.77,396.37,382.73,385.83
1999-11-25 21:47:14+00:00,L7,362.81,368.81,365.94,358.59,368.02
2000-01-19 21:53:25+00:00,L7,399.32,406.82,395.39,401.82,400.67
2000-04-17 21:46:44+00:00,L7,411.26,419.88,413.81,390.11,402.16
2000-05-03 21:46:43+00:00,L7,411.70,,,377.13,382.54
2000-05-19 21:46:31+00:00,L7,382.53,380.68,378.50,358.69,361.22
2000-05-26 21:52:36+00:00,L7,392.18,391.37,385.15,373.32,368.11
2000-06-20 21:46:40+00:00,L7,347.77,,,334.29,338.05
2000-07-13 21:52:07+00:00,L7,385.74,386.82,382.39,387.66,387.06
2000-07-29 21:51:50+00:00,L7,404.59,403.56,390.98,389.97,390.21
2000-08-07 21:45:32+00:00,L7,355.93,,,,
2000-08-14 21:51:44+00:00,L7,357.92,,,,346.20
2000-09-15 21:51:13+00:00,L7,370.75,,,,
2000-10-01 21:51:05+00:00,L7,356.56,356.83,348.17,325.97,338.32
2000-10-17 21:50:49+00:00,L7,335.26,339.65,332.76,313.51,322.52
2000-10-26 21:44:46+00:00,L7,383.71,402.24,394.32,370.89,376.55
2000-11-11 21:45:12+00:00,L7,405.65,405.05,396.48,387.70,384.27
2000-12-04 21:50:58+00:00,L7,380.37,371.90,362.26,347.12,357.88
2000-12-13 21:44:52+00:00,L7,357.98,361.42,357.00,348.89,351.28
2001-01-05 21:51:04+00:00,L7,408.38,406.93,395.35,394.67,397.43
2001-02-06 21:51:02+00:00,L7,415.91,409.07,397.99,,
2001-04-04 21:44:30+00:00,L7,370.11,,,,374.77
2001-04-27 21:50:43+00:00,L7,375.54,,362.49,360.83,346.93
2001-05-13 21:50:33+00:00,L7,362.28,,,358.48,346.06
2001-05-22 21:44:42+00:00,L7,376.59,,,378.51,377.08
2001-06-14 21:50:14+00:00,L7,382.68,,,378.33,369.27
2001-07-25 21:44:06+00:00,L7,,,349.88,346.18,337.36
2001-08-10 21:43:24+00:00,L7,364.46,366.70,359.52,361.81,352.22
2001-08-26 21:43:13+00:00,L7,,,,,335.41
2001-09-11 21:43:02+00:00,L7,379.41,382.47,380.17,382.93,384.79
2001-09-18 21:49:05+00:00,L7,385.04,394.66,393.52,388.46,387.06
2002-01-17 21:43:16+00:00,L7,358.86,368.30,370.49,370.08,364.74
2002-02-25 21:49:35+00:00,L7,399.72,416.56,399.18,395.71,382.90
2002-03-06 21:43:47+00:00,L7,356.65,361.28,359.43,347.73,347.76
2002-03-22 21:43:16+00:00,L7,368.71,370.61,371.31,360.48,357.75
2002-04-07 21:43:17+00:00,L7,369.41,368.73,365.94,362.20,357.85
2002-06-10 21:43:00+00:00,L7,380.56,392.65,376.64,354.24,353.57
2002-08-20 21:48:46+00:00,L7,363.99,365.05,,,363.18
2002-09-14 21:42:19+00:00,L7,353.31,350.14,350.40,342.03,328.51
2002-10-16 21:42:36+00:00,L7,386.76,379.50,368.59,358.50,347.87
2002-10-23 21:48:27+00:00,L7,385.37,379.75,370.37,356.24,346.52
2002-12-10 21:48:53+00:00,L7,350.17,333.91,332.86,328.60,327.40
2003-01-11 21:49:02+00:00,L7,387.07,370.87,367.33,361.66,356.20
2003-01-20 21:42:57+00:00,L7,367.59,356.60,350.02,347.19,349.70
