dates,sar1396-0000,satname
2009-05-19 09:56:34+00:00,208.96,L7
2009-06-04 09:56:34+00:00,208.17,L7
2009-10-26 09:56:27+00:00,205.20,L7
2010-04-20 09:58:20+00:00,205.94,L7
2010-05-22 09:58:14+00:00,211.73,L7
2010-06-23 09:58:18+00:00,206.28,L7
2011-03-22 09:59:41+00:00,218.17,L7
2011-04-07 09:59:45+00:00,217.30,L7
2011-08-13 09:59:32+00:00,214.84,L7
2011-08-29 09:59:30+00:00,212.74,L7
2011-09-14 09:59:24+00:00,212.60,L7
2011-09-30 09:59:23+00:00,208.31,L7
2011-12-03 09:59:53+00:00,206.01,L7
2012-02-21 10:00:16+00:00,206.06,L7
2012-03-24 10:00:15+00:00,205.56,L7
2012-04-25 10:00:26+00:00,207.39,L7
2012-05-11 10:00:49+00:00,207.63,L7
2012-08-15 10:01:16+00:00,208.61,L7
2012-09-16 10:01:34+00:00,207.18,L7
2012-10-02 10:01:45+00:00,205.96,L7
2013-01-06 10:02:18+00:00,203.22,L7
2013-04-12 10:02:09+00:00,204.31,L7
2013-06-15 10:01:47+00:00,203.53,L7
2013-08-02 10:01:23+00:00,208.96,L7
2013-08-18 10:01:27+00:00,208.37,L7
2013-09-03 10:01:39+00:00,207.90,L7
2013-11-06 10:02:16+00:00,206.02,L7
2014-01-09 10:02:34+00:00,204.51,L7
2014-01-25 10:02:54+00:00,204.77,L7
2014-05-17 10:03:28+00:00,202.66,L7
2014-08-21 10:03:46+00:00,206.31,L7
2014-10-08 10:04:04+00:00,206.66,L7
2014-10-24 10:04:13+00:00,205.31,L7
2014-12-11 10:04:33+00:00,204.27,L7
2015-01-12 10:04:42+00:00,203.19,L7
2015-01-28 10:04:46+00:00,203.41,L7
2015-03-17 10:05:07+00:00,203.87,L7
2015-04-18 10:05:21+00:00,203.42,L7
2015-05-04 10:05:27+00:00,203.40,L7
2015-06-05 10:05:41+00:00,204.02,L7
2015-06-21 10:05:44+00:00,203.89,L7
2015-07-07 10:05:50+00:00,204.23,L7
2015-07-23 10:05:53+00:00,204.73,L7
2015-08-08 10:05:57+00:00,205.24,L7
2015-10-11 10:06:15+00:00,205.48,L7
2015-12-14 10:07:18+00:00,203.01,L7
2016-03-03 10:08:07+00:00,201.30,L7
2016-04-20 10:08:26+00:00,197.38,L7
2016-05-06 10:08:31+00:00,198.87,L7
2016-05-22 10:08:34+00:00,199.03,L7
2016-06-07 10:08:39+00:00,200.17,L7
2016-06-23 10:08:42+00:00,202.44,L7
2016-07-25 10:08:44+00:00,202.37,L7
2016-08-10 10:08:45+00:00,202.08,L7
2016-08-26 10:08:48+00:00,202.97,L7
2016-09-11 10:08:50+00:00,202.91,L7
2016-09-27 10:08:53+00:00,202.73,L7
2016-10-29 10:08:49+00:00,203.51,L7
2016-11-30 10:08:38+00:00,203.07,L7
2016-12-16 10:08:34+00:00,203.05,L7
2017-01-01 10:08:25+00:00,203.88,L7
2017-02-02 10:08:08+00:00,204.37,L7
2017-04-07 10:08:25+00:00,203.73,L7
2017-04-23 10:08:32+00:00,202.78,L7
2017-05-09 10:08:36+00:00,202.05,L7
2017-05-25 10:08:39+00:00,200.40,L7
2017-06-26 10:08:47+00:00,202.52,L7
2017-07-12 10:08:48+00:00,201.70,L7
2017-07-28 10:08:47+00:00,202.92,L7
2017-08-13 10:08:44+00:00,203.82,L7
2017-08-29 10:08:45+00:00,204.22,L7
2017-09-14 10:08:43+00:00,205.19,L7
2017-09-30 10:08:44+00:00,205.62,L7
2017-10-16 10:08:46+00:00,206.41,L7
2017-11-01 10:08:46+00:00,207.49,L7
2017-12-03 10:08:36+00:00,210.33,L7
2018-01-04 10:08:15+00:00,209.04,L7
2018-01-20 10:08:01+00:00,208.87,L7
2018-03-09 10:07:24+00:00,208.76,L7
2018-05-12 10:06:23+00:00,209.26,L7
2018-06-29 10:05:34+00:00,209.12,L7
2018-07-31 10:04:59+00:00,210.59,L7
2018-08-16 10:04:41+00:00,210.15,L7
2018-09-01 10:04:21+00:00,210.70,L7
2018-09-17 10:04:00+00:00,208.79,L7
2018-10-19 10:03:14+00:00,207.85,L7
2018-11-20 10:02:31+00:00,205.85,L7
2019-01-07 10:01:10+00:00,204.26,L7
2019-01-23 10:00:39+00:00,202.88,L7
2019-02-24 09:59:41+00:00,203.64,L7
2019-03-12 09:59:10+00:00,202.78,L7
2019-03-28 09:58:38+00:00,203.86,L7
2019-04-29 09:57:29+00:00,201.37,L7
2019-05-31 09:56:16+00:00,202.35,L7
2019-07-02 09:55:06+00:00,203.24,L7
2019-07-18 09:54:29+00:00,204.30,L7
2019-08-03 09:53:50+00:00,206.41,L7
2019-08-19 09:53:10+00:00,206.84,L7
2019-09-20 09:51:46+00:00,206.07,L7
2019-11-07 09:49:43+00:00,208.13,L7
2019-12-09 09:48:11+00:00,208.23,L7
2019-12-25 09:47:22+00:00,206.96,L7
2020-01-10 09:46:33+00:00,206.51,L7
2020-03-30 09:42:21+00:00,204.99,L7
2020-06-18 09:37:37+00:00,204.72,L7
2020-07-20 09:35:41+00:00,208.57,L7
2020-08-05 09:34:41+00:00,208.80,L7
2020-08-21 09:33:40+00:00,207.17,L7
2020-09-06 09:32:37+00:00,208.03,L7
2020-11-09 09:28:25+00:00,205.81,L7
2020-11-25 09:27:18+00:00,208.42,L7
2020-12-27 09:24:56+00:00,205.90,L7
2021-03-01 09:20:16+00:00,205.24,L7
2021-04-02 09:17:43+00:00,201.99,L7
2021-04-18 09:16:22+00:00,202.75,L7
2021-05-20 09:13:41+00:00,204.88,L7
2021-06-05 09:12:19+00:00,201.28,L7
2021-06-21 09:11:01+00:00,199.57,L7
2021-07-07 09:09:41+00:00,202.65,L7
2021-07-23 09:08:18+00:00,203.90,L7
2021-08-08 09:06:54+00:00,204.12,L7
2021-09-25 09:02:41+00:00,202.97,L7
2022-01-15 08:52:08+00:00,199.78,L7
2022-03-04 08:47:24+00:00,186.82,L7
2022-06-11 08:33:32+00:00,191.80,L7
2022-06-16 08:39:03+00:00,193.64,L7
2022-07-03 08:37:57+00:00,192.83,L7
2022-07-15 08:31:18+00:00,198.06,L7
2022-07-20 08:36:43+00:00,200.01,L7
2022-08-01 08:29:56+00:00,201.50,L7
2022-08-18 08:28:28+00:00,199.91,L7
2022-09-04 08:26:53+00:00,204.86,L7
2022-09-21 08:25:09+00:00,204.71,L7
2022-10-25 08:21:05+00:00,202.63,L7
2022-10-30 08:26:15+00:00,203.40,L7
2022-11-11 08:18:47+00:00,201.53,L7
2023-03-20 08:04:56+00:00,197.80,L7
2023-04-16 08:07:56+00:00,199.37,L7
2023-05-03 08:01:55+00:00,203.29,L7
2023-06-16 07:56:13+00:00,205.12,L7
2023-09-27 07:47:51+00:00,203.32,L7
2023-10-19 07:41:21+00:00,199.58,L7
