,dates,nzd0259-0000,nzd0259-0001,nzd0259-0002,nzd0259-0003,nzd0259-0004,nzd0259-0005,nzd0259-0006,nzd0259-0007,nzd0259-0008,nzd0259-0009,nzd0259-0010,nzd0259-0011,nzd0259-0012,nzd0259-0013,nzd0259-0014,nzd0259-0015,nzd0259-0016,nzd0259-0017,nzd0259-0018
0,1999-12-25 21:59:16+00:00,153.13633446181416,121.83784679284913,108.5525042951726,101.21879021190772,96.44443414558982,114.49584336680837,116.17027922409513,111.4808105262226,118.5928981276508,131.03536830173087,124.84461022324822,125.24853521421159,123.36233429738871,136.5897403291935,139.21241996851504,152.3897343316432,139.96425458496378,131.64915236924026,126.42692017687665
1,2000-01-10 21:59:16+00:00,154.63922787536126,132.1438465767676,128.02695188340184,120.4036653407654,118.40132543459856,121.85361504109255,128.13156266601695,133.46173158690252,141.7084112652521,145.1912921442196,144.43037262299694,151.13161077044555,148.12756185297258,150.7475118303225,153.84000507373474,155.32881046850926,155.1219620837766,148.1482903421783,145.48219407166837
2,2000-01-26 21:59:14+00:00,146.92371719831175,113.73580399168222,101.13229259006093,115.98397103985516,105.52362285069589,113.17894603944674,129.0131695959872,123.92048613382109,131.41755775195912,126.06442280129775,128.59589764931223,,,142.6662115063606,,,,,43.88415084064606
3,2000-03-14 21:58:59+00:00,155.33430657991005,,94.59417055380477,103.00760021770247,110.20706251770852,111.0704017355348,126.90571950238244,131.99649165868522,139.2404783661472,157.5577460465832,146.66845610472825,149.46745814249385,164.57650628367634,164.013073995726,176.85848476676287,176.00648527754475,,,
4,2000-03-30 21:58:57+00:00,147.2441851165817,111.4273877126112,96.22085846043124,101.46238370660363,,106.71562626810933,121.79530180007912,125.77446965637354,138.92337598663732,141.13555033255548,142.30126238017422,,,163.2792930320365,171.33861133058386,161.40749475419108,,,
5,2000-08-05 21:57:32+00:00,126.79821043947324,100.22408609834518,71.8285410938643,83.26131241026063,61.231238071909644,81.19851478080562,,,,,114.08144667160917,,,,,128.74238144996158,,,43.092647998107836
6,2000-09-22 21:56:53+00:00,138.48125408861765,106.9915940907795,94.99697859539238,94.74138197233869,100.33834310079634,104.35679459334398,105.95399705299029,104.60809343281134,118.44971761195849,139.25568263475282,143.95909309496508,,,143.7051793656607,130.4085639623501,122.94821664143262,,,50.840900247833346
7,2000-11-09 21:56:45+00:00,159.94819795875046,138.48414040369153,115.10096746401322,118.67944862713115,109.66678928213453,106.5456714309622,122.62072122891995,129.12040619900452,136.3559789626507,144.66213478117538,146.30911887479584,131.58909913063047,147.93884236155398,151.3334889855013,148.56349132316174,142.74168612677133,140.5223846309939,133.29203365778065,114.98273181159965
8,2000-11-25 21:56:47+00:00,161.95647979502846,133.33678707558212,125.33482562191223,116.98201463095772,86.76459161708131,100.91362253709836,98.93599217489192,109.94711554640811,112.93178295665753,124.22508956394935,135.78813645176675,,125.88089184705946,116.5121663122398,119.83167951212356,126.03121064767736,119.46451403388932,93.5864057574507,96.35327616712858
9,2001-03-17 21:56:40+00:00,155.00138711191948,107.333170655491,93.63830786455495,90.51922365163747,71.62559668527706,103.62801768103681,111.73440906480246,109.1602160105332,116.0248652435296,125.13556261225128,136.68271995040777,142.41057697108238,148.30093557349736,162.23949808966492,164.74718932006755,172.77225497639023,,,
10,2001-04-02 21:56:30+00:00,,,,,,,,,123.14412954334415,127.44487181806565,133.56770943723495,,,151.99609449988202,152.33638282581657,150.2876126725157,,32.16860674597551,53.24217243017123
11,2001-06-05 21:56:04+00:00,154.05890898118045,125.93142769133726,112.8839195724446,105.48937838384148,79.37597712720051,84.39884559292288,,,,122.54536914179431,132.40446147818844,,,,152.43672892244663,,,,75.42494242136635
12,2001-07-07 21:55:48+00:00,160.7492985799897,139.60388644514683,115.02347497374059,116.13861744680614,83.21167447190486,98.98139028644516,107.06372998166252,86.90910090250539,117.53140148614541,135.72161261051033,145.9618583249352,,,144.5992576260569,149.61375105656273,148.28864733267613,,67.31895093621044,76.93986745812452
13,2001-09-25 21:54:52+00:00,169.27197527094373,119.89079670321252,96.00071798250406,64.61860254006235,60.32266562406399,87.81803414095147,114.04919292551494,132.78832792062164,150.62129638763545,153.29554815490968,152.1704007236951,133.16393417978273,,153.55075770815154,164.63017685463092,154.74224579265967,148.3360896474039,,
14,2002-02-16 21:55:18+00:00,148.04980556641098,134.07714327483095,111.1824215624826,112.58249983676903,,,137.1369772699172,145.27687233341751,159.05159261188624,159.94113923749373,161.51437388098674,170.6221618612625,163.9100397385178,164.27655190368634,166.65929151186688,163.83167218278106,160.43957485018834,,
15,2002-03-04 21:55:22+00:00,132.50714537259324,100.4461833609612,87.83997827380652,87.6157098736441,65.2656035257318,83.09340898263727,85.03197889643525,88.44117665081279,,109.23431552202862,101.49836350859208,,,127.13391277840675,131.3510319026445,,,49.490602082636755,51.03562059508935
16,2002-08-27 21:54:24+00:00,146.13293312415917,113.09018365233973,87.00412159962507,67.06415638631348,,,111.71172038734638,113.31787369978173,,133.44817381469812,120.40745511024024,,,137.46245219794136,132.3723468877365,141.46357419628612,,,59.520700675850236
