,dates,mex0504-0000,mex0504-0001,mex0504-0002,mex0504-0003,mex0504-0004,mex0504-0005,mex0504-0006,mex0504-0007,mex0504-0008,mex0504-0009,mex0504-0010,mex0504-0011,mex0504-0012,mex0504-0013
0,1986-04-21 17:30:29+00:00,225.35659948440076,224.97565429198514,221.39525970921198,225.68962584280587,226.12247902488775,236.42558616404398,245.42540756290572,256.14331075889606,247.28151980055947,240.34775415406165,231.74452509393382,229.72105821548612,222.41279008230566,225.2570718046442
1,1986-05-07 17:30:05+00:00,217.09153340685248,217.8865565546248,220.07481694120602,226.64641937615013,226.13420536141052,226.86406717569656,234.1184193112018,243.2445898457342,238.24964082714445,231.33019901698822,222.55947538416515,220.5738243750165,218.16258116493188,216.06415053540053
2,1986-09-12 17:25:50+00:00,247.53715944672427,233.69345365442487,230.09362941937772,232.57351522225693,234.70655580986357,235.23601270157937,243.09665296241474,256.38685330245147,251.88018105436242,248.97143550052374,242.51979708381162,241.2082421013294,239.14306921891927,237.32750142181905
3,1987-06-11 17:29:41+00:00,223.30918139843186,230.14661281949088,228.64305372286015,234.77821141019257,235.49735435457944,239.6195633846348,244.60553663589317,255.43436974855567,247.8890341847503,240.72791687836187,229.65643155697387,229.08975450584074,215.68121137954478,208.80408725998518
4,1987-07-13 17:30:20+00:00,221.7120725364152,223.04579622958855,228.55352828399336,229.13434555619773,231.89604823712796,232.28767913329986,238.9702710965117,250.7972515225276,240.34264707304843,236.54005692636255,228.90454289599938,225.96230826889496,215.11768490187205,207.74250304421972
5,1987-07-20 17:36:38+00:00,,,,,,,,,,274.5011971945437,268.6824979902515,259.5231454539595,240.17641737484942,225.89205188387564
6,1987-09-22 17:38:24+00:00,254.92284717724334,244.55805802107648,240.64650092829328,245.1671502136785,249.9105927342046,248.64254870537337,251.41284862084217,261.0580086095663,249.99766715182147,252.48502499892794,242.23360486621164,244.43470537106577,231.2931442281532,213.32920804555607
7,1990-03-31 17:25:16+00:00,265.0050200796039,257.9338107645879,267.38891820553727,263.15026884247334,272.304421444833,279.46436695917777,284.0783820917165,289.02309556456,284.30080481216083,285.1427761622841,265.0600694941742,262.85622832102433,244.13094971520812,247.68873963646743
8,1990-05-02 17:25:18+00:00,283.04479942349957,283.88011258812946,281.45130691958343,282.75018296179974,287.013226709279,286.05519465552106,289.4201531902919,298.8929716482985,299.07437255056345,294.7137759547534,277.80232386770376,273.8549327993518,269.04527729521556,266.6630602252932
9,1991-03-18 17:26:40+00:00,224.49058104759126,223.44741897462586,220.9862320700156,224.28050536948058,231.2833207037811,234.43140649567843,,248.55305528337217,239.78207137635357,227.47142869656693,207.9825587226735,,196.91934054456596,207.6882036849052
10,1993-02-03 17:27:03+00:00,253.94669238140023,255.38580960674463,257.30018951099044,259.20949792482884,267.3503462364707,273.91132589494606,280.55070963425084,283.61529813298404,279.04563543107474,264.0072848355381,232.05937565690067,,183.49005429479274,212.95162097530164
11,1993-03-07 17:27:20+00:00,225.28637619887144,218.618140978829,218.19839931344472,223.7799858503812,229.82685753983642,237.61551924422287,240.01618928004112,249.60911291571657,,,,,148.20299983500956,
12,1993-04-08 17:27:28+00:00,224.1722789480597,216.86428271399066,220.6542222648241,222.33877955672062,230.9586334420362,235.5039798805323,242.10398733402798,244.77934928893745,222.32584182252387,206.3383248008833,,,163.71387336062728,176.5087111918311
13,1993-07-29 17:27:35+00:00,257.34348639269194,254.31661177128984,259.8277796990174,261.30259693062374,259.56787082660935,258.0866385721563,263.48027211660093,266.6358803224199,251.85857287626197,240.85975739594681,234.85453787636848,243.62853940005687,220.80715421866552,222.46842136956042
14,1993-08-14 17:27:36+00:00,270.30832684594105,262.4792614197631,258.0683606851603,262.8674135284001,257.01211539899543,253.92873803465417,263.28910451362634,263.7587407635566,257.629164143366,251.16761308970575,243.50514698973717,240.69551233207045,229.05927028789608,221.13749079560137
15,1993-08-30 17:27:34+00:00,255.97475028305146,250.73282218985244,248.4223141011586,247.72754264351366,248.52619258910343,249.48929044389882,250.73435802929006,259.5946812476735,239.64283542617386,224.68061764053388,193.2450941690077,195.9342008612781,208.34759559909384,210.31750909193005
