,dates,chi0372-0000,chi0372-0001,chi0372-0002,chi0372-0003,chi0372-0004,chi0372-0005,chi0372-0006,chi0372-0007,chi0372-0008
0,1986-08-15 14:01:53+00:00,,,200.26642243036545,184.8708617352949,192.1682710304247,187.2308971522604,199.87511975212595,209.07371087042708,205.09652559957368
1,1986-09-16 14:01:09+00:00,,,,,178.6416370138733,180.90414919258995,204.03041985737838,204.425057672875,202.9907807154157
2,1986-11-03 13:59:34+00:00,148.63871860294253,160.1083519960545,194.39603986543275,174.28944521162185,183.66326032024858,184.52637980163928,222.8704464472366,205.29190085065846,204.29870267130593
3,1986-12-14 13:53:13+00:00,150.1103950327584,161.95650428154522,201.8378936377003,173.54824517083716,168.87083227387302,170.91223208622355,201.76087708542258,225.04453304693072,194.66613613967826
4,1986-12-21 13:59:13+00:00,168.9552983612488,172.29088830847695,211.71971299402452,180.06175863955866,184.79704270544718,192.95757719333312,224.10303535124493,239.74048338244853,211.8050149833037
5,1986-12-30 13:53:43+00:00,165.66796644426495,163.79835176868903,206.08407820370826,176.68146445766706,181.7318642803454,188.58055070223395,214.22577379518597,227.94457256448578,202.34430714189673
6,1987-01-06 14:00:06+00:00,162.42958232621217,173.04146220942803,203.61734749624082,175.08328842060925,178.74340461833526,184.84233865897875,215.06247007062817,215.95444224396488,207.4219869164217
7,1987-01-15 13:54:11+00:00,159.45849418017184,175.7741784602415,209.32663084056327,176.16953371843903,179.48936770164386,176.176905488014,,,
8,1987-01-31 13:54:41+00:00,,,,178.9691815465729,180.4215700324952,185.80504690781052,206.15257490290122,212.98310793885068,203.39502957054953
9,1987-02-07 14:00:45+00:00,181.29360892308597,194.22075629391452,222.96524021397158,187.6214600665372,201.92557247604947,191.72951792406258,214.58929663154703,250.2947172360424,227.43993504753257
10,1987-12-08 14:08:41+00:00,164.2578725446483,161.73067618905463,210.25330952921516,176.90899858144323,174.39069191417784,172.62623107375677,191.66854780832023,211.9837979369393,210.6656076126198
11,1988-06-01 14:10:45+00:00,159.54107982322427,166.85059879800377,202.87086503039703,178.82645855579682,174.53390550556895,170.1979307410679,179.1856174323613,192.41146862251543,192.8212525114776
12,1988-07-03 14:10:55+00:00,167.65826821498007,177.02428040131554,225.79865611456813,199.15554262412633,183.52735177191676,168.78723276309785,186.7595171322194,198.37549374909258,200.2934302020068
13,1988-08-04 14:10:58+00:00,182.32878768005043,176.5699321758415,213.75564589140453,187.10550899366626,192.84904581973677,193.6646028885726,196.1955598542912,244.06113018110557,225.53051677120766
14,1988-09-05 14:11:03+00:00,176.688639618115,142.1589895615632,207.17809982856843,179.66225877463378,184.63121695681423,178.0886456027607,182.83807190767044,214.1622071475449,185.18198758376383
15,1988-11-08 14:10:51+00:00,169.05023323815112,158.93424931709822,206.54685865566796,178.70750647245114,168.01651608606915,,188.43087050893772,207.63098130689548,199.2408288747996
16,1989-01-11 14:10:28+00:00,184.99469829870594,174.13916763429302,216.6498694677084,187.09641126284214,185.5639113025622,,193.34410359163383,198.40917296527334,200.32568777441116
17,1989-06-04 14:08:29+00:00,156.671748564513,161.92869819691242,202.58990343143705,169.6865171967158,172.15323285048487,171.3642974814105,169.73234167057515,176.98487966652246,180.01465611164627
18,1990-06-07 14:00:26+00:00,167.11600007718886,190.33491750259012,212.72958160971785,201.20725926637255,200.18920038287143,191.51302731916073,177.07006281711062,190.90242541079192,188.07889770404825
19,1990-06-23 14:00:25+00:00,138.1623098894098,154.0581153645726,191.00172489229652,182.8838064434515,183.03833171200313,169.56766637619734,149.90687593308394,157.29444114977707,162.6484013953936
