,dates,usa_HI_0018-0000,usa_HI_0018-0001,usa_HI_0018-0002,usa_HI_0018-0003,usa_HI_0018-0004,usa_HI_0018-0005,usa_HI_0018-0006,usa_HI_0018-0007
0,1991-12-12 20:18:31+00:00,227.46653172151545,173.83074968160963,171.85817402115524,195.30838679739944,203.68507574962615,221.1707063194831,210.44007747616402,196.9786177183463
1,1999-07-10 20:53:01+00:00,,,,,,,,
2,1999-07-26 20:53:05+00:00,249.54291576425058,188.9578399589791,183.1886651552848,192.27925516496754,204.20747949092092,215.38859778835518,222.92502953634445,218.14387570153994
3,1999-11-15 20:53:07+00:00,247.70122911380827,194.00833885194342,180.57790689467538,194.01404357267967,210.02318175276758,226.69617930372505,230.4290718749753,222.19172777334958
4,1999-12-17 20:53:11+00:00,217.3409892754627,184.49239087606549,181.36662215005592,195.041942328254,201.98286531540515,217.36486604159103,219.78020723720155,222.45335763151945
5,2000-01-02 20:53:03+00:00,228.29627734976935,196.72096811863952,207.01024046763595,214.21998318405235,213.9130027786869,226.92317037153092,225.404331221209,209.11142662721394
6,2000-02-19 20:52:54+00:00,244.42495239256766,198.8229772539087,213.49763157391547,215.0606204219345,209.95251723831205,218.60146488951963,215.09214035937754,208.5057212355564
7,2000-03-22 20:52:50+00:00,243.6666969276274,198.3535120330971,193.00737644738513,198.44356981643193,194.78816465326415,202.025406758898,186.36683262014418,187.51030167531766
8,2000-04-07 20:52:39+00:00,224.45234889971,192.22824550834156,194.99382479607763,214.7347989095062,213.08275414644908,217.61643929583977,203.70614753246514,202.46954969441245
9,2000-04-23 20:52:33+00:00,226.13696039107438,186.07961312565936,180.21242729508143,204.69179152891823,205.19300816761208,216.6736404732381,209.30082057149565,201.21475812552217
10,2000-05-25 20:52:12+00:00,214.26518023395275,190.5560101903961,177.076559271344,201.70679263475157,208.09022651473404,216.28750697021312,220.0236694264828,216.22636196500216
11,2000-06-10 20:52:06+00:00,230.03175474732262,184.08215465930425,178.58336380099146,201.92221637545703,207.68472515913248,216.6188900954656,221.74989901483895,218.83676106369208
12,2000-06-26 20:51:56+00:00,192.4301147137174,179.3253057415545,168.02385904183672,194.36286849316224,209.42175620209002,218.00006760382644,219.35293857834736,221.65814859899908
13,2000-09-30 20:50:41+00:00,215.87289344019916,189.19953930218063,171.91499799095746,199.1208154711076,218.13763462839006,233.29570165042443,231.24965365029485,218.37283435386084
14,2000-11-17 20:50:34+00:00,235.03499081415112,186.86240225752036,181.19553764379822,195.20576027619643,213.49809015787588,231.35832780698152,,217.28505834379877
15,2000-12-19 20:50:39+00:00,233.11425534810326,189.70324217654928,188.10098416262667,203.2594615859873,210.1899082447218,225.12617570597055,219.50988832828764,212.9040214671687
16,2001-02-21 20:50:38+00:00,209.40586196542375,194.058493678905,192.7596653582181,216.37004300976537,204.49394323476466,207.01140506099227,195.5924013755742,191.51630217983728
17,2001-03-25 20:50:25+00:00,242.77791328533678,195.1539905595081,206.86697915924108,209.71546321496427,209.7769623298359,214.22974186331467,208.20610741555984,202.30550798331183
18,2001-05-12 20:50:10+00:00,212.74313926628824,,,,,216.49544077939123,224.99525582452438,224.8545668962508
19,2001-07-15 20:49:35+00:00,232.5233061650303,195.60233990213962,184.49640566378494,192.24099641319756,,,,
20,2001-09-01 20:48:54+00:00,243.1419771149448,164.40630371056025,169.73662085914725,185.34957971593298,196.56764924516511,211.88290591970832,234.94795560893053,240.4257089579319
21,2001-09-17 20:48:42+00:00,,,,178.49346653578237,189.77930576385575,216.76195919147844,221.56119697865464,217.02235959290644
22,2001-11-04 20:48:37+00:00,247.05079433507393,198.8913627053668,185.40227529384094,194.0638974980563,209.04308419532438,217.01510397311236,244.552378357916,240.75151962533909
23,2001-11-20 20:48:45+00:00,211.9314722052161,187.6986201637565,183.96911486819982,190.18200129760658,196.32890988807497,208.2808416341354,208.4046511849428,
24,2001-12-22 20:48:56+00:00,201.86207862055892,194.53818156717202,188.70578576549522,202.02033220559588,216.07535624609466,224.89134822209712,227.2851245126978,217.38429679134592
25,2002-01-07 20:48:58+00:00,203.48116416948233,188.2404993408564,173.90105610049733,188.14529469745497,188.23420764124177,191.6054376051493,182.24008592110417,201.2276914952534
26,2002-01-23 20:49:06+00:00,244.36444806408133,203.62952871749218,216.90689706366246,218.44174152015972,207.86625322993967,216.26472256726925,209.8762459566939,202.09739918941767
27,2002-02-24 20:49:10+00:00,225.1876424423814,198.69880472285047,216.1767357373943,216.37864481505898,205.2586602472845,221.42930824185305,210.73855177045755,202.59859100346122
28,2002-03-12 20:49:08+00:00,201.05139684677656,191.27578131004114,184.72204138292562,208.3329577851438,205.84343630391538,220.82051017330983,215.41115749667154,202.61247070531454
29,2002-03-28 20:49:03+00:00,225.17102685037605,195.10461261028314,180.31591045950015,192.20358402106118,213.1415570346394,224.51593477003306,228.21850342493454,223.31199811787639
30,2002-06-16 20:48:45+00:00,244.46294970542974,196.45690650875582,173.10845888584709,187.86694728909825,203.53892429953362,211.7766596719225,233.08325634466664,221.20058958682256
31,2002-09-20 20:48:01+00:00,243.5574922243725,191.26946681895603,179.8771370360419,189.2645349484989,200.7108565398971,213.73347654804195,233.2095953579176,242.36899231915095
32,2002-10-06 20:47:56+00:00,242.40722885468008,190.48368046458927,178.58535999592434,175.7800523398271,201.00994044035667,213.7376784850261,233.06282076012576,229.91923351676684
33,2002-11-07 20:48:07+00:00,229.93654107119266,192.1315405398263,192.5352677750146,196.2466816303305,203.1927979963319,218.5346455150916,220.3600887711581,211.17586414859596
34,2002-11-23 20:48:24+00:00,216.133062733373,185.46431515181908,183.5595862743418,191.66306249948096,196.45917589172984,212.37797459302925,212.48400354839552,209.6948673479599
35,2003-01-10 20:48:36+00:00,205.6846234178982,198.36569153035364,205.5090813911489,205.94278589192413,198.92163779867343,192.77550147721706,179.87577910833323,203.43992886127916
36,2003-01-26 20:48:44+00:00,218.23123543041555,208.52189152946505,212.07515159845812,214.6390425755967,202.54746466460972,196.4626673662061,176.5558652447759,200.02411813993245
37,2003-03-15 20:48:58+00:00,214.37211288116484,201.0419529791655,211.32718854369583,222.07602835407747,210.73915039032877,207.5172493691125,193.69498222160186,183.83408743843785
