,dates,usa_HI_0018-0000,usa_HI_0018-0001,usa_HI_0018-0002,usa_HI_0018-0003,usa_HI_0018-0004,usa_HI_0018-0005,usa_HI_0018-0006,usa_HI_0018-0007
0,1991-12-12 20:18:31+00:00,225.84012475461876,172.8891456481431,170.4819835107042,194.03049560912348,202.3598552580807,219.84548582793764,209.11485698461857,195.65339722680085
1,1999-07-10 20:53:01+00:00,,,,,,,,
2,1999-07-26 20:53:05+00:00,250.16520591696272,189.31811320528612,183.71521836142585,192.7681974278128,204.71453072646415,215.89564902389841,223.43208077188768,218.65092693708317
3,1999-11-15 20:53:07+00:00,244.65670438383734,192.24571927143393,178.00177058469998,191.6219169991311,207.5424578987172,224.21545544967466,227.94834802092493,219.7110039192992
4,1999-12-17 20:53:11+00:00,215.35245531847298,183.34113437465038,179.68401649414153,193.47952279061923,200.36257838748762,215.7445791136735,218.15992030928402,220.83307070360192
5,2000-01-02 20:53:03+00:00,229.17946981508373,197.23229007224256,207.75755716905581,214.91392012108508,214.63264108375785,227.64280867660187,226.12396952627995,209.8310649322849
6,2000-02-19 20:52:54+00:00,247.74234960205268,200.7435756383474,216.30465998194126,217.66714680081557,212.65558163122577,221.30452928243335,217.79520475229126,211.2087856284701
7,2000-03-22 20:52:50+00:00,247.0874460747899,200.3339457498754,195.90185649498417,201.13130128920247,197.5754417361373,204.81268384177113,189.15410970301733,190.2975787581908
8,2000-04-07 20:52:39+00:00,228.40226465126557,194.51503883818953,198.33606120124006,217.8383041428713,216.30120401808696,220.83488916747766,206.92459740410303,205.68799956605034
9,2000-04-23 20:52:33+00:00,229.03043409231583,187.75478211058862,182.66075119613188,206.96523515132222,207.55065340566065,219.03128571128667,211.65846580954423,203.57240336357074
10,2000-05-25 20:52:12+00:00,215.34247193636372,191.17970538652878,177.9881137887687,202.55323611521735,208.96801975373558,217.16530020921465,220.90146266548433,217.1041552040037
11,2000-06-10 20:52:06+00:00,228.49532987513055,183.192645522772,177.28331198605972,200.71502540444897,206.43282341142043,215.36698834775353,220.4979972671269,217.58485931598003
12,2000-06-26 20:51:56+00:00,190.00474582777028,177.92114480758514,165.9716238306507,192.45722151134666,207.4455297024294,216.02384110416583,217.37671207868675,219.68192209933846
13,2000-09-30 20:50:41+00:00,217.228003168985,189.98407651358295,173.06162929993008,200.18554454372503,219.24179811110443,234.3998651331388,232.35381713300922,219.4769978365752
14,2000-11-17 20:50:34+00:00,231.18274441537613,184.6321543424401,177.93594453714246,192.1789952485875,210.359222721837,228.21946037094264,,214.1461909077599
15,2000-12-19 20:50:39+00:00,231.18141117900473,188.58422713128172,186.46550063492793,201.74079831026705,208.6149981810119,223.55126564226066,217.93497826457775,211.3291114034588
16,2001-02-21 20:50:38+00:00,211.96481257560967,195.5399914005916,194.92493125914464,218.38064706062573,206.57901410232355,209.09647592855117,197.6774722431331,193.60137304739618
17,2001-03-25 20:50:25+00:00,246.05452827527458,197.05097818526156,209.6394995353423,212.28994642134398,212.44679676608152,216.8995762995603,210.87594185180546,204.97534241955745
18,2001-05-12 20:50:10+00:00,215.61176478253302,,,,,218.83283934818328,227.33265439331643,227.19196546504284
19,2001-07-15 20:49:35+00:00,229.49282767396127,193.8478523546786,181.93215463288035,189.85990617021474,,,,
20,2001-09-01 20:48:54+00:00,244.5774033025313,165.23733992442612,170.95121224864351,186.4774145776081,197.73725576838376,213.05251244292697,236.11756213214917,241.59531548115055
21,2001-09-17 20:48:42+00:00,,,,180.6313564267669,191.99637676191378,218.97903018953647,223.77826797671267,219.23943059096447
22,2001-11-04 20:48:37+00:00,247.03682566550634,198.88327558088028,185.39045565036068,194.0529221148246,209.03170231641747,217.00372209420544,244.5409964790091,240.74013774643217
23,2001-11-20 20:48:45+00:00,209.73520989784092,186.4270998805393,182.1107390696516,188.45636662752608,194.5393628228063,206.49129456886675,206.61510411967413,
24,2001-12-22 20:48:56+00:00,199.9400754974373,193.42544291694372,187.07947543054618,200.51018689457177,214.50927962725484,223.3252716032573,225.71904789385798,215.8182201725061
25,2002-01-07 20:48:58+00:00,202.64004252951688,187.7535341808764,173.18933778975733,187.48441340891068,187.5488492679366,190.9200792318441,181.554727547799,200.54233312194822
26,2002-01-23 20:49:06+00:00,244.93101871532411,203.95754330505378,217.38630299932942,218.8869041747076,208.32790339021156,216.72637272754113,210.3378961169658,202.55904934968956
27,2002-02-24 20:49:10+00:00,227.66780464215347,200.1346881016659,218.27533452181683,218.32734368630847,207.2795331508025,223.45018114537106,212.75942467397556,204.61946390697923
28,2002-03-12 20:49:08+00:00,203.70094804865403,192.80973200586493,186.9639693229758,210.41474801519038,208.00232987581555,222.97940374521,217.5700510685717,204.7713642772147
29,2002-03-28 20:49:03+00:00,228.93197818930787,197.28200549071735,183.49825390013478,195.15861721593618,216.20603590339866,227.58041363879232,231.2829822936938,226.37647698663565
30,2002-06-16 20:48:45+00:00,245.76179903021594,197.20887190731625,174.20748523758925,188.88747175857313,204.59724597158163,212.8349813439705,234.14157801671465,222.25891125887057
31,2002-09-20 20:48:01+00:00,245.13425780238217,192.18233110096162,181.21132329435775,190.50342218836363,201.9956284923494,215.01824850049425,234.4943673103699,243.65376427160325
32,2002-10-06 20:47:56+00:00,244.86158936512888,191.90462602327014,180.6621265816887,177.70847845517974,203.0097897451668,215.73752778983624,235.0626700649359,231.91908282157698
33,2002-11-07 20:48:07+00:00,230.28023335305153,192.3305202819551,192.82608432120287,196.51672556607676,203.47284355932803,218.81469107808772,220.64013433415423,211.45590971159208
