,dates,nzd0527-0000,nzd0527-0001,nzd0527-0002,nzd0527-0003,nzd0527-0004,nzd0527-0005,nzd0527-0006,nzd0527-0007,nzd0527-0008,nzd0527-0009,nzd0527-0010,nzd0527-0011,nzd0527-0012,nzd0527-0013,nzd0527-0014,nzd0527-0015,nzd0527-0016,nzd0527-0017
0,1999-08-17 22:13:37+00:00,103.98564147267366,106.60541197798102,109.2550143324257,114.85687228297817,,,106.85758071781328,120.28749311336355,122.26279708665687,142.5259910658604,154.62184535023545,162.23932591337632,156.47340663780864,149.771387250087,150.00737431996444,146.26611451114152,132.64998576644152,136.08505742968964
1,1999-09-27 22:07:36+00:00,140.56388661552472,136.01746959862786,132.46735893431705,133.19607948477312,155.9510685696168,149.04161712822815,143.92615081205133,149.17503910384085,144.12714882530247,167.81490293977947,175.99814975612256,169.37223234274902,166.5370300021952,167.84489930222315,168.9067111491765,149.85655226447335,147.21858117402965,147.89321503341992
2,1999-10-04 22:13:49+00:00,,,,,,109.9548165555353,103.6677324361053,103.9631433414649,107.45013560968013,,130.93142663976414,,124.90070689798898,117.06549723411018,112.22742750882429,101.71020151586063,99.1688604789397,
3,1999-11-05 22:13:40+00:00,123.36327508754228,126.527965296913,122.88275697160111,127.64274916575499,142.58124991149975,145.12078477683562,141.31148904106,136.64714039657377,138.75830496284578,168.15425465449707,166.00201899990003,168.68175361351138,160.15640674058727,147.0733320949466,143.78586520565636,138.40213871762617,120.21904612539672,132.99027990449963
4,1999-12-07 22:13:41+00:00,132.569062630801,131.35364865194254,133.4769032759061,130.8720050103442,146.356853102618,153.13397794687467,146.05616848450614,142.3571356857002,148.81795335059462,170.74913017082156,160.46883485596751,164.74547433912562,167.32048747858568,161.42925243507054,164.81516691916175,165.92306677774621,150.1773955179388,147.48865667212323
5,1999-12-16 22:07:33+00:00,106.46514410420204,111.55495560735024,111.51627120817153,117.98812077469117,126.6790806265872,125.7454985259349,120.83953905214607,123.28624819984621,127.39108786692624,145.97784263911444,146.9129337415373,146.38395942779675,147.00714487595314,138.0660458180697,142.01320137408482,144.38721773241778,137.9332314738848,133.0649792453517
6,2000-01-24 22:13:35+00:00,128.510339098321,135.16497153684614,135.484535639419,128.84865910912592,134.69169949415067,143.25113231205563,140.96061103289895,145.77049954026825,149.2840758024488,160.53261875529154,,,,,,,,
7,2000-02-02 22:07:23+00:00,105.89726060753831,110.3200203143993,107.73770765457988,114.49064319784937,125.24310100797513,122.96393647069141,107.76516452773836,118.10647846690101,114.44897803468506,,123.0312130928975,124.24509322849116,134.28248971826278,133.99071350552208,130.93926941777053,123.96022234952659,125.1120799711158,127.66875859028298
8,2000-02-18 22:07:16+00:00,145.1043722032803,144.27209654850287,146.3274497468994,151.6619078126928,160.07267044322924,156.78680170914234,154.31823969389126,147.81541127245566,151.40972280440386,173.1121501596192,160.8135354893101,169.53434424906135,168.62962912782086,164.84639314023792,161.1540818818748,156.0869327952317,155.14770263359583,157.7094185063605
9,2000-03-21 22:07:12+00:00,147.500688380399,142.23303804368354,140.5041537673115,137.88985786326012,142.51560432281974,146.02312863515633,146.86354135875132,146.81318443725897,142.85102231797242,157.5259325643387,149.07820322228463,146.28048256401263,153.6024372142298,152.19677425898473,153.81583797039994,147.2861274720127,142.4384340185596,135.17411117783624
10,2000-05-08 22:06:44+00:00,112.76134511548507,121.72619423539805,123.37535461711272,125.28400470899419,121.88222506227365,115.62803686013888,120.55480202273371,121.14080937855292,120.67721709250358,,141.75731428843054,151.50761797824453,150.26854270670273,138.59276674837002,136.38491040583585,128.59342340945673,125.0631570122557,125.31181841723351
11,2000-05-15 22:12:54+00:00,121.76044345628604,125.96516068345413,119.81115557011759,124.94565120115455,115.3895518673016,115.74401608051957,129.47181684576375,126.03213668089555,124.6219636116239,,146.28881896415191,157.97537033958398,152.70397384478474,142.16474616725372,143.8100564787244,141.6341778909862,137.24469607041073,134.12549910644444
12,2000-06-16 22:12:38+00:00,117.66317090144868,89.28579665582346,86.76697661506603,120.73894172745348,,91.08410437771533,,134.83573689905498,128.3011556116974,91.85509996751925,,,156.3866923199747,150.1297756868875,,,136.3002761440619,137.70956701124953
13,2000-08-19 22:11:49+00:00,128.69695835056126,106.53284872480685,112.78450410260878,107.90655972008051,133.2371402854083,130.99011773723748,144.2132822166833,138.22632066745254,121.47967401900898,130.20801759525133,155.4583586220571,,,149.64756185449824,136.08575642614622,126.72388932996773,143.85126026423694,169.1129438590852
14,2000-09-20 22:11:14+00:00,95.44779076102948,99.20290663320068,103.90801488664371,110.41398524266182,116.55631907174869,115.95980047091852,109.5052257632396,113.56849264262117,124.28368834906736,127.4638612974589,132.93425462621258,129.53590129540282,123.37242880608115,134.78515663878562,136.23180934965433,131.93753839475863,135.25618369135057,147.67039810738765
15,2000-11-16 22:04:56+00:00,97.50365766576247,101.36527147313103,102.91277921179214,104.6983952047868,117.29294134869043,114.97152711674516,107.00651998461917,114.55578491726433,116.90115457071366,124.33919881311755,118.7308237864338,123.42573047775315,121.75903297261057,128.71022262739268,124.2957858669986,110.65174209556974,115.84523396256844,126.5501008649262
16,2000-12-25 22:11:14+00:00,126.99123308221938,129.037577010282,135.31055172321456,129.7150531114982,128.55474687467665,138.36017019267734,125.60055481436903,119.91399681426034,124.66191859894221,151.53770378121772,142.90565476214275,144.1831477948436,138.08516864152602,126.26319113806414,134.03441653327414,138.26143619203995,138.78922970562175,138.95481431861847
17,2001-01-03 22:05:00+00:00,121.1563342184305,124.13938803437183,127.80237892630505,129.9733426326428,134.64994096240514,139.28352692127103,124.08365415219224,125.29529319313652,129.11279696094587,147.74035845062326,143.81740312021836,137.31902008629316,132.1447226100437,130.74006046866697,136.61831839718792,140.53920876898744,141.55549124748364,142.0145114401173
18,2001-02-11 22:11:12+00:00,122.26791138904956,128.15624791129122,128.32123355049166,122.27479789448968,131.55143825819448,128.68198283119602,127.17493377861786,116.28974134228102,118.25532244886838,123.75016801432697,112.9024990454708,129.49939943988397,136.91865212102834,131.08655933615694,126.71966586005782,128.10548075543596,129.11873285520699,125.2498830136433
