,dates,aus0007-0000,aus0007-0001,aus0007-0002,aus0007-0003,aus0007-0004,aus0007-0005,aus0007-0006,aus0007-0007,aus0007-0008,aus0007-0009,aus0007-0010,aus0007-0011,aus0007-0012,aus0007-0013,aus0007-0014,aus0007-0015,aus0007-0016,aus0007-0017,aus0007-0018,aus0007-0019,aus0007-0020,aus0007-0021,aus0007-0022,aus0007-0023,aus0007-0024,aus0007-0025,aus0007-0026,aus0007-0027,aus0007-0028,aus0007-0029,aus0007-0030,aus0007-0031,aus0007-0032,aus0007-0033,aus0007-0034,aus0007-0035,aus0007-0036,aus0007-0037,aus0007-0038,aus0007-0039,aus0007-0040,aus0007-0041,aus0007-0042,aus0007-0043,aus0007-0044,aus0007-0045,aus0007-0046,aus0007-0047,aus0007-0048,aus0007-0049,aus0007-0050,aus0007-0051,aus0007-0052,aus0007-0053,aus0007-0054,aus0007-0055,aus0007-0056,aus0007-0057,aus0007-0058,aus0007-0059,aus0007-0060,aus0007-0061,aus0007-0062,aus0007-0063,aus0007-0064,aus0007-0065,aus0007-0066,aus0007-0067,aus0007-0068,aus0007-0069,aus0007-0070,aus0007-0071,aus0007-0072,aus0007-0073,aus0007-0074,aus0007-0075,aus0007-0076,aus0007-0077,aus0007-0078,aus0007-0079,aus0007-0080,aus0007-0081,aus0007-0082,aus0007-0083,aus0007-0084,aus0007-0085,aus0007-0086,aus0007-0087,aus0007-0088,aus0007-0089,aus0007-0090,aus0007-0091,aus0007-0092,aus0007-0093,aus0007-0094,aus0007-0095,aus0007-0096,aus0007-0097,aus0007-0098,aus0007-0099,aus0007-0100,aus0007-0101,aus0007-0102,aus0007-0103,aus0007-0104,aus0007-0105,aus0007-0106,aus0007-0107,aus0007-0108,aus0007-0109,aus0007-0110,aus0007-0111,aus0007-0112,aus0007-0113,aus0007-0114,aus0007-0115,aus0007-0116,aus0007-0117,aus0007-0118,aus0007-0119,aus0007-0120,aus0007-0121,aus0007-0122,aus0007-0123,aus0007-0124,aus0007-0125,aus0007-0126,aus0007-0127,aus0007-0128,aus0007-0129,aus0007-0130,aus0007-0131,aus0007-0132,aus0007-0133,aus0007-0134,aus0007-0135,aus0007-0136,aus0007-0137,aus0007-0138,aus0007-0139,aus0007-0140,aus0007-0141,aus0007-0142,aus0007-0143,aus0007-0144,aus0007-0145,aus0007-0146,aus0007-0147,aus0007-0148,aus0007-0149,aus0007-0150,aus0007-0151,aus0007-0152,aus0007-0153,aus0007-0154,aus0007-0155,aus0007-0156,aus0007-0157,aus0007-0158,aus0007-0159,aus0007-0160,aus0007-0161,aus0007-0162,aus0007-0163,aus0007-0164,aus0007-0165,aus0007-0166,aus0007-0167,aus0007-0168,aus0007-0169,aus0007-0170,aus0007-0171,aus0007-0172,aus0007-0173,aus0007-0174,aus0007-0175,aus0007-0176,aus0007-0177,aus0007-0178,aus0007-0179,aus0007-0180,aus0007-0181,aus0007-0182,aus0007-0183,aus0007-0184,aus0007-0185,aus0007-0186
0,1987-05-22 23:05:44+00:00,,212.5904589496423,,,,,,,,,,259.32311123762275,262.4636545828784,255.5356482627377,183.16037840494542,170.42465308420338,,,,,,,,241.3231060731369,247.699116071322,255.83373533700143,245.5106314152048,240.87847409489916,249.36867721700173,249.9401514750519,256.51390929074915,252.28007333298046,259.161492342037,272.0539538854874,258.93899338113164,263.255311656223,259.9897195411161,252.82790652460432,255.38886979871086,249.94041082404559,238.8976781909678,249.36745643399746,235.76339793946926,240.58371359129035,248.80253257259452,244.21011490656065,252.70601628431208,254.12582975726997,255.6941674894189,261.59368971012793,261.89398497187307,268.9186612645514,255.458404728119,264.9752316492573,263.098530822384,256.6578861302417,257.01866360417074,242.29419972090597,242.0939661517528,239.34045638205004,249.35294409879026,261.06637087505413,264.7001709356421,260.1175533623715,258.4303942290024,243.38902478710838,242.49219992564812,240.8326527435495,230.62195099231315,233.64873932376358,224.80980638387555,241.8278425278697,270.6819048747254,274.0345074931038,265.0629508344227,256.11940706567424,257.5085857722239,241.7079763315956,241.92713810915757,240.47536531279334,231.28923093449845,224.34898956544293,226.59402960283538,231.15612559088305,237.22601399187377,252.43382490473567,246.29214474353788,222.2942439263382,246.6521923056314,239.5825656684823,242.610741390607,247.69615470267675,231.86502045515755,241.2825163309006,249.02654034490038,238.6017666866273,253.2905346914169,244.21050130640728,229.07382645341997,250.3548471437966,245.9528708259722,255.40961493530878,241.55043295101962,227.04828081890818,223.95611567693174,248.46856269227357,274.40886574981397,242.4438210568008,249.06106503408722,235.76997904942547,246.11261547414378,240.10437995378982,225.46629811512668,242.83576732266053,235.51234374876037,246.39282231325572,243.669417941098,238.338291730603,230.88993340888217,221.97255967602723,212.366766856891,207.4092513394978,198.7475056282911,235.85892181311291,268.2007402028379,266.2360889988432,267.81490168770017,259.0133224114581,258.52029920182787,257.29249535937197,258.9177898006273,251.88281339195393,242.4257085858123,244.99187856446025,245.12462043007957,247.87630694655655,244.37425529737123,243.16742237893718,228.35002014834384,207.9431892622424,230.03890616504964,232.5180792352379,239.3315918414613,252.16972119942767,253.3864417536317,256.768764863877,254.7448262360398,254.94267974121996,240.86284629425364,244.32358193642992,251.54842400151176,254.06456742732797,262.39277292989937,244.83371203393995,286.2737048319337,302.4496163316207,312.7477525382596,,,,329.41597465176915,303.40961583697947,268.9710589337937,264.53143746798673,259.2602560817846,253.75240521399635,256.8663939682907,260.93884463445596,261.7694597411661,265.4341924075275,272.275747648252,277.0276857520945,251.48373095793733,257.4035240907116,237.65370193579116,229.35005180197888,237.1201204503603,250.09734487349402,249.88370351467037,248.49476443640623,255.380680104113,258.12748938937597,259.7158575821245,254.2800769764426,249.25253871073366,262.0747638635458,255.92364719947747
1,1987-07-16 23:12:41+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.31492582535265,209.4889240934092,239.46941200188493,251.4067221085389,253.42249768582505,242.87036680210014,250.64830132680555,258.3192578602782,235.66859546718445,236.2364095161795,230.20006650643634,226.6470663219099,217.72044572998072,207.9077247932318,219.32685275202292,218.93492548087397,228.43597293988964,234.28654297751456,202.6918913979857,,228.236009055042,236.6869177694561,232.84702448392207,213.41582379593183,225.86165018839193,235.8718741553275,224.85834608738324,240.18729493485588,218.52297431755474,200.5798551614847,234.93514463518977,240.546898372614,243.41918639179568,231.89462462447784,214.43683742056578,218.14135391355092,236.83769426377643,248.9829417492574,221.73263871425624,239.22528887955636,220.70413581511457,252.56687275875913,237.3668028493103,220.15410766395595,227.9125980273992,220.30174223798912,232.35334034490694,245.10347589716912,239.66132013636798,217.38918862881027,218.32314674542386,201.7089212427195,207.510632444791,202.4008313126704,214.3786147468906,274.366491112945,258.57131976460005,269.52753383830805,238.0689879675688,261.4582300165792,258.2361999865924,253.27908083878955,245.3994738249703,241.85483308005186,238.4860616405152,234.26501701120014,234.71815961139035,243.58235286466865,235.59899978670632,226.28050644392826,207.00251443410994,222.20678246393507,225.9330617380479,231.41513720891442,230.73047862423533,234.22548595053888,246.59722941505763,246.91540554580976,237.63577712029146,247.7505380091603,251.72922119079723,244.55167418568544,242.96331874983898,256.9496954539117,215.8485087829887,280.25800825539875,284.8752746928054,301.895105073292,324.7336384379274,,,318.56053600639905,296.5321465146363,255.18016286955066,259.6622812126657,264.89483163365986,251.79686622470447,251.1825148024115,252.71894870932363,260.8069920434894,264.84728351435996,263.0777630513503,261.9108229033261,242.83647015711847,249.86557115246987,221.60053445601767,220.79273695782203,223.2714605264846,239.40887699071294,248.15652382739393,256.1601051691866,245.6367365652739,232.2247746847438,247.56070343765728,242.21294588167268,234.96305981494416,241.33021874224264,233.76782683646684
2,1987-09-27 23:08:51+00:00,250.21885663093926,261.0184830527822,274.92085873000354,258.48785269205456,252.85947213842456,278.9753351905484,,283.197725578888,285.6325392990682,300.2273980583274,290.9698743794264,270.9711727823101,257.5564279841581,255.21422034043704,232.59189377597806,219.3248688317739,,235.30603519828324,241.52584685775395,244.2239495490237,254.90905082144468,260.53855935039,280.40265924325314,280.5429461226194,,270.3050933663007,261.9444643108333,253.014053029585,268.0405595663919,265.1389118251709,273.80272093937805,265.967591086142,262.6636325646875,278.52651173894964,273.92658520864535,277.6060369193723,299.67544706252824,262.43236255036777,260.82447081575185,251.48739721818234,254.47741068422854,266.1427512006366,245.30163918880254,235.6916271296495,246.9666455084029,234.34226909234485,244.72370768266356,280.5325319817352,299.11346786170407,294.78243671466197,286.3322376689668,282.8696966610527,275.51165032445874,272.9618555851221,243.08888856551425,278.30282966127925,286.20208055893966,265.53377381121936,259.49403523913685,253.85313085797821,255.02968607172778,266.65250402076936,256.4444522598231,257.6067138277656,269.04828390426684,277.12883536256163,,236.962416372318,234.0314100203026,231.72104757877085,235.53764116486678,255.17523990490278,257.334972088123,281.99723918078513,282.45959126768645,284.930134551065,289.5615830241743,261.58562264648685,261.9981237191044,247.5528083060919,242.30899249432522,233.21000915226224,224.60428649086492,224.00905451239547,240.50875895379133,238.79220706193558,257.30971615343105,,271.2086164036089,262.2689275375631,250.1894070176922,243.6645688665768,255.48424217926836,,,273.951266372467,266.6270090125177,217.28481744519206,,273.82117149396134,280.7808107844674,267.49123108496764,253.4458739543839,235.82674589876044,266.20106513850254,286.9997139691397,311.4828930808419,,271.9187235374954,240.88325623127668,253.2091715648446,254.30494732849485,239.94263744252677,242.94699087861105,246.1293567976726,260.3256290540542,274.14502996073054,282.4721298338107,259.51703472264666,243.56778400940308,214.57565267824214,227.19208928355852,213.81747549659642,235.26742426279694,305.0131458952229,302.4072727926633,309.52451077131354,300.3503718640249,280.1492093274587,274.6770719778411,266.9573613600922,285.6607845163897,273.0565305007867,287.9861967074746,275.7429631833557,269.9964771596296,271.22714635147616,271.083447672957,273.42979872399735,,251.5647829380492,244.3307453618374,235.76491541546037,234.41591517838057,266.35160069092996,290.75642968054177,274.0477246462304,274.6479778907533,270.62645772008295,272.8601608655409,263.0497542594403,270.551126600685,270.1460287758711,,325.73947228360134,324.3549227257136,313.37381299252144,,,,,327.9094854331486,290.00572261897656,290.88102575286325,316.90487681351533,319.5516402937119,289.1135860116206,275.97306435156173,280.184443383467,286.5991610584952,291.32594625613945,302.00831880145773,295.6845391049986,309.22851954349,307.2174848118324,282.4504005740363,267.0921298919014,271.86186827526484,288.6648297717106,315.7280468925527,299.06605802999167,,270.3807129558068,261.31220646496354,,,
3,1987-10-04 23:14:46+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1987-10-20 23:15:03+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.5783722527768,287.9064839543964,283.09718295990183,272.0673265817016,267.06903446402293,281.5816726059011,270.11843876018037,272.15453072170294,264.5829541236278,258.25783271635606,256.5656354795628,267.71581684914213,258.5355186636211,,236.581485512617,234.10187798511913,237.3698371191852,242.05487246372536,258.5866301698603,267.2595126394153,268.39751853340886,268.12944115948557,261.52125377921897,264.2957663542924,259.68270998041396,257.5216709717833,262.44806121155847,268.60548476670556,309.0210964741097,309.33063641359126,312.7472201081041,,,,338.0796963907448,315.5134240719139,280.8355578122978,293.21794752341526,297.89672857700566,301.39106218682144,287.57856339508015,277.55938683919834,279.6109757773562,286.94745678447316,291.8679501181145,302.10869056889493,290.56499535954646,280.25966437380663,288.4594888794999,272.7908576974271,277.59745856335445,279.0010803509065,307.68882160407804,307.9110178558133,305.97212495103634,251.64532501829322,271.89697542912165,253.9780969797174,252.56952292645275,261.81763431402936,258.53763351077697
5,1987-11-21 23:15:42+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,1987-12-07 23:15:55+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.8632933498967,238.4496191436551,217.59968782490117,227.1602581080864,212.82823034793128,221.86643970466926,296.00154574345976,286.063604063294,294.1425977172466,278.5104542398624,286.69281379220064,281.42620546653285,276.21934253999734,280.970771739177,274.54289636155437,266.81646613245863,258.0482863427703,256.39025338048475,266.7064165293449,263.6230420866889,245.38539622286328,236.99279207107728,245.39906995114694,242.86172863558136,248.28724462100948,243.9625283959345,260.7729725142026,264.67764769144213,264.19969769974307,260.343752571371,268.93949045453166,265.45538722297493,264.75092189645835,254.65578598547285,237.52712949518533,253.33331311851376,307.5059781006592,304.5937213997585,306.4063765280501,338.7302577058701,,,334.85373131268284,320.06725249415496,291.6474672486162,291.8956027999888,285.3973226325348,290.44046504553086,281.4283117791151,278.1420545014362,282.9298978840459,283.55994792706997,289.4571454033163,299.63659068263615,288.93370368174294,266.04506462079615,272.7227055263708,271.5030552028965,272.4840727369127,276.24185594468804,300.07720578024686,299.7224224701731,291.0125888929136,258.3997182820386,263.4296536448373,253.04020384276464,244.41794223495555,266.65356198958943,254.25881358282888
7,1987-12-16 23:10:17+00:00,257.0524901887539,261.87441696702996,269.3526075037077,266.1105142499798,257.8343926357139,307.73546234315984,,298.7530272761888,289.6934749864568,300.10931450378246,289.22067310288577,284.34572369914764,271.73985237843897,266.30757048470286,269.5735097643329,282.71629057160135,282.58295876754033,266.5960960900733,252.6350346904156,,283.68712715127236,288.3511578038915,296.42750648965466,289.67140360531636,291.2398710028745,288.0757193931796,,,288.6923396129845,290.47726006944475,279.7212613323414,273.1805649634221,263.85592485990674,282.0688479562862,266.95763758154095,278.3617951690031,284.6319217556521,278.7495784418119,266.81991762335383,258.2887873473866,261.90018356308894,262.68695160634024,252.3178229749207,256.8011156629698,266.41734093235755,256.11108507571043,267.2012713846467,279.5426656810621,279.89789727940615,287.7946662355232,285.9398185698879,287.8288964687517,285.89490339466374,296.0370487410851,,295.82356616661787,294.1256484908476,286.0456675713174,273.38974290783324,265.5455587376248,261.96918567231086,261.84092104728427,260.82215646586565,263.17994694128515,281.2722333147897,282.27073606730784,271.44506903849,247.50523773463834,235.7807404333994,231.3216355934763,260.5724135547656,255.26582906493874,261.45948758499014,298.42733744590873,289.78832619219713,289.81104200086963,296.30644368734517,271.5263316949384,263.95415500415186,253.59911073556688,258.02442586294006,247.45613498928384,246.28017707449627,,260.9970348154732,267.590320162225,281.83929927957,,283.4578472374194,272.5900160815399,255.70602973556777,264.9785487242314,267.26256486862604,,,277.88934213447385,280.2012023978306,,,280.92017087290367,281.7880127888968,275.8709174754027,264.560572226586,250.5419153039976,262.5714682641708,278.3210017989802,299.9897711790728,,277.25138077881513,246.24238045611875,248.189012207328,254.8633626662063,251.27374399035327,262.05290312134053,275.04664187369724,284.6336432491129,290.84950705857085,282.0140602599037,262.41024847704483,253.89336376722488,,251.6643197382166,238.11977304719443,,297.0877825121632,302.3572476139603,308.35802920521604,,295.3324724101581,288.70960777526585,282.5204131341013,281.39181327967634,275.8589791282727,277.4360305912707,274.4663292779524,274.18845757345497,285.1273310055763,283.04036291107695,,259.3153633071267,252.7621127585571,254.09492497396397,255.52077502590168,263.5463093348429,281.7290364251412,284.98484013665336,286.79047951554304,275.64511427627605,281.4783950500175,285.899991251862,278.9009941372463,259.97200034240586,,272.89474732924225,319.0222788564436,323.9985492030504,324.63896081727125,,,,344.47408634943673,326.55792456086306,302.43730901453006,295.81223732968675,299.78567641724095,303.57744700393124,294.1911795342084,298.842024699177,300.19485475275917,308.28274077458053,311.9042139050834,312.56079286527745,299.21494851322615,,284.4057688496734,280.6845147779621,,292.2442962943847,310.4370089076102,315.9167431466436,302.6662666114836,,273.95249558970465,271.02986284237795,266.33739883689344,278.8147781364608,
8,1988-01-01 23:10:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.5892836730752,270.09495792455493,261.907279280405,252.8207740939462,244.24198963246587,,,,,,,,,,,,243.71779544214323,247.4761829284017,270.87124498249386,286.89893814565136,283.9294494542512,289.9730940833389,287.0951505187785,269.62892498393984,264.497378207892,245.681999000656,251.09539041596963,270.4572255908149,269.9143595665116,259.32155165877606,254.1768813723808,257.8160707244894,260.2554514313174,257.8514805845479,258.7567864900271,249.57574140880274,245.96469191242548,229.70608092415054,225.8498100828514,223.5224437788215,232.7285841843742,225.16404160208265,242.89814716915382,241.7074725595158,271.58700171573923,241.72075683483163,254.42362140492727,267.4764384740293,250.18428639365104,251.67471316247926,245.4315085622624,247.28522928257235,234.24567117261566,220.25254678375177,223.8971697995731,227.1109440692729,238.93159367293381,,219.98625323426066,232.9005567903814,246.807669861415,254.64932471646645,249.23186559634624,230.7536264072834,228.3074446635735,243.3729214510127,236.45273269281742,230.74924095817337,215.5073248166681,219.35322053363993,257.3855566028561,252.50060915710196,266.11500599117295,230.53635032508888,214.23410896743917,218.63933195762098,254.35007353066035,,229.61921715623404,272.5758185153949,235.1124167513809,251.32355624649682,256.19000581209895,240.512915464368,235.83109078284315,220.07999005403232,236.19951768490304,259.9431027773777,,,212.53726849574636,200.6551561651501,194.0893804559439,199.0651646070675,215.74545441915717,274.02570756170314,290.6460871931094,283.5882228509837,,248.19885463330502,278.1389126388559,277.0296969277667,287.6714770863596,272.41969862264546,273.94731811095244,254.98327747747973,260.5184912626472,267.3796996436961,251.71039014160655,232.51843583765103,219.67356021465056,250.0465913250795,246.4008231774579,246.79292305791674,249.89364220637825,260.8071940508536,266.1368937059169,268.0498748267287,268.6431766979215,266.8289328064089,267.46935560585604,259.96495661621344,262.0260160029628,234.06300584918662,,314.9915954362496,314.79225313181206,315.690950640056,,,,342.8680692997137,316.47463399112854,293.62070627182914,295.2895977970852,288.11069417900535,291.729383074,296.78205529366625,286.76257971674215,290.2291726918754,292.35109788713044,285.5132669966839,295.2861985065934,261.70299602477445,260.7775812816031,249.0620024352135,270.08175018919263,260.4305606326629,253.52885853213272,256.03711377101905,250.4974512563355,264.86985135990585,252.56593135582725,268.184089154039,264.74746184482643,249.77401700963853,265.14798538790325,258.58987095710125
9,1988-01-17 23:10:50+00:00,248.17363771374306,248.7968728160415,258.5019343116424,262.16640816806625,251.14968475878356,305.18375917482126,289.5790456796388,294.8483803509416,259.57055526633536,282.89431049908546,262.57325274388717,264.60437701300714,257.92469559231637,258.34794309995135,264.80565588456665,259.9960074292576,264.07111348760844,252.06853723931357,243.0266923566598,249.90899138445496,261.80220912247995,254.33317041284664,268.3806520222959,274.55210704534346,276.26508010918167,279.1548862846132,270.0741371680021,263.1847725903395,265.2604184199697,267.1957990217023,269.1813736106066,260.0837236407808,262.23403393131616,263.02153749551996,263.31477505939006,265.11717809300205,265.90066954217684,265.75751632209676,260.09587504640996,256.6270776486741,248.51475167192655,265.31592806784926,238.71236382444582,244.4497014275282,251.50243746830992,248.13068951466425,253.74171115546284,260.8069534177622,265.89334133948137,266.32068343475055,274.09044291874864,272.0789259081777,260.17050482838795,274.6008407603789,274.1819993681245,270.9177755899174,277.6086750423443,268.6883812913705,261.39343547826724,255.72591757554312,256.4550987539037,252.1997407699461,261.8079029808219,263.46632727915596,264.62003125543737,261.1399970519959,259.1663461197922,250.08695900248887,232.11597261741093,245.172377774924,242.9106395621825,258.3953799406853,261.94420979309916,281.294263907629,269.653980147855,274.4618403257902,279.34779195730204,259.94903708092954,256.5290089444388,248.97413598303717,248.1485650290593,236.9045610511241,236.13912097379344,244.29602466538583,241.45046326332107,253.14013135071121,256.3383006753318,234.0103626957678,256.08340664768156,256.538146454945,254.31652236701223,252.94848909823048,249.116780819324,259.34228870688355,259.93789618089977,264.46633209259124,271.0201324721171,242.20493556915582,233.24414941172006,286.4655236892828,283.118977974376,275.660263173625,252.41373881200795,238.05002015250324,238.76640594189263,261.8027163068088,289.1348348743348,258.4327373239843,274.12393841594286,245.00471186245767,254.79449528713064,255.35639722262437,248.9563732736137,252.88837646912765,245.22637304765678,251.2754014441383,261.0872827484928,263.7868587206864,246.47863806585553,243.68358789232104,228.73202955989652,231.60404308041205,226.46813422697946,234.61362513264828,287.66713083899816,280.8464920989254,291.9064510388327,274.89347652973464,283.62084734432386,279.5835036308804,268.1892995663239,275.87602812206774,270.70629602705594,266.20154675073775,257.15440601493015,266.0319077437383,272.02582609084527,266.0719619780429,249.50135275283532,233.90649892024854,252.5527056939033,259.534718964824,258.99797206590836,264.4784961241176,261.72206411359986,261.08822464884236,271.02852423347673,271.95143511606153,268.1695742530861,275.5269278715093,269.7569604921864,264.85499577253194,247.23655910979664,284.9301259814816,319.33263194700623,324.9117978648102,326.6048870606219,342.8687072104898,,,352.3606255772468,318.32246963659776,290.92647403195946,286.6987040576514,287.42347784611303,296.2508222791151,296.4290674942469,279.8782693614907,278.58857326706254,283.09775062654177,288.82321614149413,291.66204805223646,299.52849089677767,268.8964298823744,276.0758257369802,272.32460363765847,272.8407864249203,273.77312851794846,286.38105909835826,271.6214439694929,279.4015552566889,266.43341701058625,269.30810089432407,265.457739766438,262.607861774987,279.35719141588874,274.8422904215966
