,dates,jap0059-0000,jap0059-0001,jap0059-0002,jap0059-0003,jap0059-0004,jap0059-0005,jap0059-0006,jap0059-0007,jap0059-0008,jap0059-0009,jap0059-0010,jap0059-0011,jap0059-0012,jap0059-0013
0,1984-04-26 00:41:23+00:00,170.59470141811207,157.98604592725638,149.7865217147349,141.38476946534985,150.0434826838741,148.70624180900816,154.5787273705487,164.206268348776,176.43977196390668,170.92792380226257,176.25371912874152,175.4941330753775,184.4866699029083,188.54555597301265
1,1984-06-13 00:42:30+00:00,151.75044720076755,155.5171081282071,152.77756398776057,139.02396000743767,142.51542517869007,132.51799188806075,145.8975750606307,150.22285495701092,169.85464777733222,163.28009271938294,155.51825296653226,159.69269874500816,174.59314678081347,181.40081034211175
2,1984-06-20 00:48:23+00:00,144.78934007350227,146.353064412932,145.70548277882733,132.12593572570324,145.74096165885555,138.3569562644385,141.94422241146418,150.1292146522645,155.3022518856966,,150.05849705058935,148.63640446085512,156.99936265876113,168.72138181215678
3,1984-07-31 00:43:30+00:00,159.32515044704823,159.4375825433929,152.37208937157223,139.79755642315646,145.62562093416457,149.17817301869695,153.96576931317034,159.4582024859014,159.83724789083814,164.61921140716407,161.86131945283975,166.42827692477093,164.99136407640972,174.54284374021577
4,1984-10-10 00:50:30+00:00,152.31391875571703,146.14846432538457,145.15660485878917,123.61518909126089,126.39815795359962,,138.2125830500752,139.3511023042945,140.217248195742,150.70640524133108,152.12498170385697,157.7309928586941,162.76389965946836,164.25097392723376
5,1984-12-06 00:44:13+00:00,183.5503731143085,187.91939624504917,187.25666845617377,177.75537369824838,164.41975913952504,,,,,,,,,
6,1985-01-07 00:44:31+00:00,,,,,,,,,,,,,,
7,1985-05-31 00:44:21+00:00,163.71734177698363,150.42579619352122,155.1157782756083,145.02865261064053,150.22016622100264,152.8469733900162,149.79000992820582,158.56856932855536,175.4820308114549,,181.09130160829844,165.55339631292892,171.2931714333912,174.76949685547973
8,1985-06-16 00:44:19+00:00,152.45385908239254,151.29693857594933,149.0449056597145,149.59751981984962,149.23629206591013,149.24516959120476,148.96337199728782,144.02160627709893,156.601631255767,164.03152213846604,165.0589462030365,161.25350472928397,158.66718032238387,161.32307887256363
9,1985-08-19 00:43:51+00:00,174.53332424771315,161.02678268174876,163.31636081977797,155.73496373626048,147.41740636428875,144.66363212728413,151.49516562790407,163.9289113440092,169.16678174240445,163.84527543998394,,174.4960522532687,177.95239243081787,187.65318643062858
10,1985-09-27 00:49:10+00:00,171.9679718942674,164.56599610421605,158.1074944461337,153.843936839184,154.67634391212252,148.41374315124145,159.99891785032273,168.9622507363059,172.6489403494781,173.69336498436684,170.9089930675224,175.75023358801306,,180.63676258778133
11,1985-10-22 00:43:06+00:00,183.79728126944175,173.04114794298883,174.68681421290665,169.15288122492828,172.29106940447204,173.13153270887724,177.78400094952931,175.44868205170283,,189.23287721888136,194.32994080229525,195.47823590735513,192.40145003892442,201.24125301878198
12,1985-10-29 00:49:11+00:00,174.7139278968653,167.97728422243068,159.02837560678864,158.05583201706435,162.55768981998483,155.1087161566525,168.4376386434556,170.53772219248543,176.28493243966952,182.59065133272387,184.19248378293662,,192.7282151095785,194.96344668892363
13,1986-02-18 00:47:02+00:00,,,,,136.62418962201298,125.11781514628923,140.0014868221831,145.6036818428756,,,,,,
14,1986-06-10 00:44:19+00:00,159.852566615575,161.5481230866664,154.92687625780343,151.55339336577168,145.46150184558593,141.93942177871568,161.073441079622,159.6133471954098,166.25346135858734,,177.97806865851965,181.42532081265455,172.30521777360684,174.5237323072127
15,1986-07-28 00:42:43+00:00,142.94029029758838,139.04094016229195,134.2893125057116,127.67278609550775,129.76061802296135,125.82402837365704,136.3844365701959,144.45036129499738,144.4834889630468,156.60003451848533,163.6405722820747,167.53171644032554,161.21582882684598,162.4433537527946
16,1986-09-30 00:40:30+00:00,148.064763916577,142.5407121879154,136.60462121255273,134.91558373372067,138.2082839776839,125.34310980186176,128.94474860604282,134.11409899325102,140.79880142866605,147.24615559036522,152.84417044227692,155.52979979548883,162.42709847151656,167.8238679746084
17,1986-10-09 00:34:02+00:00,152.9594908694133,145.41175437716515,134.76750216693986,132.99415681146712,132.29882267757245,137.14555076428007,139.82735861731186,137.77169389419015,152.04287785311232,155.5462603432701,162.12916975232443,160.68240124236198,164.40277456341033,169.62637796775633
