,dates,mex0130-0000,mex0130-0001,mex0130-0002,mex0130-0003,mex0130-0004,mex0130-0005,mex0130-0006,mex0130-0007,mex0130-0008,mex0130-0009,mex0130-0010,mex0130-0011,mex0130-0012,mex0130-0013,mex0130-0014,mex0130-0015,mex0130-0016,mex0130-0017,mex0130-0018,mex0130-0019,mex0130-0020,mex0130-0021,mex0130-0022,mex0130-0023,mex0130-0024,mex0130-0025,mex0130-0026,mex0130-0027,mex0130-0028,mex0130-0029,mex0130-0030,mex0130-0031,mex0130-0032,mex0130-0033,mex0130-0034,mex0130-0035,mex0130-0036,mex0130-0037,mex0130-0038
0,1984-12-23 16:24:48+00:00,212.81543608403933,197.48409763246667,192.61639720050698,177.36881932376954,182.4372091780913,187.32767465522844,201.13823737860852,203.4986895338623,192.5256209711401,192.36207169820676,183.9134999899573,188.22910324697844,192.98753864027094,,,175.54958073549795,155.30382856004996,177.9927211225618,204.29402020861113,221.43936095121637,221.85942615973744,219.5269026420696,212.35316424006203,218.96407651319885,212.2657308472375,211.8374938655636,219.93117192814822,225.88702222059558,231.1483062675974,212.2897172939614,199.18778569114937,188.35748121267628,195.0197022437933,195.579711472156,210.23564365765856,219.35229850476344,227.1180233422171,237.1327816010114,256.4786221316106
1,1984-12-30 16:30:38+00:00,207.29794916750913,199.481876468909,185.54836437208002,188.67935555822334,180.77898482668007,189.046533473896,198.49847111930814,205.05199361063464,191.78317231288673,204.3649219430853,198.20103553178956,193.32537941117332,204.96250510528523,215.1484466998641,205.93810348695735,184.24844985579438,173.360719743865,190.06931933732935,216.03895951830793,220.64021695974782,233.33697840523766,230.52541000554137,226.90374578221108,231.88656669152647,222.66463895015698,219.1068929342383,215.43808826405194,227.0718987518832,226.33918239880083,212.06687259036363,202.1847076495454,198.01375739369024,197.21955783779015,203.64878585024965,216.44666654004772,223.11530489140264,231.6691179368362,243.53439378400915,266.3994183784192
2,1985-01-31 16:30:48+00:00,219.90338071928159,208.1620181615877,202.1525940387884,190.06161259126594,194.66581298314628,201.82346524885156,201.88475370665196,206.41821764144308,195.14531313187908,196.51142599091898,198.8607900555626,190.30926536653254,202.50956030810727,213.699945556228,207.31947129041384,192.72802165496046,181.14620562147635,191.28327976175075,207.83683632747665,228.15896151728242,231.88075282823817,224.85402660982407,223.71073679917725,227.2981079368917,219.54435885942263,215.85656543055825,211.6384030055986,221.46330330584104,222.50499918392575,206.91271110886768,196.78025374442493,195.04773572446075,194.24728564166938,202.09305562894508,211.03838351392707,219.22034146531877,224.12790995465747,239.52375850335096,264.46650837026766
3,1985-10-30 16:29:10+00:00,202.48882145697394,187.95251370002697,180.66471162561328,171.46060287127355,173.46174329998377,179.65101689124523,191.14696975464088,197.23229835322795,181.75062792030067,184.67979373749898,187.44571480111927,176.45491102719254,197.7602196155797,197.79300274707333,200.77119149523185,177.9108917338126,160.91482452477797,164.17709799878412,206.1937037954351,224.4527385284966,224.83235407735947,214.7029707474121,219.31831662203237,217.18330511214126,210.33375041081226,198.09183897375874,207.1499815712032,209.57874510797978,212.7150359435871,194.13020477058527,188.73200860463092,180.99424285900287,184.60814120122404,184.9482071075525,199.33092418560918,208.9593534024335,220.1678543641765,214.93866423751007,224.14265533146747
4,1986-01-27 16:21:44+00:00,213.31540567381384,209.76397353369774,197.8647424013539,188.9094743731043,178.96037811508808,181.3401596980933,196.2573873929,200.41262997841346,192.98331179308516,196.93278719255366,199.48322416293541,191.2612515179328,205.02515304841356,209.99939235363172,208.84922092548265,183.5580915637265,177.42888629092596,188.4690960921975,212.1788506815576,219.43129998527382,228.62629887524105,220.27361496365089,216.61374451877217,216.65175003710638,212.24924919944564,203.58983093108884,204.69109513710347,214.45346387903305,212.3731770116327,202.51575434114505,184.85523878388497,190.8732158227747,186.53276882010917,190.730242561521,202.6905219859672,212.13748721601047,219.42841283454234,219.89523847948044,214.56286520339413
5,1986-03-16 16:20:40+00:00,213.18135357900766,206.63085437797073,197.14731061292093,186.33507889936251,179.82366022082476,182.72162403059946,197.58339933504047,204.78908246718137,193.97918613222737,203.266208808247,192.66875897832975,192.25716996895088,199.38962288139857,213.64033508932172,207.2669140847061,194.37854077282037,176.76094246784552,187.95875753609712,218.45396821344528,233.9805663554161,231.41865737462925,225.73341995271142,221.4411667931952,220.9720320803623,215.83015873570184,208.0586366886666,216.25100927170732,221.2911347196505,222.00949994202014,202.9022506769927,199.13422662825033,187.54598202291706,196.80975768346525,194.6459263463672,195.11129781910833,203.84818414243395,212.9856231545908,215.5801145855011,220.92904428618638
6,1986-03-23 16:26:19+00:00,,,,,,,,,199.17506389223814,200.39932307079258,202.1211001016035,195.97156538780285,209.06498998824347,219.40163853486936,221.73932723684246,197.009296227159,194.15946631240192,196.68174851652972,220.2165096564615,237.50207758678064,238.1521839692275,228.33713370339407,221.5431359907359,223.45009012934582,215.90112689674854,209.13412182339144,217.38044359690429,218.9187405715575,218.088330002431,200.31908245730293,197.72482385145793,191.49652610204149,195.58206520545403,193.83573718903955,207.93713670773639,219.84661463310482,226.9379523429007,225.77938279071174,236.56659218736502
7,1987-07-16 16:25:35+00:00,210.73843859187883,209.2737333328251,194.56940643981827,186.3852714987095,184.2770631364451,180.03685353170755,182.1836640530496,179.74284506162755,174.23739439602693,181.28838653963453,182.17180145929862,174.92856005257494,193.1398792027095,195.34199650002805,194.2598155358516,174.71713524563643,163.4468730058598,170.8169416744281,200.8597722155402,214.89711175652968,222.6400511907633,217.52681317528527,210.5327466766976,211.34905890373076,202.16185175131557,193.9805098665613,194.42934835126155,197.85456832142214,201.16557916009552,185.6873181626334,182.91534509842418,177.8614961548611,183.07962950320703,186.75051406493844,201.9547079876286,212.68499042701364,218.48400824394452,214.64434204629805,218.2113862498571
8,1987-08-17 16:26:31+00:00,191.6839737586013,185.55329029954063,181.63319354432986,170.33813635087446,176.50246225046553,184.5457839247301,197.61025539781124,194.58641136641558,174.40429482801753,180.14370928743668,179.58583664330297,172.2554391002958,179.27028411437075,184.2720140940992,182.70412573733546,168.69891012697212,166.0301891289264,172.5267241838257,199.13630479629686,207.67845941515105,209.74854299404123,201.12412304968097,198.29245579486187,212.186975020556,200.7979299877092,194.06891749707762,194.041664443253,200.73887618526646,203.5293146124295,192.40619737985105,182.63651038175576,187.15985013850454,191.92623695477633,194.43012764222638,208.7610781646253,208.5324351809746,203.98105751500822,196.63049959753496,194.63984352764732
9,1990-03-11 16:15:17+00:00,215.55392601295264,200.52311508987074,184.2648580804419,175.62435622539402,174.15160699994513,180.53142649275642,195.97938160047795,205.3189778395113,186.54949740416905,186.0475025105243,191.76151860419108,185.59267851703535,198.93193845809603,209.84086800138462,210.71073412925548,192.30634650982773,176.6561553753187,181.33516852050835,210.0455579943203,221.22055027857266,223.28537212443322,216.67985593068695,210.4909050448452,205.40157359606005,207.14549885684673,199.10978746804406,207.61069839806115,211.60197134036585,215.25523957869365,187.71110835227614,177.46009584643858,165.04222744361124,170.94735346681014,182.620696368552,192.67469577351832,204.0457401106914,218.4291662633166,224.98147618271273,228.4260412257416
