,dates,aus0345-0000,aus0345-0001,aus0345-0002,aus0345-0003,aus0345-0004,aus0345-0005,aus0345-0006,aus0345-0007,aus0345-0008,aus0345-0009,aus0345-0010,aus0345-0011,aus0345-0012,aus0345-0013,aus0345-0014,aus0345-0015,aus0345-0016,aus0345-0017,aus0345-0018,aus0345-0019,aus0345-0020,aus0345-0021,aus0345-0022
0,1987-05-22 23:08:56+00:00,170.44640039159182,172.6712067833175,171.31262555059212,166.3798453698331,173.48493790988286,179.93589738252018,,174.33056452612692,185.76367218063612,179.08146307885673,181.308199936943,177.02270872305988,177.359915221485,182.59261306710914,182.2375309506916,178.89767936331236,173.9272407474321,181.62817022664515,175.55577426481284,184.44766024837332,190.41986902035882,193.26812184993543,171.8225063735924
1,1987-05-29 23:15:17+00:00,,,,188.7641235437106,200.82789746515377,,,190.54389511739123,191.7746040186928,190.22214244436032,,,,,203.28210522134702,195.02941110866394,183.24046635307295,185.9370543372093,186.7605508740871,194.25535871918905,188.06323643014767,193.8635933085357,167.07888258976087
2,1987-08-17 23:17:12+00:00,182.29960980915135,181.1035815359697,185.2721460333554,182.6031715287217,190.23359659210382,192.94271014624042,193.9952769149336,194.52417881850738,199.5567762083924,201.29293000701472,201.51181553055585,204.24512806066662,186.97399243605736,198.08033776408686,196.92622299408325,201.9330001017852,195.72762958918497,193.1999847209051,190.42952316075358,194.43908187383835,199.52741233036272,202.84609132039495,175.17580118493095
3,1987-09-18 23:18:02+00:00,187.5299703416865,191.03740887387244,192.45539249379965,193.84369788300543,189.48220120589508,197.9265974334512,197.9255141980152,189.85673512602767,199.8855870491879,198.76770722600867,197.65895061172782,197.02567816285284,196.18911920977752,199.95223739836064,200.60117524123112,197.892917301258,203.56157188552916,203.21158182417224,203.99073496443566,192.20421249538805,196.49348146662425,198.5963667963865,180.70577212280705
4,1987-09-27 23:12:03+00:00,193.77456946604013,197.04506781837893,190.5300293741424,195.49166539554798,195.6418129174385,207.57698727008778,204.20853630026727,195.93821485365498,211.78092908064528,204.89730718866315,200.35291982989924,202.72972997174213,198.971990526139,199.8251690443778,204.21719895907154,198.42746478881017,206.65087518731156,212.04096394072423,208.8029800476306,204.71068560409503,207.28746082402324,210.6343509220618,190.12171077237502
5,1987-10-29 23:12:37+00:00,199.07539944155735,209.4446093729359,197.07685371995717,199.37361956729197,200.5898299166161,208.20502865147733,204.24207652727435,201.89290465731932,207.70064246612898,209.6696570662741,207.03321695809294,214.7127433337625,198.63086943121883,206.59727716554036,210.46507258823917,204.45892073294257,217.09528875141407,216.3202405349151,209.1322596805637,204.8531802065439,202.3352094930442,205.7935705941801,200.8195972452524
6,1987-12-23 23:19:46+00:00,,173.405003653205,174.38396414183325,168.30006202227878,179.00843847847386,180.88466411007786,176.01759358288572,179.1844779062264,179.6713215897098,183.67630815219985,191.24811876265233,184.93585681269178,188.10326368121324,190.32898315788233,189.6498697297383,188.7731566007439,194.3743010642873,193.60717815385945,185.80292559556932,189.5672002686958,191.389961721033,195.22755035162552,175.4487152615705
7,1988-01-24 23:20:20+00:00,195.83367815406103,195.70557961765738,199.30211010487415,193.65828688993506,199.7286508701454,203.22342663954018,192.18474952000133,197.14172404092778,196.29034543239217,202.235209248858,199.43827776634598,201.13664237225345,206.76464712660206,213.2574557599874,198.68203755011217,196.78568376316352,203.3431733334612,201.47200305100554,191.77129344824988,193.0792851333054,192.77398212546424,192.29513069258587,177.17400222599562
8,1988-02-25 23:20:50+00:00,190.08743724183202,197.2497358192351,195.53555945772868,191.45888077112883,195.76452123650506,196.96682516102103,203.94668676054658,191.44157240524174,203.58199785200907,198.77480097180995,202.99833785989082,200.42200763630527,198.9908562728907,201.50416718182996,210.44732592069212,204.4283443081853,194.94262001984055,195.28463777828642,185.69088123030738,193.03477181806963,190.12479106655536,208.8413082114817,198.71224658038702
9,1988-03-28 23:21:07+00:00,199.37580165678548,201.87948989477187,201.19006168289584,199.28795109150366,200.42461047100187,203.54327364106524,201.15258811253696,195.5653420929084,207.07363644766534,204.39336288717897,204.19576519142558,209.1561121845859,203.1490772223698,203.6992679706048,211.2571205497977,206.16244324571738,199.22231580570238,201.18046314384688,196.9486102868429,206.38915438121953,200.6545559263423,207.48646720780928,189.41023222240153
