,dates,aus0345-0000,aus0345-0001,aus0345-0002,aus0345-0003,aus0345-0004,aus0345-0005,aus0345-0006,aus0345-0007,aus0345-0008,aus0345-0009,aus0345-0010,aus0345-0011,aus0345-0012,aus0345-0013,aus0345-0014,aus0345-0015,aus0345-0016,aus0345-0017,aus0345-0018,aus0345-0019,aus0345-0020,aus0345-0021,aus0345-0022
0,1987-05-22 23:08:56+00:00,175.0066367187424,177.2314431104681,175.56884612259933,170.63606594184031,177.74115848189007,184.1921179545274,,178.8908008532775,190.3239085077867,183.9924868157881,186.21922367387438,181.58294505021047,181.9201515486356,187.15284939425973,186.79776727784218,183.15389993531957,178.4874770745827,185.6183770129019,179.3112630048192,188.43786703463007,193.780043156154,197.25832863619218,176.0787269455996
1,1987-05-29 23:15:17+00:00,,,,187.12129663354318,199.18507055498634,,,188.78372342792613,190.0144323292277,188.32657293262866,,,,,201.52193353188193,193.3865841984965,181.48029466360785,184.39690410892734,185.31099771805702,192.7152084909071,186.7662678168576,192.32344308025375,165.43605567959344
2,1987-08-17 23:17:12+00:00,185.17818917283986,183.98216089965823,187.95882010613136,185.28984560149766,192.92027066487978,195.62938421901637,196.87385627862213,197.4027581821959,202.4353555720809,204.39293855252544,204.61182407606657,207.12370742435513,189.85257179974587,200.95891712777538,199.80480235777176,204.61967417456117,198.6062089528735,195.71874166413255,192.80011793085,196.9578388170658,201.64847080887006,205.3648482636224,177.8624752577069
3,1987-09-18 23:18:02+00:00,189.03060974199408,192.53804827418003,193.85598926742006,195.24429465662584,190.8827979795155,199.3271942070716,199.4261535983228,191.35737452633526,201.3862264494955,200.3837804263399,199.27502381205906,198.52631756316043,197.6897586100851,201.45287679866823,202.1018146415387,199.2935140748784,205.06221128583675,204.52464129944138,205.22655564704192,193.5172719706572,197.59921576158774,199.90942627165563,182.10636889642745
4,1987-09-27 23:12:03+00:00,188.74321283929083,192.01371119162962,185.83409652250972,190.7957325439153,190.94588006580582,202.8810544184551,199.17717967351797,190.90685822690568,206.74957245389598,199.47892312908698,194.93453577032307,197.69837334499283,193.9406338993897,194.7938124176285,199.18584233232224,193.7315319371775,201.61951856056226,207.6385268923186,204.6595098844253,200.3082485556894,203.58014541483954,206.23191387365617,185.42577792074235
5,1987-10-29 23:12:37+00:00,201.096877346142,211.46608727752056,198.96356643090286,201.26033227823766,202.4765426275618,210.09174136242302,206.263554431859,203.91438256190398,209.72212037071364,211.84663327121143,209.21019316303025,216.73422123834715,200.65234733580348,208.61875507012502,212.48655049282382,206.34563344388826,219.11676665599873,218.08903370142667,210.79700619022165,206.62197337305548,203.8247195280013,207.56236376069168,202.70630995619808
6,1987-12-23 23:19:46+00:00,,163.17234353078908,164.83348136091172,158.74957924135725,169.45795569755234,171.33418132915634,165.7849334604698,168.95181778381047,169.43866146729388,172.65652032805963,180.2283309385121,174.70319669027586,177.8706035587973,180.0963230354664,179.41720960732238,179.22267381982238,184.14164094187137,184.6536005467455,177.37602902416796,180.61362266158187,183.85010689398968,186.27397274451158,165.89823248064897
7,1988-01-24 23:20:20+00:00,198.18820242159836,198.0601038851947,201.499666087909,195.8558428729699,201.92620685318025,205.42098262257502,194.53927378753866,199.4962483084651,198.6448696999295,204.77085076774438,201.97391928523234,203.49116663979078,209.11917139413939,215.61198002752474,201.0365618176495,198.98323974619836,205.69769760099854,203.5322117851007,193.71031343328062,195.13949386740057,194.50889474364965,194.35533942668104,179.37155820903047
8,1988-02-25 23:20:50+00:00,194.33730106155213,201.4995996389552,199.5020990228008,195.42542033620094,199.73106080157717,200.93336472609315,208.1965505802667,195.69143622496185,207.83186167172917,203.351577393047,207.57511428112787,204.67187145602537,203.24072009261081,205.75403100155006,214.69718974041223,208.3948838732574,199.19248383956065,199.00326862054152,189.1907690818416,196.75340266032472,193.25626967055965,212.5599390537368,202.67878614545913
9,1988-03-28 23:21:07+00:00,200.67190170203693,203.17558994002331,202.39975505846385,200.49764446707167,201.63430384656988,204.75296701663325,202.4486881577884,196.86144213815984,208.3697364929168,205.7891629359113,205.5915652401579,210.45221222983736,204.44517726762126,204.99536801585626,212.55322059504914,207.3721366212854,200.51841585095383,202.3145506834419,198.01598679469703,207.52324192081454,201.60957701231706,208.6205547474043,190.61992559796954
10,1988-04-13 23:21:11+00:00,188.8712302759784,187.02204661740126,193.0613024077333,187.48920021924698,189.12014573229231,194.10694706391297,196.84349713075594,194.52742179679487,203.12988390654198,202.07864359816332,203.69330994364333,202.7421086150891,202.05308558938543,201.68858464278367,209.85933485960197,206.04896675511557,195.80787362090157,198.63376172158354,200.8301601572235,202.26148141700307,208.03958459508556,219.85953763163644,203.35849378225168
11,1988-04-22 23:15:04+00:00,188.3976843543129,189.1464617936626,192.55793586968318,186.0594526494678,191.96307159960938,196.9908222379427,196.58687433376127,200.1845909549939,201.5412199471436,201.3930239930769,198.96548760132714,195.15896152453882,198.88700779812856,195.87764892369478,202.62676460723398,,,188.39427840810083,193.78266668643164,200.35824098250987,199.31780583023738,208.55465229870208,201.23385242163698
12,1988-05-08 23:15:14+00:00,192.9368125170679,197.57734009760543,201.7881276017614,190.36627218921618,192.98116804574113,196.1726912123493,196.00909110733303,200.70710422091722,204.41945038088818,203.6240316173026,210.29433548857642,203.05626810558329,199.48243494854836,204.75939252335053,201.11114331454024,203.15958142936304,197.2655787445787,204.56639880311252,203.0112742293902,204.08173529648639,202.05211055438457,207.43104202401867,205.77606764909982
13,1988-05-31 23:21:35+00:00,,,161.22993918700374,163.19239720262652,158.78871442164314,174.30825545484782,164.56936057003094,169.8336901797427,176.61223743812417,172.65778886483386,175.41583104082505,174.83506607652134,171.49281545204454,173.6819149961128,171.41172123110482,179.6685696532199,180.86054203462604,181.6440207332969,186.64812414904537,181.46298461342917,182.17467148142978,194.92992175756842,185.81411699662328
14,1988-06-09 23:15:27+00:00,160.76684267299854,170.86011359827972,169.20356657854012,168.90691091189632,170.54507610714205,182.32174627215466,173.95051800287467,178.6272337501899,186.9508415334884,182.07703195560768,186.62748623268988,184.84421262826538,177.05081174873797,187.21191228453614,182.91865770875006,189.8902530838369,181.60192484617966,179.82934234320567,187.81053521177645,189.64180783875298,187.20231313527205,199.88915225074206,184.66299449254456
15,1988-07-27 23:15:38+00:00,169.08146010751895,164.82916795843528,169.05794687769924,169.49854468873036,165.10218420361352,182.37965902197982,174.0359033959333,177.29029411172525,185.1089259263528,180.8150584504966,184.59707256936994,181.6998082979199,180.21402607148175,186.38199450889897,185.1088342227701,188.3935610428573,182.18306122806192,186.71903858069624,185.76346769041447,182.26481830609285,186.61468812723137,202.31942033538445,165.66844571563226
16,1988-08-03 23:21:49+00:00,187.0403750150573,192.20021754097408,188.23591583484492,196.26219537613952,190.71839274344256,189.90332292982404,186.0824253073682,194.52475088728224,198.965561056967,196.4611981639357,199.84220753981532,195.94573932472963,193.13257969955146,203.7881349256262,200.23384274832222,201.67746527004914,201.1273517149044,208.3520149858965,202.6615013621387,199.92031322563338,195.90836999732062,199.77431114205746,161.75322639229714
17,1988-08-12 23:15:37+00:00,178.15927957743776,175.9274398904509,177.1156920952383,173.7629648578357,177.14033375485374,186.64126780235267,179.22577257119028,184.33604841487883,191.4081120253531,188.01445393443757,193.75113424069207,186.98484087594412,186.01123934092206,193.58591519724297,188.05020865909955,186.10395329794187,189.8934529221214,194.6707245367292,192.39015817542474,196.61477443399272,198.34160471778102,200.37847131688534,163.56071725322295
