,dates,nzd0124-0000,nzd0124-0001,nzd0124-0002,nzd0124-0003,nzd0124-0004,nzd0124-0005,nzd0124-0006,nzd0124-0007,nzd0124-0008,nzd0124-0009,nzd0124-0010,nzd0124-0011,nzd0124-0012,nzd0124-0013,nzd0124-0014,nzd0124-0015,nzd0124-0016,nzd0124-0017,nzd0124-0018,nzd0124-0019,nzd0124-0020,nzd0124-0021,nzd0124-0022,nzd0124-0023,nzd0124-0024,nzd0124-0025,nzd0124-0026,nzd0124-0027,nzd0124-0028,nzd0124-0029,nzd0124-0030,nzd0124-0031,nzd0124-0032,nzd0124-0033,nzd0124-0034,nzd0124-0035,nzd0124-0036,nzd0124-0037,nzd0124-0038,nzd0124-0039,nzd0124-0040
0,1999-07-18 21:58:25+00:00,,,,,,,,,,,,,,,,,,,,,,,,213.95475370293718,252.89247801251975,,,253.71285326494083,,,,,,,,,,,,,
1,1999-08-19 21:58:28+00:00,,275.03373539589387,285.3443891980504,283.578369352262,,282.9734191415116,286.2562641096243,270.01529353406903,,256.75975767328197,249.0436599795462,247.77016179553243,,,221.14149407671175,226.83729385742535,225.34709920823187,227.44830659441615,238.6288117556856,239.6679112984928,235.53261198535316,223.32062994250148,227.81622067767333,211.79585856778172,214.46750001165006,212.87807489366241,211.541547078407,217.9001432350958,225.60167055527705,222.0810114868725,215.75863211578914,219.82300285349038,221.39210209123533,226.35224582655988,223.20083877686668,222.16252240613346,218.22262526942083,221.13729361759388,208.57782578530612,200.68591732167062,
2,1999-08-26 22:04:44+00:00,316.0582930402032,299.84673604293675,304.7140987841628,300.33472034622906,,,293.7194147160869,279.4031309086993,,266.0030940756303,262.5538974144603,262.6296133375469,253.95950092487953,247.2855645670771,237.3216114871816,233.84304409101807,239.9914724655639,249.70238496993738,255.71088647671843,260.84100622506014,251.04295980807905,238.8659835280004,239.3534234109843,233.10867341909642,243.7957897141223,240.51263406606813,232.3592266131161,233.7243767642203,240.3521605455689,241.834418732603,232.62028358533877,237.94617095749385,240.7452315728904,242.57568479387615,247.24220112103382,250.6084800624386,242.1469656734895,241.23838611283193,232.41106122781244,219.65449575390025,221.2460055655543
3,1999-09-27 22:04:48+00:00,317.68902319129404,298.5459444895431,308.3761362278562,302.0736850761613,300.9581001626345,,290.41219095014407,283.3861307949886,,261.0982346918455,263.0433903906072,259.78596602830703,,244.9539129616635,245.73508674747234,233.19909500165616,236.32708692986884,246.7637268608163,,262.190551137956,243.84329925027967,,230.252066434794,232.30106412867943,225.15288708119965,227.24212164592936,226.05527241701975,229.65069271052013,236.17295667595764,238.94647679038877,231.2555595198011,233.94876342055514,238.30829675860664,242.17252605982924,241.50727678969318,243.9932975033167,238.90654810747034,235.81480152569242,227.02391783317475,219.10210043112468,215.73994324854675
4,1999-10-22 21:58:28+00:00,319.3967390054426,306.9899819203084,310.32202182830787,310.81165628828944,,301.5757503582262,312.10824186851005,,285.87815822103784,,267.2154021449085,257.1961971141097,263.88634947530244,,245.0029919085233,246.786325652307,,255.38320002336258,247.09298912299607,244.3804542320707,243.16502341707928,232.2592866141508,236.7652425364194,243.4611930289742,252.03079038984265,,,,,,,244.34933760320268,246.18228249826277,249.46406206690543,,,,256.7192420626031,250.98754504537658,236.36267863128512,217.02546768453055
5,1999-11-14 22:04:42+00:00,314.92179728395035,284.067344590426,293.5347557686432,293.5958477007232,292.8397077870407,,292.615539867514,279.3026118382113,,254.55119875366944,254.57663700177162,251.49741275926155,243.64093056704462,235.086045164574,,,227.81139250887725,,237.3851055484683,241.81335468703642,232.70014741556662,226.66720371909074,239.39189765576222,243.9047376811457,247.37628793161736,233.50700485029517,225.963343788257,227.24775373686205,233.12342327901928,233.52812107962365,224.88197816880884,228.41492538797203,234.21746581281485,234.8144855135825,232.17887760151243,235.82427428416833,229.7814420572996,,,,
6,2000-03-14 21:58:11+00:00,305.04710049672866,302.56958856134224,308.6357932605945,310.5947258805449,,293.39585546810065,307.83849041188836,287.02501431429073,279.349256967574,274.1125464901155,266.03051040567993,268.1901924509064,267.3318705349156,255.31892510567138,,246.78733642424376,247.5500867871454,252.7995515488842,252.0486960806403,249.79048296792797,242.70420005667165,235.4002976475773,238.67184370399082,238.87095154010956,243.7057683997183,249.37350903420344,254.56263936106706,257.4659184156375,265.7240088520547,267.906372208627,259.03134317402476,265.81138546917236,273.5081063624346,273.9255437826184,285.098548282084,285.2480177606613,286.53242834651024,281.45211123032084,270.3330972895281,254.35993194836402,237.26467295918908
7,2000-03-30 21:58:09+00:00,,288.52380016549256,,,,,,279.385553830612,256.40924056407425,245.33287864626064,262.6681123149844,,268.2593992259865,253.09494096470218,,241.2963978647303,241.24531040584614,247.4090746492195,247.6559394685741,246.2943003050509,242.1348256486436,239.08045334013613,244.91371156041905,250.2834325960777,253.63123087395374,257.29024510616335,258.49197660378064,259.83586100916006,261.458578698952,258.80695801640314,254.9389886623218,263.4777596841317,266.7476237639406,268.24448130658345,271.0510050149359,278.862816962865,273.8670391699177,265.0354992595054,260.8513324077749,246.4621195159238,234.2532865278794
8,2000-04-15 21:57:55+00:00,,,,,290.42612328285395,281.01014916749426,,,,296.9535349764167,,280.50445753797584,248.91537245076836,247.85573265967395,243.7825023148137,279.7758838149272,,,,,,222.9711830036574,228.71992001940444,227.0615556848022,229.98793042450342,236.97481924145498,247.42894325401298,253.29607395639258,254.48602776453757,253.13636452895037,247.8703864910054,246.41364402101013,250.2854423047611,257.94216661211414,272.44562447929525,275.0891737346349,267.8311390897979,250.22420783754484,247.28023615034152,215.75794936403133,231.61032114216277
9,2000-05-17 21:57:43+00:00,316.46930780572893,292.56377771403436,300.99294064340654,296.3569348000195,,289.61336044473717,294.92927512629217,290.6963358257371,,285.1494643643737,273.3733544575295,,,,,213.68398822307302,,218.86190922833362,250.65658431328035,255.33740779663927,,,,,223.20159753928127,222.96829584952636,225.5390636235699,227.98616946185464,246.50072267514878,247.88432390875522,243.60311163864932,248.96715272994055,251.80108403360757,246.7136230399104,245.44196052264638,254.56917380375089,251.64773720096792,244.56575618916696,233.13304133203607,225.49341069136196,232.4129570798381
10,2000-06-18 21:57:27+00:00,,286.68110714714237,285.94976404978877,288.63606851828456,,299.6089992216504,291.4538696245586,279.90832016847145,,264.94394235366474,265.8443902676671,266.5697322080217,,,236.53917028504677,228.075049526933,230.15668279377292,240.1435355300825,243.71600966848357,244.76017748055315,243.64491545288556,233.64249157302226,234.01086009141733,238.9938094489995,242.2295148985157,238.47840039145277,233.1562685202872,233.3075919765873,224.8011444527713,231.883105603397,223.06941766948157,227.76568461651837,229.77814223800513,238.73648497308193,256.3112304843051,260.93207032846453,254.36507927491428,258.203480719012,238.24622068846722,230.15383378897783,229.63496966863912
11,2000-07-11 22:03:17+00:00,274.949964165054,,258.26947008691036,255.2974189799126,,,245.98678314080976,246.42604861993388,,232.82199294422296,225.56183120082488,226.66983311694693,222.16706483901623,208.89096763973467,200.5620474272366,197.8724239485711,195.5715590023791,,205.41217847921942,201.7451701092011,199.3321541177818,187.79602800732786,191.469525741627,195.60281163815648,195.8544563562784,202.14924357324207,201.7204871921262,206.10641825363783,210.23732001589443,207.8841393505652,200.9025340876769,205.2899674533112,214.2894972183738,217.63394410392291,210.0666944186654,209.2086979260401,203.71129788531573,201.58600008401814,200.01283091916358,192.17777062997772,195.92204435546353
12,2000-07-20 21:56:59+00:00,273.43791113048104,,257.16286746172636,258.75767818325215,,,247.91346172962207,251.96432082690694,,238.64206634142067,237.8690591117909,,231.05587885294491,219.01470458830408,210.70032447994504,,199.88798457086557,208.6508818206176,217.37521787408886,218.59897238408666,213.58301629130702,204.53517518417408,207.05312969335665,208.24515500121367,206.70118576155176,206.46956106207892,209.60016033865745,216.50500282667844,218.63202572201752,220.39247868494627,216.75870457163614,217.80363549593358,222.4041193779054,222.2427166455316,225.13640538587737,224.999008141341,213.1640206811723,208.62640099084874,209.1544274749042,194.7155802726288,206.521058393733
13,2000-08-12 22:02:54+00:00,294.76668185249156,267.84718262736783,268.7017526118285,285.6090881868302,,279.1426200521267,281.7467651942565,282.0194271851251,277.32499414990167,,262.74279882809134,268.0865691094084,245.09978779291148,,218.10194088699575,218.6352857972552,,217.9377510412356,235.01041245382018,241.98775952913695,241.9381011114295,225.76504170790406,211.77101171696037,227.7273004640307,227.38534614018693,220.52396736749785,214.86373902059648,237.48078380001257,228.36315541471268,225.43498303831237,222.53719523250498,230.8324879731117,251.9211790527495,,,,224.78612039877103,221.16552523164663,215.4292289492918,217.32670439628993,206.34551351990257
14,2000-09-13 22:02:26+00:00,,,,,,,,,,,,,,228.47901856255206,219.48145381104703,,214.04983989725474,,222.511367794467,224.79857984500833,216.70269453344997,205.47203361190043,209.7217972026018,211.29452060886703,220.4163053845923,243.95535573056446,222.46901927883317,,,219.88902200622053,213.15200151345232,220.58004217976426,224.19840316910447,225.47222679277,227.24693599244287,222.6596393113803,213.13641681293782,214.84329714224958,209.66528163719866,198.98975345166406,
