,dates,mex0340-0000,mex0340-0001,mex0340-0002,mex0340-0003,mex0340-0004,mex0340-0005,mex0340-0006,mex0340-0007,mex0340-0008,mex0340-0009
0,1986-03-19 16:50:19+00:00,186.05105887317103,136.17147357783028,149.13349546247215,154.71589195517004,133.45093417038441,141.99637494919645,154.60965939528043,163.7931709513042,172.41037067181642,162.97889072305102
1,1986-04-20 16:49:38+00:00,186.3853157587107,124.85565556126751,136.62108525859398,152.31598790535995,137.47568488763451,144.90026946743205,162.13076422432147,166.77875312721716,169.9930423913123,164.29932185373417
2,1990-02-10 16:45:58+00:00,159.14627925949702,120.51426109701615,,140.12599287961575,126.33671452733533,129.64038484981015,157.24202788552827,161.37816274838616,171.88475540416675,160.12707151831276
3,1990-04-15 16:44:33+00:00,200.93768514755968,140.64358900492388,154.25572580240996,149.70720825473973,135.666754830671,143.02039746276995,165.33969290982037,174.90612517112123,180.02926692412453,171.6518681532832
4,1993-01-17 16:45:59+00:00,167.63414474199692,129.06483467006151,,145.49923545619828,132.87088473730338,129.86351428830025,156.17288613352076,156.12809477319536,161.06444780933964,149.60438079508043
5,1993-02-02 16:46:10+00:00,166.50013948295953,129.13701784908702,,153.02446684621714,137.1519335540112,127.80988033822042,154.3807088034599,157.3987665714713,161.97274230045196,151.8284397093812
6,1993-02-18 16:46:17+00:00,169.86900020562803,127.06082465364963,,152.12246222368123,133.74149259084965,144.24116948391747,156.50336112979872,166.7608938425225,175.04855150497423,168.6416188406116
7,1993-04-07 16:46:35+00:00,207.30841925227318,127.8627339581533,,148.7120202012155,123.29598171030908,131.67419976850894,161.17388363842173,171.04672195659606,178.89404349105274,172.08206403534402
8,1993-04-23 16:46:44+00:00,207.85923034421947,121.8041875744132,115.8094239749583,135.0731631630633,,,,165.8653100751579,173.93601558185878,171.03399293443258
9,1993-05-09 16:46:47+00:00,188.9788906884584,129.2663462526572,149.87108826933746,149.29542045507003,127.13241627244119,141.8495895393229,160.99669422591637,169.67685399640894,177.88661119617564,169.23503978676598
