,dates,nzd0282-0000,nzd0282-0001,nzd0282-0002,nzd0282-0003,nzd0282-0004,nzd0282-0005,nzd0282-0006,nzd0282-0007,nzd0282-0008,nzd0282-0009,nzd0282-0010,nzd0282-0011,nzd0282-0012,nzd0282-0013,nzd0282-0014,nzd0282-0015,nzd0282-0016,nzd0282-0017,nzd0282-0018,nzd0282-0019,nzd0282-0020,nzd0282-0021,nzd0282-0022,nzd0282-0023,nzd0282-0024,nzd0282-0025,nzd0282-0026,nzd0282-0027,nzd0282-0028,nzd0282-0029,nzd0282-0030,nzd0282-0031,nzd0282-0032,nzd0282-0033,nzd0282-0034,nzd0282-0035,nzd0282-0036,nzd0282-0037,nzd0282-0038,nzd0282-0039,nzd0282-0040,nzd0282-0041,nzd0282-0042,nzd0282-0043,nzd0282-0044,nzd0282-0045,nzd0282-0046,nzd0282-0047,nzd0282-0048,nzd0282-0049,nzd0282-0050,nzd0282-0051,nzd0282-0052,nzd0282-0053,nzd0282-0054,nzd0282-0055,nzd0282-0056,nzd0282-0057,nzd0282-0058,nzd0282-0059,nzd0282-0060,nzd0282-0061,nzd0282-0062,nzd0282-0063,nzd0282-0064,nzd0282-0065,nzd0282-0066,nzd0282-0067,nzd0282-0068,nzd0282-0069,nzd0282-0070,nzd0282-0071,nzd0282-0072,nzd0282-0073,nzd0282-0074,nzd0282-0075,nzd0282-0076,nzd0282-0077,nzd0282-0078,nzd0282-0079,nzd0282-0080,nzd0282-0081,nzd0282-0082,nzd0282-0083,nzd0282-0084,nzd0282-0085,nzd0282-0086,nzd0282-0087,nzd0282-0088,nzd0282-0089,nzd0282-0090,nzd0282-0091,nzd0282-0092,nzd0282-0093,nzd0282-0094,nzd0282-0095,nzd0282-0096,nzd0282-0097,nzd0282-0098,nzd0282-0099,nzd0282-0100,nzd0282-0101,nzd0282-0102,nzd0282-0103,nzd0282-0104,nzd0282-0105,nzd0282-0106,nzd0282-0107,nzd0282-0108,nzd0282-0109,nzd0282-0110,nzd0282-0111,nzd0282-0112,nzd0282-0113,nzd0282-0114,nzd0282-0115,nzd0282-0116,nzd0282-0117,nzd0282-0118,nzd0282-0119,nzd0282-0120,nzd0282-0121,nzd0282-0122,nzd0282-0123,nzd0282-0124,nzd0282-0125,nzd0282-0126,nzd0282-0127,nzd0282-0128,nzd0282-0129,nzd0282-0130,nzd0282-0131,nzd0282-0132,nzd0282-0133,nzd0282-0134,nzd0282-0135,nzd0282-0136,nzd0282-0137,nzd0282-0138,nzd0282-0139,nzd0282-0140,nzd0282-0141,nzd0282-0142,nzd0282-0143,nzd0282-0144,nzd0282-0145,nzd0282-0146,nzd0282-0147,nzd0282-0148,nzd0282-0149,nzd0282-0150,nzd0282-0151,nzd0282-0152,nzd0282-0153,nzd0282-0154,nzd0282-0155,nzd0282-0156,nzd0282-0157,nzd0282-0158,nzd0282-0159,nzd0282-0160,nzd0282-0161,nzd0282-0162,nzd0282-0163,nzd0282-0164,nzd0282-0165,nzd0282-0166,nzd0282-0167
0,1999-08-12 21:53:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.02657308052534,279.37878442864843,289.67402588071246,276.2482635868096,,224.18098004239258,219.7684781678087,216.29801506955832,217.23561878190552,222.56249541026776,220.16259591093345,221.65406818690852,223.43803059750692,220.4856998135539,215.90712910316384,218.29443812144817,216.89162129373688,225.29173610152716,229.05865951185638,231.51280367334934,236.70762200706233,230.31449718276838,235.23640245570758,229.38214089983563,227.35724293666436,222.44751864824175,221.60261861480706,,,,,227.11855313908268,229.50292745830205,225.89808603881528,225.67669031730412,219.98971896366976,222.1199554944383,220.74257299714967,221.61094826009634,225.82976895157557,221.65788926143932,232.45908614156738,240.6860207389283,241.73778109316993,250.55192956704624,250.14444303411443,,,240.15159002618216,227.0784646671621,,,,206.15430818840596,208.0246878923498,209.99947301403606,211.90609772900453,205.37223310386605,208.82304622492887,175.2631560299731,143.32770033182624,121.55977303345564,,154.57825548638044,,193.31038426581523,204.48391262944114,205.146674946937,207.6210557123541,207.93379620497802,211.32797100452888,215.86850364824684,208.9611602987615,,218.85105531627073,219.97370616494896,221.71089938305334,,227.52241554025036,213.62611815074607,,217.52668414338586,229.81141757721917,227.0509838774816,228.03474576328236,238.64435558102844,239.70374917225388,,235.29301828369736
1,1999-08-21 21:46:56+00:00,221.69392106293307,217.4615967840658,,,206.5174500846848,,,,132.32614664522077,,,,,,,,201.56885801268498,211.77900956651655,216.73991360408314,214.08459288008558,211.5112237256551,215.9135734334664,217.90627219712596,207.36671351109695,,,,,,201.73013375984053,191.85859206699482,174.89231917110874,187.39933296273014,172.86081328625275,,,,,207.90069290833674,212.05051512903654,213.12380328307592,222.3554926441492,219.20047326410642,,,,233.9710253461816,238.4022933592173,226.03945861436364,218.1602219466725,219.34294464983228,222.2925831748621,223.69543332237873,221.72930881060847,214.2591686657968,,210.82382009574485,200.13838685777716,207.38255638162792,203.4817588932507,,,,,,211.97947891671558,208.11321143969204,211.63624596014694,208.7678514857696,211.84203269630834,,,215.0958619347492,223.93295102428922,229.8036821222808,240.0215921854309,241.85360020742803,242.2615371988176,257.22843722487454,251.82669454517506,258.67028718603285,268.4230886285945,271.9866801382743,185.87413083927365,206.92108982192258,203.26944907289396,203.0665855051964,195.14760261198091,206.44553131511012,201.85491127557336,201.73412101899234,203.45684082651766,208.20225406559473,200.30151167312576,196.56557688815286,201.737422704766,198.3116071315349,205.62669571757215,202.81466027491325,211.58332912618806,212.44270553673203,214.03365399383216,211.63726261578495,210.07802771052647,,,,,,,203.29412718626082,197.59760572509552,203.0844528958417,200.81690805019292,201.57624030936532,194.25804596894778,198.26052626309038,202.71264472380588,209.1193869530658,209.9077522289404,218.678419599586,223.9629941694482,224.4823759244857,229.55618672171107,221.42353331294555,216.47668015973935,210.7047421166826,214.9695585439799,213.0227051565308,,,180.16636474037273,190.93316267837815,,191.86696502202227,195.44664367469036,183.89012164579177,184.29225334405294,173.68126118294867,149.18429389648747,117.62759076774552,139.20886818756375,133.5064625716377,172.45759854056485,171.48422740458057,186.56402690168423,191.4765000929264,189.99324975092273,194.81781108642716,199.28476151877518,197.69581810140465,196.6290533897438,203.76926348508425,,205.64248434730965,202.93854919277575,199.75103134715988,197.05131739789036,186.64546963696628,185.6484024935388,204.44565067084247,209.79386572156105,,,208.9036622946711,220.88341826808383,219.26318907907665,214.98143439404035
2,1999-08-28 21:53:11+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.1317313780834,200.4754601731885,202.9947812124454,198.01198492913525,197.12171357564725,205.58484786846762,202.8640045668182,213.23280215763506,211.66525527111244,206.9855745621713,213.3406021203922,208.45759217137953,214.25318418702932,,,203.49857253793752,204.6670790019264,199.5656766514727,205.53462766492274,200.98979349010403,199.274742316818,200.66404790397618,204.29886132761203,204.93141959414197,204.06745819541626,199.17402841001194,200.24350413953897,197.90375759505426,201.0192779077249,200.14059789941618,202.53294805344603,215.88567677216304,219.62011521344527,229.10709489892375,229.53780377256618,,220.49854010915377,211.46586889159175,214.0915593114466,,,,185.1153687295871,,,186.36568679860213,188.79489272446182,184.63797380668635,,,,137.0551128270918,132.56088714800438,176.26276685883255,,175.26490802271863,179.86559789087772,182.64033859894298,181.9958557619648,180.58499665652522,182.06037701705588,184.54479522723224,184.6217470594008,189.71302174794332,197.63403382135303,202.0486513569922,207.23698068702691,200.5001091908768,204.03825910581324,198.7109872257654,,203.92840996136817,209.80046732341185,,,211.07202282401715,216.02314813147942,220.11691028841227,
3,1999-09-22 21:47:00+00:00,213.78729156070136,212.44202402304796,,,220.87803858630147,217.08771564612516,217.60801658348478,,,198.91253234402808,204.73637143151998,211.00943885157625,221.24673658301583,,,,219.24580577544003,217.3613561268221,212.5115302802346,217.40854607218887,224.63611627637334,,221.08040925207612,217.37932894930432,206.98178849358786,196.49199164765352,201.7476511332918,213.24590801527927,,,188.42076566976988,180.55254356515292,181.50545360204103,191.4148075525011,204.7616841838077,,,204.3871581364878,212.5332244989005,212.99538676800245,224.9334597969121,223.04775313790532,220.9537293944155,,,246.63849524521257,,,230.43631126971218,228.43691112116088,229.40076033662797,227.74726750370294,227.8288089972039,223.07342244025364,223.30652680770982,222.4383030866619,219.35168069565415,206.78154299427527,214.70014549969505,213.16403359257083,218.05491384741143,220.92097947116767,221.54953581830833,,,216.71769063677363,211.99973160674108,221.40180943444358,222.1318247749387,219.22471659554665,215.4925115315738,224.93578840350708,228.4198316711945,231.95343835515294,236.26294754018667,235.1803750716947,229.70030696227195,250.46976213624131,293.31032795476307,,,199.38555148387798,,212.24456719350928,209.03389596967187,211.7962455089018,210.06140504617989,203.3216632187292,206.75329702790413,205.3056564467942,210.3221920749205,196.16706297768877,200.7472035740543,208.88290127339218,199.15369401184103,198.19340807492523,206.50831771884242,208.97719463830035,204.05434728554894,210.5023665742612,218.79786158994426,216.40509160226813,215.4455745789665,210.98529054404062,215.47892055734894,,,209.06892751441706,,203.49315391165797,205.80472484973336,205.2165859306682,205.32374524889593,200.12649265839957,205.58472003700865,192.43984961742635,199.3811382167286,213.12927663037598,206.96317698060795,207.73503626193772,224.43940955998644,225.0691973972212,227.58945434341,237.90578172777418,234.4853848449566,232.44579831458788,228.29414091979015,220.93166523638922,209.62243394704242,204.24998073967973,,200.56002648158886,197.11402283954314,197.9414908712563,200.31656401086647,198.62688276063992,199.6679299384635,197.4367724571729,186.85643248189587,189.6413112677903,186.58641151963747,183.59458429839376,190.42758956240903,188.81793416276128,178.78455454905617,185.71004118264386,192.36936348349434,187.9116210914099,184.3738660912872,187.563818810712,193.9464179966881,194.54364651238916,201.6207901451461,197.53028211690798,202.6069649140723,,207.7638315884462,,,204.69185770716086,,209.09140724419416,,223.5289347913892,,222.45857617417744,219.78420859136412,224.96444055118909
4,1999-09-29 21:53:16+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.11887779563776,203.4502873885299,205.12126279804104,206.3922601997067,203.63870401971212,200.12657878059042,199.8447712842463,203.04670689931643,,208.01768918985033,219.12788944140013,230.19869903545916,238.41611270927936,239.7679672861048,243.5929986657537,244.1714956149781,237.0696535617989,224.63200457658502,222.69648948757313,208.44102406355404,204.03846344743044,202.12571176167225,203.61384360804996,,198.5379964019478,194.3033988823366,,196.21004026207962,185.31971059246928,203.6315738806592,194.08947446963023,188.14603367189756,199.86914051826224,193.14740017072103,197.620346306366,192.68677042698198,197.19331193483782,198.55046466722197,199.04973101407103,198.88795240382055,200.29274570048324,209.07377822248043,207.6507216042626,206.43373514105167,204.17026337956958,209.04345888649277,198.32035019046018,206.73282726513142,208.66275135848588,205.13546607831327,207.97662718438184,221.40386972967505,228.1397676107288,227.58258544972244,221.12437530892464,,228.10356668245734,222.6786011177009
5,1999-10-24 21:46:56+00:00,224.9039063381435,233.54945959404435,,,220.3031560462139,222.8055760915454,223.80069820269154,226.733792115762,,221.44020553357095,227.36392028441813,229.56820018172195,229.89156017551957,,,,240.0920929389287,229.8929897760114,225.97478737422068,227.86212417846434,227.29288454482383,230.45044991173745,216.2814212553895,219.36280095575157,213.8275699874238,223.38658582028148,225.03234980732802,226.16105485327,,215.39492700586905,,198.17141189079112,211.37711091154927,211.9699224857304,216.33713200761636,214.75037199814528,219.60863902341433,225.0157124931931,225.6373389635799,230.8415322569811,232.99355970205497,229.2976060843334,239.33978066533876,240.44532975160632,249.762870873995,251.60665224668338,252.08304424929517,,,244.311625065674,238.98714103176468,241.16214243798453,237.7446274719645,238.87275866531473,236.83907030372163,,,229.89451705348284,226.48174762564395,230.47107321815704,228.65315429361846,229.13191295506965,,,,231.3826861312758,230.8885982738152,226.95227148858774,233.7567060078202,233.12530234574785,236.5847264376332,229.5334136513137,234.36537074130882,234.07534312621328,244.2846571177977,248.39684532103493,257.5985953938765,276.1359824401181,328.1473934356616,,235.66254989504097,225.2058744594379,240.22008291655138,239.58983518586555,232.82249634765796,223.2021803103118,225.86755774569536,226.08091148874,225.33338592512752,222.66056419960304,218.7552251644323,208.22240116145588,215.00912558251014,211.07823606495666,207.5432356615471,208.83721643593293,214.11704765585745,214.31306392669364,217.25217737579163,211.9943404042135,219.15123472277992,218.2119440613573,221.69043708650352,218.59687030653225,217.67268655957713,209.17422552528308,216.009977368015,,,,,,209.532917445651,207.83813146778203,206.1713836735264,215.6931633812025,229.6561168135551,,,,,240.64582504080724,237.86572815649413,246.940719874529,236.4652828151433,232.63672554046107,231.20331824201807,227.88236023392585,215.946966061463,218.3127089181803,212.74868307734056,211.4118424600716,209.02588276337937,205.5999369642759,207.77663339332986,205.83771484986065,206.66202038839154,203.45554275013959,202.1359615550666,201.58614111279493,199.7589654636411,199.26973987585396,202.2663101553269,199.63283678426222,198.42134833574832,196.85038305179808,191.95224172030143,199.75923238808141,200.5122870038557,202.143371054498,207.90669436520795,207.58765440432595,,212.33411655341223,209.17820956466988,211.03161790136704,,,211.89680021573713,209.94874116662822,220.03763781818526,,223.96007779999283,,228.17109724722272,226.64091578855812,232.26499365511572,230.29735545069022
6,1999-10-31 21:53:08+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.47395953116168,237.8690697733481,243.52657725996633,240.79072428715054,239.81586562919702,239.33723160691474,238.63029997859732,237.39278377514773,234.26607935788792,233.61911652089518,223.05332290769644,216.4788480859671,223.13382242509073,220.69870549456405,229.4326285196827,229.06521503796225,228.1163808679421,220.43577683252906,220.60339367289308,222.6473361930918,224.53615135750826,227.56688991704314,,,,221.6681826746713,220.62499698922736,,,223.5242167749988,227.22974638004874,224.06748517660293,226.59165188654387,224.28091678781996,229.58931144057647,231.20110936193353,233.6421676053091,240.59359962551042,246.74199828192155,251.1531098740637,257.88158456979875,259.04537394647366,,249.436895454002,237.20803083040934,233.72409777876229,229.61661893614428,231.82673094047092,228.69520294598462,229.94861574715677,227.87286128517206,224.4034809700669,221.8625601363688,218.3324533134622,218.03411777830593,214.8225540716671,215.50710341929025,216.52726698323048,205.29504405946295,212.03243036703898,210.11842409075714,213.55930739746347,212.4623396367354,210.90347263048147,211.80561987525167,211.7982872489812,206.65793320791713,203.4910647314935,210.5223991123012,214.47468100235707,221.88712464395587,215.29936346709022,,213.765378512586,215.81631684730488,,216.97564092844328,224.44817586783563,,233.13157257748296,,237.47561796883917,240.29846447574846,,235.44232199307154
7,2000-01-19 21:53:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.79755471252204,226.35082111169507,231.43772128419715,,,,245.5814657461055,242.30259994913894,249.9971566891848,244.09453560042527,244.14570978961729,245.58933293113364,246.55963803677434,253.48133958968725,262.67854065912695,267.7086721328595,280.04224344164254,,,,,197.26650763722967,184.6483093420884,196.88131958949862,213.83932987631437,224.44753426335276,233.49441081252255,241.70245267031444,244.17771757099598,235.91654401284083,237.002271101958,238.30409502420287,232.0107297884793,228.44852250796401,230.23565876204805,230.04577700744738,231.77260062894985,231.482376241985,228.1039418556449,232.26832152159946,237.35216427183457,239.62424958104583,244.30619132616334,241.12654912916454,233.13103943610815,230.59502496824518,224.87902665463878,227.6515874912806,227.21961035086068,226.01488562152264,224.31135659851108,219.94514228288713,219.54175646567296,216.33195883830868,,223.5210690891557,225.84680678370503,233.59828058162188,232.54772028370041,233.0484449131319,242.01486947927032,243.19721605486933,250.1384917854663,257.6907147335139,267.62870481206363,260.59599831944956,254.4565659769202,238.44963301800095,239.816381166113,234.59681829784012,231.7873432612958,221.63429465431827,223.10972810434401,222.576136396512,225.9031143885412,221.40542768267426,215.19095737305372,215.28967540824078,221.4371334233348,217.51037705285808,,221.02348234762783,,207.81799169333104,209.296256872511,,205.59937582013643,208.19111094842336,213.54931925952457,,,213.67959170248128,219.18219702745884,212.40602378061521,210.49643935296146,219.00183292274818,,223.51180089474545,,,221.06861093084638,234.0841661389269,237.19077728938674,244.07496062572085,245.10608129751748,243.76777629561798,241.88077828640888,239.20390416439378,241.99857669461943
8,2000-02-04 21:53:01+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.47957455143128,229.86292807404482,236.88838201369677,233.6201816535048,241.53616411225858,243.2896444776461,248.7908428125163,252.73960527338429,241.29513359984782,,288.04157916909554,306.9099953203103,,218.81429941477833,191.09266425658905,176.15490874832093,173.5004299369866,178.20020106228884,182.17086095006968,184.37166039633664,197.91000436123704,199.72654627343104,202.58381361100854,211.6410290874779,210.44771988705804,207.6415707938676,206.9748313245569,204.17828716428923,195.0810649299841,195.07600353954618,202.5745448597356,201.75546851436738,209.2914321321932,211.2417086581913,213.8108237486858,217.97722759378664,216.66394253974067,211.98480109667545,,,,,,201.55675640036705,211.18845156116092,210.05428412532,206.67231288716093,204.39255138077667,205.87711204880853,205.29504061000418,205.08574506195296,211.25135780231184,208.41881565649763,208.89133313644197,213.6685034513768,219.39397918175584,230.25384890525785,238.85911186011904,232.10986608433058,229.1006869792441,225.12774756836015,226.1637011286188,215.60121452041585,210.47323566908022,,200.5926919443151,202.12954020857813,201.8676785372748,199.40095067149792,196.48389785566673,192.33947357362138,195.48882254295984,195.4893597863682,192.3694153247094,194.78550514097154,191.84928852387097,196.5213329010129,186.948273284558,189.34868567931125,189.99817527245978,193.83174347805164,191.96718509701958,190.49934872416503,189.6557229400609,193.89773316592908,199.8655792642187,205.69584615841435,201.36380533477566,202.33565571449063,,212.21469475927458,,,207.27257920451,214.7470497266182,212.77111666903488,220.32949995162542,221.11680854998318,,220.33739244979208,224.79454961149838,
9,2000-02-20 21:52:53+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.81767587514037,266.72282136575444,268.7253676222997,263.09291859118275,259.0870226113726,,253.62922385945325,256.5778305454927,262.16580065449614,261.6851688309213,248.96273617814663,244.40138455030447,246.2384783788478,245.04329186446768,247.8292447337529,246.41027782203685,245.70413830002275,243.82712370044953,241.0996470569057,244.97178140806088,,241.0266152159682,,249.60734025322282,249.1250310044695,252.93764886207637,254.17371139921522,260.3730690618564,257.5724527760597,264.92232668166184,266.31809568634617,261.67463162820366,266.1117549885254,269.57387283416966,307.9591583443292,279.9075275520612,,253.73464529198702,224.4160953057686,207.17937117223633,195.57863672432308,209.4631370984762,215.46251563391385,220.30155796207904,228.76614571269027,230.80999365384974,232.1567798136731,233.80132385867222,235.29949688239088,232.722380103488,229.33511964824112,226.40586499107337,229.8413090444939,225.13391326928448,236.25488643986623,237.04678721339897,238.4373072638867,235.44028413781297,240.05795173326686,242.7716634021214,235.77721351314244,243.24558746657573,240.96369054289806,241.60241421932542,236.2470989313511,,,,228.28838951997966,228.5059948887488,222.33589258523295,222.73896535952562,216.30409433340532,221.7414743211912,221.56944192975365,228.2537299819755,234.0808428002523,237.00257484662725,242.868036484427,245.65145050904138,250.6812901112344,261.78022237007457,251.418112745892,250.85428417607014,249.05033108033246,245.54323590848804,238.69018260209114,232.57644184547596,224.1745120798594,221.56885110266978,222.97679486855785,217.47328116977368,212.50306440415605,214.28236215214696,213.05734616646507,215.30963242816568,210.5308716763874,214.2355706766439,209.11807931082345,206.4092273587963,206.57778369599626,201.0004426408157,203.62159275836555,205.92758444096475,207.66524436999313,205.50803679448737,205.91187099342542,207.33417080697373,,211.41498164874926,,221.97911963795428,222.70994711168714,,225.94711439326807,224.4867850877162,,,224.08543602398993,229.67240075049955,237.64753508474547,239.9622488185305,240.9511601703193,239.4301838933546,236.74111267163312,231.76751630558638
