,dates,usa_CA_0302-0000,usa_CA_0302-0001,usa_CA_0302-0002,usa_CA_0302-0003,usa_CA_0302-0004,usa_CA_0302-0005,usa_CA_0302-0006,usa_CA_0302-0007,usa_CA_0302-0008,usa_CA_0302-0009,usa_CA_0302-0010,usa_CA_0302-0011,usa_CA_0302-0012,usa_CA_0302-0013,usa_CA_0302-0014,usa_CA_0302-0015,usa_CA_0302-0016,usa_CA_0302-0017,usa_CA_0302-0018,usa_CA_0302-0019,usa_CA_0302-0020,usa_CA_0302-0021,usa_CA_0302-0022,usa_CA_0302-0023,usa_CA_0302-0024,usa_CA_0302-0025,usa_CA_0302-0026,usa_CA_0302-0027,usa_CA_0302-0028,usa_CA_0302-0029,usa_CA_0302-0030,usa_CA_0302-0031,usa_CA_0302-0032,usa_CA_0302-0033,usa_CA_0302-0034,usa_CA_0302-0035,usa_CA_0302-0036,usa_CA_0302-0037,usa_CA_0302-0038,usa_CA_0302-0039,usa_CA_0302-0040,usa_CA_0302-0041,usa_CA_0302-0042,usa_CA_0302-0043,usa_CA_0302-0044,usa_CA_0302-0045,usa_CA_0302-0046,usa_CA_0302-0047,usa_CA_0302-0048,usa_CA_0302-0049,usa_CA_0302-0050,usa_CA_0302-0051,usa_CA_0302-0052,usa_CA_0302-0053
10,1985-05-03 18:27:24+00:00,,198.78104687146245,181.79236652548303,,202.1222364044413,203.98885606692667,,154.7797972091898,168.75870632278136,,181.00842351720394,,182.17233769624937,192.35151779400974,197.10537355299772,195.65924425774966,203.5521166010816,194.1678704154296,190.31327128721802,198.26414352251592,205.87100034330348,197.63296885723904,199.0142951550281,193.44192503755957,192.5598209644613,200.26488628891414,202.7877701302458,207.8369414925902,210.88608338805332,212.9819262813267,220.05226049521582,231.35653084685737,228.48015278918695,237.3335854460997,220.8670625261968,203.39393689387447,,,219.38527676589493,218.0630917978084,208.0056831739363,217.61020138651529,221.48585396267293,218.9494372600158,224.0011926652544,224.1282383673938,219.73250440715125,218.9809674999451,216.36293520766398,227.4477773196603,235.27821938855553,,214.1057826750873,226.525433645204
11,1985-08-07 18:26:58+00:00,,,225.8005979626113,239.5468499293729,239.02591331813647,241.08789368914324,230.46181953260634,,,,,,,224.09460053286628,236.45868937016007,244.21678291918747,249.39492440262947,238.99434636123954,228.26995688857195,223.98798178038155,224.3343177659685,216.66154406336847,217.51037049284346,229.826924956194,233.7849169508281,233.33873576560376,,229.9983040704698,233.58055701682275,237.28455142450102,243.70920273802602,251.43888240225954,251.5210273499317,242.1705565219749,,,239.1838525619165,,,,,,,,,,,,,,,,,
12,1985-09-08 18:26:36+00:00,,,238.0399053310712,247.15049740505484,247.1146190611271,236.42309541711813,222.89277971411482,211.8186266027844,209.29385869425244,215.31633967954465,,217.97308009709698,,232.6413298303132,239.12798663473185,242.1689469853419,242.97801351554713,238.47579199408648,230.2467831671983,224.57251333008313,222.45672421281387,224.2343828882603,229.0059255507568,228.39371793293603,226.6721433340905,225.91774924748086,,230.8958839764431,226.8990293793654,230.82051500000267,244.673536588188,252.77497755215919,250.3595845148027,241.56186056703075,234.40002977618988,,244.52308744235597,254.45462941390406,,,,,,,,,,,,,,290.38539421735317,,
13,1985-10-10 18:26:15+00:00,215.29674311315821,228.34284449915194,241.06136384343986,245.4676166649951,245.06275392051313,237.0566440188165,223.0205320237612,209.6217818035589,213.75782045756551,220.88919627689197,,231.0593399516978,,236.36719893463473,239.200665543953,242.17479530372083,245.12759189677456,236.18244005617422,227.6666106506297,231.05185220168357,230.66068774982705,229.93515558881975,229.55348999009314,232.75592527661087,239.70818226024093,239.48688575117743,,239.93832843782903,237.25337142776536,239.0519072729484,242.7274827574396,247.69611574169508,257.7290754816043,256.8855681155773,,,,,,,,,,,,,,,,,,288.3142934683212,,
14,1985-11-11 18:25:49+00:00,,193.28086594329199,213.07318886615587,229.19910077865026,230.4644590665553,222.47363992765148,192.7339990476169,200.53176421978856,201.19445469929278,205.32035601661863,200.50689742629572,202.04620219968825,202.298686040168,193.7822520822299,208.4818023600361,217.554377987872,213.66257087318712,212.4451845959902,197.21085441653906,203.6038076909183,210.98837319501405,199.3479113880431,203.75700146063838,202.16474417083268,206.63215431022113,203.2212151933258,203.29462630222883,209.41436951579306,209.34347135351283,203.11328020056362,209.45703471023452,215.7810519744161,213.78221421906193,220.06399992302713,213.92920204374758,206.64679888341576,216.81450533628214,214.72677988623084,223.4756700411365,215.0498688843,191.63739677657605,210.01079971110113,227.89841277363925,237.52493797235147,247.25338469368756,242.15225149931535,245.61501993523973,233.88425765738813,236.54824083054547,234.46346731310268,230.5458781776465,243.94494802035456,189.18686363221437,226.77056365896468
15,1986-04-20 18:22:32+00:00,168.96058586866158,177.37698395501377,205.239249339579,214.2493319481124,206.5897855841353,199.703088671665,181.01888816600066,185.38587832654417,184.9667992267968,185.67851609068256,173.9559839133009,196.46312144782652,207.36707104616045,201.05906226904767,201.36694127931545,203.18937050787935,202.12259453604818,204.44076364733743,204.4643515848631,200.12816346590012,191.43581913255701,171.43790274101622,186.49308503605246,197.21514678129878,201.26743701636883,200.40285013402314,198.39779394354275,197.00367552749907,192.63418934970204,191.74152440909762,199.00983330204434,214.43127566220807,213.0285187467394,202.4863030976651,195.58551310039417,195.9888834889956,206.44707513070205,210.46016045548214,208.73101254620804,207.86104276556662,214.72092203916748,215.34954264005898,215.09397984996525,220.32706694559224,225.67529275827562,221.11747561425955,213.3124157781043,214.70716700010706,223.3898782001668,219.7095285200986,220.4567995320717,220.9185007781721,225.81225826668083,210.54018673156355
16,1986-05-22 18:21:42+00:00,169.51371546134854,167.81227905048587,188.188125741465,206.73749630206905,199.64588445342716,198.62972573538764,173.1961280087037,164.23083024993346,164.47734668867108,190.8062419995728,203.0372407289911,200.73116906425625,186.136299708905,189.88269958650054,200.98335346491533,203.76627472222538,204.67909687153374,203.54768480404337,195.3797274040343,194.44395068339287,199.42783485195002,191.54068903292512,195.75829159764479,202.20940055930552,202.1441422432773,198.78500410556788,201.40556813072908,202.23906757258516,196.78030021636556,197.16033409664064,206.77907885706122,213.17251528410114,206.25485242019886,203.24642644242016,204.60542290490005,202.04520295154154,205.34282680712988,203.4309050943383,209.62871415313478,205.65550894510955,199.83174189102212,210.50361153056778,215.45294406344547,218.8343197459524,227.56273447093014,220.89924457675184,220.34494084825252,220.2433758559414,226.44914541222693,225.1281206615216,217.6009591906237,226.1459148045768,211.47653404124628,212.90545463646228
17,1986-06-07 18:21:13+00:00,184.7714160533367,186.21380249715878,207.9934836644321,218.3373197040441,219.9053273510909,217.8847308981115,189.91862224122025,182.15100658433246,186.6558840725968,219.77565086742072,213.7265930487102,198.53738481766663,195.94533798105562,210.42927784407289,211.4076166726835,210.63673786346118,213.04479998766163,206.44159810229712,207.49390532302556,204.38873455747105,201.04910866553132,188.6413315682134,198.75635672532763,201.87056835241728,203.31949624844754,209.37863437792686,201.97358173465403,199.13362162839516,205.32468367821184,207.92541679908066,216.72392463158494,218.45864327371072,214.81668839002066,213.39368181740124,217.71993659575782,214.13830174590032,205.4807848601645,216.59200326920202,222.91534014764903,220.0860313173857,214.34468974464136,216.2475786414819,214.71876401889935,221.98071854681967,231.6149893717965,235.56053932701266,232.36796664009242,233.87789051973007,235.09800064152836,232.4955249760829,236.35466979310365,235.6861669966575,232.97721311333103,251.98146529905765
18,1986-09-11 18:17:53+00:00,181.89828350174972,199.38637147611564,211.14753380726654,233.44797785379924,233.89687144525018,217.51350299761722,198.0446472382864,191.9139121851228,191.4103557782053,195.79251241970564,202.59861754361037,203.65538386940713,214.99589103164453,222.1767804954326,228.10367384839506,227.99438922123846,225.9963285698472,222.30209588665997,212.66050695959834,211.03290538559565,213.5371367365097,207.41128538117437,213.86133130217283,210.1886558666938,220.4630096054614,219.35520997208906,218.64323036186937,221.65953557959978,224.1008347909527,214.83197773437618,221.69083822038886,228.70613080946896,227.14649640103187,223.83013371586986,222.45846542462152,224.88454907732213,223.95197414167419,230.35356150984506,230.28396081634924,225.1916869387226,224.33108603689791,222.9632836721144,228.14601890325412,236.999840113868,239.11366138143808,241.09042437287673,242.87386970457305,242.78395693944566,245.11079011160348,238.80742902733675,254.1053804214689,251.20350469735118,246.14077202254788,250.0684313731055
19,1986-09-27 18:17:24+00:00,168.54472678794738,191.70365352399378,210.28477004158174,222.19370080296784,224.60849576525123,216.3543342134061,191.81060705399463,179.26917585288953,182.00537424626296,192.51283159766868,202.02602858752613,196.56526272823294,198.02764978364908,206.08064484798982,209.03817367967142,211.7226138853103,217.67688988846274,217.73234222522734,212.11651292625965,207.12922711941388,204.39923479528593,200.99443019912596,203.7012859241577,203.3828506059734,214.17464394194187,219.81555589580444,219.7164379298833,224.8643592923908,221.54384680803767,215.68366154535187,223.04153848260657,227.9367717082894,225.30332420250966,223.05778379118468,220.56499489158045,218.47344059415576,223.84934078534303,229.35351166576086,236.1122939231754,231.6548923087962,239.04364654861843,231.8886638883899,234.52278329212538,237.78266274755103,242.3389236344747,244.951912205249,244.9819922218073,254.35028405771885,255.0286554202673,254.47931857251353,257.7377692369383,265.8884359889256,263.452083886422,271.3528555572467
20,1986-11-30 18:15:36+00:00,,,185.26160046851433,213.57279057685753,202.5816094944727,189.33022153892338,159.29454099037386,163.82698339839612,170.37645969367276,177.5882524429807,189.15260418860052,193.42594577609313,188.5374910186279,180.8550656986058,192.26079002322902,199.28492785946065,190.3030422980281,191.72659633018148,178.52379630527824,194.41627655255652,197.36896993224937,186.10234064607639,199.78072369689505,199.75687090427718,196.0935723443996,189.60013097118818,196.2860292614153,196.82158453229871,196.33320098266253,191.256788272553,199.78509326067046,,194.9246032516452,,,194.0200744019132,198.7150994063837,207.51940288443106,,,,,210.0770575486465,212.88181528919262,217.90309384111427,,,,,,,,,
21,1986-12-16 18:16:04+00:00,,,168.61249511121235,204.72005552617142,196.7233458548785,184.50476945031843,161.61636299429932,165.83268239139213,167.456537262776,175.38676069492524,179.37508540252583,177.55000657987995,178.88796940786895,175.8321888477375,187.33892311501046,190.5327361005648,191.2347520566477,186.59651026847283,180.82909331994296,191.53283383201395,195.68598797552986,182.99474719420658,191.28404096703346,189.3984482122467,188.83815583637096,187.0275781949524,188.6013792804163,188.56300967830077,191.37706497795838,185.65599563019032,190.52311362954305,,188.98548120816406,,,184.96136471294412,189.03851317044388,196.33401058869043,,,,,205.7707098123064,210.56603841017187,215.72456208704278,,,,,,,,,
22,1987-01-17 18:17:01+00:00,,,172.28058623668358,198.76435182516988,184.4754351252513,173.90228671879112,170.0762568487683,158.9186863012833,168.5795439307942,191.4326370800279,190.4875977161526,194.73119936626267,188.25748710437693,181.38625949609343,191.03273605230666,197.4359872659516,197.28647879168219,189.9882297898165,186.09098711103093,190.13770789930615,198.4493487602049,192.4614310515445,200.11496600937983,196.21701277757762,195.57835956865804,196.02251538451713,192.63876605677143,198.10632105902172,203.26718101968126,203.02301689104308,208.2312330174139,210.93217887739905,203.5003376011063,201.55905110313637,,193.53115781194242,196.11133381560444,202.4844272990013,,,,,204.61549941131673,210.755220741806,209.41766455210393,,,,,,,,,
23,1987-07-28 18:22:45+00:00,207.69441920789916,226.01257696576613,219.65668417590066,219.8705506441374,219.84658097260348,216.87721561098718,223.46563548702224,233.12969558993584,215.04378948486737,223.66201248820727,222.09590916180676,224.45481479271024,219.64183847388168,,224.8192916238252,219.22429222096045,,,227.96324765457905,,,,,,,241.96165370996567,,,229.7370738768135,,,,,253.15056157094853,246.16007642007187,,,,,252.12478567411057,231.75178471558118,241.0565911949621,240.52797610748706,,,249.2978863788781,250.78408237047125,254.2630962470471,254.9320345567782,255.59378662709582,258.98901978140503,273.7112314409382,275.879711814742,276.11343829185773
24,1987-08-29 18:23:41+00:00,216.28310094866106,208.81569491569533,218.0076437086778,230.0901517021584,232.12898840626283,228.89609189508693,217.74820243819406,222.8945888235401,226.04916700073468,228.90310529722268,232.20214885638347,232.44772557678766,228.09209076068007,,240.07206590090215,241.77821681363807,,,238.9760089648044,,,,,,,224.3843077596102,,,,,,,,241.01805195960554,230.55398149270587,,,,262.22823370041806,230.34171630159494,224.44492743873127,233.83096357260447,233.09690274269718,,,235.1919823702048,247.89220074069127,257.0458476073351,262.49700073221794,243.30838335223893,279.4060798723499,271.65194472595584,265.467971626821,258.12165539895904
25,1987-09-30 18:24:25+00:00,,188.9875073105243,203.0888321695394,215.71103528444297,212.24083392179784,204.95402742810316,202.9356646529238,200.9926814551981,200.0090227467004,,199.16468341741808,198.19355579644616,197.56107690674588,198.8859160102361,209.78053060526966,212.89144991076634,212.0460781075141,207.3568543400187,203.98563303420144,201.99857224209092,203.9611760489217,195.76660238927045,192.53696834102203,190.83495254787056,190.01736816197499,188.29579788829886,192.96866949121656,200.78056012549112,200.55840908624478,201.62985783717923,203.6534367290208,208.64832105676015,207.79926007169985,207.3781156684089,,197.08596019078894,200.57977998845863,205.012078611688,,197.74739363316786,189.42676018456302,200.88787826129573,202.96180360128085,201.7146202105294,205.36824080962901,202.60402522143426,,,,222.5953438317942,,,,
26,1988-04-09 18:27:20+00:00,194.36086717701141,194.33720790978103,205.51214071057817,206.23615933694953,217.38514377448686,226.70880189778467,200.444085011759,220.25159579612313,218.88266226847725,213.59513025113606,201.4600600337704,205.19104332788444,219.84892256138406,221.83774753405194,214.50802387356254,212.51185668045994,226.78709909023323,224.9933522999945,221.65915938468075,,216.1096751326906,208.90349086756277,217.00009381259764,221.99540159120448,219.6079612112415,224.9438289174091,,,,232.4278555901372,,,,,242.0788560141803,,233.56748011201648,,246.28094663346116,,,228.27033886401762,,,251.44041365776076,,248.93345954230625,238.01679138839177,261.078766528582,,268.25076918782827,265.5873758888875,,
27,1988-08-31 18:28:02+00:00,194.22011435150947,210.50278180168502,221.2566028204639,227.95563214751772,227.66170851953697,220.36831173890195,211.5743817393243,201.6597123558292,203.57070411852172,210.56299786510056,202.4523799424892,212.01797802584272,214.15942505131338,217.32700794381046,225.04881567665657,227.36002460980762,227.6560089935139,221.86768014037298,213.35580515034096,214.0877565209421,216.2111548422365,215.55070887977482,216.7963508904115,214.4622662489745,211.63964422649795,211.45656661900952,217.12711040410161,220.55881572448143,221.9894090584487,223.4608024669532,222.59969896317878,226.97160702401163,230.8173283534334,232.54748582639263,230.91021326363705,224.20151922016836,227.96041741811263,231.02876427350006,,229.07235783601834,,234.1741969111963,232.40618473993146,237.3063528320925,245.95156084714182,239.0083552534951,,232.34391308056283,231.3832368765109,247.97167812549546,262.02344681408493,260.5204091572689,255.69019662839588,253.49269561235295
28,1988-09-16 18:27:58+00:00,213.14521529028613,231.60586140262154,229.8200015509948,242.84622464555898,242.30588257749585,235.4319309608658,225.3397337733999,213.70043610165723,222.18162261853757,223.50593053997608,218.96425187339005,224.0012972546306,228.93724043924695,232.64331831794388,242.2757346334874,248.02033645001714,247.42570417700867,240.89300672019593,228.7231531163733,226.64713536289122,231.61480227225385,232.37987175519956,239.5511448729783,237.3085116375368,233.59519531868315,234.20492492769608,236.43784388918448,242.09850468914382,239.235274232989,239.17832708923143,243.61289868216062,243.943997471464,244.10856095732018,246.67095868196773,244.67680690326978,241.9039009819532,244.8523760490689,249.192945592342,,246.7086538874514,,256.3949162417316,254.27802442487712,253.9100938778078,261.4108004004122,262.29768160975726,260.9318304378966,252.14909513833317,261.20708252864216,271.9667351941754,283.89329053609225,279.1211391363369,277.8991627350736,266.6314122188032
29,1989-04-28 18:26:02+00:00,189.67135346544438,196.24951239454992,202.75930786771855,201.8325876125666,208.70739076964256,211.74163900444532,190.0326612220198,191.659762526388,203.65093231545097,199.18439847268357,205.7753427421747,227.55195453322423,226.8462315350391,199.69271380984236,,,247.32396252160734,244.70921649603284,,,213.92787910014832,192.9775848408175,225.89580505227426,,,239.35439993410313,229.56388049897205,219.52007380580972,235.68928525711803,244.44950939146943,241.25099744179713,236.46401878535963,238.0018567019848,233.78793070069187,247.0462224808252,245.59897177530488,243.2752778950473,,249.92838749717671,228.2687514538458,,219.64151131153588,,,261.7154282416384,260.04771546940253,,,258.51162536782306,244.56059076910194,216.88124154872781,247.59040779240374,233.7401873342512,
30,1989-07-01 18:24:55+00:00,180.80525383687262,199.90798072235546,214.55370734562584,225.9316115767532,225.15275178783932,214.24015270031396,197.0162190634879,195.40860366272977,196.98490736108712,205.07434314152397,208.24437710371348,204.05154211969227,200.86145586120657,202.93771280208384,206.28775735021986,213.3946685505657,217.52237686062796,213.2082958688904,203.98724806120308,204.40460083663055,208.4261675448771,201.52621280807847,205.48976852416993,201.3805402413404,200.29479439797464,195.11530850708732,199.958439505042,205.55399180395563,203.39869444149846,,213.99536131396366,215.5935677076376,214.79491719830054,213.6322106751733,204.6732746258234,206.81839136312388,216.10282348031203,223.85543362849862,217.47956370715394,210.2006809266172,212.9637801237532,216.44490408997544,219.2964983826452,216.6172496161901,231.4592338319367,236.77388188247025,240.57725765769231,231.1168462033758,223.07166879618262,214.9202577944772,217.17740085104043,,226.5219871498155,
31,1989-07-17 18:24:34+00:00,176.66311492096483,197.02049645852793,213.22645766327372,226.90260442543948,221.95325924853074,213.2454282947654,201.9737492870503,203.46303041141,209.582681615464,217.73424165210054,211.0293508352893,207.68586200695742,207.17745311910443,206.34241164483083,214.93038981598025,222.5343674385598,228.4338329315642,224.48341326569587,213.07637989897154,213.7620915832563,217.87944206370165,212.79703989506885,214.45991334393221,213.76519021520846,213.7221742305009,210.19859913729624,216.49002309585373,222.59456304309867,221.11784691942646,,227.92667785880116,230.6526880449724,,,230.23363090294131,224.61905110089748,231.06596435477599,233.2594986450464,224.7342702227811,217.7214291645881,213.92913970571786,226.3378040412801,229.7467199038646,228.74985412187993,249.31159792424998,251.71285101110544,246.93894159299157,253.32999344454254,249.26858220335993,239.7104875786055,,,,
32,1989-08-02 18:24:14+00:00,191.45587631040024,207.0672062345482,223.4082985192914,230.73920401111113,230.59149478346265,220.7124560438419,214.64124254092556,203.86547470175148,208.83858758917304,215.5598136860212,214.46588001664753,216.34701344465333,210.3664144869363,212.5285709008613,225.84427520411964,228.66564458494722,226.7142864942182,222.99410853212092,218.10247025023605,216.79074144435307,219.696629331288,213.8780896634792,213.9950960580776,214.95209788024812,221.06090588900102,213.73896262176058,223.1071447348382,,,261.91461224848723,,227.0843142570657,223.0641821030691,223.7749533804649,215.87992101342368,219.7041590929785,223.33936288471457,232.1916327488419,226.3120874545032,223.46871059234107,220.6985637470422,231.96371115105728,231.9508521520526,232.25154466076467,244.21919705604353,246.28987541441538,244.4150516841428,236.95376777300098,228.83626509225914,225.354935887175,239.7178707903947,251.55066366780108,254.4796798148253,255.850608233303
