,dates,aus0081-0000,aus0081-0001,aus0081-0002,aus0081-0003,aus0081-0004,aus0081-0005,aus0081-0006,aus0081-0007,aus0081-0008,aus0081-0009,aus0081-0010,aus0081-0011,aus0081-0012,aus0081-0013,aus0081-0014,aus0081-0015,aus0081-0016,aus0081-0017,aus0081-0018,aus0081-0019,aus0081-0020,aus0081-0021,aus0081-0022,aus0081-0023,aus0081-0024
0,1987-09-11 23:09:17+00:00,203.74145067615368,208.03557391865544,212.29465960784864,207.5303995299983,198.20051332978704,211.6564608020929,221.57569962988615,223.7159726312242,219.27408841473184,222.36101472372115,206.74203886892977,206.54851290440303,200.55865882847516,207.78046571288093,211.9753718055993,219.24793970450548,225.61194238345385,221.89925788952996,212.8853252703142,214.85457775237,218.19508293858206,226.28096340705568,218.71668609000895,213.69795936658767,197.95582234902457
1,1987-10-06 23:04:03+00:00,220.98012068023067,223.8000693056079,229.8334316603353,225.14789642192827,229.2292937780948,239.53366930144745,242.4369560147876,237.64810983103712,240.54478783429684,238.62432893766962,226.59553569938717,226.11974860610502,222.21236178684626,228.83576746560408,226.7458749666617,238.2036463896397,240.5769739975027,234.46583853407475,229.54833153673795,233.9682142398735,235.67535224497715,244.75894861250373,235.52697869806158,230.7807622690922,217.33262503761495
2,1987-11-14 23:10:35+00:00,218.87775709708944,218.68530996575345,218.931671151413,219.39551826525263,218.57934474789113,220.05206506169853,228.1414889367769,227.09004882084292,229.31066039515738,236.20239197353382,232.7134334073321,225.7465031725302,212.03958147669954,209.64572832312535,213.24561705662944,216.92312277050365,217.7270430276096,215.90958631098528,210.92199604454933,216.72303153132367,218.4459026283594,229.70258133055484,219.6507919404974,212.5938571896761,207.10147016865506
3,1987-12-16 23:11:05+00:00,234.5287392576809,232.2914776839184,233.8433846663578,234.5086022926141,236.81462131274205,243.5064324068086,244.13562006105076,238.4471171073397,242.80671137508318,245.93130126599527,248.9455574136694,238.6439083704194,238.04263328421814,236.02837436299438,234.2706065400555,235.62246970759352,239.70183478695975,230.49531273705887,228.55000240990896,223.33177028531304,227.13040967378464,231.26986473090585,236.28411554810003,229.0065798715683,218.37639919778093
4,1988-01-01 23:11:21+00:00,214.98099784122292,221.81794355153454,222.1221531092758,224.3336201336063,223.40741946915952,225.4933732525079,233.43129445363172,227.7756691273753,231.05506643905545,232.78932994238772,213.04530659953195,215.39644307049446,203.94555420769586,211.43193076244665,209.6602981150519,220.17424435765253,,,,,214.41391494528597,224.06023511990367,212.66063476676266,217.8576706244147,199.4489332183738
5,1988-01-17 23:11:38+00:00,200.34319008218236,200.30782871880672,195.35852568502276,189.199614182714,192.27092631385776,184.3236872691693,199.20569452215418,196.22427936812457,199.66453112586163,206.7100673305832,188.54190278917727,206.67721586310347,193.40490263738403,190.4123533067985,187.58084140485934,190.52767973816265,191.91949519227475,194.24025332837087,182.10653641913797,181.69338095999137,199.03282793792908,211.78651550842102,198.5776890665795,202.91767790822348,192.8731887352922
6,1988-02-18 23:12:11+00:00,219.34047825565068,221.41432571712934,223.00988977094983,212.80282068926823,215.93399789307705,219.3023892974665,222.17787720607632,212.73412151481264,219.2994900605691,228.39423765420156,220.48519691887668,215.5621164641924,218.9862499816516,216.4002734492345,215.14924664043406,212.5304124950132,205.99324134886737,203.23474270139295,209.70934693230964,206.5803005777518,224.27801684040043,224.48987958893423,218.0340811008441,222.0154303437337,211.041415732848
7,1988-04-22 23:12:40+00:00,199.79592781855382,205.70997797723325,206.47154083567048,199.07150428030306,201.98614361801418,200.58881009367528,212.7810445883568,217.46290077087284,215.34100292955404,211.22033985076501,205.90968974246297,204.50772312343838,199.18840190259797,198.9519466840262,207.097459233509,197.60124765944565,203.91690552526705,205.17361599878527,207.97568795448083,214.23009531495762,228.712170628821,232.63916153164368,217.64819342476048,212.4099725694622,215.0288894703497
8,1988-05-08 23:12:50+00:00,185.20577078931743,190.37650792473073,195.80230600971137,194.84777873258707,194.27825388683937,193.8098719144314,206.25108367377345,202.6414618261296,209.23273540226717,201.51162775885712,195.46226365358154,196.97284485108094,185.37175779077026,190.0487032406601,197.2859789969883,200.54160819675866,210.58139306799345,205.35295142763871,215.69752005566974,226.15085108394672,231.7996159621232,225.19778333043857,213.36095001171716,201.3497484818095,213.81692925284335
9,1988-05-24 23:12:58+00:00,195.04162669607226,197.29451518396726,207.89812609009127,209.44317266712025,210.79669469261663,210.73144133839506,216.71639352362035,210.62599992677835,213.4783690748219,217.29817034991262,205.73275918581624,206.82437374599144,212.05637341348907,209.93842470330551,212.4947886545669,215.58064743672278,225.86057273682164,208.73319155047383,224.85642329587537,241.8886896837386,237.99986045768222,231.62577704276944,218.67693710741943,207.05160713454495,210.32455151230874
