dates,nzd0071-0000,nzd0071-0001,nzd0071-0002,nzd0071-0003,satname
1999-08-26 22:04:44+00:00,371.60,382.99,394.65,398.80,L7
1999-09-27 22:04:48+00:00,372.92,381.10,391.13,393.13,L7
1999-11-14 22:04:42+00:00,373.78,382.56,391.99,394.45,L7
2000-01-01 22:04:37+00:00,371.32,380.10,389.33,391.28,L7
2000-01-17 22:04:35+00:00,369.80,379.19,387.52,389.81,L7
2000-05-24 22:03:46+00:00,367.76,377.98,384.08,383.68,L7
2000-07-11 22:03:17+00:00,368.52,379.65,384.50,380.98,L7
2000-08-12 22:02:54+00:00,366.04,378.90,387.70,380.39,L7
2000-09-13 22:02:26+00:00,364.25,378.14,386.94,380.79,L7
2000-10-15 22:01:56+00:00,364.80,377.12,386.48,381.74,L7
2001-01-03 22:02:12+00:00,364.07,375.75,385.05,381.71,L7
2001-03-24 22:01:59+00:00,369.80,375.96,384.03,385.38,L7
2001-06-12 22:01:24+00:00,371.21,375.41,383.24,383.06,L7
2001-08-15 22:00:38+00:00,370.29,378.27,386.26,386.12,L7
2001-12-05 22:00:18+00:00,368.32,376.16,383.64,385.34,L7
2001-12-21 22:00:29+00:00,367.74,376.64,383.68,385.53,L7
2002-01-06 22:00:31+00:00,368.56,379.82,386.24,388.25,L7
2002-01-22 22:00:16+00:00,367.02,377.80,385.28,387.66,L7
2002-02-23 22:00:43+00:00,365.01,375.91,383.39,384.94,L7
2002-03-27 22:00:37+00:00,365.71,374.98,383.03,383.97,L7
2002-06-15 22:00:19+00:00,365.55,376.06,384.52,384.49,L7
2002-07-01 21:59:51+00:00,365.30,378.19,385.56,386.86,L7
2002-07-17 21:59:44+00:00,365.33,377.66,384.86,386.87,L7
2002-08-02 22:00:01+00:00,367.31,378.68,385.47,388.14,L7
2002-08-18 21:59:57+00:00,370.98,378.93,384.06,385.81,L7
2002-09-19 21:59:35+00:00,372.85,379.50,384.61,386.00,L7
2002-11-06 21:59:41+00:00,372.06,379.55,383.09,385.77,L7
2003-02-10 22:00:29+00:00,372.99,377.77,378.91,378.06,L7
2003-07-28 21:48:04+00:00,360.88,375.99,382.27,378.25,L5
2003-08-05 22:00:11+00:00,363.23,376.95,383.78,383.96,L7
2003-08-29 21:49:02+00:00,362.87,373.68,382.07,383.52,L5
2003-09-30 21:49:06+00:00,362.87,377.58,382.07,383.52,L5
2003-11-09 22:00:18+00:00,364.77,376.71,382.68,383.99,L7
2003-11-25 22:00:05+00:00,364.77,375.43,379.79,382.51,L7
2003-12-19 21:50:27+00:00,363.62,374.06,380.34,384.01,L5
2004-04-25 21:51:23+00:00,366.08,373.38,384.71,384.50,L5
2004-05-03 22:00:35+00:00,365.81,373.81,386.16,386.92,L7
2004-06-12 21:53:11+00:00,367.14,377.15,392.11,391.69,L5
2004-06-20 22:00:26+00:00,369.83,379.56,392.97,389.00,L7
2004-07-06 22:00:48+00:00,369.83,378.71,392.53,394.93,L7
2004-07-22 22:00:20+00:00,370.93,378.62,391.77,395.26,L7
2004-07-30 21:54:28+00:00,373.48,379.80,392.50,395.26,L5
2004-08-07 22:00:37+00:00,373.04,380.84,392.08,394.41,L7
2004-08-15 21:54:49+00:00,370.18,379.34,389.97,392.81,L5
2004-09-16 21:55:41+00:00,370.55,378.88,389.87,393.07,L5
2004-11-03 21:56:42+00:00,369.24,376.78,386.27,391.49,L5
2004-11-11 22:00:45+00:00,368.40,376.29,385.57,390.58,L7
2004-11-19 21:56:55+00:00,369.41,377.72,385.35,390.35,L5
2004-12-13 22:01:00+00:00,369.36,377.03,384.88,390.33,L7
2005-01-14 22:00:49+00:00,369.31,377.04,384.24,389.31,L7
2005-02-15 22:01:01+00:00,369.43,375.11,383.37,388.39,L7
2005-02-23 21:58:31+00:00,369.15,375.08,383.70,388.44,L5
2005-03-03 22:01:06+00:00,369.15,375.55,384.21,388.28,L7
2005-03-11 21:58:44+00:00,368.57,375.27,384.31,388.36,L5
2005-03-19 22:01:30+00:00,368.20,375.33,383.79,387.34,L7
2005-03-27 21:58:51+00:00,368.93,375.86,383.79,387.34,L5
2005-05-06 22:01:01+00:00,370.58,376.34,384.19,387.13,L7
2005-06-07 22:00:55+00:00,371.46,375.09,385.22,387.45,L7
2005-07-09 22:00:50+00:00,370.46,376.26,386.12,387.73,L7
2005-07-17 21:59:35+00:00,370.34,378.00,387.20,387.43,L5
2005-07-25 22:00:49+00:00,371.14,378.06,387.44,387.85,L7
2005-08-10 22:01:10+00:00,370.72,377.79,387.43,387.76,L7
2005-09-11 22:00:29+00:00,371.61,379.01,387.52,387.52,L7
2005-10-05 21:59:53+00:00,371.41,378.96,387.49,388.22,L5
2005-11-30 22:01:00+00:00,370.53,380.52,388.01,388.49,L7
2006-01-01 22:01:10+00:00,369.24,380.05,385.95,387.88,L7
2006-01-17 22:01:43+00:00,370.51,376.70,383.56,386.77,L7
2006-03-14 22:02:55+00:00,367.44,373.45,379.62,383.79,L5
2006-04-07 22:01:27+00:00,366.10,371.61,378.75,382.01,L7
2006-04-15 22:03:30+00:00,367.52,372.76,379.48,383.53,L5
2006-05-17 22:03:57+00:00,367.53,373.75,380.85,385.31,L5
2006-06-02 22:04:12+00:00,367.97,374.36,381.43,386.13,L5
2006-06-10 22:01:49+00:00,367.79,374.36,381.43,387.32,L7
2006-06-26 22:01:20+00:00,367.79,372.25,380.07,385.83,L7
2006-07-04 22:04:41+00:00,366.98,372.02,381.44,386.83,L5
2006-07-28 22:01:30+00:00,366.60,372.16,381.68,388.33,L7
2006-09-14 22:01:21+00:00,368.63,374.01,383.33,390.48,L7
2006-12-19 22:02:00+00:00,369.07,371.57,382.12,390.25,L7
2007-02-13 22:06:47+00:00,369.01,375.19,384.27,391.50,L5
2007-03-09 22:02:19+00:00,367.59,374.51,382.37,388.00,L7
2007-03-25 22:02:21+00:00,363.48,372.53,381.63,384.67,L7
2007-04-10 22:02:20+00:00,365.61,374.75,382.79,384.43,L7
2007-05-12 22:02:11+00:00,365.63,375.80,382.97,385.12,L7
2007-05-28 22:02:04+00:00,366.04,377.39,384.93,386.60,L7
2007-06-13 22:02:04+00:00,366.04,376.10,384.40,386.75,L7
2007-09-09 22:04:57+00:00,364.96,376.78,385.50,386.40,L5
2007-11-20 22:01:58+00:00,364.55,373.75,384.09,386.25,L7
2008-02-24 22:02:02+00:00,363.55,369.21,377.46,380.32,L7
2008-04-28 22:01:53+00:00,370.07,372.57,380.31,383.47,L7
2008-08-18 22:00:56+00:00,369.98,377.83,386.59,390.50,L7
2008-09-19 22:00:40+00:00,371.58,380.55,392.51,398.30,L7
2009-01-01 21:56:31+00:00,370.93,380.77,392.74,401.61,L5
2009-01-25 22:01:34+00:00,370.77,379.21,390.96,397.52,L7
2009-02-02 21:57:22+00:00,371.47,379.43,390.26,396.48,L5
2009-03-30 22:02:04+00:00,372.72,377.45,385.88,391.16,L7
2009-06-02 22:02:15+00:00,372.72,376.34,384.53,389.10,L7
2009-06-18 22:02:13+00:00,374.80,379.02,385.81,389.36,L7
2009-07-04 22:02:11+00:00,375.23,379.70,386.27,386.81,L7
2009-07-20 22:02:06+00:00,376.14,380.35,386.11,386.72,L7
2009-08-05 22:02:01+00:00,377.73,380.34,384.98,384.05,L7
2009-09-06 22:01:59+00:00,375.54,379.24,384.79,383.65,L7
2009-11-09 22:02:21+00:00,376.43,379.35,384.96,382.91,L7
2009-11-25 22:02:33+00:00,375.91,378.71,384.60,382.53,L7
2009-12-03 22:02:19+00:00,374.08,378.14,384.30,382.68,L5
2009-12-27 22:03:02+00:00,372.36,376.81,383.16,381.50,L7
2010-01-20 22:02:37+00:00,370.24,373.28,380.71,380.36,L5
2010-02-13 22:03:42+00:00,370.90,373.09,380.96,381.23,L7
