,dates,jap0311-0000,jap0311-0001,jap0311-0002,jap0311-0003,jap0311-0004,jap0311-0005,jap0311-0006,jap0311-0007,jap0311-0008,jap0311-0009,jap0311-0010,jap0311-0011,jap0311-0012,jap0311-0013,jap0311-0014,jap0311-0015,jap0311-0016,jap0311-0017,jap0311-0018,jap0311-0019,jap0311-0020,jap0311-0021,jap0311-0022,jap0311-0023,jap0311-0024,jap0311-0025,jap0311-0026
0,1984-05-24 01:09:12+00:00,126.06495906802702,,153.08341127814404,152.80299486059027,164.7448060641164,177.54770319100405,184.17283570018728,178.5827301587876,180.9777075169654,177.7784096893621,175.50985616580743,160.17458240101013,144.51401918889098,166.88156962762022,124.42923016356175,130.87884459961333,118.93623246697541,89.75614543898746,32.142125743389755,84.28019327041777,100.96272838750656,125.38403724353148,121.90179162986334,129.15544038934914,104.74389669337387,125.3943714091377,127.41060167490711
1,1984-06-09 01:09:32+00:00,95.05609485292942,,118.92391915737035,119.14519127094896,149.58503962374502,173.54662732865057,183.49046341523342,179.74204350218204,171.81964439630502,178.20803953946876,173.03453153372703,163.23553436831307,143.30012655011691,139.20728538346873,117.32379584008542,133.8189459189735,121.14352918743771,87.0067424593831,26.887438856690217,73.58841024556565,95.91763484247541,115.27681235476618,118.78617276365401,114.89380186762156,100.7835336075902,101.45542251883631,120.14246931131781
2,1984-09-22 01:05:16+00:00,,200.84959944188074,205.07176620073363,187.3719146488913,206.01363636097,203.6189173985789,203.76607254819646,201.50632604206766,211.8699496256669,215.5902390105674,201.06205157956416,199.9020013510441,198.0599479015591,204.0924713127632,,,,194.34025021108116,,,,195.9109641801984,,179.20332826044032,,158.30046052966378,159.8710890218492
3,1984-10-08 01:05:16+00:00,,184.97242016143923,207.16593784615242,180.27931102310234,194.23203229547633,204.63067286254923,199.6741075812823,199.1222057819802,208.06111080320687,204.70907011933704,193.51463747719617,185.83434950200885,187.61985271195277,201.58417300254786,,,,189.01952003940173,,,,184.8546578509822,,166.0423210512441,,155.55086340765098,156.95779621166895
4,1984-10-24 01:05:11+00:00,114.50332969785367,143.9626384346408,186.6415239868108,177.38362896832297,198.7738780600801,191.00854618526046,192.8282777356893,195.14265678361883,199.9650633609194,201.60449584081385,193.77126316232417,193.53838019398256,183.5490675780038,177.27991854125023,101.00878562797315,132.70175246405998,137.93310702901567,,,,,,131.65641491039977,127.73731819803461,114.55062429190924,137.33012455042171,
5,1984-10-31 01:11:19+00:00,171.6492062068101,177.16417503387743,172.42893799719315,175.51439065714618,194.94817728182673,205.08569799069454,207.08063947841845,202.574391816376,201.11145333950358,203.44048642217695,199.516625236608,198.3494884678405,195.76182345230097,202.12126664869214,186.87816807170495,187.00026043771527,187.21472639792879,187.8127893545441,,179.88553555294712,187.2896646326313,195.00146408484596,189.71399068863113,180.97923002107095,,162.08755166092345,159.7957767469505
6,1984-11-09 01:05:04+00:00,151.79228530717845,164.42291229044184,157.7186637912077,154.6986589177813,176.3082505828828,190.26846837889676,196.866365330879,190.96468634790278,192.56034120801746,195.1211857784178,186.71833218725192,186.1141819799449,166.51928596505553,188.04594036371594,167.9837249763527,169.159038662175,178.58352118427393,169.91802784281683,,170.8433520928402,168.35676974948663,,171.0973145926406,165.07856334233927,151.48690987253374,147.9796003086209,
7,1985-01-12 01:05:29+00:00,143.819830955126,,151.11297082658888,153.4526061090412,174.0783723507121,193.10063779575427,196.74711742359037,191.87555247356025,188.23124363239057,196.25239933045535,190.32141880402818,183.60966023830534,161.32171822175815,180.53155699607794,162.45165422993162,168.63835231538008,167.34344758578732,,,147.68552043521285,164.18759728121844,170.47261085583773,171.8314103331931,153.46464859655595,,150.69341335721978,152.90506000694435
8,1985-01-28 01:05:33+00:00,149.50163759426678,163.1270587396137,166.66120358317497,156.52414417043144,172.31914689550564,183.66462988319856,186.61545531640232,191.7411261464017,190.33440229088498,192.599294258247,190.9212567066426,185.9154024055351,166.38539038067236,183.02912844533122,166.44785321392195,166.06386174740945,160.57764306625273,158.4284711751736,,140.1047376147039,,157.48573020933708,163.16677115234054,148.07196383273674,141.23450250475122,144.70119216158142,152.2661819448399
9,1985-02-04 01:11:45+00:00,104.44722060779578,,117.5444877123591,110.88539420176322,146.1575571067298,170.50110958340463,176.29508499233836,185.4432088243701,183.63764529279328,199.4398109516089,193.8782433308934,186.07847742674537,154.32735299048556,,,147.4484314654038,140.55131151299878,,,,123.9268187186267,128.64990080262749,123.11531169594842,117.51458622741285,122.88101769414604,121.03669955721604,
