,dates,aus0328-0000,aus0328-0001,aus0328-0002,aus0328-0003,aus0328-0004,aus0328-0005,aus0328-0006,aus0328-0007,aus0328-0008,aus0328-0009,aus0328-0010,aus0328-0011,aus0328-0012,aus0328-0013,aus0328-0014,aus0328-0015,aus0328-0016,aus0328-0017,aus0328-0018,aus0328-0019,aus0328-0020,aus0328-0021,aus0328-0022,aus0328-0023,aus0328-0024,aus0328-0025,aus0328-0026,aus0328-0027,aus0328-0028,aus0328-0029
0,1987-05-22 23:08:56+00:00,174.31432075383728,157.27641860598823,155.18924292210014,155.80508065068352,155.84460546863403,166.51851242703697,169.31750645873316,168.5288169123525,185.44586918521298,189.5021894492949,183.7148750352729,189.90858552484426,205.27877446129713,213.3825324515564,199.7032800137115,197.5801150695394,199.23186881135248,201.10925043176664,202.2871166678208,203.49298134662425,203.59197806242884,209.9778374014098,207.80295747386666,202.4548604806318,213.8322950084338,222.22464151082016,226.4599387993713,218.17694742514882,196.23822884333785,185.02042736752838
1,1987-05-29 23:14:53+00:00,177.25233054735725,160.6487098024727,156.1545521081029,155.25327166782043,153.85229269800902,160.60940587020005,171.2735649201493,163.29958208059122,179.97000495611005,185.1822997406563,183.99031372275502,194.19978585879278,211.95238122703373,216.64667422333326,194.80043310960943,195.65662843928334,202.47348702159968,200.4589923173255,204.25982941430613,203.51650556363,204.1613471156486,214.76097882928272,207.37520348909686,203.1024154938631,217.45908932441375,220.4112466151918,225.94866482384825,216.3769218709648,195.8059463654182,183.27552478571738
2,1987-09-18 23:17:38+00:00,212.85516250437794,203.09718113091859,187.81093341286757,187.74998492437862,180.8106790080494,190.6254897310019,197.47154581276286,190.26388325698755,191.7416791013366,203.55061276260537,196.01738488140765,212.80871781134897,210.5856307191945,217.43210642887288,218.04978264977285,220.5179367198377,228.76942200388376,220.9598493094648,216.16560885368202,218.69084812529948,215.18799717498584,216.74952084118107,205.10651959419536,200.67218945374324,213.82810526666077,216.69749826758346,221.89876624548012,214.42643077765663,191.23116299028578,179.61559699990713
3,1987-09-27 23:11:39+00:00,217.89280474536613,205.107480081877,199.81514927407784,194.95270085139657,192.8746467023062,197.2272000236748,202.55434641224656,198.55293673121605,200.69421057864588,215.67347541205206,212.03490553053845,208.7161053140954,219.5920324001634,221.40870814698337,233.87498507134976,233.84907576758755,236.58430121198631,231.13625118176927,222.07178985182833,224.3810004653053,225.92901777936626,227.67023165052908,218.34681622141898,215.42484732504266,228.44606466613695,233.11808186140956,229.72580749383062,226.50742216154777,206.1479192383963,187.58750207345207
4,1987-10-04 23:17:58+00:00,199.15980528115858,191.75936198383314,184.54585625374915,177.6850957681391,175.65366802384017,183.64752611463626,192.21769297348536,179.3039917008928,181.96670779348577,189.00344923925383,192.4250264688086,199.6209679787204,205.6584874149471,207.75634507970219,210.7073365685614,216.1232527251475,223.8011478917223,219.23407422874243,216.87179009074814,209.68177834709633,215.7935881824808,210.18415869232845,199.1195691910317,191.16012997546366,206.39661814140862,213.77266085820045,214.57491988970793,199.0909709969776,179.8096078802953,166.94974310969806
5,1987-10-13 23:12:21+00:00,228.92051038860276,216.6299729935021,198.6653674334623,198.89548385126142,182.64837292773717,193.0051054562758,201.41110836005254,192.18931253494048,192.23388607165091,201.62907612487277,203.56425146330753,213.17841982067182,208.8473758497342,213.43926598647025,225.44647314761406,230.6857506147926,233.5307649241033,223.31461391474298,218.92786864435536,211.82223554407102,221.06801222007502,222.3170941301451,207.95899970602153,204.4512340568975,212.8292700903006,220.4895412572554,212.81545730803705,206.71329211424984,185.06547636503953,181.0242432341992
6,1987-10-29 23:12:37+00:00,228.10474147741922,205.70434921324554,194.55130610539013,181.8389202318495,187.54920155370078,194.80853679574952,199.64679920185222,180.25429015635416,192.91453267687407,210.2129202462362,207.84266986949484,208.1605952786389,215.59744853624886,222.74678927848436,220.28329781293698,223.3991102249487,229.2490165648224,214.05831173358197,223.93587536485438,220.90343135991836,218.31615261292148,217.7504099877497,206.0032417238718,209.18851893899026,215.29335816142512,222.59306744823135,224.6671528041847,215.66495553417616,190.46748376533344,189.95428164731115
7,1987-11-14 23:12:35+00:00,222.02577980464065,199.70509402237698,190.39726431289694,174.74495860107348,172.51595352249754,190.53363789260663,198.0853143988458,180.79212735577485,190.4797561099364,206.4263454948781,208.63308846563245,207.3727962283404,214.12226267614002,223.995517165746,217.79999922115684,220.00520568686804,229.04459055992223,209.8982854398885,214.6138435613567,216.34804354249988,212.43476251027377,216.90522085939918,203.87040693874735,205.786370785135,216.6838529064507,219.92650330020567,216.66843269359632,205.21170353471405,185.81410079989033,184.09758567976192
8,1987-11-21 23:18:53+00:00,225.583952400418,207.22614397433108,200.47704093224243,189.05777083367335,187.84074793836518,209.88369884771802,211.13038177026968,192.38853556482866,195.64451765601535,210.33394623674235,207.49805029688852,211.8583802308962,221.10151527076636,227.0064559192426,219.47488956625165,225.69056906125985,226.45318036097407,227.98233280830473,222.47549680861826,212.12591763741744,216.146316173036,218.10169089731207,213.15612668880095,214.41458857982678,223.26074348477562,223.5589483765694,228.42291961858834,218.4189494590458,200.6870432901167,194.13623060099644
9,1987-12-07 23:19:07+00:00,228.55391492912258,208.15428937155977,205.78237181231287,194.360153492185,179.50163342574095,203.78998574514213,193.43632882582676,187.66339434542212,197.83610928308343,202.02316925401254,202.39179128351083,212.62569472038095,220.63570506559864,229.96720535844412,217.14364763601748,217.04466102226067,221.96653593616148,222.83715598489553,218.14981335070914,218.35111156093853,216.63442934270282,221.72035766962236,212.12901687877715,207.32468171789185,212.95032470521303,225.39807454985564,234.24952188542716,224.70332709633882,196.3382552934871,184.17823673289794
