,dates,chi0328-0000,chi0328-0001,chi0328-0002,chi0328-0003,chi0328-0004,chi0328-0005,chi0328-0006,chi0328-0007,chi0328-0008,chi0328-0009,chi0328-0010,chi0328-0011,chi0328-0012,chi0328-0013,chi0328-0014,chi0328-0015,chi0328-0016,chi0328-0017,chi0328-0018,chi0328-0019,chi0328-0020
0,1985-01-25 14:04:03+00:00,223.17883394549082,214.96502890222757,226.39301760667882,219.73353125824917,223.75085859460106,230.92393962035092,223.08307766899847,204.64828901940882,216.13140781285435,241.09747314931752,225.84336988212812,214.4924210123493,,219.50905726923284,206.31075635230465,211.66230324387854,202.24373375299382,197.7957861235972,196.7010194942919,211.63511555001148,211.34331674671319
1,1986-01-28 14:00:46+00:00,,,,,201.05033106647073,224.5957955967117,235.47651275288683,214.3761032379156,220.11160664345059,236.83519122549606,234.03671773315398,184.12686689968854,171.52979605415342,206.39357627768916,225.30404126142926,206.0271230718825,175.54470971144232,186.16728427541582,230.30546924756845,229.45369409704313,199.05250638643
2,1986-03-01 14:00:01+00:00,221.55358581714256,229.861410736902,238.96508665405014,240.12204963771688,208.1611779502145,216.16140433748157,238.00011293449472,202.1710846523486,217.7851526819718,246.0783619108346,236.29412704715747,230.1871718345445,177.61793984831363,179.22863881945287,222.9709567569442,218.8925324186257,179.5178802400787,199.63727368807793,229.96173458600433,218.03348951416143,215.88273043336557
3,1986-04-02 13:59:23+00:00,223.47867009447674,245.17441849813883,241.30909697961962,258.6739613817849,245.58141722225065,202.9513460143383,195.8648400776322,222.30466119669478,194.03145569545308,236.69842211533046,232.27895772044474,224.34831431449197,233.54564054398094,196.99694309638056,189.40070270990645,219.53748464813557,196.57060632721993,186.69252311472997,228.06678279920692,198.4506713214928,206.02008336600488
4,1986-05-04 13:58:38+00:00,209.67583457254824,214.75903726145657,221.2784594631922,232.15492008516875,217.20935107646122,209.79757093998407,209.63433094978495,196.38736050370815,200.8603713614282,219.20564735187799,216.9676807096111,221.5406648956758,211.80917265454192,194.1837056459167,195.4046040672067,205.23354710859834,186.85076422601725,184.20299760289103,,204.6898647102225,203.7234891727995
5,1986-05-20 13:58:12+00:00,192.26388700866346,194.94825989467623,190.96234387896746,211.25775378883625,207.4857912331821,191.17665817198753,195.02801767838014,197.8112326540054,199.05605316831137,203.8314525262032,208.00933877276248,208.20501433439878,185.31154099589966,177.59000756825625,180.73710729000592,184.99839414373025,176.2712583014762,178.39925543732957,194.38531580672864,197.34551858270018,193.62316149182138
6,1986-06-05 13:57:43+00:00,212.60806701363907,208.6687365684856,217.92352856343,226.90569762643997,224.12997244095214,231.15946966031743,234.88795606457427,215.29115854063608,190.30648973764266,191.8194391524101,206.96862523225974,203.06026700303676,186.03527228099225,190.7368608271911,201.625810158343,220.30487876673567,203.42866368152812,176.94474273008115,198.66985151954873,199.04190338562455,190.78940449331682
7,1986-07-30 14:02:04+00:00,222.65471565414882,208.7116988057069,219.0419399316944,237.9714418922771,219.13940760939988,227.06077091627213,237.0573039357922,215.22450234698294,181.80735810270568,182.86058453225385,207.84362204100375,186.56173937437214,196.6740684957971,208.8423813353826,187.4346763466104,194.51530794788655,194.94725728140082,168.8162683138515,182.816218307277,194.60405651575877,188.1428309116112
8,1986-08-31 14:00:53+00:00,213.23978888925572,226.72410245318554,235.91787461063092,241.08296689849846,237.20199261924614,229.22728359816972,223.61707837687973,198.89759065103536,197.2029257482915,220.3540290648102,221.20811862849808,203.29025734431406,210.52743284883852,214.7222224467864,195.25043870890545,207.2235634224027,203.68318322308076,184.52962039584966,189.13051553446743,199.46811283677292,200.33026527039928
9,1986-09-16 14:00:22+00:00,,,,,,,,,204.60622608343743,222.06623655412216,226.62376798014841,200.9732309502935,215.60268536390055,219.186627368576,192.51120857519305,200.51804698988633,207.94893285416416,187.79738869961747,187.73702961825157,200.13677724969935,
10,1986-10-11 13:53:23+00:00,230.74613249598684,226.4122848347864,230.00210067176806,255.56254265145162,219.83784598658784,207.04248547204142,218.19871324790483,205.83059357256798,212.2498641054713,218.4673155027938,231.46644154848659,207.30169380643449,205.31717600449505,218.22420855608613,191.58829916564903,189.2147372295047,195.43546056504408,188.28945809829108,197.3171177527152,198.20528224502357,191.05504386306617
11,1986-10-18 13:59:20+00:00,219.7207255756436,218.53356423341012,224.98876888389447,251.49032319563935,227.405096939133,206.09158605465348,218.54934582690996,198.05903861586012,197.84966500331828,199.61260028589476,223.85096319306382,188.8833420260555,191.0428040541679,206.37780310707046,192.17450130867573,180.89499887908016,185.87070128449125,173.2602234410366,181.83162607938138,195.76987136221442,187.37400483748635
12,1986-11-03 13:58:46+00:00,222.62422866713166,228.95162582431234,229.49140619879458,250.5359001630097,243.33635973374027,209.25103336676588,213.8287685213836,215.47719799568688,196.650102513438,205.1202098964999,230.54324276629467,212.119191697202,191.8071781836471,204.5023455028997,194.01237368461287,185.95545891289046,190.293408771524,189.92380966163327,196.79747511954366,196.96555588449672,190.4310168762079
13,1986-11-12 13:52:14+00:00,215.07468499336284,227.73042221811411,222.09819002616524,250.5969685432189,252.33590045185036,225.15506910086134,225.90338058734284,226.16771900796425,206.63252094709208,208.23470435270866,225.5777915367922,212.9974040473664,192.51750989068213,210.51564063768518,198.47921971827824,188.4488306594377,202.09859008952742,196.8959457976021,199.79528384306414,202.66056682824433,197.59040063602853
14,1986-12-21 13:58:49+00:00,220.67698224081016,218.72592365254832,229.91775273675867,230.8352306815908,241.99410538310767,209.98588291421652,200.82235343146903,220.1214187387104,215.64112023791188,195.27039759287348,209.95197575482976,229.2733719632428,192.72393601793192,198.22783296131237,205.14954642451343,194.2250339468149,186.33830786166692,192.9298168890384,194.16191140846206,192.53348187395457,193.32644587179635
15,1986-12-30 13:52:55+00:00,232.09223358550443,227.61355457683266,234.7800442150234,238.71575524050576,236.98045534112757,220.07158068111426,193.68566093112418,219.01205912066757,221.19232368013135,200.76288548912208,199.08618622763785,218.11022663518037,203.77235104023256,206.35597516177177,205.14301880456415,212.40967672017902,187.57599372659536,198.47589584508555,194.1030744144074,201.22165022254728,194.51067724928518
16,1987-01-31 13:53:53+00:00,233.22999536210577,236.8137809159769,232.84498117036924,260.1713336248656,227.51621362452974,206.38807419957467,194.65972785617095,191.59264503330033,220.46801779775694,213.41151927089538,216.531840010443,230.9204983378447,201.0725280676477,194.14106875273995,197.8798611115776,205.2023326413859,193.19106252662186,192.25282056369628,186.99603706175293,202.5288703521665,199.37746540924883
17,1987-02-07 14:00:21+00:00,234.09544761357247,237.87823825743666,229.07265388786203,260.5734947618523,239.00785750476516,212.4190185177478,198.7624109453418,190.800233738208,222.11878411822838,206.6725180451292,212.58589957036628,233.65513576958168,190.3849716241544,183.5538113615735,193.03130779565078,203.61624470623693,196.82138827323905,201.21124239695928,187.15720890553672,195.88938735854484,198.83502783323775
18,1987-03-27 14:02:09+00:00,254.698061432343,257.45111619508475,255.56915397507672,251.15847158003572,245.540211321875,251.47599865091453,223.17989184012325,183.1038690080504,212.87239088532465,216.0984741290894,213.1549786686805,232.69621683194717,195.26188840341266,188.77950755010656,204.20393697219052,205.8065682649229,200.24523492654953,193.88528475222873,207.07981014933722,204.42106379001595,194.58823407022086
19,1987-11-06 14:07:44+00:00,220.85610199182273,218.4104901083471,226.7192858105861,257.7369114471591,244.25571045516,217.1346226154221,229.3052697266172,198.8256681723869,187.32520705465473,220.34682665762477,241.20084730900447,208.90965289956313,208.06048337266537,223.53446109113105,188.0718268654024,184.3058414558205,209.86088174615583,210.11501101238284,213.50518298448944,205.10173420136798,207.9061637310083
20,1987-11-15 14:01:45+00:00,225.0813970698996,229.78568942134044,231.604408074744,250.15764351770648,257.429783348892,217.67921688436377,219.08196824697276,215.43705521346527,191.65179615023453,217.72051128983534,243.32288287316382,222.00309667969572,198.38232844837768,220.90683334246515,197.67167147129803,184.24222115970088,213.76752466432347,205.99112016643838,217.3435774106853,215.43702311037987,214.82627044725294
21,1987-12-08 14:08:17+00:00,219.2334023961567,238.9571346848288,250.37649526268234,240.80137927874287,227.61376907979798,234.7807517731819,209.74767712263184,211.73421238471354,202.7143440091817,191.04700042175716,231.04696043964645,246.23249837407667,208.50183752358146,181.13116912825143,197.95819393853608,187.31651557770724,207.3681575661306,208.5492611191761,216.90186813029453,220.5628087877975,209.53854302009822
22,1987-12-24 14:08:32+00:00,224.6469292478496,241.55911350128966,248.37559348554174,247.4091737940347,233.40299727826076,218.84123028628278,223.36066688447778,204.8208130437233,201.05627579316482,195.5296664954126,213.87333605514138,238.99923814603957,221.6857715109426,187.8242694540827,184.38601259628024,185.67431949435073,198.71086477679677,206.07548597786206,212.79725373202146,221.239851419101,207.20054132839775
23,1988-01-02 14:02:30+00:00,216.9613216530871,243.78251975616624,253.39929951799206,258.38599765298375,237.89292460354045,210.88556271368574,226.81433096997137,210.18229289075347,205.94823591271174,192.9499694769215,209.73271132006164,238.3304619392501,221.37628239935236,201.5618562205412,200.84318245598192,175.4000015811283,192.6288801437347,210.18545459747835,205.59163615753553,219.70832157718093,209.2740682107478
24,1988-01-18 14:02:48+00:00,224.78435332633703,252.0158256897622,263.28174480107094,273.52617469885547,256.6685120234909,212.17677311813236,221.01023453736826,226.9754003926556,213.21054540521988,200.33721720161748,217.37154249482234,252.66122233661673,220.81007621024906,204.27212366106636,216.37264886527586,184.39102132547316,193.58183119937277,219.55888980464596,208.407685290578,225.73550211802765,219.03101424082473
25,1988-02-26 14:09:36+00:00,227.57403329980156,257.5474779218199,269.9075156490775,269.07545564217907,259.32495030135067,248.6399326327354,206.30118581388462,222.915307562961,217.9222262705319,223.6624754928795,213.26465466340747,209.20495058642595,235.72914521195977,211.02364945603188,204.7269680001349,213.30451096186476,181.71514589522525,219.11433066934458,218.13437811570958,223.7290903518254,226.49005582020726
26,1988-03-06 14:03:31+00:00,225.0592479658135,251.26749429939136,263.72895867683565,259.7526496531421,258.7878310571727,244.534269781947,210.78361250673763,215.6312222503489,217.13845760099915,217.43521497133636,207.98855026977597,209.012966744125,231.97510990906179,207.09080012026595,197.34180928105263,199.81666011563382,192.89036182804963,213.01833845878755,211.6933404522318,227.09280967212092,228.53116273052962
27,1988-04-07 14:03:45+00:00,228.1248831849109,244.73909389073293,258.8393118035042,253.25490403533203,253.5376279093359,238.93157837224976,230.45163270316965,219.70228280818912,219.28790883673756,205.33371223721298,207.3068028179611,214.93557709471813,215.40661862141437,221.69698063478808,210.4100154336736,202.40963906089752,192.75853473495815,200.04411516238287,211.66533841583106,223.37742994757193,219.98088043823628
