,dates,chi0328-0000,chi0328-0001,chi0328-0002,chi0328-0003,chi0328-0004,chi0328-0005,chi0328-0006,chi0328-0007,chi0328-0008,chi0328-0009,chi0328-0010,chi0328-0011,chi0328-0012,chi0328-0013,chi0328-0014,chi0328-0015,chi0328-0016,chi0328-0017,chi0328-0018,chi0328-0019,chi0328-0020
0,1985-01-25 14:04:03+00:00,226.61962170514983,218.40581666188658,229.5691293848256,222.90964303639595,227.50444524150177,234.67752626725164,226.52386542865747,207.8244007975556,219.08065446399064,243.67806396906178,228.42396070187237,216.92121237210858,,222.26168747696005,209.26000300344094,215.10309100353754,204.99636396072103,200.97189790174397,200.1418072539509,214.81122732815825,214.29256339784948
1,1986-01-28 14:00:46+00:00,,,,,200.7495300895086,224.29499461974956,235.20077852400487,214.12157933433227,219.87526301869462,236.6283905538346,233.82991706149252,183.93223097341894,171.2752721505701,206.1729888945836,225.0676976366733,205.75138884300054,175.32412232833676,185.9127603718325,230.0297350186865,229.1991701934598,198.81616276167404
2,1986-03-01 14:00:01+00:00,224.03331826317475,232.3411431829342,241.25407045038753,242.41103343405427,210.86634061861324,218.8665670058803,240.4798453805269,204.460068448686,219.91063763571367,247.9381612453587,238.1539263816816,231.93757120821428,179.90692364465102,181.21242477627862,225.09644171068607,221.3722648646579,181.50166619690447,201.92625748441532,232.4414670320365,220.32247331049882,218.00821538710744
3,1986-04-02 13:59:23+00:00,227.22167754196482,248.91742594562692,244.76418077730094,262.12904517946623,249.66469807405585,207.0346268661435,199.6078475251203,225.7597449943761,197.2397477933,239.50567770094653,235.0862133060608,226.99043721860122,237.00072434166225,199.99134905437103,192.6089948077534,223.28049209562366,199.5650122852104,190.14760691241128,231.809790246695,201.9057551191741,209.22837546385182
4,1986-05-04 13:58:38+00:00,206.9328388373999,212.01604152630824,218.74646339997838,229.62292402195493,214.21699209266305,206.8052119561859,206.89133521463663,193.85536444049433,198.5092321598725,217.14840055051675,214.91043390824987,219.6044326120417,209.2771765913281,191.98930905779804,193.053464865651,202.49055137345002,184.6563676378986,181.6710015396772,,202.15786864700868,201.3723499712438
5,1986-05-20 13:58:12+00:00,189.33544232527694,192.0198152112897,188.25916417122608,208.55457408109487,204.29112430585138,187.9819912446568,192.09957299499362,195.10805294626402,196.54595772540864,201.6351190136633,205.81300526022258,206.13787691083184,182.60836128815828,175.24725182154705,178.2270118471032,182.06994946034374,173.928502554767,175.6960757295882,191.45687112334213,194.6423388749588,191.11306604891865
6,1986-06-05 13:57:43+00:00,202.95606906945238,199.0167386242989,209.01399199956535,217.9961610625753,213.60052013820302,220.6300173575683,225.23595812038758,206.3816219767714,182.0333486426255,184.58044069427007,199.7296267741197,196.24709198361086,177.12573571712758,183.01526247184174,193.35266906332583,210.65288082254898,195.70706532617876,168.03520616621648,189.01785357536204,190.1323668217599,182.51626339829966
7,1986-07-30 14:02:04+00:00,223.24195972281086,209.29894287436895,219.58401137969014,238.51351334027285,219.78003750248575,227.701400809358,237.64454800445424,215.76657379497868,182.31071016155886,183.3010175837504,208.2840550925003,186.97626459931004,197.21613994379283,209.31217659031225,187.93802840546357,195.1025520165486,195.41705253633046,169.35833976184725,183.40346237593906,195.1461279637545,188.6461829704644
8,1986-08-31 14:00:53+00:00,207.66630156424543,221.15061512817525,230.7731170798522,235.93820936771974,231.12182462832584,223.14711560724942,218.04359105186944,193.75283312025664,192.4256508982827,216.17391357105248,217.02800313474037,199.35603099724798,205.3826753180598,210.26343258677818,190.47316385889664,201.6500760973924,199.22439336307255,179.38486286507094,183.55702820945714,194.3233553059942,195.55299042039047
9,1986-09-16 14:00:22+00:00,,,,,,,,,194.768083843763,213.45786209440703,218.0153935204333,192.8712314587969,205.00776295194348,210.00436127821322,182.67306633551863,189.04021437693282,198.76666676380137,177.2024662876604,176.25919700529806,189.54185483774228,
