,dates,chi0190-0000,chi0190-0001,chi0190-0002,chi0190-0003,chi0190-0004,chi0190-0005,chi0190-0006,chi0190-0007,chi0190-0008,chi0190-0009,chi0190-0010,chi0190-0011,chi0190-0012,chi0190-0013,chi0190-0014,chi0190-0015,chi0190-0016,chi0190-0017,chi0190-0018,chi0190-0019,chi0190-0020,chi0190-0021,chi0190-0022,chi0190-0023,chi0190-0024,chi0190-0025,chi0190-0026,chi0190-0027,chi0190-0028,chi0190-0029,chi0190-0030,chi0190-0031,chi0190-0032,chi0190-0033,chi0190-0034,chi0190-0035,chi0190-0036,chi0190-0037,chi0190-0038,chi0190-0039,chi0190-0040,chi0190-0041,chi0190-0042,chi0190-0043,chi0190-0044,chi0190-0045,chi0190-0046,chi0190-0047,chi0190-0048,chi0190-0049,chi0190-0050,chi0190-0051
10,1988-02-26 14:07:36+00:00,291.471936502875,296.61110692860194,291.13969728615666,286.3960400347293,269.562227440296,276.6956472933144,281.2029043267299,285.64970048097024,284.5580002904724,293.1420329735793,281.8962369198889,280.2956309797019,285.5058873235877,269.91998009762796,277.76313982474903,272.0603783878526,282.836920233367,276.0881447009043,260.3900793692975,261.8795531324071,281.67641327702114,290.98114700956916,291.2993679431922,285.87730595592996,261.84923286607744,276.0408648262662,264.3036998743973,244.02693637679863,224.45845579671968,271.1982758193257,277.847866505146,274.88855933983933,283.5090228820561,283.8765232094879,257.4445929797521,266.8647368935137,271.79169319468883,245.3697252482123,226.09606479866005,229.44641964452842,246.53227951954963,241.0012191561214,,,243.47185363875315,258.2872976835987,268.37895897341394,268.8119805894406,242.43911739359055,261.90673130073014,257.9142842593228,244.27120497660744
11,1988-03-29 14:07:53+00:00,290.9381330115952,300.221229397069,291.01642394049384,282.1818446775085,279.43313029683264,271.60190837970407,275.4109091265373,277.658796741985,283.953172072951,292.2002427920825,294.23765248423723,284.4423378473856,277.1357088930751,284.1156129903864,276.9146992866939,272.5547052435452,266.30323726601796,278.9841303508255,274.2266749160526,265.97991753934156,261.89444218199907,279.03078854325054,287.50981952733804,278.45065576966084,267.550208432593,260.75602774975806,261.3359939757247,260.4054807661142,252.94319012558242,252.47039322746886,263.1735008707784,273.52389619152757,282.2058168675475,286.4128069270662,276.226045589525,266.6577797951612,271.7783336879614,256.81737496650265,254.6371089281387,252.41938062955182,256.9118584611033,251.83471008533033,276.8394626338653,280.2546478519283,271.2929809746296,270.9388728127136,267.19959054156305,268.15489890768794,257.2262251721524,258.6535765900102,251.44443060630488,235.36619834082336
12,1988-04-14 14:07:57+00:00,284.7404004921411,302.0147549959457,293.6053916826229,284.4617413300916,280.30025049741795,280.23147652704364,261.6525831379679,280.0424540951628,291.64899246463955,288.0189294363039,288.29635202761017,287.13988518045454,277.9935575123627,279.56723587553955,280.451605134725,279.9275046907361,274.3554920613638,269.86496088833655,269.7766926375943,271.68897832226384,264.627628996284,268.72035376815194,283.05014716253385,280.20032099049246,268.71019445905097,257.5205226570583,260.5418527984351,260.216982522086,254.29756131087478,262.499209855571,259.32722122215046,270.85953132427096,279.7991710313265,287.54053847552643,277.4865810947349,270.88977359975826,270.61722262561074,264.0815334642137,255.80975806892235,256.94234152417215,255.19607845275718,258.34061481750615,284.241853293725,276.4344665882395,272.98914268293066,276.79953676769463,261.8552933156055,264.1788931175886,255.14269682962495,256.3609471621293,254.01432687129181,240.1574125770724
13,1988-05-16 14:08:15+00:00,259.01117953644786,256.89329503676555,256.5963549640734,263.8127522391334,266.6870344558812,263.04870554224016,259.0543515791583,262.87682536918254,,,,,,,,,,,,,,,,,261.4767645354126,250.6743165084377,244.73134645153152,233.2270467544826,235.72641853137418,246.85139969404835,258.73480089522104,264.8732849112398,270.3550402757146,268.21609886596156,268.38544127191966,263.43237234456336,250.405364123637,240.1629043472938,232.43967187311023,242.72087667713507,224.89001297845573,239.38292364029607,256.30821805790634,261.5252972186877,257.93072772819704,,250.9386218717461,253.73179194308733,250.97886205262753,246.2011340705051,239.60911081469368,233.69406435585387
14,1988-06-01 14:08:21+00:00,295.19315983998735,294.29687157359194,288.7460909049846,274.0296546042763,273.7391355106433,273.6356887373721,268.5091686444084,270.70573656750264,278.55075502366685,287.0057746603577,283.6685494162461,282.03944491206465,281.54835704601675,277.5778331988245,274.0842487771729,275.5502003982503,266.1489775233197,257.61312470343313,254.87108950025666,256.14024070259325,260.65608417939137,266.9588083388248,268.2686732951887,270.5929749503995,271.24708526413326,255.92645966562617,255.989039548874,239.68118786318712,240.2241023615837,259.2811492475771,266.29084103266126,263.4389882247638,263.5948632530519,268.6744890761218,264.257536754564,260.09674467444484,259.73111040561264,243.60719432200452,228.48567440654247,248.89911473758522,249.63409169941445,248.8534957880165,253.80294433950036,260.76092749860743,265.42626664243943,265.72343363847347,254.00872950649048,256.09372019214584,257.9273612765627,250.96384379544577,236.01022665328503,235.67607722177502
15,1988-06-17 14:08:27+00:00,291.27217347487834,290.3253341956753,281.38806074881524,277.2730089815974,269.6154491598514,270.85210677480495,270.09462211953627,269.89685424794425,279.23836395246514,284.6664079320482,279.45133846329054,276.39074262837937,275.4796785410963,274.62621763894106,275.5401773447971,272.415224978318,263.2227494383878,256.0125649488683,249.90906342678127,256.01749713308,268.1515241819458,269.06239695680716,276.52853565004153,274.79714209586626,263.90927456148967,259.4860762872645,247.55634446488932,237.16860944364046,251.7766978460238,260.63851239814954,262.00055934596026,266.6384151568716,275.21202642537094,269.78726485338956,253.220225964806,259.51958606705045,250.9734461035974,226.92516730795074,233.53732380011647,254.37823361403832,245.8229681529558,248.5757397878495,245.52345514129732,257.7016072754345,266.3025914199716,270.18605640340445,263.1830842027297,265.327524321597,251.59905101481593,244.95048080295865,245.35617357258457,233.79249790775273
16,1988-09-05 14:08:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,243.29013309466927,225.41580493293182,233.6170164462825,241.8174874756605,248.95041862229775,257.7139158725289,,,,,,,219.49941804863045,238.82454564762438,235.3943006163274,236.5274590327516,262.71504825326565,255.91807274358453,252.93927273446562,246.4717138556688,,,,,
17,1988-09-21 14:08:34+00:00,235.0034575767695,254.50822927065684,254.39809471827098,245.83119003459703,241.7963551538681,244.98331044816948,241.0242364355142,236.13302356874377,246.7551977280909,266.8278772303181,270.50699478824095,266.9006521630712,258.0577805192186,258.4573184516319,263.4123094340304,248.72697363811753,240.08768686815282,248.72721853737912,246.11880414836864,250.8149413836558,253.04677735765762,255.64506778870097,252.6205092414965,251.8182780750557,249.9197464911645,233.9010654663481,237.07410499154196,243.16806574768637,237.1845517725742,236.68359978464892,236.10661150965447,249.44902004269045,257.3569094096057,256.9893601573372,258.9676897116519,244.11110281594247,239.5269874787567,235.44227333165213,222.65674022898193,229.7633073383866,233.87292109927415,232.221301729951,245.26909278685912,272.8421119188531,247.34229997371253,249.2512850104241,255.6161521335511,258.4086412989901,254.41285811249242,256.6899888498643,245.57586879669736,228.7967469235159
18,1989-01-27 14:07:50+00:00,264.0945659475027,281.53567996128146,278.51152728137174,267.7879642817031,245.3491729721157,261.8969992364869,257.021476614445,259.656657419693,265.001099847043,278.40824391398326,275.4349607620366,275.2777951252857,265.7404932105218,273.6568213922618,268.9705049870968,264.1692920644319,268.73415173453964,270.05400956193887,263.22130548466305,267.905210319097,262.1189972804993,262.74711032574146,280.8901818904847,282.7896663181991,278.4651693548,267.45906845372275,259.95937770063966,257.6820386000996,264.1760338209156,259.9148738217127,246.99895744691347,267.0996682730205,288.06433626536653,289.04755796357546,267.4456122929012,276.7671172288714,247.79512858275018,243.86894870157255,231.2170901180126,240.51244420844557,248.44144990333083,252.02351326563695,272.0828515290237,283.29476466376474,249.5297961448311,254.39645464091154,257.8322123652566,254.38960012628152,256.0114137902874,243.46629977169647,245.9406062937952,239.117384624341
19,1989-05-03 14:06:38+00:00,260.9121417498419,276.8964581901976,269.0266303991913,253.05305882311524,250.420221600371,250.1124844988242,252.520624620296,251.0815243447198,259.63219974346896,267.8056895131412,274.3609102980864,267.2843035158323,274.2580520987216,269.8294519370553,263.84618025695767,266.28256634649796,265.47468286014237,248.060743828361,256.51329079965177,266.7873936621051,270.5487518369545,266.1559304850508,266.76066499392107,274.62720212559145,269.02098393736725,257.5267006922559,260.67597835059826,264.365428998954,266.08970953339553,268.8191107936438,273.59748787092144,273.2503962788416,277.650622693513,276.28045596694477,283.62636655924945,274.92730692590897,247.37612415799683,247.42654850038835,244.4928283595486,248.9022974594482,261.0402166129525,257.1566163829224,264.68950542757983,271.94941835570745,259.60034624725796,251.8265188242134,258.7833067973776,256.77352816617247,248.99659009282445,250.06824304453377,244.25283767089854,236.4604679206369
20,1989-08-07 14:04:45+00:00,236.3374190570526,248.188310895961,242.80799285363418,233.67726190748618,234.9939050311103,224.57529579972388,228.41978651725984,223.3122931654643,237.50323061898482,253.59250725908473,258.5340480600996,253.44889968216077,237.9916940434256,241.3320282541082,253.30214280644162,252.23466411681122,242.9264957732616,243.4034483537383,227.28375074286097,239.77642986973396,239.97865753694833,244.38634535184798,252.3843850538385,250.23357869941546,253.4988572716728,242.4383570768154,226.9507704916335,230.66248536670028,239.15895838232598,254.82910736109926,254.53478630887776,251.03342343155853,262.33218549375846,252.76707372262194,251.86715991113846,247.4120748573151,227.92866438110593,230.88487606082688,230.8746341440586,234.58779688325924,235.49170952983872,236.22988608653338,220.7308765365776,233.7013826327948,239.389517134483,237.75045013699176,248.58838779923525,250.80322705095358,242.08366319256095,232.20173586837828,219.09610141301962,222.95840666422865
21,1989-09-24 14:03:35+00:00,241.9222793965013,255.3945861912779,259.2067982253081,247.8571449242152,236.20318843709506,242.35318279151173,231.73720868152256,242.26583140892345,248.43129698828997,258.68680464897517,261.35957544871513,252.4541604090282,256.39816305964564,260.6241252077907,265.6876488874009,247.33468702601638,244.56868691707632,241.5390539255343,244.44820362687267,252.36587958893696,240.47228626361218,261.1842104184975,248.02711245710898,257.10170000825576,275.4879641782305,259.6692165025086,226.2762188594537,238.3985492842814,260.809473374493,265.2574165294311,262.14719476968924,264.8585868165077,247.86811519947287,255.67862576868487,275.1569860472651,259.2118333673584,232.31506566144782,228.88579186368332,238.4264248523842,242.6278206641513,248.78015118326252,248.29940718414542,234.08729252303402,241.35254556506413,249.19956760063997,257.1880092147405,260.8621733867683,260.6234325850315,247.41656023064849,242.20469837045073,235.8683877056488,231.13939697527087
22,1989-12-13 14:01:23+00:00,255.05204636579407,267.44850462094877,260.4467181138654,252.36313990810626,252.10341388100406,246.65682590146682,240.30927359588188,246.22287579643532,250.090596643793,260.8033419449322,267.6952715686598,265.1948984119832,261.2326097272091,264.0851568630264,264.20658676227197,261.6847070303049,251.76201515283864,245.86382258010687,261.6193254044154,258.1000055339822,254.9461487008305,264.0080793133002,272.54302410398367,265.1828632159667,254.70113620581495,262.62073669673777,255.68713415721507,231.82707334107678,235.90809604642365,265.8755106282791,267.5657920918034,268.2405601549764,276.2698802106458,265.64820009310347,264.1877976613564,255.26840759445423,255.21853477238443,243.01563358344652,239.1381109459828,250.31182979797978,245.0102283213333,252.0482662824583,255.34576652805018,256.36343694559645,248.29128563548613,255.60711188425228,255.5964709710236,255.72380774752412,250.6632475379174,243.41513370377967,240.86172699421988,230.74213360304367
23,1990-05-22 13:58:04+00:00,267.5727470149304,277.77998587167957,267.19450649112105,255.99952614216127,245.77966262446824,248.65390354154076,247.32763580027466,248.31722344118606,246.08265900216665,263.0055680710365,268.46081997844465,265.979004788514,262.9515568710827,264.97430052530234,254.4892825501496,255.6980676272292,260.89197248220637,258.21189399187625,257.5931735044485,257.844279151759,260.8665682028385,266.21498239750497,272.6913911792212,271.6981073697917,267.55153351115973,259.3159024328587,254.78942373301024,253.81356113628098,255.80319050348152,263.58307959978686,269.63965863352803,277.76334312587534,286.1542606387667,281.59602224398424,276.83250901218054,275.59239004638977,258.7320309557376,242.22854980166989,250.58821178895874,263.129279438082,254.52489257765373,250.50513819049684,254.27185479175944,264.8392534910763,258.7998994708909,257.0069874203315,254.36819616752553,258.40259400912714,250.81231059199214,246.96799098915534,240.39395113111988,234.35021519248141
24,1990-06-07 13:58:02+00:00,274.9643942029586,280.95032067035845,272.58886493530747,263.2000142146327,254.9296360434243,252.16213822900073,260.34534831456284,252.75884168823262,256.12383398258606,275.0518602553254,267.99960290127245,270.000375921926,263.8996615934968,264.9193251404259,259.26501336674175,257.2467125544094,254.06159932447994,256.14344122123595,245.5146658112194,248.31636067653338,260.68326198309234,267.50959027162577,274.3946071529609,270.5321145265407,266.96740318523496,261.6268414327091,254.1583992861403,250.96415941009337,257.3792303930508,259.45369411005674,267.2375028120177,277.03944477994867,289.67377314510827,293.55855440237787,274.27645225104527,272.05357560355355,253.04892791776493,246.48571190998044,262.74669610678126,270.389867814528,267.5885878821603,276.09088482659865,276.1676796151313,265.4140480053665,256.0577594156451,247.76767395079167,260.1752061734299,263.3770729956493,250.9067108125804,256.3676345429407,,
25,1991-01-01 13:57:43+00:00,247.2621298679066,259.2495151364491,257.93276657186044,250.57049254812674,241.3389959449003,242.0358614797792,,,,,,,,,,,,,,,,,,258.3844908083095,267.77832709124584,262.9751204953705,248.58580591315095,247.4746887598855,257.7118012701728,256.32376493325035,271.3888701483268,280.4628856518088,280.8958067049635,281.76229728954814,278.78317744424044,274.57861158919394,269.31592545524154,253.0616737602432,254.64116601596007,251.61718784272531,244.86599989842696,266.8818768707326,265.4295255411839,285.2012143644382,277.4806554726323,271.20355126729106,274.87168352298534,269.1866769824213,262.1541353875727,265.61696154374647,260.04409228193333,240.8563300737045
26,1991-02-02 13:58:24+00:00,244.27118466640965,260.8780096731356,252.2682093489006,240.52820228633794,236.7709809670477,231.33107354015152,234.4438910841012,238.72903574900107,,,,,,,,,,,,,,,,252.07263766822697,253.06159682000853,262.94800539640283,257.73223926686177,247.0439152670432,250.35492840380644,267.0499843235958,270.5659730695975,273.40887678452617,280.9863739455154,278.9975360130423,280.1360211834078,279.92013562975734,262.6973998197,248.28499806793786,246.87002421394928,248.11535254820868,247.6449467476923,266.16038075144365,273.55520643210593,286.69242526688754,272.85771250753055,267.2985683270442,269.9990624568828,278.0810641682315,269.84117587206333,260.383835115702,257.4371288667802,245.98670908076835
27,1991-08-29 14:01:31+00:00,243.8825658081752,263.46088828563194,255.63781315503564,245.1329909079568,233.7944753752484,231.90441222572107,236.05845150838238,234.3858957851848,239.00039119382237,239.13825569120453,252.6915423050508,254.4305241697022,250.20695941479,246.30202904686138,245.6176420239224,248.0119217647809,240.5734328138442,235.40730609521424,241.92084205653228,241.41213278406175,243.0839467946774,246.73903122241416,244.54280187814481,260.5955156336898,247.50534246523696,247.01650283034212,243.92870821555292,244.48643355916855,245.34837780250274,255.36304910788513,258.4201515496433,266.1359560788638,265.49849261626156,265.44584467240287,266.5330450024543,253.29474154334815,243.9581827918524,241.62180003307716,238.448887458501,249.45282786991027,237.97171085323035,246.34337455297543,267.53403737943876,270.2731937213038,263.6282413997083,264.62201810785234,259.34312664707744,266.4228395538541,261.67361302247247,256.47641970994124,246.3116593699948,238.2391823588662
28,1992-01-20 14:02:07+00:00,256.8675924420366,269.0942041884459,260.2140469906618,255.62757775511722,248.2713791721697,245.70499788672328,245.95604512062386,250.82126994366354,247.3957768308108,263.7740755411109,270.4133960818968,264.4094466997852,262.7328932832616,257.4473747434349,253.37417064093907,257.35504915212493,253.6177618198711,,,,252.84829691581066,266.3166401968015,273.6874260318128,266.9612933168098,268.6838695078969,256.72092946164446,255.89140862856777,267.5273655130515,270.3321110930559,255.63738725350078,277.15298707664067,285.21216225414383,287.51266839399636,281.73809705708027,280.310364321071,266.3251067460129,278.2189812468453,272.3013664105809,275.3667486726911,267.8716525156811,277.4995697621175,271.855103087616,265.51757028238166,287.56612161910334,286.45270162125337,283.0437527764096,276.37216552020993,274.5994624206962,273.37981930958676,261.3452548945829,256.2262958749579,247.12788589056856
29,1992-02-05 14:02:05+00:00,254.50140232291034,269.0908944902546,263.16999404167854,258.85115738355955,257.41595296141134,256.4516647365117,245.98726330783236,251.49530503422466,263.02941724439125,267.7742902931074,257.89907028854475,262.48850686642885,260.87817063119786,256.29330128569046,263.94177628340105,263.01850815103325,254.67093796037256,259.2709104741141,267.7453092192008,254.65244006117672,258.16034669942735,268.15428538839774,273.2832692150117,272.5028691152046,269.1083175547753,263.27028267655595,269.3991690799755,264.60095679614255,261.9565376658791,271.5254184020584,280.41561594531896,290.74564617645285,288.7451268943532,290.98510413879217,282.885741074034,273.5861361997126,282.10541315402406,271.4079698541804,271.1391664417598,265.1793955141287,272.7974309672796,271.2870033013758,261.41968040735134,289.0886946899286,283.5423941719047,283.5834560125514,273.0611014861212,281.0992670703233,273.2557086892368,261.0782659478052,261.3861970528814,248.99116645157488
30,1992-05-11 14:01:35+00:00,253.4917327741933,265.0705356608448,257.4804872426449,246.98099654354573,246.4856144205663,251.99139965673035,245.38989862737031,241.5350961441823,256.07963177045076,259.7604674420585,260.9403243352161,255.409822010947,253.71356388254392,259.321756315237,256.32786433556544,260.5165214826044,257.92499137509503,255.30103867339386,251.63571283998277,258.15303899556943,260.97986233817863,262.07526916857296,262.7602809572016,266.90427217483796,263.62672354492054,258.9738820646135,260.9074390910576,258.52448465345685,264.227172659311,265.41015710532827,276.57956671263213,282.74649550432486,287.36462807835517,278.4384058068264,276.3414947454902,281.2072039288238,267.1387734346114,272.84467709930266,268.04504901671663,271.8045824145383,267.6531576638636,268.1604121108377,272.65669036411117,291.2094861350807,279.19118704245074,280.65219805505546,268.6063229531057,275.1436739511432,272.7481067334607,258.039652790304,248.91465581996655,242.83986018563039
31,1992-07-14 14:00:52+00:00,242.1284793839408,258.5890947897422,246.9194607722978,234.92712603206488,228.14167163408118,228.93450547105797,231.69004654171263,237.6943984547695,244.6704457000935,251.70274618031655,250.24524700793177,256.911276017458,252.70237085825866,252.84968542022497,244.42721725078502,251.94658354158668,247.00649084688825,241.4081171008836,242.8314791177699,244.7899578572172,246.5256993828381,256.3519465486603,253.4617513419834,256.7189866830648,250.36146674688325,249.3021747305899,249.86654052503184,251.7180154199577,253.27701421449066,255.43581111212814,264.1737726101737,273.12667078788013,275.9498780863006,279.7239895100238,272.94778821578814,259.4519404100198,256.1822959197617,248.8685633551511,247.08726696528365,260.27919626892157,258.8451074477341,259.0132993517596,271.37896390494006,281.2733095610565,275.34491644762585,269.68791434533483,266.1448197178972,273.0971934197104,260.41296554499553,251.35517446189883,243.97611458044378,233.45844582951008
32,1992-11-03 13:59:07+00:00,206.44309961153033,232.30348549911872,223.7961779585701,214.7580411643665,220.23268721810228,213.69997379794964,218.69180823286308,213.4629051106402,223.25013169206923,238.28778659698298,242.1442421989647,243.19382900829814,238.41762254157442,237.12845103217467,238.2471549992071,241.4469140653317,236.9130414850481,232.2501553717414,238.7525459948302,231.29972825410954,239.64848802637104,249.9035937150764,247.36616004210046,259.4541251020319,251.6567137539115,235.8191271164455,234.2512808716731,242.50969518623478,242.78638046119758,246.4914794767684,259.6710400659989,269.44769087453045,272.2351220778891,263.36595313234074,265.93297591410453,259.9219586017079,257.1881653108476,252.23529083984693,245.9835217729262,259.8470719943985,247.29321006202252,245.1959703601597,262.7938435181249,271.94904534333875,264.82917235793946,268.47500823073,255.63846129633922,261.42718638715127,256.76450773810745,239.71823967082224,233.59222139020514,241.43286576136444
