,dates,chi0527-0000,chi0527-0001,chi0527-0002,chi0527-0003,chi0527-0004,chi0527-0005,chi0527-0006,chi0527-0007,chi0527-0008,chi0527-0009,chi0527-0010,chi0527-0011,chi0527-0012,chi0527-0013,chi0527-0014,chi0527-0015,chi0527-0016,chi0527-0017,chi0527-0018,chi0527-0019,chi0527-0020,chi0527-0021,chi0527-0022,chi0527-0023
0,1986-09-02 13:53:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,
1,1986-09-18 13:52:44+00:00,191.2842943826352,175.98709275547503,185.39996871831983,189.62053943262566,190.83491598393815,195.31804459801774,203.01607830746548,200.28037655525412,213.24871191270395,222.92731069336304,222.78636466333808,219.90804165416907,226.72583962765506,225.28683312227844,224.2540558795023,218.57752028465163,217.80279720141766,224.00769973344643,219.9723373813116,229.5880208924333,213.75456068497056,207.06794102310954,209.5850288626592,207.81392576955375
2,1986-10-04 13:52:14+00:00,189.04723086379954,171.27929340861772,174.8894444955739,184.82005652297872,192.33079031904774,192.53244865011456,202.20117249814365,199.60304985266916,204.53742066801013,218.54011167045422,218.6108129765006,212.8544190969678,217.91296599846882,212.25629322019518,220.26898555026767,219.30659977479257,216.94794243528997,219.44676560315207,220.88604241104917,224.42576877759595,208.73078553387035,202.84429524903197,202.6024913556627,201.58077902311283
3,1986-12-23 13:51:19+00:00,171.51660751547368,145.73398442782192,153.80606741477487,159.78848795398227,167.96457533975067,164.30814085248875,178.2794356495313,179.01222975891258,188.7089059174318,195.36462527490227,201.29554648503927,197.04814715079004,200.40602870826314,201.9993169812036,198.73549065577282,200.36146011642026,200.306056332868,203.6602338963529,201.25454464157986,210.64703790867307,193.20535434310497,196.13861780148133,189.65924905960426,188.60349346380318
4,1987-01-08 13:51:47+00:00,175.68447088196007,,162.48309948228427,165.1822701826432,172.89923028575998,168.55213225141523,182.45884811925268,186.12334782762062,190.61642440175558,203.85465577097034,204.06645974286292,201.84150733538291,204.52289756779243,195.35674105085525,190.21180106826324,188.69546361588257,198.18153315306444,204.2876267581613,197.62530393577896,207.13387807333524,185.89378071131094,185.89218210776482,184.61144024073002,191.98463998976027
5,1997-02-04 13:56:53+00:00,197.38959184692462,184.3533275730966,185.43299381539768,187.70683087605292,188.14244696367103,194.49673244212804,200.73524343519833,196.54770346127486,197.95636542910586,209.84462676307766,209.98939622552012,202.49038130814736,203.2094477343305,203.27926749967926,204.24676564541832,203.21941143146356,215.2095325060779,212.10312237503766,206.85291471339173,216.5010666464979,201.4520575649956,198.00822112014245,201.0957929657001,207.35662673377254
6,1998-02-14 14:14:11+00:00,192.66439791960283,178.57452452687423,181.84856539019677,189.04849194244602,196.71976242552054,199.8022945820838,210.7255754801452,211.36282153378875,215.76409111483306,225.69907576910904,226.10594010350593,218.91345812417663,227.19101258977523,221.89289304857886,224.00198708339707,221.80439503562178,217.6039569051157,223.17345507280186,220.27618512340115,223.96320752391085,210.32161386928885,206.86793782631818,210.3457917258525,219.00485743086915
7,1998-04-28 14:09:26+00:00,169.67158083333698,157.84081972063814,160.26184714484327,173.62083991909577,177.25512436347233,182.56334606971035,196.96522490996682,196.7161278622204,202.06228583050827,210.0752934215814,211.29019709250193,,221.44479290458528,221.91634804172764,219.496833163548,226.65067583581396,224.08095854922067,227.68128645637938,229.77443159522525,239.54364568738197,217.9033615982316,217.94805986858253,227.9164437285767,240.55845738497345
8,1998-05-21 14:15:58+00:00,187.14685436197448,188.5446376405566,182.0829705543849,193.1612202392926,201.55413780153296,201.99183319064983,207.35130638218308,202.3987735149639,204.33791809449886,205.36545177978505,199.9755528397509,199.7064657734948,220.06890349990033,214.68562482613615,226.48035837837895,235.71043409669593,217.0743103395641,228.3833317463992,233.94333203012064,228.86421189050066,214.2638568607832,208.4035578727725,217.4557701127792,226.16764217557412
9,1998-09-10 14:16:46+00:00,167.71471152725525,147.2232722005159,140.3369578677747,151.97588402607056,156.56367953110598,166.10714417829422,181.50172194718357,183.18485298255115,182.60260376684926,192.93391264869007,210.5984075556088,208.26080207619012,211.1081785415529,207.7643047009256,206.113627510618,207.89881082041128,186.20051236288023,212.18050210207997,217.58795809921693,217.24218530155756,202.87969291795844,196.35142428342527,201.76787404267805,200.68580941591432
