,dates,chi0388-0000,chi0388-0001,chi0388-0002,chi0388-0003,chi0388-0004,chi0388-0005,chi0388-0006,chi0388-0007,chi0388-0008,chi0388-0009,chi0388-0010,chi0388-0011,chi0388-0012,chi0388-0013,chi0388-0014,chi0388-0015,chi0388-0016,chi0388-0017,chi0388-0018,chi0388-0019,chi0388-0020,chi0388-0021,chi0388-0022,chi0388-0023,chi0388-0024,chi0388-0025,chi0388-0026,chi0388-0027,chi0388-0028,chi0388-0029,chi0388-0030,chi0388-0031,chi0388-0032,chi0388-0033
10,1998-09-17 14:19:26+00:00,180.91784746338163,183.64045990642921,183.46326075143725,171.45737203267237,185.92851202026145,183.70986553772082,166.31339470253138,197.91193414410773,158.56993996522547,171.98024238597782,180.822165109928,176.70160731903985,188.76289494446954,222.83429503232819,194.94199369263114,176.0302424321052,184.36404932121238,162.91692786202816,168.34292633320766,163.09888802807853,172.08425156965004,176.21892514942422,201.53996817085465,195.58815452687014,193.03794739012585,175.3927406794626,163.62334011297222,159.21018748152449,155.91848827855873,140.71121619369717,133.12872148444166,152.0933116878947,177.44130003672723,204.2875968564661
11,1998-10-03 14:19:29+00:00,181.73584760960227,172.40820472305091,171.6134182428954,154.5983965807834,173.38043439120236,164.0065733890211,155.67753137733763,186.1999028847869,168.31034217881916,164.68712670432325,179.71355893557504,191.27329816027623,202.3896996293102,208.4614280088279,203.5500694965938,194.21064963235415,181.22895699626636,174.4168630325034,172.53798771218484,186.0022504253921,197.49301259824773,194.32682057734806,184.06740487908868,186.63577935632284,192.20827118837119,190.14713025598905,171.73232926311374,178.44716000256835,180.15944760552782,171.070575973562,183.28844519960535,181.50473582962016,190.24694504265523,196.31128907754498
12,1998-12-22 14:19:42+00:00,176.00981113817784,181.8479915856929,179.8013151879452,177.10920833348226,165.91827001572815,,141.0993776830397,189.21018218240263,165.4450959093877,168.7904956834249,175.30447955242195,180.84101793055473,200.94487995243406,197.6546439876937,168.69053477989584,173.69205917376624,166.04019385238388,163.17664907058662,175.2476392710522,166.95862134002746,170.84168657959415,186.35384628762995,189.1321509107207,198.15599163453797,182.72195056947305,172.32683454460334,181.14549277928654,167.87532998499896,172.51434711878875,167.31886310536495,180.81224797024856,175.2911836182697,189.70488862919512,199.37389850915343
13,1999-01-07 14:19:42+00:00,186.36191711181465,193.8809482022662,189.9603380810174,180.36456415573213,182.27427292509827,168.6594174702886,154.68940631529128,186.4777159293856,182.78199358397177,178.89387263646773,189.24092645612043,191.447642428178,211.09539608108915,222.10477647165715,179.44696966786472,176.70389387664983,175.3632791516974,162.2955502204795,181.59591643315807,191.30882520530884,198.6958996422811,217.06266214125034,206.73679494731678,189.46574911233722,189.36364394718714,187.10957828030715,185.48794838249577,176.46697111707343,180.69270289991147,191.8088280298202,186.4944108510258,189.81348628697802,202.61007632344865,212.28267358592618
14,1999-07-26 14:33:30+00:00,,,,,,,,216.00606344822197,185.6606671227657,177.45064296222301,205.2026335564685,193.35774884681138,199.9319861252295,226.8237235794767,190.22645950123368,183.68908230675603,184.945938282592,184.56148500120867,187.54263887338223,185.86578669428152,210.91424704191988,201.2808892188343,211.2822381440398,222.28325572358114,206.41352782481482,192.8947516158937,185.7703982057267,192.0038606119083,185.98148503207295,187.75788677116793,188.62395949822618,182.60289827598137,191.51313449389,
15,1999-09-20 14:17:14+00:00,172.96139639918113,170.53494931022837,165.56084933846128,168.57469943410302,162.34238183928528,155.90935574625138,163.06595342749875,200.54115957753316,177.668763568872,171.84512731310025,176.4142225964606,186.61245894275953,199.33556751112053,215.24023738640702,176.31095516275346,176.78112744559388,,186.5437492629317,165.03508967072872,160.7914248529383,177.96592895157983,195.15071534731536,199.38562589798957,201.3454690999259,193.9642733412301,175.0566426461832,184.44901402648514,174.80571451524247,178.48927099224468,166.59486765042098,168.09761379683948,162.27888307122038,147.142230670911,
16,1999-09-28 14:33:39+00:00,197.59938017912418,187.03136443485354,185.2130236589418,184.561859149745,178.64484820505317,162.69102487497432,174.9536095243407,218.35496408967364,194.36207701737482,186.14403978880253,190.24207237236877,196.1877637461831,215.07148495170642,226.1812416730831,185.42181167549296,179.8678466319414,170.27392837505585,170.5883482773858,194.6454166276809,191.03608019185833,198.2919626516382,226.54963820832353,218.15187617874335,209.66090122954787,201.74448007882037,193.4140344699013,190.69965960745955,183.71926945929224,184.5643110646488,177.50934436638767,169.4339290922687,176.78190030296105,171.56487570621468,184.79964305889055
17,1999-10-14 14:33:38+00:00,189.93430182151386,189.04162125503296,186.64279629850773,189.40552085468988,180.09075840324283,183.61984976360992,176.32661359074405,209.6217540963449,192.96781983602773,174.1035682443851,195.84423124064557,190.07660105373662,206.14985029035662,225.63062875217975,173.188167925602,178.4024057431549,173.9302193334385,165.3977416460471,170.03669299550174,179.64839424656137,174.63857091028572,,190.89275796149914,204.57234691204474,193.73218976535924,178.84523070365498,184.16505489886333,168.94229644772503,167.59700077648571,169.50281417999156,162.0262042953748,158.08435506976966,166.41472295424637,176.49768783845457
18,1999-12-01 14:33:26+00:00,193.11804357686424,211.32782013837843,206.79519751791744,202.29550458801768,199.94728566421523,182.7289411221505,186.80489163606578,211.48059369241085,196.746127736944,190.84906362740685,196.9894931836717,200.56245189498955,210.6299798743223,226.87010045670047,199.09374719299572,199.47449632034147,192.80078769634866,199.0621712146364,185.0269228229304,197.39173723745117,193.74324806960814,221.40286456071144,225.36679318194786,198.86878137065256,193.66887599731334,186.0028133553659,194.54434280770556,200.22036112913452,196.65947536428018,201.81892430112813,195.91193753239773,199.1811960726668,195.6856172444005,200.09415130764586
19,1999-12-25 14:15:44+00:00,189.21016039875903,198.65759089069,197.29687253203002,197.67153797934708,213.19271002938063,,179.10540469271484,206.62600714310489,200.7464816232345,184.07060422696932,199.95662072256496,188.10199800000137,215.08504556137564,225.52675941987334,208.54981670850356,201.4256594970307,204.96113621026748,182.9108492013385,182.67985754555792,191.0960624816401,189.65732804179476,209.83425580462625,223.42786460505826,202.25600632914794,193.4444566218312,192.79989870242053,191.57026476927427,181.80860594137218,195.43010160268005,184.68749593482576,192.50678071646433,198.51772302685524,199.49712266798804,201.89910523996036
20,2000-01-18 14:33:25+00:00,188.92966768094277,199.94106880522006,201.53926123653648,205.30157396350873,209.58671823302802,165.76058285702788,182.6831126401997,198.0102365259112,189.41360933843893,178.5631271933023,195.24661199553339,192.10104391266452,212.43035140642647,221.44304886103833,199.96602185204313,201.17793401924914,185.03955519029765,169.2901657371833,169.1445483739809,191.57614856082841,198.86765823103443,203.5740979259599,204.57980462692933,206.3633786062626,195.39365046616214,184.8562772887767,192.45458133522342,185.7189984550399,178.54631269203037,177.7688519263903,186.4766366137749,187.54987358486457,199.66976571202002,212.0307923841657
21,2000-02-03 14:33:25+00:00,194.36779783905556,205.09370985089498,206.97041666404382,202.84433383327382,200.58225204785953,166.91587797682436,170.69297160447945,199.3480135547078,185.12761899712447,178.52003229926856,197.86710113502417,197.96276157078572,210.32880836856748,208.91497412638688,184.02248988604035,197.97064510085892,177.35804461052933,175.66768896250443,174.2103035038175,178.29447863496446,186.27917824053029,203.97395420139168,208.08151244839394,195.95898758524217,196.66035341605084,186.0110305859157,187.3217988505331,185.36944490939152,191.65936098489263,188.1149143874875,191.05846354179837,187.96001961727723,201.9609987257893,210.60526410525776
22,2000-02-19 14:33:18+00:00,184.5061165105501,207.22898288250036,208.73470847912773,195.1317872659736,182.12407288949518,167.02658157497652,158.9772907007181,192.01219792891087,172.4221004823469,176.54861266981095,179.96460940846455,191.34354721602705,,218.5763704769322,200.3577293351128,186.27307652900524,171.94433816159759,176.08847875216614,166.78980344485348,173.46070103648776,180.75548420418804,191.06873626976522,194.3700934201011,192.1964162426373,189.09778241816232,185.24478808631778,175.22600682543657,180.55732794069218,179.1742112661135,185.62319245593812,174.37973044164562,,,
23,2000-03-06 14:33:14+00:00,193.3580554804414,208.04444644645585,214.2022435216727,207.73030202673007,187.60309397541232,186.01429494228972,166.07264670765497,202.28912275608351,195.59857835406393,186.0346966237627,210.63093884423046,203.97056303308233,208.73204669265442,232.84520690070426,220.93111121493777,213.11863651909312,204.75823650797366,201.88277585794143,201.4567879610492,200.91455177018094,204.9689789029362,216.13758206308142,223.91667184411068,217.0575112546311,217.5794509033324,214.78392543063256,208.39407635169272,203.40506981848765,195.6906917350888,203.68715899769734,202.19225229507504,201.68242181810282,214.12842425238642,212.04278753126198
24,2000-03-22 14:33:15+00:00,195.60407116761644,208.44743561742666,208.0401950764534,205.43185491435435,194.6632552183901,,151.78148339828775,200.09179606513544,182.92074115255716,183.11721438976716,201.28778140010817,195.68555517945904,215.2600530536487,227.12895333961293,218.1632509785472,214.97203269416752,209.54869954395687,207.06174135376827,204.20483562308516,206.372891913942,220.10745388588984,227.24681566396734,226.29827308826376,214.37035430475595,211.7495902824235,211.57477033303772,199.4251065610449,198.54560853128157,202.17919637461546,207.39814649927214,204.92979245619594,202.1279324636919,205.23109369514924,208.06709004158273
25,2000-04-23 14:32:57+00:00,197.73164987987735,201.74720555080046,203.48760370432984,216.90503481370243,195.8420519502629,185.07603843799964,158.29435313367,199.2326226080546,181.70729605725663,177.2536979637747,191.64452421249382,190.13207912521744,203.75259404495625,225.75507077531972,213.6363352501666,217.17173426455952,213.47420454332,209.75959097814777,205.77968141634977,207.46195082960088,221.9847362710366,225.71499476685756,227.63862485302505,220.92326849649433,208.65890492056886,213.46738184186893,207.29157255661332,205.99670083774683,202.89692856153889,201.9827502373586,196.7244121792467,194.480848047134,199.13490934117144,204.6816873489161
26,2000-05-09 14:32:46+00:00,210.38166622349925,207.7427278749141,203.6952806835502,203.06488241530468,195.01999138443367,195.46751401881372,159.5168486073571,208.0981764441523,171.32837475512542,171.4278288558485,192.25789952635313,184.2956328326436,192.3995499865437,217.12660718240488,199.31781321007344,201.63331448694808,203.30621812468664,197.70211767549787,198.29855048349327,201.09813345061022,199.1130122659273,208.41647326763572,222.0017383076744,210.35919368079186,211.37925739431716,202.89015193118394,191.8719629641604,184.58257403477006,188.34409502052733,181.10713832602136,185.7041506646889,185.874051442623,205.95642546635833,208.20427373766788
27,2000-07-12 14:32:08+00:00,199.5486003403674,201.40810420587087,204.8443447171309,192.60425937963336,194.36992818167468,195.06365653997148,170.93845641466936,228.2734295020693,183.28818859200513,183.28351502391038,200.3006562382745,193.32654275400864,,228.7045405327211,207.0747328290531,203.5024190253725,200.61341184196527,201.72546737698468,204.91654682314783,209.81197655954077,208.07555899498217,227.54929205606282,222.5527558038216,233.04259982488162,206.60922646325784,188.58170350885862,194.9618864783862,197.94022617828122,186.36529403086195,177.2535837760388,173.46119195582594,185.97946413451706,175.86423046032186,149.03881877648092
28,2000-07-28 14:31:50+00:00,172.08727871014224,182.22516769915623,181.15598513130206,190.71488360315422,186.80132528781849,,155.76150183236172,188.16460125340026,168.2963590241992,173.05749016803642,183.05481183775214,181.8085664084792,,223.90573779547805,189.0056826357087,183.3275111147596,180.36617698048792,180.97182444855213,188.2670624044498,204.9723596390146,200.1818155323224,213.04396982901287,202.3378577419459,198.30317752439268,,200.87339116194406,196.32157095932263,188.71874611621234,173.71995950759413,182.42159773937777,178.46554301938917,174.9231467025582,177.2083864664728,
29,2000-09-30 14:31:05+00:00,176.91682275317345,193.96993119666726,197.0536477442137,186.66362851793795,180.26948769814535,170.5609402189568,173.12817887354095,205.27745788024797,193.61558241000807,171.33841125044134,190.89192264096008,191.38479711461662,210.1651838313693,225.05278694673228,202.60353043978128,,,200.8233593875037,188.98383783157828,190.01210173875717,196.38459729863067,204.1956693683261,209.13778900769609,211.19771204965426,204.43935372360627,197.70009662154825,189.97715030030028,179.5249907056728,174.82780698311538,170.95912292262793,167.56364193910696,160.2740949847317,162.53869477325924,160.79500056354613
30,2000-10-16 14:30:47+00:00,176.6874218495292,178.11273084315764,187.20357904763273,184.4111131171275,183.59038952867363,167.59614452362126,159.58382853133875,193.4099808888884,181.04366203578945,176.55809449204204,205.48016413368572,189.59027840359008,,228.26287296268785,204.3494824660791,186.12264750610217,192.54683891740584,195.5291117593109,190.3252802479103,195.62394392795352,200.24447070584185,225.89062461985995,225.2848457448149,207.37487972489842,198.5024919633139,187.15840561076473,185.5530007959755,178.2682099858015,166.24310090596194,172.34890617570218,168.03585066740968,172.96932632311862,,180.3687566889796
31,2000-11-01 14:31:01+00:00,170.81688717024525,193.0487982452649,188.52184179071386,190.5521507581768,171.98617142132701,160.63218521585816,164.51960889230648,190.11981588893164,168.61445677315507,168.27567894994047,192.7973328489785,189.1620239877142,,225.8169412304692,204.22587094872392,194.88238709459168,186.74593157314627,185.60850159263717,182.6768001022168,186.59068253468467,195.4062527557856,193.38477414337572,198.8758642027162,203.83253179681194,192.64830782727407,201.64732567436178,187.6313564132492,194.41258796369007,183.64530544335295,172.46004135565656,183.59940990709916,177.43995185594494,189.3308389912076,200.86801997256578
32,2000-12-03 14:30:59+00:00,183.6447364277282,188.1021390777788,192.57319213382402,188.19648988255457,186.70026641784725,157.93824523989784,165.15104982626454,199.98287857270861,192.79807576605492,167.79084960980157,201.17144233194182,192.17035579118897,,232.57072554405582,209.28130541502077,225.63174667591417,,195.20812819916486,181.24334015260587,184.55738759278339,197.7737452487073,198.22609649482726,216.20058475611023,207.12993816357022,199.95122088085665,187.5255956490756,189.3392988929911,197.23672933821445,186.7384191759151,182.14930938473574,176.1159570729258,170.57531751674205,177.19393997143462,195.42670163169768
33,2000-12-19 14:31:04+00:00,178.99300211009978,189.66769112277032,181.1058424267695,179.86782006075728,,167.67452036526154,143.67906096659692,187.3606683039335,,156.32737550820727,175.6860366626283,175.5807288779041,,223.83569736964566,,,154.30740221932635,182.5291565480657,,151.42860657771584,180.67965754726387,184.04918107176215,181.45847579442795,183.6456524510754,169.28359294992345,168.2051308916785,163.72590519476338,165.8071133891252,155.691374769483,152.88532799258957,,,,158.5253596907228
34,2001-01-04 14:31:03+00:00,218.34931182614736,226.21848371662196,219.94658467735889,219.07269648064778,196.49159763974438,181.44571141666628,175.87388613951686,206.1781656801043,209.98149494670298,200.3807674069647,221.95737654985913,226.89087201235768,241.8735220049486,252.4887341903869,254.40604507001473,250.53789900072093,240.48568207999958,252.88791414169293,248.8757612858794,255.048824853122,260.0305260956422,265.9824109392785,268.6777748656126,260.12364027775334,240.37943037616398,236.63846745234463,222.648895390386,215.5737887229308,203.49982164638635,204.20696089428233,214.06754385292086,210.05816878127925,218.35823184756964,214.74392565069348
35,2001-01-20 14:31:09+00:00,195.4536957258821,207.70031281503572,213.25286842670985,210.89677399347403,201.95455262893083,169.87464651230422,163.60498790721343,199.45805181710548,190.61660465818042,186.9218917187285,205.36366876169467,217.08660154180356,222.0191691016377,235.29790508085955,231.5432298802759,227.60767200457153,228.29450924921787,224.9441066164693,226.18877670009027,229.59362253511918,235.31307718338562,250.5197056979498,254.40812795428008,231.29258551169994,223.99454449062708,209.44479865450907,212.797003550475,207.38275574254905,205.2527484929604,206.58790772047803,202.9291638290775,204.9808312984402,199.56065621888072,209.54216822345353
36,2001-01-28 14:20:35+00:00,202.65206166163549,219.91283551238817,203.73139561269568,196.9808805913023,182.98195086175022,163.18720753833333,161.6256453446051,198.42304453814796,197.09243219743465,193.94771054814154,199.70649599900025,207.2604893199537,228.37685799792806,226.88237180263326,231.88630035564785,221.05538625357207,220.93128998749506,223.10026465018564,217.05952570988208,226.32921212268502,229.26322810702115,232.12641215196425,233.9083730446195,228.10333921108318,218.66890930042717,213.3455809372669,207.36925630010575,199.15529919322915,211.14360318998246,205.05814182709406,193.8926064803581,192.8777989300497,194.79797115452854,197.3553446940329
37,2001-02-05 14:31:04+00:00,191.23207558299055,183.775950910233,189.15284092031578,193.65815645123018,192.94472425520075,164.9782168906309,156.37879159510817,186.18288579811204,177.71838524129916,178.74401345570962,202.43522475215394,197.29966159922958,,229.5633176716841,229.2969300194222,226.76697839727294,223.86681759249933,226.79026336233238,220.40354821121875,223.2084332125821,230.26965915557594,235.26033060620307,231.37824290057503,223.8041964637449,226.06145371135452,209.47194744110436,210.15558738846704,205.2172100131734,191.79940522868506,194.02868928367246,189.47754635450445,198.67080186459185,187.06179426324618,186.7986471967572
38,2001-02-21 14:31:02+00:00,196.49610316469398,197.99412880715352,216.9915750699207,210.26286725296532,199.00689426918836,164.518424829077,165.71883424488257,196.14938737245495,185.9299414440872,182.71674116169314,202.58622245126438,198.97618967696047,220.57691315833205,230.2801991455485,230.74492394599548,229.9731511512321,225.77994720915632,226.6003533698703,223.88469938222926,225.62888005864846,231.37569771516755,241.13633167251666,249.75815473174293,237.63923668535296,227.3133344878881,218.56035427147478,226.6129165771493,211.93733796558055,215.43435590507053,207.64341119494406,200.52422519050603,206.10962982860457,203.71267896383,213.18510850065348
39,2001-03-01 14:20:47+00:00,183.34380779327054,180.06719343818318,183.4610650604967,194.8513775524037,184.43499396707162,154.8482262323114,153.7382292358993,190.86664518781396,178.60175682149725,162.85396284277266,197.06791260812184,186.78798737067666,203.8346412882371,216.38976845451535,222.05256867948165,225.70080897228473,224.368973887507,230.22391052116626,220.01980411210462,222.53468308038393,241.35893134271242,241.33383907593776,242.64819782420693,230.26649854036688,219.0606606968748,200.69474199017435,216.8624552927954,206.10157916872768,210.50712248584702,198.23698550311147,190.7458201415631,193.50527061777004,189.91792101412892,195.96837314463812
40,2001-04-18 14:20:38+00:00,201.02353449016599,215.5536789237129,223.94016724854438,228.05191604802476,215.18970313308552,174.1790248483601,147.46062919562272,190.30272307275422,162.04391202135338,163.01200569523735,181.4025442225422,188.02213239847285,196.85891408266144,222.7235847209542,220.21578385314075,213.09152512364724,216.67380148846786,213.95638160101544,222.002545889486,222.82797400281552,221.84662967549937,247.34243824231797,243.55581551290058,215.38499747129725,,213.47796334739039,213.10137295179442,201.31014917644308,209.3805849091835,207.02263003651277,196.71382226730205,199.81835454187788,208.51554981598446,208.66522469388357
41,2001-04-26 14:30:43+00:00,217.17797822683704,205.3048122670551,202.2157815077645,210.12201091713894,209.72693713812134,202.7267592727397,166.00602121208956,,167.14315927461703,166.31202823700548,186.9703586569242,184.45759590537125,196.54198281542298,228.58906898954,205.34266930852527,204.87894984399983,203.2282793445874,207.06499484718776,207.8762239470944,210.22402220372092,224.45324547586435,234.7273905597052,234.2567087881988,224.8003156541409,223.8127061408278,214.84119737942632,207.52098076538581,209.0902199669865,196.76229745504605,191.81888997950398,195.14933913968397,193.08430769727585,200.85321891347323,210.20101508714728
42,2001-05-12 14:30:35+00:00,209.36726000211786,208.74924462584315,203.33612316695655,194.9801457044641,168.9358014497222,192.7620432956671,161.70888343731855,195.12739240769395,165.06107526404543,162.9963739905856,181.98757298865007,181.14443141742547,176.87677194778257,223.4482777986126,,173.80734893973673,162.6818391559958,192.2744595898064,184.92228868335778,172.2876694056079,206.67235998857066,187.99683241182075,198.63428851551944,191.31398874284625,195.8387024912746,172.68913390414173,176.50076297207406,178.14475135718453,172.51102657710857,171.27879128154598,164.35563573441374,154.75498926180924,171.04041674802724,173.38011210428382
43,2001-06-21 14:20:58+00:00,195.4923380634155,191.06320774745592,200.7610451819605,199.40041298962544,179.5258906722585,168.92675670539018,145.43430613737652,200.2948596244919,173.50564031345743,166.6127801956404,185.4541512668907,190.48871203088802,184.82141690865893,230.0759263924857,207.125774845259,194.32042521250798,192.14860790382698,186.9728370837323,183.8248904293265,180.6852744677896,201.23733929936984,209.22569896310475,220.64048731758214,184.51363112898167,195.11448386324926,184.18173399533774,179.35996652751487,170.5794062056364,171.55162716026922,168.9838380256091,170.99823278841984,170.31174296867823,164.9649056930432,159.5299568237618
44,2001-08-16 14:29:28+00:00,182.72041549722428,193.20269633497003,194.59909609734137,195.12396081352304,181.79530994638893,193.73960614146546,161.63079545794196,213.7383879993286,205.95931277229886,178.37069810710804,208.83897902897687,201.38996453502457,198.78783579241787,231.7468470324912,230.14979989930882,,,211.12233588889578,187.06074015006195,204.80956484170596,208.73990320301596,209.97629491151577,224.6040206451624,193.84374141100994,213.71012368153842,194.08040468153837,189.72337465876862,191.90218434145794,183.96242544125286,175.12809490867488,172.2822379798016,168.6953141481836,160.03297164458755,134.74041551606663
45,2001-10-19 14:28:57+00:00,173.05242422528858,189.6321044174592,194.84355903969785,196.0197331831044,192.00323805032934,182.8141350886174,173.41189237282398,200.4940489389815,187.97837446388212,182.91810525165582,190.01174811316702,195.6906775269835,223.2784179061866,234.18165024781754,211.0369010666929,209.85451516906645,197.24619186287748,191.07941152517594,190.70524950686283,188.49429201617593,206.24976282214132,221.32397762869573,207.9157025998811,211.53396280182403,197.48596644546777,191.91449939457252,188.59486128789317,182.45972414097653,171.13329323756787,173.34688537025062,184.53872135900713,172.7319730875686,174.82867036146797,184.59367395817523
46,2001-11-20 14:29:10+00:00,166.9734468863257,181.50354424099237,192.31908950007858,183.6336069501976,170.6390303936228,162.39452622114482,179.69845645817804,197.5338949038563,201.3720250904047,183.43455169702486,,197.48237049181435,220.50437933988783,232.749392147768,227.81390537993954,,208.40535096610168,194.1063664171418,,185.17880390442977,174.9881760743005,195.32358177622464,212.94729765468833,205.2514477036147,191.44859116773551,188.61849926673926,185.99344691255172,165.75013602343054,149.62544591423304,,,,,179.46056035023406
47,2001-11-28 14:20:12+00:00,174.75545473322146,183.01299437491542,189.9911066376152,196.38211465618386,176.6327544043469,147.9251725126822,150.4362779908658,193.4593342318022,185.71956244180564,163.40415325658083,199.38374747061079,187.6743403970456,,243.54788904567494,,197.11619713579645,,,200.2606679982423,190.067093111619,201.45917767477403,199.58829628265966,197.2234524844988,201.07624706145805,191.1395521648115,195.3850404814464,183.06083543689465,171.9905247856831,158.06973027128038,164.70331095387314,177.52079269298346,165.4872574556129,188.59157913383314,189.2075607147882
48,2001-12-06 14:29:10+00:00,175.6111152886648,173.15501519150766,185.632950888001,192.71330032033967,179.1783895572504,164.54401896279305,158.63683727419243,194.78149613096306,173.0435190495587,174.87591736067665,188.13222609858468,190.69080539181482,,234.6023206546644,229.64802603898025,221.0072226155382,201.0001850137689,212.65212457440975,213.59416927017148,220.77615020100026,223.55286664965786,220.53494152830976,210.28112091348194,200.11100913770755,183.56008644737818,184.87035450399253,180.0821796675577,174.48802686609483,170.68252538303443,167.22405011661067,169.6308663644101,166.29115587133447,180.23823967388282,
