,dates,chi0388-0000,chi0388-0001,chi0388-0002,chi0388-0003,chi0388-0004,chi0388-0005,chi0388-0006,chi0388-0007,chi0388-0008,chi0388-0009,chi0388-0010,chi0388-0011,chi0388-0012,chi0388-0013,chi0388-0014,chi0388-0015,chi0388-0016,chi0388-0017,chi0388-0018,chi0388-0019,chi0388-0020,chi0388-0021,chi0388-0022,chi0388-0023,chi0388-0024,chi0388-0025,chi0388-0026,chi0388-0027,chi0388-0028,chi0388-0029,chi0388-0030,chi0388-0031,chi0388-0032,chi0388-0033
0,1986-02-04 14:07:35+00:00,180.01650097080037,186.1849133374192,188.2745843434163,179.67876892207454,174.74410287308598,,155.51132131020017,193.072251637336,183.32324005370043,175.5784855861163,190.73359889190635,188.03173134555487,215.01867507191938,217.36665929423037,194.4434387615238,176.34965210425233,175.55501131730014,162.3818771388147,178.18267376968086,188.825062819124,193.31281356717744,195.30552343348987,199.8037986681314,197.53824949536823,192.3797791155789,,174.82669006575674,171.64310539133123,176.33295417722908,175.14101647159242,177.97519638907318,,,
1,1986-08-15 14:02:17+00:00,170.01733857004524,176.4042512190324,179.69080410513948,170.79099202062037,166.1226858405965,,145.35341434943032,189.76734703339355,156.79116159976212,146.98314707055363,175.10836995772772,161.90784782923475,178.07825461311523,215.178935395881,164.22578691053405,169.6345115249033,,187.92252535599582,161.4544038704857,182.65555197330917,181.0179680660167,188.59630626251175,186.37437010221862,183.95746841550422,171.1630257104664,154.48850636957715,158.6392791765419,167.81436164728848,145.86899278836154,152.7967489176071,148.43182817167468,,,
2,1986-09-16 14:01:09+00:00,139.41121926499991,,,,,116.29493981516006,124.64345700578632,,154.127995806807,138.82195203515846,157.9552873699551,166.74616229231975,181.66176783336374,215.37983105331796,165.5965849760404,165.27225738540525,159.15919545517096,139.54158834306787,120.37854132218237,,,,147.05238907612915,154.56508396479572,162.6301738903608,143.1637354234801,141.335824619292,140.75090854204555,141.00206472784578,130.56164555121643,100.44334525023714,,,
3,1986-11-03 13:59:34+00:00,,,,,,118.50405981977757,141.32952226322027,,149.43611208639354,131.47841199575817,157.37639238162302,160.11187759191557,,200.16499957886148,148.4476576787019,142.33560857401363,154.32440349853022,143.44562873489267,131.3120732854528,,,,156.44391750490135,153.31995848571484,148.5475989637343,133.3500504282016,138.99044750454715,132.18984017339406,138.46275527888,118.58686961737763,108.69315881396642,,,
4,1986-12-21 13:59:37+00:00,164.53093259263633,172.49236204181213,175.4035063489801,180.2660024012343,165.6127415912277,160.93475625641258,164.69535136250207,196.34278101640749,169.6177210971061,164.85281810089845,185.22762111828885,183.82363571949452,210.9896700098322,213.49843457093334,177.5560119247586,166.13487787671846,168.01898116438628,164.13466711157045,151.43351687715176,182.9274606530074,187.94573047171792,185.30500494165221,190.60281917711404,198.3412800890112,191.391581049815,169.0210807772501,176.53584768844635,162.83632027961917,171.48996614899556,163.09082733329885,148.5688966547066,,163.13939918024542,174.77829938489418
5,1987-01-06 14:00:06+00:00,174.2275474522883,172.70355425829132,181.8084652167505,173.81810433496403,175.88458182510908,171.95950847828573,175.97942833805297,200.1524016716641,192.55894183911695,178.93709255027036,194.74926250635986,194.03992105527118,214.45915544535382,227.88729220835282,180.42256977921477,186.94325854145424,179.30723384401028,173.04989274275454,173.72693884015496,179.8249692273077,187.4488561708285,206.41093691672825,216.96134172572016,207.16926481255936,197.67247845632824,197.51106043804862,186.03611793717414,179.09338515555106,177.89720955089902,167.4253299772832,160.8620672853742,161.93161929509748,149.98377956683447,176.30797461342425
6,1987-01-22 14:00:34+00:00,172.52521095288094,177.0102308037584,176.48118288552513,176.79930552068913,175.87482769393668,161.996196838422,162.50728330673442,189.90109376223182,178.87947334943198,168.52998565559201,180.07067771671763,188.2950534281796,215.21227649622807,226.25253432736733,181.46223838877592,186.90750052299973,167.05379796187134,156.77684054452646,157.5108954560891,165.63320308613055,183.12743187323812,189.6217882450269,189.9866698837951,195.1841619899218,185.30409821223182,190.63891559677126,165.95490937613727,169.5100474932794,158.3567700066057,151.41318095870784,157.4203098337755,166.30915371220135,162.06172359994335,165.7453230210724
7,1987-02-07 14:01:09+00:00,180.48682057436906,187.03901861859714,193.58544201514343,187.13583248110177,178.22143121151868,162.9610267635303,165.7507007514232,195.13195661006117,195.14162117756803,193.67066822448896,205.04423110318527,199.10366187919354,214.94232163782402,228.6185811104259,194.90899924227602,186.5319620813491,181.6699226920689,179.8272296775731,185.11833869879564,185.891262649181,182.9263623556681,196.70354578745687,198.8522821334262,198.46641088240938,195.33071330794542,195.14739020886353,187.91456065922264,177.35713268512032,183.12914971088597,190.21541804060138,183.72643098268065,171.41560346346557,178.58330912006875,181.35632204904329
8,1998-02-21 14:16:53+00:00,181.3676437003865,194.991039868048,199.19236374903576,188.06447481779838,165.04883381923312,153.48822342979366,162.1057317015719,201.53799772791686,195.330007658081,179.62644069402344,194.81427390581706,188.02971284722403,196.07145292260537,201.1826647216701,190.16759082226443,192.5836399388211,181.9199904082166,194.10828872968375,175.01849475722756,179.93340793852775,197.93914391262643,220.23484845764568,228.34811386998706,209.4183867740929,195.66212562493266,188.84261336851722,212.21673263738344,195.77109726556847,171.95129659316478,170.8187952788546,162.94193553379222,139.63966065444527,150.5681727052726,150.4185665855906
9,1998-03-25 14:17:23+00:00,,,,,,,,182.0903111800238,131.18707773326804,,159.13388740622773,163.77854206520294,153.80118255165027,210.63457338738237,,,,,,,,,,,,,,116.50134415295244,116.24385421027178,129.85196002370608,,,,
10,1998-09-17 14:19:26+00:00,174.04943224131236,177.26264577165063,177.51063422564388,165.07955789789378,181.22907002621406,177.75723901192745,161.35287259770357,192.33134677617645,154.84954838660462,168.67322764942594,174.86953858413463,172.64299832418075,183.80237283964172,218.36982513798316,191.2216021140103,171.9716334372461,180.92984171017775,158.85831886716906,164.90871872217303,160.3085943441129,167.83237547979763,172.7847175383896,197.6578204366416,190.88871253282275,188.97933839526675,171.1408645896102,159.90294853435137,154.74571758717946,152.19809669993788,136.99082461507632,129.07011248958256,147.62884179354967,172.74185804267984,197.90978272168752
11,1998-10-03 14:19:29+00:00,175.21988625797277,166.3576691822521,165.96625173814982,148.54786103998458,168.9221450453506,158.35940688427553,150.97155929004964,180.90568428658793,164.78086311335318,161.5498119794646,174.06639243082947,187.42295736158607,197.6837275420222,204.22605313026872,200.02059043112783,190.360308833664,177.9709763204516,170.56652223381323,169.28000703637008,183.3551411262926,193.45932223771518,191.0688399015333,180.3844702020807,182.17749001047108,188.35793038968103,186.1134398954565,168.20285019764776,174.21178512400917,176.62996854006184,167.54109690809602,179.4381044009152,177.26936095106097,185.78865569680346,190.26075353674617
12,1998-12-22 14:19:42+00:00,177.40966072877254,183.14785191981656,181.01451816646062,178.4090686676059,166.8760618408719,,142.1103801651359,190.34755997476083,166.20334777095985,169.46449733815567,176.51768253093738,181.6682017795425,201.95588243453025,198.56454622158026,169.448786641468,174.519243022754,166.74011864768124,164.0038329195744,175.94756406634957,167.52731023620657,171.7082601356766,187.0537710829273,189.9233702445351,199.1137834596817,183.54913441846082,173.1934081006858,181.9037446408587,168.7852322188855,173.2725989803609,168.0771149669371,181.63943181923634,176.20108585215627,190.66268045433887,200.67375884327708
13,1999-01-07 14:19:42+00:00,192.51918025901477,199.59840683895206,195.29663280859086,186.08202279241797,186.4871371837089,173.99571219786205,159.13631858826915,191.4804922364857,186.1171777887052,181.858480818453,194.5772211836939,195.08602519697808,215.54230835406702,226.10699751733725,182.78215387259814,180.3422766454499,178.44191072529748,165.93393298927958,184.67454800675813,193.8102133588589,202.507538733405,220.1412937148504,210.21698716095165,193.67861337094786,193.00202671598723,190.92121737143106,188.8231325872292,180.46919216275353,184.0278871046449,195.14401223455363,190.1327936198259,193.81570733265812,206.8229405820593,218.00013222261202
14,1999-07-26 14:33:30+00:00,,,,,,,,208.7957251919469,180.85377495191563,173.1778499214674,197.5116060831084,188.11386647861133,193.5227965640961,221.05545297445664,185.41956733038361,178.445199938556,180.5088070479612,179.31760263300862,183.10550763875142,182.260617566144,205.42065598951982,196.84375798420348,206.26635066141367,216.21139192882316,201.16964545661477,187.40116056349365,180.96350603487664,186.23559000688823,181.1745928612229,182.95099460031787,183.38007713002614,176.8346276709613,185.44127069913202,
15,1999-09-20 14:17:14+00:00,171.88766457095818,169.53791261259278,164.6302817540014,167.57766273646743,161.60772321997484,154.9787881617915,162.29048044044885,199.66875246710202,177.0871588285846,171.32814532173364,175.48365501200072,185.97798104426414,198.56009452407062,214.5423116980621,175.72935042246604,176.1466495470985,,185.9092713644363,164.49822375661725,160.35522129772272,177.30123781982277,194.61384943320388,198.77873399508096,200.61081048061547,193.3297954427347,174.39195151442615,183.86740928619773,174.10778882689755,177.90766625195727,166.01326291013356,167.4631358983441,161.58095738287545,146.40757205160057,
16,1999-09-28 14:33:39+00:00,192.75539944114598,182.53338232101666,181.01490701936072,180.06387703590812,175.33054559485757,158.49290823539323,171.45517899135643,214.41922974006636,191.73825411763664,183.81175276681304,186.04395573278768,193.32541149192326,211.57305441872217,223.03265419339726,182.7979887757548,177.00549437768157,167.85193800606675,167.72599602312596,192.2234262586918,189.0682130170547,195.29330790908026,224.12764783933443,215.4139740224948,206.34659861935228,198.88212782456054,190.41537972734338,188.07583670772138,180.5706819796064,181.94048816491062,174.8855214666495,166.57157683800887,173.63331282327522,168.25057309601908,180.30166094505367
17,1999-10-14 14:33:38+00:00,191.1579581071091,190.17787352022856,187.7032984126903,190.54177311988548,180.92799691443957,184.68035187779248,177.21036535256283,210.61597482839102,193.63063365739183,174.6927360855976,196.90473335482812,190.7996706770429,207.0336020521754,226.42600533781666,173.85098174696608,179.1254753664612,174.54204747623612,166.1208112693534,170.64852113829937,180.14550461258443,175.39607242041612,,191.58438977509647,205.40958542324148,194.45525938866552,179.60273221378537,184.82786872022743,169.73767303336194,168.2598145978498,170.16562800135566,162.7492739186811,158.87973165540657,167.25196146544312,177.63394010365016
