dates,satname,nzd0134-0000,nzd0134-0001,nzd0134-0002,nzd0134-0003
2003-08-05 22:00:11+00:00,L7,,376.02,381.10,374.84
2003-08-06 21:42:27+00:00,L5,397.90,392.49,400.13,382.28
2003-08-13 21:48:45+00:00,L5,355.17,351.28,366.34,349.72
2003-09-30 21:49:30+00:00,L5,354.46,365.62,365.86,354.00
2003-10-25 21:43:40+00:00,L5,372.15,367.09,373.65,360.03
2003-11-17 21:50:09+00:00,L5,360.10,361.09,368.62,379.39
2003-12-04 21:54:43+00:00,L7,383.71,373.62,390.14,377.17
2004-01-21 21:55:02+00:00,L7,,,,
2004-02-13 22:00:55+00:00,L7,378.39,373.12,384.53,370.63
2004-02-14 21:44:33+00:00,L5,382.11,374.97,383.44,375.57
2004-02-21 21:50:47+00:00,L5,356.15,366.00,366.33,
2004-03-01 21:44:38+00:00,L5,378.24,389.10,,
2004-03-09 21:54:51+00:00,L7,349.51,346.72,357.97,346.76
2004-04-01 22:01:04+00:00,L7,381.91,373.86,385.26,376.66
2004-04-02 21:44:54+00:00,L5,,,,
2004-04-18 21:45:25+00:00,L5,368.53,378.02,387.24,375.79
2004-05-04 21:45:52+00:00,L5,386.02,378.09,391.62,380.68
2004-05-12 21:54:49+00:00,L7,375.03,376.87,391.08,380.84
2004-05-20 21:46:20+00:00,L5,369.94,365.48,376.74,356.92
2004-05-28 21:54:47+00:00,L7,409.41,381.92,394.78,384.09
2004-06-05 21:46:48+00:00,L5,363.86,360.59,369.92,360.22
2004-06-12 21:53:11+00:00,L5,412.86,391.56,405.94,
2004-07-06 22:00:48+00:00,L7,360.62,361.70,,
2004-07-07 21:47:45+00:00,L5,368.88,370.55,378.80,369.39
2004-07-23 21:48:09+00:00,L5,380.23,374.57,388.69,378.20
2004-07-30 21:54:28+00:00,L5,374.59,383.89,394.95,386.28
2004-07-31 21:54:51+00:00,L7,,,,
2004-08-07 22:00:37+00:00,L7,,,406.84,378.06
2004-08-24 21:49:18+00:00,L5,,,,
2004-09-09 21:49:19+00:00,L5,397.90,382.41,399.33,385.62
2004-09-17 21:54:39+00:00,L7,360.21,365.68,368.20,362.65
2004-09-25 21:49:43+00:00,L5,393.83,379.07,394.71,383.22
2004-10-02 21:56:02+00:00,L5,351.65,351.57,354.57,340.68
2004-11-04 21:54:31+00:00,L7,379.78,374.92,,
2004-11-11 22:00:45+00:00,L7,372.05,369.03,372.34,374.18
2004-11-19 21:56:55+00:00,L5,386.74,393.89,394.54,385.48
2005-01-14 22:01:13+00:00,L7,360.64,359.29,,
2005-01-15 21:51:45+00:00,L5,373.39,371.00,375.10,372.69
2005-02-07 21:58:15+00:00,L5,390.34,381.92,392.69,386.14
2005-02-23 21:58:31+00:00,L5,375.01,368.34,376.07,367.98
2005-02-24 21:55:17+00:00,L7,375.28,,,
2005-03-11 21:58:44+00:00,L5,363.49,365.64,370.74,357.82
2005-03-19 22:01:30+00:00,L7,,,,
2005-03-27 21:58:51+00:00,L5,367.07,375.25,379.24,373.85
2005-03-28 21:55:18+00:00,L7,364.21,369.36,369.15,367.83
2005-04-04 22:01:27+00:00,L7,,,,377.64
2005-04-12 21:58:55+00:00,L5,368.25,367.29,376.50,366.45
2005-04-13 21:55:36+00:00,L7,,355.68,365.78,353.49
2005-04-29 21:55:12+00:00,L7,,,,368.74
2005-05-06 22:01:25+00:00,L7,,378.11,,
2005-05-22 22:01:24+00:00,L7,392.15,378.33,391.66,371.57
2005-05-23 21:53:00+00:00,L5,376.40,375.20,384.20,379.02
2005-06-08 21:53:09+00:00,L5,379.92,375.42,380.36,375.39
2005-06-15 21:59:22+00:00,L5,369.33,372.75,380.51,371.28
2005-07-09 22:01:14+00:00,L7,372.82,371.58,372.59,
2005-07-26 21:53:30+00:00,L5,382.25,382.02,389.17,381.08
2005-08-03 21:55:25+00:00,L7,,380.57,395.33,380.87
2005-08-19 21:55:20+00:00,L7,381.81,374.76,376.36,375.97
2005-09-11 22:00:53+00:00,L7,,,373.16,374.64
2005-11-30 22:01:24+00:00,L7,376.09,,,
2006-01-10 21:55:28+00:00,L7,387.95,374.85,394.02,379.28
2006-02-11 21:55:41+00:00,L7,,,,371.84
2006-02-19 21:56:15+00:00,L5,,,370.75,362.78
2006-03-31 21:55:42+00:00,L7,,,,
2006-04-07 22:01:51+00:00,L7,,377.68,394.64,379.27
2006-04-08 21:57:12+00:00,L5,385.16,381.73,403.56,382.64
2006-04-15 22:03:30+00:00,L5,366.50,374.64,377.25,363.02
2006-05-17 22:03:57+00:00,L5,363.28,369.77,380.95,367.32
2006-05-26 21:57:54+00:00,L5,606.86,,,
2006-06-02 22:04:12+00:00,L5,373.34,375.71,379.27,369.06
2006-06-10 22:01:49+00:00,L7,383.70,377.99,,
2006-06-19 21:56:00+00:00,L7,416.26,400.15,,401.51
2006-06-26 22:01:44+00:00,L7,366.80,,,369.58
2006-06-27 21:58:24+00:00,L5,376.81,371.41,381.07,375.41
2006-07-04 22:04:41+00:00,L5,387.97,380.66,387.52,380.69
2006-07-05 21:55:30+00:00,L7,394.89,378.37,395.11,380.24
2006-07-21 21:55:45+00:00,L7,,384.46,405.08,396.65
2006-07-28 22:01:30+00:00,L7,368.02,,,367.81
2006-08-21 22:05:19+00:00,L5,383.01,,385.47,378.55
2006-08-22 21:55:17+00:00,L7,,,385.90,377.54
2006-09-07 21:55:37+00:00,L7,374.94,373.29,377.42,374.69
2006-10-09 21:55:00+00:00,L7,,350.16,362.44,349.23
2006-11-01 22:01:34+00:00,L7,440.86,385.46,,
2006-12-11 22:06:52+00:00,L5,320.06,321.05,329.93,317.94
2007-01-29 21:56:21+00:00,L7,,377.12,395.01,379.12
2007-02-13 22:06:47+00:00,L5,382.62,384.12,388.84,378.31
2007-02-21 22:02:16+00:00,L7,358.50,366.35,364.32,352.56
2007-03-02 21:56:31+00:00,L7,374.09,372.32,375.42,370.21
2007-03-09 22:02:19+00:00,L7,,,,354.27
2007-03-18 21:56:09+00:00,L7,377.62,,,
2007-05-05 21:56:03+00:00,L7,,362.46,365.60,
2007-05-21 21:55:57+00:00,L7,366.45,367.18,363.90,352.63
2007-05-28 22:02:04+00:00,L7,404.01,376.98,401.58,386.62
2007-06-06 21:56:17+00:00,L7,,,362.40,
2007-06-13 22:02:04+00:00,L7,382.01,372.42,381.41,
2007-06-22 21:55:53+00:00,L7,382.83,,,376.68
2007-07-08 21:55:51+00:00,L7,388.28,,,
2007-07-24 21:55:47+00:00,L7,,,,390.89
2007-09-17 22:01:36+00:00,L7,369.00,366.01,368.38,365.11
2007-10-28 21:55:34+00:00,L7,353.44,351.44,367.99,351.06
2007-11-13 21:55:44+00:00,L7,,,362.29,348.87
2007-11-20 22:01:58+00:00,L7,379.26,377.97,382.48,375.85
2007-12-31 21:55:59+00:00,L7,,,,
2008-01-16 21:55:59+00:00,L7,374.84,372.03,377.85,375.43
2008-01-23 22:02:09+00:00,L7,,,,
2008-03-04 21:55:48+00:00,L7,,,,
2008-03-27 22:01:57+00:00,L7,,,,348.12
2008-05-07 21:55:40+00:00,L7,,355.04,369.98,357.47
2008-05-14 22:01:48+00:00,L7,,,,388.37
2008-05-30 22:01:41+00:00,L7,414.36,395.75,,
2008-08-18 22:00:56+00:00,L7,515.52,,,
2008-08-27 21:54:42+00:00,L7,430.28,393.26,402.40,
2008-09-03 22:00:49+00:00,L7,360.12,,,
2008-09-19 22:00:40+00:00,L7,359.30,366.87,373.30,361.20
2008-10-29 21:55:24+00:00,L5,358.72,363.30,376.09,368.22
2008-12-24 22:01:23+00:00,L7,383.17,380.07,393.13,
2008-12-25 21:50:10+00:00,L5,382.44,376.42,385.67,377.72
2009-01-18 21:55:21+00:00,L7,,,416.94,377.79
2009-01-25 22:01:34+00:00,L7,360.54,,,
2009-02-02 21:57:22+00:00,L5,369.86,367.84,371.62,359.87
2009-02-03 21:55:25+00:00,L7,374.92,372.50,374.07,373.86
2009-02-11 21:51:25+00:00,L5,365.90,364.25,370.20,362.33
2009-03-07 21:55:43+00:00,L7,385.32,380.91,395.76,380.20
2009-03-23 21:55:51+00:00,L7,384.05,379.13,392.00,
2009-05-17 22:02:15+00:00,L7,,,,
2009-06-02 22:02:15+00:00,L7,453.55,400.44,411.60,398.70
2009-06-18 22:02:13+00:00,L7,454.15,398.13,404.94,
2009-07-04 22:02:11+00:00,L7,583.72,,,
2009-07-20 22:02:06+00:00,L7,,,403.55,
2009-07-29 21:55:52+00:00,L7,386.72,376.16,389.48,379.13
2009-08-05 22:02:01+00:00,L7,380.60,372.69,372.73,369.09
2009-08-30 21:55:48+00:00,L7,,,375.80,374.68
2009-09-06 22:01:59+00:00,L7,354.62,350.98,365.76,351.15
2009-09-15 21:55:47+00:00,L7,,383.23,392.33,380.38
2009-10-17 21:56:13+00:00,L7,,,,
2010-01-05 21:57:00+00:00,L7,360.65,367.89,368.79,356.70
2010-01-21 21:57:14+00:00,L7,376.62,,,
2010-01-29 21:56:29+00:00,L5,371.53,371.23,377.10,373.61
2010-02-21 22:02:44+00:00,L5,382.27,376.83,383.07,378.13
2010-03-17 22:03:57+00:00,L7,361.49,367.14,,
2010-04-11 21:57:51+00:00,L7,381.15,374.69,386.23,377.45
2010-04-18 22:04:01+00:00,L7,358.96,373.38,373.47,363.14
2010-05-13 21:57:45+00:00,L7,378.36,,,
2010-05-29 21:57:45+00:00,L7,,,,
2010-06-21 22:03:58+00:00,L7,406.72,385.58,405.78,
2010-06-30 21:57:49+00:00,L7,369.49,,,374.21
2010-07-16 21:57:51+00:00,L7,372.45,,,
2010-07-23 22:04:02+00:00,L7,388.72,,,
2010-08-08 22:04:01+00:00,L7,389.28,381.53,391.44,382.69
2010-10-11 22:04:09+00:00,L7,,,,333.98
2010-10-27 22:04:18+00:00,L7,350.79,353.97,364.17,350.31
2010-11-05 21:58:13+00:00,L7,375.14,372.16,377.21,370.06
2010-12-31 21:55:32+00:00,L5,386.97,377.05,389.98,382.86
2011-01-07 22:01:44+00:00,L5,351.36,362.57,369.62,351.23
2011-01-08 21:59:16+00:00,L7,359.70,350.97,,
2011-02-16 22:05:15+00:00,L7,385.64,376.43,379.16,
2011-02-17 21:55:37+00:00,L5,379.06,376.69,383.40,376.31
2011-02-25 21:59:32+00:00,L7,375.55,,,
2011-03-13 21:59:11+00:00,L7,378.85,374.88,388.12,377.47
2011-03-29 21:59:14+00:00,L7,387.82,,,
2011-04-13 22:01:34+00:00,L5,397.45,385.28,393.49,383.12
2011-05-07 22:05:25+00:00,L7,,,,
2011-05-23 22:05:23+00:00,L7,,375.01,382.24,
2011-06-24 22:05:21+00:00,L7,385.05,387.38,390.69,380.41
2011-07-10 22:05:20+00:00,L7,425.28,383.42,,
2011-07-26 22:05:18+00:00,L7,459.97,383.96,403.06,386.67
2011-08-20 21:59:02+00:00,L7,380.06,376.49,,
2011-09-04 22:00:27+00:00,L5,373.37,374.23,380.28,372.39
2011-09-05 21:58:58+00:00,L7,380.98,377.53,395.63,381.02
2011-09-13 21:54:09+00:00,L5,444.72,,383.50,364.18
2012-03-15 21:59:45+00:00,L7,,,,379.97
2012-03-22 22:05:56+00:00,L7,,,364.32,364.36
2012-04-07 22:05:52+00:00,L7,,,,
2012-04-23 22:06:04+00:00,L7,,,359.90,
2012-05-02 22:00:07+00:00,L7,455.43,385.96,402.73,401.56
2012-05-18 22:00:20+00:00,L7,385.54,,,
2012-06-10 22:06:11+00:00,L7,,,,
2012-06-19 22:00:05+00:00,L7,365.47,,437.80,406.37
2012-06-26 22:06:18+00:00,L7,379.17,375.71,389.89,376.06
2012-07-05 22:00:17+00:00,L7,,,,
2012-07-12 22:06:34+00:00,L7,374.74,373.63,384.89,375.52
2012-08-22 22:00:50+00:00,L7,366.06,370.26,370.23,357.73
2012-09-30 22:07:25+00:00,L7,370.14,368.91,369.97,375.70
2012-11-17 22:07:47+00:00,L7,342.13,,,
2012-12-12 22:01:41+00:00,L7,374.88,375.08,381.82,375.17
2012-12-28 22:01:47+00:00,L7,371.71,371.84,372.56,367.55
2013-01-04 22:07:58+00:00,L7,367.45,363.33,366.25,358.40
2013-02-05 22:08:01+00:00,L7,,,391.01,380.41
2013-02-21 22:07:58+00:00,L7,,,389.93,378.37
2013-03-09 22:07:57+00:00,L7,379.36,374.27,382.53,369.92
2013-03-25 22:07:51+00:00,L7,381.96,,,
2013-04-10 22:07:50+00:00,L7,,374.20,375.52,372.32
2013-04-11 22:07:51+00:00,L8,363.35,376.51,372.48,374.92
2013-04-19 22:01:58+00:00,L7,,,,
2013-04-27 22:07:47+00:00,L8,354.64,374.10,368.56,359.13
2013-05-12 22:07:41+00:00,L7,377.19,375.79,381.84,
2013-05-13 22:07:59+00:00,L8,361.11,374.32,372.08,369.33
2013-05-20 22:13:50+00:00,L8,393.46,382.21,401.59,386.39
2013-05-28 22:07:35+00:00,L7,355.16,366.68,,
2013-05-29 22:08:05+00:00,L8,367.56,375.64,372.88,369.34
2013-06-05 22:13:51+00:00,L8,403.16,379.58,391.86,380.66
2013-06-21 22:13:43+00:00,L8,385.63,379.84,399.05,382.32
2013-06-22 22:01:38+00:00,L7,,,,
2013-06-29 22:07:21+00:00,L7,,377.87,387.69,375.46
2013-06-30 22:07:36+00:00,L8,387.53,380.30,392.99,380.32
2013-07-07 22:13:48+00:00,L8,381.73,377.41,391.59,378.38
2013-07-08 22:01:03+00:00,L7,,,,
2013-07-24 22:00:56+00:00,L7,355.40,361.47,372.74,367.10
2013-08-08 22:13:49+00:00,L8,377.66,372.37,371.87,359.75
2013-08-17 22:08:03+00:00,L8,414.39,384.74,411.75,
2013-09-01 22:07:18+00:00,L7,396.32,,,
2013-09-02 22:08:04+00:00,L8,383.20,377.58,382.32,376.32
2013-09-17 22:07:29+00:00,L7,,,,378.39
2013-09-25 22:13:41+00:00,L8,375.93,372.93,369.72,356.87
2013-10-19 22:07:51+00:00,L7,366.76,371.18,370.93,359.73
2013-10-28 22:01:42+00:00,L7,,375.36,391.31,379.03
2013-11-05 22:07:22+00:00,L8,354.24,373.10,367.93,350.56
2013-11-12 22:13:32+00:00,L8,389.30,377.95,391.87,375.84
2013-11-21 22:07:37+00:00,L8,352.22,372.20,365.83,350.82
2013-12-14 22:13:21+00:00,L8,374.73,375.22,379.89,375.77
2013-12-15 22:01:57+00:00,L7,372.85,366.32,377.19,366.76
2014-01-07 22:08:15+00:00,L7,373.34,,,
2014-01-24 22:07:09+00:00,L8,380.89,376.71,385.41,378.10
2014-02-01 22:02:30+00:00,L7,,,,349.31
2014-02-16 22:12:38+00:00,L8,341.94,347.22,356.28,343.05
2014-02-17 22:02:20+00:00,L7,352.82,357.25,365.11,353.64
2014-03-04 22:12:23+00:00,L8,350.19,371.46,365.19,352.34
2014-03-05 22:02:25+00:00,L7,360.13,358.74,368.21,356.93
2014-03-20 22:12:13+00:00,L8,346.66,354.15,364.65,349.24
2014-03-21 22:02:32+00:00,L7,345.23,347.84,362.26,350.48
2014-03-28 22:08:46+00:00,L7,379.25,374.89,384.56,377.73
2014-03-29 22:06:15+00:00,L8,345.56,355.75,,
2014-04-05 22:11:58+00:00,L8,352.57,354.50,365.04,355.53
2014-04-21 22:11:42+00:00,L8,375.44,376.89,381.33,374.39
2014-04-29 22:09:01+00:00,L7,370.93,373.52,374.36,366.60
2014-04-30 22:05:46+00:00,L8,365.89,374.01,372.82,363.82
2014-05-15 22:09:08+00:00,L7,375.19,372.94,376.51,367.99
2014-05-31 22:09:12+00:00,L7,353.27,361.38,,
2014-07-02 22:09:19+00:00,L7,,375.16,377.77,367.83
2014-07-03 22:05:26+00:00,L8,354.70,374.51,424.17,485.27
2014-07-26 22:11:43+00:00,L8,377.02,377.13,379.34,368.27
2014-07-27 22:03:14+00:00,L7,376.70,372.27,373.69,372.39
2014-08-03 22:09:27+00:00,L7,362.01,,,
2014-08-04 22:05:38+00:00,L8,381.17,377.80,393.33,375.33
2014-08-12 22:03:17+00:00,L7,,,,356.68
2014-08-19 22:09:27+00:00,L7,420.62,,,
2014-09-05 22:05:45+00:00,L8,,,,
2014-09-29 22:03:28+00:00,L7,354.06,351.68,365.63,351.22
2014-10-06 22:09:44+00:00,L7,,,,
2014-10-23 22:05:51+00:00,L8,373.99,374.73,373.15,369.58
2014-10-30 22:11:58+00:00,L8,377.16,376.05,375.83,373.71
2014-11-08 22:05:52+00:00,L8,356.31,370.82,367.66,355.66
2014-12-01 22:12:00+00:00,L8,413.17,381.79,396.57,382.39
2014-12-02 22:04:00+00:00,L7,,383.98,400.36,402.03
2014-12-18 22:04:09+00:00,L7,390.41,377.00,390.38,376.22
2014-12-25 22:10:20+00:00,L7,343.67,349.77,,
2014-12-26 22:06:07+00:00,L8,,,,
2015-01-02 22:11:50+00:00,L8,385.06,381.32,389.39,374.53
2015-01-03 22:04:34+00:00,L7,374.93,372.77,372.57,371.18
2015-01-26 22:10:26+00:00,L7,356.64,371.91,369.68,355.82
2015-02-27 22:10:40+00:00,L7,389.69,379.62,392.44,
2015-02-28 22:05:48+00:00,L8,415.82,383.59,396.54,386.30
2015-03-16 22:05:13+00:00,L8,387.17,379.30,391.35,378.41
2015-03-23 22:11:21+00:00,L8,344.80,353.49,365.93,348.36
2015-03-24 22:04:40+00:00,L7,,,372.98,353.18
2015-03-31 22:10:52+00:00,L7,389.05,376.29,393.79,380.91
2015-04-09 22:05:12+00:00,L7,370.20,354.64,361.94,350.63
2015-04-25 22:04:54+00:00,L7,381.55,,,
2015-05-03 22:05:12+00:00,L8,342.48,376.57,401.31,372.87
2015-05-10 22:10:52+00:00,L8,376.69,375.85,374.69,369.76
2015-05-19 22:04:40+00:00,L8,367.34,373.78,371.28,360.06
2015-05-27 22:05:06+00:00,L7,438.76,,,
2015-06-03 22:11:21+00:00,L7,,,,
2015-06-20 22:05:20+00:00,L8,376.38,374.40,372.60,366.63
2015-07-06 22:05:30+00:00,L8,618.84,,,
2015-07-21 22:11:34+00:00,L7,368.88,373.88,374.96,
2015-07-22 22:05:37+00:00,L8,374.29,377.46,376.86,376.42
2015-07-29 22:11:25+00:00,L8,389.50,382.81,397.89,382.31
2015-07-30 22:05:24+00:00,L7,,,,
2015-08-06 22:11:37+00:00,L7,,,382.96,374.06
2015-08-07 22:05:16+00:00,L8,381.50,378.63,392.72,380.35
2015-08-22 22:11:39+00:00,L7,,376.78,384.88,375.78
2015-08-23 22:05:24+00:00,L8,381.96,381.45,392.75,381.04
2015-09-16 22:05:34+00:00,L7,,371.69,368.79,356.14
2015-09-23 22:11:46+00:00,L7,,,,
2015-09-24 22:05:37+00:00,L8,,,,
2015-10-02 22:05:58+00:00,L7,,,,
2015-11-27 22:06:11+00:00,L8,422.31,,360.97,340.73
2015-12-21 22:06:54+00:00,L7,389.72,383.74,400.61,
2015-12-28 22:13:09+00:00,L7,353.47,348.37,361.65,344.60
2016-01-14 22:06:07+00:00,L8,350.19,372.89,367.21,352.39
2016-01-22 22:07:21+00:00,L7,,,,
2016-02-22 22:11:42+00:00,L8,376.20,372.69,370.07,366.84
2016-02-23 22:07:30+00:00,L7,360.64,355.00,365.65,353.40
2016-03-02 22:05:31+00:00,L8,382.20,374.62,374.30,373.48
2016-03-09 22:11:40+00:00,L8,376.56,374.44,368.61,358.86
2016-03-18 22:05:49+00:00,L8,,,,378.29
2016-03-25 22:11:32+00:00,L8,350.32,364.28,365.80,350.64
2016-04-03 22:05:16+00:00,L8,392.95,383.66,396.65,384.22
2016-04-11 22:07:52+00:00,L7,359.43,353.45,365.54,352.78
2016-04-26 22:11:21+00:00,L8,354.98,376.55,369.19,360.21
2016-05-12 22:11:20+00:00,L8,376.67,377.36,375.76,375.67
2016-05-13 22:08:26+00:00,L7,,,491.92,
2016-05-21 22:05:14+00:00,L8,374.53,375.84,376.57,375.49
2016-06-13 22:11:30+00:00,L8,409.20,380.64,399.44,381.77
2016-06-30 22:08:12+00:00,L7,,,,
2016-07-15 22:11:46+00:00,L8,422.32,385.60,397.81,387.61
2016-07-23 22:14:24+00:00,L7,351.34,361.70,370.71,351.07
2016-07-24 22:06:01+00:00,L8,358.69,375.19,373.01,369.72
2016-08-16 22:11:53+00:00,L8,387.49,378.63,394.75,379.26
2016-08-17 22:08:15+00:00,L7,386.97,374.59,379.40,374.88
2016-09-09 22:14:31+00:00,L7,,374.70,375.98,374.25
2016-09-10 22:05:51+00:00,L8,384.39,378.93,380.54,381.05
2016-09-18 22:08:21+00:00,L7,358.19,366.13,,
2016-10-12 22:06:21+00:00,L8,,,,
2016-11-04 22:12:09+00:00,L8,376.57,403.06,411.85,386.93
2016-11-05 22:08:15+00:00,L7,360.61,368.14,369.01,363.05
2016-11-20 22:12:09+00:00,L8,361.02,376.02,370.55,369.40
2016-11-21 22:08:09+00:00,L7,377.28,373.42,385.88,377.69
2016-12-14 22:14:15+00:00,L7,350.39,354.66,,
2016-12-22 22:12:03+00:00,L8,380.74,377.44,382.38,380.45
2016-12-23 22:08:00+00:00,L7,385.06,375.82,392.44,379.29
2017-01-23 22:11:55+00:00,L8,386.43,382.33,395.93,381.60
2017-02-09 22:07:31+00:00,L7,378.51,375.25,379.35,371.78
2017-02-25 22:07:41+00:00,L7,376.01,374.27,388.13,369.42
2017-03-05 22:05:27+00:00,L8,382.57,377.79,391.28,379.10
2017-03-12 22:11:33+00:00,L8,385.67,374.71,371.99,356.79
2017-04-06 22:05:10+00:00,L8,418.49,379.89,400.77,381.77
2017-04-22 22:05:00+00:00,L8,388.61,379.57,392.11,380.86
2017-04-30 22:08:04+00:00,L7,361.90,368.31,,
2017-05-07 22:14:16+00:00,L7,398.64,,,
2017-05-08 22:05:23+00:00,L8,384.77,378.35,395.34,379.95
2017-05-23 22:14:19+00:00,L7,413.86,382.32,,
2017-05-24 22:05:34+00:00,L8,385.21,381.58,395.16,381.11
2017-06-08 22:14:24+00:00,L7,380.07,,,
2017-06-24 22:14:27+00:00,L7,343.74,351.13,,
2017-07-03 22:08:17+00:00,L7,391.69,386.49,396.82,379.50
2017-07-11 22:05:50+00:00,L8,375.96,375.04,369.93,374.48
2017-08-03 22:11:47+00:00,L8,392.54,381.84,393.17,381.40
2017-08-19 22:11:53+00:00,L8,417.61,381.55,399.09,381.57
2017-08-28 22:06:08+00:00,L8,375.17,375.19,373.65,377.53
2017-09-12 22:14:24+00:00,L7,,371.98,372.11,376.15
2017-09-20 22:11:58+00:00,L8,359.34,355.71,356.71,349.67
2017-09-29 22:06:15+00:00,L8,622.50,,,
2017-10-07 22:08:38+00:00,L7,,,,
2017-10-14 22:14:26+00:00,L7,448.23,380.05,,
2017-10-23 22:08:16+00:00,L7,,,,
2017-12-01 22:14:18+00:00,L7,375.05,370.95,376.71,372.69
2017-12-02 22:05:46+00:00,L8,380.00,377.36,384.33,378.63
2017-12-18 22:06:13+00:00,L8,374.63,371.64,368.74,357.16
2018-01-11 22:07:39+00:00,L7,383.32,376.56,391.51,377.97
2018-01-19 22:05:38+00:00,L8,344.55,349.91,361.84,349.70
2018-01-27 22:07:47+00:00,L7,382.19,373.37,380.95,374.96
2018-02-04 22:05:29+00:00,L8,358.98,355.30,366.91,353.06
2018-02-20 22:05:48+00:00,L8,344.99,341.13,371.47,356.99
2018-03-08 22:05:39+00:00,L8,379.21,375.92,380.54,375.76
2018-03-15 22:11:22+00:00,L8,341.89,353.10,371.20,377.35
2018-03-24 22:05:08+00:00,L8,379.34,376.27,384.64,378.73
2018-04-25 22:04:50+00:00,L8,421.56,382.18,403.67,388.53
2018-05-02 22:10:57+00:00,L8,350.35,371.73,367.79,353.88
