,dates,chi0340-0000,chi0340-0001,chi0340-0002,chi0340-0003,chi0340-0004,chi0340-0005,chi0340-0006,chi0340-0007,chi0340-0008,chi0340-0009,chi0340-0010,chi0340-0011,chi0340-0012,chi0340-0013
0,1985-01-25 14:04:03+00:00,250.65565248546915,,,,243.86558073386976,,,,,,,,,
1,1986-03-01 14:00:01+00:00,290.4513270136523,,,296.52172295944956,284.2840509020281,,,,,,,,,
2,1986-05-04 13:58:38+00:00,243.98697523139975,264.1915892169496,263.75559400253337,262.1377934665704,248.1948014310183,230.47509491600937,189.81657635587516,,,56.22546413223538,74.74949243894793,93.48920491621914,130.9972700830994,177.36988111183453
3,1986-05-20 13:58:12+00:00,222.1211738235994,243.80532013470483,235.87576859492015,224.48184648479202,235.6802884382038,206.58858129863762,183.8030557447356,,,,,72.98974079641769,107.81827876585521,160.07316997989304
4,1986-06-05 13:57:43+00:00,259.38439112461026,269.3685326284645,273.00105648362194,275.2636524576063,265.64580440774927,248.57713605751903,203.68081155583712,,,69.0072250208213,116.73468282461494,162.45971637578867,205.91669190418722,229.75073650289818
5,1986-08-15 14:01:29+00:00,209.23706423421677,212.94924220411713,,,,,,,,,,154.5137174182867,195.20449580687628,196.30159094328755
6,1986-08-31 14:00:53+00:00,239.26396900878808,254.7510468031421,247.28309750860066,236.02369211076635,217.81538859627253,,,,,,,168.03495147378095,215.08696066740242,229.18022671485502
7,1986-09-16 14:00:22+00:00,,,,,,,,,,,,,,
8,1986-10-11 13:53:23+00:00,221.84224613592437,211.5128839963195,225.6119045418689,221.53164248105693,191.8423084662226,194.98602093806238,,,,,81.2910883099203,148.87455811124025,175.95985875736915,193.16552676455586
9,1986-11-03 13:58:46+00:00,241.44218387749956,251.73676172828456,243.74093549140562,225.3752393848588,219.6389255986912,205.97172462158994,220.72362703592907,,,29.712971570307452,91.7191968285617,130.57576276052072,159.7790701307342,194.84599259263507
10,1986-11-12 13:52:14+00:00,230.17535684960862,244.9261962613032,240.95355536058773,218.75500556367425,213.8234755210373,205.02713630130873,215.49000414332707,,,34.10722809455631,81.7717970132774,130.97802568494055,163.35415661968736,189.71933023044608
11,1986-11-28 13:51:58+00:00,231.58454552959142,243.19240617883221,237.2965661844912,216.95929092139156,206.035491795004,201.21790685066426,230.21907765835516,,,,124.4300519109625,140.7798557122124,146.44907805393655,169.4363384902765
12,1987-01-31 13:53:53+00:00,263.47224273714716,291.0376658641427,288.62434976693754,256.19169625839226,240.38156009285518,225.43253684062202,,,,,111.11962979436029,150.56824974507524,170.4538271236672,179.79888056793413
13,1987-02-07 14:00:21+00:00,288.48250271519277,322.38861165096614,315.48848791257456,,265.729313455605,240.56523705331335,213.36350664311905,,,,109.51139374179239,142.0970320919068,174.09931831522786,181.3076009739696
14,1987-03-27 14:02:09+00:00,307.25200840772925,318.54507069848046,317.918561502449,,289.9502774065655,236.13399149359128,185.1532437893727,,,,99.85347823895287,129.88117150702644,161.03881342010033,192.3523623456189
15,1987-10-21 14:07:25+00:00,270.6874458789893,,,,216.34360547037357,,181.61310150090313,,,,,,218.64784511757807,223.09174977824682
