dates,nzd0420-0000,nzd0420-0001,nzd0420-0002,nzd0420-0003,nzd0420-0004,nzd0420-0005,nzd0420-0006,nzd0420-0007,nzd0420-0008,nzd0420-0009,nzd0420-0010,nzd0420-0011,nzd0420-0012,satname
1999-08-26 22:06:44+00:00,274.57,299.71,301.95,303.80,303.09,311.53,306.21,311.58,307.84,312.70,309.29,293.89,291.77,L7
1999-09-04 22:00:33+00:00,280.57,305.08,307.61,307.96,310.88,319.39,315.25,321.23,319.01,319.16,315.08,302.47,304.05,L7
1999-09-27 22:06:48+00:00,287.52,304.25,304.31,305.50,308.86,318.29,318.13,320.15,317.27,317.50,311.86,300.67,301.03,L7
1999-10-22 22:00:28+00:00,297.35,306.56,306.12,307.32,311.02,320.41,320.56,319.62,316.65,317.27,312.43,300.57,299.86,L7
1999-11-30 22:06:35+00:00,301.67,306.81,306.45,308.34,312.69,320.77,320.02,319.05,318.52,318.79,313.42,302.97,303.47,L7
1999-12-16 22:06:45+00:00,301.67,306.81,306.45,308.34,313.69,321.10,319.24,318.86,319.00,319.56,314.44,304.94,306.38,L7
1999-12-25 22:00:28+00:00,305.33,306.99,306.30,308.51,314.30,321.95,319.21,319.22,319.71,320.04,314.76,305.60,307.58,L7
2000-01-26 22:00:26+00:00,306.75,306.75,306.10,308.57,315.00,322.47,319.06,319.54,320.45,320.51,314.79,306.10,309.18,L7
2000-03-30 22:00:09+00:00,315.54,308.59,308.69,310.97,317.85,325.13,319.17,318.29,322.48,322.64,316.84,308.84,312.24,L7
2000-04-15 21:59:55+00:00,307.75,309.99,309.48,312.21,318.96,325.87,319.12,317.27,321.23,322.85,317.33,309.62,310.68,L7
2000-05-01 21:59:54+00:00,303.94,309.52,310.96,313.80,320.79,326.68,319.26,317.46,321.47,324.51,318.44,310.53,312.10,L7
2000-05-08 22:05:56+00:00,285.85,309.52,308.13,311.18,318.88,325.58,317.97,316.46,321.03,323.92,317.76,309.32,310.35,L7
2000-05-24 22:05:46+00:00,272.44,309.52,308.13,309.35,318.19,324.57,316.46,315.64,321.51,323.62,317.41,308.77,309.53,L7
2000-06-18 21:59:27+00:00,252.46,309.87,308.19,308.92,317.95,323.18,309.64,311.71,319.49,321.78,315.28,305.46,303.67,L7
2000-07-11 22:05:17+00:00,233.05,310.35,301.20,305.35,315.57,321.06,307.45,309.68,317.36,320.23,313.81,303.43,299.56,L7
2000-08-05 21:58:44+00:00,216.33,301.49,300.05,304.26,314.85,319.92,306.97,307.96,316.99,320.33,314.27,303.50,298.65,L7
2000-08-12 22:04:53+00:00,220.43,297.73,299.63,303.84,313.62,319.11,306.75,307.33,315.15,319.40,313.87,303.41,297.97,L7
2000-09-06 21:58:22+00:00,227.55,296.82,300.33,304.65,314.34,319.70,308.15,308.02,316.10,320.49,314.89,304.29,299.63,L7
2000-10-08 21:58:00+00:00,229.54,297.55,299.84,304.54,314.68,319.31,308.37,309.33,316.19,320.06,314.63,304.11,299.83,L7
2000-10-15 22:03:56+00:00,234.52,294.78,296.81,301.37,311.77,318.66,308.30,310.68,317.08,319.43,312.96,301.22,298.17,L7
2000-11-09 21:57:57+00:00,249.42,294.90,296.51,301.91,311.76,318.41,307.86,310.88,317.49,318.85,312.68,301.31,298.02,L7
2000-11-25 21:57:58+00:00,264.01,296.40,298.37,304.39,312.84,318.50,308.94,310.70,315.53,318.22,312.35,300.57,296.83,L7
2000-12-18 22:04:13+00:00,278.68,297.10,298.95,304.88,313.12,319.61,314.48,313.22,316.20,319.20,313.54,302.50,299.94,L7
2001-01-28 21:58:08+00:00,293.62,298.56,303.77,307.78,315.24,321.34,316.29,314.76,317.80,320.98,315.41,304.64,303.83,L7
2001-04-09 22:03:53+00:00,314.47,305.41,304.33,308.01,314.26,322.18,316.24,314.63,316.03,320.12,314.03,303.29,301.07,L7
2001-04-18 21:57:44+00:00,307.47,307.76,308.11,311.86,317.15,322.12,316.10,313.46,315.88,320.91,316.88,307.07,303.75,L7
2001-05-11 22:03:45+00:00,284.29,298.34,303.50,307.48,313.66,318.66,313.41,310.51,313.73,319.26,315.42,305.96,302.12,L7
2001-05-20 21:57:28+00:00,268.54,286.43,303.50,307.77,313.76,318.41,312.40,309.60,313.18,318.85,315.17,306.28,300.97,L7
2001-06-05 21:57:16+00:00,245.58,263.82,301.91,306.33,313.94,319.37,313.60,310.46,314.29,320.75,316.72,308.47,302.63,L7
2001-06-12 22:03:24+00:00,239.42,253.53,295.78,302.36,311.46,314.32,308.70,310.46,314.29,319.48,315.56,305.95,302.63,L7
2001-07-07 21:57:00+00:00,221.71,240.25,294.23,301.28,311.66,314.14,307.71,311.30,315.27,319.67,315.83,305.02,301.22,L7
2001-07-14 22:03:09+00:00,218.01,237.20,294.23,301.28,309.69,313.22,304.28,311.09,315.32,319.19,315.18,303.75,299.92,L7
2001-08-15 22:02:38+00:00,210.62,231.32,293.83,300.65,308.43,313.14,303.93,310.37,314.13,317.85,313.70,301.65,298.89,L7
2001-08-24 21:56:24+00:00,218.18,236.90,296.16,301.30,309.79,314.03,305.97,311.52,316.01,319.10,314.91,303.48,302.33,L7
2001-10-02 22:02:04+00:00,226.80,243.65,298.39,301.98,309.69,314.44,306.10,311.41,315.91,319.33,314.54,302.96,301.34,L7
2001-12-14 21:56:17+00:00,255.31,262.45,307.87,305.02,309.37,316.71,305.69,312.19,315.88,319.69,314.77,302.43,303.92,L7
2001-12-30 21:56:13+00:00,255.31,262.45,307.87,305.02,309.37,316.71,305.69,312.19,315.88,319.69,314.77,302.43,302.58,L7
2002-02-16 21:56:30+00:00,310.23,303.19,307.10,305.69,314.13,319.64,314.54,313.38,318.63,323.33,318.27,310.36,307.76,L7
2002-03-04 21:56:33+00:00,315.83,306.20,305.39,306.18,311.30,317.75,311.08,309.92,315.31,320.72,316.33,308.87,306.29,L7
2002-03-11 22:02:43+00:00,315.63,307.36,306.04,307.30,312.28,318.45,312.00,310.63,315.21,321.34,315.50,308.92,304.91,L7
2002-05-07 21:56:27+00:00,316.29,306.41,304.53,308.09,313.71,319.18,313.84,311.39,315.66,320.74,314.54,307.86,304.90,L7
2002-05-14 22:02:31+00:00,316.29,306.41,301.75,306.18,310.28,317.07,314.72,312.88,316.48,318.78,312.96,305.62,303.78,L7
2002-06-15 22:02:19+00:00,284.15,305.05,300.73,307.12,311.22,306.23,308.90,308.64,319.96,317.21,310.84,302.79,304.22,L7
2002-07-01 22:02:14+00:00,284.15,305.05,304.89,307.12,306.81,303.31,306.61,306.08,315.13,313.82,308.98,299.34,302.66,L7
2002-07-10 21:56:01+00:00,261.47,305.05,304.89,307.12,306.82,305.15,308.38,307.41,314.16,313.33,308.39,298.39,301.05,L7
2002-07-17 22:02:08+00:00,250.04,305.05,304.89,304.82,306.39,302.82,306.46,307.97,314.28,313.55,308.90,298.23,300.12,L7
2002-08-02 22:02:01+00:00,241.82,300.26,306.48,307.22,308.90,305.88,308.25,310.18,315.52,314.42,309.95,299.66,301.96,L7
2002-09-19 22:01:34+00:00,209.32,294.69,307.05,304.87,305.48,301.31,305.69,308.75,311.54,311.10,307.55,294.58,295.32,L7
2002-10-14 21:55:19+00:00,227.81,300.78,308.06,305.84,307.15,304.02,307.50,310.07,313.27,312.49,308.65,296.52,297.80,L7
2002-10-21 22:01:36+00:00,241.08,303.47,308.12,306.76,307.84,305.69,308.38,310.34,312.80,313.09,309.32,297.31,297.96,L7
2002-10-30 21:55:25+00:00,251.66,305.77,309.05,308.14,309.59,307.99,309.69,311.99,314.67,313.99,310.13,298.81,300.70,L7
2002-11-06 22:01:41+00:00,258.95,305.10,308.33,306.58,308.55,307.07,309.18,311.54,313.72,313.46,310.43,299.21,300.46,L7
2002-11-22 22:01:57+00:00,258.95,305.10,311.25,308.01,310.26,307.64,308.30,310.20,312.29,313.64,310.50,299.31,300.11,L7
2002-12-08 22:02:03+00:00,264.32,303.46,309.31,306.48,309.36,307.41,307.77,309.38,312.31,313.64,310.50,299.31,300.11,L7
