,dates,usa_CA_0113-0000,usa_CA_0113-0001,usa_CA_0113-0002,usa_CA_0113-0003,usa_CA_0113-0004,usa_CA_0113-0005,usa_CA_0113-0006,usa_CA_0113-0007,usa_CA_0113-0008,usa_CA_0113-0009,usa_CA_0113-0010,usa_CA_0113-0011,usa_CA_0113-0012
0,1984-05-04 18:01:45+00:00,215.43759345606446,214.37190361703443,213.4822895313439,218.3670932191879,223.03240326802,219.4378592476408,229.46895509429427,237.84898386769328,231.2495348740437,240.97185930086468,261.0875727273213,267.03072184537837,265.93916624489736
1,1984-05-20 18:02:16+00:00,225.61385529435927,220.66098742514916,226.3408119580604,227.8877021479612,222.46410344971818,224.7326664884295,229.5001390492092,235.64588569539575,229.27316844208087,240.29050606833172,252.94462813399224,262.9516498492318,270.41687106725306
2,1984-06-05 18:02:38+00:00,227.58229349639979,223.8848568865672,232.11211086727394,230.4646441825256,229.70638531398572,233.4544352025602,230.83975481665288,236.4402470143707,233.3803259469966,238.80378827383518,258.04913782582605,263.2092844785992,275.5044260669882
3,1984-06-21 18:02:54+00:00,223.84722798346453,228.19468449364487,230.78969741691668,233.57150435619022,237.46470328690796,237.9022697686338,243.38315863194427,249.70829800569365,242.30331539666233,242.7237533310968,259.08332465373945,267.24288050422723,279.7721204735035
4,1984-10-27 18:04:31+00:00,218.28402034212252,222.74715131042888,219.95329439165317,227.52038468437465,228.52806920308194,225.4323345829303,234.44137626915682,234.64351905282393,234.60114965169555,231.90395464733732,264.7543653525912,273.9076847601573,284.28392805957213
5,1984-11-12 18:04:23+00:00,202.59669115622134,200.1351146286027,207.2684316165504,218.40655369007814,212.2565083845601,218.1714115551019,222.35656974665218,226.53917329577112,206.71734611626272,,,,
6,1984-12-14 18:04:35+00:00,207.41337576661905,209.32968675920438,217.2792941488432,224.65688399546485,220.27525491719825,227.6318309431408,233.57770805646976,236.01501351807497,232.7683417498842,237.8646762211654,250.74773873784252,257.7616369684639,246.4551311286142
7,1984-12-30 18:04:44+00:00,218.43767390699668,222.3285943096396,226.89333663122034,231.5189441143066,234.85371339002725,236.5953617126952,248.43549266644808,250.22570945477725,247.1763177266698,253.86798919372228,262.36370000766726,254.9119680542371,200.96375297689286
8,1985-01-15 18:04:51+00:00,219.3130878219429,216.78801224208277,217.01154003389115,222.46697212098843,227.20226608381563,222.03880002228854,236.28926770764195,236.8472285708395,231.82814054892575,236.9096108801935,243.11892907139406,234.52382413020146,209.6222499352515
9,1985-01-31 18:04:55+00:00,214.75122133395047,215.91610356787228,220.83430258063868,226.60820906789937,224.63418989530032,227.40311061390565,233.61926578562392,231.72399783704978,228.9065472333309,229.4723198710475,240.2897617019886,235.5081753511479,226.40685630973303
10,1985-03-20 18:04:55+00:00,201.9972685396464,211.7558472368708,211.85628338374005,211.3939492781323,214.3451703254292,216.22126878764257,222.86510474134846,221.7691735093757,207.0899673398991,207.57200097050566,225.48791437106303,219.92286386952432,257.0582155186091
11,1985-06-08 18:04:37+00:00,226.062995900082,219.68552107816862,230.06892510408872,226.64936954900688,227.5830795659898,232.85934257542175,228.35886597765202,231.8369267249094,230.88595249728635,,,,293.6353426813682
12,1985-09-12 18:03:49+00:00,227.61591243548082,224.13896328901228,223.64550908596334,233.77696221971675,235.3575368724027,237.2052614849236,247.56086249682846,249.4930208755242,245.6337817302416,,250.255581400798,254.19622638584445,
13,1985-10-14 18:03:28+00:00,216.7055521247292,216.7362160184567,212.94479032546147,221.34955518179177,227.954847877744,220.18184352006213,219.61222399131805,225.54100865073835,221.21324372099818,202.64074618103194,191.4179276265607,,
14,1985-11-15 18:03:01+00:00,213.6872606740082,209.55109689796143,216.68927654702617,222.66476000698947,218.578289961388,224.90637856009928,232.56215968872624,233.35538226724148,220.1330503339883,224.44827434484958,,,
15,1986-01-18 18:01:49+00:00,213.60943766897844,209.4630410457945,211.53594770780063,215.93908821869462,213.42798017616516,211.0740489481738,220.88753235773592,223.7074646366788,218.86783771425436,219.4736601068414,227.15469893025036,262.50122228714406,278.9766686154706
16,1986-02-03 18:01:28+00:00,196.66780560395802,192.21936151802777,187.69576862899982,184.72170514019066,180.99489918178065,197.60837255772356,192.18182578549133,206.61082342681414,203.4057293043685,211.927174987439,226.00718063163868,236.74412059798829,244.21467294939487
17,1986-04-08 18:00:05+00:00,196.24609872524888,194.63502528120623,198.54190888667742,187.46331135403508,180.6461999291749,188.50116221954843,188.820982566425,194.05501488285503,191.50866001972966,196.7065730262018,212.33964077586916,208.39416245398036,190.40576131510022
18,1986-04-24 17:59:43+00:00,196.32895653144064,199.78911136554953,200.89905103835486,183.63107030114475,176.3697796532242,181.79336206540648,187.1801825881402,191.10173657505246,191.71508838668916,192.0509870365947,210.47335788095467,210.91730989062074,188.55495876388787
19,1986-05-10 17:59:18+00:00,211.3928062971935,212.53454008236255,208.17719599586263,202.1934923575521,196.16653746406263,187.97443570730238,208.70262284396523,203.02926481134654,198.1638306294477,208.14403988156727,217.66701693161147,216.0143819448519,198.96067850513947
20,1986-05-26 17:58:51+00:00,,,,,192.1695889799328,193.59687327592835,203.52785918715693,204.6465900726072,203.42317978250122,,,,
21,1986-07-13 17:57:19+00:00,227.23528611282396,221.31466357949947,218.87496836224358,219.01861253101885,213.94279197178355,217.00654217591588,222.1255660061294,222.23914443998075,210.33055126701223,223.02879018490106,232.06756727435365,236.92279387731764,278.8565400087762
22,1986-07-29 17:56:45+00:00,225.6516595027538,221.58960713059497,219.77453509006398,221.57442728083475,215.17378655557602,215.7965114025116,222.541094925949,224.872573547262,211.42549250105424,221.5328950113216,232.3216440849749,248.04099225384303,279.24497539650145
23,1986-08-30 17:55:34+00:00,207.90382425433052,206.0620824006245,206.49613048074852,202.92153776656593,208.83869881765966,206.83370509375723,209.12138165830874,213.3245260200432,200.14978242434685,206.33279300547878,213.9430949056632,265.63178609028427,276.7583425089563
24,1986-09-15 17:55:02+00:00,228.49515684054316,221.26012547391468,225.04814109930533,224.54476364216367,215.8456374122904,219.23572560079464,224.2709670954143,216.05430401715273,203.7237657974067,212.0268284807038,,273.5121700166461,279.19642134961407
25,1986-10-17 17:54:01+00:00,208.08306499562673,207.57784860690015,206.5998066860157,210.24171070801762,203.54531211875712,202.55242243974465,209.87696698379284,201.87723889258476,192.25303673562263,190.5860325231645,199.76018355571688,252.53602509828337,272.6157168660573
26,1986-11-02 17:53:27+00:00,197.56965236316543,185.5722461008583,180.21504684120572,181.9175865320438,177.9560500254329,183.69945761356007,194.4265555051316,198.37797247354325,188.94819708939298,191.62368495555347,188.2707489131917,,
27,1986-12-20 17:53:28+00:00,194.64563208250013,197.25501555029857,206.1937981591322,198.94318411418334,197.569405587408,205.4475914571347,204.93075928511132,219.56287932467137,205.3023930859832,213.48253876633459,233.956572331328,239.46772543229596,
28,1987-01-05 17:53:57+00:00,206.12375229736824,209.43461437544454,208.4141319532755,210.13196634315554,211.83935544999613,211.21830139335592,221.46314228901312,218.81392728009183,218.99967090967078,217.81107681868986,237.2244907573419,222.1595167717434,268.68599731513984
