,dates,aus0257-0000,aus0257-0001,aus0257-0002,aus0257-0003,aus0257-0004,aus0257-0005,aus0257-0006,aus0257-0007,aus0257-0008,aus0257-0009,aus0257-0010,aus0257-0011
0,1987-05-22 23:08:32+00:00,216.25235674424889,210.3689321450009,201.8341585900866,196.55985471428292,181.14634080319453,180.96135039857643,195.93234702995022,205.24672538952106,210.2160536571841,222.2785884471816,208.01090850398725,204.18915301674807
1,1987-09-02 23:16:50+00:00,212.89704107836081,200.8890232732531,206.64213906199592,189.1820584541783,172.91878276301156,165.7690769736652,176.46499885310317,183.36244755203785,204.57601664213914,216.05863813020738,196.87386626043866,186.26706048824514
2,1987-09-18 23:17:14+00:00,228.0415249890161,222.6640237100888,224.8570768240031,212.23377375206866,197.55562603551724,180.44799079888682,187.04571252774824,198.80308767112825,214.3463180836496,233.38695399076013,210.6979864335007,200.49932536630314
3,1987-09-27 23:11:15+00:00,238.16819034074715,225.2003586008286,230.19435514908915,220.11170844695727,205.41248034460452,193.8583277247475,197.03598873567435,209.87628360615858,221.22362342455082,241.21854644777352,215.96294657926168,214.30465858074652
4,1987-10-04 23:17:34+00:00,219.04554470231136,211.81346144082826,213.81698897193624,204.05863207068748,183.43251759396094,174.6283525465522,179.208421528819,189.04645616792297,204.2683593402108,214.55523666848043,205.60387830827307,190.81006704862168
5,1987-11-14 23:12:35+00:00,242.30173666374557,234.25191969709968,230.1439198400061,217.4916263102734,204.3570160773733,194.47834812715027,198.72063822582248,198.86272247054356,208.7182750957659,226.18977406125518,203.80403252567922,199.48557984927842
6,1987-11-21 23:18:29+00:00,223.08799885377152,218.44520952911486,222.8378399702242,206.08119624474114,191.7232467002669,186.97575957589805,193.74427008112096,198.1971433866174,208.82096112253262,227.45967170094437,203.9554819143059,198.86509885136968
7,1988-01-08 23:19:14+00:00,253.04794110510852,247.84146903582737,234.3361548289642,228.3088789035777,211.200715768222,186.2988148483003,203.3621344581882,216.3519206317985,215.29279760083878,235.3448694770112,224.04423560508354,208.9558769380559
8,1988-01-24 23:19:32+00:00,235.19142071912032,224.42267552933575,221.03312627550463,206.77713934358442,198.1982429043322,175.891659352462,192.90384312824844,202.24924828216658,205.94095004349418,227.75764769712504,203.30526034778705,199.6490138500661
9,1988-02-09 23:19:50+00:00,220.27438740576355,216.9988475212687,211.62883652980042,202.95880498383815,186.02860731354266,179.7425511789924,196.76010316413127,200.55847902136108,213.73796626941458,223.61647891048153,207.44125302175993,197.55084654244513
