,dates,aus0316-0000,aus0316-0001,aus0316-0002,aus0316-0003,aus0316-0004,aus0316-0005,aus0316-0006,aus0316-0007,aus0316-0008,aus0316-0009,aus0316-0010,aus0316-0011,aus0316-0012,aus0316-0013,aus0316-0014,aus0316-0015,aus0316-0016,aus0316-0017,aus0316-0018
0,1987-05-22 23:08:32+00:00,,177.9482982610136,196.17537806928823,199.86889374826282,194.8334491171446,197.49556001822168,188.09245471631607,186.52149650672524,189.59230884124355,197.62725441225896,187.23321856450644,191.93130977306916,196.1538690014089,193.31241343644902,197.05176617893926,197.35474250143878,203.1577884468008,205.82738830611424,211.84510645611505
1,1987-05-29 23:14:53+00:00,,170.43254538137074,188.87797535664646,193.0731702281725,182.60908156346161,188.7725244213333,181.79030423927964,172.53996097355025,182.2751953489683,185.37004654140225,182.75141698195608,186.2152149511598,188.93846619458577,188.60954542243925,192.2863859423827,191.20230872374864,196.27678604534714,200.01729280854408,200.9366321985347
2,1987-08-17 23:16:48+00:00,198.54527419307573,217.12996536177303,235.3470968363127,228.71387524533174,211.62982812363893,213.4330455571713,223.0408998797684,203.99943739704133,201.6433821348321,209.4175602482959,217.92090520750818,216.58761739974344,210.67011621282336,206.40103668450558,214.12413344374215,211.02897860683834,214.1872187345569,220.75360315230546,220.61072610706225
3,1987-09-02 23:17:14+00:00,200.29793025942357,198.99209391826204,215.37003337045468,208.5793367768046,198.07470154534295,199.67476797094974,201.34841563336545,192.1812367878944,188.86898124231521,189.51727108179094,192.66724962216983,190.91869946509365,195.3601783698875,195.65857863355333,198.8705946490972,195.3316423474957,197.49591677343193,200.9534889108035,203.52555726830474
4,1987-09-18 23:17:38+00:00,206.43642186114008,212.60189377270356,237.3913453432951,225.14028530635247,215.61787462933097,211.96033501736028,209.41450737401019,205.3447947100508,207.12897464772107,205.55095474947325,205.9072290788896,205.1101453789766,209.66367758089595,208.88587752911403,209.7189324509008,204.98415887697263,209.1677918168383,213.6273627578674,218.60315416369693
5,1987-09-27 23:11:39+00:00,210.43341842467265,214.51658906964934,233.36789165235436,228.96381811697748,228.3287396531584,224.16644497926794,218.57450303602465,220.61787430861818,211.4954704715213,210.7386775170463,209.57676411898552,213.7488125910814,214.1511828131653,213.38564143606283,211.46614350537627,215.0230549401628,216.13874358668377,217.32426515540448,222.97394801916897
6,1987-10-04 23:17:58+00:00,199.34946525463832,211.92844776051626,227.1827705229391,229.46988284741957,224.03872479481836,220.36080696211164,215.08302655964596,208.72382401897795,207.6632053920095,200.97619251453895,199.15785584279482,200.70645511951773,201.23009903974798,200.74864630670493,197.1699143743,203.95737780768442,207.63404671122862,212.27018265223427,210.67885319585656
7,1987-10-13 23:11:57+00:00,208.99212893194138,232.46472954092218,246.34100952246996,236.79956780162655,231.99447386230725,227.50920420939346,222.29650676992344,218.18524406141108,217.83452605071528,206.51386641016302,208.27463527420173,212.3612594078317,210.49704206340198,204.1057383237372,204.45905378648268,208.78506536579613,210.65628284633505,209.92087745913057,217.24496301390525
8,1987-10-20 23:18:15+00:00,,,220.87048825129907,218.0721814523924,213.66728911328005,216.43183425654252,213.16574601333915,203.8374352463516,197.56162592841463,194.4212833616621,193.57685449231565,198.29591556077003,198.9879958420122,193.64661949364998,196.2427522496772,202.23994924458043,202.71123002365755,197.37907413129852,200.87058274851117
9,1987-10-29 23:12:13+00:00,220.98437366076172,227.93385992698867,243.58703014141938,234.95829991972585,234.9993869313314,227.73207577804348,227.92629778971173,227.34606054575437,220.3579721980274,215.0231986918872,216.41676075968462,217.8892026555316,219.19215553568927,208.6925017436365,211.90228987083356,220.2201284991486,224.59539183603746,219.75806782811463,216.69186839600843
