,dates,per0170-0000,per0170-0001,per0170-0002,per0170-0003,per0170-0004,per0170-0005,per0170-0006,per0170-0007,per0170-0008,per0170-0009,per0170-0010,per0170-0011,per0170-0012,per0170-0013,per0170-0014
0,1986-05-05 14:36:17+00:00,243.24584219820434,255.4777490101731,281.8122099454297,288.3791657048367,286.4044417669438,288.6478350441425,274.3053743977358,274.4494157172875,261.13809181992315,245.27149467159836,231.63304120353388,225.97811401511316,208.58390560514846,191.38820449477674,158.397340783814
1,1986-12-31 14:30:37+00:00,253.83675470847436,275.33089052447775,289.0795991368923,285.0833804614115,282.0669728759993,271.58279876181206,264.6399079625422,266.06681604040716,256.7025671658576,250.5159938365262,242.04055877698454,226.23688358763349,219.939399728705,213.63333505584083,194.49505383782568
2,1987-03-05 14:32:51+00:00,255.82072744380017,278.1312974412633,291.5857621332905,290.2974783921822,286.6471547595247,280.06864738513815,268.17557169392046,267.2583889169695,260.07506782984404,253.8729921058721,239.51617323510982,223.3268842103539,221.6101103024792,210.8574836031565,202.92475171898874
3,1987-05-24 14:35:24+00:00,240.47247471164508,239.99724275224438,245.8409425217335,250.5040373785427,257.17851597022377,254.08707145809842,253.79980019022247,257.7359181234187,250.52852776982036,238.97505436213686,229.9233988856114,224.0803376292557,219.2226554935683,194.1589454094493,185.60674790688313
4,1987-12-18 14:39:56+00:00,223.88814126324178,253.15571698007642,267.4039835003449,274.6475062283475,263.68847780444844,253.04291449637478,242.13436272496364,241.63543164642948,236.1249893321622,218.9889585798195,227.06079577792093,219.0901109405513,201.3032015093612,192.39514913092063,166.17361119063287
5,1988-01-03 14:40:12+00:00,240.2694977386938,262.15502696280146,277.51863337543114,269.6667133711516,272.8918330359633,261.5371570169839,243.507075153408,240.6177411506693,245.42391762702516,233.99154021822267,226.82350631394118,217.5284691795059,212.48794394929433,204.31120061896746,187.1185602368035
6,1988-03-23 14:41:20+00:00,224.1256053665715,226.69734612749218,238.4483289419782,249.45399771795462,255.63129075729734,242.5300199138505,237.56761332658064,240.65817547686623,235.5102422802479,224.34454411682356,215.83059804044026,213.04667015995258,203.71084354331464,190.76688252521208,166.7136460748327
7,1988-04-08 14:41:26+00:00,228.65680060438947,235.52469784316403,253.58825415272426,251.1843024286585,263.89238527509343,248.62366659877685,251.21568346734486,249.11181641170995,236.55960860831715,237.1237742105365,223.98359989246967,214.34209771663427,210.67750558879527,201.14238980727498,179.41990293575245
8,1988-04-24 14:41:31+00:00,193.91976485389938,,,,238.06764934150996,232.1428072489125,227.09891484696072,240.28700243697847,236.8308467019075,228.6630032780368,220.02812426436074,222.6234405457388,210.0643426341687,197.11513730202466,175.53790064408034
9,1988-11-02 14:41:57+00:00,,219.09834884169203,228.52780572336286,231.9276348546932,228.23480879069007,225.95087080477978,220.00277227049654,220.627005020331,229.52121962288584,233.1576704739906,218.089572529006,202.9028137692862,199.79179246858675,194.4566044774258,182.65352775660577
10,1989-03-10 14:40:50+00:00,,,,,,,,,,,,,,,
11,1989-05-13 14:39:54+00:00,,,,,244.85980474653758,233.08041086370022,213.09441951357874,215.32191818519212,194.85544408889194,190.2462651828466,188.5031834664309,180.8284732552869,161.2803888418325,166.24897613286103,130.80144511817065
12,1989-10-04 14:36:59+00:00,,192.17925210019666,199.2612057346152,198.40887124389747,205.19350508567467,198.55176781821012,192.4423068861764,196.28254444813135,192.5086099742299,187.0001381646806,195.52749361915,194.79564835661466,188.65905659451354,181.65492080875373,142.17019602825658
13,1989-12-23 14:34:34+00:00,222.07475943833492,224.84002914974488,240.7567258881443,236.89218533420927,228.09272048531335,227.17797276481897,215.11193358646304,216.73892896849418,221.95700813603332,215.41792281108388,199.5290670242785,203.08706501192964,194.06405441423945,191.52822473503156,158.85107504482644
14,1990-02-09 14:33:01+00:00,228.1757577311363,233.2563491391767,236.22386440930578,236.7003942487442,238.5849131183194,228.29124051508217,221.27129018138885,219.57167698447245,221.58083143465802,218.26450253052488,209.3341582265416,205.0609792254216,193.32538225528324,185.72309451836412,167.11296217818636
15,1990-03-13 14:31:57+00:00,,203.57838627306128,207.23304193861668,227.72296571477037,231.0651107051707,217.62242082359495,204.77249905589446,200.09480636118386,202.3910208786735,200.69669612119608,198.2378773119159,192.9929981748698,191.672859845076,180.00521697997874,161.0093331550873
16,1990-03-29 14:31:26+00:00,,216.1444163677264,232.05573340787774,235.94941836058496,229.9976172220753,221.24927906668032,214.05266380982346,214.36830977169086,210.77299117480766,214.93191890263108,204.79122858463873,199.77972687988242,201.39879859322662,194.89050336428082,158.90711886644027
17,1990-04-14 14:31:34+00:00,,203.70074377007472,207.62643424289325,213.93623769043535,225.80621857906172,225.03296214850923,217.4807358459366,222.02352985999187,219.11271889879103,214.89083893023874,202.23806144805243,204.28031592676308,208.9830156532879,190.39438644510656,160.04730254346273
18,1990-04-30 14:31:25+00:00,,200.73705499119015,206.30060209083047,216.43605760000182,223.30933973868983,223.64188428082724,213.14853733593452,212.49927349096183,208.2587612045408,207.57969213737582,198.67284773572425,204.23556528839077,204.84228408418684,194.94730783720172,165.10188436923414
19,1990-05-16 14:31:37+00:00,,,,,,,,,,,,,,,
20,1990-06-17 14:31:30+00:00,,,,,,,,,,,,,,,
21,1990-07-19 14:31:24+00:00,,,,,,,,,,,,,,,
22,1991-01-27 14:31:54+00:00,,,,,,,,,,,,227.93401758813536,153.20773925465966,,140.64073624392958
23,1991-02-28 14:32:23+00:00,,207.52393156734811,221.73976689293326,216.85570858062337,208.45204868734905,,199.83112316651844,197.96559793459932,205.93674458932136,206.69881410382317,203.39233411005904,204.55749078931322,197.87751176150442,181.43857594571125,153.4166562368675
24,1991-04-01 14:32:59+00:00,,219.48582586427418,226.50871144195975,223.59757028975432,226.1590812288111,215.95032044246716,214.09402652229943,218.11568121493076,212.0445304294614,213.5148633950713,195.93615473638516,199.37838279717636,203.75590854405812,193.420539160965,170.01239482380637
25,1991-04-17 14:33:17+00:00,,,,,,229.55982165507737,210.55739896288125,252.5977673303862,197.2378354829843,180.66595677925534,172.56040808028305,170.1384202488364,173.8726708018466,178.56734341840135,
26,1991-05-03 14:33:36+00:00,,,,,,,,,,,,,,,
27,1991-08-07 14:34:52+00:00,,,,,,,,,,,,,,,
28,1991-10-26 14:35:29+00:00,,192.13637862384454,193.70922066142634,186.9121469249225,194.1872103759345,195.68386208681983,174.66495553926765,188.45384793362462,195.65143650945367,189.9049532145273,193.6481273228434,,,,149.87235487928143
29,1992-01-30 14:35:41+00:00,,190.9808114396897,190.42699198071344,193.14345047073522,203.60669353673697,192.183436998207,190.16917116750193,200.46286467938663,198.33030304647707,192.520984342393,187.27794807647362,188.3941990712477,175.97454553689198,173.66694469478637,146.49570542254625
30,1992-03-02 14:35:30+00:00,209.86717515550154,198.4846775268039,200.83676717816735,203.24842227347315,212.94545725135157,199.14411430784938,196.38670349489908,205.56857042053076,210.19381177265043,205.12127658819506,191.98046854456317,193.35616552221882,187.98817766011433,184.27638093736738,172.86825717713026
31,1992-03-18 14:35:32+00:00,,210.61307933982397,203.3201877035652,209.16170737457284,217.94295213305773,201.7045017521462,211.60009808349952,211.20279651888472,218.6084247348602,208.28436059203457,204.55583015870855,191.3374271260521,193.66773998652042,186.03835945231788,182.23065966700688
