,dates,chi0312-0000,chi0312-0001,chi0312-0002
0,1985-01-25 14:04:03+00:00,221.20991000493714,214.26127659075473,210.16165566989193
1,1986-01-28 14:00:46+00:00,201.19963636206484,200.04594726176248,191.63235626338894
2,1986-03-01 14:00:01+00:00,217.05994399711136,207.64666579880088,202.1876287360883
3,1986-04-02 13:59:23+00:00,214.792010702373,198.2385313236497,203.54404789897166
4,1986-05-04 13:58:38+00:00,209.29737891729755,200.5152873498046,195.72860780931657
5,1986-06-05 13:57:43+00:00,214.00839600764738,201.4038290235675,129.9923483360632
6,1986-07-30 14:02:04+00:00,,,141.0623601496505
7,1986-08-31 14:00:53+00:00,206.56915988996124,191.95322646500532,170.58151904792433
8,1986-09-16 14:00:22+00:00,233.3267922260441,199.93896980896312,190.96795728120776
9,1986-11-03 13:58:46+00:00,219.82979896874087,201.0587716667781,197.53935067901395
10,1986-11-28 13:51:58+00:00,208.18493181859682,200.52050876040425,198.50658535834395
11,1986-12-14 13:52:25+00:00,196.12574784487336,200.34993304360927,197.41706468879136
12,1986-12-30 13:52:55+00:00,234.24385393471522,191.81182765224887,177.9968530736178
13,1987-01-31 13:53:53+00:00,215.27449146635232,189.61875873924865,189.09740132771427
14,1987-02-07 14:00:21+00:00,207.07020019679226,204.70727230854422,198.33933723793055
15,1987-03-27 14:02:09+00:00,212.90748505569346,211.1838664203609,203.490858031446
16,1987-11-06 14:07:44+00:00,205.4741175335877,195.32953180863566,194.6885532354283
17,1987-12-08 14:08:17+00:00,228.78390282536236,197.33593211616898,189.10903992427572
18,1987-12-24 14:08:32+00:00,214.56150370146747,202.44688756077406,189.728013330743
19,1988-01-18 14:02:48+00:00,210.54942715940444,206.61358415540124,204.6673613982982
20,1988-04-07 14:03:45+00:00,214.21446827894582,210.3354806722883,208.0529514497951
21,1988-04-30 14:10:04+00:00,205.1692099340146,203.72203047781588,192.67809567830207
22,1988-05-16 14:10:15+00:00,208.19592538903092,203.3633623961798,159.69345786855442
23,1988-06-01 14:10:21+00:00,220.3498930659757,203.86353187728648,
24,1988-07-19 14:10:33+00:00,211.17678947322406,202.22184866679788,109.02944168867919
25,1988-08-04 14:10:35+00:00,219.58339030973096,205.6470523376997,197.92662350974229
26,1988-08-20 14:10:36+00:00,220.35939620070326,202.1028534438649,195.2402570124483
27,1988-09-05 14:10:39+00:00,222.81185430602068,209.03661457122686,212.73715638354506
28,1988-09-14 14:04:25+00:00,219.2994988380287,209.61944826464756,202.06766695240083
29,1988-11-01 14:04:16+00:00,218.17333412816257,204.36495823101316,198.91589976573067
30,1988-11-17 14:04:14+00:00,211.7330665140706,204.58266430555813,190.33047725226587
31,1988-12-19 14:04:00+00:00,223.996917761242,205.15104250377908,197.85352092014253
32,1989-01-11 14:10:04+00:00,213.4431430711942,198.74835777202625,196.96255426778865
33,1989-01-20 14:03:39+00:00,208.40728290846462,207.1040316340523,203.39084662502574
34,1989-02-21 14:03:35+00:00,199.4369052054268,190.11672032438395,200.432867586037
35,1989-03-25 14:02:36+00:00,231.14636685131646,192.30785764433014,182.61717078134095
36,1989-04-10 14:02:49+00:00,210.00006565380596,204.2589245081281,195.77915644748555
37,1989-04-26 14:02:30+00:00,198.08147239292657,192.85901645229058,175.54713932667227
38,1989-06-04 14:08:05+00:00,195.639062989647,196.37364139276966,
39,1989-09-08 14:06:00+00:00,210.6617808519533,196.12251519310433,196.58215264577856
40,1989-09-24 14:05:35+00:00,211.18947607492353,199.4405517447466,202.06762182484633
41,1989-10-03 13:59:20+00:00,210.30907454084496,196.21022547600572,182.8322530439106
42,1989-11-04 13:58:20+00:00,221.01540966431608,200.39239854926666,192.068856242287
43,1989-12-13 14:03:23+00:00,198.04394105920355,185.37460423145356,177.6925423119221
44,1989-12-22 13:56:55+00:00,,194.16295266086263,179.79608761812224
45,1990-03-03 14:00:47+00:00,205.5019208560075,203.0048422588388,190.57097781117082
46,1990-04-29 13:53:47+00:00,217.7164821784673,208.73395703883514,190.329227195587
47,1990-05-06 14:00:01+00:00,221.38876059591024,201.25274440034462,76.1017818740747
48,1990-05-22 14:00:04+00:00,207.80720135793248,193.77941600436588,80.20485820635982
49,1990-06-07 14:00:02+00:00,219.64341025352638,194.1984404901101,78.865172010506
50,1990-06-23 14:00:01+00:00,217.31378136444326,190.37120290570041,71.22780805163073
51,1990-07-09 13:59:59+00:00,222.3974167290556,202.97435891098178,86.98506119363957
52,1990-07-25 13:59:55+00:00,229.77151817476206,193.35355814251332,77.50664009372298
53,1990-08-19 13:53:37+00:00,238.19908431752032,200.50951163878034,168.29684016549498
54,1990-09-11 13:59:42+00:00,246.60080203467373,196.92469772787692,188.67059845299468
55,1990-11-07 13:53:09+00:00,214.58579371516555,198.08620884299253,188.57313139930716
56,1991-01-01 13:59:43+00:00,230.03321710710844,200.76627039316693,201.38909843276005
57,1991-02-02 14:00:24+00:00,210.787572286183,182.37683308796363,181.54000383917486
58,1991-04-07 14:01:37+00:00,214.14184120383203,189.6916772500705,181.39406466859967
59,1991-04-23 14:01:52+00:00,189.2613545269682,189.60826942974876,
60,1991-07-05 13:56:53+00:00,246.2032318072025,203.1050684285065,
61,1991-08-22 13:57:15+00:00,238.61579150633105,205.79255645262106,186.97591677562997
62,1991-09-07 13:57:30+00:00,234.9296806273747,203.6127693580066,183.3042096264109
63,1991-09-30 14:03:49+00:00,246.06477754425032,197.36502459670322,194.60960712102087
64,1992-02-05 14:04:04+00:00,228.29657600070078,191.76343708091878,193.18892362417523
65,1992-06-28 14:03:04+00:00,233.50198614077567,203.07502091239297,
66,1992-11-03 14:01:06+00:00,198.36816029636316,198.00664748699702,182.86928137881245
67,1992-12-05 14:01:03+00:00,208.44276037911064,201.39268752601214,196.01076774648487
68,1992-12-14 13:54:57+00:00,202.40445261103017,200.34548799620418,189.63341728986177
69,1992-12-30 13:55:06+00:00,203.85636277039356,195.83116309750778,195.2422861434737
70,1993-01-15 13:55:19+00:00,209.1421558527119,200.98006736558892,199.12756361195417
71,1993-01-31 13:55:30+00:00,215.97153051690185,205.1032251109296,193.5344509847241
72,1993-02-07 14:01:45+00:00,210.4608939637905,191.97840875971738,194.64417929196748
73,1993-02-23 14:01:49+00:00,213.90490418347676,199.36108120460437,193.00304929723455
74,1993-04-05 13:55:54+00:00,232.55560303398636,193.67762058266436,183.02653357212424
75,1993-06-15 14:02:22+00:00,217.1455714322866,202.4967639004459,
76,1993-08-02 14:02:14+00:00,196.77478651868927,204.23956956965063,
77,1993-10-21 14:01:59+00:00,223.19782779845835,195.10538340580155,184.84931343059398
78,1993-10-30 13:55:46+00:00,230.76751275230674,190.84804100235675,188.26162278323565
79,1993-11-06 14:01:53+00:00,218.48288571217122,200.0568889136592,192.07470996276533
80,1993-12-08 14:01:42+00:00,225.55675263466773,184.90768028813102,178.8231264849065
81,1993-12-24 14:01:33+00:00,228.54046582406764,191.2359588814921,174.85999759652674
82,1994-01-25 14:01:07+00:00,209.75316655867107,183.45695502650895,165.26694348385206
83,1994-02-03 13:54:52+00:00,207.82343103455213,197.67002100926607,183.35590757893274
84,1994-05-10 13:53:16+00:00,215.19542706795906,193.69870969747288,
85,1994-10-17 13:49:15+00:00,219.4776737227599,188.19085205358266,175.8420453377364
86,1994-10-24 13:55:12+00:00,239.15724984544272,193.5310005352376,186.3581551384384
87,1995-01-05 13:46:37+00:00,227.13469892369912,198.5970484953508,177.12700181908335
88,1995-04-11 13:42:47+00:00,231.10481633216176,203.18760491713897,189.48333480086396
89,1995-04-18 13:48:40+00:00,231.00708482114348,184.9475495848443,80.57174813641419
