,dates,chi0351-0000,chi0351-0001,chi0351-0002,chi0351-0003,chi0351-0004,chi0351-0005,chi0351-0006,chi0351-0007,chi0351-0008,chi0351-0009,chi0351-0010,chi0351-0011,chi0351-0012
0,1985-01-25 14:04:27+00:00,215.09225304221894,173.54259348170956,124.83683244806274,124.5798019931344,135.14541072962493,131.3442498749524,145.6663535448018,148.6605172406602,159.84701506237138,149.6721291463568,150.33425807671864,143.5082348203088,149.07045355800003
1,1986-01-28 14:01:10+00:00,204.46242678934198,158.5565299005042,121.50082535533473,101.61088517659826,106.92206868861332,132.89206075632475,167.67333732821436,162.13778200980252,148.07813765321868,154.35709555178929,155.5183943901896,135.04025013231444,133.55613100931623
2,1986-03-17 14:00:06+00:00,207.1357217641975,173.9445723918762,140.2087062967082,115.9545110302956,120.37533281413573,157.00715460743697,176.57451784127807,168.00951379692037,162.99725693503856,171.45393128018904,150.3392046607206,127.34343053845365,
3,1986-08-15 14:01:53+00:00,198.17612309304286,165.54445248374597,144.987424100401,126.6070791555282,,,,,,,,,
4,1986-09-16 14:00:46+00:00,186.25148376735612,155.25900563633814,115.98633815639722,,,,,,,,,,
5,1986-10-11 13:53:47+00:00,216.69428090123404,,142.2649804863519,135.32485982491977,131.44028665792302,139.25455724529957,149.20772060235223,158.0321223998975,159.73916652160136,137.8805923240658,143.32641042261744,138.26800982958315,161.58139751033363
6,1986-11-03 13:59:10+00:00,207.38889894373355,180.43047277234672,133.13130540386078,121.73088492968674,117.6290001423866,127.10696742757922,151.92964705534865,139.60662014251363,121.31967435927663,123.00109742944741,112.77190869517402,135.39828678753634,139.51484442100764
7,1986-12-21 13:59:13+00:00,213.07009940270103,181.25710214240704,148.05384293260815,140.49386771881814,120.64896361281309,120.85765237874483,136.71969772585135,115.16168688750459,137.5093963992672,146.1302772326949,134.92115267031875,140.76445428663058,139.94207985356883
8,1986-12-30 13:53:19+00:00,202.65790026376493,171.12202687591363,144.03454058403085,136.17307717295765,130.1225446794242,128.61333942876558,129.5702913634413,129.45507418036746,134.08337816254232,147.24124040996523,139.59733234701787,138.52688930383823,145.21585515328704
9,1987-01-31 13:54:17+00:00,204.47649702822247,177.1799027400081,134.1203761107367,126.85470169403087,122.42531511312683,128.97139807037465,129.6574772123693,122.79787923349058,154.005090162884,155.0541581971292,135.0506580822297,122.5313111185825,139.2596119883142
10,1987-02-07 14:00:45+00:00,212.99297834392004,187.04018898729316,147.11193175014847,138.63878191755725,137.95879919123067,149.12807294549233,159.98500931244732,140.715716421349,153.9460281565735,151.3054661814459,144.60863350765626,137.58350966730995,148.77482783039267
11,1987-11-15 14:02:09+00:00,204.49867788195226,178.31410427366686,148.84532411603914,116.57902397467086,110.88383743892064,128.13500448714186,149.04185104152344,142.0418799394322,134.79462214507447,131.52537504723688,142.87133282316628,146.97333674947262,142.75649362367423
12,1987-12-08 14:08:41+00:00,201.31764753810617,166.77555821598432,131.65942577268942,115.38521354999983,119.47584314642758,129.17180702269764,140.92885457726408,118.181740640429,,,,116.71459603415457,134.43475867016815
13,1988-01-02 14:02:54+00:00,202.68922926586325,174.20346851512699,139.34054375099666,117.41511728931346,114.44051352033966,123.8164547489259,150.73047121623173,,153.0437607742331,157.77192933029812,148.90504339904555,140.65746871457432,138.8408180616192
14,1988-01-18 14:03:12+00:00,202.41308815090218,172.99068435593705,135.2341424492147,101.92125427889718,104.51778568629551,108.1459823727601,137.8674943351886,152.00512913768446,172.71768034645962,160.34589600665097,147.454628069844,138.14422267414122,142.26311403794017
15,1988-07-03 14:10:55+00:00,200.71688175697744,177.32026232261467,145.69448805828247,,,,,,,,,,
16,1988-08-04 14:10:58+00:00,214.51226462891887,181.84476399119356,147.10767459553804,151.98141443236364,144.690033874944,,,,,,,,
17,1988-09-05 14:11:03+00:00,200.43030646897864,173.92997715966553,134.00914453790034,127.02712889335437,110.96860529505973,,,,,,,,
18,1988-09-14 14:04:49+00:00,197.47759522217706,168.94881809246084,125.04669100467297,127.68101950315891,122.871096709782,123.18615893089238,104.76596164757765,,,,,,
19,1988-10-16 14:04:38+00:00,213.07470038926868,176.04323141173555,129.444840583842,118.23268677981238,106.54401124383932,115.58928881023462,111.7238449405798,,,146.5715537811977,139.45694616004295,125.2607149644627,136.11847548618005
20,1988-11-08 14:10:51+00:00,195.71132160945038,164.42425770408136,115.56030554956388,,,,,,,,,99.32457531113303,145.95368547374514
21,1988-12-19 14:04:24+00:00,208.0568240485577,170.25523779432672,132.74359610905657,114.11463082917867,103.29042771574802,110.84185101809732,111.96872752600413,121.4241501426101,,,124.85874465485583,139.1906997207236,154.78560030770248
22,1989-01-20 14:04:03+00:00,213.02351524218963,,149.67004159063498,130.941612278426,112.46253080128314,128.56817291042324,150.3041101451199,136.0971738573422,149.82348829966122,165.1978777140944,139.8711678693573,131.42786614572387,142.92904942552866
23,1989-10-03 13:59:44+00:00,207.02586274568796,159.87397278693373,117.01267993376905,100.67141170234827,,90.45253902117737,134.30649425502904,123.77648649460806,,139.37260598525103,122.99031772982717,128.65505068596082,148.34094672930237
24,1989-10-19 13:58:59+00:00,,,,,,,,,,,,,
25,1989-11-04 13:58:44+00:00,210.8444366968862,173.57602949535877,141.59153899267633,129.53131534816782,129.70494171333078,130.34187325913564,119.82209858522643,125.92720321897598,112.22040252267571,133.06637969306794,134.75900041401965,136.43742007598252,142.6193473420731
26,1989-12-22 13:57:19+00:00,205.78904846965713,173.24300764760264,126.98126016560678,111.27969623122803,119.84494621118236,119.71016377394203,121.09842870523826,138.11222484418457,,109.28098603700504,130.35462400536738,124.44538129012807,141.8090627966037
27,1990-05-06 14:00:25+00:00,189.34338840641527,165.1831400080152,132.5518541599401,114.86613881501482,,,,,,,,,
28,1990-06-07 14:00:26+00:00,195.25945547347192,166.4602053569465,,110.39804419044927,,,,,,,,,
29,1990-06-23 14:00:25+00:00,183.32086049298445,166.25440167529882,,,,,,,,,,,
30,1990-08-19 13:54:01+00:00,185.6442363127736,146.88704538681247,99.98093183973666,,,,,,,,,,
31,1990-09-27 13:59:57+00:00,202.40112588461844,167.27237705705377,132.07844008578934,115.48810734176723,104.65068552638374,105.29509711348398,121.23501041520282,,,,,,
32,1991-02-11 13:54:48+00:00,207.66371889205908,176.43343870479288,146.0083427850088,131.26018513089983,114.56834227758145,119.14322883829925,134.71837401752825,141.23170156143573,136.1115139751625,161.53796161714993,162.10990487262922,144.99974849309805,161.25697590513846
33,1991-03-06 14:01:25+00:00,210.75222822432187,173.49727422206863,134.5860473941959,118.11297034363949,102.86631284859924,118.56181226404051,136.42855335844567,155.64676624375193,,138.4597137378288,141.6377329333006,150.40718320431063,165.53285227173967
34,1991-07-05 13:57:17+00:00,216.64693934977788,179.0439877094268,,,,,,,,,,,
35,1991-08-22 13:57:39+00:00,195.85451631392283,185.25305732097098,160.77446240419948,146.2876350816615,146.24926180646003,115.0232581102324,,,,,,,
36,1991-09-07 13:57:54+00:00,178.07778154826815,157.42673445906698,102.86195259117862,107.03596767524225,,,,,,,,,
37,1993-01-15 13:55:43+00:00,215.9013080743046,172.95540216703552,119.75581730951713,134.86760975504552,126.22507717543112,131.9002081660525,140.40489284017767,131.6166833612446,131.8824799961268,125.01485140385546,124.66356577574012,138.9867094893196,152.65041962027593
38,1993-02-07 14:02:09+00:00,200.77102823379397,164.60308102832226,115.27874921390637,114.90327027518643,103.17934734670585,109.7124981760955,119.58287405637924,118.53846055827064,,135.29769505750798,132.98492218891616,123.77175868622649,134.20349432153276
39,1993-03-11 14:02:25+00:00,195.13142120774717,156.13038243955992,98.94166021426345,108.37142802522095,,,,,,,,,
40,1993-07-10 13:56:28+00:00,216.7399118585834,192.7764810803402,,,,,,,,,,,
41,1993-08-27 13:56:26+00:00,182.41874726130789,161.79893130355492,96.99036468094025,109.56198307303697,,,,,,,,,
42,1993-09-28 13:56:22+00:00,193.87455591963118,164.52960044619036,134.6379143612837,126.9055020805982,104.85532311022197,106.39330800980017,,,,,,,
43,1994-02-03 13:55:16+00:00,228.14425884192707,188.9260350808506,162.1767490945091,150.36805160190798,140.52078330637,143.03119877058393,174.29987154026512,,,174.99089817696753,175.31926372472446,170.3132313683747,157.84761150723318
44,1994-06-27 13:52:42+00:00,205.40480624544932,175.3862313740074,137.32903035684083,,,,,,,,,,
