,dates,chi0526-0000,chi0526-0001,chi0526-0002,chi0526-0003,chi0526-0004,chi0526-0005,chi0526-0006,chi0526-0007,chi0526-0008,chi0526-0009,chi0526-0010,chi0526-0011,chi0526-0012
0,1986-09-09 13:58:47+00:00,,,,,,,,,,,,,
1,1986-09-18 13:52:20+00:00,192.6925288269985,183.3858976859158,194.26135854764817,211.26183228197664,209.2996033460666,198.91683824747224,202.5648291831356,199.7060409817813,199.67907304486351,200.94094976384605,204.78927793242775,222.8106284521826,233.9923152632603
2,1986-10-04 13:51:50+00:00,180.52340791652267,175.5045675111882,181.68897785174659,190.79238582043536,198.9651698622327,197.6857901751133,205.67253738164084,207.02981581320057,209.27661242251997,204.39000467945672,205.42007814671103,207.31877919349193,220.23808270545857
3,1986-12-23 13:50:55+00:00,168.53404100496005,154.90423196554028,160.3050902452136,163.50264491080188,165.1169558365484,172.023671619444,171.84919732781884,174.01269112592212,175.13087975979295,168.4093164889227,171.04157407297924,187.0161879684352,195.02575875087234
4,1987-01-08 13:51:23+00:00,154.88524087189703,120.5569876645415,157.19324817043173,158.92477633160377,156.5875611437521,157.31998468024358,165.575656339887,176.51341790070953,163.21016038789512,142.7856663288926,148.5438848884636,159.65970742491965,165.4049449698614
5,1991-05-18 14:00:32+00:00,,,,,,,,,,,,,
6,1998-02-14 14:14:11+00:00,193.0294092447819,191.3637081642208,203.6471777658,201.54611904596675,205.7994304511728,202.94315402982463,213.339251821346,217.65928241744552,229.67094625796392,214.42491103158025,215.71273993736662,220.11385869510474,235.06784949625734
7,1998-04-28 14:09:02+00:00,203.3676954067895,194.29483785584162,193.4009095751095,199.81060154811232,199.0471473007542,195.5953026036431,207.94216178824564,216.52599377014414,213.60805171141487,205.35989417336995,212.28488747529855,219.51626680997555,218.362125703011
8,1998-05-05 14:15:21+00:00,,,,,,,,,,,,,
9,1998-09-10 14:16:46+00:00,183.79294154287675,175.68371911830343,185.60129515617734,187.2324656411904,185.71968545422612,186.24817074102842,193.31229369093643,211.220267190218,218.92310595716822,198.7456830734374,195.994054438222,202.1063867534131,222.31812595052398
10,1999-03-14 14:10:55+00:00,,,,,,,,,,,,,
11,1999-07-12 14:24:41+00:00,,,,,,,,,,,,,
12,1999-08-12 14:15:42+00:00,,,,,,,,,,,,,
13,1999-08-20 14:30:55+00:00,,,,,,,,,,,,,
14,1999-09-30 14:24:54+00:00,191.70244326851676,181.33945546003113,196.6212520440577,193.72213616320641,194.81214046248812,197.19776660941105,210.42722597829265,222.31049058305948,227.42319989794612,209.4505413434932,210.63030894539153,213.29114058001798,217.94111007168493
15,1999-10-08 14:08:30+00:00,178.46469498738816,176.50403331473183,181.6370772434303,188.2723242536762,190.4128560975226,192.34017382126484,198.24909955891349,197.40784386056717,197.68577495989277,187.4882006488094,197.82357937650235,197.2350371546211,211.12227557304612
16,1999-10-31 14:14:18+00:00,170.1948674282773,158.65711488749918,167.91802161503804,174.2542253012856,176.6967019086946,189.57104521841836,192.3181950848822,199.73786169301528,202.6465940215267,193.5971981424358,194.62843340563475,200.47162705695155,212.22142312635566
