dates,sar2464-0000,sar2464-0001,sar2464-0002,satname
1984-04-13 09:26:43+00:00,359.13,181.47,246.14,L5
1984-05-06 09:33:03+00:00,359.07,185.23,252.62,L5
1984-07-18 09:28:46+00:00,358.37,191.18,256.35,L5
1984-08-03 09:29:20+00:00,358.88,191.34,250.88,L5
1984-08-19 09:29:51+00:00,,191.97,252.07,L5
1984-09-04 09:29:37+00:00,359.47,188.57,251.86,L5
1984-09-11 09:35:50+00:00,359.19,185.08,256.94,L5
1984-09-20 09:29:40+00:00,358.94,194.28,256.69,L5
1984-10-22 09:29:36+00:00,358.69,190.86,251.34,L5
1984-12-09 09:29:58+00:00,329.21,196.96,247.18,L5
1985-01-17 09:36:05+00:00,344.39,187.0,252.32,L5
1985-03-15 09:29:58+00:00,,189.62,252.77,L5
1985-03-31 09:30:19+00:00,358.92,192.49,246.65,L5
1985-04-23 09:35:59+00:00,,194.75,245.35,L5
1985-05-02 09:30:07+00:00,,182.12,250.05,L5
1985-06-03 09:30:04+00:00,,186.93,241.58,L5
1985-08-22 09:29:08+00:00,359.0,186.81,255.84,L5
1985-11-10 09:28:33+00:00,359.48,186.67,249.46,L5
1985-12-03 09:33:55+00:00,358.48,187.16,247.9,L5
1986-01-04 09:33:20+00:00,314.2,190.06,250.77,L5
1986-01-13 09:27:22+00:00,328.79,191.6,257.1,L5
1986-02-21 09:32:17+00:00,358.82,177.39,254.86,L5
1986-03-18 09:25:58+00:00,329.36,184.74,250.17,L5
1986-06-22 09:23:04+00:00,358.98,187.59,254.99,L5
1986-07-31 09:27:55+00:00,359.45,182.97,250.69,L5
1986-08-16 09:27:20+00:00,359.51,183.08,255.94,L5
1986-09-10 09:20:15+00:00,329.23,185.23,251.49,L5
1986-09-17 09:26:13+00:00,359.45,190.91,251.88,L5
1986-09-26 09:19:45+00:00,,184.28,240.43,L5
1986-10-12 09:19:14+00:00,358.79,183.79,251.91,L5
1987-02-08 09:26:31+00:00,358.67,196.21,246.82,L5
