dates,sar2464-0000,sar2464-0001,sar2464-0002,satname
1984-04-13 09:26:43+00:00,359.13,181.47,246.14,L5
1984-05-06 09:33:03+00:00,359.10,183.35,249.38,L5
1984-07-18 09:28:46+00:00,358.86,185.96,251.70,L5
1984-08-03 09:29:20+00:00,358.86,187.31,251.50,L5
1984-08-19 09:29:51+00:00,358.86,188.24,251.61,L5
1984-09-04 09:29:37+00:00,358.98,188.29,251.65,L5
1984-09-11 09:35:50+00:00,359.02,187.83,252.41,L5
1984-09-20 09:29:40+00:00,359.01,188.64,252.94,L5
1984-10-22 09:29:36+00:00,358.94,189.81,253.59,L5
1984-12-09 09:29:58+00:00,354.68,191.28,252.91,L5
1985-01-17 09:36:05+00:00,352.68,190.76,252.41,L5
1985-03-15 09:29:58+00:00,347.81,191.74,252.06,L5
1985-03-31 09:30:19+00:00,347.80,191.39,250.05,L5
1985-04-23 09:35:59+00:00,344.17,192.16,248.85,L5
1985-05-02 09:30:07+00:00,344.17,190.49,249.05,L5
1985-06-03 09:30:04+00:00,344.17,189.98,247.99,L5
1985-08-22 09:29:08+00:00,358.96,188.79,248.71,L5
1985-11-10 09:28:33+00:00,359.24,186.80,248.96,L5
1985-12-03 09:33:55+00:00,358.99,186.88,251.07,L5
1986-01-04 09:33:20+00:00,347.79,187.68,250.99,L5
1986-01-13 09:27:22+00:00,343.99,188.46,252.21,L5
1986-02-21 09:32:17+00:00,343.95,186.58,252.02,L5
1986-03-18 09:25:58+00:00,341.52,186.27,251.71,L5
1986-06-22 09:23:04+00:00,338.03,186.28,253.58,L5
1986-07-31 09:27:55+00:00,351.65,183.17,252.68,L5
1986-08-16 09:27:20+00:00,353.22,183.15,253.33,L5
1986-09-10 09:20:15+00:00,347.31,184.72,252.66,L5
1986-09-17 09:26:13+00:00,353.32,185.96,253.00,L5
1986-09-26 09:19:45+00:00,353.32,185.68,250.90,L5
1986-10-12 09:19:14+00:00,354.23,185.41,251.05,L5
1987-02-08 09:26:31+00:00,353.13,187.25,249.75,L5
1987-03-21 09:22:02+00:00,358.81,189.51,247.92,L5
1987-04-29 09:29:06+00:00,358.84,192.11,249.56,L5
1987-05-08 09:23:35+00:00,358.84,190.08,249.37,L5
1987-05-15 09:29:33+00:00,358.84,190.08,252.39,L5
1987-06-25 09:24:44+00:00,358.77,189.39,252.97,L5
1987-07-11 09:24:39+00:00,358.88,189.63,252.84,L5
1987-07-18 09:30:57+00:00,358.72,189.31,252.84,L5
1987-08-03 09:31:25+00:00,355.02,190.44,252.46,L5
1987-08-28 09:25:57+00:00,355.00,187.66,253.94,L5
1987-09-13 09:26:21+00:00,352.14,187.43,253.20,L5
1987-09-20 09:32:42+00:00,352.17,186.28,252.89,L5
1987-11-16 09:28:03+00:00,351.37,187.22,252.12,L5
1987-12-02 09:27:54+00:00,352.10,186.78,252.26,L5
1988-01-10 09:34:42+00:00,347.50,186.33,252.69,L5
1988-01-19 09:28:41+00:00,339.56,186.18,252.66,L5
1988-02-11 09:35:17+00:00,341.06,184.96,253.89,L5
1988-02-20 09:29:38+00:00,341.06,184.13,253.90,L5
1988-04-15 09:35:50+00:00,335.09,186.86,253.24,L5
1988-04-24 09:30:07+00:00,321.10,188.54,250.44,L5
1988-06-11 09:30:05+00:00,296.14,197.21,249.80,L5
1988-07-13 09:30:15+00:00,279.69,197.82,246.82,L5
1988-08-05 09:36:28+00:00,265.14,195.92,247.56,L5
1988-08-14 09:30:16+00:00,267.04,198.03,245.91,L5
1988-09-15 09:30:17+00:00,292.84,199.64,245.97,L5
1988-09-22 09:36:26+00:00,309.45,197.66,245.23,L5
1988-10-01 09:30:34+00:00,319.40,196.90,245.01,L5
1988-12-04 09:30:05+00:00,338.08,197.17,247.66,L5
1989-01-28 09:35:43+00:00,338.08,191.19,247.29,L5
1989-02-06 09:29:35+00:00,341.47,191.94,246.62,L5
1989-03-26 09:28:29+00:00,358.69,192.16,247.80,L5
1989-04-02 09:34:48+00:00,358.72,190.57,249.85,L5
1989-05-20 09:34:09+00:00,358.61,188.05,250.48,L5
1989-05-29 09:28:17+00:00,358.74,189.06,250.18,L5
1989-06-14 09:27:46+00:00,358.88,188.21,249.69,L5
1989-07-16 09:27:19+00:00,358.87,188.04,250.46,L5
1989-07-23 09:32:57+00:00,358.81,187.55,250.65,L5
1989-08-24 09:32:15+00:00,358.73,185.83,252.67,L5
1989-09-18 09:25:20+00:00,358.77,185.89,252.62,L5
1989-09-25 09:31:28+00:00,358.65,185.30,252.27,L5
1989-10-11 09:31:06+00:00,358.65,185.37,253.18,L5
1989-10-20 09:24:27+00:00,358.69,185.70,253.83,L5
1989-10-27 09:30:27+00:00,358.62,187.98,253.83,L5
1989-11-28 09:29:40+00:00,358.62,188.16,254.57,L5
1989-12-14 09:29:14+00:00,358.54,188.59,254.66,L5
1990-01-15 09:28:33+00:00,358.30,188.22,254.52,L5
1990-01-31 09:27:43+00:00,358.32,189.48,254.45,L5
1990-03-04 09:26:38+00:00,356.78,191.46,255.41,L5
1990-04-21 09:25:58+00:00,353.42,194.53,254.43,L5
1990-05-16 09:19:49+00:00,352.52,192.59,253.76,L5
1990-06-01 09:19:44+00:00,352.25,193.86,253.35,L5
1990-06-17 09:19:42+00:00,352.25,195.03,253.16,L5
1990-08-04 09:19:32+00:00,351.13,194.49,252.42,L5
1990-08-11 09:25:43+00:00,352.42,193.32,252.54,L5
1990-08-20 09:19:30+00:00,353.54,191.27,252.82,L5
1990-09-05 09:19:23+00:00,355.45,191.03,250.39,L5
1990-09-28 09:25:26+00:00,356.03,189.90,251.19,L5
1990-11-15 09:25:13+00:00,358.43,187.92,250.49,L5
1991-01-11 09:20:03+00:00,358.67,186.78,248.82,L5
1991-02-12 09:20:19+00:00,359.01,195.02,248.25,L5
1991-04-01 09:21:10+00:00,358.99,201.19,245.23,L5
1991-04-08 09:27:30+00:00,358.83,199.25,248.50,L5
1991-04-24 09:27:46+00:00,358.61,196.56,249.66,L5
1991-07-06 09:23:10+00:00,358.53,198.05,246.22,L5
1991-07-22 09:22:58+00:00,358.41,197.37,250.46,L5
1991-08-07 09:23:04+00:00,358.38,196.26,250.03,L5
1991-09-24 09:23:31+00:00,358.38,192.26,249.45,L5
1991-10-01 09:29:43+00:00,358.38,191.58,250.41,L5
1991-11-02 09:29:52+00:00,358.48,193.29,252.99,L5
1992-01-05 09:29:59+00:00,351.19,191.04,255.57,L5
1992-02-06 09:29:56+00:00,348.70,188.77,256.34,L5
1992-02-15 09:23:38+00:00,351.29,188.72,254.74,L5
1992-04-26 09:29:34+00:00,350.96,183.35,258.22,L5
1992-05-28 09:29:18+00:00,350.96,186.99,250.78,L5
1992-06-06 09:23:03+00:00,350.96,187.47,249.93,L5
1992-07-31 09:28:32+00:00,358.32,187.66,252.08,L5
1992-08-09 09:22:38+00:00,358.29,189.19,249.91,L5
1992-08-16 09:28:17+00:00,358.22,190.50,251.27,L5
1992-10-12 09:21:04+00:00,358.19,190.50,251.27,L5
1993-02-08 09:27:38+00:00,358.48,196.40,235.93,L5
1993-03-12 09:27:54+00:00,328.50,187.65,236.16,L5
1993-03-21 09:22:07+00:00,308.38,187.63,240.24,L5
1993-04-06 09:22:12+00:00,297.31,191.77,236.72,L5
1993-05-08 09:22:01+00:00,297.61,191.75,239.14,L5
1993-06-16 09:28:14+00:00,306.96,191.47,243.58,L5
1993-06-25 09:22:24+00:00,315.59,191.04,243.52,L5
1993-07-18 09:28:08+00:00,319.70,190.59,244.76,L5
1993-07-27 09:22:20+00:00,320.88,190.41,245.33,L5
1993-08-03 09:28:08+00:00,325.13,190.81,245.56,L5
1993-08-12 09:22:21+00:00,325.13,190.63,248.84,L5
1993-10-06 09:27:59+00:00,350.65,191.02,251.61,L5
1993-11-07 09:27:46+00:00,350.47,190.36,252.98,L5
1994-03-08 09:20:40+00:00,358.94,190.19,252.75,L5
1994-03-15 09:26:21+00:00,358.62,189.91,254.56,L5
1994-03-24 09:20:26+00:00,352.72,190.02,254.05,L5
1994-03-31 09:26:06+00:00,352.72,189.67,252.12,L5
1994-04-25 09:19:27+00:00,340.58,189.13,250.30,L5
1994-05-11 09:19:08+00:00,336.22,189.78,248.57,L5
