dates,nzd0593-0000,nzd0593-0001,nzd0593-0002,nzd0593-0003,nzd0593-0004,nzd0593-0005,nzd0593-0006,nzd0593-0007,nzd0593-0008,nzd0593-0009,nzd0593-0010,nzd0593-0011,nzd0593-0012,nzd0593-0013,nzd0593-0014,nzd0593-0015,nzd0593-0016,nzd0593-0017,nzd0593-0018,nzd0593-0019,nzd0593-0020,nzd0593-0021,nzd0593-0022,nzd0593-0023,nzd0593-0024,nzd0593-0025,nzd0593-0026,nzd0593-0027,nzd0593-0028,nzd0593-0029,nzd0593-0030,nzd0593-0031,nzd0593-0032,nzd0593-0033,nzd0593-0034,satname
2002-08-25 22:08:48+00:00,350.92,469.45,319.96,948.46,742.96,646.15,578.39,918.23,567.80,717.26,971.28,307.43,901.54,938.66,218.49,220.63,222.95,222.54,227.82,240.74,239.22,244.78,223.90,214.56,225.09,232.86,264.89,265.70,267.61,243.00,231.96,226.01,219.72,225.54,257.88,L7
2002-09-17 22:14:43+00:00,350.92,469.45,312.75,949.56,740.41,645.31,569.51,906.92,567.80,723.51,962.97,301.60,891.68,928.72,218.49,221.06,223.14,224.33,229.13,240.34,240.88,244.53,224.54,215.83,225.59,232.54,261.53,258.11,262.70,242.74,231.53,225.08,219.42,224.58,254.54,L7
2002-10-03 22:14:41+00:00,354.52,469.45,317.61,949.87,738.97,647.36,584.19,908.76,567.80,729.77,968.72,302.83,896.89,931.25,218.49,220.34,223.75,223.76,228.59,241.08,240.11,242.95,223.65,215.04,225.15,230.49,258.67,259.52,264.12,246.19,229.63,223.72,218.19,221.93,250.09,L7
2002-10-19 22:14:44+00:00,354.52,469.45,317.61,949.87,738.97,647.36,584.19,908.76,567.80,729.77,968.72,302.83,896.89,931.25,218.49,220.34,223.75,223.76,228.59,241.08,240.11,242.95,223.65,215.04,225.15,234.32,258.67,259.52,264.12,246.19,230.51,223.27,217.86,221.93,259.95,L7
2002-10-28 22:08:34+00:00,358.38,469.45,317.61,951.56,736.43,644.32,589.89,908.76,567.80,729.77,968.72,302.83,896.89,931.25,220.95,221.17,223.62,224.50,230.28,239.41,240.53,243.85,224.90,215.35,222.33,230.46,258.67,259.52,264.12,246.19,230.51,223.27,217.86,221.93,259.95,L7
2003-01-07 22:15:16+00:00,359.61,463.60,311.99,954.92,729.50,636.73,597.86,894.30,578.95,729.77,961.35,297.57,885.40,919.79,214.36,221.44,222.40,223.89,229.07,238.86,243.09,245.26,227.75,218.08,224.04,231.67,257.30,256.43,262.38,247.78,231.57,225.57,219.59,223.30,263.42,L7
2003-02-24 22:15:37+00:00,362.37,457.75,307.39,951.98,723.87,635.97,595.44,890.45,590.10,729.77,960.96,293.66,880.59,915.13,220.89,222.06,222.68,228.82,234.65,238.64,244.70,245.50,228.91,220.31,223.99,230.42,255.05,255.03,260.12,246.77,236.01,228.05,222.20,222.47,261.61,L7
2003-03-21 22:09:27+00:00,362.37,457.75,311.92,952.22,720.56,631.70,592.92,893.53,590.10,,968.28,296.22,884.90,918.29,216.93,220.18,220.84,224.22,232.55,236.46,242.62,245.41,230.12,219.35,223.82,231.28,256.87,257.28,261.29,270.14,234.46,231.33,224.50,223.83,265.88,L7
2003-04-13 22:15:43+00:00,362.22,457.75,306.31,952.45,722.04,629.58,577.62,882.74,590.10,,975.78,294.91,866.66,905.82,223.58,221.28,221.36,226.80,232.79,237.78,245.46,249.10,234.71,221.85,226.52,236.89,249.51,252.22,255.62,308.91,232.22,235.59,228.95,229.80,273.75,L7
2003-08-03 22:15:22+00:00,358.36,,306.31,951.08,727.09,634.85,561.38,882.74,,,975.78,294.91,866.66,905.82,226.26,221.79,222.44,228.25,235.23,242.04,247.38,251.09,234.96,222.70,230.69,240.90,230.58,252.22,238.20,308.91,228.16,239.50,232.84,231.52,267.87,L7
2003-08-11 22:03:51+00:00,358.36,,306.31,959.78,727.09,634.01,561.38,882.74,,,975.78,294.91,866.66,905.82,234.83,221.34,227.81,242.17,235.23,242.04,247.38,251.09,234.96,225.34,230.69,240.90,230.58,252.22,238.20,334.81,228.16,238.10,232.19,231.29,274.46,L5
2003-08-12 22:09:11+00:00,358.36,463.86,306.31,965.76,729.73,635.28,561.38,882.74,,,975.78,294.91,866.66,905.82,235.00,222.47,233.07,250.60,235.23,242.04,247.38,251.09,234.96,225.56,230.69,244.30,230.58,252.22,241.06,346.22,228.16,233.79,232.19,231.29,271.54,L7
2003-09-12 22:04:26+00:00,363.88,463.86,314.42,968.62,725.51,636.46,555.08,,,,991.37,299.44,862.35,,228.54,220.22,231.59,246.67,232.25,239.51,252.13,256.19,242.85,226.29,234.35,247.77,211.64,,233.79,369.27,222.04,234.22,232.17,231.02,276.53,L5
2003-10-07 21:58:35+00:00,363.88,463.86,299.24,971.88,726.68,635.30,559.55,,,,991.37,283.26,862.35,,233.14,223.89,235.17,251.62,237.91,246.36,259.22,262.14,245.40,228.99,240.08,252.32,211.64,,233.79,377.10,,233.33,239.50,232.64,283.39,L5
2003-10-15 22:08:58+00:00,,475.45,284.06,972.71,723.41,632.81,552.50,,599.01,,,265.27,,,228.97,222.55,234.33,249.98,235.31,241.09,253.30,256.70,244.54,228.28,239.69,247.89,211.64,,233.79,369.01,254.41,233.23,236.52,224.68,283.01,L7
2003-12-26 21:59:30+00:00,,475.45,284.06,966.06,723.56,632.43,552.50,,599.01,,,265.27,,,223.03,221.63,229.81,242.11,224.38,225.88,243.83,248.15,237.35,226.94,236.18,244.35,197.07,,233.79,369.01,234.73,227.95,227.56,216.83,283.01,L5
2004-01-27 21:59:38+00:00,,475.45,284.06,966.55,722.44,632.34,558.57,,599.01,,,246.71,,,223.16,222.56,229.67,239.99,226.32,226.83,243.94,247.63,235.80,225.75,234.22,242.66,207.53,228.53,236.64,369.01,236.09,228.67,226.34,218.85,283.01,L5
2004-03-31 21:59:59+00:00,,487.04,284.06,961.82,722.91,632.18,570.69,,599.01,,,246.71,,,220.60,226.12,226.41,227.96,231.31,229.77,243.50,245.87,232.48,225.39,234.34,241.28,226.36,245.30,258.29,340.34,237.76,233.29,228.87,220.31,310.81,L5
2004-04-23 22:06:53+00:00,,,,958.58,726.60,638.05,538.90,,,,,228.16,,,218.22,223.31,223.49,223.87,229.68,224.61,243.96,243.45,231.18,225.64,232.95,237.49,226.36,245.30,258.29,360.06,232.21,238.84,218.82,220.31,327.15,L5
2004-04-24 22:09:55+00:00,,,,951.50,725.90,639.26,527.99,,623.07,,,228.16,,,216.27,225.11,223.49,223.87,234.47,232.78,243.96,243.45,232.67,227.26,235.85,237.49,226.36,245.30,258.29,360.06,232.21,238.84,218.82,217.75,327.15,L7
2004-05-02 22:00:57+00:00,,,263.44,949.17,730.31,640.33,530.08,,623.07,,,233.88,,,215.25,224.67,222.81,224.12,233.03,232.07,243.90,244.94,232.80,227.06,235.38,238.80,233.26,245.30,258.29,352.86,232.40,236.77,218.93,218.09,286.90,L5
2004-05-09 22:07:21+00:00,,,263.44,952.76,730.74,638.32,532.89,,623.07,,,233.88,,,215.14,223.86,223.11,224.50,233.34,231.34,244.51,244.93,233.42,225.81,234.55,238.39,231.79,234.98,258.29,352.86,232.16,235.63,219.48,218.75,286.90,L5
2004-05-18 22:01:26+00:00,,482.06,263.44,958.07,730.49,641.62,532.89,,623.07,,,233.88,,887.46,217.77,223.84,227.29,224.50,233.34,231.34,250.16,251.20,233.42,227.84,234.55,242.16,231.79,234.98,258.29,352.86,232.16,236.34,218.01,219.68,283.12,L5
2004-05-26 22:09:57+00:00,,482.06,263.44,956.59,733.92,645.42,532.89,,623.07,,,230.99,,887.46,216.50,222.92,226.48,224.50,232.79,229.60,250.16,251.20,231.68,225.88,232.56,239.41,230.59,233.17,250.13,311.46,230.54,233.49,216.93,218.61,265.73,L7
2004-06-10 22:08:17+00:00,,367.03,263.44,954.19,734.17,645.42,539.10,,623.07,,,230.99,,887.46,216.50,223.81,225.72,224.50,233.61,231.70,250.76,251.06,233.27,226.16,232.92,238.81,234.76,239.89,254.89,292.95,230.46,232.35,217.52,220.08,262.08,L5
2004-06-27 22:09:48+00:00,364.03,326.75,263.44,953.99,738.65,647.33,542.57,915.38,623.07,748.00,977.04,230.99,886.25,887.46,220.25,223.85,228.03,228.85,236.10,234.97,251.53,252.62,234.17,223.92,231.69,237.61,245.14,241.73,254.58,281.55,232.09,235.54,219.93,222.45,257.25,L7
2004-07-05 22:02:51+00:00,364.03,294.18,263.44,953.40,737.87,649.37,542.57,915.38,623.07,748.00,977.04,230.99,886.25,887.46,220.25,222.53,226.32,228.85,232.71,232.48,247.72,249.18,233.65,222.83,229.58,234.53,245.14,241.73,254.58,281.55,229.33,231.78,217.27,220.50,250.80,L5
2004-07-12 22:09:13+00:00,364.03,277.10,268.38,953.40,737.87,649.37,542.57,915.38,623.07,748.00,977.04,230.99,886.25,887.46,220.25,222.53,226.32,228.85,232.71,232.48,247.72,249.18,233.65,220.11,229.58,234.53,245.14,241.73,254.58,281.55,229.33,231.78,217.27,220.50,250.80,L5
2004-07-21 22:03:15+00:00,364.03,265.63,268.38,951.59,737.87,649.37,540.25,915.38,623.07,748.00,977.04,230.99,886.25,887.46,220.25,221.14,224.40,228.85,231.44,230.66,246.61,247.74,233.06,218.85,228.09,232.74,245.14,241.73,254.58,270.44,229.59,232.16,218.88,220.43,250.80,L5
2004-07-29 22:09:38+00:00,352.74,265.63,268.38,950.00,742.77,654.88,535.95,917.19,623.07,748.00,966.97,241.63,869.14,902.96,220.37,221.04,224.53,229.09,230.93,232.71,249.73,247.95,233.56,218.97,228.46,232.76,247.93,244.37,257.64,270.44,228.44,234.04,218.66,220.46,250.21,L7
2004-08-29 22:10:22+00:00,309.49,258.53,268.38,952.68,740.81,654.03,536.18,917.19,623.07,748.00,966.97,241.63,869.14,902.96,221.94,221.64,226.55,229.09,230.93,232.71,253.94,247.95,233.56,218.97,228.46,232.76,247.93,244.37,257.64,270.44,228.44,233.94,219.14,220.79,254.66,L5
2004-09-06 22:15:40+00:00,309.49,258.53,268.38,950.22,739.44,652.66,531.72,917.19,623.07,748.00,966.97,247.09,869.14,902.96,222.72,222.24,226.55,229.09,230.93,232.71,253.94,247.95,233.79,219.62,229.00,233.32,248.92,244.51,257.52,266.18,228.44,233.94,219.14,220.79,254.66,L7
2004-09-30 22:11:09+00:00,283.77,251.15,268.38,948.90,737.70,649.38,530.13,917.19,623.07,748.00,966.97,247.09,869.14,902.96,219.77,220.76,224.52,225.15,228.03,229.98,252.27,247.06,233.60,218.42,228.10,231.05,252.59,241.00,253.34,266.18,224.26,230.80,215.99,217.98,254.66,L5
2004-10-25 22:05:30+00:00,283.77,251.15,268.38,950.63,739.16,650.19,535.35,917.19,,748.00,966.97,249.73,869.14,902.96,220.84,220.44,224.84,225.08,224.98,227.18,251.30,246.34,231.01,216.24,224.80,231.33,254.72,243.21,256.84,253.19,227.80,227.56,217.53,220.50,248.94,L5
2004-11-01 22:11:49+00:00,271.77,247.24,273.31,952.14,736.80,647.45,535.56,917.19,,748.00,966.97,252.26,869.14,902.96,220.94,219.92,224.60,223.42,225.08,227.10,250.63,247.06,232.74,216.87,225.78,231.56,254.83,243.21,256.84,237.78,229.07,228.84,219.69,222.52,251.65,L5
2005-01-13 22:06:52+00:00,239.94,208.94,,952.10,727.82,635.41,524.82,919.01,,,956.90,261.36,852.04,918.46,219.92,219.78,222.73,225.17,226.23,230.95,254.03,248.37,240.88,223.75,231.17,235.06,281.84,249.73,263.93,241.55,235.38,234.93,225.90,225.31,270.93,L5
2005-01-28 22:16:23+00:00,214.56,210.42,,955.78,721.66,627.75,522.69,,,,,261.78,,,219.08,220.91,224.38,224.35,228.00,230.25,253.20,252.09,243.62,229.50,238.39,239.10,281.84,249.73,263.93,254.87,236.64,231.55,228.82,228.14,281.58,L7
2005-02-14 22:07:21+00:00,214.56,215.34,241.90,955.01,720.52,628.54,531.26,,,,,261.78,,,218.85,220.21,224.07,222.77,227.78,231.20,252.46,251.96,242.41,229.25,237.05,239.12,270.69,238.30,263.93,248.59,235.35,229.01,226.19,226.04,281.58,L5
2005-03-18 22:07:46+00:00,217.07,219.84,241.90,956.34,722.58,626.08,542.20,,,,,261.89,,,214.96,218.06,221.10,224.33,229.28,231.14,243.57,249.44,240.73,227.39,235.95,238.64,269.29,239.03,262.94,252.79,236.50,226.99,224.27,224.22,279.41,L5
2005-03-26 22:10:28+00:00,217.07,219.84,241.90,958.83,721.50,625.85,542.20,,,,,267.08,,,215.41,218.47,221.16,225.10,229.61,232.32,245.14,249.48,242.72,227.01,235.95,238.64,261.64,236.22,262.94,252.79,236.50,230.19,225.60,225.20,280.92,L7
2005-04-02 22:16:37+00:00,220.55,227.01,241.90,956.66,721.95,625.68,548.69,,,,951.60,267.08,863.71,896.31,218.23,220.08,222.23,225.94,232.46,235.10,245.73,249.24,241.95,227.42,238.22,242.78,255.20,236.22,262.94,252.79,243.29,233.13,228.23,227.28,275.44,L7
2005-05-12 22:14:14+00:00,223.62,228.26,241.90,957.16,721.23,630.54,553.62,,,,951.60,269.34,863.71,896.31,214.74,219.94,222.32,226.26,232.39,232.22,243.46,245.92,238.95,224.61,234.19,236.35,241.32,220.32,255.06,235.84,232.46,229.63,223.94,222.11,266.65,L5
2005-05-28 22:14:23+00:00,226.56,227.92,222.17,957.17,726.60,633.86,559.60,,,,951.60,269.34,863.71,896.31,212.53,219.10,221.82,225.26,230.06,228.58,240.11,243.03,235.22,222.96,228.51,231.22,233.98,216.00,255.06,229.36,229.85,227.19,222.16,220.68,258.27,L5
2005-05-29 22:10:21+00:00,226.56,227.92,222.17,962.48,726.60,633.86,559.60,,655.61,,951.60,269.34,863.71,896.31,212.53,219.10,221.82,225.26,230.06,228.58,240.11,243.03,235.22,222.96,220.16,231.22,234.14,216.00,255.06,241.30,244.06,227.19,222.16,220.68,258.27,L7
2005-06-13 22:14:31+00:00,226.56,227.92,222.17,962.48,726.60,633.86,559.60,,655.61,,951.60,269.34,863.71,896.31,212.53,219.10,221.82,225.26,230.06,228.58,244.64,247.35,238.47,225.54,223.34,231.22,234.14,216.00,255.06,257.52,248.28,229.03,221.89,223.12,258.27,L5
2005-06-14 22:10:13+00:00,226.56,227.92,222.17,962.51,731.86,633.86,559.60,915.52,655.61,,951.60,269.34,851.25,896.31,211.41,220.91,223.09,225.26,230.06,228.58,246.27,248.66,238.47,225.54,223.90,233.08,237.34,216.00,255.06,266.31,247.13,228.45,220.71,223.68,255.79,L7
2005-07-16 22:10:12+00:00,233.78,231.74,222.17,962.61,736.40,639.46,571.32,915.52,655.61,754.62,957.13,273.20,858.36,904.49,210.97,221.70,224.87,223.62,232.12,229.18,245.89,247.97,235.07,224.61,223.30,231.17,231.89,216.00,261.85,266.31,247.13,227.53,220.29,223.54,251.71,L7
2005-08-09 22:08:46+00:00,233.78,234.95,212.71,963.27,735.99,638.59,580.35,915.52,655.61,754.62,957.13,273.20,858.36,904.49,208.84,221.88,225.24,223.80,232.76,230.70,245.88,248.35,234.59,222.23,219.95,231.50,231.52,216.00,261.85,268.69,245.15,227.34,217.31,222.49,245.51,L5
2005-08-16 22:15:00+00:00,234.50,234.49,198.12,961.36,742.82,639.65,581.39,915.52,655.61,754.62,957.13,285.38,858.36,904.49,210.05,222.16,225.55,225.09,234.04,230.08,245.59,248.00,234.38,221.54,218.82,230.22,232.20,216.14,261.85,273.36,247.11,228.56,218.08,223.50,245.51,L5
2005-08-24 22:16:14+00:00,234.50,234.49,198.12,960.15,740.43,639.30,581.39,915.52,655.61,754.62,957.13,285.38,858.36,904.49,209.08,220.77,225.55,225.09,234.04,230.08,245.59,248.00,234.38,220.54,218.27,228.23,227.71,211.19,261.85,273.36,242.83,228.56,218.08,223.50,245.51,L7
2005-09-02 22:09:58+00:00,234.50,234.49,198.12,961.62,737.58,640.05,571.69,915.52,655.61,754.62,957.13,297.79,858.36,904.49,212.58,221.08,225.87,225.09,234.04,230.08,245.59,248.00,237.33,221.97,222.60,233.22,227.71,211.19,261.85,273.36,242.83,228.56,218.08,224.08,245.51,L7
2005-09-09 22:16:04+00:00,234.50,234.49,202.10,961.62,737.58,637.30,568.16,915.52,655.61,754.62,957.13,297.79,858.36,904.49,212.58,221.08,225.87,225.09,234.04,230.08,245.65,248.57,237.62,222.33,223.65,234.50,227.71,211.19,276.83,273.36,242.83,228.56,218.08,224.08,245.51,L7
2005-09-10 22:08:55+00:00,234.60,235.12,213.62,960.95,736.92,637.42,569.00,915.52,655.61,754.62,957.13,297.79,858.36,904.49,213.60,221.27,225.38,225.86,234.22,229.83,245.17,247.67,236.74,222.55,224.00,234.28,227.99,214.33,276.83,273.36,241.37,228.39,218.76,224.47,245.09,L5
2005-09-18 22:09:51+00:00,235.00,233.57,213.62,962.44,734.44,637.30,571.00,915.52,655.61,754.62,957.13,309.14,858.36,904.49,211.98,220.16,224.71,224.97,233.91,229.68,246.87,250.08,237.81,223.67,223.75,233.67,225.77,207.72,306.40,276.72,241.40,229.24,219.73,225.78,245.09,L7
2005-11-04 22:15:05+00:00,227.28,231.32,213.62,963.45,736.60,637.04,574.47,915.52,655.61,754.62,962.67,322.38,855.68,912.68,209.58,219.56,222.99,219.43,228.94,222.14,244.60,248.31,234.81,223.64,223.40,233.49,226.08,202.70,306.40,276.72,237.60,223.71,214.80,222.96,235.64,L5
2005-11-13 22:09:08+00:00,228.90,236.98,213.62,964.74,734.75,636.32,575.89,915.52,655.61,754.62,962.67,322.38,855.68,912.68,213.52,220.81,224.45,222.12,231.92,228.16,247.17,250.44,236.92,224.28,223.90,235.06,229.76,206.71,320.17,288.41,239.21,223.07,214.39,223.82,237.03,L5
