dates,satname,nzd0593-0000,nzd0593-0001,nzd0593-0002,nzd0593-0003,nzd0593-0004,nzd0593-0005,nzd0593-0006,nzd0593-0007,nzd0593-0008,nzd0593-0009,nzd0593-0010,nzd0593-0011,nzd0593-0012,nzd0593-0013,nzd0593-0014,nzd0593-0015,nzd0593-0016,nzd0593-0017,nzd0593-0018,nzd0593-0019,nzd0593-0020,nzd0593-0021,nzd0593-0022,nzd0593-0023,nzd0593-0024,nzd0593-0025,nzd0593-0026,nzd0593-0027,nzd0593-0028,nzd0593-0029,nzd0593-0030,nzd0593-0031,nzd0593-0032,nzd0593-0033,nzd0593-0034
2001-02-27 22:11:06+00:00,L7,363.54,498.19,995.85,978.89,716.57,624.24,820.54,725.92,633.40,646.73,658.05,389.90,876.11,641.94,270.98,227.81,231.13,241.00,245.45,267.11,264.21,270.00,247.50,231.47,243.96,249.15,349.42,381.11,378.05,350.66,259.46,257.14,246.15,244.94,
2001-03-22 22:17:09+00:00,L7,384.66,468.97,974.46,985.23,723.26,632.07,724.23,868.88,636.55,649.16,902.59,229.60,844.95,872.44,246.19,224.42,233.87,244.89,259.42,267.35,267.13,270.69,257.31,227.82,,291.95,359.25,380.40,388.04,409.32,354.10,,,,286.33
2001-04-16 22:10:54+00:00,L7,383.11,220.88,222.80,944.61,747.82,638.96,525.91,839.93,644.18,666.90,885.90,221.97,820.06,854.63,214.64,219.82,219.37,220.17,228.29,221.37,231.48,234.71,222.86,216.98,219.44,220.52,221.15,223.04,229.75,234.55,228.25,221.02,217.15,217.70,236.79
2001-05-02 22:10:51+00:00,L7,336.66,420.66,325.48,926.58,743.23,624.84,641.50,783.15,659.43,667.16,872.33,225.38,803.43,826.93,205.84,212.19,211.72,218.68,216.13,209.11,220.74,225.04,225.58,218.33,208.04,207.02,201.86,213.93,216.91,217.44,217.20,218.23,219.35,206.54,225.90
2001-05-25 22:16:47+00:00,L7,326.69,493.20,229.70,935.56,713.02,499.95,739.74,871.77,642.69,644.57,907.98,337.19,847.79,885.85,241.40,223.11,213.53,210.60,208.69,218.55,233.68,243.63,211.86,214.68,216.86,226.27,205.79,205.10,231.18,207.81,226.32,201.88,201.42,215.23,
2001-06-10 22:16:35+00:00,L7,,,801.48,905.46,521.76,517.22,,,244.02,462.02,472.13,,472.31,,,202.52,200.98,207.51,,,,,186.92,176.97,,,,,,,,,,,
2001-07-05 22:10:09+00:00,L7,323.98,493.07,996.51,989.89,751.65,736.34,712.07,869.66,638.30,637.05,665.26,425.25,831.93,928.50,498.84,225.98,258.91,,,327.73,318.51,318.94,,233.41,,,348.39,269.92,,,,,,,
2001-10-25 22:09:05+00:00,L7,371.38,226.08,225.11,200.94,191.03,593.71,533.80,859.56,659.26,663.75,894.83,,784.23,858.05,,,,,,,,,,,,,221.68,222.08,230.42,232.43,227.36,221.24,219.16,220.85,237.54
2001-11-26 22:09:21+00:00,L7,335.66,496.67,236.54,945.37,721.73,624.44,562.56,856.38,637.10,647.95,890.37,227.95,831.66,866.79,222.44,222.42,220.46,222.82,236.46,224.48,243.84,243.21,231.84,219.01,222.19,229.27,222.56,225.91,238.05,235.32,231.50,222.35,218.90,218.79,
2001-12-19 22:15:37+00:00,L7,320.03,493.44,239.11,951.51,719.80,632.05,571.91,877.30,633.37,644.88,915.12,380.51,830.37,886.48,234.39,218.35,220.74,220.51,233.64,245.04,245.77,245.36,234.51,224.14,230.84,236.32,237.23,234.87,254.45,242.04,247.50,254.19,251.13,240.62,
2002-02-14 22:09:41+00:00,L7,319.54,495.84,993.33,962.91,719.31,621.77,579.24,866.52,643.06,648.62,904.61,471.80,813.07,872.33,270.37,224.52,228.88,243.63,,279.02,265.64,269.18,247.26,231.05,238.64,251.81,363.44,390.02,392.95,350.84,244.57,257.09,248.48,242.19,
2002-03-25 22:15:47+00:00,L7,334.54,490.65,235.05,951.07,727.60,633.88,560.41,822.79,639.76,641.26,883.10,225.50,807.19,847.16,854.89,222.09,218.15,223.78,230.79,228.36,242.53,250.20,225.75,220.88,226.91,235.45,237.65,318.53,351.57,333.91,241.24,230.63,223.37,229.00,254.34
2002-05-21 22:09:29+00:00,L7,328.68,221.18,224.86,923.60,750.69,656.30,524.38,833.68,649.59,659.69,879.47,209.36,815.89,850.16,210.10,204.61,213.88,209.85,207.90,206.81,209.85,217.15,206.30,199.10,208.20,212.77,210.78,213.70,215.61,213.29,215.28,213.03,207.39,205.55,219.39
2002-07-31 22:15:11+00:00,L7,,,,970.13,738.45,632.43,402.06,272.97,249.51,225.45,227.03,224.62,223.87,212.92,220.09,228.57,230.86,228.22,236.81,238.54,251.08,257.86,237.73,225.89,235.33,251.67,249.25,311.64,339.48,326.66,242.78,233.39,230.48,231.78,256.79
2002-08-25 22:08:48+00:00,L7,367.54,500.12,227.25,943.94,749.99,656.88,730.26,863.92,659.80,645.18,900.96,225.42,830.77,867.09,217.86,217.98,219.19,213.72,217.24,220.98,236.41,239.33,217.33,206.87,221.06,220.22,216.75,215.97,227.93,218.02,212.84,215.67,205.62,223.83,
2002-09-17 22:14:43+00:00,L7,389.19,222.65,231.33,950.62,726.87,638.60,524.93,817.29,658.78,662.77,879.33,222.95,804.96,841.83,849.99,216.70,217.53,221.95,222.19,222.40,236.38,233.97,221.52,217.29,221.77,223.79,217.93,217.02,224.29,223.34,219.51,213.90,210.35,212.83,229.64
2002-10-03 22:14:41+00:00,L7,343.08,237.35,240.65,952.14,719.96,643.71,600.86,819.31,644.31,219.67,891.36,220.19,813.83,845.75,865.64,217.65,220.32,219.64,226.46,229.06,237.17,240.99,220.53,216.42,223.92,224.21,221.72,219.85,224.46,228.79,230.33,222.82,216.18,214.70,234.53
2002-10-19 22:14:44+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,253.82,321.28,351.76,363.20,340.35,235.40,221.38,216.56,,300.05
2002-10-28 22:08:34+00:00,L7,363.46,241.20,239.81,958.71,722.43,627.81,596.59,820.09,652.95,662.99,880.68,222.10,807.65,843.03,220.91,222.98,220.53,224.50,233.99,226.24,238.26,244.65,228.99,215.52,205.96,204.38,200.89,196.37,194.17,192.29,,,,,
2003-01-07 22:15:16+00:00,L7,306.51,475.75,245.29,951.69,717.02,618.66,722.93,870.42,644.10,648.89,904.88,233.92,838.29,869.56,228.88,220.57,221.60,228.77,229.34,243.54,251.59,248.20,236.54,224.01,232.18,238.82,236.31,347.98,349.18,319.68,245.93,244.40,236.36,230.98,271.87
2003-02-24 22:15:37+00:00,L7,336.08,231.74,231.20,937.17,723.51,641.54,561.37,815.74,650.25,220.81,893.19,218.84,803.98,838.82,868.03,215.03,215.24,221.97,226.53,224.19,228.27,232.41,221.04,218.00,219.49,216.61,216.01,218.72,222.12,225.60,223.97,219.75,212.48,211.97,235.97
2003-03-21 22:09:27+00:00,L7,322.39,841.95,985.63,961.03,719.52,626.42,588.46,877.46,639.11,645.90,665.52,414.62,832.43,898.41,242.44,224.03,225.83,225.20,245.16,257.52,256.62,259.82,242.92,222.42,236.92,249.42,349.94,377.48,374.75,346.03,240.04,250.77,243.49,239.92,
2003-04-13 22:15:43+00:00,L7,344.88,230.92,238.42,953.73,727.81,633.58,543.24,877.47,648.29,227.56,915.37,225.26,786.35,879.73,221.81,223.96,223.76,233.85,229.27,237.91,252.90,260.72,244.24,229.39,238.22,258.87,266.75,344.13,357.83,347.68,259.58,245.10,239.48,239.61,267.99
2003-08-03 22:15:22+00:00,L7,,,248.96,816.47,738.38,638.70,559.26,257.03,244.58,225.55,222.62,220.96,212.39,215.11,213.69,,,,,,,253.82,233.08,221.91,229.61,240.59,233.14,229.84,242.28,,,,,,
2003-08-11 22:03:51+00:00,L5,,,,988.36,692.35,633.11,,,316.24,241.13,365.75,466.14,423.77,396.08,265.95,224.45,248.61,290.94,336.31,329.79,325.92,316.20,,238.53,,,462.22,416.96,480.87,426.50,401.97,239.33,236.02,236.36,298.52
2003-08-12 22:09:11+00:00,L7,301.76,490.19,458.33,993.59,744.22,645.61,731.04,866.25,627.45,633.74,904.23,486.81,845.03,883.89,258.08,234.15,261.64,295.61,338.43,335.82,327.12,326.19,,230.96,,266.67,,,286.29,414.46,323.20,225.32,,,280.34
2003-09-12 22:04:26+00:00,L5,242.16,243.24,249.12,959.86,710.79,656.93,602.95,379.09,361.63,242.80,223.31,206.65,207.54,225.87,231.28,218.98,223.74,226.20,247.95,258.36,270.37,276.68,266.50,231.38,248.66,252.55,359.41,384.14,385.04,388.56,336.28,240.45,232.04,230.52,293.05
2003-10-07 21:58:35+00:00,L5,237.82,247.56,253.06,969.93,717.94,612.06,606.61,258.90,245.83,233.24,233.47,234.27,215.77,224.25,223.17,228.90,229.63,228.77,235.22,241.07,253.23,262.49,240.77,230.61,246.95,255.73,334.64,363.06,365.77,342.86,328.01,268.99,255.38,,303.92
2003-10-15 22:08:58+00:00,L7,323.78,499.37,255.74,963.52,717.10,624.29,729.63,642.21,636.01,645.78,661.86,227.93,829.65,642.23,233.23,227.52,230.29,241.82,,,253.98,255.09,250.23,231.25,246.49,249.27,330.91,368.01,368.06,339.52,260.10,257.27,,,
2003-12-26 21:59:30+00:00,L5,229.41,235.67,242.81,937.72,729.21,635.05,554.87,254.55,244.78,230.53,230.21,223.08,215.89,221.55,221.35,225.95,216.59,216.76,220.33,219.96,231.73,227.97,216.76,224.21,230.68,237.52,231.50,221.93,240.80,237.56,230.13,217.71,212.20,212.66,237.60
2004-01-27 21:59:38+00:00,L5,236.52,236.10,242.99,969.58,715.86,631.82,571.49,256.65,242.88,219.64,233.25,230.16,219.22,225.76,224.49,228.33,228.97,227.53,232.49,230.17,244.72,245.34,228.21,217.51,224.55,232.76,229.45,229.53,243.35,241.28,239.11,232.52,221.72,225.16,238.14
2004-03-31 21:59:59+00:00,L5,,,,970.85,736.92,660.16,,,,221.76,221.62,213.75,204.70,211.38,215.02,224.42,231.35,232.05,239.57,231.15,242.15,245.63,230.60,226.05,227.39,236.67,240.14,234.07,246.23,239.56,234.15,234.67,227.72,228.28,247.74
2004-04-23 22:06:53+00:00,L5,221.69,224.50,239.90,961.70,686.05,630.74,533.91,380.78,348.96,336.91,341.36,370.57,358.21,326.05,243.72,224.65,227.63,234.99,246.50,244.91,275.75,270.73,258.39,240.77,258.84,255.33,362.37,387.23,384.44,379.20,330.74,282.78,286.74,,342.04
2004-04-24 22:09:55+00:00,L7,472.69,716.24,928.02,925.26,725.86,646.13,522.57,822.36,664.07,665.39,880.88,224.89,803.89,846.99,220.20,236.04,,,261.11,275.71,,,242.06,235.96,251.00,,,232.95,,,,,,214.92,
2004-05-02 22:00:57+00:00,L5,219.47,210.83,234.44,936.03,746.48,644.24,524.76,241.35,235.73,227.40,219.23,210.60,205.11,201.11,201.84,219.80,217.34,221.01,220.56,221.27,238.80,246.73,231.03,224.50,230.54,240.84,239.45,325.89,353.90,337.37,228.52,225.30,215.85,216.01,240.21
2004-05-09 22:07:21+00:00,L5,227.49,225.25,242.76,975.98,734.58,627.92,557.33,309.69,250.86,227.74,231.09,225.27,215.68,214.17,223.93,222.01,227.75,231.08,241.21,235.20,253.10,249.61,239.86,220.07,232.43,239.99,242.43,230.84,246.86,235.29,236.29,233.57,225.54,225.91,
2004-05-18 22:01:26+00:00,L5,297.96,499.06,247.73,997.79,731.53,667.24,703.21,829.95,630.89,635.40,656.07,375.88,821.80,938.46,250.71,228.34,257.18,,316.52,308.50,292.57,296.14,281.38,244.81,,270.47,,,411.14,428.40,410.95,246.29,216.68,231.26,286.90
2004-05-26 22:09:57+00:00,L7,258.00,,,943.71,756.91,674.79,672.24,234.35,230.17,214.34,215.61,204.20,197.79,197.50,200.35,213.69,218.82,,225.11,212.20,,,217.74,209.13,216.78,217.81,214.09,217.24,223.32,222.67,219.22,211.23,207.97,208.68,208.86
2004-06-10 22:08:17+00:00,L5,224.95,226.00,245.03,928.67,732.20,894.19,538.93,243.51,242.41,226.54,217.40,215.74,207.56,217.70,226.41,224.73,212.25,,225.98,229.00,241.94,238.89,239.49,224.39,229.07,225.39,220.73,227.75,230.16,215.14,217.99,214.50,212.50,222.64,230.17
2004-06-27 22:09:48+00:00,L7,340.03,214.18,232.63,926.05,759.90,733.76,525.02,819.38,645.95,652.00,881.04,211.79,790.25,841.79,199.67,208.68,,,207.44,200.88,205.59,212.75,208.70,191.30,202.74,205.15,207.22,202.96,205.35,208.49,211.63,,,,211.79
2004-07-05 22:02:51+00:00,L5,241.26,230.82,248.60,952.59,735.94,670.80,554.30,360.16,296.97,221.82,215.87,198.84,205.21,211.60,215.01,218.63,222.41,,220.91,235.84,234.33,236.42,237.61,217.59,219.47,218.20,265.83,211.84,228.68,219.17,225.92,213.14,210.75,217.02,234.96
2004-07-12 22:09:13+00:00,L5,198.01,184.76,201.31,196.83,172.83,182.42,204.86,,,,,,,,,,,,,128.32,,,,186.29,,,,,,,98.13,91.75,93.27,93.28,
2004-07-21 22:03:15+00:00,L5,245.21,231.95,242.90,935.29,834.39,921.15,552.41,265.32,250.72,218.03,216.68,215.74,214.08,195.16,184.62,212.41,213.88,,231.65,230.21,248.49,244.84,233.07,207.53,219.39,222.71,226.50,223.03,242.14,235.22,242.53,243.53,240.17,228.22,
2004-07-29 22:09:38+00:00,L7,328.20,498.34,989.67,947.76,762.18,678.73,515.10,866.01,639.62,643.10,903.90,207.10,799.04,865.46,209.85,222.02,225.06,220.88,216.97,238.98,266.77,239.58,,,,,330.31,346.85,349.44,338.09,284.41,245.22,213.21,218.98,234.29
2004-08-29 22:10:22+00:00,L5,233.50,229.94,249.18,986.95,723.28,648.41,554.77,410.59,360.41,364.04,376.26,383.67,379.02,322.90,248.10,232.67,250.74,290.31,324.92,319.37,303.02,296.62,,,,,458.59,432.08,466.14,427.55,403.25,237.54,228.37,229.00,299.60
2004-09-06 22:15:40+00:00,L7,,,,916.24,722.37,637.02,476.01,246.77,249.48,227.75,225.52,224.45,215.28,222.44,219.40,226.50,,,,,,,232.81,225.26,230.99,234.63,235.39,225.73,237.53,229.45,,,,,
2004-09-30 22:11:09+00:00,L5,232.36,233.85,239.76,960.35,723.97,632.01,555.41,243.46,250.36,228.60,227.41,222.53,215.88,225.55,227.93,218.22,224.23,235.05,236.50,240.83,250.31,259.52,241.80,219.12,231.29,229.40,345.33,373.71,368.86,224.76,225.22,217.83,214.95,216.03,
2004-10-25 22:05:30+00:00,L5,,,,952.87,739.24,628.07,,,,,,216.28,207.90,208.65,211.50,221.89,220.56,218.78,221.48,224.62,246.57,247.62,228.22,223.85,235.59,245.99,247.64,232.24,248.83,256.57,249.35,234.80,227.77,232.72,265.92
2004-11-01 22:11:49+00:00,L5,237.74,234.64,248.31,960.03,722.33,621.03,560.62,277.42,275.15,234.18,232.82,231.56,217.97,225.13,227.16,220.74,222.73,224.87,236.99,241.73,245.53,266.08,255.43,236.77,247.66,252.85,344.02,371.80,357.56,335.01,253.05,248.82,249.58,248.16,283.47
2005-01-13 22:06:52+00:00,L5,233.40,242.98,250.01,969.84,710.34,611.56,577.04,407.56,357.19,363.00,371.96,375.62,369.17,322.26,246.65,226.49,229.46,251.42,258.69,271.09,265.72,267.83,275.69,244.09,244.77,253.76,365.99,379.01,377.64,368.91,307.25,248.86,241.21,238.03,296.92
2005-01-28 22:16:23+00:00,L7,384.47,245.68,251.58,415.02,,,725.83,881.95,650.57,493.59,678.20,,845.98,893.83,,,,289.14,327.62,325.75,304.76,321.29,,243.03,264.39,,,,,,,,253.49,247.40,319.33
2005-02-14 22:07:21+00:00,L5,,242.63,249.90,950.80,714.11,633.65,577.31,258.60,251.74,224.51,222.04,224.70,221.24,227.22,219.81,216.80,223.25,217.60,228.34,236.99,250.11,252.61,237.02,228.21,229.69,240.11,230.12,219.44,233.66,238.34,232.71,217.23,211.35,214.37,254.41
2005-03-17 22:16:40+00:00,L7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005-03-18 22:07:46+00:00,L5,220.52,226.25,234.92,953.49,734.82,639.50,533.00,248.16,243.90,223.10,224.13,213.77,210.76,213.51,210.13,221.19,224.20,224.96,227.66,218.34,234.36,229.68,221.81,211.62,222.37,230.51,222.88,222.40,230.06,238.89,233.43,215.17,204.12,205.45,229.00
2005-03-26 22:10:28+00:00,L7,324.83,497.79,245.06,978.03,719.31,628.74,714.21,867.37,644.29,642.47,905.81,367.64,832.72,867.12,242.42,228.70,229.63,241.88,247.08,260.63,268.75,261.89,261.76,228.98,,,265.86,270.30,377.28,384.99,333.72,258.83,244.93,242.02,305.86
2005-04-02 22:16:37+00:00,L7,407.75,222.87,230.62,937.04,194.43,200.15,523.09,801.40,661.57,,892.60,,804.71,837.31,,,216.25,217.78,227.00,219.82,227.40,234.71,222.87,213.61,,,,,,,,220.43,216.90,213.63,234.94
2005-05-12 22:14:14+00:00,L5,247.93,243.46,247.30,961.65,738.44,650.10,586.85,242.73,235.27,223.44,219.65,212.67,209.07,208.92,216.67,226.26,226.18,226.47,234.30,225.94,240.73,251.37,227.73,216.09,229.02,235.69,230.27,220.65,238.45,235.42,234.02,234.80,224.74,223.07,240.62
2005-05-28 22:14:23+00:00,L5,244.64,238.21,239.44,959.09,755.27,652.32,604.30,231.83,235.37,223.65,217.17,211.71,203.90,202.56,212.04,218.24,222.33,224.60,222.78,215.97,226.23,230.97,215.92,213.43,203.37,214.79,215.73,217.22,223.78,220.51,227.72,216.65,214.03,214.99,224.58
2005-05-29 22:10:21+00:00,L7,403.66,427.71,323.15,998.82,621.10,897.07,794.78,685.59,639.61,432.59,441.45,396.91,935.14,48.45,,,485.61,,,,,,,,168.66,,227.13,248.08,301.52,284.48,298.43,311.00,,,
2005-06-13 22:14:31+00:00,L5,,,,,,909.29,,,,227.06,231.01,162.98,83.39,22.25,,-1.78,53.91,,,,275.68,277.01,260.90,245.99,245.24,,315.20,362.19,356.71,337.48,268.74,241.47,219.28,242.16,286.16
2005-06-14 22:10:13+00:00,L7,324.62,864.70,763.82,961.28,761.93,717.35,674.29,885.52,250.61,217.41,219.43,204.83,808.78,916.86,196.17,229.01,229.10,,,,254.26,254.90,,,225.77,239.05,244.77,224.16,323.63,310.50,235.63,220.48,206.57,225.22,234.29
2005-07-16 22:10:12+00:00,L7,345.55,239.08,250.27,960.70,213.98,596.34,567.37,767.29,650.99,668.62,876.67,,786.59,826.68,,,224.66,,236.74,225.30,229.01,232.97,231.76,224.87,222.00,220.10,222.37,227.26,225.64,,,218.38,213.51,213.11,223.93
2005-08-09 22:08:46+00:00,L5,327.50,497.15,260.79,972.60,736.91,637.55,661.35,863.62,636.62,636.94,662.98,216.29,794.58,935.84,215.18,229.05,234.63,234.44,249.48,258.09,256.95,261.35,236.40,220.41,232.23,240.92,262.05,348.62,350.12,304.50,241.61,233.02,220.95,234.21,270.77
2005-08-16 22:15:00+00:00,L5,212.68,205.63,215.77,926.52,756.69,685.58,469.66,222.84,215.43,210.45,207.50,213.74,183.96,198.47,198.59,209.27,216.12,211.78,219.64,,229.92,,,,,,,,,,,,,,
2005-08-24 22:16:14+00:00,L7,,,,950.50,726.25,640.02,255.16,241.11,237.88,226.32,221.82,222.79,211.77,215.82,216.57,215.61,,,,,,,,215.26,218.22,221.91,216.82,216.36,223.81,222.86,220.61,,,,
2005-09-02 22:09:58+00:00,L7,,,997.06,978.81,715.75,645.59,521.49,327.41,315.56,464.56,476.37,355.03,476.98,328.22,246.31,225.34,230.64,275.57,285.89,,,,262.60,235.88,263.34,270.34,478.69,492.47,479.79,423.29,397.58,,,231.67,302.15
2005-09-09 22:16:04+00:00,L7,312.27,381.19,248.08,223.98,215.74,619.94,558.60,609.32,647.03,228.32,671.55,,687.34,,,,,,,,252.55,259.14,243.45,228.00,237.41,249.00,255.86,330.34,325.80,,,,,,
2005-09-10 22:08:55+00:00,L5,233.75,236.65,243.16,952.73,730.69,638.15,573.72,242.61,241.20,226.49,225.05,217.79,217.32,220.22,221.31,222.61,219.99,230.53,234.79,226.79,239.00,237.97,227.47,224.76,227.38,231.73,227.97,227.56,233.94,232.33,228.86,226.29,224.30,227.76,241.02
2005-09-18 22:09:51+00:00,L7,346.33,497.00,830.58,979.75,717.05,645.31,566.04,858.46,642.54,641.56,669.17,464.43,815.47,875.39,233.69,222.71,230.13,,,,278.00,276.06,,232.57,,239.83,363.82,385.83,388.27,383.26,325.77,,,,
2005-11-04 22:15:05+00:00,L5,220.41,220.51,233.28,929.06,992.83,626.99,529.17,246.48,246.54,230.87,229.22,227.68,217.34,220.86,221.55,223.71,210.57,211.49,218.09,223.01,235.96,238.83,225.68,222.35,227.90,242.38,227.16,221.75,231.71,234.21,222.04,213.56,210.89,212.63,245.17
2005-11-13 22:09:08+00:00,L5,228.25,229.09,243.54,970.24,716.30,638.02,552.38,239.49,235.40,221.15,222.87,216.54,220.39,223.35,224.33,228.68,230.22,226.72,235.04,234.29,250.45,256.72,237.43,217.13,225.35,240.62,292.56,329.31,335.99,330.92,72.25,,,,
2005-12-30 22:16:43+00:00,L7,,,976.80,850.87,726.99,666.54,517.43,237.12,236.16,214.52,206.24,204.74,196.59,218.02,218.36,,,,,,,253.70,246.05,220.38,268.19,,346.53,368.93,371.25,398.11,328.79,,,,
2006-01-23 22:16:59+00:00,L5,221.69,223.41,243.98,959.93,730.62,646.03,538.90,238.05,235.41,221.51,221.98,221.72,208.03,218.52,212.57,219.62,223.39,225.06,233.87,220.78,231.87,236.11,226.51,218.22,219.62,219.80,222.52,217.86,220.43,227.08,231.02,227.83,221.65,219.07,233.27
2006-02-08 22:17:21+00:00,L5,213.50,221.95,242.82,960.89,727.45,628.46,534.23,239.13,237.83,224.87,225.13,225.14,216.14,221.05,217.76,218.95,224.37,225.44,232.23,224.33,246.57,252.06,231.89,221.50,228.67,235.24,239.52,219.52,232.38,236.67,229.19,228.32,226.68,226.88,255.98
2006-02-09 22:10:49+00:00,L7,356.76,483.47,245.90,961.62,720.62,624.72,564.16,882.33,637.63,231.13,664.02,227.20,779.48,901.31,222.16,226.53,225.16,229.83,236.56,238.41,255.46,260.85,,,,262.01,328.23,350.01,352.48,333.38,274.23,254.52,245.69,241.49,284.77
