dates,sar2181-0000,sar2181-0001,sar2181-0002,sar2181-0003,sar2181-0004,satname
1984-04-13 09:27:07+00:00,267.93,197.00,178.59,195.84,235.35,L5
1984-05-06 09:33:03+00:00,257.42,199.16,178.64,195.06,237.05,L5
1984-07-18 09:28:46+00:00,267.99,203.36,179.00,194.78,236.64,L5
1984-08-03 09:29:20+00:00,264.01,203.03,179.88,196.09,239.57,L5
1984-09-11 09:35:50+00:00,266.77,202.35,179.66,195.64,240.83,L5
1984-10-22 09:30:00+00:00,273.45,203.45,179.89,195.57,242.01,L5
1984-11-07 09:29:53+00:00,280.33,204.22,180.08,195.90,242.41,L5
1984-12-09 09:29:58+00:00,275.15,203.77,181.63,196.37,240.77,L5
1985-02-02 09:36:09+00:00,275.90,202.02,181.25,195.91,240.50,L5
1985-02-11 09:30:23+00:00,272.58,201.75,180.87,195.87,240.22,L5
1985-04-23 09:36:23+00:00,257.53,201.03,180.01,195.47,237.46,L5
1985-05-02 09:30:07+00:00,254.67,201.27,179.85,195.25,237.35,L5
1985-06-03 09:30:04+00:00,246.10,199.87,178.84,195.23,236.36,L5
1985-06-10 09:35:50+00:00,243.09,197.73,176.17,193.78,236.53,L5
1985-06-26 09:35:47+00:00,241.26,197.80,176.02,193.35,236.26,L5
1985-07-05 09:29:57+00:00,241.46,193.16,172.73,193.19,240.76,L5
1985-08-13 09:35:48+00:00,234.49,191.45,169.79,192.02,240.24,L5
1985-08-22 09:29:32+00:00,239.56,193.37,170.96,192.57,239.98,L5
1985-09-14 09:35:25+00:00,239.56,193.87,172.14,192.56,239.76,L5
1985-10-09 09:28:59+00:00,245.94,194.91,172.77,192.79,239.90,L5
1985-11-10 09:28:33+00:00,252.51,194.05,172.04,193.15,241.24,L5
1985-12-03 09:33:55+00:00,255.83,195.06,172.61,193.07,241.36,L5
1986-01-04 09:33:20+00:00,266.41,201.33,175.87,194.13,243.88,L5
1986-01-13 09:27:22+00:00,266.99,203.17,178.08,196.17,241.76,L5
1986-03-25 09:32:01+00:00,272.58,206.54,179.72,197.02,242.28,L5
1986-04-19 09:25:17+00:00,265.13,206.45,178.65,196.86,243.20,L5
1986-05-12 09:30:29+00:00,263.58,207.80,179.96,196.10,244.70,L5
1986-05-28 09:30:02+00:00,259.24,205.93,177.85,194.87,243.80,L5
1986-07-08 09:22:57+00:00,262.62,205.94,177.87,196.03,239.26,L5
1986-07-24 09:22:23+00:00,256.59,203.32,173.62,192.88,239.50,L5
1986-07-31 09:28:19+00:00,254.26,202.52,172.71,192.26,239.22,L5
1986-08-16 09:27:20+00:00,256.03,202.83,173.57,193.28,239.15,L5
1986-09-17 09:26:37+00:00,257.81,203.13,174.01,192.93,238.80,L5
1986-09-26 09:20:09+00:00,255.39,201.78,174.05,195.08,239.24,L5
1986-10-12 09:19:38+00:00,253.73,202.31,174.40,195.63,238.92,L5
1986-12-22 09:24:45+00:00,251.86,202.90,175.52,198.04,235.90,L5
1987-01-16 09:19:41+00:00,246.53,202.29,175.50,198.12,235.29,L5
1987-02-08 09:26:31+00:00,251.78,204.08,177.83,198.40,234.94,L5
1987-02-17 09:20:35+00:00,248.01,203.34,176.94,196.85,234.08,L5
1987-03-21 09:22:02+00:00,244.03,203.11,177.60,197.58,235.00,L5
1987-04-06 09:22:36+00:00,245.12,204.83,177.42,195.67,235.53,L5
1987-04-29 09:29:06+00:00,245.65,203.89,176.86,194.86,236.91,L5
1987-05-08 09:23:35+00:00,246.82,204.04,176.45,194.60,237.82,L5
1987-06-09 09:24:23+00:00,250.48,204.20,176.60,194.43,237.85,L5
1987-06-25 09:24:44+00:00,254.35,205.09,176.62,193.58,237.60,L5
1987-07-11 09:25:03+00:00,253.94,205.18,177.00,193.69,237.21,L5
1987-07-18 09:30:57+00:00,256.77,205.14,177.11,193.00,237.41,L5
1987-07-27 09:25:25+00:00,257.01,205.17,177.19,192.99,237.38,L5
1987-08-03 09:31:25+00:00,258.97,205.30,177.40,193.23,237.25,L5
1987-08-19 09:32:18+00:00,259.99,205.36,178.07,194.41,238.52,L5
1987-08-28 09:26:22+00:00,259.28,204.91,177.65,194.18,238.22,L5
1987-09-13 09:26:45+00:00,257.59,204.60,177.32,193.88,237.77,L5
1987-09-20 09:32:42+00:00,259.09,204.63,176.97,193.67,237.49,L5
1987-10-31 09:27:40+00:00,259.84,203.96,177.06,193.51,237.15,L5
1987-11-07 09:34:02+00:00,262.17,204.09,177.39,193.51,236.47,L5
1987-11-16 09:28:03+00:00,265.09,204.67,177.48,193.14,236.28,L5
1987-12-02 09:28:18+00:00,265.18,204.50,177.78,193.25,236.35,L5
1987-12-25 09:34:25+00:00,261.97,203.61,177.64,193.48,236.55,L5
1988-01-10 09:34:42+00:00,262.94,202.90,177.44,193.62,237.58,L5
1988-01-19 09:29:05+00:00,259.34,202.62,176.99,193.32,236.43,L5
1988-02-11 09:35:41+00:00,259.34,201.52,176.32,194.37,237.51,L5
1988-03-14 09:36:03+00:00,263.83,200.73,175.96,195.53,239.46,L5
1988-04-15 09:35:50+00:00,267.47,201.64,175.83,195.49,239.41,L5
1988-05-01 09:35:57+00:00,270.39,201.32,175.69,195.58,239.80,L5
1988-05-17 09:36:32+00:00,266.96,199.97,175.63,196.39,241.48,L5
1988-06-02 09:36:38+00:00,263.53,200.45,175.68,197.23,241.48,L5
1988-06-11 09:30:29+00:00,260.57,200.27,176.04,197.12,241.09,L5
1988-06-18 09:36:19+00:00,262.10,201.83,176.38,196.86,241.13,L5
1988-07-04 09:36:48+00:00,264.36,201.20,174.67,196.23,240.56,L5
1988-07-13 09:30:39+00:00,267.77,201.64,173.87,195.82,240.16,L5
1988-07-20 09:36:51+00:00,268.97,200.41,172.48,195.31,242.17,L5
1988-07-29 09:30:42+00:00,268.53,200.09,171.25,193.56,241.23,L5
1988-08-05 09:36:28+00:00,268.83,200.51,171.70,193.67,241.71,L5
1988-08-14 09:30:40+00:00,268.04,200.95,171.95,193.02,240.97,L5
1988-09-06 09:36:55+00:00,267.48,201.71,172.45,193.07,240.24,L5
1988-09-22 09:36:50+00:00,265.75,203.39,173.28,192.15,238.86,L5
1988-10-08 09:36:21+00:00,265.05,203.71,174.45,192.43,238.47,L5
1988-12-11 09:36:33+00:00,265.17,203.27,173.22,192.43,237.35,L5
1988-12-27 09:36:03+00:00,260.93,200.89,172.94,193.64,237.37,L5
1989-01-28 09:35:43+00:00,260.84,204.91,179.79,197.74,237.27,L5
1989-02-06 09:29:59+00:00,259.43,204.17,179.31,197.75,236.21,L5
1989-02-22 09:29:52+00:00,259.28,205.28,179.80,197.49,235.71,L5
1989-03-17 09:35:16+00:00,255.61,203.81,179.07,197.87,236.58,L5
1989-03-26 09:28:53+00:00,260.08,203.66,178.97,199.36,237.39,L5
1989-04-02 09:34:48+00:00,260.99,203.48,179.06,200.81,237.96,L5
1989-04-27 09:28:45+00:00,258.93,202.17,176.04,200.01,238.08,L5
1989-05-20 09:34:09+00:00,256.16,201.02,175.21,199.52,239.18,L5
1989-05-29 09:28:17+00:00,254.65,201.48,175.60,199.41,238.57,L5
1989-06-14 09:27:46+00:00,253.62,202.62,175.52,197.16,237.50,L5
1989-06-21 09:33:31+00:00,254.92,203.14,175.91,196.76,238.45,L5
1989-06-30 09:27:39+00:00,255.91,203.84,174.78,195.69,238.45,L5
1989-07-16 09:27:19+00:00,252.56,202.11,175.09,195.92,238.89,L5
1989-07-23 09:33:21+00:00,251.26,202.20,173.86,194.49,238.19,L5
1989-08-24 09:32:15+00:00,246.42,200.21,172.21,193.84,239.07,L5
1989-09-18 09:25:44+00:00,247.67,200.79,172.14,193.39,238.97,L5
1989-09-25 09:31:28+00:00,244.51,199.37,171.73,194.29,239.81,L5
1989-10-04 09:25:36+00:00,245.01,200.18,171.89,192.72,239.48,L5
1989-10-11 09:31:29+00:00,247.24,200.49,172.40,193.84,239.91,L5
1989-10-20 09:24:51+00:00,246.30,200.94,173.72,193.91,239.43,L5
1989-10-27 09:30:27+00:00,246.13,201.18,174.20,194.06,239.80,L5
1989-11-12 09:30:07+00:00,245.73,200.37,173.54,194.18,240.26,L5
1989-11-28 09:29:40+00:00,248.79,200.11,172.55,192.86,241.06,L5
1989-12-14 09:29:14+00:00,249.17,199.12,172.73,194.32,241.78,L5
1990-01-15 09:28:33+00:00,250.63,199.53,172.68,194.00,241.20,L5
1990-01-31 09:27:43+00:00,252.60,198.72,174.03,196.78,242.32,L5
1990-02-09 09:21:38+00:00,253.97,198.98,174.12,196.57,242.11,L5
1990-02-16 09:27:12+00:00,252.41,199.20,173.79,196.52,241.31,L5
1990-03-04 09:27:02+00:00,254.73,201.12,174.82,197.50,240.91,L5
1990-04-14 09:20:11+00:00,253.44,198.76,173.48,197.25,241.26,L5
1990-04-21 09:26:22+00:00,257.62,198.62,172.40,198.44,241.86,L5
1990-05-16 09:20:13+00:00,260.45,200.84,174.78,198.75,240.91,L5
1990-06-01 09:20:08+00:00,259.62,201.76,175.62,199.97,240.60,L5
1990-06-08 09:26:19+00:00,256.02,201.34,174.91,198.96,240.24,L5
1990-06-17 09:20:06+00:00,254.66,203.02,175.79,197.39,239.27,L5
1990-06-24 09:25:54+00:00,252.58,203.00,175.00,196.91,238.89,L5
1990-07-03 09:20:06+00:00,253.74,203.92,175.17,196.38,238.20,L5
1990-07-10 09:25:52+00:00,251.85,203.16,175.07,196.37,238.55,L5
1990-07-19 09:20:01+00:00,254.04,203.92,174.97,196.27,237.94,L5
1990-07-26 09:25:48+00:00,253.11,203.71,175.29,196.07,237.75,L5
1990-08-04 09:19:56+00:00,252.27,203.63,174.60,194.84,237.44,L5
1990-08-11 09:25:43+00:00,250.00,203.68,174.66,194.94,237.09,L5
1990-08-20 09:19:54+00:00,251.45,203.90,175.43,194.72,237.51,L5
1990-09-05 09:19:46+00:00,248.67,203.09,175.87,194.20,236.79,L5
1990-09-12 09:25:35+00:00,248.11,202.37,175.90,194.20,237.56,L5
1990-09-21 09:19:43+00:00,247.01,202.91,176.09,194.01,237.07,L5
1990-09-28 09:25:50+00:00,247.69,202.87,175.52,193.81,237.44,L5
1990-10-30 09:25:35+00:00,246.62,203.13,175.83,192.53,237.26,L5
