dates,nzd0046-0000,nzd0046-0001,nzd0046-0002,nzd0046-0003,nzd0046-0004,nzd0046-0005,nzd0046-0006,nzd0046-0007,nzd0046-0008,nzd0046-0009,nzd0046-0010,nzd0046-0011,nzd0046-0012,nzd0046-0013,nzd0046-0014,nzd0046-0015,nzd0046-0016,nzd0046-0017,nzd0046-0018,nzd0046-0019,nzd0046-0020,nzd0046-0021,nzd0046-0022,nzd0046-0023,nzd0046-0024,nzd0046-0025,nzd0046-0026,nzd0046-0027,nzd0046-0028,nzd0046-0029,nzd0046-0030,nzd0046-0031,nzd0046-0032,nzd0046-0033,nzd0046-0034,nzd0046-0035,nzd0046-0036,nzd0046-0037,nzd0046-0038,nzd0046-0039,nzd0046-0040,nzd0046-0041,nzd0046-0042,nzd0046-0043,nzd0046-0044,nzd0046-0045,nzd0046-0046,nzd0046-0047,nzd0046-0048,nzd0046-0049,nzd0046-0050,nzd0046-0051,nzd0046-0052,nzd0046-0053,nzd0046-0054,nzd0046-0055,nzd0046-0056,nzd0046-0057,nzd0046-0058,nzd0046-0059,nzd0046-0060,nzd0046-0061,nzd0046-0062,nzd0046-0063,nzd0046-0064,nzd0046-0065,nzd0046-0066,nzd0046-0067,nzd0046-0068,nzd0046-0069,nzd0046-0070,nzd0046-0071,nzd0046-0072,nzd0046-0073,nzd0046-0074,nzd0046-0075,nzd0046-0076,nzd0046-0077,nzd0046-0078,nzd0046-0079,nzd0046-0080,nzd0046-0081,nzd0046-0082,nzd0046-0083,nzd0046-0084,nzd0046-0085,nzd0046-0086,nzd0046-0087,nzd0046-0088,nzd0046-0089,nzd0046-0090,nzd0046-0091,nzd0046-0092,nzd0046-0093,nzd0046-0094,satname
2001-12-28 22:06:14+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.33,,,,,,,,L7
2002-03-18 22:06:22+00:00,401.46,398.81,400.72,402.94,410.75,417.37,409.96,415.41,411.65,412.64,419.42,424.25,427.42,425.19,425.45,421.34,419.36,410.22,407.62,408.92,409.70,407.25,406.28,406.00,397.15,390.91,388.77,388.75,389.43,399.78,404.81,410.38,408.35,409.22,408.91,406.53,408.28,402.55,408.52,408.60,408.80,404.26,402.40,404.42,400.23,398.08,400.36,398.90,397.03,390.52,396.52,406.97,401.72,409.90,404.83,400.14,404.69,407.11,409.52,411.45,418.02,396.26,393.14,392.05,390.21,389.32,397.10,396.70,397.56,405.34,402.48,404.63,406.18,407.62,403.60,407.83,410.66,413.63,410.64,409.57,401.95,401.00,398.99,401.50,402.85,402.26,399.67,391.87,407.67,405.77,408.99,411.46,404.12,405.29,401.92,L7
2002-04-03 22:06:21+00:00,414.22,410.43,414.63,410.87,418.20,427.32,422.01,422.74,423.98,421.91,427.71,434.39,437.76,439.42,441.19,435.94,427.40,420.88,423.55,419.63,420.76,415.79,426.00,422.34,413.80,390.91,388.77,388.75,389.43,416.51,419.27,419.94,418.61,419.45,419.24,418.68,421.60,417.08,417.65,416.51,416.75,411.79,413.87,414.70,412.87,412.45,411.68,405.96,400.17,396.84,407.58,418.33,416.58,422.72,404.83,400.14,404.69,407.11,409.52,427.77,426.39,396.26,405.28,403.81,407.64,403.25,409.21,410.75,411.15,412.02,413.37,417.40,420.02,420.31,417.51,422.25,425.88,424.43,423.58,419.88,417.58,417.45,412.61,414.68,415.37,414.92,414.79,405.65,420.34,420.94,418.79,421.19,416.06,416.67,413.68,L7
2002-07-08 22:06:00+00:00,402.07,400.29,406.64,402.48,406.40,417.41,409.67,414.96,413.92,412.94,414.66,421.30,424.24,424.34,425.97,422.91,417.10,411.66,411.66,407.54,409.85,405.82,412.41,409.59,404.27,382.02,374.62,373.63,382.91,403.74,408.82,409.70,411.55,411.25,419.24,418.68,413.41,406.00,405.18,405.51,405.87,399.52,404.01,405.96,402.11,400.81,411.68,405.96,390.76,385.98,392.98,400.87,396.15,401.08,404.83,387.48,400.65,402.99,403.98,427.77,426.39,373.11,389.27,391.12,407.64,403.25,409.21,410.75,411.15,400.23,400.37,405.06,406.88,408.20,406.80,410.00,425.88,414.30,423.58,419.88,410.66,417.45,412.61,403.77,405.68,405.90,405.22,407.72,413.31,420.94,418.79,421.19,416.06,416.67,413.68,L7
2002-07-24 22:05:50+00:00,402.07,400.29,406.64,397.84,403.40,408.68,405.41,410.03,409.77,409.51,411.07,416.09,418.68,418.59,421.67,419.02,412.96,407.85,407.67,406.08,409.63,406.02,409.90,407.94,402.21,380.91,373.62,373.54,379.09,396.66,403.64,409.70,411.55,411.25,419.24,418.68,413.41,406.00,405.18,405.51,405.87,399.52,404.01,405.96,402.11,400.81,411.68,405.96,387.40,384.55,389.00,395.52,390.07,401.08,404.83,387.48,397.79,401.04,400.24,414.79,409.91,366.44,384.02,391.12,407.64,403.25,409.21,398.25,398.96,395.29,395.18,399.65,403.26,404.89,402.80,406.66,417.85,410.84,414.48,411.59,405.30,407.48,404.18,399.95,403.50,405.53,402.19,403.48,407.92,409.96,410.92,411.33,406.56,408.73,404.44,L7
2002-08-09 22:05:46+00:00,393.63,392.54,398.38,392.60,398.27,408.68,405.41,410.03,409.77,409.51,411.07,416.09,415.34,415.67,417.58,414.91,409.62,405.03,403.26,402.12,405.93,402.80,406.03,405.16,398.35,382.06,373.08,372.43,377.00,392.95,400.18,404.25,407.02,407.27,411.18,407.66,413.41,406.00,405.18,405.51,405.87,394.51,399.80,399.03,396.51,396.58,402.25,398.20,386.51,381.87,386.17,392.23,390.97,396.49,394.11,390.56,395.96,400.03,396.01,408.71,405.06,366.44,380.15,388.58,394.92,392.90,397.18,393.89,392.51,391.96,391.85,397.43,400.72,401.69,400.47,403.66,409.90,406.19,406.73,404.88,400.21,399.62,398.41,397.16,400.26,403.84,399.35,401.57,406.53,406.54,405.23,406.42,402.74,404.74,400.38,L7
2002-10-28 22:05:22+00:00,379.94,382.92,386.44,386.06,387.75,393.58,393.11,399.30,397.41,401.44,399.58,401.31,404.39,406.27,409.13,407.27,403.90,400.68,396.23,390.45,396.04,394.14,392.72,393.71,388.05,379.12,367.85,366.99,377.87,383.77,392.13,395.63,396.69,393.92,391.64,387.42,398.35,392.78,389.16,390.62,390.27,382.14,386.87,386.20,385.52,382.35,378.09,376.51,373.21,369.22,372.50,374.20,374.25,374.44,384.67,390.79,396.19,401.08,395.91,393.04,388.63,364.57,369.59,375.93,375.42,372.48,371.75,376.25,373.28,378.04,378.69,385.41,389.48,392.35,392.66,394.24,397.82,397.64,396.05,395.10,391.04,383.54,382.02,383.78,386.48,392.62,390.20,392.62,398.13,394.50,393.59,393.33,390.05,390.21,386.85,L7
2002-11-13 22:05:30+00:00,379.00,382.16,385.16,386.12,387.42,392.62,391.31,395.75,396.02,401.32,399.98,401.19,403.80,407.27,408.79,406.22,402.75,399.62,396.25,390.95,394.07,390.96,388.67,388.86,385.39,377.35,369.05,368.70,379.14,385.50,393.09,395.68,394.02,390.85,386.87,383.97,392.26,389.28,387.35,388.46,387.69,382.57,385.91,385.46,385.14,383.94,379.97,377.05,372.64,368.88,371.80,372.97,373.70,376.67,387.60,393.25,397.84,400.93,396.75,393.91,388.71,364.57,372.45,376.94,374.13,372.18,372.34,374.32,373.87,377.72,379.29,384.04,388.34,392.31,394.39,395.67,397.99,397.80,397.41,396.13,391.26,382.80,381.75,383.05,383.95,388.46,387.98,390.23,395.36,393.34,392.65,392.66,388.65,388.17,387.12,L7
2003-01-16 22:06:02+00:00,386.38,387.93,388.05,389.24,391.63,393.94,397.41,399.14,401.22,405.20,405.81,406.10,408.01,412.20,413.89,410.08,406.21,403.60,401.24,397.57,399.68,397.07,394.99,395.74,389.97,384.38,378.14,377.80,381.77,388.40,395.37,398.47,396.09,393.55,391.43,389.38,395.44,395.89,395.35,394.89,393.03,387.36,388.51,387.08,388.78,388.58,384.50,380.47,375.73,372.58,375.86,378.79,380.30,389.53,393.79,401.13,402.35,404.96,399.41,396.75,392.93,377.04,380.93,384.31,377.93,375.84,377.55,378.28,378.27,382.09,383.65,387.66,392.88,396.70,398.89,401.09,401.10,401.88,401.00,398.87,392.84,385.09,384.03,384.42,385.05,390.31,389.97,393.44,396.46,395.78,394.83,394.27,390.80,390.40,388.82,L7
2003-04-06 22:06:21+00:00,392.83,393.87,393.72,396.56,396.35,397.30,400.19,403.08,405.75,408.85,409.38,409.56,411.86,416.64,418.13,413.23,409.79,408.16,407.62,403.22,401.14,399.89,397.58,397.21,392.30,388.01,384.09,384.96,387.74,396.06,401.81,401.65,399.04,394.99,392.46,392.85,396.29,396.30,395.35,394.89,393.03,389.98,389.83,390.29,391.17,389.84,381.44,379.73,372.79,370.50,375.79,378.46,378.37,391.81,395.94,399.58,409.07,410.49,406.92,402.68,400.39,390.03,391.40,387.98,383.57,379.59,380.69,381.24,383.25,386.12,388.69,391.54,395.95,400.24,403.29,405.60,405.88,407.11,408.42,404.87,398.38,387.29,383.90,382.53,380.32,383.36,389.59,394.17,396.53,398.21,396.94,396.01,391.72,393.52,393.01,L7
2003-05-08 22:06:20+00:00,392.53,392.00,395.71,397.38,398.93,400.84,404.32,407.21,410.61,410.62,409.53,409.42,411.05,415.29,416.25,410.71,407.60,404.15,403.77,401.72,400.26,399.40,399.12,399.45,393.42,389.60,386.01,384.84,386.96,397.70,402.22,399.07,399.52,397.01,396.37,396.51,397.28,395.99,395.58,392.98,392.21,390.31,390.81,390.87,390.83,392.48,386.26,386.49,379.57,377.64,376.53,381.53,379.90,391.54,398.10,400.42,409.57,408.50,405.82,404.47,398.56,389.71,392.13,390.28,384.31,386.64,388.95,388.81,389.99,389.34,393.35,394.11,396.93,401.23,405.23,405.21,404.00,404.23,408.42,404.52,398.42,387.41,387.03,384.48,382.81,384.46,387.55,390.13,394.50,397.05,395.00,395.67,391.92,396.36,395.22,L7
2003-05-24 22:06:17+00:00,400.73,397.85,400.51,403.79,403.06,403.71,412.43,414.27,418.76,414.86,414.59,419.16,417.62,420.07,423.11,419.46,412.49,408.53,406.85,403.27,405.39,408.48,413.76,410.06,397.90,396.95,397.48,394.29,391.25,402.68,406.96,408.86,407.31,401.77,401.96,404.78,405.51,403.83,404.76,398.32,399.78,395.62,395.96,395.45,394.31,397.95,390.81,394.77,386.50,381.50,388.55,395.85,389.57,394.69,398.84,404.53,415.98,416.79,412.61,410.24,403.10,397.60,399.67,395.65,396.63,393.57,400.19,403.53,401.07,398.98,402.31,404.83,406.74,406.66,409.14,408.44,407.92,405.14,404.06,398.86,400.44,400.54,404.17,406.03,405.02,395.13,397.49,402.81,409.71,406.38,403.84,409.70,405.53,406.46,405.87,L7
2003-12-26 21:56:18+00:00,387.04,383.74,386.49,383.22,390.34,402.22,407.99,409.15,413.32,409.40,410.26,415.33,405.09,407.45,412.79,406.61,400.31,397.12,401.29,410.59,411.89,408.91,404.27,405.28,397.11,388.88,374.52,377.17,378.92,389.72,390.56,390.94,413.38,412.00,409.49,418.01,403.34,401.58,402.81,389.43,389.08,383.88,388.04,379.37,375.63,381.23,394.83,393.65,389.81,385.47,390.23,401.83,411.95,404.43,401.42,400.21,405.40,405.27,394.98,397.95,412.06,416.20,409.10,404.19,396.97,391.21,392.03,377.19,,378.96,379.82,386.70,389.68,392.17,404.62,411.36,415.27,412.15,408.04,403.83,398.47,383.86,380.32,382.57,388.52,392.06,384.81,388.55,396.54,411.07,407.45,406.02,403.77,403.67,399.73,L5
2004-02-04 22:06:41+00:00,387.04,383.74,386.49,383.22,390.34,402.22,407.99,409.15,413.32,409.40,410.26,415.33,405.09,407.45,412.79,406.61,400.31,397.12,401.29,410.59,404.62,400.57,404.27,399.04,392.49,388.88,374.52,377.17,385.19,392.34,397.32,394.21,413.38,412.00,409.49,418.01,403.34,398.87,400.80,389.43,389.08,383.88,395.00,389.48,384.69,386.45,390.94,391.55,387.42,383.21,385.24,389.87,396.98,404.43,401.42,395.49,402.85,407.25,402.22,404.31,412.82,408.69,403.61,402.37,396.80,392.14,392.64,384.90,,378.96,386.01,392.59,397.82,397.12,406.69,408.08,414.47,413.38,407.38,403.04,399.81,388.56,380.32,382.57,388.52,394.34,389.00,394.12,401.09,408.84,407.94,406.75,405.00,405.43,402.58,L7
2004-05-18 21:58:14+00:00,400.19,397.52,401.12,397.49,400.76,407.62,410.66,414.37,415.47,411.39,413.72,418.89,414.37,414.84,421.35,416.73,413.91,410.55,410.36,408.12,404.31,402.02,405.01,402.67,396.90,397.50,388.83,387.86,390.32,397.99,403.44,401.66,417.86,415.26,411.34,414.97,407.75,403.97,404.48,402.41,404.62,397.27,400.94,395.11,392.02,392.56,397.43,395.11,391.05,386.29,388.11,395.02,400.84,412.14,407.91,402.76,410.89,415.29,409.19,412.46,418.67,409.81,404.89,404.47,399.16,396.20,396.21,390.92,410.75,395.13,394.40,402.30,406.82,404.17,410.86,409.61,415.81,416.36,411.64,407.73,405.02,397.37,400.73,400.13,405.30,406.23,400.66,402.15,408.62,415.95,412.75,412.34,411.22,410.75,406.13,L5
2004-06-03 21:58:42+00:00,400.19,397.52,401.12,397.49,400.76,407.62,410.66,414.37,415.47,411.39,413.72,430.41,405.91,414.84,421.35,416.73,413.91,410.55,410.36,408.12,404.31,402.02,405.01,402.67,396.90,397.50,388.83,387.86,390.32,397.99,403.44,401.66,417.86,415.26,411.34,414.97,407.75,403.97,404.48,402.41,404.62,397.27,400.94,395.11,392.02,392.56,397.43,395.11,391.05,386.29,388.11,395.02,400.84,412.14,407.91,402.76,410.89,415.29,409.19,412.46,418.67,409.81,404.89,404.47,399.16,396.20,396.21,390.92,410.75,395.13,394.40,402.30,406.82,404.17,410.86,409.61,415.81,416.36,411.64,407.73,405.02,397.37,400.73,400.13,405.30,406.23,400.66,402.15,408.62,415.95,412.75,412.34,411.22,410.75,406.13,L5
2004-06-11 22:06:38+00:00,398.50,399.35,404.48,398.82,402.34,407.62,410.66,414.37,417.95,412.22,413.11,426.95,405.84,414.16,422.72,417.00,410.99,408.41,408.59,408.12,404.31,401.03,406.31,406.72,396.74,395.39,389.00,390.12,391.40,398.66,405.67,401.51,417.90,415.26,411.34,408.32,404.26,403.94,401.94,402.08,401.52,395.30,401.52,395.95,393.34,393.90,396.35,395.11,391.05,383.53,387.24,397.58,404.87,414.98,405.39,406.15,410.28,414.26,409.06,414.95,419.06,409.81,404.89,398.01,394.71,393.54,396.80,394.57,419.44,397.21,397.48,402.63,404.74,403.99,407.24,409.61,415.81,416.36,410.27,405.52,405.07,397.74,398.91,398.28,403.74,404.05,401.38,403.69,407.89,415.83,412.75,412.34,409.63,411.30,408.56,L7
2004-11-18 22:06:34+00:00,392.12,400.03,411.18,401.49,405.49,376.88,381.67,385.40,405.94,406.17,411.88,435.02,397.31,412.81,425.46,406.20,405.13,404.15,405.06,,,398.05,408.91,404.93,396.26,391.17,389.33,394.65,391.60,400.65,412.35,401.09,417.98,385.09,372.82,395.03,397.30,403.85,384.80,401.41,395.33,383.84,387.42,398.49,397.29,397.91,393.10,388.47,381.83,378.01,380.21,389.12,416.96,420.66,394.97,408.75,401.33,411.17,408.70,422.43,420.25,,373.69,378.61,381.35,385.54,398.54,405.53,428.14,401.38,406.74,386.25,398.51,403.47,396.38,,,,406.18,398.89,405.21,398.86,395.27,388.61,384.47,379.62,403.51,408.30,405.70,397.35,384.98,384.96,395.78,398.90,403.53,L7
2005-01-13 22:03:41+00:00,399.17,404.31,406.75,401.31,406.40,386.10,390.37,391.21,396.62,409.77,423.38,427.27,431.92,429.56,440.78,414.12,412.31,398.69,394.07,398.45,395.33,394.69,408.60,404.27,419.73,421.15,414.38,405.63,393.69,386.62,392.07,394.97,400.07,392.17,386.72,403.16,409.60,407.78,389.48,399.74,400.97,391.90,396.24,402.73,396.94,392.16,387.52,386.42,381.93,385.03,390.85,394.90,422.56,426.29,407.45,415.74,416.68,419.79,410.71,410.17,408.39,398.88,384.01,390.77,402.11,403.91,402.11,405.66,406.11,410.51,410.31,383.42,400.87,402.75,402.36,402.21,404.36,406.05,417.64,418.26,413.81,412.23,414.57,399.94,392.00,382.60,389.05,383.72,387.19,388.67,393.46,397.69,400.86,403.66,401.91,L5
2005-01-21 22:06:59+00:00,394.92,398.89,399.99,398.36,402.39,390.05,393.64,394.98,398.31,407.01,423.38,427.27,417.77,416.65,424.51,410.98,408.50,398.81,392.89,394.31,392.13,391.78,399.19,404.27,419.73,407.96,405.20,395.35,388.93,383.62,388.06,391.37,396.18,392.02,389.03,399.09,398.73,407.78,389.48,390.25,391.72,390.99,395.38,398.59,394.14,391.37,386.54,385.55,381.79,383.27,385.52,394.90,422.56,417.44,405.54,412.70,414.99,413.51,405.26,404.42,396.63,388.61,380.97,382.97,388.60,403.91,402.11,405.66,392.36,396.67,400.07,386.69,400.31,401.68,402.19,401.57,401.84,402.22,406.33,407.03,413.81,412.23,403.14,397.33,390.47,382.11,382.62,377.97,380.65,385.60,391.02,396.14,398.23,399.67,398.13,L7
2005-02-14 22:04:09+00:00,394.92,398.89,399.99,398.36,402.39,390.05,393.64,394.98,398.31,407.01,423.38,427.27,417.77,416.65,424.51,410.98,408.50,398.81,392.89,395.28,391.85,394.18,398.30,401.86,411.18,404.84,402.44,395.53,392.52,392.80,393.27,396.80,398.01,392.62,391.03,394.97,393.64,395.98,386.65,386.98,386.45,388.30,395.42,399.98,396.58,396.00,391.14,387.95,384.11,381.17,385.86,395.96,408.44,408.94,402.09,411.39,418.77,417.72,411.09,408.34,401.32,395.79,387.01,382.84,383.12,386.01,384.68,386.37,385.70,392.93,401.94,391.83,403.89,404.99,404.66,402.79,400.71,399.53,400.46,401.53,403.07,403.46,398.84,395.44,390.88,388.57,392.68,387.13,385.69,386.45,390.77,398.00,397.00,399.33,400.43,L5
