,dates,mex0044-0000,mex0044-0001,mex0044-0002,mex0044-0003,mex0044-0004,mex0044-0005,mex0044-0006,mex0044-0007,mex0044-0008,mex0044-0009,mex0044-0010,mex0044-0011,mex0044-0012,mex0044-0013,mex0044-0014,mex0044-0015,mex0044-0016,mex0044-0017,mex0044-0018,mex0044-0019,mex0044-0020,mex0044-0021,mex0044-0022,mex0044-0023,mex0044-0024,mex0044-0025,mex0044-0026,mex0044-0027,mex0044-0028,mex0044-0029
0,1985-09-30 16:17:33+00:00,203.85953712467904,209.09382916530436,217.2419905754223,219.83242003597525,223.33607084614962,217.95008119478706,211.6051513724476,209.62474336403187,205.58500772568374,207.72059550019128,203.7669885626711,200.2219779916257,197.15874358737636,191.52459657984076,192.30996560182479,186.85104406741613,181.7047452908228,182.79833240785774,185.06632902675395,190.13435248584932,186.76939902639768,188.3842521173249,191.83208253394193,187.1471862994151,190.78648243313253,189.91474657382395,193.97126230315732,202.01406931454684,198.62285602227058,196.265727628824
1,1986-01-20 16:15:42+00:00,201.0420759296085,210.9584493784794,217.45888448420436,221.93433140331192,225.13703265399775,225.14330822426297,224.38111391924716,226.49196500888078,223.7845447682617,221.94491834691175,218.7577701548132,219.01419220399052,215.33890850044205,215.2923274355084,215.6664905129046,219.522453271019,221.5837461453976,222.90370621659542,220.6590919652919,220.44111835255148,219.0661752149342,219.95429285917064,218.97946493236424,222.3456229906934,214.68813357979425,213.87293332061202,211.04253297735448,206.18121001421795,194.84386444498764,196.7703298944224
2,1986-03-25 16:14:19+00:00,200.50460392672494,208.71654864145847,212.89935497716948,219.53865346894023,219.1250211698995,220.92647053057007,214.5108409018431,216.55836578545134,218.23537222438074,217.2002225871205,217.29524172297647,220.7489057793862,221.35468677730674,217.84248936692012,223.64675632601967,223.7314561101205,220.75803411190284,227.1177287066674,225.58718561280818,228.37438704732733,227.4457698581965,221.10706859245965,218.39484973724225,212.08958307973197,207.4441918201988,201.13668275512404,198.9340745698598,194.5812026010071,184.5070529232419,190.12867597246378
3,1986-04-10 16:13:58+00:00,193.52084351614099,200.85157080392912,202.34901649207814,208.13339406272289,215.52597206634843,219.5406846410216,214.22006773171944,211.13824449609191,211.30834762720445,206.90368380828124,210.02624921198802,210.98408449775522,206.7586084218115,212.41729293979247,212.44954468161873,217.1853739744615,218.53018785473463,222.1797313501049,223.4453338460727,215.09573050632363,212.87128853701645,209.87050449587696,207.3308105648932,202.63689559379966,198.7627030584971,198.03150092785987,194.89072186881273,191.78079488261042,185.92890910188746,183.48879954744194
4,1986-04-26 16:13:36+00:00,186.70712833112114,193.94897848940155,195.5656025543555,203.4036408245072,207.6168431791414,204.81887274934508,203.9848459045543,201.42844678249034,201.83195127203334,202.5115031744387,197.9905022730385,196.92932324139008,199.5535929516851,198.97527198965363,213.2401605106159,207.61067634342442,209.45111130001905,207.4199765040801,204.30127526554386,202.16920360521436,199.06628117371756,196.723598078624,194.50144687993026,186.41033151266203,184.16158943997536,179.39196621254777,186.21444567012418,184.30486794541025,179.78860002592813,179.84485584281086
5,1987-07-18 16:13:40+00:00,175.32938832818536,189.6074005475499,195.43425992163966,194.48991189577345,203.2265686440337,201.92509609358902,205.73944293107033,204.1421637483806,203.4170220178037,198.90818904738572,195.26125938611423,195.51835613314782,198.24204866279607,197.84921205361434,194.74071332283847,195.3830402244727,197.57797622997876,198.34960475220512,191.67381778255935,192.4920073363327,193.41288855385926,194.38042104691024,190.9712308904524,192.55588400491249,195.6497625380919,190.36682226343592,198.41510563057838,199.56078572434964,189.52311983244982,190.7817282318863
6,1987-08-03 16:14:08+00:00,155.81056123304393,175.7660419178161,181.78631687302388,187.48708700861033,197.3996780603069,193.6556713563151,191.6359267756509,191.31984036020924,187.78910011880055,181.3008375434774,180.01569246901838,176.97064049005598,183.63117968397688,179.7090211466348,181.622366871582,180.33995664669817,176.51282690921238,175.38550907602186,175.56342456731448,167.06994827405265,172.65362745764125,171.96792856931515,170.76947088298346,173.30222190127725,181.96572595444778,183.97264592678837,191.84028369698748,193.15898993451955,180.285774973881,174.8601440843272
7,1987-08-19 16:14:36+00:00,,181.47962299965178,190.1512724588791,192.593526078958,194.56429698620323,184.65969086494286,196.60146361625493,195.2465154162587,193.49647391624876,196.91971710943307,195.2893156976357,191.99700588119288,189.49109607605862,190.40036176404146,184.80745250799242,189.22474338600452,191.72473280676508,183.72328143094308,183.75755656185692,173.26988684439868,184.8356138248335,178.50899249518474,178.65068842246882,184.56934545853022,181.9630286708975,188.39463217310123,191.9097035878777,187.85390745189508,183.82787237445928,183.38096806225562
8,1987-09-20 16:15:25+00:00,149.67034936046238,203.85348404230228,207.4121310352262,212.00779772176577,215.75492225406632,216.17817087970337,213.31425528784283,207.72280376760628,210.1989952444154,206.11578103526926,208.6817999454923,205.03569226178666,209.09786072685137,210.87525939778067,204.78220950707325,203.22893244074226,201.6411525820421,203.19048550297495,200.76589659751554,205.20834990874397,203.53613378815376,202.25258375286083,204.28614106717635,202.98015659803795,200.84370132790053,205.3131244132622,204.60920646366276,206.36140967078535,202.04487510012385,200.69951762918754
9,1990-04-21 16:08:41+00:00,177.8568666680737,177.12475933027244,189.08474901704201,190.47353702093844,196.47422628927234,190.4413090418716,193.06537610271053,192.7264820692571,188.07336651064932,187.7873849194628,189.90323170920877,190.9911493955294,189.4769260186164,198.3706473687873,192.41705481778465,189.0252682423767,192.63190416367394,195.26225032434073,199.24653184098668,196.79466945198294,199.51552135848888,201.60098852150216,195.14205741030673,202.96731949219816,198.0638450951644,198.58380513323752,201.67919693705915,202.068978296344,192.86537895494692,187.3533493773274
10,1992-09-01 16:10:44+00:00,181.36369731486573,188.8609754009426,196.5101893414497,190.42033408682704,204.33559751724042,201.00992165382138,198.72145327729615,196.42126742323788,196.59483924770564,195.42230279750157,193.01874187997424,194.36945840492825,193.10349142897584,190.66392359306764,187.13727182492735,203.0192020527339,195.75484421591287,198.4796341438215,206.43562160877207,200.04389259960405,198.79368191813438,195.0307455356159,195.8674294171947,191.16137458072774,197.96383563080462,200.98314361883848,203.98257825495264,203.25768493034982,201.99251164736555,201.7768640023704
11,1993-01-07 16:09:59+00:00,196.94903249663724,198.53617597231192,201.15752757167252,198.94127798881485,202.41330566278546,211.01555630155414,210.78028961844376,204.69127547057658,203.2574735158191,203.4899728400765,201.35725392873738,197.05652045238722,199.91867146478393,203.04576200928477,201.58009333468146,214.81589656035158,208.03749122672735,206.70342592870935,209.97883993084554,204.80848529546546,206.178100342483,207.0849966781039,203.76743470987654,210.4277555028507,205.46991389038112,213.6096474739996,212.1185326908479,217.80231748505415,211.55908593438073,211.97628266837313
12,1993-02-08 16:10:21+00:00,200.5042845126314,203.05263532355457,207.7306601030631,207.03682767263794,209.18503594715094,213.43829604502488,209.573450688029,207.0132466177744,200.28173615778482,197.3037524161995,198.07517902080286,197.37934866238564,203.97907537072481,198.54346421483731,201.9168932975178,200.27591722284146,198.3095548858264,203.86977883603097,199.53509866595806,204.79711713667962,203.2822536453946,202.59484149211212,203.62896989416365,208.141220228843,206.6533822318722,209.05657472962216,212.9005116157525,206.11298870341082,207.1171260677784,206.8905281576293
13,1993-02-24 16:10:24+00:00,180.84560084637175,190.9484091479549,196.29206598310313,201.44834622216462,195.43205552391655,200.82314563449842,201.4496555770026,199.1452965422102,193.23628878802393,195.90764901129563,196.01281362011588,192.82593545946477,193.47386612274514,189.10211524666934,189.69497688602846,188.2993098199363,195.95736546973734,203.35083805078125,210.1183374529452,210.07118473285792,202.26096233980792,202.83919007772482,204.03877938487503,201.4427376652137,205.70429109915503,200.92799832390844,209.00747198689936,208.7465814006044,203.22129670259181,197.04263669648194
