,dates,mex0424-0000,mex0424-0001,mex0424-0002,mex0424-0003,mex0424-0004,mex0424-0005,mex0424-0006,mex0424-0007,mex0424-0008
0,1986-04-02 17:01:36+00:00,262.574736510699,299.8745596450508,309.02774814353245,316.02179998150945,322.71402646407057,319.78628717410356,302.4292132278293,296.0912025864787,309.4602009600396
1,1990-03-12 16:56:32+00:00,292.097581291441,311.7644110433425,319.90161066323316,325.52955739415427,324.98025734704527,329.1073239278457,,328.4310975328611,333.5095988785352
2,1991-02-27 16:56:55+00:00,269.0510560778535,294.7759684099597,306.0585361790279,315.2131233682781,316.8975709479577,313.9600227375234,314.72418011266245,321.7703324782817,326.96576858580266
3,1991-03-31 16:57:31+00:00,285.5977294219872,303.11226946642364,314.848773673258,319.1693347375617,323.33471238824086,318.39232226247515,,319.46781138780153,325.47270743184407
4,1993-01-15 16:57:31+00:00,272.7581769907586,301.54766084774514,297.5514993856359,293.1611027299037,292.4979634629608,291.7354733003467,286.8293117291054,295.97411806045983,302.7071430047853
5,1993-02-16 16:57:50+00:00,255.3436627472996,285.82494439737536,296.8742562488208,301.3409297824364,307.20393590416313,304.0994291565766,294.6825170563552,301.05450644640945,305.21886436455475
6,1993-03-04 16:57:59+00:00,257.81127447152426,287.9337386639392,292.51175677468353,297.56166517402505,297.8815345236389,300.1257167931683,294.68895832810455,290.6818829053029,293.96362363060354
7,1993-03-20 16:58:04+00:00,267.7216133743593,292.38864970916467,303.7580717086207,314.1588162148663,313.6520480430064,309.3536333104962,307.6061498363846,300.75518051826236,312.19153031792365
8,1993-04-05 16:57:44+00:00,264.75455972047394,291.96492194597903,305.0721053163985,314.47450343050764,313.16246453642196,308.7282219588459,,319.3088303312478,326.26163631954296
9,1993-04-21 16:58:17+00:00,269.27930725942804,292.5698741900043,300.36603359951545,311.4352784901549,311.22595138419405,305.9795525439196,,309.70800992973307,319.5485941000677
10,1993-05-07 16:58:20+00:00,261.3525508031493,284.3024865950945,299.2499241918239,299.11953551121445,306.47594310901434,306.4245831957832,,310.0706938347499,316.41374974055145
11,1993-05-23 16:58:24+00:00,260.4759171338861,283.96421936759157,292.79694625804984,302.20390515665724,308.64830505915165,304.48629838463035,301.284505486583,309.0618533643195,319.1992467848594
12,1993-06-24 16:57:57+00:00,,,,,,,,,
13,1993-07-10 16:58:18+00:00,231.36642639403865,254.34942954377817,269.0969943966811,269.7849571942085,276.9123421265846,278.0200798362504,,289.7071752159483,307.5418245172728
14,1993-09-28 16:57:47+00:00,232.7478121016612,252.38785096880173,269.49319614098897,282.26083226874044,279.6646359999967,279.1093985720851,,300.0870406397728,312.5351434729018
15,1993-10-30 16:57:59+00:00,233.05437402659595,244.42226136902738,255.59462825721462,262.45311092322737,268.6155397491009,268.5374580450764,271.98831993489193,286.81146532431217,297.3405679895519
16,1993-11-15 16:57:50+00:00,235.86874690608767,243.78833958930872,252.96013231411337,263.7342621139857,274.6112730173556,267.4968058535076,,289.13128373370915,296.30341752483355
17,1993-12-01 16:57:47+00:00,247.64059561963512,254.72659536265738,262.62710558799995,267.5840726422757,276.5858946015099,274.20913396926966,283.43422502283505,288.7962262006121,302.6204660203069
18,1993-12-17 16:57:16+00:00,,,265.18577953626937,278.36972306747685,285.613198305716,277.2030761313663,284.6710063385716,290.86642356383413,298.37770848518903
19,1994-01-02 16:57:28+00:00,272.19810366684504,282.8183905699217,289.67851072172294,282.20295384517965,273.20439429864234,257.2128352638081,,267.66309594216045,283.33217951934637
20,1994-01-18 16:57:12+00:00,247.3887538156165,278.2366330534934,287.4219725231558,282.5891729978344,274.6634398830058,269.6834308876479,269.2255525199574,275.41247499214853,278.28966240203243
21,1994-02-03 16:57:04+00:00,258.84191209101414,275.7016111927013,281.6294101829007,290.4152830737861,288.1970091279285,277.0731755227438,269.92919466632037,271.86152366169364,274.7289390926385
22,1994-02-19 16:56:52+00:00,254.82308221170544,270.8322886713071,278.45471659355985,279.42784054214184,281.68932639455505,279.0353490825109,270.0454977157934,276.6040481139438,281.7648214206693
23,1994-03-07 16:56:37+00:00,265.6672180815925,290.7830097422475,301.16345311355315,299.57432970787397,300.0138481095148,290.93699099074405,281.47005200955255,286.73432555102676,295.1002730714987
24,1994-04-08 16:56:05+00:00,261.19785789720515,277.61286419127015,277.8355212713935,280.98143093898614,281.45404389261114,276.09163813458247,270.11074381699103,278.088823055747,287.0565839642419
25,1994-04-24 16:55:47+00:00,258.4373735168112,275.46103421639685,285.15641524336297,285.28567808642504,289.8143217191463,282.10771700492023,282.28336074738013,282.93063107080746,288.9320006292644
26,1994-05-26 16:54:49+00:00,,,,,,,,,
27,1994-06-11 16:54:30+00:00,,,,,,,,,
28,1994-07-29 16:53:14+00:00,,,,,,,,,
29,1994-08-30 16:52:50+00:00,236.01582506823465,241.0322100517162,251.04126400772637,259.3092947041377,266.88584645342263,269.344809049727,264.2815791223924,277.56275598351135,282.38145204996806
30,1994-10-01 16:51:35+00:00,,,,,,,,,
31,1994-10-17 16:51:05+00:00,,,,,,272.8174538784747,276.4031404600391,292.8791653680054,303.03328885222004
32,1994-11-02 16:50:54+00:00,232.4925038839024,237.08160872939283,250.6023583258853,,,,,272.16232178114825,287.1008502629045
33,1994-12-04 16:49:52+00:00,260.1654311020843,261.0081758844482,271.49739979660217,277.0073974033004,280.27268611866174,271.1061551662246,273.2848475796593,284.49829064453115,298.29811308326424
34,1995-01-05 16:48:25+00:00,,,,,,,,,
35,1995-01-21 16:47:50+00:00,,,286.03509181760353,285.0131088309671,273.11792290336035,268.027054844492,267.8987296259463,276.03114217541633,287.42488698194654
36,1995-02-06 16:47:35+00:00,255.21238248273676,271.85897732270155,281.1532975136575,287.0107404524085,289.6871053834523,278.9334363495194,278.0869025541842,291.93487440892864,283.7260366168947
37,1995-04-11 16:44:59+00:00,253.06270848463927,267.4598961538787,283.12935415933555,290.65782238231867,283.0421207995401,278.46262517208146,271.0026135102266,280.8253527040273,275.0140616891288
38,1995-04-27 16:44:18+00:00,249.2802906615846,268.15960510054725,282.29442309781166,286.169779168985,287.30319397295966,280.2986553402544,277.82289788153406,280.82308848902113,290.8232996750313
39,1995-05-13 16:43:34+00:00,249.69166331432345,267.1471889215623,278.87328757297126,289.4030529671983,295.04361744475574,281.07570963399434,284.1992947372609,288.3011451686933,292.13479663895953
40,1995-05-29 16:42:27+00:00,,,,,,,,,
41,1995-06-14 16:42:06+00:00,250.05441314996807,255.40370762852174,267.85411691890494,,,277.5438483955643,,275.2993711065284,289.75206350180304
42,1995-07-16 16:40:15+00:00,,,,,,,,,
43,1995-10-04 16:36:27+00:00,,,,,,,,,
44,1995-10-20 16:35:58+00:00,230.99835639502885,237.11501304681636,248.96135743437023,257.18895964722253,262.75311537390587,260.2712613072731,,283.3896876876702,293.53433859738533
45,1995-11-21 16:35:33+00:00,233.30196135577648,249.054105409587,259.3140630842779,257.4687049472935,263.04270757280847,267.09879508422677,272.11378163395324,285.6401921204978,292.32766776118484
46,1995-12-07 16:35:59+00:00,239.34115782495095,240.00157962402938,255.89144261483415,262.0769199160026,271.86160972433834,263.7901407530589,,292.30159822080196,303.62687284178907
47,1995-12-23 16:37:10+00:00,,251.37618470885957,266.56274969413226,269.731434982618,275.29707330845804,270.2812083334796,,277.6127107072679,303.9877811255328
48,1996-02-09 16:40:57+00:00,252.56488504858947,260.03210786842493,265.3509837603931,,,,,275.0492140408455,286.74583531116093
49,1996-02-25 16:42:02+00:00,248.18023132808491,264.06575594887664,266.7709753741206,272.2225983000268,271.68200389925283,266.36541754784776,270.13209926633283,275.6245727690428,283.9793156525151
50,1996-03-12 16:42:41+00:00,247.8771148217986,260.8454642653237,270.51605859878947,278.8951786407853,287.04288208436463,282.571904202774,283.0755251611849,289.7221608665836,297.9923624809451
51,1996-04-13 16:44:42+00:00,242.2501266210464,255.3552009994943,269.132278265462,282.024986009129,278.31463259889455,277.39452355109546,272.7590766849073,285.7032111419083,290.44083878011
52,1996-04-29 16:45:40+00:00,232.00183091364352,247.09111791835687,260.3490794531101,265.5774318997242,272.1758445715275,270.14674578242807,,277.77970768440804,289.9341092349951
53,1996-05-15 16:46:36+00:00,242.76933308751964,246.93093212229414,261.06885823105443,274.45972710650074,285.1906453057731,277.149306992435,,295.5099703606226,308.3331172059671
54,1996-06-16 16:48:47+00:00,239.92240396680356,246.25135641954833,258.07569370425756,264.2721489870284,272.6396294707096,270.27485613112606,,274.5117858055491,287.60345557477785
55,1996-07-02 16:49:37+00:00,239.93620244736812,246.44054157485914,254.11340476367548,254.20316483516612,261.70522070727026,256.071699558465,,251.65991475773166,272.40355224102507
56,1996-08-19 16:51:45+00:00,224.3466712956557,239.03697388178026,254.18433398855584,,,255.06633842983672,,283.08000416005007,293.8116185286235
57,1996-09-04 16:52:38+00:00,,,,,,,,,
58,1996-10-22 16:55:10+00:00,226.25493860942325,241.60470936545352,250.61500893284173,255.28629890106708,251.8880154577987,238.04600121199366,,245.6448205781994,266.7986674563948
59,1996-11-07 16:55:56+00:00,222.50778339379738,234.42914104466288,243.01798596508644,242.88392285102998,243.70383529629805,237.61691457562637,,239.4787812253325,255.20653079179937
60,1996-12-09 16:57:27+00:00,234.77500239409042,241.7890597692395,245.01608818621565,244.54767077583625,243.23026633248548,224.4198832900746,,242.4624437105472,260.8563537269647
61,1996-12-25 16:58:36+00:00,247.70682685222985,246.26843656421642,256.08479456179316,,,,,234.81444542156328,249.44738988086948
62,1997-01-10 16:58:58+00:00,253.76002700122294,251.87208890907576,260.71726646736664,266.26287805411397,264.7143697452933,258.2976974891981,250.58884290415403,263.5642863759787,273.2161857113311
63,1997-01-26 16:59:42+00:00,247.0640187374047,251.15929761613128,260.7083267162167,260.83531779239837,266.638914028476,253.40054093606417,,260.7213643674157,281.3373730340995
64,1997-02-11 17:00:24+00:00,251.87636329992975,254.09003934592724,271.41653740609274,273.01793002785615,274.948913458221,263.77366211178224,,280.43131761703575,284.45002536380207
65,1997-02-27 17:01:04+00:00,240.06266489294376,253.21443718556677,257.4850762874605,264.43944600138684,267.9630867468499,266.1324432322668,255.09071253263974,260.77824297150414,271.1754124516536
66,1997-03-31 17:02:17+00:00,243.90149622235987,258.031280048294,271.18537514981676,277.3296389239116,274.8098704589313,274.31520796927714,278.914919484613,276.42495172777996,281.9516372387317
67,1997-05-02 17:03:25+00:00,230.9667705947786,249.92157146709735,266.19215838996263,271.28400599393325,274.43281150982097,270.69064069173686,269.4697668860265,278.1211061869392,286.45427372292255
68,1997-05-18 17:03:58+00:00,216.80169420470966,237.63417002142776,254.30266610278565,258.1826299602206,264.5087707622047,251.27443828703423,,268.4987566900203,277.9367240497212
69,1997-06-03 17:04:32+00:00,213.49094109380948,231.67938979615397,250.2164744342159,256.6346827769871,261.15611207276123,259.03903150985207,,279.8221038012982,284.03935471255807
70,1997-07-21 17:06:11+00:00,228.5405600915583,235.38271565948577,246.87945384753434,247.64472586818763,249.71751669825184,247.32449897361687,251.2308143601312,259.4883994658862,277.6166603718991
71,1997-08-22 17:07:13+00:00,199.3318003999864,214.36845235137986,239.4587374885031,,,,,265.6952695244746,282.902567526053
72,1997-10-09 17:08:35+00:00,213.00625076273727,223.5753070779725,229.13870648667674,238.37187806958647,239.88212947000594,237.44096749760342,232.0047815816593,230.05141496832385,234.47209474707512
73,1997-10-25 17:09:26+00:00,203.5784401920503,214.40738577829921,220.13894185078328,227.22996379526538,228.35885438405413,211.28642762829048,,206.179680527706,197.58593575389907
74,1997-11-26 17:10:11+00:00,208.1451875850671,214.9292239089368,222.79985643898726,231.3277503825978,233.38150947714695,221.32805584230874,,210.01456987935325,198.19429074438074
75,1997-12-12 17:10:12+00:00,216.8909908487848,226.72758737298233,232.28208785520258,234.52721314785444,235.03104496736336,231.66905556095205,224.02140156199232,220.29747218986068,
76,1998-01-13 17:10:56+00:00,229.1707938949282,236.076066899436,243.79099941609797,240.84142884344206,241.4605732522405,243.53042440611213,237.57588008628952,235.94178463154984,
77,1998-01-29 17:11:41+00:00,234.14527733180674,235.98685799201894,240.0531821417739,250.30124205406264,245.4157290709698,242.32924008197196,234.63896530082621,237.9260907806039,
78,1998-02-14 17:12:01+00:00,227.15026403655077,227.9574006325509,236.1350852837582,237.9224555109514,238.1568675930807,231.0249827354648,222.60202720543828,224.36854370112027,
79,1998-03-02 17:12:17+00:00,223.23887360650394,222.8016209930676,232.48437756472455,234.83473473157446,234.38952311047336,221.8097432535228,209.00485434525717,210.46826918069658,
80,1998-03-18 17:12:32+00:00,222.18409272769293,233.41155933048248,244.36010579997927,246.6206112097545,248.87453663340844,235.16783444282137,220.42278067919236,215.16505116509913,184.03217806681954
81,1998-04-19 17:12:56+00:00,236.80837680838997,231.77336540597258,244.25799342369888,249.3924116357573,253.7743878231515,235.44747347159287,219.31166346343016,212.42135390810287,189.35198687702982
82,1998-05-05 17:13:10+00:00,222.13670719007618,224.61241263032375,232.9091576536436,241.67797797720772,236.8557793455396,225.8628463376639,205.49869336421418,202.83881478848852,157.1632939669828
83,1998-05-21 17:13:25+00:00,208.53535337655674,220.33193944276147,,,,,,186.87187886859172,168.92168859454722
84,1998-06-06 17:13:17+00:00,204.21861950056427,219.09881753582633,236.65577766142908,244.9452474931912,247.75917606169966,,,215.29067084785368,
85,1998-06-22 17:13:50+00:00,219.1754917486603,223.21157566687677,229.74891897947265,233.62624000954523,232.52615223234747,220.81719920149857,207.27252547672217,199.45321103691734,
86,1998-07-08 17:13:41+00:00,197.1509986251523,208.14011192136803,225.67745017852187,234.89710250682373,235.71590686459479,202.29755167290446,183.39365333622527,195.45835538179338,
87,1998-07-24 17:13:49+00:00,207.55356317923133,214.04118448267778,223.72917677079298,234.3140254113459,238.32604149871028,225.17147786523162,213.37904465868525,205.24523930099812,
88,1998-09-10 17:14:12+00:00,219.65844052768708,223.5316367937968,228.2812909093563,240.2929266320009,249.99102110508989,241.33371229505283,228.57448366890694,226.43216237111287,
89,1998-10-28 17:14:46+00:00,217.2536788267023,224.82172194617675,222.53269604779155,225.8319157146506,233.9427992683114,218.59272812734022,206.5102369306174,207.317181947146,183.41747082514814
90,1998-12-15 17:14:50+00:00,234.01148410223828,235.85215725928737,236.34120823664787,239.95129537903745,242.874209122715,224.16032380938506,208.12104845723238,206.3541475196564,198.28877975186444
91,1998-12-31 17:14:35+00:00,224.16991929626192,,235.69087540340044,240.50361982890468,231.0753515993023,,,197.32046048013626,174.65847511824427
92,1999-01-16 17:14:52+00:00,239.16693178082767,235.95865611102016,244.05162958435994,241.69061567851242,239.57306060475378,224.85145443468832,200.0681014883075,206.24405391372517,191.81094189486402
93,1999-02-01 17:14:59+00:00,242.9487363171204,242.15055997805,245.59252868129778,247.04887703838028,246.56682203379256,234.31010067336805,220.75351989636823,214.14977353511281,180.66753595098965
94,1999-02-17 17:15:09+00:00,255.86760120408482,249.44026421750854,248.87159930449877,252.5588646649991,244.90484278453675,228.00159847251405,221.55896635210735,219.5805048883173,147.06628964683932
95,1999-03-05 17:14:39+00:00,245.70188177989886,254.50762469168714,258.86419220472345,260.1249880141669,252.04002869336546,240.30483939347232,225.4326815417473,216.6217145680547,115.39445714189931
96,1999-03-21 17:14:48+00:00,246.38601972002567,250.01986956151035,255.8042738178456,262.2018278410242,256.72451347588327,241.4956796707657,218.0410797098943,215.73544381958777,189.4477920030437
97,1999-04-06 17:14:34+00:00,247.09178291900145,247.2979250684618,252.20797941218916,254.6376869092653,245.19324224407293,235.22411871771166,216.0402331116141,202.23937066101567,166.29408634596916
98,1999-04-22 17:14:37+00:00,245.31852145399017,254.72104246558112,266.527154663038,272.29342447745455,263.5937799013968,247.5543752660791,225.91830646425558,209.0723763858525,186.6901281250693
99,1999-05-08 17:14:06+00:00,240.2001402340336,255.34825286808572,263.0019576565088,272.37726252695296,265.8955005149473,252.69633418595546,236.50655519641975,229.53028036312105,190.33807256318354
100,1999-06-09 17:13:28+00:00,236.45678863991924,245.1405307722614,248.41104530097974,252.48379642211864,250.51822135211754,239.64248153278982,220.33570627538094,209.32916748788782,170.9294595392014
101,1999-06-25 17:13:21+00:00,206.78333846338393,221.13485219317428,232.21675551868069,239.89267835868748,,,207.42364777540573,199.8528826831819,
102,1999-07-11 17:13:14+00:00,,221.95483590730208,235.14556155668802,243.93335568029855,245.17556441006704,230.98381490302515,210.22607520761355,203.68240489281746,
103,1999-08-12 17:13:07+00:00,,251.67830567617258,,,,254.2051155530697,259.7851637937843,244.8082120005648,
104,1999-09-29 17:12:00+00:00,211.04268416324234,214.0523272317532,231.91466517789317,237.71284255692788,241.9362023824122,225.28176966063967,,233.04305714055403,213.58671930678227
105,1999-10-07 17:28:56+00:00,,224.6437616028197,232.02229885125226,234.79169838783824,240.65969716123368,232.1860579042708,229.3118104167322,230.02595315625246,213.49294650895578
106,1999-10-15 17:12:06+00:00,203.7762512136846,200.27279501991913,212.64065624688536,219.92294652501812,236.0417528941931,212.2373478948877,,220.33323538515594,195.7968826983828
107,1999-10-31 17:12:07+00:00,226.9956658802844,228.34396767891178,227.68524792354637,229.97102846409615,238.5948172899575,228.71783093904128,214.25548944616574,219.25185327799534,211.50433888123902
108,1999-11-08 17:28:48+00:00,223.29430501049447,220.1443988137697,226.1049960715947,234.3141793448367,238.93483559658225,229.74555485112398,218.71618336048613,222.83020475035866,211.27104992828228
109,1999-11-16 17:11:31+00:00,231.38662032602812,218.9454671817972,226.90970635444478,232.21429032196573,237.05895425329777,220.80756798708438,219.8679596252448,226.14765315846307,208.28405662673316
110,1999-12-02 17:10:37+00:00,,,,,,,,,218.79632098340545
